Time_Soln#18 (sec),Volume_Soln#18 (cm3),Volumetric_heat_production_rate_Soln#18 (erg/cm3-sec),Surface_temperature_Soln#18 (K),Temperature_Soln#18 (K),Mass_Soln#18 (g),Pressure_Soln#18 (atm),Mole_fraction_H2_Soln#18 (),Mole_fraction_H_Soln#18 (),Mole_fraction_CH4_Soln#18 (),Mole_fraction_CH3_Soln#18 (),Mole_fraction_C2H6_Soln#18 (),Mole_fraction_C2H5_Soln#18 (),Mole_fraction_C2H4_Soln#18 (),Mole_fraction_C2H3_Soln#18 (),Mole_fraction_C2H2_Soln#18 (),Mole_fraction_C3H8_Soln#18 (),Mole_fraction_IC3H7_Soln#18 (),Mole_fraction_NC3H7_Soln#18 (),Mole_fraction_C3H6_Soln#18 (),Mole_fraction_C3H5-A_Soln#18 (),Mole_fraction_C3H4-P_Soln#18 (),Mole_fraction_C3H4-A_Soln#18 (),Mole_fraction_C3H3_Soln#18 (),Mole_fraction_NC4H10_Soln#18 (),Mole_fraction_PC4H9_Soln#18 (),Mole_fraction_IC4H10_Soln#18 (),Mole_fraction_C4H8-1_Soln#18 (),Mole_fraction_C4H8-2_Soln#18 (),Mole_fraction_C4H71-3_Soln#18 (),Mole_fraction_C4H6_Soln#18 (),Mole_fraction_C4H5_Soln#18 (),Mole_fraction_C4H4_Soln#18 (),Mole_fraction_C4H2_Soln#18 (),Mole_fraction_C6H6_Soln#18 (),Mole_fraction_FULVENE_Soln#18 (),Mole_fraction_C5H6_Soln#18 (),Mole_fraction_C10H8_Soln#18 (),Mole_fraction_NC5H12_Soln#18 (),Mole_fraction_NC5H10_Soln#18 (),Mole_fraction_LC5H8_Soln#18 (),Mole_fraction_NC6H12_Soln#18 (),Mole_fraction_NC7H15_Soln#18 (),Mole_fraction_NC7H14_Soln#18 (),Mole_fraction_C7H8_Soln#18 (),Mole_fraction_C7H7_Soln#18 (),Mole_fraction_C6H5C2H_Soln#18 (),Mole_fraction_INDENYL_Soln#18 (),Mole_fraction_C12H8_Soln#18 (),Mole_fraction_C14H10_Soln#18 (),Mole_fraction_C16H10_Soln#18 (),Mole_fraction_C18H10_Soln#18 (),Mole_fraction_BIN1B_Soln#18 (),Mole_fraction_BIN1A_Soln#18 (),Mole_fraction_NC12H26_Soln#18 (),Mole_fraction_NC16H34_Soln#18 (),Mole_fraction_NC10H20_Soln#18 (),Molecular_weight_Soln#18 (g/mole),Mass_density_Soln#18 (g/cm3),Unburned_hydrocarbons_Soln#18 (ppm),Volatile_organic_compounds_Soln#18 (ppm)
6.335374E-4,15.91989,-2.003369E8,1508.716,1508.716,9.757203E-4,1.0,0.7662265,2.543075E-5,0.07669244,6.224376E-5,5.396719E-4,2.549119E-6,0.09912228,7.956294E-6,0.04417472,1.554259E-6,1.022806E-8,5.128972E-9,5.828519E-4,8.136159E-6,0.001260891,5.538651E-4,9.56034E-5,1.357173E-8,1.425383E-10,1.068352E-9,1.828564E-6,1.10873E-6,5.613327E-7,0.001602154,1.326795E-6,0.001803638,7.789621E-4,0.003568416,7.481733E-5,5.48355E-4,2.226363E-4,2.95318E-11,2.619757E-8,2.181572E-7,3.678892E-11,1.274142E-16,1.061407E-11,0.001552112,6.441826E-5,1.061018E-4,3.060583E-5,1.988984E-5,6.478371E-6,1.820706E-6,5.228513E-7,2.406294E-7,1.895728E-7,-5.076825E-35,-3.618875E-108,-2.07809E-10,7.587712,6.128937E-5,430329.6,430329.6
6.622765E-4,15.91216,-1.936211E8,1507.279,1507.279,9.757203E-4,1.0,0.7662312,2.49464E-5,0.07686544,6.080352E-5,5.269183E-4,2.511782E-6,0.09855482,7.775654E-6,0.04466766,1.512898E-6,9.644024E-9,4.970554E-9,5.476022E-4,7.643456E-6,0.001226985,5.367105E-4,9.231924E-5,1.348567E-8,1.405814E-10,1.006429E-9,1.744799E-6,1.081639E-6,5.534019E-7,0.001586268,1.286275E-6,0.001785575,7.895906E-4,0.00361592,7.296672E-5,5.435127E-4,2.254381E-4,2.904499E-11,2.498014E-8,2.061245E-7,3.495736E-11,9.409223E-16,3.906812E-12,0.001530881,6.274778E-5,1.09177E-4,3.104831E-5,2.063491E-5,6.831081E-6,1.919468E-6,5.59925E-7,2.63229E-7,1.98766E-7,-4.001233E-35,-4.726019E-110,-1.798982E-10,7.58417,6.131917E-5,430128.8,430128.8
6.745994E-4,15.9089,-1.908763E8,1506.678,1506.678,9.757203E-4,1.0,0.7662347,2.474876E-5,0.07693634,6.022139E-5,5.21963E-4,2.496638E-6,0.09831604,7.702274E-6,0.04487293,1.496781E-6,9.416013E-9,4.907551E-9,5.338096E-4,7.450914E-6,0.001213161,5.297528E-4,9.098697E-5,1.345424E-8,1.397409E-10,9.824113E-10,1.712261E-6,1.071131E-6,5.502112E-7,0.001579787,1.269905E-6,0.001778168,7.939791E-4,0.003635712,7.221699E-5,5.414936E-4,2.265907E-4,2.885895E-11,2.450691E-8,2.014422E-7,3.454777E-11,6.501288E-18,4.411655E-12,0.001522004,6.206012E-5,1.104746E-4,3.122722E-5,2.095094E-5,6.982897E-6,1.961846E-6,5.76026E-7,2.732112E-7,2.026979E-7,-3.618512E-35,-6.751411E-111,-1.939637E-10,7.582694,6.13317E-5,430045.0,430045.0
7.004405E-4,15.90221,-1.853616E8,1505.444,1505.444,9.757203E-4,1.0,0.7662448,2.435212E-5,0.07707915,5.906289E-5,5.124627E-4,2.466403E-6,0.09782391,7.555597E-6,0.04529222,1.465775E-6,8.976363E-9,4.78431E-9,5.071638E-4,7.079189E-6,0.001185472,5.158776E-4,8.832887E-5,1.33976E-8,1.381802E-10,9.363573E-10,1.649759E-6,1.050985E-6,5.438863E-7,0.00156678,1.237336E-6,0.001763252,8.028733E-4,0.003676169,7.072408E-5,5.373657E-4,2.289204E-4,2.850342E-11,2.360171E-8,1.92437E-7,3.379878E-11,2.384026E-16,7.731934E-12,0.001503808,6.06699E-5,1.131564E-4,3.158264E-5,2.160718E-5,7.302289E-6,2.050759E-6,6.10171E-7,2.947067E-7,2.109236E-7,-2.93894E-35,-1.351469E-112,-2.080964E-10,7.579676,6.135754E-5,429873.9,429873.9
7.116761E-4,15.89934,-1.830594E8,1504.919,1504.919,9.757203E-4,1.0,0.7662502,2.418675E-5,0.07713893,5.85837E-5,5.086796E-4,2.453856E-6,0.09761348,7.494673E-6,0.04546999,1.453376E-6,8.799927E-9,4.734E-9,4.964622E-4,6.929953E-6,0.001173958,5.101309E-4,8.722721E-5,1.337657E-8,1.375313E-10,9.179929E-10,1.624784E-6,1.042953E-6,5.4128E-7,0.001561355,1.223869E-6,0.001757017,8.066155E-4,0.003693335,7.010682E-5,5.356142E-4,2.298985E-4,2.836216E-11,2.323604E-8,1.88835E-7,3.331352E-11,8.589223E-16,5.772006E-12,0.001496068,6.008629E-5,1.143065E-4,3.172917E-5,2.188983E-5,7.441571E-6,2.089434E-6,6.251743E-7,3.042901E-7,2.144918E-7,-2.687955E-35,-2.315869E-113,-2.182289E-10,7.578396,6.136858E-5,429801.3,429801.3
7.238429E-4,15.89628,-1.806286E8,1504.358,1504.358,9.757203E-4,1.0,0.7662567,2.401227E-5,0.07720215,5.808055E-5,5.048044E-4,2.440655E-6,0.09738801,7.430538E-6,0.04565949,1.440636E-6,8.618216E-9,4.681576E-9,4.854338E-4,6.776158E-6,0.001161834,5.040947E-4,8.606942E-5,1.335603E-8,1.367809E-10,8.991498E-10,1.599121E-6,1.034714E-6,5.385498E-7,0.00155563,1.20973E-6,0.001750431,8.105854E-4,0.003711644,6.945929E-5,5.337466E-4,2.309349E-4,2.821695E-11,2.28607E-8,1.85132E-7,3.272347E-11,-6.401603E-17,2.720776E-12,0.001487799,5.946799E-5,1.155411E-4,3.188257E-5,2.219411E-5,7.592664E-6,2.131323E-6,6.415266E-7,3.14831E-7,2.183501E-7,-2.442331E-35,-3.550412E-114,-2.149479E-10,7.57703,6.138042E-5,429723.8,429723.8
7.387841E-4,15.89256,-1.777268E8,1503.678,1503.678,9.757203E-4,1.0,0.7662655,2.380407E-5,0.07727779,5.748338E-5,5.003336E-4,2.424949E-6,0.09711438,7.354205E-6,0.04588817,1.425882E-6,8.407181E-9,4.620065E-9,4.726167E-4,6.597405E-6,0.001147406,4.9693E-4,8.469416E-5,1.33337E-8,1.359505E-10,8.773542E-10,1.569386E-6,1.025185E-6,5.353168E-7,0.001548795,1.192955E-6,0.001742565,8.1535E-4,0.003733755,6.869188E-5,5.314922E-4,2.321777E-4,2.805025E-11,2.242792E-8,1.808399E-7,3.221169E-11,-2.752979E-17,2.286699E-12,0.001477798,5.872697E-5,1.170428E-4,3.206388E-5,2.256532E-5,7.778561E-6,2.182774E-6,6.617508E-7,3.280003E-7,2.230804E-7,-2.173271E-35,-3.660413E-115,-2.021034E-10,7.575381,6.139478E-5,429630.3,429630.3
7.695293E-4,15.88506,-1.720279E8,1502.315,1502.315,9.757203E-4,1.0,0.7662863,2.33956E-5,0.07742691,5.632194E-5,4.920584E-4,2.394278E-6,0.09656244,7.205059E-6,0.04634518,1.398366E-6,8.0113E-9,4.502345E-9,4.485608E-4,6.261744E-6,0.001119248,4.830044E-4,8.201732E-5,1.329702E-8,1.34342E-10,8.367662E-10,1.513842E-6,1.007449E-6,5.290532E-7,0.001535369,1.160338E-6,0.001727121,8.247845E-4,0.003778004,6.720467E-5,5.269851E-4,2.346364E-4,2.774523E-11,2.162093E-8,1.728175E-7,3.167218E-11,1.772324E-16,5.75558E-12,0.001457736,5.726286E-5,1.200838E-4,3.241336E-5,2.332078E-5,8.162234E-6,2.288673E-6,7.038538E-7,3.558845E-7,2.327867E-7,-1.715304E-35,-5.207538E-117,-1.944111E-10,7.572082,6.142375E-5,429443.2,429443.2
7.812561E-4,15.88226,-1.699448E8,1501.806,1501.806,9.757203E-4,1.0,0.7662951,2.324641E-5,0.07748162,5.590109E-5,4.892018E-4,2.38312E-6,0.09635577,7.150788E-6,0.04651489,1.38879E-6,7.872636E-9,4.460274E-9,4.401334E-4,6.144049E-6,0.001109022,4.779655E-4,8.104721E-5,1.328597E-8,1.337348E-10,8.226497E-10,1.494456E-6,1.001283E-6,5.267911E-7,0.001530459,1.148523E-6,0.001721482,8.28258E-4,0.00379446,6.666814E-5,5.253112E-4,2.355414E-4,2.763935E-11,2.133803E-8,1.700167E-7,3.118805E-11,-2.765592E-17,3.404108E-12,0.00145026,5.672484E-5,1.212269E-4,3.253869E-5,2.360602E-5,8.308949E-6,2.32907E-6,7.2008E-7,3.66797E-7,2.364792E-7,-1.569181E-35,-9.473512E-118,-1.895794E-10,7.570855,6.143459E-5,429373.6,429373.6
8.005767E-4,15.8777,-1.666142E8,1500.982,1500.982,9.757203E-4,1.0,0.7663104,2.300796E-5,0.07756935,5.523207E-5,4.848202E-4,2.365332E-6,0.09601971,7.064271E-6,0.04678928,1.374004E-6,7.657367E-9,4.39408E-9,4.270549E-4,5.961245E-6,0.001092753,4.699678E-4,7.950549E-5,1.32709E-8,1.32787E-10,8.008518E-10,1.464442E-6,9.917647E-7,5.23203E-7,0.001522602,1.129747E-6,0.001712475,8.338394E-4,0.003821096,6.581854E-5,5.226048E-4,2.36996E-4,2.747737E-11,2.090123E-8,1.656793E-7,3.067292E-11,-2.017871E-17,2.227355E-12,0.001438144,5.586138E-5,1.230908E-4,3.273619E-5,2.407263E-5,8.551084E-6,2.395631E-6,7.470071E-7,3.851041E-7,2.425515E-7,-1.356886E-35,-5.686321E-119,-1.761278E-10,7.56887,6.145222E-5,429261.1,429261.1
8.168892E-4,15.87392,-1.63896E8,1500.298,1500.298,9.757203E-4,1.0,0.7663242,2.281341E-5,0.0776412,5.468956E-5,4.814146E-4,2.350859E-6,0.0957402,6.993889E-6,0.04701604,1.362416E-6,7.487521E-9,4.341025E-9,4.167401E-4,5.816901E-6,0.001079555,4.634968E-4,7.825609E-5,1.326101E-8,1.320356E-10,7.837586E-10,1.440831E-6,9.843037E-7,5.203002E-7,0.001516182,1.114526E-6,0.001705137,8.384192E-4,0.003843138,6.513306E-5,5.203684E-4,2.381904E-4,2.735243E-11,2.055873E-8,1.622674E-7,3.042455E-11,3.776757E-16,3.2737E-12,0.001428105,5.51538E-5,1.246462E-4,3.289452E-5,2.446339E-5,8.755893E-6,2.45183E-6,7.699248E-7,4.008782E-7,2.476673E-7,-1.201725E-35,-5.352241E-120,-1.74821E-10,7.567228,6.146688E-5,429167.9,429167.9
8.252804E-4,15.87199,-1.625297E8,1499.951,1499.951,9.757203E-4,1.0,0.7663316,2.271566E-5,0.0776774,5.441808E-5,4.797613E-4,2.343599E-6,0.09559791,6.958591E-6,0.04713099,1.356754E-6,7.404112E-9,4.314629E-9,4.116771E-4,5.745982E-6,0.001072951,4.602644E-4,7.763126E-5,1.325686E-8,1.316286E-10,7.754017E-10,1.42926E-6,9.80657E-7,5.188498E-7,0.001512952,1.106911E-6,0.001701454,8.407292E-4,0.003854323,6.479135E-5,5.19235E-4,2.387933E-4,2.729182E-11,2.038977E-8,1.605954E-7,3.024949E-11,-2.623102E-17,2.718102E-12,0.001423007,5.479719E-5,1.254399E-4,3.297307E-5,2.466327E-5,8.861373E-6,2.480738E-6,7.817778E-7,4.091054E-7,2.502949E-7,-1.129477E-35,-1.612587E-120,-1.785241E-10,7.566396,6.147435E-5,429120.7,429120.7
8.528012E-4,15.86577,-1.581932E8,1498.832,1498.832,9.757203E-4,1.0,0.766357,2.240537E-5,0.07779275,5.356129E-5,4.747694E-4,2.320609E-6,0.09513807,6.846864E-6,0.04750023,1.339489E-6,7.14786E-9,4.232425E-9,3.961308E-4,5.527868E-6,0.001052125,4.500941E-4,7.566175E-5,1.324727E-8,1.304903E-10,7.498838E-10,1.393795E-6,9.695252E-7,5.142812E-7,0.001502683,1.082886E-6,0.001689793,8.480978E-4,0.003890306,6.371949E-5,5.155951E-4,2.407194E-4,2.710941E-11,1.987845E-8,1.55473E-7,2.999285E-11,1.681999E-15,6.197138E-12,0.001406588,5.366093E-5,1.280137E-4,3.321757E-5,2.531367E-5,9.20787E-6,2.575546E-6,8.209474E-7,4.366201E-7,2.588946E-7,-9.234877E-36,-3.521193E-122,-2.014025E-10,7.563717,6.149846E-5,428968.8,428968.8
8.758376E-4,15.86067,-1.547244E8,1497.919,1497.919,9.757203E-4,1.0,0.7663795,2.215722E-5,0.07788552,5.288141E-5,4.710611E-4,2.302274E-6,0.09476109,6.757843E-6,0.04780045,1.32646E-6,6.951954E-9,4.167837E-9,3.842702E-4,5.361006E-6,0.001035632,4.420647E-4,7.410245E-5,1.324348E-8,1.294133E-10,7.305703E-10,1.366788E-6,9.611036E-7,5.106653E-7,0.001494449,1.06383E-6,0.001680504,8.540294E-4,0.003919632,6.287711E-5,5.126372E-4,2.422742E-4,2.69709E-11,1.948539E-8,1.515769E-7,2.92097E-11,-1.274137E-17,4.212576E-13,0.001393193,5.27475E-5,1.301343E-4,3.340737E-5,2.585208E-5,9.498506E-6,2.654894E-6,8.540751E-7,4.602799E-7,2.660715E-7,-7.821851E-36,-2.110117E-123,-1.78948E-10,7.561537,6.151822E-5,428845.1,428845.1
9.378313E-4,15.84743,-1.460438E8,1495.557,1495.557,9.757203E-4,1.0,0.7664447,2.153579E-5,0.07812003,5.119916E-5,4.62873E-4,2.25652E-6,0.09378025,6.53621E-6,0.04857166,1.296794E-6,6.495512E-9,4.01181E-9,3.567208E-4,4.971412E-6,9.950524E-4,4.223946E-4,7.026316E-5,1.324924E-8,1.269799E-10,6.862885E-10,1.304216E-6,9.418005E-7,5.01745E-7,0.001473719,1.016725E-6,0.001657451,8.690197E-4,0.00399528,6.082969E-5,5.050488E-4,2.462296E-4,2.666959E-11,1.858931E-8,1.425709E-7,2.87803E-11,3.431657E-16,6.286388E-12,0.001358595,5.044333E-5,1.356982E-4,3.385748E-5,2.72754E-5,1.028289E-5,2.86836E-6,9.446682E-7,5.267307E-7,2.852911E-7,-5.057296E-36,-2.716798E-125,-1.694281E-10,7.555921,6.15696E-5,428526.7,428526.7
9.494857E-4,15.84502,-1.445097E8,1495.128,1495.128,9.757203E-4,1.0,0.7664576,2.142586E-5,0.07816186,5.090457E-5,4.615892E-4,2.248447E-6,0.09360112,6.497196E-6,0.04871102,1.291985E-6,6.419755E-9,3.985126E-9,3.521626E-4,4.906588E-6,9.879946E-4,4.189853E-4,6.95944E-5,1.325253E-8,1.26634E-10,6.790503E-10,1.293874E-6,9.386451E-7,5.00186E-7,0.001470033,1.008483E-6,0.001653412,8.716897E-4,0.004009002,6.047743E-5,5.036796E-4,2.469392E-4,2.662161E-11,1.844238E-8,1.41086E-7,2.859733E-11,5.336914E-16,5.717697E-12,0.001352316,5.003343E-5,1.36722E-4,3.393293E-5,2.753896E-5,1.043066E-5,2.908475E-6,9.619239E-7,5.39672E-7,2.888892E-7,-4.665449E-36,-5.833814E-126,-1.773661E-10,7.554904,6.157898E-5,428469.0,428469.0
9.605913E-4,15.84274,-1.430744E8,1494.724,1494.724,9.757203E-4,1.0,0.7664701,2.1323E-5,0.07820111,5.062971E-5,4.60433E-4,2.240895E-6,0.09343193,6.460743E-6,0.04884223,1.287604E-6,6.350081E-9,3.960177E-9,3.479818E-4,4.847019E-6,9.814263E-4,4.158153E-4,6.89716E-5,1.32562E-8,1.262405E-10,6.724361E-10,1.284388E-6,9.357615E-7,4.987321E-7,0.001466579,1.000795E-6,0.001649645,8.741927E-4,0.00402194,6.015066E-5,5.02391E-4,2.476063E-4,2.65779E-11,1.830599E-8,1.397252E-7,2.834917E-11,3.647563E-15,3.908967E-12,0.001346395,4.964929E-5,1.376912E-4,3.400228E-5,2.778896E-5,1.057155E-5,2.946697E-6,9.784313E-7,5.521362E-7,2.923135E-7,-4.322353E-36,-1.374442E-126,-1.805769E-10,7.553946,6.158783E-5,428414.6,428414.6
9.756298E-4,15.83969,-1.411713E8,1494.182,1494.182,9.757203E-4,1.0,0.7664872,2.118654E-5,0.07825334,5.026625E-5,4.58966E-4,2.230881E-6,0.09320511,6.41246E-6,0.04901751,1.281968E-6,6.2596E-9,3.927215E-9,3.425598E-4,4.769589E-6,9.727678E-4,4.116408E-4,6.814986E-5,1.326196E-8,1.255632E-10,6.63895E-10,1.272085E-6,9.320369E-7,4.968103E-7,0.001461988,9.906328E-7,0.001644668,8.775197E-4,0.004039248,5.972149E-5,5.006706E-4,2.484957E-4,2.652165E-11,1.812993E-8,1.379628E-7,2.797205E-11,-8.248134E-17,1.091281E-12,0.001338475,4.913883E-5,1.389941E-4,3.409238E-5,2.812574E-5,1.076245E-5,2.998447E-6,1.000882E-6,5.692185E-7,2.969438E-7,-3.900283E-36,-2.115456E-127,-1.71473E-10,7.552665,6.159969E-5,428342.0,428342.0
9.937325E-4,15.83607,-1.389392E8,1493.54,1493.54,9.757203E-4,1.0,0.7665082,2.102635E-5,0.07831488,4.984128E-5,4.573392E-4,2.219131E-6,0.09293543,6.355893E-6,0.04922503,1.2756E-6,6.156125E-9,3.889153E-9,3.363696E-4,4.680943E-6,9.626845E-4,4.06785E-4,6.719175E-5,1.327002E-8,1.249293E-10,6.541963E-10,1.25804E-6,9.278058E-7,4.945637E-7,0.001456584,9.787565E-7,0.001638855,8.814341E-4,0.004059778,5.922396E-5,4.986355E-4,2.495465E-4,2.646023E-11,1.793365E-8,1.359543E-7,2.79753E-11,-5.018848E-17,3.842357E-12,0.001329081,4.853845E-5,1.405483E-4,3.419532E-5,2.852856E-5,1.09924E-5,3.060728E-6,1.028051E-6,5.90085E-7,3.025076E-7,-3.449661E-36,-2.202986E-128,-1.69273E-10,7.551147,6.16138E-5,428255.9,428255.9
0.001,15.83482,-1.38181E8,1493.32,1493.32,9.757203E-4,1.0,0.7665155,2.097192E-5,0.07833585,4.96973E-5,4.568105E-4,2.215139E-6,0.09284293,6.3367E-6,0.04929598,1.273499E-6,6.121638E-9,3.876325E-9,3.3431E-4,4.651382E-6,9.592796E-4,4.051467E-4,6.686788E-5,1.327307E-8,1.247131E-10,6.50983E-10,1.253365E-6,9.264036E-7,4.938028E-7,0.001454745,9.74734E-7,0.001636888,8.827663E-4,0.004066808,5.905653E-5,4.979401E-4,2.499054E-4,2.643966E-11,1.786594E-8,1.352866E-7,2.778635E-11,4.729906E-17,1.780832E-12,0.001325865,4.833417E-5,1.410828E-4,3.422955E-5,2.866736E-5,1.107205E-5,3.082288E-6,1.037494E-6,5.973887E-7,3.044313E-7,-3.306987E-36,-9.950353E-129,-1.619685E-10,7.550628,6.161863E-5,428226.5,428226.5
0.001040902,15.82686,-1.334067E8,1491.914,1491.914,9.757203E-4,1.0,0.7665643,2.062872E-5,0.07846883,4.879424E-5,4.537498E-4,2.189977E-6,0.09224961,6.216006E-6,0.04974846,1.260952E-6,5.911693E-9,3.79653E-9,3.21813E-4,4.47123E-6,9.38062E-4,3.949524E-4,6.484552E-5,1.329599E-8,1.233382E-10,6.316386E-10,1.224986E-6,9.179542E-7,4.890292E-7,0.001443101,9.495224E-7,0.001624588,8.911881E-4,0.004111764,5.801967E-5,4.935107E-4,2.521894E-4,2.632077E-11,1.746852E-8,1.312453E-7,2.736768E-11,2.438559E-18,1.425221E-12,0.001305306,4.70432E-5,1.445274E-4,3.443656E-5,2.956521E-5,1.159225E-5,3.222947E-6,1.099562E-6,6.460234E-7,3.169546E-7,-2.51756E-36,-1.267066E-130,-1.324612E-10,7.547312,6.164962E-5,428038.4,428038.4
0.001073691,15.82067,-1.297847E8,1490.822,1490.822,9.757203E-4,1.0,0.7666043,2.03678E-5,0.07857082,4.81131E-5,4.51739E-4,2.170844E-6,0.0917866,6.124615E-6,0.05009844,1.252222E-6,5.760574E-9,3.737144E-9,3.128681E-4,4.341321E-6,9.222391E-4,3.873653E-4,6.333152E-5,1.331763E-8,1.22301E-10,6.17975E-10,1.204646E-6,9.119742E-7,4.854265E-7,0.001434193,9.305278E-7,0.001615366,8.976133E-4,0.004146696,5.725397E-5,4.900918E-4,2.539525E-4,2.624101E-11,1.718696E-8,1.283634E-7,2.715874E-11,2.320561E-16,2.092518E-12,0.001289346,4.605856E-5,1.47236E-4,3.458299E-5,3.027518E-5,1.200966E-5,3.335648E-6,1.149855E-6,6.862241E-7,3.269552E-7,-2.030415E-36,-2.994062E-132,-1.210798E-10,7.544741,6.167378E-5,427892.6,427892.6
0.001108751,15.81421,-1.260975E8,1489.686,1489.686,9.757203E-4,1.0,0.766648,2.010161E-5,0.07867575,4.742294E-5,4.499666E-4,2.15131E-6,0.09130339,6.031706E-6,0.05046088,1.244018E-6,5.613642E-9,3.67758E-9,3.042208E-4,4.214819E-6,9.063881E-4,3.797765E-4,6.180865E-5,1.334334E-8,1.212141E-10,6.049332E-10,1.184944E-6,9.062517E-7,4.817715E-7,0.001425049,9.113027E-7,0.001606089,9.041846E-4,0.004183029,5.649354E-5,4.865585E-4,2.557773E-4,2.616768E-11,1.691617E-8,1.255865E-7,2.683031E-11,6.133629E-18,9.439519E-13,0.001272767,4.505162E-5,1.500825E-4,3.472188E-5,3.102512E-5,1.245627E-5,3.456103E-6,1.204138E-6,7.303929E-7,3.37612E-7,-1.618768E-36,-4.526984E-134,-1.082011E-10,7.542074,6.169895E-5,427741.3,427741.3
0.001152368,15.80641,-1.217566E8,1488.319,1488.319,9.757203E-4,1.0,0.7667031,1.978729E-5,0.07880087,4.661393E-5,4.48229E-4,2.128208E-6,0.09071844,5.922418E-6,0.0508959,1.235214E-6,5.449106E-9,3.608564E-9,2.946037E-4,4.0729E-6,8.880657E-4,3.710172E-4,6.003917E-5,1.337829E-8,1.199383E-10,5.906503E-10,1.162973E-6,8.999598E-7,4.774775E-7,0.001414171,8.887982E-7,0.00159532,9.119605E-4,0.004226865,5.562298E-5,4.823281E-4,2.579692E-4,2.609253E-11,1.661926E-8,1.225107E-7,2.665872E-11,-1.326642E-17,2.252591E-12,0.001252801,4.385994E-5,1.535559E-4,3.487137E-5,3.194543E-5,1.301214E-5,3.605878E-6,1.27236E-6,7.870153E-7,3.50819E-7,-1.226899E-36,-1.153175E-135,-1.013541E-10,7.538865,6.172938E-5,427559.3,427559.3
0.001210252,15.79645,-1.16379E8,1486.576,1486.576,9.757203E-4,1.0,0.7667774,1.939632E-5,0.07895851,4.561641E-5,4.465985E-4,2.099393E-6,0.08996851,5.787111E-6,0.05144783,1.225564E-6,5.257347E-9,3.524553E-9,2.83502E-4,3.907114E-6,8.659085E-4,3.604394E-4,5.788325E-5,1.342842E-8,1.183365E-10,5.745104E-10,1.137494E-6,8.928007E-7,4.721622E-7,0.001400505,8.61101E-7,0.00158224,9.216485E-4,0.004282864,5.458268E-5,4.769791E-4,2.607584E-4,2.601313E-11,1.628111E-8,1.189792E-7,2.624182E-11,5.732631E-17,1.038643E-12,0.001227367,4.237451E-5,1.58055E-4,3.503355E-5,3.314606E-5,1.374998E-5,3.80451E-6,1.364023E-6,8.649963E-7,3.68262E-7,-8.556621E-37,-9.524824E-138,-7.170634E-11,7.534783,6.17683E-5,427327.8,427327.8
0.001240852,15.79136,-1.136973E8,1485.685,1485.685,9.757203E-4,1.0,0.766817,1.920057E-5,0.07903836,4.51205E-5,4.459981E-4,2.084922E-6,0.08958349,5.719624E-6,0.05172874,1.221253E-6,5.166552E-9,3.483303E-9,2.782831E-4,3.828336E-6,8.550878E-4,3.552782E-4,5.682291E-5,1.345624E-8,1.175515E-10,5.670754E-10,1.12547E-6,8.894766E-7,4.695082E-7,0.0013936,8.473548E-7,0.001575834,9.265025E-4,0.004311542,5.407968E-5,4.742652E-4,2.621838E-4,2.598145E-11,1.613018E-8,1.173276E-7,2.658096E-11,-1.523131E-17,7.963922E-12,0.001214381,4.16298E-5,1.603854E-4,3.510421E-5,3.377173E-5,1.413999E-5,3.90946E-6,1.412972E-6,9.075061E-7,3.774467E-7,-7.094646E-37,-8.612814E-139,-9.119824E-11,7.532701,6.178824E-5,427209.8,427209.8
0.001274702,15.78585,-1.108503E8,1484.724,1484.724,9.757203E-4,1.0,0.766861,1.899216E-5,0.07912409,4.459503E-5,4.455149E-4,2.069471E-6,0.08916642,5.647963E-6,0.0520312,1.217035E-6,5.073136E-9,3.439704E-9,2.729655E-4,3.747424E-6,8.437759E-4,3.498849E-4,5.57083E-5,1.348772E-8,1.166958E-10,5.596162E-10,1.113166E-6,8.861187E-7,4.66686E-7,0.001386198,8.328081E-7,0.001569129,9.316704E-4,0.004342562,5.355744E-5,4.713499E-4,2.637249E-4,2.594968E-11,1.596823E-8,1.156475E-7,2.623306E-11,5.94589E-16,3.494908E-12,0.001200368,4.083644E-5,1.629261E-4,3.51712E-5,3.445682E-5,1.45713E-5,4.025511E-6,1.467498E-6,9.555567E-7,3.87578E-7,-5.781132E-37,-2.240512E-140,-1.041278E-10,7.530455,6.18098E-5,427082.4,427082.4
0.001309545,15.78032,-1.080432E8,1483.76,1483.76,9.757203E-4,1.0,0.7669065,1.878598E-5,0.07920969,4.407769E-5,4.451927E-4,2.054139E-6,0.08874641,5.577259E-6,0.05233389,1.213227E-6,4.984273E-9,3.397018E-9,2.679382E-4,3.670263E-6,8.328016E-4,3.446541E-4,5.462031E-5,1.352066E-8,1.157896E-10,5.526854E-10,1.101484E-6,8.829716E-7,4.638953E-7,0.001378821,8.18506E-7,0.001562618,9.36781E-4,0.00437376,5.305432E-5,4.684398E-4,2.652749E-4,2.592172E-11,1.581906E-8,1.140681E-7,2.589207E-11,-9.096395E-17,1.011017E-12,0.001186313,4.005125E-5,1.655021E-4,3.522877E-5,3.515458E-5,1.501508E-5,4.144921E-6,1.524026E-6,1.006134E-6,3.979764E-7,-4.69484E-37,-5.68434E-142,-9.863569E-11,7.528204,6.183147E-5,426954.7,426954.7
