Time_Soln#18 (sec),Volume_Soln#18 (cm3),Volumetric_heat_production_rate_Soln#18 (erg/cm3-sec),Surface_temperature_Soln#18 (K),Temperature_Soln#18 (K),Mass_Soln#18 (g),Pressure_Soln#18 (atm),Mole_fraction_H2_Soln#18 (),Mole_fraction_H_Soln#18 (),Mole_fraction_CH4_Soln#18 (),Mole_fraction_CH3_Soln#18 (),Mole_fraction_C2H6_Soln#18 (),Mole_fraction_C2H5_Soln#18 (),Mole_fraction_C2H4_Soln#18 (),Mole_fraction_C2H3_Soln#18 (),Mole_fraction_C2H2_Soln#18 (),Mole_fraction_C3H8_Soln#18 (),Mole_fraction_IC3H7_Soln#18 (),Mole_fraction_NC3H7_Soln#18 (),Mole_fraction_C3H6_Soln#18 (),Mole_fraction_C3H5-A_Soln#18 (),Mole_fraction_C3H4-P_Soln#18 (),Mole_fraction_C3H4-A_Soln#18 (),Mole_fraction_C3H3_Soln#18 (),Mole_fraction_NC4H10_Soln#18 (),Mole_fraction_PC4H9_Soln#18 (),Mole_fraction_IC4H10_Soln#18 (),Mole_fraction_IC4H8_Soln#18 (),Mole_fraction_C4H8-1_Soln#18 (),Mole_fraction_C4H8-2_Soln#18 (),Mole_fraction_C4H71-3_Soln#18 (),Mole_fraction_C4H6_Soln#18 (),Mole_fraction_C4H5_Soln#18 (),Mole_fraction_C4H4_Soln#18 (),Mole_fraction_C4H2_Soln#18 (),Mole_fraction_C6H6_Soln#18 (),Mole_fraction_FULVENE_Soln#18 (),Mole_fraction_C5H6_Soln#18 (),Mole_fraction_C5H5_Soln#18 (),Mole_fraction_C10H8_Soln#18 (),Mole_fraction_NC5H12_Soln#18 (),Mole_fraction_NC5H11_Soln#18 (),Mole_fraction_NC5H10_Soln#18 (),Mole_fraction_B1M3_Soln#18 (),Mole_fraction_LC5H8_Soln#18 (),Mole_fraction_NC6H12_Soln#18 (),Mole_fraction_NC7H15_Soln#18 (),Mole_fraction_NC7H14_Soln#18 (),Mole_fraction_C7H8_Soln#18 (),Mole_fraction_C7H7_Soln#18 (),Mole_fraction_C6H5C2H_Soln#18 (),Mole_fraction_C6H5C2H3_Soln#18 (),Mole_fraction_C12H8_Soln#18 (),Mole_fraction_C14H10_Soln#18 (),Mole_fraction_NC12H26_Soln#18 (),Mole_fraction_NC16H34_Soln#18 (),Mole_fraction_NC10H20_Soln#18 (),Molecular_weight_Soln#18 (g/mole),Mass_density_Soln#18 (g/cm3),Unburned_hydrocarbons_Soln#18 (ppm),Volatile_organic_compounds_Soln#18 (ppm)
1.873027E-6,15.9523,5.373623E9,1598.002,1598.002,9.757202E-4,1.0,0.8102869,7.425027E-4,0.02503472,0.006687732,0.00747218,2.621625E-4,0.07952434,5.904629E-4,0.006747817,0.002788315,3.797183E-5,3.599395E-5,0.02894341,0.001737378,4.76828E-4,7.501107E-4,1.631491E-4,5.013164E-4,1.335916E-5,9.090493E-5,5.561915E-5,0.005309068,4.910127E-4,7.314612E-5,0.01202495,3.590867E-4,8.631688E-4,9.938665E-6,2.704454E-4,1.002259E-5,2.852687E-4,1.554764E-5,2.621545E-7,2.432901E-4,9.587386E-8,4.80721E-4,3.954966E-5,0.001580157,3.042267E-4,1.261275E-7,9.587904E-4,0.002916222,2.774118E-4,3.227805E-7,7.050588E-6,8.924007E-9,9.251669E-8,4.289017E-6,4.674916E-8,2.934911E-4,8.020427,6.116488E-5,454870.6,454870.6
1.888002E-6,15.95418,5.326221E9,1598.022,1598.022,9.757202E-4,1.0,0.8101739,7.376525E-4,0.0251283,0.006639183,0.007478819,2.59142E-4,0.07963947,5.871018E-4,0.006777114,0.00278439,3.760816E-5,3.553887E-5,0.02893876,0.001730819,4.796085E-4,7.527277E-4,1.6425E-4,4.996968E-4,1.315293E-5,9.052907E-5,5.581698E-5,0.005288038,4.902592E-4,7.2428E-5,0.01202076,3.569905E-4,8.688689E-4,1.006736E-5,2.718056E-4,1.013253E-5,2.86676E-4,1.565669E-5,2.656503E-7,2.411167E-4,9.332854E-8,4.711025E-4,3.906748E-5,0.001576478,3.010566E-4,1.228895E-7,9.471016E-4,0.002914824,2.774984E-4,3.267917E-7,7.102968E-6,9.078485E-9,9.288838E-8,4.090767E-6,4.348096E-8,2.857541E-4,8.019582,6.115767E-5,454822.7,454822.7
1.895754E-6,15.95514,5.301079E9,1598.032,1598.032,9.757202E-4,1.0,0.810116,7.351652E-4,0.02517645,0.006614292,0.00748218,2.575986E-4,0.07969859,5.853726E-4,0.006792202,0.002782356,3.742208E-5,3.530661E-5,0.02893626,0.001727447,4.810425E-4,7.540759E-4,1.648183E-4,4.988612E-4,1.304779E-5,9.033511E-5,5.591843E-5,0.005277183,4.898669E-4,7.206068E-5,0.01201854,3.559091E-4,8.718046E-4,1.013405E-5,2.725071E-4,1.018938E-5,2.874006E-4,1.571297E-5,2.674656E-7,2.399992E-4,9.204033E-8,4.662044E-4,3.881975E-5,0.001574575,2.994288E-4,1.212488E-7,9.411095E-4,0.002914106,2.775423E-4,3.288712E-7,7.129991E-6,9.158912E-9,9.307984E-8,3.991811E-6,4.188068E-8,2.81833E-4,8.019149,6.115397E-5,454798.1,454798.1
1.901101E-6,15.9558,5.283508E9,1598.039,1598.039,9.757202E-4,1.0,0.8100762,7.334588E-4,0.02520954,0.006597218,0.007484469,2.56542E-4,0.07973919,5.841842E-4,0.006802579,0.002780952,3.729458E-5,3.514771E-5,0.02893449,0.001725129,4.820294E-4,7.550032E-4,1.652096E-4,4.98286E-4,1.297589E-5,9.020156E-5,5.598803E-5,0.005269709,4.895954E-4,7.180904E-5,0.01201699,3.551647E-4,8.738236E-4,1.018008E-5,2.729899E-4,1.022857E-5,2.878989E-4,1.575173E-5,2.6872E-7,2.392314E-4,9.11632E-8,4.628577E-4,3.864962E-5,0.001573264,2.983113E-4,1.201309E-7,9.369995E-4,0.002913613,2.775722E-4,3.303067E-7,7.148593E-6,9.214566E-9,9.321153E-8,3.924965E-6,4.081147E-8,2.791612E-4,8.018852,6.115144E-5,454781.2,454781.2
1.908046E-6,15.95666,5.260425E9,1598.048,1598.048,9.757202E-4,1.0,0.8100247,7.312534E-4,0.02525239,0.006575155,0.007487408,2.551791E-4,0.0797917,5.826456E-4,0.00681602,0.002779128,3.713E-5,3.494286E-5,0.02893215,0.00172213,4.833087E-4,7.562046E-4,1.657172E-4,4.975401E-4,1.288326E-5,9.002839E-5,5.607799E-5,0.005260015,4.892416E-4,7.148426E-5,0.01201495,3.541995E-4,8.764389E-4,1.023991E-5,2.736158E-4,1.027945E-5,2.885441E-4,1.580199E-5,2.703522E-7,2.382377E-4,9.003759E-8,4.585488E-4,3.842953E-5,0.001571563,2.96866E-4,1.186954E-7,9.316889E-4,0.002912975,2.776105E-4,3.321727E-7,7.172712E-6,9.28708E-9,9.338213E-8,3.839821E-6,3.946352E-8,2.757299E-4,8.018468,6.114816E-5,454759.5,454759.5
1.957152E-6,15.96257,5.089135E9,1598.112,1598.112,9.757202E-4,1.0,0.809668,7.160087E-4,0.02555091,0.006422732,0.007507083,2.458415E-4,0.08015595,5.719317E-4,0.006909882,0.002766202,3.599848E-5,3.354293E-5,0.0289142,0.001701269,4.922715E-4,7.646009E-4,1.692811E-4,4.923095E-4,1.225177E-5,8.881349E-5,5.669979E-5,0.005191972,4.86708E-4,6.925317E-5,0.01199977,3.474366E-4,8.947016E-4,1.066392E-5,2.780015E-4,1.063818E-5,2.930475E-4,1.615485E-5,2.819812E-7,2.313274E-4,8.250097E-8,4.292779E-4,3.690245E-5,0.001559573,2.868473E-4,1.090563E-7,8.950219E-4,0.002908544,2.778669E-4,3.454106E-7,7.341833E-6,9.80686E-9,9.457413E-8,3.288486E-6,3.112322E-8,2.526843E-4,8.015815,6.112549E-5,454609.0,454609.0
1.981327E-6,15.9654,5.000063E9,1598.143,1598.143,9.757202E-4,1.0,0.8094969,7.087219E-4,0.02569508,0.006349931,0.007516089,2.414303E-4,0.08033087,5.667621E-4,0.006955348,0.002759826,3.546139E-5,3.288363E-5,0.0289045,0.001691217,4.966316E-4,7.686726E-4,1.710198E-4,4.897622E-4,1.195533E-5,8.822159E-5,5.699696E-5,0.005158798,4.854414E-4,6.819547E-5,0.01199185,3.441479E-4,9.035467E-4,1.087327E-5,2.801354E-4,1.081413E-5,2.952271E-4,1.632697E-5,2.877627E-7,2.279989E-4,7.904756E-8,4.156093E-4,3.616939E-5,0.0015537,2.820419E-4,1.04623E-7,8.77526E-4,0.002906412,2.779841E-4,3.519548E-7,7.424187E-6,1.006727E-8,9.515197E-8,3.04706E-6,2.76917E-8,2.420825E-4,8.014547,6.111466E-5,454537.1,454537.1
1.997741E-6,15.9673,4.93789E9,1598.163,1598.163,9.757202E-4,1.0,0.8093823,7.038543E-4,0.02579195,0.006301319,0.007521958,2.385027E-4,0.08044803,5.632913E-4,0.006985944,0.002755493,3.510397E-5,3.244675E-5,0.0288976,0.001684474,4.995726E-4,7.714144E-4,1.721943E-4,4.880431E-4,1.175927E-5,8.782206E-5,5.719544E-5,0.005136398,4.845749E-4,6.749213E-5,0.0119863,3.41931E-4,9.094979E-4,1.101563E-5,2.815749E-4,1.093333E-5,2.966931E-4,1.644323E-5,2.917094E-7,2.257663E-4,7.679382E-8,4.065974E-4,3.567873E-5,0.001549724,2.788262E-4,1.017239E-7,8.658514E-4,0.002904984,2.780603E-4,3.564079E-7,7.479763E-6,1.024578E-8,9.5541E-8,2.893434E-6,2.558172E-8,2.351493E-4,8.0137,6.110742E-5,454489.1,454489.1
2.027915E-6,15.97071,4.820602E9,1598.2,1598.2,9.757202E-4,1.0,0.8091751,6.950695E-4,0.02596791,0.006213624,0.007532251,2.332579E-4,0.08066011,5.569922E-4,0.00704162,0.002747523,3.446162E-5,3.166536E-5,0.02888429,0.001672245,5.049388E-4,7.764079E-4,1.743409E-4,4.849048E-4,1.140932E-5,8.709259E-5,5.755358E-5,0.005095484,4.829691E-4,6.622934E-5,0.01197578,3.378903E-4,9.20325E-4,1.12777E-5,2.842015E-4,1.115189E-5,2.993594E-4,1.665572E-5,2.990084E-7,2.217187E-4,7.283243E-8,3.905755E-4,3.479154E-5,0.001542442,2.730118E-4,9.661674E-8,8.448103E-4,0.002902395,2.781939E-4,3.646134E-7,7.581221E-6,1.057746E-8,9.624932E-8,2.631021E-6,2.211364E-8,2.229353E-4,8.012172,6.109436E-5,454402.4,454402.4
2.050291E-6,15.97319,4.731246E9,1598.227,1598.227,9.757202E-4,1.0,0.8090241,6.88688E-4,0.02609667,0.006149952,0.007539482,2.294797E-4,0.08081469,5.523883E-4,0.007082444,0.00274161,3.399719E-5,3.110342E-5,0.02887393,0.001663316,5.088852E-4,7.800726E-4,1.759225E-4,4.825958E-4,1.115825E-5,8.655581E-5,5.781366E-5,0.005065364,4.817683E-4,6.531739E-5,0.01196773,3.349232E-4,9.28261E-4,1.147236E-5,2.861333E-4,1.131348E-5,3.013132E-4,1.681228E-5,3.044578E-7,2.187638E-4,7.003953E-8,3.791347E-4,3.414594E-5,0.001537064,2.687797E-4,9.300693E-8,8.295511E-4,0.002900505,2.782875E-4,3.707143E-7,7.655873E-6,1.082636E-8,9.676901E-8,2.451981E-6,1.984958E-8,2.143029E-4,8.011062,6.108487E-5,454339.5,454339.5
2.060979E-6,15.97436,4.687898E9,1598.239,1598.239,9.757202E-4,1.0,0.8089527,6.856794E-4,0.02615766,0.006119941,0.007542819,2.277077E-4,0.08088773,5.502094E-4,0.007101804,0.002738785,3.377887E-5,3.084014E-5,0.02886884,0.001659092,5.107603E-4,7.818117E-4,1.766748E-4,4.814984E-4,1.10408E-5,8.630069E-5,5.793625E-5,0.005051045,4.811919E-4,6.488903E-5,0.0119638,3.33515E-4,9.320236E-4,1.156542E-5,2.870512E-4,1.139051E-5,3.022394E-4,1.688675E-5,3.070716E-7,2.173665E-4,6.874738E-8,3.737995E-4,3.384128E-5,0.001534503,2.667821E-4,9.133423E-8,8.223649E-4,0.002899612,2.783306E-4,3.736328E-7,7.691354E-6,1.094612E-8,9.701557E-8,2.37086E-6,1.885206E-8,2.103031E-4,8.010539,6.10804E-5,454309.8,454309.8
2.083539E-6,15.9768,4.595082E9,1598.265,1598.265,9.757202E-4,1.0,0.8088039,6.794106E-4,0.02628532,0.006057429,0.00754962,2.240351E-4,0.08104024,5.456527E-4,0.007142378,0.002732824,3.332529E-5,3.029496E-5,0.02885779,0.001650264,5.146976E-4,7.854587E-4,1.782561E-4,4.791937E-4,1.079797E-5,8.576487E-5,5.819161E-5,0.005020964,4.799698E-4,6.399979E-5,0.01195537,3.305622E-4,9.39907E-4,1.176202E-5,2.889785E-4,1.155278E-5,3.041797E-4,1.704329E-5,3.126119E-7,2.144462E-4,6.610518E-8,3.628046E-4,3.320605E-5,0.001529112,2.626154E-4,8.790862E-8,8.074095E-4,0.002897745,2.784184E-4,3.798025E-7,7.765875E-6,1.120078E-8,9.753254E-8,2.208402E-6,1.690878E-8,2.021128E-4,8.009448,6.107108E-5,454247.9,454247.9
2.097066E-6,15.97824,4.538673E9,1598.281,1598.281,9.757202E-4,1.0,0.8087156,6.757037E-4,0.02636119,0.006020475,0.007553545,2.218757E-4,0.08113064,5.429477E-4,0.007166522,0.002729249,3.305791E-5,2.997471E-5,0.02885099,0.001645026,5.170453E-4,7.876304E-4,1.792E-4,4.778192E-4,1.065557E-5,8.544532E-5,5.834257E-5,0.00500302,4.792336E-4,6.347606E-5,0.01195021,3.288043E-4,9.445965E-4,1.188E-5,2.901277E-4,1.164987E-5,3.053338E-4,1.713675E-5,3.159489E-7,2.12714E-4,6.45743E-8,3.563804E-4,3.283019E-5,0.00152589,2.601488E-4,8.59205E-8,7.985778E-4,0.002896638,2.784689E-4,3.835079E-7,7.81032E-6,1.135467E-8,9.78403E-8,2.116385E-6,1.584085E-8,1.973601E-4,8.008803,6.106557E-5,454211.3,454211.3
2.14097E-6,15.98282,4.351846E9,1598.33,1598.33,9.757202E-4,1.0,0.8084346,6.639361E-4,0.02660397,0.005903215,0.007565519,2.150823E-4,0.08141871,5.343079E-4,0.007243938,0.002717655,3.221318E-5,2.896857E-5,0.02882798,0.00162831,5.245972E-4,7.946018E-4,1.822418E-4,4.733969E-4,1.020934E-5,8.441727E-5,5.882154E-5,0.004945266,4.768282E-4,6.182398E-5,0.01193302,3.231662E-4,9.596235E-4,1.226337E-5,2.938242E-4,1.196383E-5,3.090317E-4,1.743796E-5,3.268559E-7,2.071882E-4,5.986835E-8,3.363741E-4,3.163633E-5,0.001515488,2.523056E-4,7.97934E-8,7.706044E-4,0.002893104,2.786225E-4,3.95563E-7,7.953341E-6,1.186031E-8,9.882791E-8,1.843523E-6,1.281976E-8,1.827178E-4,8.006753,6.104807E-5,454095.1,454095.1
2.189263E-6,15.98768,4.141008E9,1598.381,1598.381,9.757202E-4,1.0,0.8081345,6.514389E-4,0.02686509,0.005778769,0.007577415,2.079713E-4,0.08172653,5.250465E-4,0.007327466,0.002704921,3.132284E-5,2.791733E-5,0.02880117,0.001610414,5.327877E-4,8.021386E-4,1.855492E-4,4.686003E-4,9.745107E-6,8.330241E-5,5.932969E-5,0.004882599,4.741578E-4,6.008722E-5,0.01191334,3.170847E-4,9.75819E-4,1.268573E-5,2.978327E-4,1.230711E-5,3.130171E-4,1.77656E-5,3.389868E-7,2.012762E-4,5.512229E-8,3.157796E-4,3.036841E-5,0.001504147,2.439574E-4,7.358905E-8,7.41013E-4,0.002889319,2.787738E-4,4.088707E-7,8.108519E-6,1.242724E-8,9.989491E-8,1.583995E-6,1.015858E-8,1.679009E-4,8.004574,6.10295E-5,453971.5,453971.5
2.197031E-6,15.98845,4.106646E9,1598.389,1598.389,9.757202E-4,1.0,0.8080871,6.494709E-4,0.02690652,0.005759179,0.007579209,2.068614E-4,0.08177518,5.2358E-4,0.007340748,0.002702875,3.118327E-5,2.77534E-5,0.02879672,0.001607583,5.34094E-4,8.033385E-4,1.860775E-4,4.678353E-4,9.672912E-6,8.312463E-5,5.940965E-5,0.004872603,4.737261E-4,5.981542E-5,0.01191011,3.161184E-4,9.783921E-4,1.275373E-5,2.98472E-4,1.236212E-5,3.136503E-4,1.781796E-5,3.409512E-7,2.003412E-4,5.439823E-8,3.125987E-4,3.016884E-5,0.001502332,2.426412E-4,7.264023E-8,7.36365E-4,0.00288872,2.787965E-4,4.110158E-7,8.133274E-6,1.251949E-8,1.000647E-7,1.545828E-6,9.785632E-9,1.656361E-4,8.004231,6.102657E-5,453952.0,453952.0
2.217025E-6,15.9904,4.017665E9,1598.41,1598.41,9.757202E-4,1.0,0.8079661,6.444585E-4,0.02701247,0.005709294,0.007583681,2.040467E-4,0.08189934,5.198351E-4,0.007374735,0.002697614,3.082856E-5,2.733785E-5,0.0287851,0.001600355,5.374422E-4,8.064109E-4,1.874325E-4,4.658746E-4,9.490141E-6,8.266908E-5,5.961325E-5,0.004846983,4.726127E-4,5.912525E-5,0.0119017,3.136466E-4,9.84974E-4,1.292878E-5,3.001103E-4,1.250344E-5,3.152703E-4,1.795225E-5,3.460236E-7,1.979549E-4,5.258236E-8,3.04574E-4,2.966074E-5,0.001497676,2.392873E-4,7.025793E-8,7.245425E-4,0.00288719,2.788529E-4,4.16542E-7,8.196726E-6,1.275822E-8,1.004994E-7,1.451798E-6,8.887747E-9,1.599515E-4,8.003356,6.101912E-5,453902.4,453902.4
2.235847E-6,15.99221,3.933277E9,1598.428,1598.428,9.757202E-4,1.0,0.8078535,6.398082E-4,0.02711129,0.005663023,0.007587702,2.014511E-4,0.08201484,5.163481E-4,0.007406476,0.002692665,3.050048E-5,2.695484E-5,0.02877395,0.001593627,5.405759E-4,8.092829E-4,1.887019E-4,4.640398E-4,9.321993E-6,8.224284E-5,5.980204E-5,0.004823006,4.715616E-4,5.848764E-5,0.01189367,3.1134E-4,9.911174E-4,1.309364E-5,3.016435E-4,1.263613E-5,3.167824E-4,1.807809E-5,3.508202E-7,1.957346E-4,5.093378E-8,2.972284E-4,2.918967E-5,0.001493311,2.361735E-4,6.809165E-8,7.135947E-4,0.002885766,2.789033E-4,4.217512E-7,8.256116E-6,1.298469E-8,1.009056E-7,1.368554E-6,8.118282E-9,1.547845E-4,8.002543,6.101221E-5,453856.3,453856.3
2.25621E-6,15.99414,3.841487E9,1598.448,1598.448,9.757202E-4,1.0,0.8077331,6.348496E-4,0.02721722,0.005613696,0.007591854,1.987001E-4,0.08213833,5.126167E-4,0.007440544,0.002687319,3.01517E-5,2.654909E-5,0.02876166,0.001586432,5.439466E-4,8.123682E-4,1.900685E-4,4.620666E-4,9.144192E-6,8.178454E-5,6.000322E-5,0.004797221,4.704216E-4,5.781065E-5,0.01188488,3.088666E-4,9.97707E-4,1.327205E-5,3.032925E-4,1.277929E-5,3.184046E-4,1.821361E-5,3.560328E-7,1.933608E-4,4.921361E-8,2.89501E-4,2.868782E-5,0.001488607,2.328514E-4,6.58277E-8,7.019442E-4,0.002884241,2.789551E-4,4.273938E-7,8.320001E-6,1.323157E-8,1.013419E-7,1.283858E-6,7.360439E-9,1.49387E-4,8.001676,6.100484E-5,453807.1,453807.1
2.276796E-6,15.99607,3.748089E9,1598.468,1598.468,9.757202E-4,1.0,0.807613,6.299127E-4,0.02732328,0.005564597,0.007595845,1.959787E-4,0.08226162,5.088881E-4,0.0074747,0.002681921,2.980552E-5,2.614785E-5,0.02874901,0.001579245,5.473335E-4,8.154646E-4,1.914429E-4,4.600842E-4,8.968713E-6,8.132423E-5,6.020341E-5,0.004771319,4.692662E-4,5.713962E-5,0.01187588,3.063898E-4,0.001004309,1.345247E-5,3.049491E-4,1.292359E-5,3.2003E-4,1.834995E-5,3.613273E-7,1.909906E-4,4.753961E-8,2.819172E-4,2.818871E-5,0.001483873,2.295421E-4,6.362094E-8,6.903693E-4,0.002882718,2.790045E-4,4.331055E-7,8.384194E-6,1.348314E-8,1.017796E-7,1.203618E-6,6.666733E-9,1.441288E-4,8.000812,6.099751E-5,453758.1,453758.1
2.286766E-6,15.99699,3.702737E9,1598.477,1598.477,9.757202E-4,1.0,0.8075553,6.275484E-4,0.02737429,0.005541086,0.007597706,1.946814E-4,0.08232079,5.070978E-4,0.007491141,0.002679309,2.964012E-5,2.595664E-5,0.0287428,0.001575795,5.489665E-4,8.169561E-4,1.921061E-4,4.591286E-4,8.885214E-6,8.110238E-5,6.029923E-5,0.004758833,4.687058E-4,5.681931E-5,0.01187148,3.051987E-4,0.001007485,1.353986E-5,3.057478E-4,1.299333E-5,3.208122E-4,1.841575E-5,3.639002E-7,1.898532E-4,4.675134E-8,2.783238E-4,2.794991E-5,0.001481588,2.279567E-4,6.258053E-8,6.848351E-4,0.002881986,2.790275E-4,4.358742E-7,8.415145E-6,1.360568E-8,1.019903E-7,1.166577E-6,6.354567E-9,1.416507E-4,8.000398,6.0994E-5,453734.6,453734.6
2.328299E-6,16.00075,3.5128E9,1598.515,1598.515,9.757202E-4,1.0,0.8073188,6.178834E-4,0.02758424,0.005445004,0.007604969,1.894205E-4,0.08256353,4.997472E-4,0.007558929,0.002668452,2.896653E-5,2.518144E-5,0.02871642,0.001561639,5.557186E-4,8.231138E-4,1.948508E-4,4.551789E-4,8.547532E-6,8.018577E-5,6.06906E-5,0.004707232,4.663655E-4,5.551717E-5,0.01185289,3.002968E-4,0.001020568,1.390398E-5,3.090492E-4,1.328278E-5,3.240348E-4,1.868821E-5,3.746808E-7,1.851885E-4,4.361893E-8,2.638972E-4,2.697554E-5,0.001472121,2.214727E-4,5.843814E-8,6.622757E-4,0.00287898,2.79116E-4,4.47425E-7,8.543113E-6,1.412113E-8,1.028602E-7,1.024221E-6,5.204376E-9,1.317918E-4,7.998703,6.097964E-5,453638.5,453638.5
2.360774E-6,16.00362,3.363514E9,1598.543,1598.543,9.757202E-4,1.0,0.8071378,6.105274E-4,0.02774565,0.005371902,0.00761012,1.854616E-4,0.08274924,4.941187E-4,0.007611161,0.002659988,2.845663E-5,2.459832E-5,0.02869522,0.001550807,5.60942E-4,8.278673E-4,1.969771E-4,4.521252E-4,8.294432E-6,7.947753E-5,6.098807E-5,0.004667351,4.645303E-4,5.453394E-5,0.01183809,2.965314E-4,0.001030634,1.418871E-5,3.116024E-4,1.350788E-5,3.265155E-4,1.889943E-5,3.831792E-7,1.81622E-4,4.133026E-8,2.532015E-4,2.623625E-5,0.001464779,2.165353E-4,5.540315E-8,6.451785E-4,0.002876676,2.791776E-4,4.564743E-7,8.642098E-6,1.452967E-8,1.035312E-7,9.251733E-7,4.45232E-9,1.24577E-4,7.99741,6.096871E-5,453565.2,453565.2
2.389626E-6,16.00611,3.230494E9,1598.567,1598.567,9.757202E-4,1.0,0.8069799,6.041358E-4,0.02788706,0.0053084,0.007614324,1.82054E-4,0.08291131,4.892045E-4,0.007657008,0.00265249,2.801552E-5,2.409646E-5,0.028676,0.001541354,5.655422E-4,8.320464E-4,1.988517E-4,4.494375E-4,8.077266E-6,7.885452E-5,6.124624E-5,0.00463226,4.628969E-4,5.368518E-5,0.01182474,2.932358E-4,0.001039459,1.444166E-5,3.138501E-4,1.370696E-5,3.286912E-4,1.908577E-5,3.907801E-7,1.785119E-4,3.940772E-8,2.441096E-4,2.559582E-5,0.001458302,2.122443E-4,5.284803E-8,6.303773E-4,0.002874662,2.79227E-4,4.645262E-7,8.729256E-6,1.489667E-8,1.041208E-7,8.452986E-7,3.876246E-9,1.185096E-4,7.996284,6.095922E-5,453501.3,453501.3
2.417643E-6,16.00848,3.101203E9,1598.589,1598.589,9.757202E-4,1.0,0.806829,5.980542E-4,0.02802265,0.005247991,0.007618087,1.788396E-4,0.08306614,4.845085E-4,0.007701041,0.002645229,2.759746E-5,2.362305E-5,0.02865701,0.001532325,5.699737E-4,8.360661E-4,2.006591E-4,4.468501E-4,7.872982E-6,7.825506E-5,6.149161E-5,0.00459849,4.613086E-4,5.288241E-5,0.01181163,2.900799E-4,0.001047924,1.468724E-5,3.160147E-4,1.389947E-5,3.307792E-4,1.926556E-5,3.982063E-7,1.755434E-4,3.763442E-8,2.356329E-4,2.498833E-5,0.001452053,2.081611E-4,5.048653E-8,6.163432E-4,0.002872735,2.792703E-4,4.723554E-7,8.813203E-6,1.525664E-8,1.046877E-7,7.74355E-7,3.388257E-9,1.129079E-4,7.995211,6.095019E-5,453440.5,453440.5
2.436378E-6,16.01004,3.014721E9,1598.603,1598.603,9.757202E-4,1.0,0.8067294,5.940551E-4,0.02811237,0.005208274,0.007620433,1.767407E-4,0.08316829,4.814097E-4,0.007730219,0.002640385,2.732345E-5,2.331393E-5,0.02864414,0.00152637,5.729177E-4,8.387332E-4,2.018607E-4,4.451322E-4,7.73991E-6,7.785725E-5,6.16528E-5,0.004576077,4.602457E-4,5.23571E-5,0.01180278,2.879941E-4,0.001053528,1.485143E-5,3.174522E-4,1.402774E-5,3.32162E-4,1.938514E-5,4.031971E-7,1.735865E-4,3.649787E-8,2.301522E-4,2.458996E-5,0.001447897,2.054762E-4,4.897059E-8,6.071421E-4,0.002871462,2.792967E-4,4.775961E-7,8.86896E-6,1.549932E-8,1.050636E-7,7.302965E-7,3.096909E-9,1.093153E-4,7.994504,6.094426E-5,453400.4,453400.4
2.458421E-6,16.01185,2.913021E9,1598.62,1598.62,9.757202E-4,1.0,0.8066135,5.894171E-4,0.028217,0.005162219,0.007623025,1.743216E-4,0.08328712,4.778055E-4,0.007764284,0.002634697,2.700654E-5,2.29576E-5,0.02862883,0.001519444,5.76362E-4,8.418503E-4,2.032673E-4,4.431233E-4,7.586818E-6,7.739228E-5,6.183958E-5,0.004549876,4.589945E-4,5.175047E-5,0.01179229,2.855649E-4,0.001060063,1.504455E-5,3.191336E-4,1.417821E-5,3.337754E-4,1.95252E-5,4.090943E-7,1.713123E-4,3.520866E-8,2.238887E-4,2.412915E-5,0.00144303,2.023628E-4,4.724868E-8,5.964995E-4,0.00286998,2.793254E-4,4.837674E-7,8.934181E-6,1.578684E-8,1.055028E-7,6.81662E-7,2.786003E-9,1.05238E-4,7.993684,6.093737E-5,453353.9,453353.9
2.470785E-6,16.01285,2.856037E9,1598.629,1598.629,9.757202E-4,1.0,0.8065491,5.868474E-4,0.02827523,0.005136704,0.0076244,1.729881E-4,0.08335311,4.758036E-4,0.007783264,0.002631513,2.683136E-5,2.276117E-5,0.02862016,0.001515599,5.782846E-4,8.435888E-4,2.040528E-4,4.420025E-4,7.502572E-6,7.713296E-5,6.194298E-5,0.004535263,4.582925E-4,5.141556E-5,0.01178637,2.842143E-4,0.001063702,1.515284E-5,3.200719E-4,1.426238E-5,3.34674E-4,1.960346E-5,4.124139E-7,1.700501E-4,3.45077E-8,2.204617E-4,2.387443E-5,0.001440311,2.00638E-4,4.63114E-8,5.906164E-4,0.002869156,2.793403E-4,4.872311E-7,8.970582E-6,1.594906E-8,1.057477E-7,6.558297E-7,2.62559E-9,1.030203E-4,7.993228,6.093356E-5,453328.0,453328.0
2.477934E-6,16.01343,2.823099E9,1598.634,1598.634,9.757202E-4,1.0,0.8065121,5.853718E-4,0.02830876,0.005122054,0.00762517,1.722247E-4,0.08339107,4.746526E-4,0.007794198,0.002629674,2.67309E-5,2.264869E-5,0.02861513,0.001513388,5.793934E-4,8.445908E-4,2.045059E-4,4.413564E-4,7.454381E-6,7.698349E-5,6.200234E-5,0.004526839,4.578865E-4,5.122364E-5,0.01178294,2.834373E-4,0.001065797,1.521545E-5,3.20613E-4,1.431097E-5,3.351914E-4,1.96486E-5,4.143373E-7,1.693246E-4,3.410944E-8,2.185077E-4,2.372835E-5,0.001438743,1.996478E-4,4.577855E-8,5.872426E-4,0.002868682,2.793485E-4,4.892346E-7,8.99157E-6,1.604316E-8,1.058888E-7,6.41346E-7,2.537112E-9,1.017601E-4,7.992966,6.093137E-5,453313.2,453313.2
