Time_Soln#13 (sec),Volume_Soln#13 (cm3),Volumetric_heat_production_rate_Soln#13 (erg/cm3-sec),Surface_temperature_Soln#13 (K),Temperature_Soln#13 (K),Mass_Soln#13 (g),Pressure_Soln#13 (atm),Mole_fraction_H2_Soln#13 (),Mole_fraction_H_Soln#13 (),Mole_fraction_CH4_Soln#13 (),Mole_fraction_CH3_Soln#13 (),Mole_fraction_C2H6_Soln#13 (),Mole_fraction_C2H5_Soln#13 (),Mole_fraction_C2H4_Soln#13 (),Mole_fraction_C2H3_Soln#13 (),Mole_fraction_C2H2_Soln#13 (),Mole_fraction_C3H8_Soln#13 (),Mole_fraction_IC3H7_Soln#13 (),Mole_fraction_NC3H7_Soln#13 (),Mole_fraction_C3H6_Soln#13 (),Mole_fraction_C3H5-A_Soln#13 (),Mole_fraction_C3H4-P_Soln#13 (),Mole_fraction_C3H4-A_Soln#13 (),Mole_fraction_NC4H10_Soln#13 (),Mole_fraction_PC4H9_Soln#13 (),Mole_fraction_IC4H10_Soln#13 (),Mole_fraction_IC4H8_Soln#13 (),Mole_fraction_C4H8-1_Soln#13 (),Mole_fraction_C4H8-2_Soln#13 (),Mole_fraction_C4H71-3_Soln#13 (),Mole_fraction_C4H6_Soln#13 (),Mole_fraction_C4H5_Soln#13 (),Mole_fraction_C4H4_Soln#13 (),Mole_fraction_C4H2_Soln#13 (),Mole_fraction_C6H6_Soln#13 (),Mole_fraction_FULVENE_Soln#13 (),Mole_fraction_C5H6_Soln#13 (),Mole_fraction_C10H8_Soln#13 (),Mole_fraction_NC5H12_Soln#13 (),Mole_fraction_NC5H10_Soln#13 (),Mole_fraction_B1M3_Soln#13 (),Mole_fraction_LC5H8_Soln#13 (),Mole_fraction_DIALLYL_Soln#13 (),Mole_fraction_NC6H12_Soln#13 (),Mole_fraction_NC7H14_Soln#13 (),Mole_fraction_C7H8_Soln#13 (),Mole_fraction_C7H7_Soln#13 (),Mole_fraction_C6H5C2H_Soln#13 (),Mole_fraction_C6H5C2H3_Soln#13 (),Mole_fraction_C6H5C2H5_Soln#13 (),Mole_fraction_INDENE_Soln#13 (),Mole_fraction_C12H8_Soln#13 (),Mole_fraction_C14H10_Soln#13 (),Mole_fraction_BIN1B_Soln#13 (),Mole_fraction_NC12H26_Soln#13 (),Mole_fraction_NC16H34_Soln#13 (),Mole_fraction_NC10H20_Soln#13 (),Molecular_weight_Soln#13 (g/mole),Mass_density_Soln#13 (g/cm3),Unburned_hydrocarbons_Soln#13 (ppm),Volatile_organic_compounds_Soln#13 (ppm)
7.190345E-6,15.7564,-1.634147E10,1408.337,1408.337,0.001128177,1.0,0.8389721,1.492839E-4,0.01794489,0.001652736,0.005426104,1.99834E-4,0.06546328,1.326934E-4,0.002348068,0.002442193,1.741742E-5,2.000799E-5,0.02592532,7.560126E-4,1.921715E-4,3.00493E-4,5.766674E-4,8.800021E-6,8.284824E-5,4.351656E-5,0.006741028,5.065518E-4,1.274665E-4,0.0105811,5.688141E-5,3.74458E-4,2.218345E-6,1.97181E-4,2.703726E-6,2.159423E-4,5.945084E-8,2.339931E-4,0.00338961,1.407917E-4,0.002336827,5.429739E-5,6.034833E-4,0.003182258,0.003216063,1.223381E-4,7.824908E-8,4.929636E-6,4.182564E-5,6.000575E-7,6.665512E-9,5.673626E-8,8.933057E-13,9.769954E-4,1.956817E-4,0.003876664,8.274556,7.160115E-5,469283.3,469283.3
7.205558E-6,15.75648,-1.630023E10,1408.283,1408.283,0.001128177,1.0,0.8389327,1.490194E-4,0.01795851,0.00164984,0.005427877,1.994601E-4,0.06549264,1.325183E-4,0.002350377,0.002442409,1.738887E-5,1.99564E-5,0.02593143,7.557143E-4,1.924193E-4,3.007688E-4,5.76576E-4,8.776566E-6,8.283816E-5,4.357378E-5,0.006740277,5.06675E-4,1.273173E-4,0.01058525,5.679974E-5,3.749539E-4,2.223612E-6,1.973672E-4,2.710876E-6,2.162241E-4,5.962331E-8,2.339071E-4,0.003387181,1.407639E-4,0.002336823,5.431013E-5,6.032437E-4,0.003180416,0.003215769,1.222948E-4,7.845002E-8,4.938299E-6,4.186556E-5,6.011061E-7,6.689856E-9,5.67774E-8,8.952335E-13,9.749486E-4,1.950761E-4,0.003869573,8.274196,7.160081E-5,469262.9,469262.9
7.307472E-6,15.75697,-1.602878E10,1407.921,1407.921,0.001128177,1.0,0.8386712,1.472743E-4,0.018049,0.001630736,0.005439585,1.969918E-4,0.06568747,1.313581E-4,0.002365739,0.002443807,1.720032E-5,1.961685E-5,0.02597171,7.537317E-4,1.940702E-4,3.026058E-4,5.759608E-4,8.622226E-6,8.276959E-5,4.395471E-5,0.006735172,5.074835E-4,1.263286E-4,0.01061275,5.625935E-5,3.782528E-4,2.25882E-6,1.986076E-4,2.75877E-6,2.18101E-4,6.078073E-8,2.333333E-4,0.00337097,1.405728E-4,0.002336746,5.439366E-5,6.016406E-4,0.003168124,0.003213821,1.220068E-4,7.979553E-8,4.996085E-6,4.213064E-5,6.08103E-7,6.853626E-9,5.705082E-8,9.081391E-13,9.614231E-4,1.910898E-4,0.003822664,8.271813,7.159857E-5,469127.7,469127.7
7.700567E-6,15.75872,-1.505003E10,1406.579,1406.579,0.001128177,1.0,0.8377023,1.409365E-4,0.01838686,0.001561359,0.00548227,1.880161E-4,0.06641121,1.270794E-4,0.002423326,0.002448505,1.651386E-5,1.839622E-5,0.02611818,7.463238E-4,2.002985E-4,3.095293E-4,5.735419E-4,8.068044E-6,8.249014E-5,4.538802E-5,0.006714403,5.103434E-4,1.226785E-4,0.01071406,5.427602E-5,3.906304E-4,2.393344E-6,2.032805E-4,2.943335E-6,2.251717E-4,6.527661E-8,2.31153E-4,0.003309453,1.39775E-4,0.002335809,5.468917E-5,5.954942E-4,0.003121392,0.003206595,1.209277E-4,8.497506E-8,5.215119E-6,4.311787E-5,6.34664E-7,7.495898E-9,5.8072E-8,9.578008E-13,9.120372E-4,1.767549E-4,0.003650562,8.263011,7.159059E-5,468628.5,468628.5
7.754318E-6,15.75895,-1.492406E10,1406.402,1406.402,0.001128177,1.0,0.8375745,1.401156E-4,0.01843173,0.001552373,0.005487817,1.868522E-4,0.06650689,1.265176E-4,0.002431002,0.002449068,1.642474E-5,1.823959E-5,0.02613717,7.453393E-4,2.011335E-4,3.104567E-4,5.732063E-4,7.996997E-6,8.245026E-5,4.557969E-5,0.006711442,5.107043E-4,1.221986E-4,0.01072735,5.401672E-5,3.922816E-4,2.41158E-6,2.039062E-4,2.968548E-6,2.261184E-4,6.589516E-8,2.308589E-4,0.003301167,1.39659E-4,0.002335607,5.472641E-5,5.946588E-4,0.003115087,0.00320564,1.207839E-4,8.568194E-8,5.244604E-6,4.324868E-5,6.382444E-7,7.585004E-9,5.820767E-8,9.645803E-13,9.056098E-4,1.749153E-4,0.003628066,8.261853,7.158957E-5,468562.8,468562.8
7.881101E-6,15.75946,-1.46339E10,1405.991,1405.991,0.001128177,1.0,0.8372774,1.382203E-4,0.01853636,0.001531628,0.005500642,1.841638E-4,0.06672959,1.252137E-4,0.002448926,0.002450325,1.621881E-5,1.787928E-5,0.02618101,7.43043E-4,2.030876E-4,3.126262E-4,5.724108E-4,7.833635E-6,8.235477E-5,4.602776E-5,0.006704351,5.115285E-4,1.210842E-4,0.01075819,5.341595E-5,3.96138E-4,2.454445E-6,2.053698E-4,3.027994E-6,2.283325E-4,6.735771E-8,2.301693E-4,0.003281742,1.393794E-4,0.002335065,5.481134E-5,5.926935E-4,0.003100299,0.00320342,1.204484E-4,8.734796E-8,5.313716E-6,4.355338E-5,6.466413E-7,7.796389E-9,5.852408E-8,9.805645E-13,8.907437E-4,1.70684E-4,0.003575946,8.259164,7.158723E-5,468410.3,468410.3
8.175398E-6,15.76059,-1.399588E10,1405.065,1405.065,0.001128177,1.0,0.8366095,1.340275E-4,0.01877305,0.001485736,0.005529093,1.782109E-4,0.06723122,1.222957E-4,0.002489592,0.002452886,1.576231E-5,1.708884E-5,0.02627798,7.378465E-4,2.075442E-4,3.1757E-4,5.705468E-4,7.475571E-6,8.212618E-5,4.704711E-5,0.006687377,5.133048E-4,1.185868E-4,0.01082717,5.207658E-5,4.048937E-4,2.553148E-6,2.087042E-4,3.165839E-6,2.333753E-4,7.077105E-8,2.285897E-4,0.003237288,1.387007E-4,0.002333483,5.49936E-5,5.881608E-4,0.003066412,0.003198424,1.196879E-4,9.120777E-8,5.47188E-6,4.424098E-5,6.658824E-7,8.293357E-9,5.924001E-8,1.017644E-12,8.57727E-4,1.614037E-4,0.003459742,8.253136,7.158213E-5,468068.4,468068.4
8.224033E-6,15.76076,-1.389494E10,1404.915,1404.915,0.001128177,1.0,0.836502,1.333612E-4,0.01881135,0.001478443,0.005533624,1.772642E-4,0.06731212,1.218276E-4,0.00249619,0.002453264,1.568965E-5,1.696407E-5,0.02629339,7.370052E-4,2.082703E-4,3.183749E-4,5.702368E-4,7.41909E-6,8.208755E-5,4.721282E-5,0.006684508,5.135807E-4,1.181857E-4,0.01083823,5.18624E-5,4.063149E-4,2.569352E-6,2.09247E-4,3.188599E-6,2.341959E-4,7.133755E-8,2.283315E-4,0.003230028,1.385848E-4,0.002333181,5.502177E-5,5.874158E-4,0.003060872,0.003197618,1.195647E-4,9.18446E-8,5.497718E-6,4.435203E-5,6.69029E-7,8.376321E-9,5.93559E-8,1.023771E-12,8.524633E-4,1.599394E-4,0.003441158,8.252167,7.158133E-5,468013.5,468013.5
8.378133E-6,15.76131,-1.358312E10,1404.45,1404.45,0.001128177,1.0,0.8361663,1.312967E-4,0.01893128,0.001455845,0.005547683,1.743296E-4,0.06756492,1.203697E-4,0.002516872,0.002454383,1.546428E-5,1.6579E-5,0.02634111,7.343708E-4,2.10552E-4,3.209035E-4,5.692512E-4,7.244846E-6,8.196373E-5,4.773295E-5,0.006675306,5.144237E-4,1.169355E-4,0.01087268,5.119648E-5,4.107719E-4,2.620496E-6,2.109519E-4,3.26067E-6,2.367731E-4,7.313695E-8,2.275187E-4,0.003207183,1.382114E-4,0.002332151,5.510759E-5,5.850634E-4,0.003043428,0.003195103,1.191787E-4,9.386043E-8,5.579041E-6,4.46993E-5,6.789388E-7,8.640721E-9,5.971881E-8,1.043183E-12,8.361263E-4,1.554217E-4,0.003383374,8.249147,7.157885E-5,467842.2,467842.2
8.433924E-6,15.7615,-1.347315E10,1404.284,1404.284,0.001128177,1.0,0.8360466,1.305666E-4,0.01897415,0.001447853,0.005552662,1.732912E-4,0.06765512,1.198513E-4,0.002524278,0.002454759,1.538449E-5,1.644336E-5,0.02635798,7.334287E-4,2.113711E-4,3.218109E-4,5.688934E-4,7.183494E-6,8.191838E-5,4.79194E-5,0.006671935,5.147175E-4,1.164905E-4,0.01088492,5.096011E-5,4.123682E-4,2.638938E-6,2.115637E-4,3.286748E-6,2.376975E-4,7.379009E-8,2.272264E-4,0.003198972,1.380739E-4,0.002331751,5.513737E-5,5.842147E-4,0.003037155,0.003194206,1.190406E-4,9.45895E-8,5.608279E-6,4.482331E-5,6.82504E-7,8.737023E-9,5.984859E-8,1.050213E-12,8.303379E-4,1.538309E-4,0.003362861,8.248072,7.157799E-5,467781.3,467781.3
8.612726E-6,15.76209,-1.313056E10,1403.761,1403.761,0.001128177,1.0,0.8356695,1.282844E-4,0.01910975,0.001422871,0.005568244,1.700442E-4,0.06793971,1.182216E-4,0.00254773,0.002455867,1.513483E-5,1.602125E-5,0.02641068,7.30449E-4,2.139721E-4,3.246909E-4,5.677434E-4,6.992654E-6,8.177138E-5,4.851061E-5,0.006661001,5.156202E-4,1.150905E-4,0.01092341,5.021854E-5,4.174253E-4,2.697778E-6,2.135052E-4,3.370264E-6,2.406307E-4,7.588891E-8,2.262969E-4,0.003172866,1.376258E-4,0.002330386,5.522842E-5,5.81506E-4,0.003017198,0.003191378,1.186036E-4,9.692334E-8,5.701279E-6,4.521488E-5,6.938522E-7,9.047628E-9,6.025905E-8,1.072748E-12,8.122119E-4,1.488829E-4,0.003298499,8.244689,7.157529E-5,467589.4,467589.4
8.673484E-6,15.76229,-1.301746E10,1403.586,1403.586,0.001128177,1.0,0.8355436,1.275288E-4,0.01915519,0.0014146,0.00557341,1.689686E-4,0.06803487,1.176788E-4,0.002555602,0.002456211,1.505208E-5,1.588213E-5,0.02642811,7.294502E-4,2.148477E-4,3.256599E-4,5.673516E-4,6.929782E-6,8.172087E-5,4.87093E-5,0.006657242,5.159138E-4,1.146238E-4,0.01093622,4.997205E-5,4.191233E-4,2.717681E-6,2.141584E-4,3.398622E-6,2.416172E-4,7.660409E-8,2.259834E-4,0.003164069,1.374709E-4,0.002329892,5.525785E-5,5.805895E-4,0.003010468,0.003190432,1.184571E-4,9.771544E-8,5.732636E-6,4.534592E-5,6.976813E-7,9.153867E-9,6.039665E-8,1.08041E-12,8.061989E-4,1.472529E-4,0.003277103,8.243561,7.157441E-5,467525.4,467525.4
8.902601E-6,15.763,-1.260537E10,1402.94,1402.94,0.001128177,1.0,0.8350781,1.247637E-4,0.01932384,0.001384329,0.005592345,1.650306E-4,0.06838704,1.156793E-4,0.002584864,0.002457367,1.474884E-5,1.53757E-5,0.02649186,7.257431E-4,2.181131E-4,3.292722E-4,5.658712E-4,6.701047E-6,8.152818E-5,4.944893E-5,0.006642889,5.169643E-4,1.129022E-4,0.01098342,4.906606E-5,4.254382E-4,2.792327E-6,2.165932E-4,3.505461E-6,2.452927E-4,7.930962E-8,2.248125E-4,0.003131221,1.368767E-4,0.002327907,5.536232E-5,5.771513E-4,0.002985321,0.003186935,1.179133E-4,1.00698E-7,5.84981E-6,4.583131E-5,7.120025E-7,9.557525E-9,6.090737E-8,1.109323E-12,7.841478E-4,1.413237E-4,0.003198449,8.239397,7.157119E-5,467289.3,467289.3
8.919183E-6,15.76304,-1.257639E10,1402.894,1402.894,0.001128177,1.0,0.835045,1.245686E-4,0.01933588,0.001382193,0.005593683,1.647527E-4,0.06841212,1.155374E-4,0.002586956,0.002457443,1.472743E-5,1.534014E-5,0.02649635,7.254785E-4,2.183472E-4,3.295311E-4,5.657639E-4,6.684994E-6,8.15141E-5,4.950187E-5,0.00664184,5.170369E-4,1.127799E-4,0.01098677,4.900192E-5,4.258898E-4,2.797704E-6,2.167676E-4,3.513187E-6,2.45556E-4,7.950595E-8,2.247284E-4,0.003128864,1.368331E-4,0.002327756,5.536949E-5,5.769036E-4,0.002983515,0.003186686,1.178745E-4,1.009136E-7,5.858224E-6,4.586591E-5,7.130317E-7,9.586925E-9,6.094384E-8,1.111417E-12,7.825896E-4,1.409077E-4,0.003192879,8.239102,7.157097E-5,467272.5,467272.5
8.947874E-6,15.76313,-1.252652E10,1402.815,1402.815,0.001128177,1.0,0.8349878,1.242327E-4,0.01935666,0.001378516,0.005595986,1.64274E-4,0.0684554,1.152928E-4,0.002590568,0.00245757,1.469054E-5,1.527895E-5,0.02650408,7.250216E-4,2.187516E-4,3.299782E-4,5.655781E-4,6.657371E-6,8.14897E-5,4.959329E-5,0.006640021,5.171616E-4,1.125691E-4,0.01099254,4.889137E-5,4.266696E-4,2.807E-6,2.17069E-4,3.526553E-6,2.460107E-4,7.984584E-8,2.245832E-4,0.003124792,1.367575E-4,0.002327493,5.538177E-5,5.764754E-4,0.002980395,0.003186256,1.178075E-4,1.012866E-7,5.872763E-6,4.592561E-5,7.148103E-7,9.637856E-9,6.100679E-8,1.115041E-12,7.799052E-4,1.401918E-4,0.00318328,8.238592,7.157058E-5,467243.6,467243.6
9.955645E-6,15.76576,-1.096464E10,1400.215,1400.215,0.001128177,1.0,0.8331129,1.135694E-4,0.0200482,0.001261732,0.005669453,1.490548E-4,0.069882,1.073619E-4,0.002711408,0.002460237,1.35143E-5,1.337041E-5,0.02674821,7.098161E-4,2.324366E-4,3.450816E-4,5.590454E-4,5.797273E-6,8.060793E-5,5.266438E-5,0.00657404,5.20779E-4,1.056997E-4,0.0111796,4.533266E-5,4.527951E-4,3.127295E-6,2.272463E-4,3.994319E-6,2.613382E-4,9.191098E-8,2.196493E-4,0.002986739,1.339763E-4,0.002316664,5.572245E-5,5.61731E-4,0.00287437,0.003172119,1.155784E-4,1.143144E-7,6.367659E-6,4.789862E-5,7.755423E-7,1.147218E-8,6.310334E-8,1.243016E-12,6.941443E-4,1.179437E-4,0.002874121,8.221949,7.155864E-5,466299.7,466299.7
1.394974E-5,15.77198,-7.092766E9,1392.462,1392.462,0.001128177,1.0,0.8274801,8.552484E-5,0.02224986,9.538151E-4,0.005864558,1.088404E-4,0.07424405,8.484652E-5,0.003103319,0.00244978,1.03621E-5,8.701541E-6,0.02735718,6.61524E-4,2.79005E-4,3.960501E-4,5.341963E-4,3.706973E-6,7.697859E-5,6.271399E-5,0.006296901,5.256269E-4,8.572418E-5,0.01170791,3.549011E-5,5.380007E-4,4.291604E-6,2.61615E-4,5.809561E-6,3.12469E-4,1.416977E-7,2.028602E-4,0.002522371,1.220014E-4,0.002257294,5.587175E-5,5.089771E-4,0.002514064,0.003129127,1.085946E-4,1.645753E-7,8.084338E-6,5.395954E-5,9.892993E-7,1.94818E-8,6.981056E-8,1.777692E-12,4.649005E-4,6.495838E-5,0.002019955,8.173202,7.153043E-5,463535.1,463535.1
2.304922E-5,15.77786,-3.553773E9,1382.395,1382.395,0.001128177,1.0,0.819885,5.607069E-5,0.02558962,6.275138E-4,0.006061744,6.658922E-5,0.08031995,5.826998E-5,0.003713221,0.002387582,6.920797E-6,4.486483E-6,0.02781973,5.892012E-4,3.588544E-4,4.815915E-4,4.873949E-4,1.843558E-6,6.954019E-5,7.799375E-5,0.00570368,5.150527E-4,6.073362E-5,0.0123027,2.427242E-5,6.717097E-4,6.496884E-6,3.196787E-4,9.681357E-6,3.955935E-4,2.624556E-7,1.753134E-4,0.00179647,9.690577E-5,0.002106499,5.327354E-5,4.159949E-4,0.001935688,0.003069802,9.867206E-5,2.720775E-7,1.108574E-5,6.222592E-5,1.376155E-6,4.086716E-8,8.016967E-8,3.29531E-12,2.27856E-4,2.2344E-5,0.001075902,8.111089,7.150375E-5,460012.4,460012.4
2.345937E-5,15.77804,-3.465151E9,1382.076,1382.076,0.001128177,1.0,0.8196347,5.524445E-5,0.02570854,6.182881E-4,0.006066811,6.541147E-5,0.08052416,5.747609E-5,0.003735204,0.00238449,6.821629E-6,4.380997E-6,0.02782663,5.866484E-4,3.619142E-4,4.848161E-4,4.8557E-4,1.797362E-6,6.924034E-5,7.852159E-5,0.005679154,5.143111E-4,5.995554E-5,0.01231913,2.39423E-5,6.765425E-4,6.585577E-6,3.218813E-4,9.847102E-6,3.986537E-4,2.680554E-7,1.743024E-4,0.001771164,9.59073E-5,0.00210002,5.311975E-5,4.124817E-4,0.001915034,0.003067822,9.833618E-5,2.767338E-7,1.120125E-5,6.249353E-5,1.39141E-6,4.190905E-8,8.054517E-8,3.375882E-12,2.215223E-4,2.141791E-5,0.001049407,8.109126,7.150296E-5,459901.1,459901.1
2.405061E-5,15.77829,-3.343439E9,1381.63,1381.63,0.001128177,1.0,0.8192833,5.409902E-5,0.02587655,6.054898E-4,0.006073756,6.378011E-5,0.08081127,5.637086E-5,0.003766291,0.002380028,6.683868E-6,4.236083E-6,0.02783531,5.830437E-4,3.662636E-4,4.893925E-4,4.829757E-4,1.733948E-6,6.881313E-5,7.926412E-5,0.005644136,5.132231E-4,5.886882E-5,0.01234177,2.348308E-5,6.83377E-4,6.712112E-6,3.250092E-4,1.008473E-5,4.029876E-4,2.761453E-7,1.728714E-4,0.001735548,9.448837E-5,0.002090753,5.289557E-5,4.075011E-4,0.001885891,0.003065041,9.78636E-5,2.83421E-7,1.136544E-5,6.286799E-5,1.413146E-6,4.342088E-8,8.107671E-8,3.494027E-12,2.127937E-4,2.016297E-5,0.001012749,8.10638,7.150184E-5,459745.3,459745.3
2.468735E-5,15.77854,-3.219774E9,1381.166,1381.166,0.001128177,1.0,0.8189166,5.292186E-5,0.02605319,5.923265E-4,0.00608079,6.210538E-5,0.08111133,5.522937E-5,0.003799007,0.002375221,6.541942E-6,4.088784E-6,0.02784309,5.792563E-4,3.708698E-4,4.942299E-4,4.802286E-4,1.669547E-6,6.835954E-5,8.004048E-5,0.005606862,5.12029E-4,5.774211E-5,0.01236487,2.300923E-5,6.905703E-4,6.846699E-6,3.283179E-4,1.033893E-5,4.075565E-4,2.848802E-7,1.713637E-4,0.001698289,9.298688E-5,0.002080871,5.26512E-5,4.022445E-4,0.001855307,0.003062136,9.736923E-5,2.905906E-7,1.153932E-5,6.325702E-5,1.436229E-6,4.506186E-8,8.163688E-8,3.623927E-12,2.038903E-4,1.890884E-5,9.75176E-4,8.103528,7.150066E-5,459583.6,459583.6
2.531537E-5,15.77879,-3.104748E9,1380.726,1380.726,0.001128177,1.0,0.8185664,5.181417E-5,0.02622325,5.799302E-4,0.006087305,6.05313E-5,0.08139849,5.414999E-5,0.003830538,0.002370481,6.408064E-6,3.951711E-6,0.02784931,5.756119E-4,3.75337E-4,4.98912E-4,4.77565E-4,1.609674E-6,6.791864E-5,8.078352E-5,0.005570539,5.108312E-4,5.667259E-5,0.01238642,2.256155E-5,6.975028E-4,6.977783E-6,3.315229E-4,1.058793E-5,4.119671E-4,2.935172E-7,1.699092E-4,0.00166261,9.153266E-5,0.002071226,5.240759E-5,3.971655E-4,0.001825923,0.003059359,9.689563E-5,2.9763E-7,1.170795E-5,6.362693E-5,1.458679E-6,4.6693E-8,8.217751E-8,3.754773E-12,1.955788E-4,1.776227E-5,9.399278E-4,8.100815,7.149954E-5,459429.7,459429.7
2.579116E-5,15.77898,-3.021868E9,1380.402,1380.402,0.001128177,1.0,0.8183082,5.100802E-5,0.02634945,5.709021E-4,0.006091978,5.938691E-5,0.0816105,5.336122E-5,0.003853959,0.002366895,6.310426E-6,3.852902E-6,0.02785311,5.729084E-4,3.786731E-4,5.024026E-4,4.755767E-4,1.566549E-6,6.75888E-5,8.133204E-5,0.005543308,5.099119E-4,5.588846E-5,0.01240197,2.223464E-5,7.026521E-4,7.076028E-6,3.339139E-4,1.077545E-5,4.152477E-4,3.000742E-7,1.688279E-4,0.001636261,9.044837E-5,0.002063986,5.222155E-5,3.933853E-4,0.001804159,0.003057311,9.654562E-5,3.029423E-7,1.183387E-5,6.389848E-5,1.475485E-6,4.793689E-8,8.257961E-8,3.855718E-12,1.895728E-4,1.694858E-5,9.143491E-4,8.098823,7.14987E-5,459316.8,459316.8
2.626694E-5,15.77916,-2.942427E9,1380.087,1380.087,0.001128177,1.0,0.8180558,5.022872E-5,0.02647348,5.621697E-4,0.006096438,5.828164E-5,0.08181795,5.259613E-5,0.003876993,0.002363312,6.215874E-6,3.758155E-6,0.02785618,5.702524E-4,3.81969E-4,5.05846E-4,4.736131E-4,1.525224E-6,6.726251E-5,8.186857E-5,0.005516321,5.089836E-4,5.512579E-5,0.01241688,2.191772E-5,7.077162E-4,7.173381E-6,3.362739E-4,1.096199E-5,4.184778E-4,3.066426E-7,1.677639E-4,0.001610479,8.937891E-5,0.002056805,5.203438E-5,3.896618E-4,0.001782809,0.003055308,9.620286E-5,3.08237E-7,1.195826E-5,6.416283E-5,1.492121E-6,4.918765E-8,8.297553E-8,3.958237E-12,1.838031E-4,1.617885E-5,8.896881E-4,8.096883,7.149788E-5,459206.7,459206.7
2.674272E-5,15.77934,-2.86623E9,1379.781,1379.781,0.001128177,1.0,0.8178091,4.947492E-5,0.0265954,5.537181E-4,0.006100695,5.721354E-5,0.08202101,5.185363E-5,0.003899654,0.002359736,6.124259E-6,3.667238E-6,0.02785856,5.676421E-4,3.85226E-4,5.092437E-4,4.716737E-4,1.485597E-6,6.693971E-5,8.239351E-5,0.005489575,5.08047E-4,5.438366E-5,0.01243119,2.161033E-5,7.126978E-4,7.269863E-6,3.38604E-4,1.114758E-5,4.216589E-4,3.132221E-7,1.667165E-4,0.001585247,8.832409E-5,0.002049682,5.184622E-5,3.859936E-4,0.00176186,0.003053349,9.586704E-5,3.135146E-7,1.208117E-5,6.442024E-5,1.508594E-6,5.044513E-8,8.336549E-8,4.062339E-12,1.782575E-4,1.545024E-5,8.659009E-4,8.094993,7.149708E-5,459099.5,459099.5
2.725929E-5,15.77953,-2.786963E9,1379.457,1379.457,0.001128177,1.0,0.8175474,4.868391E-5,0.02672548,5.448441E-4,0.006105098,5.609382E-5,0.0822367,5.10719E-5,0.003923848,0.002355862,6.027954E-6,3.572614E-6,0.0278604,5.648578E-4,3.887193E-4,5.128825E-4,4.695949E-4,1.444383E-6,6.65931E-5,8.295072E-5,0.005460807,5.070218E-4,5.360018E-5,0.01244607,2.128686E-5,7.180161E-4,7.373653E-6,3.411008E-4,1.134799E-5,4.25059E-4,3.203774E-7,1.655975E-4,0.001558456,8.719522E-5,0.002042014,5.164094E-5,3.82072E-4,0.001739557,0.00305127,9.550998E-5,3.192253E-7,1.221298E-5,6.469214E-5,1.526298E-6,5.181785E-8,8.378238E-8,4.177164E-12,1.724775E-4,1.47027E-5,8.410163E-4,8.092994,7.149622E-5,458986.1,458986.2
2.782578E-5,15.77973,-2.703928E9,1379.111,1379.111,0.001128177,1.0,0.8172674,4.784751E-5,0.02686549,5.354549E-4,0.006109678,5.491116E-5,0.08246775,5.024243E-5,0.003949909,0.002351624,5.925932E-6,3.473441E-6,0.02786158,5.618617E-4,3.925007E-4,5.168149E-4,4.673462E-4,1.40122E-6,6.621755E-5,8.354708E-5,0.005429577,5.058886E-4,5.276645E-5,0.01246165,2.094382E-5,7.237443E-4,7.486352E-6,3.438008E-4,1.156648E-5,4.287256E-4,3.282382E-7,1.643916E-4,0.001529774,8.597656E-5,0.002033685,5.141481E-5,3.778425E-4,0.001715609,0.003049044,9.512707E-5,3.254654E-7,1.235564E-5,6.49816E-5,1.545504E-6,5.333199E-8,8.423208E-8,4.305253E-12,1.664113E-4,1.393145E-5,8.147964E-4,8.090863,7.149529E-5,458865.3,458865.3
2.855635E-5,15.77999,-2.602449E9,1378.681,1378.681,0.001128177,1.0,0.8169166,4.681397E-5,0.02704213,5.23844E-4,0.006115223,5.34517E-5,0.08275763,4.921332E-5,0.00398282,0.002346177,5.79959E-6,3.352162E-6,0.0278619,5.580823E-4,3.973035E-4,5.217995E-4,4.64493E-4,1.348482E-6,6.574008E-5,8.42943E-5,0.005389784,5.044153E-4,5.172859E-5,0.01248063,2.051847E-5,7.309769E-4,7.630009E-6,3.472259E-4,1.18463E-5,4.333618E-4,3.383961E-7,1.628678E-4,0.001493825,8.443424E-5,0.002023065,5.112188E-5,3.724946E-4,0.001685484,0.003046255,9.464599E-5,3.334789E-7,1.253679E-5,6.534198E-5,1.56996E-6,5.529783E-8,8.480097E-8,4.4738E-12,1.589834E-4,1.300599E-5,7.825399E-4,8.088205,7.149411E-5,458714.6,458714.6
2.938497E-5,15.78028,-2.494405E9,1378.212,1378.212,0.001128177,1.0,0.8165321,4.569903E-5,0.0272374,5.113074E-4,0.006121053,5.187989E-5,0.08307598,4.809802E-5,0.00401924,0.00234003,5.662951E-6,3.222926E-6,0.02786075,5.53905E-4,4.026544E-4,5.273398E-4,4.613184E-4,1.292345E-6,6.520765E-5,8.511331E-5,0.005345296,5.027306E-4,5.059941E-5,0.01250077,2.005779E-5,7.389789E-4,7.790728E-6,3.510362E-4,1.216101E-5,4.384996E-4,3.499438E-7,1.611805E-4,0.001454409,8.272408E-5,0.002011183,5.078825E-5,3.665694E-4,0.001652309,0.003043196,9.411674E-5,3.425224E-7,1.273854E-5,6.5734E-5,1.597288E-6,5.754492E-8,8.543188E-8,4.669573E-12,1.510596E-4,1.204224E-5,7.479382E-4,8.085307,7.14928E-5,458550.2,458550.2
