Time_Soln#9 (sec),Volume_Soln#9 (cm3),Volumetric_heat_production_rate_Soln#9 (erg/cm3-sec),Surface_temperature_Soln#9 (K),Temperature_Soln#9 (K),Mass_Soln#9 (g),Pressure_Soln#9 (atm),Mole_fraction_H2_Soln#9 (),Mole_fraction_H_Soln#9 (),Mole_fraction_CH4_Soln#9 (),Mole_fraction_CH3_Soln#9 (),Mole_fraction_C2H6_Soln#9 (),Mole_fraction_C2H5_Soln#9 (),Mole_fraction_C2H4_Soln#9 (),Mole_fraction_C2H3_Soln#9 (),Mole_fraction_C2H2_Soln#9 (),Mole_fraction_C3H8_Soln#9 (),Mole_fraction_IC3H7_Soln#9 (),Mole_fraction_NC3H7_Soln#9 (),Mole_fraction_C3H6_Soln#9 (),Mole_fraction_C3H5-A_Soln#9 (),Mole_fraction_C3H4-P_Soln#9 (),Mole_fraction_C3H4-A_Soln#9 (),Mole_fraction_NC4H10_Soln#9 (),Mole_fraction_PC4H9_Soln#9 (),Mole_fraction_IC4H10_Soln#9 (),Mole_fraction_IC4H8_Soln#9 (),Mole_fraction_IC4H7_Soln#9 (),Mole_fraction_C4H8-1_Soln#9 (),Mole_fraction_C4H8-2_Soln#9 (),Mole_fraction_C4H71-3_Soln#9 (),Mole_fraction_C4H6_Soln#9 (),Mole_fraction_C4H4_Soln#9 (),Mole_fraction_C4H2_Soln#9 (),Mole_fraction_C6H6_Soln#9 (),Mole_fraction_FULVENE_Soln#9 (),Mole_fraction_C5H6_Soln#9 (),Mole_fraction_C5H5_Soln#9 (),Mole_fraction_C10H8_Soln#9 (),Mole_fraction_NC5H12_Soln#9 (),Mole_fraction_NC5H10_Soln#9 (),Mole_fraction_B1M3_Soln#9 (),Mole_fraction_LC5H8_Soln#9 (),Mole_fraction_DIALLYL_Soln#9 (),Mole_fraction_CYC6H8_Soln#9 (),Mole_fraction_NC6H12_Soln#9 (),Mole_fraction_NC7H14_Soln#9 (),Mole_fraction_C7H8_Soln#9 (),Mole_fraction_C7H7_Soln#9 (),Mole_fraction_C6H5C2H_Soln#9 (),Mole_fraction_C6H5C2H3_Soln#9 (),Mole_fraction_C6H5C2H5_Soln#9 (),Mole_fraction_INDENE_Soln#9 (),Mole_fraction_NPBENZ_Soln#9 (),Mole_fraction_NC12H26_Soln#9 (),Mole_fraction_NC16H34_Soln#9 (),Mole_fraction_NC10H20_Soln#9 (),Molecular_weight_Soln#9 (g/mole),Mass_density_Soln#9 (g/cm3),Unburned_hydrocarbons_Soln#9 (ppm),Volatile_organic_compounds_Soln#9 (ppm)
0.0113195,15.65623,3495257.0,1185.708,1185.708,0.001289345,1.0,0.7842547,4.799902E-7,0.05356035,5.144131E-6,0.0084314,1.655374E-6,0.1080349,4.216265E-7,0.003910742,0.001263254,2.661943E-7,1.289557E-8,0.01907569,3.704355E-5,6.958857E-4,4.652126E-4,1.260172E-4,1.819305E-9,1.546816E-5,4.170584E-4,4.631419E-6,6.81012E-4,1.83734E-4,5.270415E-6,0.01143379,8.589534E-4,9.477622E-6,0.001243616,5.133002E-5,0.001477373,1.707731E-5,7.831687E-6,1.642459E-5,1.375374E-4,5.816492E-6,3.850311E-4,1.022391E-5,1.290792E-5,1.128695E-5,7.4006E-5,0.002816044,8.88921E-6,4.453589E-6,9.435817E-5,6.857405E-5,1.568171E-5,6.624015E-6,3.07548E-6,4.030733E-8,1.3736E-6,8.012675,8.235345E-5,454430.9,454430.9
0.012,15.6651,3421283.0,1186.182,1186.182,0.001289345,1.0,0.7835071,4.652054E-7,0.05422203,4.876834E-6,0.008485356,1.594799E-6,0.1086469,4.039672E-7,0.003978821,0.001241359,2.511378E-7,1.19689E-8,0.01867962,3.500841E-5,7.054995E-4,4.638547E-4,1.189284E-4,1.607995E-9,1.44542E-5,4.13624E-4,4.367483E-6,6.104656E-4,1.732631E-4,4.983299E-6,0.01129086,8.727862E-4,9.858543E-6,0.00127505,5.211145E-5,0.001501264,1.70152E-5,8.346386E-6,1.546798E-5,1.195619E-4,5.030698E-6,3.574561E-4,9.030986E-6,1.252302E-5,9.134481E-6,6.068693E-5,0.002810853,8.643927E-6,4.708187E-6,9.713925E-5,6.591879E-5,1.634673E-5,6.008808E-6,2.221679E-6,2.464444E-8,9.357094E-7,8.011344,8.230681E-5,454355.4,454355.5
0.013,15.67743,3299876.0,1186.861,1186.861,0.001289345,1.0,0.7824914,4.461935E-7,0.05513058,4.534806E-6,0.008559163,1.518083E-6,0.1094801,3.811834E-7,0.004074786,0.001209869,2.31687E-7,1.083096E-8,0.01812137,3.233581E-5,7.183278E-4,4.613589E-4,1.092667E-4,1.364082E-9,1.308537E-5,4.083749E-4,4.031532E-6,5.219774E-4,1.594009E-4,4.615778E-6,0.01108651,8.918391E-4,1.041142E-5,0.001319599,5.309147E-5,0.001533556,1.692E-5,9.102065E-6,1.416954E-5,9.852664E-5,4.113958E-6,3.213181E-4,7.583949E-6,1.202696E-5,6.692339E-6,4.533325E-5,0.002803556,8.31771E-6,5.078901E-6,1.010014E-4,6.212435E-5,1.730308E-5,5.24174E-6,1.373588E-6,1.189718E-8,5.339828E-7,8.009621,8.224208E-5,454257.8,454257.8
0.014,15.68901,3173322.0,1187.515,1187.515,0.001289345,1.0,0.7815594,4.299967E-7,0.05597342,4.243634E-6,0.008627463,1.453682E-6,0.1102456,3.616248E-7,0.004166536,0.001179147,2.149329E-7,9.90155E-9,0.0175893,2.999863E-5,7.297587E-4,4.583882E-4,1.004186E-4,1.179787E-9,1.184827E-5,4.029558E-4,3.746422E-6,4.486514E-4,1.471365E-4,4.302688E-6,0.01088894,9.095558E-4,1.095728E-5,0.001362451,5.390102E-5,0.001562929,1.682713E-5,9.856901E-6,1.298525E-5,8.238313E-5,3.413393E-6,2.896267E-4,6.428634E-6,1.160047E-5,4.90273E-6,3.384713E-5,0.00279655,8.028482E-6,5.445992E-6,1.046179E-4,5.847541E-5,1.823628E-5,4.611049E-6,8.458826E-7,5.704361E-9,3.057397E-7,8.00812,8.21814E-5,454172.6,454172.6
0.015,15.69991,3048624.0,1188.143,1188.143,0.001289345,1.0,0.7806978,4.162364E-7,0.05676011,3.99472E-6,0.008691169,1.399547E-6,0.1109538,3.447974E-7,0.004254677,0.001149146,2.004294E-7,9.13289E-9,0.01708111,2.795375E-5,7.399294E-4,4.550535E-4,9.230246E-5,1.039272E-9,1.073022E-5,3.974234E-4,3.502598E-6,3.877904E-4,1.362592E-4,4.034693E-6,0.01069802,9.261085E-4,1.149726E-5,0.001403855,5.456821E-5,0.001589794,1.674241E-5,1.061115E-5,1.190234E-5,6.987284E-5,2.87299E-6,2.616793E-4,5.500964E-6,1.123149E-5,3.592276E-6,2.524983E-5,0.002789739,7.772592E-6,5.81006E-6,1.080098E-4,5.498558E-5,1.914818E-5,4.091861E-6,5.186464E-7,2.715104E-9,1.755467E-7,8.006792,8.212429E-5,454097.3,454097.3
0.01556408,15.7058,2980670.0,1188.487,1188.487,0.001289345,1.0,0.7802387,4.094297E-7,0.05718216,3.870302E-6,0.008725359,1.372918E-6,0.1113311,3.363554E-7,0.004302998,0.001132524,1.931012E-7,8.756635E-9,0.01680416,2.69146E-5,7.451537E-4,4.530468E-4,8.802031E-5,9.749442E-10,1.014769E-5,3.94268E-4,3.380405E-6,3.581091E-4,1.306664E-4,3.900519E-6,0.01059316,9.34988E-4,1.179967E-5,0.001426653,5.489073E-5,0.001603972,1.66998E-5,1.103653E-5,1.133214E-5,6.406285E-5,2.622945E-6,2.473483E-4,5.058938E-6,1.104497E-5,3.014891E-6,2.139241E-5,0.002785956,7.641721E-6,6.014343E-6,1.098309E-4,5.309055E-5,1.965384E-5,3.840349E-6,3.927824E-7,1.780096E-9,1.285064E-7,8.006105,8.209349E-5,454058.3,454058.3
0.01570813,15.70728,2963753.0,1188.574,1188.574,0.001289345,1.0,0.7801243,4.077939E-7,0.05728763,3.840204E-6,0.008733907,1.36653E-6,0.1114251,3.343108E-7,0.004315188,0.001128313,1.913192E-7,8.666342E-9,0.01673451,2.666146E-5,7.464313E-4,4.525221E-4,8.695924E-5,9.599788E-10,1.00042E-5,3.934592E-4,3.350791E-6,3.510111E-4,1.292964E-4,3.868034E-6,0.0105667,9.372063E-4,1.187666E-5,0.001432415,5.496746E-5,0.001607489,1.668961E-5,1.114516E-5,1.119096E-5,6.270155E-5,2.564454E-6,2.438403E-4,4.954232E-6,1.09996E-5,2.883099E-6,2.050452E-5,0.002784994,7.609775E-6,6.066402E-6,1.102857E-4,5.261533E-5,1.9782E-5,3.780386E-6,3.657871E-7,1.597611E-9,1.186831E-7,8.005936,8.208578E-5,454048.7,454048.7
0.01579216,15.70814,2953994.0,1188.624,1188.624,0.001289345,1.0,0.7800581,4.068578E-7,0.05734874,3.822949E-6,0.008738861,1.362877E-6,0.1114796,3.331378E-7,0.004322274,0.001125863,1.902956E-7,8.61468E-9,0.01669406,2.651596E-5,7.471664E-4,4.522139E-4,8.634611E-5,9.515003E-10,9.921445E-6,3.929868E-4,3.333797E-6,3.469553E-4,1.285075E-4,3.849398E-6,0.01055132,9.384917E-4,1.192154E-5,0.001435767,5.501122E-5,0.001609521,1.66838E-5,1.120854E-5,1.110939E-5,6.192853E-5,2.531257E-6,2.418208E-4,4.894576E-6,1.097352E-5,2.808897E-6,2.00033E-5,0.002784434,7.591405E-6,6.096756E-6,1.105492E-4,5.233971E-5,1.98566E-5,3.746157E-6,3.508826E-7,1.499759E-9,1.133031E-7,8.005838,8.208131E-5,454043.2,454043.2
0.01580427,15.70826,2952499.0,1188.631,1188.631,0.001289345,1.0,0.7800486,4.067246E-7,0.05735752,3.820475E-6,0.008739572,1.362355E-6,0.1114874,3.329703E-7,0.004323293,0.00112551,1.901491E-7,8.6073E-9,0.01668825,2.649513E-5,7.472716E-4,4.521694E-4,8.625814E-5,9.502942E-10,9.909581E-6,3.929187E-4,3.331365E-6,3.463762E-4,1.283945E-4,3.846731E-6,0.0105491,9.386763E-4,1.1928E-5,0.001436249,5.501747E-5,0.001609813,1.668297E-5,1.121767E-5,1.109769E-5,6.181843E-5,2.52653E-6,2.415315E-4,4.886068E-6,1.096979E-5,2.798368E-6,1.99321E-5,0.002784354,7.588774E-6,6.101128E-6,1.105871E-4,5.230011E-5,1.986733E-5,3.741272E-6,3.487853E-7,1.48616E-9,1.125486E-7,8.005824,8.208067E-5,454042.4,454042.4
0.016,15.71024,2929826.0,1188.748,1188.748,0.001289345,1.0,0.7798959,4.046014E-7,0.0574986,3.781178E-6,0.00875101,1.35407E-6,0.1116129,3.302992E-7,0.004339715,0.001119822,1.878135E-7,8.490036E-9,0.01659465,2.616297E-5,7.489518E-4,4.514453E-4,8.484822E-5,9.313049E-10,9.719775E-6,3.918169E-4,3.29264E-6,3.371889E-4,1.265892E-4,3.804289E-6,0.01051347,9.416428E-4,1.203241E-5,0.001444023,5.511634E-5,0.001614491,1.666988E-5,1.136531E-5,1.091019E-5,6.008151E-5,2.451987E-6,2.369106E-4,4.751437E-6,1.091029E-5,2.633577E-6,1.8815E-5,0.002783051,7.546811E-6,6.171776E-6,1.11195E-4,5.166327E-5,2.004053E-5,3.663837E-6,3.165361E-7,1.28247E-9,1.010295E-7,8.0056,8.207033E-5,454029.7,454029.7
0.01614887,15.71173,2912748.0,1188.835,1188.835,0.001289345,1.0,0.779781,4.030341E-7,0.05760484,3.752055E-6,0.008759626,1.347957E-6,0.1117072,3.283186E-7,0.004352136,0.001115512,1.860776E-7,8.403397E-9,0.01652396,2.591598E-5,7.502027E-4,4.508894E-4,8.37913E-5,9.174859E-10,9.577909E-6,3.909777E-4,3.263903E-6,3.304176E-4,1.25243E-4,3.772812E-6,0.01048652,9.438762E-4,1.211172E-5,0.001449909,5.518898E-5,0.001618,1.66603E-5,1.147761E-5,1.076968E-5,5.881281E-5,2.39758E-6,2.334657E-4,4.652617E-6,1.086606E-5,2.514825E-6,1.800676E-5,0.002782063,7.515591E-6,6.225464E-6,1.116525E-4,5.118332E-5,2.01718E-5,3.60685E-6,2.939788E-7,1.146179E-9,9.306697E-8,8.005433,8.206255E-5,454020.2,454020.2
0.01615628,15.7118,2911993.0,1188.84,1188.84,0.001289345,1.0,0.7797753,4.029573E-7,0.0576101,3.750628E-6,0.008760053,1.347656E-6,0.1117119,3.28221E-7,0.004352753,0.001115298,1.85992E-7,8.399144E-9,0.01652045,2.590381E-5,7.502643E-4,4.508616E-4,8.373902E-5,9.168112E-10,9.570901E-6,3.909359E-4,3.262488E-6,3.300852E-4,1.251766E-4,3.77126E-6,0.01048518,9.439868E-4,1.211567E-5,0.001450201,5.519254E-5,0.001618174,1.665983E-5,1.14832E-5,1.076273E-5,5.875079E-5,2.394921E-6,2.332957E-4,4.647776E-6,1.086388E-5,2.509056E-6,1.796742E-5,0.002782013,7.514052E-6,6.228137E-6,1.116752E-4,5.115952E-5,2.017833E-5,3.604054E-6,2.928978E-7,1.139779E-9,9.268744E-8,8.005425,8.206216E-5,454019.8,454019.8
0.01656626,15.71585,2865992.0,1189.079,1189.079,0.001289345,1.0,0.7794648,3.988536E-7,0.05789797,3.673755E-6,0.008783412,1.331652E-6,0.1119669,3.229929E-7,0.004386659,0.001103502,1.813907E-7,8.171595E-9,0.01632806,2.524857E-5,7.535876E-4,4.493091E-4,8.089727E-5,8.814259E-10,9.191359E-6,3.8862E-4,3.186484E-6,3.123827E-4,1.21589E-4,3.688119E-6,0.01041165,9.500357E-4,1.233366E-5,0.001466292,5.538138E-5,0.001627625,1.663525E-5,1.179257E-5,1.038512E-5,5.5481E-5,2.254864E-6,2.24116E-4,4.391079E-6,1.074653E-5,2.209976E-6,1.591825E-5,0.002779296,7.431185E-6,6.375825E-6,1.129131E-4,4.985802E-5,2.05378E-5,3.455438E-6,2.388019E-7,8.356413E-10,7.3946E-8,8.004976,8.204103E-5,453994.3,453994.3
0.017,15.72004,2818986.0,1189.329,1189.329,0.001289345,1.0,0.7791447,3.948276E-7,0.05819553,3.597366E-6,0.008807578,1.315948E-6,0.1122296,3.177953E-7,0.00442208,0.001091137,1.767856E-7,7.946843E-9,0.01612793,2.45924E-5,7.569189E-4,4.476364E-4,7.799508E-5,8.477801E-10,8.806622E-6,3.861635E-4,3.11067E-6,2.950341E-4,1.179715E-4,3.605354E-6,0.01033493,9.562829E-4,1.256365E-5,0.00148314,5.556465E-5,0.001637306,1.661213E-5,1.212004E-5,9.999727E-6,5.234027E-5,2.120561E-6,2.148595E-4,4.14172E-6,1.062896E-5,1.932804E-6,1.400027E-5,0.002776427,7.348196E-6,6.53184E-6,1.141893E-4,4.851277E-5,2.091497E-5,3.310329E-6,1.922326E-7,6.008868E-10,5.824376E-8,8.00452,8.201914E-5,453968.4,453968.4
0.018,15.7294,2717061.0,1189.889,1189.889,0.001289345,1.0,0.7784372,3.866884E-7,0.05885645,3.43866E-6,0.008861351,1.284118E-6,0.1128097,3.070043E-7,0.004502137,0.001063057,1.670974E-7,7.483504E-9,0.01567917,2.321219E-5,7.639085E-4,4.436856E-4,7.169011E-5,7.827915E-10,7.981485E-6,3.80482E-4,2.951985E-6,2.598409E-4,1.102741E-4,3.432868E-6,0.01016202,9.701341E-4,1.309179E-5,0.001521363,5.592897E-5,0.001658478,1.657062E-5,1.28761E-5,9.163216E-6,4.615843E-5,1.856862E-6,1.951497E-4,3.642168E-6,1.038103E-5,1.421061E-6,1.040068E-5,0.00276982,7.174056E-6,6.890959E-6,1.170061E-4,4.553529E-5,2.177299E-5,3.017797E-6,1.161462E-7,2.792144E-10,3.361772E-8,8.003529,8.197037E-5,453912.2,453912.2
0.019,15.73835,2624174.0,1190.43,1190.43,0.001289345,1.0,0.7777674,3.799857E-7,0.05948606,3.301194E-6,0.008912725,1.25769E-6,0.1133575,2.976868E-7,0.004580199,0.001035551,1.585413E-7,7.084727E-9,0.01524675,2.199611E-5,7.69987E-4,4.396393E-4,6.588665E-5,7.31973E-10,7.236002E-6,3.747851E-4,2.812768E-6,2.303875E-4,1.033828E-4,3.282668E-6,0.009994383,9.832862E-4,1.361756E-5,0.00155883,5.622232E-5,0.00167821,1.654591E-5,1.363429E-5,8.393958E-6,4.117265E-5,1.644767E-6,1.774703E-4,3.229766E-6,1.016114E-5,1.04767E-6,7.712503E-6,0.002763191,7.021901E-6,7.249822E-6,1.196573E-4,4.272958E-5,2.2616E-5,2.775205E-6,6.980282E-8,1.286185E-10,1.941481E-8,8.002612,8.192375E-5,453860.2,453860.2
0.02,15.74694,2539997.0,1190.953,1190.953,0.001289345,1.0,0.7771305,3.745443E-7,0.06008829,3.181724E-6,0.008962025,1.235911E-6,0.1138769,2.89637E-7,0.004656533,0.001008595,1.509429E-7,6.73855E-9,0.01482924,2.092111E-5,7.752117E-4,4.35534E-4,6.054328E-5,6.920664E-10,6.562621E-6,3.690819E-4,2.689893E-6,2.056684E-4,9.719956E-5,3.151282E-6,0.009831638,9.958158E-4,1.414158E-5,0.00159566,5.645537E-5,0.001696672,1.653788E-5,1.439544E-5,7.686089E-6,3.711199E-5,1.472311E-6,1.615632E-4,2.886598E-6,9.964841E-6,7.75412E-7,5.707751E-6,0.00275651,6.889421E-6,7.609082E-6,1.22153E-4,4.009254E-5,2.344524E-5,2.573565E-6,4.172395E-8,5.874395E-11,1.121292E-8,8.001757,8.187902E-5,453811.7,453811.7
0.02017842,15.74844,2525886.0,1191.045,1191.045,0.001289345,1.0,0.7770199,3.736908E-7,0.06019313,3.162115E-6,0.008970625,1.232457E-6,0.1139668,2.883167E-7,0.00466999,0.001003841,1.496754E-7,6.681542E-9,0.01475621,2.074255E-5,7.760581E-4,4.347976E-4,5.963538E-5,6.858924E-10,6.449522E-6,3.680641E-4,2.669482E-6,2.0169E-4,9.616407E-5,3.12958E-6,0.009803089,9.979911E-4,1.423494E-5,0.001602173,5.649131E-5,0.001699844,1.653816E-5,1.453161E-5,7.565838E-6,3.646831E-5,1.444987E-6,1.588943E-4,2.831528E-6,9.932005E-6,7.352545E-7,5.408088E-6,0.00275531,6.867685E-6,7.673271E-6,1.225827E-4,3.963944E-5,2.359184E-5,2.541312E-6,3.804154E-8,5.103204E-11,1.016627E-8,8.00161,8.187122E-5,453803.4,453803.4
0.02021857,15.74878,2522703.0,1191.065,1191.065,0.001289345,1.0,0.7769952,3.735075E-7,0.06021661,3.157732E-6,0.008972552,1.231706E-6,0.113987,2.880286E-7,0.004673011,0.001002774,1.493948E-7,6.668924E-9,0.01473984,2.07029E-5,7.76245E-4,4.346318E-4,5.943295E-5,6.845437E-10,6.424361E-6,3.678351E-4,2.664949E-6,2.008118E-4,9.593381E-5,3.124776E-6,0.009796685,9.984781E-4,1.425594E-5,0.001603636,5.649917E-5,0.001700552,1.65383E-5,1.456228E-5,7.539028E-6,3.632659E-5,1.43897E-6,1.583005E-4,2.819374E-6,9.924703E-6,7.26533E-7,5.342852E-6,0.00275504,6.862872E-6,7.68772E-6,1.226787E-4,3.953821E-5,2.362477E-5,2.5342E-6,3.725881E-8,4.944223E-11,9.944818E-9,8.001577,8.186948E-5,453801.5,453801.5
0.021,15.75523,2463937.0,1191.46,1191.46,0.001289345,1.0,0.7765222,3.702089E-7,0.06066648,3.077514E-6,0.009009522,1.218138E-6,0.1143711,2.826775E-7,0.00473137,9.821651E-4,1.441553E-7,6.435514E-9,0.01442537,1.996707E-5,7.79633E-4,4.313979E-4,5.5623E-5,6.606176E-10,5.954525E-6,3.633783E-4,2.580777E-6,1.848561E-4,9.163929E-5,3.035801E-6,0.009673448,0.001007788,1.46644E-5,0.001631956,5.663689E-5,0.001714007,1.654592E-5,1.516034E-5,7.03445E-6,3.377273E-5,1.330555E-6,1.472125E-4,2.59868E-6,9.788434E-6,5.769765E-7,4.215119E-6,0.002749752,6.774477E-6,7.969349E-6,1.245025E-4,3.761969E-5,2.426186E-5,2.405559E-6,2.480226E-8,2.659559E-11,6.472337E-9,8.000954,8.183596E-5,453766.2,453766.2
0.02178762,15.76156,2409830.0,1191.849,1191.849,0.001289345,1.0,0.776061,3.67479E-7,0.06110681,3.004685E-6,0.009045811,1.206595E-6,0.1147443,2.778626E-7,0.004789388,9.617061E-4,1.392979E-7,6.222218E-9,0.01411615,1.928923E-5,7.825795E-4,4.281323E-4,5.202354E-5,6.405666E-10,5.517463E-6,3.588887E-4,2.503102E-6,1.707632E-4,8.764969E-5,2.954421E-6,0.009551854,0.001016862,1.507566E-5,0.001660226,5.674835E-5,0.001726949,1.656291E-5,1.576594E-5,6.55776E-6,3.154797E-5,1.236052E-6,1.368849E-4,2.403542E-6,9.661433E-6,4.59353E-7,3.314523E-6,0.002744362,6.694983E-6,8.25418E-6,1.262552E-4,3.578397E-5,2.489682E-5,2.29296E-6,1.639948E-8,1.415715E-11,4.194988E-9,8.000353,8.18031E-5,453732.1,453732.1
0.02179214,15.76159,2408999.0,1191.851,1191.851,0.001289345,1.0,0.7760584,3.674671E-7,0.0611093,3.004262E-6,0.009046016,1.20653E-6,0.1147464,2.778358E-7,0.004789719,9.615896E-4,1.392709E-7,6.221035E-9,0.0141144,1.928551E-5,7.82595E-4,4.281136E-4,5.200356E-5,6.404598E-10,5.515057E-6,3.588629E-4,2.502676E-6,1.706876E-4,8.762773E-5,2.953971E-6,0.009551164,0.001016913,1.507802E-5,0.001660387,5.674891E-5,0.001727022,1.656303E-5,1.576942E-5,6.555114E-6,3.15361E-5,1.235548E-6,1.368279E-4,2.402493E-6,9.660732E-6,4.587593E-7,3.309943E-6,0.002744331,6.694553E-6,8.255816E-6,1.262651E-4,3.577372E-5,2.490044E-5,2.292359E-6,1.636045E-8,1.410583E-11,4.184557E-9,8.00035,8.180292E-5,453731.9,453731.9
0.02191541,15.76257,2400866.0,1191.911,1191.911,0.001289345,1.0,0.7759876,3.670906E-7,0.06117709,2.993519E-6,0.009051613,1.204904E-6,0.1148036,2.771308E-7,0.004798731,9.584157E-4,1.385463E-7,6.189455E-9,0.01406668,1.918479E-5,7.830145E-4,4.276025E-4,5.146134E-5,6.376465E-10,5.449823E-6,3.581606E-4,2.491117E-6,1.686458E-4,8.703232E-5,2.941933E-6,0.009532364,0.001018306,1.514236E-5,0.001664789,5.676404E-5,0.001728994,1.656651E-5,1.586448E-5,6.483302E-6,3.121596E-5,1.22194E-6,1.352843E-4,2.374167E-6,9.641718E-6,4.428857E-7,3.187352E-6,0.002743481,6.682935E-6,8.300502E-6,1.265318E-4,3.549522E-5,2.499919E-5,2.276139E-6,1.53303E-8,1.277491E-11,3.909795E-9,8.000258,8.179785E-5,453726.7,453726.7
0.02198445,15.76312,2396269.0,1191.945,1191.945,0.001289345,1.0,0.7759481,3.668861E-7,0.06121493,2.987574E-6,0.009054738,1.204013E-6,0.1148355,2.767417E-7,0.004803771,9.566415E-4,1.381444E-7,6.171969E-9,0.01404004,1.912897E-5,7.832446E-4,4.273162E-4,5.116008E-5,6.36106E-10,5.413648E-6,3.577673E-4,2.48471E-6,1.675203E-4,8.670213E-5,2.935267E-6,0.009521862,0.001019084,1.517839E-5,0.001667252,5.677225E-5,0.001730092,1.656855E-5,1.591776E-5,6.443403E-6,3.10397E-5,1.214447E-6,1.344281E-4,2.358544E-6,9.631165E-6,4.342626E-7,3.120645E-6,0.002743004,6.676521E-6,8.325541E-6,1.266803E-4,3.534026E-5,2.505443E-5,2.26721E-6,1.478148E-8,1.208459E-11,3.763852E-9,8.000207,8.179502E-5,453723.8,453723.8
0.022,15.76324,2395255.0,1191.953,1191.953,0.001289345,1.0,0.7759392,3.668405E-7,0.06122344,2.986244E-6,0.00905544,1.203814E-6,0.1148426,2.766545E-7,0.004804905,9.562423E-4,1.380542E-7,6.16805E-9,0.01403404,1.911646E-5,7.832959E-4,4.272518E-4,5.109247E-5,6.357623E-10,5.405536E-6,3.576787E-4,2.483274E-6,1.672686E-4,8.662809E-5,2.933773E-6,0.0095195,0.001019258,1.51865E-5,0.001667806,5.677408E-5,0.001730339,1.656902E-5,1.592976E-5,6.434448E-6,3.10003E-5,1.212772E-6,1.34236E-4,2.355049E-6,9.628798E-6,4.323458E-7,3.105806E-6,0.002742897,6.675086E-6,8.331181E-6,1.267136E-4,3.530547E-5,2.506686E-5,2.265214E-6,1.466048E-8,1.193413E-11,3.731719E-9,8.000196,8.179439E-5,453723.2,453723.2
0.02226396,15.76531,2378258.0,1192.08,1192.08,0.001289345,1.0,0.7757891,3.66097E-7,0.06136722,2.964058E-6,0.009067322,1.200547E-6,0.1149636,2.75204E-7,0.00482412,9.494822E-4,1.365449E-7,6.102596E-9,0.01393272,1.890725E-5,7.841414E-4,4.261577E-4,4.995782E-5,6.301149E-10,5.269779E-6,3.561754E-4,2.459244E-6,1.630915E-4,8.538872E-5,2.908821E-6,0.009479536,0.001022208,1.532425E-5,0.001677204,5.680366E-5,0.001734496,1.657749E-5,1.61337E-5,6.284168E-6,3.034756E-5,1.185012E-6,1.310202E-4,2.297005E-6,9.589121E-6,4.01208E-7,2.8642E-6,0.002741069,6.651217E-6,8.427016E-6,1.272751E-4,3.472032E-5,2.527752E-5,2.232152E-6,1.274939E-8,9.646021E-12,3.226261E-9,8.000002,8.178364E-5,453712.2,453712.2
0.02251105,15.76723,2362741.0,1192.199,1192.199,0.001289345,1.0,0.7756501,3.654517E-7,0.06150066,2.943954E-6,0.009078359,1.197667E-6,0.1150756,2.738942E-7,0.004842038,9.43185E-4,1.351669E-7,6.043084E-9,0.01383859,1.871672E-5,7.848883E-4,4.251341E-4,4.891784E-5,6.251315E-10,5.145978E-6,3.547686E-4,2.437341E-6,1.593403E-4,8.425804E-5,2.886146E-6,0.009442372,0.001024942,1.545317E-5,0.00168598,5.682902E-5,0.001738332,1.658626E-5,1.632495E-5,6.146419E-6,2.9763E-5,1.160138E-6,1.280844E-4,2.244788E-6,9.552831E-6,3.74309E-7,2.654625E-6,0.002739351,6.629708E-6,8.516862E-6,1.277926E-4,3.418205E-5,2.547405E-5,2.202561E-6,1.118184E-8,7.897273E-12,2.814744E-9,7.999823,8.177366E-5,453702.1,453702.1
0.02252496,15.76734,2361866.0,1192.206,1192.206,0.001289345,1.0,0.7756423,3.654164E-7,0.06150814,2.942846E-6,0.009078978,1.197509E-6,0.1150819,2.738216E-7,0.004843045,9.428314E-4,1.350902E-7,6.039783E-9,0.01383331,1.870614E-5,7.849291E-4,4.250765E-4,4.885993E-5,6.248592E-10,5.139102E-6,3.546894E-4,2.436125E-6,1.591336E-4,8.419523E-5,2.884887E-6,0.009440286,0.001025095,1.546043E-5,0.001686473,5.683038E-5,0.001738546,1.658678E-5,1.633572E-5,6.138748E-6,2.973083E-5,1.158768E-6,1.279212E-4,2.241907E-6,9.550812E-6,3.728563E-7,2.643283E-6,0.002739254,6.628521E-6,8.521924E-6,1.278215E-4,3.415202E-5,2.54851E-5,2.200933E-6,1.109945E-8,7.808736E-12,2.793198E-9,7.999813,8.17731E-5,453701.5,453701.5
0.023,15.771,2333162.0,1192.432,1192.432,0.001289345,1.0,0.7753786,3.643154E-7,0.06176155,2.905945E-6,0.009099967,1.192456E-6,0.1152938,2.714349E-7,0.004877308,9.308103E-4,1.325351E-7,5.930065E-9,0.0136543,1.83541E-5,7.862413E-4,4.231108E-4,4.692158E-5,6.16075E-10,4.910066E-6,3.519864E-4,2.395597E-6,1.523442E-4,8.210157E-5,2.843134E-6,0.009369514,0.001030274,1.570828E-5,0.001703287,5.687283E-5,0.00174577,1.660598E-5,1.670441E-5,5.88198E-6,2.867648E-5,1.113862E-6,1.224794E-4,2.1471E-6,9.483317E-6,3.268739E-7,2.283027E-6,0.002735929,6.589435E-6,8.695076E-6,1.287938E-4,3.314359E-5,2.586112E-5,2.147656E-6,8.615961E-9,5.30651E-12,2.147826E-9,7.999476,8.175414E-5,453682.4,453682.4
