Time_Soln#2 (sec),Volume_Soln#2 (cm3),Volumetric_heat_production_rate_Soln#2 (erg/cm3-sec),Surface_temperature_Soln#2 (K),Temperature_Soln#2 (K),Mass_Soln#2 (g),Pressure_Soln#2 (atm),Mole_fraction_H2_Soln#2 (),Mole_fraction_CH4_Soln#2 (),Mole_fraction_CH3_Soln#2 (),Mole_fraction_C2H6_Soln#2 (),Mole_fraction_C2H5_Soln#2 (),Mole_fraction_C2H4_Soln#2 (),Mole_fraction_C2H2_Soln#2 (),Mole_fraction_C3H8_Soln#2 (),Mole_fraction_C3H6_Soln#2 (),Mole_fraction_C3H5-A_Soln#2 (),Mole_fraction_C3H4-P_Soln#2 (),Mole_fraction_C3H4-A_Soln#2 (),Mole_fraction_NC4H10_Soln#2 (),Mole_fraction_IC4H10_Soln#2 (),Mole_fraction_IC4H8_Soln#2 (),Mole_fraction_IC4H7_Soln#2 (),Mole_fraction_C4H8-1_Soln#2 (),Mole_fraction_C4H8-2_Soln#2 (),Mole_fraction_C4H71-3_Soln#2 (),Mole_fraction_C4H6_Soln#2 (),Mole_fraction_C4H4_Soln#2 (),Mole_fraction_C6H6_Soln#2 (),Mole_fraction_FULVENE_Soln#2 (),Mole_fraction_C5H6_Soln#2 (),Mole_fraction_MCPTD_Soln#2 (),Mole_fraction_NC5H12_Soln#2 (),Mole_fraction_NC5H10_Soln#2 (),Mole_fraction_B1M2_Soln#2 (),Mole_fraction_B1M3_Soln#2 (),Mole_fraction_B2M2_Soln#2 (),Mole_fraction_CYC5H8_Soln#2 (),Mole_fraction_LC5H8_Soln#2 (),Mole_fraction_DIALLYL_Soln#2 (),Mole_fraction_CYC6H8_Soln#2 (),Mole_fraction_CYC6H10_Soln#2 (),Mole_fraction_NC6H12_Soln#2 (),Mole_fraction_NC7H14_Soln#2 (),Mole_fraction_DIMEPTD_Soln#2 (),Mole_fraction_C7H8_Soln#2 (),Mole_fraction_C7H7_Soln#2 (),Mole_fraction_STILB_Soln#2 (),Mole_fraction_C6H5C2H3_Soln#2 (),Mole_fraction_C6H5C2H5_Soln#2 (),Mole_fraction_XYLENE_Soln#2 (),Mole_fraction_INDENE_Soln#2 (),Mole_fraction_C6H5C2H4C6H5_Soln#2 (),Mole_fraction_NPBENZ_Soln#2 (),Mole_fraction_NC12H26_Soln#2 (),Mole_fraction_NC16H34_Soln#2 (),Mole_fraction_NC10H20_Soln#2 (),Molecular_weight_Soln#2 (g/mole),Mass_density_Soln#2 (g/cm3),Unburned_hydrocarbons_Soln#2 (ppm),Volatile_organic_compounds_Soln#2 (ppm)
0.0,15.7,-1.309742E7,1050.0,1050.0,0.001719126,1.0,0.9514599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004081009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01103335,0.006639947,0.02678577,9.434426,1.094985E-4,535064.1,535064.1
9.187994E-8,15.69995,-1.791979E7,1050.0,1050.0,0.001719126,1.0,0.9514599,1.489542E-11,2.654223E-9,2.753153E-11,8.025211E-9,6.313368E-9,6.23171E-16,9.653887E-12,9.054313E-9,1.271533E-8,1.146528E-15,3.255288E-14,4.249433E-12,3.327158E-20,1.314853E-21,4.882135E-21,4.165216E-9,9.578263E-13,1.271038E-8,1.176468E-11,5.176097E-23,1.029241E-12,5.534659E-26,1.395302E-20,1.841572E-21,2.873007E-16,2.63824E-9,6.509923E-21,4.751483E-17,1.738078E-21,4.632278E-22,6.702912E-12,2.332394E-15,9.644829E-22,4.669122E-21,9.099519E-10,1.125399E-9,1.922926E-21,0.004081008,2.557802E-12,1.066236E-31,5.931656E-23,8.538506E-15,4.83912E-16,9.831772E-26,2.508519E-20,1.535513E-15,0.01103334,0.006639943,0.02678575,9.434425,1.094985E-4,535064.1,535064.1
4.517659E-7,15.69994,-2.102159E7,1049.999,1049.999,0.001719126,1.0,0.9514595,1.027073E-9,3.362924E-8,1.514625E-9,8.340035E-8,8.749148E-8,3.367995E-14,3.403511E-10,8.244306E-8,6.294842E-8,2.784096E-14,7.942823E-13,1.19868E-10,8.193574E-17,9.216884E-19,2.80045E-17,3.67926E-8,2.34684E-11,6.283055E-8,7.2616E-10,2.708021E-20,3.806827E-11,5.070596E-23,7.291424E-18,4.552666E-19,1.039323E-13,2.261664E-8,3.570505E-18,1.575803E-14,1.137499E-18,1.148941E-19,6.032557E-10,2.797261E-13,2.380121E-19,1.166483E-18,7.417785E-9,1.070392E-8,4.674025E-19,0.004081007,7.51037E-11,2.399881E-27,1.670788E-20,4.697423E-13,3.354796E-14,1.291151E-22,3.621775E-18,5.415434E-14,0.01103332,0.006639923,0.02678564,9.434422,1.094986E-4,535063.9,535063.9
1.774121E-6,15.6999,-2.404612E7,1049.994,1049.994,0.001719126,1.0,0.9514579,2.88507E-8,2.22215E-7,3.362396E-8,4.2042E-7,6.244354E-7,1.490639E-12,3.742145E-9,4.11491E-7,2.544649E-7,4.381491E-13,1.282931E-11,9.409669E-10,2.582882E-14,1.517444E-16,1.254749E-14,1.755321E-7,3.567247E-10,2.52743E-7,1.398517E-8,1.646948E-17,6.016394E-10,1.261174E-20,1.56449E-15,3.606511E-17,5.44059E-12,1.105266E-7,3.880942E-16,1.732167E-12,1.525289E-16,9.470361E-18,1.205274E-8,1.767706E-11,1.95098E-17,9.347545E-17,3.290472E-8,6.659006E-8,3.608485E-17,0.004080998,1.17667E-9,9.072081E-24,1.599261E-18,1.043293E-11,9.573265E-13,2.718212E-20,2.244339E-16,6.14438E-13,0.01103322,0.006639838,0.02678518,9.434406,1.094989E-4,535063.0,535063.0
6.588088E-6,15.69974,-3.159422E7,1049.974,1049.974,0.001719126,1.0,0.9514495,5.248334E-7,9.761981E-7,4.895258E-7,1.505464E-6,3.989943E-6,5.455315E-11,2.569159E-8,2.272775E-6,1.039584E-6,6.527544E-12,2.083173E-10,6.685678E-9,2.554039E-12,2.231842E-14,2.655818E-12,8.796719E-7,5.173939E-9,1.020172E-6,2.069162E-7,9.937362E-15,8.299554E-9,2.638768E-18,2.821811E-13,2.713427E-15,1.271659E-10,6.007782E-7,2.852919E-14,1.209289E-10,1.2925E-14,7.747663E-16,1.785132E-7,1.049838E-9,2.110281E-15,7.218234E-15,1.392336E-7,5.353167E-7,2.552724E-15,0.004080939,1.624044E-8,2.456506E-20,1.097951E-16,1.532928E-10,1.850287E-11,4.507206E-18,1.411743E-14,8.57936E-12,0.01103264,0.006639356,0.02678286,9.434321,1.095E-4,535058.2,535058.2
1.797041E-5,15.69929,-4.44473E7,1049.907,1049.907,0.001719126,1.0,0.9514164,3.933773E-6,2.445519E-6,3.236135E-6,3.351989E-6,1.867621E-5,7.053038E-10,1.304865E-7,1.016974E-5,3.242603E-6,5.690722E-11,2.047978E-9,4.794705E-8,5.475127E-11,1.319293E-12,1.196063E-10,3.612461E-6,4.376849E-8,3.17795E-6,1.464269E-6,9.312937E-13,5.590622E-8,1.618802E-16,1.310084E-11,9.458628E-14,1.310212E-9,2.68555E-6,7.818176E-13,2.690977E-9,3.693253E-13,2.842604E-14,1.228122E-6,2.701002E-8,2.800159E-13,2.619853E-13,4.616073E-7,3.034796E-6,8.358511E-14,0.004080654,1.08567E-7,1.243228E-17,5.302379E-15,1.080177E-9,1.669751E-10,6.109015E-16,5.804912E-13,2.257537E-10,0.01103012,0.006637317,0.02677384,9.433989,1.095031E-4,535039.3,535039.3
1.808867E-5,15.69929,-4.455268E7,1049.906,1049.906,0.001719126,1.0,0.951416,3.983316E-6,2.458141E-6,3.274521E-6,3.36707E-6,1.886972E-5,7.169117E-10,1.319749E-7,1.027337E-5,3.266714E-6,5.774085E-11,2.07964E-9,4.861328E-8,5.578739E-11,1.35577E-12,1.224872E-10,3.647592E-6,4.440643E-8,3.202065E-6,1.482541E-6,9.577053E-13,5.658057E-8,1.663286E-16,1.34236E-11,9.686439E-14,1.329914E-9,2.713125E-6,7.988134E-13,2.744681E-9,3.774335E-13,2.911869E-14,1.243054E-6,2.759441E-8,2.899704E-13,2.683964E-13,4.653913E-7,3.069294E-6,8.557235E-14,0.00408065,1.098647E-7,1.296285E-17,5.459112E-15,1.093984E-9,1.694447E-10,6.319299E-16,5.96051E-13,2.309292E-10,0.01103009,0.006637291,0.02677373,9.433984,1.095031E-4,535039.1,535039.1
1.823409E-5,15.69928,-4.46772E7,1049.905,1049.905,0.001719126,1.0,0.9514155,4.044586E-6,2.473588E-6,3.321959E-6,3.385517E-6,1.910864E-5,7.31338E-10,1.33816E-7,1.040132E-5,3.296372E-6,5.877543E-11,2.118962E-9,4.943932E-8,5.707725E-11,1.401676E-12,1.260952E-10,3.69095E-6,4.518751E-8,3.23175E-6,1.505143E-6,9.909287E-13,5.741419E-8,1.71926E-16,1.382814E-11,9.972036E-14,1.354352E-9,2.747183E-6,8.200563E-13,2.811658E-9,3.8757E-13,2.99873E-14,1.261514E-6,2.832488E-8,3.026076E-13,2.76438E-13,4.700549E-7,3.111923E-6,8.806321E-14,0.004080645,1.114684E-7,1.364155E-17,5.65704E-15,1.11108E-9,1.725109E-10,6.585815E-16,6.156294E-13,2.374072E-10,0.01103005,0.006637258,0.02677358,9.433979,1.095032E-4,535038.8,535038.8
1.895337E-5,15.69925,-4.528959E7,1049.9,1049.9,0.001719126,1.0,0.9514128,4.353252E-6,2.548807E-6,3.560395E-6,3.475158E-6,2.030643E-5,8.051998E-10,1.431002E-7,1.104273E-5,3.443196E-6,6.404844E-11,2.319833E-9,5.363595E-8,6.371612E-11,1.64657E-12,1.450356E-10,3.908114E-6,4.915508E-8,3.379096E-6,1.619094E-6,1.167845E-12,6.160813E-8,2.017723E-16,1.595769E-11,1.147643E-13,1.478654E-9,2.918054E-6,9.308507E-13,3.158435E-9,4.404724E-13,3.456763E-14,1.354411E-6,3.213545E-8,3.719856E-13,3.188707E-13,4.932928E-7,3.326134E-6,1.011768E-13,0.004080622,1.195308E-7,1.746303E-17,6.725361E-15,1.197568E-9,1.8816E-10,8.041116E-16,7.200249E-13,2.713483E-10,0.01102984,0.006637093,0.02677287,9.433953,1.095034E-4,535037.3,535037.3
1.913063E-5,15.69925,-4.543804E7,1049.899,1049.899,0.001719126,1.0,0.9514122,4.430722E-6,2.567048E-6,3.620102E-6,3.496854E-6,2.060564E-5,8.240413E-10,1.454328E-7,1.120294E-5,3.479406E-6,6.538754E-11,2.370958E-9,5.469814E-8,6.541804E-11,1.711619E-12,1.499868E-10,3.962317E-6,5.016527E-8,3.415534E-6,1.647718E-6,1.214739E-12,6.265937E-8,2.09697E-16,1.651594E-11,1.18711E-13,1.510152E-9,2.96077E-6,9.596328E-13,3.247869E-9,4.542241E-13,3.577055E-14,1.377702E-6,3.312556E-8,3.90932E-13,3.300221E-13,4.990622E-7,3.379765E-6,1.046155E-13,0.004080616,1.215501E-7,1.853238E-17,7.012443E-15,1.219371E-9,1.921401E-10,8.436472E-16,7.477445E-13,2.802045E-10,0.01102979,0.006637051,0.02677269,9.433946,1.095034E-4,535036.9,535036.9
1.95181E-5,15.69923,-4.575694E7,1049.897,1049.897,0.001719126,1.0,0.9514107,4.601994E-6,2.606512E-6,3.75192E-6,3.543731E-6,2.126516E-5,8.661298E-10,1.505939E-7,1.155608E-5,3.558581E-6,6.83705E-11,2.484994E-9,5.705899E-8,6.923097E-11,1.860706E-12,1.612176E-10,4.081727E-6,5.240234E-8,3.495353E-6,1.711037E-6,1.322051E-12,6.498161E-8,2.278565E-16,1.778453E-11,1.276852E-13,1.580211E-9,3.054979E-6,1.024668E-12,3.449016E-9,4.853091E-13,3.850769E-14,1.429159E-6,3.536306E-8,4.351329E-13,3.554072E-13,5.117327E-7,3.498153E-6,1.124324E-13,0.004080603,1.260084E-7,2.106697E-17,7.675403E-15,1.267716E-9,2.010151E-10,9.355615E-16,8.112665E-13,3.00271E-10,0.01102968,0.00663696,0.0267723,9.433932,1.095035E-4,535036.1,535036.1
2.107626E-5,15.69917,-4.698506E7,1049.886,1049.886,0.001719126,1.0,0.9514048,5.316518E-6,2.759678E-6,4.299348E-6,3.724961E-6,2.399109E-5,1.047941E-9,1.721897E-7,1.301557E-5,3.876996E-6,8.113891E-11,2.975149E-9,6.708351E-8,8.584445E-11,2.562481E-12,2.122324E-10,4.574527E-6,6.195764E-8,3.818466E-6,1.975767E-6,1.823898E-12,7.46451E-8,3.133138E-16,2.358388E-11,1.68815E-13,1.878344E-9,3.44507E-6,1.316416E-12,4.337318E-9,6.249357E-13,5.108296E-14,1.643387E-6,4.540488E-8,6.559512E-13,4.722099E-13,5.634712E-7,3.989678E-6,1.482357E-13,0.004080548,1.445267E-7,3.443865E-17,1.087891E-14,1.471551E-9,2.39153E-10,1.389281E-15,1.110228E-12,3.910953E-10,0.01102921,0.006636585,0.02677069,9.433872,1.09504E-4,535032.7,535032.7
2.15449E-5,15.69915,-4.733856E7,1049.882,1049.882,0.001719126,1.0,0.951403,5.539326E-6,2.804018E-6,4.469297E-6,3.77722E-6,2.483352E-5,1.106661E-9,1.78947E-7,1.346661E-5,3.972664E-6,8.522633E-11,3.132649E-9,7.026471E-8,9.124918E-11,2.808782E-12,2.295193E-10,4.726619E-6,6.500439E-8,3.916252E-6,2.058516E-6,1.998705E-12,7.765114E-8,3.433124E-16,2.556173E-11,1.828844E-13,1.973148E-9,3.565865E-6,1.41414E-12,4.63029E-9,6.71761E-13,5.539524E-14,1.710056E-6,4.876975E-8,7.378838E-13,5.123232E-13,5.792729E-7,4.142244E-6,1.60479E-13,0.004080532,1.50276E-7,3.965935E-17,1.203224E-14,1.535848E-9,2.514163E-10,1.555709E-15,1.215174E-12,4.217711E-10,0.01102907,0.006636469,0.0267702,9.433854,1.095041E-4,535031.7,535031.7
2.237914E-5,15.69911,-4.794953E7,1049.876,1049.876,0.001719126,1.0,0.9513997,5.944496E-6,2.881067E-6,4.77754E-6,3.86784E-6,2.635759E-5,1.215798E-9,1.912641E-7,1.428261E-5,4.142729E-6,9.27828E-11,3.424419E-9,7.611157E-8,1.013304E-10,3.29067E-12,2.625893E-10,5.001591E-6,7.062881E-8,4.090926E-6,2.209245E-6,2.338799E-12,8.311007E-8,4.020319E-16,2.936133E-11,2.099727E-13,2.147594E-9,3.784685E-6,1.599821E-12,5.18158E-9,7.607945E-13,6.371125E-14,1.83116E-6,5.516437E-8,9.038204E-13,5.897539E-13,6.076629E-7,4.418957E-6,1.840515E-13,0.004080501,1.607034E-7,5.058617E-17,1.432583E-14,1.653673E-9,2.741596E-10,1.890286E-15,1.420567E-12,4.803422E-10,0.01102881,0.006636259,0.0267693,9.433821,1.095044E-4,535029.8,535029.8
2.261282E-5,15.6991,-4.811606E7,1049.874,1049.874,0.001719126,1.0,0.9513988,6.059941E-6,2.902216E-6,4.865187E-6,3.892671E-6,2.67901E-5,1.247453E-9,1.947808E-7,1.451418E-5,4.190296E-6,9.496518E-11,3.508816E-9,7.779188E-8,1.042617E-10,3.436282E-12,2.724026E-10,5.079586E-6,7.225376E-8,4.139984E-6,2.252255E-6,2.44107E-12,8.466383E-8,4.197848E-16,3.049271E-11,2.180539E-13,2.197773E-9,3.846848E-6,1.65463E-12,5.343039E-9,7.870896E-13,6.619548E-14,1.865636E-6,5.705213E-8,9.553386E-13,6.129024E-13,6.15675E-7,4.49764E-6,1.910846E-13,0.004080493,1.636682E-7,5.406767E-17,1.502797E-14,1.687465E-9,2.807461E-10,1.993554E-15,1.482652E-12,4.976968E-10,0.01102874,0.0066362,0.02676905,9.433811,1.095044E-4,535029.3,535029.3
2.315205E-5,15.69908,-4.849276E7,1049.871,1049.871,0.001719126,1.0,0.9513966,6.329544E-6,2.950296E-6,5.069573E-6,3.949052E-6,2.779724E-5,1.322334E-9,2.03006E-7,1.505344E-5,4.299906E-6,1.001121E-10,3.708058E-9,8.174003E-8,1.112065E-10,3.791068E-12,2.959959E-10,5.261143E-6,7.606963E-8,4.253386E-6,2.352802E-6,2.689312E-12,8.828961E-8,4.63062E-16,3.321971E-11,2.375616E-13,2.315751E-9,3.991725E-6,1.785916E-12,5.727593E-9,8.500992E-13,7.219822E-14,1.946099E-6,6.157419E-8,1.08335E-12,6.688688E-13,6.342606E-7,4.681122E-6,2.080642E-13,0.004080473,1.705812E-7,6.2886E-17,1.675512E-14,1.766764E-9,2.963125E-10,2.249033E-15,1.633967E-12,5.393775E-10,0.01102856,0.006636061,0.02676846,9.433789,1.095046E-4,535028.0,535028.0
2.402554E-5,15.69904,-4.908481E7,1049.864,1049.864,0.001719126,1.0,0.951393,6.775495E-6,3.026099E-6,5.406796E-6,4.037761E-6,2.94551E-5,1.449077E-9,2.166502E-7,1.594118E-5,4.47695E-6,1.087773E-10,4.044058E-9,8.834153E-8,1.229876E-10,4.423809E-12,3.370774E-10,5.559863E-6,8.249107E-8,4.43762E-6,2.519459E-6,3.128867E-12,9.427948E-8,5.403334E-16,3.799013E-11,2.717819E-13,2.513225E-9,4.230559E-6,2.013063E-12,6.386211E-9,9.59189E-13,8.274749E-14,2.079058E-6,6.939842E-8,1.319644E-12,7.673245E-13,6.646487E-7,4.983882E-6,2.378607E-13,0.00408044,1.819851E-7,7.973007E-17,1.988816E-14,1.89912E-9,3.226253E-10,2.716982E-15,1.903988E-12,6.118225E-10,0.01102828,0.006635833,0.02676749,9.433753,1.095049E-4,535026.0,535026.0
2.438198E-5,15.69903,-4.931871E7,1049.861,1049.861,0.001719126,1.0,0.9513915,6.960724E-6,3.056292E-6,5.546567E-6,4.073032E-6,3.014091E-5,1.502782E-9,2.22332E-7,1.630843E-5,4.54898E-6,1.124323E-10,4.185964E-9,9.110891E-8,1.279868E-10,4.704096E-12,3.549039E-10,5.683388E-6,8.519139E-8,4.512974E-6,2.588809E-6,3.322313E-12,9.676483E-8,5.746033E-16,4.006854E-11,2.867288E-13,2.596081E-9,4.329489E-6,2.111113E-12,6.668033E-9,1.006304E-12,8.736265E-14,2.134237E-6,7.277567E-8,1.42737E-12,8.104351E-13,6.771484E-7,5.10938E-6,2.50881E-13,0.004080426,1.867108E-7,8.763416E-17,2.129613E-14,1.954543E-9,3.33765E-10,2.92892E-15,2.023665E-12,6.432115E-10,0.01102816,0.006635739,0.02676708,9.433739,1.09505E-4,535025.1,535025.1
2.534521E-5,15.69899,-4.993451E7,1049.854,1049.854,0.001719126,1.0,0.9513875,7.470228E-6,3.135838E-6,5.930212E-6,4.165801E-6,3.201983E-5,1.653593E-9,2.380035E-7,1.73147E-5,4.742924E-6,1.226488E-10,4.583069E-9,9.879274E-8,1.420388E-10,5.528162E-12,4.061852E-10,6.021716E-6,9.273137E-8,4.717037E-6,2.779955E-6,3.886917E-12,1.035943E-7,6.755139E-16,4.607345E-11,3.300324E-13,2.826335E-9,4.600911E-6,2.391704E-12,7.467201E-9,1.141205E-12,1.007569E-13,2.285897E-6,8.243914E-8,1.753638E-12,9.356662E-13,7.112003E-7,5.453904E-6,2.886254E-13,0.004080389,1.996786E-7,1.123204E-16,2.549854E-14,2.108328E-9,3.650309E-10,3.566378E-15,2.375744E-12,7.333719E-10,0.01102784,0.006635481,0.02676599,9.433698,1.095052E-4,535022.8,535022.8
2.613009E-5,15.69895,-5.041403E7,1049.848,1049.848,0.001719126,1.0,0.9513841,7.894966E-6,3.198444E-6,6.249163E-6,4.238655E-6,3.357825E-5,1.782797E-9,2.511166E-7,1.814942E-5,4.900077E-6,1.313491E-10,4.92166E-9,1.052766E-7,1.540845E-10,6.277389E-12,4.514929E-10,6.302245E-6,9.913108E-8,4.883719E-6,2.939747E-6,4.395101E-12,1.092804E-7,7.674763E-16,5.140959E-11,3.686585E-13,3.020844E-9,4.826467E-6,2.638E-12,8.160341E-9,1.259697E-12,1.127324E-13,2.412197E-6,9.091888E-8,2.061687E-12,1.047768E-12,7.392399E-7,5.740394E-6,3.223254E-13,0.004080357,2.104551E-7,1.365705E-16,2.939418E-14,2.238072E-9,3.918102E-10,4.162867E-15,2.69612E-12,8.128784E-10,0.01102758,0.006635267,0.02676508,9.433664,1.095055E-4,535020.9,535020.9
2.760769E-5,15.69889,-5.127183E7,1049.837,1049.837,0.001719126,1.0,0.9513777,8.716642E-6,3.311158E-6,6.864202E-6,4.369483E-6,3.657539E-5,2.041475E-9,2.766075E-7,1.97551E-5,5.193453E-6,1.486399E-10,5.5953E-9,1.18007E-7,1.78189E-10,7.892143E-12,5.45641E-10,6.841652E-6,1.118221E-7,5.198246E-6,3.250038E-6,5.475432E-12,1.20265E-7,9.664099E-16,6.25817E-11,4.499322E-13,3.40324E-9,5.261327E-6,3.145908E-12,9.568304E-9,1.504233E-12,1.380091E-13,2.656259E-6,1.083939E-7,2.757063E-12,1.284739E-12,7.927023E-7,6.293041E-6,3.93346E-13,0.004080298,2.31222E-7,1.941479E-16,3.799597E-14,2.493057E-9,4.454513E-10,5.494292E-15,3.387384E-12,9.777136E-10,0.01102706,0.006634855,0.02676333,9.4336,1.095059E-4,535017.3,535017.3
2.794163E-5,15.69887,-5.145743E7,1049.834,1049.834,0.001719126,1.0,0.9513763,8.906222E-6,3.335717E-6,7.005762E-6,4.397936E-6,3.72639E-5,2.102779E-9,2.825117E-7,2.012402E-5,5.259258E-6,1.527145E-10,5.754134E-9,1.209776E-7,1.838951E-10,8.296799E-12,5.685818E-10,6.965559E-6,1.148101E-7,5.26943E-6,3.321851E-6,5.743203E-12,1.227968E-7,1.016424E-15,6.532011E-11,4.699315E-13,3.492558E-9,5.361422E-6,3.268987E-12,9.905536E-9,1.563522E-12,1.442445E-13,2.712525E-6,1.126255E-7,2.937352E-12,1.343263E-12,8.049039E-7,6.420282E-6,4.108472E-13,0.004080284,2.35999E-7,2.096479E-16,4.019086E-14,2.552645E-9,4.581745E-10,5.836615E-15,3.560764E-12,1.017811E-9,0.01102695,0.00663476,0.02676293,9.433585,1.09506E-4,535016.4,535016.4
2.86184E-5,15.69885,-5.182302E7,1049.829,1049.829,0.001719126,1.0,0.9513732,9.294734E-6,3.384469E-6,7.295486E-6,4.454359E-6,3.867157E-5,2.230312E-9,2.946378E-7,2.087838E-5,5.391997E-6,1.611647E-10,6.083588E-9,1.271032E-7,1.957537E-10,9.165399E-12,6.170391E-10,7.218886E-6,1.209847E-7,5.413773E-6,3.469284E-6,6.314222E-12,1.279826E-7,1.124003E-15,7.112415E-11,5.124174E-13,3.676831E-9,5.566304E-6,3.528196E-12,1.061109E-8,1.688424E-12,1.575101E-13,2.827785E-6,1.215328E-7,3.331779E-12,1.467855E-12,8.297639E-7,6.680753E-6,4.480605E-13,0.004080256,2.45772E-7,2.443059E-16,4.495034E-14,2.675669E-9,4.846631E-10,6.581946E-15,3.933103E-12,1.102428E-9,0.0110267,0.006634567,0.02676212,9.433555,1.095062E-4,535014.7,535014.7
3.096568E-5,15.69874,-5.30066E7,1049.81,1049.81,0.001719126,1.0,0.9513626,1.068407E-5,3.543565E-6,8.327861E-6,4.637984E-6,4.367438E-5,2.706593E-9,3.382797E-7,2.356026E-5,5.845402E-6,1.924436E-10,7.302932E-9,1.493902E-7,2.398529E-10,1.271332E-11,8.058531E-10,8.119404E-6,1.437847E-7,5.914752E-6,3.999411E-6,8.600083E-12,1.465024E-7,1.566522E-15,9.397244E-11,6.808031E-13,4.348243E-9,6.29688E-6,4.530214E-12,1.328675E-8,2.171603E-12,2.103219E-13,3.23954E-6,1.558972E-7,5.031824E-12,1.964814E-12,9.172738E-7,7.609516E-6,5.960153E-13,0.004080156,2.80553E-7,4.036098E-16,6.496478E-14,3.125486E-9,5.838932E-10,9.750614E-15,5.456028E-12,1.431278E-9,0.01102585,0.00663388,0.02675922,9.433448,1.095069E-4,535008.6,535008.6
3.157099E-5,15.69872,-5.32897E7,1049.805,1049.805,0.001719126,1.0,0.9513598,1.105243E-5,3.582157E-6,8.600705E-6,4.682412E-6,4.499357E-5,2.838119E-9,3.499216E-7,2.42677E-5,5.960395E-6,2.010112E-10,7.636697E-9,1.55393E-7,2.519674E-10,1.377539E-11,8.599913E-10,8.356948E-6,1.500122E-7,6.043909E-6,4.140734E-6,9.271409E-12,1.514072E-7,1.699947E-15,1.005871E-10,7.298563E-13,4.529315E-9,6.490151E-6,4.815603E-12,1.403543E-8,2.309301E-12,2.257727E-13,3.348618E-6,1.656619E-7,5.564691E-12,2.110455E-12,9.401512E-7,7.855147E-6,6.392595E-13,0.00408013,2.897326E-7,4.564175E-16,7.110964E-14,3.247371E-9,6.113994E-10,1.073209E-14,5.912432E-12,1.525352E-9,0.01102562,0.006633699,0.02675846,9.43342,1.095071E-4,535007.0,535007.1
3.204785E-5,15.6987,-5.350726E7,1049.801,1049.801,0.001719126,1.0,0.9513576,1.134539E-5,3.611885E-6,8.817467E-6,4.71661E-6,4.604086E-5,2.944271E-9,3.592009E-7,2.48294E-5,6.050391E-6,2.07906E-10,7.905174E-9,1.601934E-7,2.617224E-10,1.465778E-11,9.042626E-10,8.545568E-6,1.55024E-7,6.145619E-6,4.253362E-6,9.825104E-12,1.553068E-7,1.811125E-15,1.060157E-10,7.702066E-13,4.674182E-9,6.643765E-6,5.048457E-12,1.464236E-8,2.42167E-12,2.38503E-13,3.435348E-6,1.736206E-7,6.014706E-12,2.230528E-12,9.582596E-7,8.050343E-6,6.748797E-13,0.004080109,2.970215E-7,5.019545E-16,7.62614E-14,3.345097E-9,6.33636E-10,1.155742E-14,6.291762E-12,1.602217E-9,0.01102544,0.006633555,0.02675785,9.433397,1.095072E-4,535005.8,535005.8
3.226604E-5,15.69869,-5.360411E7,1049.8,1049.8,0.001719126,1.0,0.9513565,1.148025E-5,3.625287E-6,8.917179E-6,4.732018E-6,4.652239E-5,2.993603E-9,3.634786E-7,2.508769E-5,6.091384E-6,2.111042E-10,8.029669E-9,1.624109E-7,2.662486E-10,1.507561E-11,9.250108E-10,8.632301E-6,1.573428E-7,6.192139E-6,4.305278E-6,1.008603E-11,1.571014E-7,1.863874E-15,1.085658E-10,7.891901E-13,4.741122E-9,6.714451E-6,5.157431E-12,1.492521E-8,2.474265E-12,2.444986E-13,3.475266E-6,1.773426E-7,6.230034E-12,2.287102E-12,9.665702E-7,8.14015E-6,6.916531E-13,0.004080099,3.003731E-7,5.240399E-16,7.871506E-14,3.390324E-9,6.43982E-10,1.195124E-14,6.471422E-12,1.638221E-9,0.01102536,0.006633489,0.02675757,9.433387,1.095073E-4,535005.2,535005.2
3.335077E-5,15.69864,-5.407563E7,1049.791,1049.791,0.001719126,1.0,0.9513514,1.215793E-5,3.690159E-6,9.417628E-6,4.806535E-6,4.893729E-5,3.245816E-9,3.850298E-7,2.638325E-5,6.293485E-6,2.274001E-10,8.663551E-9,1.73624E-7,2.893173E-10,1.72853E-11,1.032685E-9,9.067395E-6,1.691516E-7,6.423243E-6,4.566816E-6,1.145367E-11,1.661168E-7,2.1439E-15,1.21858E-10,8.884044E-13,5.079779E-9,7.069444E-6,5.721577E-12,1.637833E-8,2.74659E-12,2.758971E-13,3.675809E-6,1.965831E-7,7.390387E-12,2.583591E-12,1.008111E-6,8.591049E-6,7.794724E-13,0.004080051,3.171835E-7,6.460577E-16,9.182803E-14,3.619823E-9,6.969948E-10,1.406289E-14,7.421921E-12,1.824893E-9,0.01102495,0.006633158,0.02675618,9.433335,1.095076E-4,535002.3,535002.3
