Time_Soln#16 (sec),Volume_Soln#16 (cm3),Volumetric_heat_production_rate_Soln#16 (erg/cm3-sec),Surface_temperature_Soln#16 (K),Temperature_Soln#16 (K),Mass_Soln#16 (g),Pressure_Soln#16 (atm),Mole_fraction_H2_Soln#16 (),Mole_fraction_H_Soln#16 (),Mole_fraction_CH4_Soln#16 (),Mole_fraction_CH3_Soln#16 (),Mole_fraction_C2H6_Soln#16 (),Mole_fraction_C2H5_Soln#16 (),Mole_fraction_C2H4_Soln#16 (),Mole_fraction_C2H3_Soln#16 (),Mole_fraction_C2H2_Soln#16 (),Mole_fraction_C3H8_Soln#16 (),Mole_fraction_IC3H7_Soln#16 (),Mole_fraction_NC3H7_Soln#16 (),Mole_fraction_C3H6_Soln#16 (),Mole_fraction_C3H5-A_Soln#16 (),Mole_fraction_C3H4-P_Soln#16 (),Mole_fraction_C3H4-A_Soln#16 (),Mole_fraction_C3H3_Soln#16 (),Mole_fraction_NC4H10_Soln#16 (),Mole_fraction_PC4H9_Soln#16 (),Mole_fraction_IC4H10_Soln#16 (),Mole_fraction_IC4H8_Soln#16 (),Mole_fraction_C4H8-1_Soln#16 (),Mole_fraction_C4H8-2_Soln#16 (),Mole_fraction_C4H71-3_Soln#16 (),Mole_fraction_C4H6_Soln#16 (),Mole_fraction_C4H5_Soln#16 (),Mole_fraction_C4H4_Soln#16 (),Mole_fraction_C4H2_Soln#16 (),Mole_fraction_C6H6_Soln#16 (),Mole_fraction_FULVENE_Soln#16 (),Mole_fraction_C5H6_Soln#16 (),Mole_fraction_C5H5_Soln#16 (),Mole_fraction_C10H8_Soln#16 (),Mole_fraction_NC5H12_Soln#16 (),Mole_fraction_NC5H11_Soln#16 (),Mole_fraction_NC5H10_Soln#16 (),Mole_fraction_B1M3_Soln#16 (),Mole_fraction_LC5H8_Soln#16 (),Mole_fraction_DIALLYL_Soln#16 (),Mole_fraction_NC6H12_Soln#16 (),Mole_fraction_NC7H15_Soln#16 (),Mole_fraction_NC7H14_Soln#16 (),Mole_fraction_C7H8_Soln#16 (),Mole_fraction_C7H7_Soln#16 (),Mole_fraction_C6H5C2H_Soln#16 (),Mole_fraction_C6H5C2H3_Soln#16 (),Mole_fraction_C6H5C2H5_Soln#16 (),Mole_fraction_NC12H26_Soln#16 (),Mole_fraction_NC16H34_Soln#16 (),Mole_fraction_NC10H20_Soln#16 (),Molecular_weight_Soln#16 (g/mole),Mass_density_Soln#16 (g/cm3),Unburned_hydrocarbons_Soln#16 (ppm),Volatile_organic_compounds_Soln#16 (ppm)
2.08594E-6,15.83264,-2.620824E10,1525.217,1525.217,0.001031476,1.0,0.8258869,5.686336E-4,0.01904704,0.005608083,0.006563617,3.887168E-4,0.07017861,4.505236E-4,0.003822971,0.002813339,4.262621E-5,4.989712E-5,0.0279709,0.001526196,2.661663E-4,4.582248E-4,6.248395E-5,6.106131E-4,2.188273E-5,1.06992E-4,4.17868E-5,0.006699742,5.223698E-4,1.394062E-4,0.01150954,2.425923E-4,4.900207E-4,3.449469E-6,1.957132E-4,3.828711E-6,2.110655E-4,8.581618E-6,8.589044E-8,3.562377E-4,4.801506E-7,0.002178433,9.999569E-5,0.002050448,4.057043E-5,5.812026E-4,5.511116E-7,0.00236915,0.003096866,2.04986E-4,1.123218E-7,4.457336E-6,3.172815E-5,2.216953E-4,1.993319E-5,0.002070225,8.153715,6.51487E-5,462429.9,462429.9
2.122125E-6,15.83567,-2.56443E10,1524.995,1524.995,0.001031476,1.0,0.8255717,5.6098E-4,0.01920657,0.005528182,0.006587874,3.817072E-4,0.07044754,4.465174E-4,0.003861884,0.002813107,4.190892E-5,4.871196E-5,0.0280126,0.00151966,2.697021E-4,4.620798E-4,6.33679E-5,6.088645E-4,2.132493E-5,1.066557E-4,4.223001E-5,0.006680695,5.2294E-4,1.374929E-4,0.0115374,2.404529E-4,4.978596E-4,3.54854E-6,1.976976E-4,3.931626E-6,2.137137E-4,8.716712E-6,8.829366E-8,3.538586E-4,4.646586E-7,0.002143872,9.937412E-5,0.002048371,4.038966E-5,5.764173E-4,5.345526E-7,0.002344544,0.003094055,2.049031E-4,1.153512E-7,4.537562E-6,3.206656E-5,2.134249E-4,1.882178E-5,0.002016478,8.150966,6.513623E-5,462274.0,462274.0
2.141548E-6,15.83726,-2.534965E10,1524.877,1524.877,0.001031476,1.0,0.8254053,5.569532E-4,0.01929111,0.005486173,0.006600534,3.78028E-4,0.07058971,4.44387E-4,0.003882571,0.002812916,4.153276E-5,4.809389E-5,0.02803425,0.001516182,2.715857E-4,4.641309E-4,6.383926E-5,6.079233E-4,2.103427E-5,1.064738E-4,4.246464E-5,0.006670394,5.232217E-4,1.364835E-4,0.01155195,2.393063E-4,5.020319E-4,3.601885E-6,1.987545E-4,3.986946E-6,2.151225E-4,8.788766E-6,8.959066E-8,3.525891E-4,4.566072E-7,0.002125566,9.903589E-5,0.002047205,4.029242E-5,5.738667E-4,5.259307E-7,0.002331461,0.00309257,2.048567E-4,1.169825E-7,4.580416E-6,3.224574E-5,2.091336E-4,1.825353E-5,0.001988354,8.149518,6.512967E-5,462191.8,462191.8
2.164353E-6,15.83911,-2.501064E10,1524.741,1524.741,0.001031476,1.0,0.8252124,5.522956E-4,0.01938942,0.00543761,0.006615089,3.737799E-4,0.07075474,4.419033E-4,0.003906684,0.002812634,4.109874E-5,4.73837E-5,0.02805904,0.001512125,2.737849E-4,4.665233E-4,6.438994E-5,6.068163E-4,2.070052E-5,1.062591E-4,4.273728E-5,0.006658234,5.235315E-4,1.353136E-4,0.01156868,2.379623E-4,5.068996E-4,3.664661E-6,1.999881E-4,4.051968E-6,2.167655E-4,8.872964E-6,9.111979E-8,3.511053E-4,4.473803E-7,0.002104287,9.863491E-5,0.002045793,4.017807E-5,5.708878E-4,5.160363E-7,0.002316208,0.003090849,2.048004E-4,1.189026E-7,4.630547E-6,3.245397E-5,2.042219E-4,1.761032E-5,0.00195596,8.147841,6.512208E-5,462096.7,462096.7
2.231827E-6,15.8444,-2.4049E10,1524.349,1524.349,0.001031476,1.0,0.8246567,5.389417E-4,0.01967453,0.005298539,0.006656281,3.616459E-4,0.07123142,4.346648E-4,0.00397694,0.002811459,3.986065E-5,4.53754E-5,0.02812854,0.001500283,2.802147E-4,4.735046E-4,6.600205E-5,6.035314E-4,1.9758E-5,1.056172E-4,4.352645E-5,0.006621893,5.243227E-4,1.319454E-4,0.01161609,2.340034E-4,5.211071E-4,3.851224E-6,2.035933E-4,4.244698E-6,2.215583E-4,9.119562E-6,9.568223E-8,3.46758E-4,4.214359E-7,0.002042663,9.742664E-5,0.002041358,3.98388E-5,5.621749E-4,4.881324E-7,0.002271767,0.003085886,2.046241E-4,1.24611E-7,4.777697E-6,3.30568E-5,1.904487E-4,1.58481E-5,0.001863897,8.143022,6.510033E-5,461823.4,461823.4
2.253441E-6,15.84604,-2.375353E10,1524.226,1524.226,0.001031476,1.0,0.8244833,5.347948E-4,0.01976406,0.005255404,0.006668904,3.578919E-4,0.07138055,4.32381E-4,0.003999106,0.002810981,3.947809E-5,4.476023E-5,0.02814963,0.00149654,2.822502E-4,4.757106E-4,6.651301E-5,6.02477E-4,1.946968E-5,1.054098E-4,4.377381E-5,0.006610148,5.245381E-4,1.308953E-4,0.01163063,2.327422E-4,5.255968E-4,3.911228E-6,2.047342E-4,4.306529E-6,2.23072E-4,9.197761E-6,9.715565E-8,3.453793E-4,4.135341E-7,0.002023341,9.703332E-5,0.002039861,3.972987E-5,5.59416E-4,4.79609E-7,0.002257748,0.003084336,2.045647E-4,1.264478E-7,4.824459E-6,3.324578E-5,1.862663E-4,1.532543E-5,0.001835563,8.141522,6.509357E-5,461738.4,461738.4
2.312637E-6,15.85043,-2.297311E10,1523.898,1523.898,0.001031476,1.0,0.8240191,5.237423E-4,0.02000507,0.005140564,0.006702154,3.479195E-4,0.07178057,4.262105E-4,0.004059006,0.002809438,3.846286E-5,4.314015E-5,0.02820468,0.00148641,2.877673E-4,4.81681E-4,6.789928E-5,5.995864E-4,1.871126E-5,1.048381E-4,4.443835E-5,0.006577759,5.250403E-4,1.28087E-4,0.01166893,2.293083E-4,5.377444E-4,4.07611E-6,2.078254E-4,4.476056E-6,2.271665E-4,9.410026E-6,1.012197E-7,3.416374E-4,3.928323E-7,0.00197143,9.594269E-5,0.00203559,3.943109E-5,5.51938E-4,4.572201E-7,0.002219878,0.003080184,2.043958E-4,1.314977E-7,4.951614E-6,3.375361E-5,1.753383E-4,1.398758E-5,0.001760647,8.137518,6.507557E-5,461511.3,461511.3
2.348944E-6,15.85303,-2.251454E10,1523.702,1523.702,0.001031476,1.0,0.823742,5.171778E-4,0.02014989,0.005072446,0.00672162,3.420199E-4,0.07201997,4.224871E-4,0.004095164,0.002808332,3.786295E-5,4.219145E-5,0.02823655,0.001480283,2.911097E-4,4.852917E-4,6.873998E-5,5.978127E-4,1.826776E-5,1.044851E-4,4.483675E-5,0.006557752,5.252875E-4,1.264126E-4,0.01169136,2.272188E-4,5.450876E-4,4.177597E-6,2.096974E-4,4.580134E-6,2.296409E-4,9.538838E-6,1.037329E-7,3.393674E-4,3.807852E-7,0.001940314,9.526511E-5,0.002032854,3.924758E-5,5.474087E-4,4.441511E-7,0.002197032,0.003077704,2.042879E-4,1.34608E-7,5.028933E-6,3.405812E-5,1.690009E-4,1.323068E-5,0.001716581,8.135134,6.506488E-5,461376.1,461376.1
2.357223E-6,15.85362,-2.241198E10,1523.658,1523.658,0.001031476,1.0,0.8236796,5.15703E-4,0.0201826,0.005057151,0.006725964,3.406968E-4,0.07207395,4.216445E-4,0.004103349,0.002808064,3.772847E-5,4.197968E-5,0.02824362,0.001478894,2.918675E-4,4.861097E-4,6.893067E-5,5.974083E-4,1.816882E-5,1.044044E-4,4.492664E-5,0.006553177,5.253377E-4,1.260358E-4,0.01169636,2.267443E-4,5.467507E-4,4.200771E-6,2.101218E-4,4.603873E-6,2.302012E-4,9.568064E-6,1.04308E-7,3.388526E-4,3.781039E-7,0.001933294,9.51098E-5,0.002032219,3.920572E-5,5.463819E-4,4.412382E-7,0.002191863,0.003077145,2.042629E-4,1.353186E-7,5.046492E-6,3.412684E-5,1.675926E-4,1.306441E-5,0.001706724,8.134598,6.506247E-5,461345.7,461345.7
2.449875E-6,15.85996,-2.131316E10,1523.177,1523.177,0.001031476,1.0,0.823,4.997287E-4,0.02054116,0.004891716,0.00677231,3.264243E-4,0.07266311,4.123754E-4,0.004193459,0.002804684,3.627935E-5,3.97186E-5,0.0283181,0.001463579,3.002417E-4,4.951344E-4,7.103978E-5,5.928866E-4,1.711395E-5,1.034971E-4,4.590925E-5,0.006501684,5.25752E-4,1.21939E-4,0.01174973,2.21487E-4,5.650827E-4,4.460945E-6,2.148094E-4,4.869692E-6,2.36377E-4,9.891573E-6,1.107981E-7,3.331577E-4,3.496641E-7,0.001856603,9.335378E-5,0.002024838,3.8737E-5,5.350429E-4,4.102441E-7,0.002135009,0.003071055,2.039737E-4,1.433022E-7,5.241219E-6,3.487813E-5,1.527132E-4,1.13512E-5,0.001601049,8.128778,6.503646E-5,461015.6,461015.6
2.510441E-6,15.86391,-2.064019E10,1522.875,1522.875,0.001031476,1.0,0.8225737,4.897878E-4,0.02076833,0.00478898,0.006800476,3.175972E-4,0.07303404,4.064733E-4,0.004250927,0.002802128,3.538439E-5,3.834167E-5,0.02836242,0.00145378,3.056124E-4,5.009088E-4,7.239395E-5,5.899385E-4,1.647294E-5,1.029008E-4,4.652915E-5,0.006467794,5.258863E-4,1.193758E-4,0.01178213,2.181076E-4,5.767921E-4,4.631703E-6,2.178142E-4,5.043497E-6,2.403217E-4,1.009955E-5,1.150917E-7,3.295022E-4,3.32523E-7,0.00180828,9.219152E-5,0.002019771,3.843066E-5,5.277801E-4,3.914731E-7,0.00209882,0.00306723,2.037764E-4,1.485498E-7,5.366743E-6,3.535226E-5,1.438008E-4,1.036431E-5,0.001536312,8.125144,6.502027E-5,460809.5,460809.5
2.522335E-6,15.86467,-2.0512E10,1522.817,1522.817,0.001031476,1.0,0.8224916,4.878801E-4,0.02081229,0.004769285,0.00680582,3.159083E-4,0.07310562,4.053288E-4,0.004262082,0.002801596,3.521326E-5,3.80801E-5,0.02837073,0.001451875,3.066576E-4,5.020315E-4,7.265762E-5,5.893606E-4,1.635129E-5,1.027835E-4,4.664886E-5,0.006461122,5.259007E-4,1.188828E-4,0.01178827,2.174496E-4,5.790664E-4,4.66529E-6,2.183988E-4,5.077624E-6,2.410879E-4,1.014007E-5,1.159396E-7,3.287906E-4,3.292829E-7,0.001798956,9.196223E-5,0.002018756,3.837053E-5,5.263678E-4,3.879169E-7,0.002091803,0.003066493,2.037369E-4,1.495827E-7,5.391229E-6,3.544383E-5,1.421215E-4,1.018177E-5,0.001523983,8.124445,6.501716E-5,460769.9,460769.9
2.589265E-6,15.86883,-1.981331E10,1522.496,1522.496,0.001031476,1.0,0.8220388,4.774023E-4,0.02105591,0.004661222,0.006834814,3.066602E-4,0.07350099,3.98974E-4,0.004324086,0.002798438,3.427675E-5,3.665855E-5,0.02841533,0.001441269,3.12484E-4,5.082828E-4,7.412788E-5,5.861161E-4,1.569085E-5,1.021227E-4,4.731065E-5,0.006423499,5.259143E-4,1.161681E-4,0.01182156,2.137833E-4,5.917153E-4,4.854579E-6,2.216568E-4,5.269609E-6,2.4535E-4,1.03662E-5,1.207381E-7,3.248241E-4,3.117676E-7,0.001747459,9.06669E-5,0.002012929,3.803247E-5,5.185029E-4,3.686466E-7,0.002052849,0.003062425,2.035115E-4,1.554094E-7,5.528031E-6,3.595016E-5,1.330736E-4,9.217099E-6,0.001456805,8.120602,6.50001E-5,460551.9,460551.9
2.619875E-6,15.87068,-1.95062E10,1522.353,1522.353,0.001031476,1.0,0.8218368,4.727526E-4,0.02116522,0.00461333,0.006847481,3.025722E-4,0.0736777,3.961164E-4,0.004352011,0.002796903,3.386305E-5,3.603597E-5,0.02843451,0.001436483,3.151174E-4,5.111046E-4,7.479265E-5,5.846372E-4,1.540198E-5,1.018202E-4,4.760669E-5,0.006406259,5.258836E-4,1.149598E-4,0.01183608,2.121278E-4,5.974159E-4,4.941288E-6,2.231288E-4,5.357359E-6,2.472712E-4,1.046855E-5,1.229481E-7,3.230315E-4,3.041484E-7,0.001724454,9.00722E-5,0.002010205,3.787809E-5,5.14953E-4,3.602388E-7,0.002035336,0.003060609,2.034065E-4,1.580816E-7,5.590034E-6,3.617671E-5,1.291551E-4,8.809447E-6,0.001427296,8.118892,6.499253E-5,460455.0,460455.0
2.775075E-6,15.87956,-1.8058E10,1521.66,1521.66,0.001031476,1.0,0.8208589,4.504425E-4,0.02170041,0.004384092,0.006906492,2.830974E-4,0.07453668,3.820818E-4,0.004489641,0.00278836,3.189427E-5,3.311934E-5,0.02852103,0.001412808,3.281814E-4,5.250738E-4,7.809177E-5,5.771957E-4,1.405192E-5,1.002876E-4,4.90474E-5,0.006318686,5.254079E-4,1.091333E-4,0.01190342,2.039472E-4,6.25536E-4,5.381898E-6,2.304271E-4,5.801502E-6,2.567548E-4,1.09775E-5,1.342969E-7,3.141462E-4,2.689055E-7,0.001612853,8.704572E-5,0.001995907,3.709862E-5,4.973975E-4,3.21135E-7,0.001949341,0.003051803,2.028597E-4,1.716924E-7,5.899098E-6,3.727961E-5,1.111845E-4,7.021219E-6,0.001288385,8.110659,6.495619E-5,459988.0,459988.0
2.799038E-6,15.88086,-1.78495E10,1521.557,1521.557,0.001031476,1.0,0.8207145,4.471758E-4,0.02178033,0.004350604,0.006914877,2.802659E-4,0.07466405,3.799813E-4,0.004510319,0.002786939,3.160826E-5,3.270211E-5,0.0285329,0.001409238,3.301568E-4,5.27182E-4,7.859066E-5,5.760564E-4,1.385924E-5,1.000515E-4,4.926122E-5,0.006305162,5.252907E-4,1.082763E-4,0.01191293,2.027169E-4,6.297636E-4,5.450024E-6,2.3153E-4,5.869925E-6,2.581817E-4,1.105463E-5,1.360698E-7,3.128043E-4,2.639286E-7,0.001596349,8.657799E-5,0.001993637,3.697888E-5,4.947521E-4,3.155829E-7,0.001936472,0.0030505,2.027735E-4,1.73802E-7,5.946032E-6,3.744334E-5,1.086697E-4,6.782042E-6,0.001268431,8.109449,6.495087E-5,459919.4,459919.4
2.828902E-6,15.88246,-1.759487E10,1521.431,1521.431,0.001031476,1.0,0.8205367,4.431667E-4,0.02187897,0.004309535,0.006925075,2.767983E-4,0.07482093,3.773875E-4,0.004535885,0.002785134,3.125807E-5,3.21935E-5,0.02854717,0.00140482,3.326037E-4,5.29792E-4,7.920862E-5,5.746405E-4,1.362451E-5,9.975753E-5,4.952462E-5,0.006288313,5.251297E-4,1.072232E-4,0.01192449,2.011961E-4,6.349912E-4,5.534951E-6,2.328959E-4,5.955134E-6,2.599466E-4,1.115023E-5,1.382871E-7,3.11143E-4,2.57885E-7,0.001576042,8.599529E-5,0.001990787,3.682993E-5,4.914791E-4,3.088302E-7,0.001920582,0.003048896,2.026655E-4,1.764339E-7,6.004237E-6,3.764507E-5,1.056243E-4,6.496159E-6,0.001244082,8.107962,6.494434E-5,459835.0,459835.1
2.8609E-6,15.88414,-1.73283E10,1521.298,1521.298,0.001031476,1.0,0.820349,4.389464E-4,0.02198348,0.004266334,0.0069357,2.731567E-4,0.07498678,3.746378E-4,0.004563027,0.00278316,3.089036E-5,3.166216E-5,0.02856185,0.001400125,3.35207E-4,5.325673E-4,7.986603E-5,5.731284E-4,1.337949E-5,9.944305E-5,4.98031E-5,0.00627027,5.249394E-4,1.06113E-4,0.0119365,1.995821E-4,6.405417E-4,5.625961E-6,2.343488E-4,6.046339E-6,2.618211E-4,1.125202E-5,1.406717E-7,3.093766E-4,2.515993E-7,0.001554604,8.537147E-5,0.001987711,3.66707E-5,4.880015E-4,3.017945E-7,0.001903738,0.003047201,2.025492E-4,1.792569E-7,6.066246E-6,3.785836E-5,1.024671E-4,6.204176E-6,0.001218616,8.106395,6.493747E-5,459746.2,459746.2
2.887493E-6,15.88551,-1.711153E10,1521.189,1521.189,0.001031476,1.0,0.8201951,4.354966E-4,0.02206944,0.004231047,0.006944299,2.701866E-4,0.07512288,3.723756E-4,0.004585391,0.002781488,3.059052E-5,3.123094E-5,0.02857357,0.001396252,3.373565E-4,5.348574E-4,8.040874E-5,5.718757E-4,1.318078E-5,9.918209E-5,5.003165E-5,0.006255285,5.247678E-4,1.052044E-4,0.01194619,1.982529E-4,6.451155E-4,5.701607E-6,2.355482E-4,6.122065E-6,2.633663E-4,1.133611E-5,1.426608E-7,3.079191E-4,2.465196E-7,0.001537033,8.485353E-5,0.001985137,3.653867E-5,4.851341E-4,2.96099E-7,0.00188988,0.003045811,2.024521E-4,1.816053E-7,6.117503E-6,3.803343E-5,9.992344E-5,5.972253E-6,0.001197929,8.105112,6.493185E-5,459673.4,459673.4
2.953599E-6,15.88884,-1.659071E10,1520.924,1520.924,0.001031476,1.0,0.8198207,4.271403E-4,0.02227967,0.004145667,0.0069648,2.630178E-4,0.07545457,3.668413E-4,0.004640236,0.002777222,2.986694E-5,3.019803E-5,0.02860092,0.001386739,3.426448E-4,5.404873E-4,8.174361E-5,5.687785E-4,1.270536E-5,9.853517E-5,5.058871E-5,0.006218086,5.242905E-4,1.029993E-4,0.01196922,1.949971E-4,6.56333E-4,5.889652E-6,2.384981E-4,6.309997E-6,2.671582E-4,1.154322E-5,1.476328E-7,3.043373E-4,2.344333E-7,0.001494308,8.356885E-5,0.001978678,3.62117E-5,4.780951E-4,2.825115E-7,0.001855977,0.003042427,2.022093E-4,1.874515E-7,6.243839E-6,3.84602E-5,9.390131E-5,5.435182E-6,0.00114831,8.101999,6.491823E-5,459496.9,459496.9
3.05164E-6,15.89357,-1.586271E10,1520.545,1520.545,0.001031476,1.0,0.8192857,4.152924E-4,0.02258275,0.004024848,0.006993051,2.52917E-4,0.07592989,3.588613E-4,0.004719678,0.002770631,2.884766E-5,2.876173E-5,0.02863707,0.001372922,3.50348E-4,5.486771E-4,8.368678E-5,5.642303E-4,1.204556E-5,9.758118E-5,5.138689E-5,0.006163098,5.234604E-4,9.986304E-5,0.01200069,1.902951E-4,6.725813E-4,6.168422E-6,2.427926E-4,6.587822E-6,2.726565E-4,1.184542E-5,1.550773E-7,2.991315E-4,2.178264E-7,0.001433358,8.16736E-5,0.001968962,3.573042E-5,4.678845E-4,2.637556E-7,0.001807091,0.003037585,2.018461E-4,1.961406E-7,6.428409E-6,3.907182E-5,8.570115E-5,4.731822E-6,0.001079176,8.097571,6.489892E-5,459245.7,459245.7
3.08644E-6,15.89519,-1.561629E10,1520.414,1520.414,0.001031476,1.0,0.8191013,4.112357E-4,0.02268794,0.003983542,0.007002497,2.49476E-4,0.07609405,3.560928E-4,0.004747348,0.002768222,2.850045E-5,2.827753E-5,0.02864872,0.0013681,3.530434E-4,5.515398E-4,8.436621E-5,5.626293E-4,1.182349E-5,9.724432E-5,5.166248E-5,0.006143643,5.231334E-4,9.878666E-5,0.01201114,1.886624E-4,6.782401E-4,6.267308E-6,2.442945E-4,6.68616E-6,2.745731E-4,1.19513E-5,1.577395E-7,2.973138E-4,2.122832E-7,0.001412395,8.100449E-5,0.00196548,3.556072E-5,4.643247E-4,2.574716E-7,0.001790129,0.003035915,2.017165E-4,1.992295E-7,6.493132E-6,3.928302E-5,8.298491E-5,4.506184E-6,0.001055842,8.09605,6.489231E-5,459159.5,459159.5
3.116276E-6,15.89656,-1.540979E10,1520.304,1520.304,0.001031476,1.0,0.8189455,4.078172E-4,0.02277715,0.00394876,0.007010364,2.465836E-4,0.07623294,3.537454E-4,0.004770855,0.002766131,2.820859E-5,2.787254E-5,0.02865822,0.001363998,3.553384E-4,5.539761E-4,8.494447E-5,5.612626E-4,1.163789E-5,9.695632E-5,5.189561E-5,0.006126993,5.228403E-4,9.787868E-5,0.0120198,1.872778E-4,6.830472E-4,6.35205E-6,2.45573E-4,6.770349E-6,2.762021E-4,1.20415E-5,1.600302E-7,2.957677E-4,2.07669E-7,0.001394696,8.043257E-5,0.001962483,3.541573E-5,4.612993E-4,2.522314E-7,0.001775747,0.003034502,2.016051E-4,2.018794E-7,6.548294E-6,3.946169E-5,8.073251E-5,4.321933E-6,0.001036316,8.094768,6.488674E-5,459086.7,459086.7
3.162135E-6,15.89861,-1.510063E10,1520.137,1520.137,0.001031476,1.0,0.8187099,4.026668E-4,0.02291256,0.003896402,0.007022054,2.422382E-4,0.07644319,3.501839E-4,0.004806606,0.002762873,2.77701E-5,2.726756E-5,0.02867202,0.001357754,3.588377E-4,5.576889E-4,8.582572E-5,5.591724E-4,1.136088E-5,9.651516E-5,5.224842E-5,0.006101461,5.22368E-4,9.65091E-5,0.01203262,1.851767E-4,6.90357E-4,6.48222E-6,2.475218E-4,6.89952E-6,2.786806E-4,1.217913E-5,1.635653E-7,2.934134E-4,2.008153E-7,0.001367974,7.955691E-5,0.001957857,3.519381E-5,4.566965E-4,2.444317E-7,0.001753925,0.003032365,2.014337E-4,2.05955E-7,6.632497E-6,3.973211E-5,7.740184E-5,4.054285E-6,0.001007138,8.092832,6.487834E-5,458977.0,458977.0
3.183383E-6,15.89955,-1.496066E10,1520.061,1520.061,0.001031476,1.0,0.8186023,4.00322E-4,0.02297461,0.003872582,0.007027312,2.402648E-4,0.07653932,3.485526E-4,0.004823017,0.002761346,2.757096E-5,2.699419E-5,0.02867809,0.001354885,3.604476E-4,5.593963E-4,8.623097E-5,5.582084E-4,1.123581E-5,9.631141E-5,5.240967E-5,0.006089657,5.221407E-4,9.588494E-5,0.01203835,1.842142E-4,6.937121E-4,6.542492E-6,2.484182E-4,6.959273E-6,2.798187E-4,1.22425E-5,1.652089E-7,2.923315E-4,1.97734E-7,0.001355787,7.915266E-5,0.001955706,3.509138E-5,4.54583E-4,2.409185E-7,0.001743929,0.003031389,2.013542E-4,2.078442E-7,6.671272E-6,3.985571E-5,7.591038E-5,3.936312E-6,9.93949E-4,8.091949,6.487451E-5,458926.9,458926.9
3.255909E-6,15.90268,-1.449796E10,1519.806,1519.806,0.001031476,1.0,0.8182422,3.925098E-4,0.02318325,0.003793299,0.007044525,2.337133E-4,0.07686142,3.430725E-4,0.004878317,0.002756058,2.690973E-5,2.609277E-5,0.02869731,0.001345205,3.658899E-4,5.651646E-4,8.759979E-5,5.549388E-4,1.082384E-5,9.561912E-5,5.294976E-5,0.006049494,5.21326E-4,9.380276E-5,0.01205699,1.809814E-4,7.050151E-4,6.748025E-6,2.514472E-4,7.162761E-6,2.836559E-4,1.245685E-5,1.708469E-7,2.886807E-4,1.876447E-7,0.001315096,7.778038E-5,0.001948338,3.474372E-5,4.474593E-4,2.293866E-7,0.001710344,0.003028119,2.010824E-4,2.142971E-7,6.80251E-6,4.026971E-5,7.10546E-5,3.560497E-6,9.504517E-4,8.089003,6.486177E-5,458759.8,458759.8
3.304822E-6,15.90472,-1.419847E10,1519.639,1519.639,0.001031476,1.0,0.8180054,3.874022E-4,0.02332126,0.00374153,0.007055523,2.294495E-4,0.07707357,3.394522E-4,0.004915001,0.00275243,2.64793E-5,2.551119E-5,0.02870903,0.001338773,3.695148E-4,5.690038E-4,8.851053E-5,5.527524E-4,1.055841E-5,9.515514E-5,5.330523E-5,0.006022528,5.207449E-4,9.243928E-5,0.01206879,1.788463E-4,7.125104E-4,6.886439E-6,2.534637E-4,7.299574E-6,2.862029E-4,1.259977E-5,1.746728E-7,2.862548E-4,1.811954E-7,0.001288424,7.686194E-5,0.001943347,3.451102E-5,4.427326E-4,2.219909E-7,0.001688153,0.003025967,2.00899E-4,2.18652E-7,6.890053E-6,4.054221E-5,6.797393E-5,3.328757E-6,9.223865E-4,8.087073,6.485343E-5,458650.3,458650.3
3.335494E-6,15.90598,-1.401563E10,1519.535,1519.535,0.001031476,1.0,0.8178594,3.842634E-4,0.02340672,0.003709742,0.007062178,2.268371E-4,0.07720457,3.372126E-4,0.004937758,0.002750131,2.621552E-5,2.515684E-5,0.02871589,0.001334779,3.717695E-4,5.713907E-4,8.907657E-5,5.513892E-4,1.039684E-5,9.486544E-5,5.352461E-5,0.006005671,5.203681E-4,9.160059E-5,0.01207588,1.77526E-4,7.171589E-4,6.973141E-6,2.547176E-4,7.385184E-6,2.877836E-4,1.268873E-5,1.770813E-7,2.847484E-4,1.772899E-7,0.00127201,7.62891E-5,0.00194021,3.436586E-5,4.398002E-4,2.175029E-7,0.001674424,0.00302464,2.00784E-4,2.213837E-7,6.944555E-6,4.071039E-5,6.611785E-5,3.191713E-6,9.052894E-4,8.085885,6.484831E-5,458582.9,458582.9
3.383208E-6,15.90789,-1.373849E10,1519.377,1519.377,0.001031476,1.0,0.8176359,3.794753E-4,0.02353806,0.003661288,0.007072178,2.228637E-4,0.07740535,3.337746E-4,0.00497279,0.002746523,2.581422E-5,2.462077E-5,0.02872584,0.001328625,3.752496E-4,5.750731E-4,8.99495E-5,5.492804E-4,1.015263E-5,9.441672E-5,5.386065E-5,0.005979532,5.197642E-4,9.032006E-5,0.01208645,1.755E-4,7.243128E-4,7.107862E-6,2.566522E-4,7.518081E-6,2.902178E-4,1.282611E-5,1.808425E-7,2.824271E-4,1.714169E-7,0.001246939,7.540289E-5,0.001935322,3.414123E-5,4.35286E-4,2.107399E-7,0.001653344,0.003022605,2.00605E-4,2.256343E-7,7.028744E-6,4.0968E-5,6.334056E-5,2.990325E-6,8.794299E-4,8.084069,6.484049E-5,458480.0,458480.0
