Time_Soln#17 (sec),Volume_Soln#17 (cm3),Volumetric_heat_production_rate_Soln#17 (erg/cm3-sec),Surface_temperature_Soln#17 (K),Temperature_Soln#17 (K),Mass_Soln#17 (g),Pressure_Soln#17 (atm),Mole_fraction_H2_Soln#17 (),Mole_fraction_H_Soln#17 (),Mole_fraction_CH4_Soln#17 (),Mole_fraction_CH3_Soln#17 (),Mole_fraction_C2H6_Soln#17 (),Mole_fraction_C2H5_Soln#17 (),Mole_fraction_C2H4_Soln#17 (),Mole_fraction_C2H3_Soln#17 (),Mole_fraction_C2H2_Soln#17 (),Mole_fraction_C3H8_Soln#17 (),Mole_fraction_IC3H7_Soln#17 (),Mole_fraction_NC3H7_Soln#17 (),Mole_fraction_C3H6_Soln#17 (),Mole_fraction_C3H5-A_Soln#17 (),Mole_fraction_C3H4-P_Soln#17 (),Mole_fraction_C3H4-A_Soln#17 (),Mole_fraction_C3H3_Soln#17 (),Mole_fraction_NC4H10_Soln#17 (),Mole_fraction_PC4H9_Soln#17 (),Mole_fraction_IC4H10_Soln#17 (),Mole_fraction_IC4H8_Soln#17 (),Mole_fraction_C4H8-1_Soln#17 (),Mole_fraction_C4H8-2_Soln#17 (),Mole_fraction_C4H71-3_Soln#17 (),Mole_fraction_C4H6_Soln#17 (),Mole_fraction_C4H5_Soln#17 (),Mole_fraction_C4H4_Soln#17 (),Mole_fraction_C4H2_Soln#17 (),Mole_fraction_C6H6_Soln#17 (),Mole_fraction_FULVENE_Soln#17 (),Mole_fraction_C5H6_Soln#17 (),Mole_fraction_C10H8_Soln#17 (),Mole_fraction_NC5H12_Soln#17 (),Mole_fraction_NC5H11_Soln#17 (),Mole_fraction_NC5H10_Soln#17 (),Mole_fraction_B1M3_Soln#17 (),Mole_fraction_LC5H8_Soln#17 (),Mole_fraction_NC6H12_Soln#17 (),Mole_fraction_NC7H15_Soln#17 (),Mole_fraction_NC7H14_Soln#17 (),Mole_fraction_C7H8_Soln#17 (),Mole_fraction_C7H7_Soln#17 (),Mole_fraction_C6H5C2H_Soln#17 (),Mole_fraction_C6H5C2H3_Soln#17 (),Mole_fraction_INDENE_Soln#17 (),Mole_fraction_C12H8_Soln#17 (),Mole_fraction_C14H10_Soln#17 (),Mole_fraction_NC12H26_Soln#17 (),Mole_fraction_NC16H34_Soln#17 (),Mole_fraction_NC10H20_Soln#17 (),Molecular_weight_Soln#17 (g/mole),Mass_density_Soln#17 (g/cm3),Unburned_hydrocarbons_Soln#17 (ppm),Volatile_organic_compounds_Soln#17 (ppm)
1.280209E-5,16.09709,-3.007829E9,1549.383,1549.383,0.001002824,1.0,0.7950133,1.329776E-4,0.04018847,9.863917E-4,0.006858809,2.782464E-5,0.09644852,1.06015E-4,0.01098647,0.001706996,4.186859E-6,1.843356E-6,0.02501255,7.14061E-4,0.001075086,0.001245255,2.83348E-4,1.927439E-4,1.832824E-7,2.337744E-5,7.42058E-5,0.001540553,2.566002E-4,1.279845E-5,0.01002462,4.940897E-5,0.001712141,4.815814E-5,5.668339E-4,4.225781E-5,5.703647E-4,2.494682E-6,1.56136E-5,2.316501E-10,1.328683E-5,1.212351E-6,8.520173E-4,1.14726E-5,1.316601E-10,2.242475E-5,0.00277004,2.079251E-4,1.804265E-6,1.986271E-5,2.688912E-6,1.620769E-7,1.611327E-7,5.150558E-12,3.687948E-17,7.853775E-8,7.920524,6.229844E-5,449204.7,449204.7
1.287207E-5,16.09724,-2.999632E9,1549.33,1549.33,0.001002824,1.0,0.7949618,1.325065E-4,0.0402371,9.81622E-4,0.006853427,2.76859E-5,0.0964949,1.055525E-4,0.01100473,0.001702374,4.161123E-6,1.827392E-6,0.02498883,7.118703E-4,0.001078073,0.001247373,2.837112E-4,1.91673E-4,1.797695E-7,2.319468E-5,7.419906E-5,0.001529918,2.555426E-4,1.273707E-5,0.01001253,4.916203E-5,0.001714763,4.836546E-5,5.680563E-4,4.243824E-5,5.712301E-4,2.51528E-6,1.534629E-5,2.269423E-10,1.317064E-5,1.196791E-6,8.487585E-4,1.123728E-5,1.276463E-10,2.188813E-5,0.00276948,2.077576E-4,1.814288E-6,1.991548E-5,2.698442E-6,1.633843E-7,1.614366E-7,4.694223E-12,3.19619E-17,7.447473E-8,7.920185,6.229787E-5,449185.5,449185.5
1.292625E-5,16.09735,-2.99332E9,1549.29,1549.29,0.001002824,1.0,0.7949221,1.321453E-4,0.04027457,9.779671E-4,0.006849268,2.757979E-5,0.09653062,1.05198E-4,0.01101882,0.00169881,4.141419E-6,1.815207E-6,0.02497051,7.101832E-4,0.001080379,0.001249004,2.839893E-4,1.908492E-4,1.771048E-7,2.305437E-5,7.419356E-5,0.001521754,2.547279E-4,1.269006E-5,0.0100032,4.897278E-5,0.001716781,4.852566E-5,5.689998E-4,4.257768E-5,5.718963E-4,2.531268E-6,1.514269E-5,2.233842E-10,1.308214E-5,1.184993E-6,8.462486E-4,1.105862E-5,1.246343E-10,2.148191E-5,0.002769049,2.076284E-4,1.822047E-6,1.99562E-5,2.705809E-6,1.643979E-7,1.616713E-7,4.369067E-12,2.861095E-17,7.14763E-8,7.919924,6.229743E-5,449170.7,449170.7
1.29523E-5,16.0974,-2.990271E9,1549.271,1549.271,0.001002824,1.0,0.794903,1.319728E-4,0.04029252,9.762211E-4,0.00684727,2.752917E-5,0.09654774,1.050285E-4,0.01102557,0.001697101,4.132011E-6,1.809402E-6,0.02496171,7.093747E-4,0.001081486,0.001249785,2.84122E-4,1.904546E-4,1.758385E-7,2.298726E-5,7.419082E-5,0.001517849,2.543374E-4,1.266761E-5,0.009998728,4.888238E-5,0.001717749,4.86026E-5,5.694527E-4,4.264466E-5,5.722156E-4,2.538969E-6,1.504582E-5,2.216996E-10,1.304003E-5,1.179395E-6,8.450457E-4,1.09738E-5,1.232149E-10,2.128939E-5,0.002768842,2.075664E-4,1.825778E-6,1.997575E-5,2.709348E-6,1.648857E-7,1.61784E-7,4.220934E-12,2.712823E-17,7.007865E-8,7.919799,6.229723E-5,449163.6,449163.6
1.296244E-5,16.09742,-2.989091E9,1549.263,1549.263,0.001002824,1.0,0.7948956,1.319058E-4,0.0402995,9.755435E-4,0.006846493,2.750953E-5,0.09655439,1.049628E-4,0.0110282,0.001696436,4.128361E-6,1.807151E-6,0.02495828,7.090604E-4,0.001081917,0.001250088,2.841735E-4,1.903013E-4,1.753482E-7,2.29612E-5,7.418974E-5,0.001516333,2.541855E-4,1.26589E-5,0.009996987,4.884729E-5,0.001718125,4.863253E-5,5.696288E-4,4.267072E-5,5.723397E-4,2.541969E-6,1.500828E-5,2.210483E-10,1.302371E-5,1.177229E-6,8.445781E-4,1.094097E-5,1.226673E-10,2.121493E-5,0.002768762,2.075423E-4,1.827231E-6,1.998335E-5,2.710726E-6,1.650757E-7,1.618279E-7,4.164648E-12,2.657213E-17,6.954213E-8,7.91975,6.229715E-5,449160.8,449160.9
1.324116E-5,16.09798,-2.956887E9,1549.058,1549.058,0.001002824,1.0,0.7946947,1.301069E-4,0.0404892,9.573504E-4,0.00682523,2.698448E-5,0.09673501,1.031951E-4,0.01109976,0.001678332,4.030532E-6,1.747273E-6,0.02486463,7.005273E-4,0.001093683,0.001258323,2.855524E-4,1.861487E-4,1.625246E-7,2.225865E-5,7.415671E-5,0.001475464,2.500599E-4,1.242522E-5,0.00994948,4.790503E-5,0.001728328,4.945171E-5,5.744365E-4,4.338402E-5,5.757071E-4,2.624939E-6,1.401484E-5,2.041E-10,1.259136E-5,1.12044E-6,8.318779E-4,1.007847E-5,1.086501E-10,1.927185E-5,0.002766577,2.068841E-4,1.867165E-6,2.019085E-5,2.748466E-6,1.703137E-7,1.630266E-7,2.88203E-12,1.505744E-17,5.6327E-8,7.918428,6.2295E-5,449085.9,449085.9
1.332196E-5,16.09813,-2.947634E9,1548.999,1548.999,0.001002824,1.0,0.7946373,1.295999E-4,0.04054343,9.522267E-4,0.006819101,2.683736E-5,0.09678659,1.026966E-4,0.01112028,0.001673143,4.003042E-6,1.730601E-6,0.02483764,6.980903E-4,0.00109707,0.001260671,2.859392E-4,1.849665E-4,1.590192E-7,2.205982E-5,7.414598E-5,0.001463899,2.488806E-4,1.235948E-5,0.009935832,4.763958E-5,0.00173124,4.968793E-5,5.758187E-4,4.358977E-5,5.766681E-4,2.649174E-6,1.37401E-5,1.995094E-10,1.247155E-5,1.104913E-6,8.282496E-4,9.842196E-6,1.04933E-10,1.8744E-5,0.002765952,2.066951E-4,1.878745E-6,2.02505E-5,2.759366E-6,1.71838E-7,1.633719E-7,2.590913E-12,1.277606E-17,5.299616E-8,7.91805,6.22944E-5,449064.4,449064.4
1.338948E-5,16.09826,-2.939927E9,1548.95,1548.95,0.001002824,1.0,0.7945897,1.291811E-4,0.0405885,9.479953E-4,0.00681399,2.671613E-5,0.09682943,1.022846E-4,0.01113735,0.001668826,3.98036E-6,1.716895E-6,0.02481514,6.960663E-4,0.001099891,0.00126262,2.862581E-4,1.839858E-4,1.561685E-7,2.189529E-5,7.413662E-5,0.001454331,2.479008E-4,1.230522E-5,0.009924468,4.742034E-5,0.001733658,4.988492E-5,5.769698E-4,4.376136E-5,5.774662E-4,2.66949E-6,1.351492E-5,1.957776E-10,1.237324E-5,1.092243E-6,8.252357E-4,9.649312E-6,1.019376E-10,1.831455E-5,0.002765432,2.065376E-4,1.888424E-6,2.030017E-5,2.768461E-6,1.73114E-7,1.636597E-7,2.370694E-12,1.114031E-17,5.036801E-8,7.917736,6.229391E-5,449046.6,449046.6
1.346832E-5,16.0984,-2.930974E9,1548.892,1548.892,0.001002824,1.0,0.7945343,1.286975E-4,0.04064082,9.431114E-4,0.006808037,2.657647E-5,0.09687915,1.018088E-4,0.01115719,0.001663809,3.954203E-6,1.701147E-6,0.02478893,6.937175E-4,0.001103175,0.00126488,2.866255E-4,1.828491E-4,1.529113E-7,2.170504E-5,7.412526E-5,0.001443268,2.467632E-4,1.224261E-5,0.009911249,4.716724E-5,0.001736465,5.011442E-5,5.783093E-4,4.396128E-5,5.783921E-4,2.69328E-6,1.325694E-5,1.915358E-10,1.226047E-5,1.077787E-6,8.217374E-4,9.429167E-6,9.856155E-11,1.782605E-5,0.002764829,2.063545E-4,1.899725E-6,2.035797E-5,2.779064E-6,1.746059E-7,1.639948E-7,2.137197E-12,9.493186E-18,4.746563E-8,7.917371,6.229335E-5,449025.9,449025.9
1.348234E-5,16.09843,-2.929382E9,1548.882,1548.882,0.001002824,1.0,0.7945245,1.286121E-4,0.0406501,9.422489E-4,0.006806979,2.655184E-5,0.09688796,1.017248E-4,0.01116071,0.001662919,3.949586E-6,1.698373E-6,0.02478428,6.933012E-4,0.001103759,0.001265281,2.866903E-4,1.826478E-4,1.523398E-7,2.167141E-5,7.412319E-5,0.001441312,2.465616E-4,1.223156E-5,0.009908903,4.712254E-5,0.001736962,5.015519E-5,5.785471E-4,4.39968E-5,5.785562E-4,2.697519E-6,1.32116E-5,1.90794E-10,1.224063E-5,1.075253E-6,8.211174E-4,9.390571E-6,9.797434E-11,1.774059E-5,0.002764723,2.06322E-4,1.901736E-6,2.036823E-5,2.780948E-6,1.748716E-7,1.640544E-7,2.098164E-12,9.22698E-18,4.696746E-8,7.917307,6.229325E-5,449022.3,449022.3
1.350086E-5,16.09846,-2.927281E9,1548.869,1548.869,0.001002824,1.0,0.7945116,1.284997E-4,0.04066233,9.411133E-4,0.006805584,2.651943E-5,0.09689958,1.016141E-4,0.01116535,0.001661745,3.943509E-6,1.694726E-6,0.02477814,6.927525E-4,0.001104528,0.001265809,2.867756E-4,1.823826E-4,1.515885E-7,2.16271E-5,7.412043E-5,0.001438736,2.462958E-4,1.2217E-5,0.009905808,4.706368E-5,0.001737617,5.020898E-5,5.788608E-4,4.404366E-5,5.787724E-4,2.70312E-6,1.315201E-5,1.898206E-10,1.221455E-5,1.071925E-6,8.203001E-4,9.339885E-6,9.720534E-11,1.762844E-5,0.002764582,2.062791E-4,1.90439E-6,2.038176E-5,2.783434E-6,1.752224E-7,1.641329E-7,2.047756E-12,8.887224E-18,4.631814E-8,7.917222,6.229312E-5,449017.4,449017.4
1.350781E-5,16.09848,-2.926499E9,1548.864,1548.864,0.001002824,1.0,0.7945067,1.284575E-4,0.04066691,9.406878E-4,0.00680506,2.650728E-5,0.09690393,1.015726E-4,0.0111671,0.001661305,3.941232E-6,1.69336E-6,0.02477583,6.925467E-4,0.001104817,0.001266007,2.868075E-4,1.822831E-4,1.513085E-7,2.16105E-5,7.411939E-5,0.001437771,2.461961E-4,1.221155E-5,0.009904647,4.704163E-5,0.001737863,5.022917E-5,5.789785E-4,4.406125E-5,5.788535E-4,2.705224E-6,1.312971E-5,1.894569E-10,1.220479E-5,1.07068E-6,8.199935E-4,9.320929E-6,9.691835E-11,1.758653E-5,0.002764529,2.06263E-4,1.905387E-6,2.038684E-5,2.784368E-6,1.753541E-7,1.641624E-7,2.029142E-12,8.762873E-18,4.607667E-8,7.91719,6.229307E-5,449015.6,449015.6
1.363978E-5,16.09871,-2.911597E9,1548.768,1548.768,0.001002824,1.0,0.7944151,1.276657E-4,0.04075355,9.326954E-4,0.00679514,2.627963E-5,0.09698619,1.007931E-4,0.01120003,0.001652981,3.8985E-6,1.667816E-6,0.02473217,6.886614E-4,0.001110283,0.001269741,2.874063E-4,1.804075E-4,1.461095E-7,2.129808E-5,7.409896E-5,0.001419606,2.443132E-4,1.210917E-5,0.009882677,4.662732E-5,0.001742504,5.061175E-5,5.812063E-4,4.439456E-5,5.803845E-4,2.745285E-6,1.271383E-5,1.827215E-10,1.202245E-5,1.047555E-6,8.142051E-4,8.968719E-6,9.164762E-11,1.681016E-5,0.00276353,2.059586E-4,1.924311E-6,2.048294E-5,2.802065E-6,1.778591E-7,1.647207E-7,1.70653E-12,6.708493E-18,4.172845E-8,7.916586,6.229216E-5,448981.4,448981.4
1.394722E-5,16.09924,-2.877348E9,1548.548,1548.548,0.001002824,1.0,0.7942054,1.258801E-4,0.04095214,9.146911E-4,0.006772186,2.57697E-5,0.09717449,9.903414E-5,0.01127579,0.001633846,3.802477E-6,1.611026E-6,0.02463115,6.797702E-4,0.001122906,0.00127827,2.88746E-4,1.761315E-4,1.348273E-7,2.059088E-5,7.404658E-5,0.001378495,2.400003E-4,1.18788E-5,0.009832041,4.569355E-5,0.001753121,5.149756E-5,5.863468E-4,4.516634E-5,5.838859E-4,2.839437E-6,1.179827E-5,1.682093E-10,1.161875E-5,9.971703E-7,8.009524E-4,8.20202E-6,8.057543E-11,1.513693E-5,0.002761239,2.05257E-4,1.968416E-6,2.070463E-5,2.843115E-6,1.837206E-7,1.66012E-7,1.141246E-12,3.60572E-18,3.314514E-8,7.915201,6.229014E-5,448902.9,448902.9
1.39884E-5,16.0993,-2.872793E9,1548.518,1548.518,0.001002824,1.0,0.7941777,1.25647E-4,0.04097841,9.123423E-4,0.006769127,2.570347E-5,0.09719937,9.880432E-5,0.01128583,0.00163131,3.789974E-6,1.603694E-6,0.0246177,6.785958E-4,0.001124586,0.001279394,2.889198E-4,1.755684E-4,1.333916E-7,2.049829E-5,7.403908E-5,0.001373113,2.394302E-4,1.184877E-5,0.009825315,4.557168E-5,0.001754523,5.161566E-5,5.870303E-4,4.526923E-5,5.843482E-4,2.852138E-6,1.168105E-5,1.663821E-10,1.156679E-5,9.907683E-7,7.992012E-4,8.104752E-6,7.921004E-11,1.492637E-5,0.002760936,2.051639E-4,1.974327E-6,2.073409E-5,2.848596E-6,1.845085E-7,1.66184E-7,1.081517E-12,3.318721E-18,3.214074E-8,7.915018,6.228988E-5,448892.5,448892.5
1.399414E-5,16.09931,-2.872139E9,1548.514,1548.514,0.001002824,1.0,0.7941738,1.256146E-4,0.04098206,9.120162E-4,0.006768702,2.569428E-5,0.09720283,9.877242E-5,0.01128723,0.001630957,3.788239E-6,1.602678E-6,0.02461582,6.784325E-4,0.00112482,0.001279551,2.889439E-4,1.754901E-4,1.331947E-7,2.048543E-5,7.403802E-5,0.001372366,2.39351E-4,1.18446E-5,0.009824379,4.555476E-5,0.001754718,5.16321E-5,5.871254E-4,4.528355E-5,5.844125E-4,2.853909E-6,1.166482E-5,1.661296E-10,1.155959E-5,9.898826E-7,7.989577E-4,8.091299E-6,7.90219E-11,1.489728E-5,0.002760894,2.051509E-4,1.975151E-6,2.073819E-5,2.849359E-6,1.846183E-7,1.66208E-7,1.073449E-12,3.280596E-18,3.200328E-8,7.914993,6.228984E-5,448891.0,448891.0
1.402196E-5,16.09936,-2.869071E9,1548.495,1548.495,0.001002824,1.0,0.7941552,1.25458E-4,0.04099975,9.104392E-4,0.006766639,2.564985E-5,0.09721958,9.861808E-5,0.011294,0.001629248,3.779848E-6,1.597767E-6,0.02460675,6.776419E-4,0.001125952,0.001280307,2.890603E-4,1.751112E-4,1.322426E-7,2.042321E-5,7.403288E-5,0.001368749,2.389671E-4,1.182444E-5,0.009819845,4.547293E-5,0.001755662,5.171177E-5,5.875863E-4,4.535297E-5,5.847237E-4,2.8625E-6,1.158646E-5,1.649127E-10,1.152481E-5,9.856098E-7,7.977787E-4,8.026412E-6,7.81168E-11,1.475708E-5,0.002760689,2.050881E-4,1.979143E-6,2.075806E-5,2.853058E-6,1.851509E-7,1.66324E-7,1.035189E-12,3.101934E-18,3.134531E-8,7.914869,6.228967E-5,448884.0,448884.0
1.408511E-5,16.09946,-2.862139E9,1548.45,1548.45,0.001002824,1.0,0.7941129,1.251049E-4,0.04103978,9.068834E-4,0.006761962,2.554979E-5,0.09725748,9.826995E-5,0.01130933,0.001625379,3.760938E-6,1.586723E-6,0.02458617,6.758537E-4,0.001128519,0.001282018,2.893225E-4,1.74255E-4,1.301125E-7,2.02828E-5,7.402101E-5,0.001360589,2.380988E-4,1.177899E-5,0.009809575,4.528839E-5,0.001757797,5.189242E-5,5.886305E-4,4.551036E-5,5.854275E-4,2.882039E-6,1.141064E-5,1.621931E-10,1.144664E-5,9.760389E-7,7.951115E-4,7.881156E-6,7.610485E-11,1.444387E-5,0.002760227,2.049458E-4,1.988208E-6,2.080307E-5,2.861448E-6,1.863611E-7,1.665871E-7,9.533512E-13,2.731726E-18,2.99021E-8,7.91459,6.228927E-5,448868.2,448868.2
1.420249E-5,16.09964,-2.849288E9,1548.367,1548.367,0.001002824,1.0,0.794035,1.244572E-4,0.0411137,9.003629E-4,0.006753294,2.53667E-5,0.09732743,9.763109E-5,0.01133769,0.001618227,3.726295E-6,1.566578E-6,0.02454802,6.725541E-4,0.001133273,0.001285173,2.898015E-4,1.726776E-4,1.262621E-7,2.00249E-5,7.399828E-5,0.0013456,2.36496E-4,1.169569E-5,0.009790569,4.494991E-5,0.001761736,5.222738E-5,5.90564E-4,4.580217E-5,5.867259E-4,2.918485E-6,1.109141E-5,1.572946E-10,1.130425E-5,9.587177E-7,7.901891E-4,7.618643E-6,7.25191E-11,1.388019E-5,0.002759374,2.046824E-4,2.00506E-6,2.08864E-5,2.877016E-6,1.886142E-7,1.670746E-7,8.183451E-13,2.158557E-18,2.739844E-8,7.914075,6.228856E-5,448839.0,448839.0
1.457855E-5,16.1002,-2.808743E9,1548.103,1548.103,0.001002824,1.0,0.7937897,1.224522E-4,0.04134645,8.802066E-4,0.006725735,2.480391E-5,0.0975474,9.565238E-5,0.0114273,0.001595644,3.619477E-6,1.505169E-6,0.02442675,6.621881E-4,0.00114836,0.001295057,2.912671E-4,1.677423E-4,1.14846E-7,1.92244E-5,7.391973E-5,0.001299083,2.314563E-4,1.14384E-5,0.009730388,4.390284E-5,0.001774114,5.329348E-5,5.966964E-4,4.673073E-5,5.908033E-4,3.036349E-6,1.013073E-5,1.428502E-10,1.08715E-5,9.069819E-7,7.747146E-4,6.83839E-6,6.224043E-11,1.222327E-5,0.002756684,2.038487E-4,2.059079E-6,2.115053E-5,2.926664E-6,1.958657E-7,1.686251E-7,5.021824E-13,1.015767E-18,2.071869E-8,7.912452,6.228639E-5,448746.9,448746.9
1.462994E-5,16.10028,-2.803368E9,1548.067,1548.067,0.001002824,1.0,0.7937567,1.221861E-4,0.04137778,8.775358E-4,0.006721994,2.472969E-5,0.09757698,9.538972E-5,0.0114394,0.001592597,3.605353E-6,1.49713E-6,0.02441029,6.607954E-4,0.001150404,0.001296382,2.914594E-4,1.670816E-4,1.133831E-7,1.911798E-5,7.390835E-5,0.0012929,2.307788E-4,1.140433E-5,0.009722247,4.376401E-5,0.001775777,5.343836E-5,5.975273E-4,4.685688E-5,5.91351E-4,3.052585E-6,1.000647E-5,1.410139E-10,1.081498E-5,9.003275E-7,7.726343E-4,6.738575E-6,6.096661E-11,1.201341E-5,0.002756321,2.03736E-4,2.066465E-6,2.11863E-5,2.933422E-6,1.968605E-7,1.688357E-7,4.698579E-13,9.166423E-19,1.994457E-8,7.912233,6.228611E-5,448734.5,448734.5
1.463567E-5,16.10028,-2.802646E9,1548.063,1548.063,0.001002824,1.0,0.793753,1.221566E-4,0.04138127,8.772389E-4,0.006721576,2.472144E-5,0.09758028,9.536052E-5,0.01144075,0.001592257,3.603784E-6,1.496238E-6,0.02440845,6.606403E-4,0.001150632,0.00129653,2.914807E-4,1.670081E-4,1.132218E-7,1.910614E-5,7.390707E-5,0.001292212,2.307033E-4,1.140054E-5,0.00972134,4.374858E-5,0.001775962,5.345451E-5,5.976199E-4,4.687094E-5,5.91412E-4,3.054399E-6,9.992707E-6,1.408109E-10,1.080871E-5,8.995908E-7,7.724027E-4,6.727532E-6,6.082626E-11,1.199022E-5,0.002756281,2.037234E-4,2.067289E-6,2.119028E-5,2.934176E-6,1.969716E-7,1.688592E-7,4.663835E-13,9.062028E-19,1.986003E-8,7.912209,6.228608E-5,448733.2,448733.2
1.477475E-5,16.10048,-2.787914E9,1547.967,1547.967,0.001002824,1.0,0.7936644,1.214466E-4,0.04146549,8.701144E-4,0.006711484,2.452389E-5,0.09765974,9.46593E-5,0.01147333,0.00158406,3.566145E-6,1.474914E-6,0.02436404,6.569015E-4,0.001156145,0.001300083,2.91991E-4,1.652375E-4,1.093989E-7,1.882188E-5,7.387547E-5,0.001275695,2.288838E-4,1.130968E-5,0.009699414,4.337811E-5,0.001780428,5.384554E-5,5.998593E-4,4.721137E-5,5.92882E-4,3.098503E-6,9.665027E-6,1.360048E-10,1.065893E-5,8.820794E-7,7.668164E-4,6.465655E-6,5.753163E-11,1.144218E-5,0.002755307,2.034197E-4,2.087281E-6,2.128666E-5,2.952432E-6,1.996685E-7,1.694273E-7,3.897002E-13,6.868937E-19,1.79189E-8,7.911622,6.228533E-5,448699.8,448699.8
1.484299E-5,16.10057,-2.780731E9,1547.92,1547.92,0.001002824,1.0,0.7936212,1.21103E-4,0.04150652,8.666686E-4,0.006706548,2.442855E-5,0.09769844,9.431987E-5,0.01148923,0.001580061,3.547959E-6,1.464658E-6,0.02434231,6.550817E-4,0.001158839,0.001301811,2.922365E-4,1.643771E-4,1.075816E-7,1.868421E-5,7.385957E-5,0.001267696,2.279978E-4,1.126575E-5,0.009688707,4.319887E-5,0.001782602,5.403691E-5,6.009538E-4,4.737794E-5,5.935975E-4,3.120227E-6,9.50839E-6,1.337248E-10,1.058697E-5,8.737243E-7,7.640964E-4,6.341123E-6,5.59874E-11,1.118279E-5,0.002754832,2.032714E-4,2.097093E-6,2.133374E-5,2.961374E-6,2.009942E-7,1.697053E-7,3.568301E-13,5.995513E-19,1.703761E-8,7.911335,6.228497E-5,448683.6,448683.6
1.48794E-5,16.10062,-2.776948E9,1547.895,1547.895,0.001002824,1.0,0.7935983,1.20921E-4,0.04152834,8.648434E-4,0.006703918,2.43781E-5,0.09771901,9.414E-5,0.01149769,0.001577934,3.53833E-6,1.459241E-6,0.02433073,6.541147E-4,0.001160274,0.001302728,2.923662E-4,1.639203E-4,1.066273E-7,1.861124E-5,7.385098E-5,0.001263457,2.27527E-4,1.124249E-5,0.009683008,4.310391E-5,0.001783757,5.413888E-5,6.015366E-4,4.746669E-5,5.939776E-4,3.13184E-6,9.425919E-6,1.325289E-10,1.054897E-5,8.69329E-7,7.626509E-4,6.275727E-6,5.518233E-11,1.10469E-5,0.002754579,2.031924E-4,2.102329E-6,2.135881E-5,2.96614E-6,2.017022E-7,1.698534E-7,3.404523E-13,5.576133E-19,1.658556E-8,7.911183,6.228478E-5,448675.0,448675.0
1.489882E-5,16.10064,-2.774876E9,1547.881,1547.881,0.001002824,1.0,0.7935861,1.208243E-4,0.04153995,8.638742E-4,0.006702517,2.435133E-5,0.09772995,9.404446E-5,0.01150219,0.001576802,3.533219E-6,1.456369E-6,0.02432457,6.536003E-4,0.001161038,0.001303216,2.92435E-4,1.636774E-4,1.06122E-7,1.857248E-5,7.384638E-5,0.001261205,2.272765E-4,1.123013E-5,0.009679973,4.305348E-5,0.001784372,5.419321E-5,6.018469E-4,4.751397E-5,5.941799E-4,3.138038E-6,9.382267E-6,1.318971E-10,1.052883E-5,8.670035E-7,7.618818E-4,6.241163E-6,5.475846E-11,1.097517E-5,0.002754445,2.031504E-4,2.105121E-6,2.137216E-5,2.96868E-6,2.020799E-7,1.699323E-7,3.320396E-13,5.364994E-19,1.634966E-8,7.911102,6.228468E-5,448670.4,448670.4
1.505593E-5,16.10085,-2.758515E9,1547.774,1547.774,0.001002824,1.0,0.7934878,1.200507E-4,0.04163336,8.561247E-4,0.006691212,2.413764E-5,0.09781797,9.328005E-5,0.01153847,0.001567686,3.492382E-6,1.433513E-6,0.0242748,6.494657E-4,0.001167202,0.001307134,2.929821E-4,1.617281E-4,1.021559E-7,1.826226E-5,7.380835E-5,0.001243181,2.252628E-4,1.113138E-5,0.009655516,4.265015E-5,0.001789313,5.46319E-5,6.043503E-4,4.789567E-5,5.958052E-4,3.188356E-6,9.036749E-6,1.269268E-10,1.036865E-5,8.486181E-7,7.556989E-4,5.968773E-6,5.145743E-11,1.041216E-5,0.002753363,2.028117E-4,2.12772E-6,2.147981E-5,2.989205E-6,2.051408E-7,1.705693E-7,2.712076E-13,3.925908E-19,1.456135E-8,7.91045,6.228389E-5,448633.4,448633.4
1.509032E-5,16.10089,-2.754939E9,1547.75,1547.75,0.001002824,1.0,0.7934665,1.198836E-4,0.04165367,8.544508E-4,0.006688744,2.409157E-5,0.0978371,9.31148E-5,0.01154637,0.001565701,3.483569E-6,1.428601E-6,0.02426394,6.485675E-4,0.001168546,0.001307984,2.930997E-4,1.613053E-4,1.013047E-7,1.819518E-5,7.379986E-5,0.001239284,2.248252E-4,1.111005E-5,0.009650186,4.2563E-5,0.001790387,5.47277E-5,6.048962E-4,4.7979E-5,5.961583E-4,3.199407E-6,8.962945E-6,1.25872E-10,1.033425E-5,8.446952E-7,7.543552E-4,5.91087E-6,5.076477E-11,1.029301E-5,0.002753128,2.027379E-4,2.132667E-6,2.150328E-5,2.99369E-6,2.058118E-7,1.707083E-7,2.594776E-13,3.667056E-19,1.419736E-8,7.910309,6.228372E-5,448625.4,448625.4
1.515658E-5,16.10098,-2.748111E9,1547.705,1547.705,0.001002824,1.0,0.7934255,1.195635E-4,0.04169268,8.512474E-4,0.006683998,2.400349E-5,0.09787383,9.279844E-5,0.01156156,0.001561889,3.466711E-6,1.419226E-6,0.02424304,6.468436E-4,0.001171131,0.001309615,2.93324E-4,1.604945E-4,9.970334E-8,1.806675E-5,7.378332E-5,0.001231822,2.239852E-4,1.106924E-5,0.009639941,4.239619E-5,0.001792448,5.491203E-5,6.059462E-4,4.813934E-5,5.968359E-4,3.220739E-6,8.822519E-6,1.238718E-10,1.026861E-5,8.372346E-7,7.51776E-4,5.800972E-6,4.945881E-11,1.006738E-5,0.002752676,2.02596E-4,2.142201E-6,2.15484E-5,3.002325E-6,2.071059E-7,1.709759E-7,2.38285E-13,3.2152E-19,1.35216E-8,7.910036,6.228339E-5,448609.9,448610.0
