Time_Soln#1 (sec),Volume_Soln#1 (cm3),Volumetric_heat_production_rate_Soln#1 (erg/cm3-sec),Surface_temperature_Soln#1 (K),Temperature_Soln#1 (K),Mass_Soln#1 (g),Pressure_Soln#1 (atm),Mole_fraction_H2_Soln#1 (),Mole_fraction_CH4_Soln#1 (),Mole_fraction_CH3_Soln#1 (),Mole_fraction_C2H6_Soln#1 (),Mole_fraction_C2H5_Soln#1 (),Mole_fraction_C2H4_Soln#1 (),Mole_fraction_C2H2_Soln#1 (),Mole_fraction_C3H8_Soln#1 (),Mole_fraction_NC3H7_Soln#1 (),Mole_fraction_C3H6_Soln#1 (),Mole_fraction_C3H5-A_Soln#1 (),Mole_fraction_C3H4-P_Soln#1 (),Mole_fraction_C3H4-A_Soln#1 (),Mole_fraction_NC4H10_Soln#1 (),Mole_fraction_IC4H10_Soln#1 (),Mole_fraction_IC4H8_Soln#1 (),Mole_fraction_IC4H7_Soln#1 (),Mole_fraction_C4H8-1_Soln#1 (),Mole_fraction_C4H8-2_Soln#1 (),Mole_fraction_C4H71-3_Soln#1 (),Mole_fraction_C4H6_Soln#1 (),Mole_fraction_C4H4_Soln#1 (),Mole_fraction_C6H6_Soln#1 (),Mole_fraction_C5H6_Soln#1 (),Mole_fraction_MCPTD_Soln#1 (),Mole_fraction_NC5H12_Soln#1 (),Mole_fraction_NC5H10_Soln#1 (),Mole_fraction_B1M2_Soln#1 (),Mole_fraction_B1M3_Soln#1 (),Mole_fraction_B2M2_Soln#1 (),Mole_fraction_CYC5H8_Soln#1 (),Mole_fraction_LC5H8_Soln#1 (),Mole_fraction_DIALLYL_Soln#1 (),Mole_fraction_CYC6H8_Soln#1 (),Mole_fraction_CYC6H10_Soln#1 (),Mole_fraction_NC6H12_Soln#1 (),Mole_fraction_NC7H14_Soln#1 (),Mole_fraction_DIMEPTD_Soln#1 (),Mole_fraction_C7H8_Soln#1 (),Mole_fraction_C7H7_Soln#1 (),Mole_fraction_STILB_Soln#1 (),Mole_fraction_C6H5C2H3_Soln#1 (),Mole_fraction_C6H5C2H5_Soln#1 (),Mole_fraction_XYLENE_Soln#1 (),Mole_fraction_C6H5C2H4C6H5_Soln#1 (),Mole_fraction_NPBENZ_Soln#1 (),Mole_fraction_NC12H26_Soln#1 (),Mole_fraction_NC16H34_Soln#1 (),Mole_fraction_NC10H20_Soln#1 (),Mole_fraction_C6H5C4H9_Soln#1 (),Molecular_weight_Soln#1 (g/mole),Mass_density_Soln#1 (g/cm3),Unburned_hydrocarbons_Soln#1 (ppm),Volatile_organic_compounds_Soln#1 (ppm)
0.0,15.7,-2316760.0,1000.0,1000.0,0.001805082,1.0,0.9514599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004081009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01103335,0.006639947,0.02678577,0.0,9.434426,1.149734E-4,535064.1,535064.1
3.346865E-7,15.69995,-3406442.0,999.9999,999.9999,0.001805082,1.0,0.9514599,4.042091E-11,2.463112E-9,6.326069E-11,6.833353E-9,6.111973E-9,4.970805E-16,1.856098E-11,3.965273E-9,7.512672E-9,8.260148E-9,7.054635E-16,2.165302E-14,7.169419E-12,1.378318E-19,2.867303E-21,3.915693E-20,3.426158E-9,1.383034E-12,8.257533E-9,2.223289E-11,5.203345E-23,1.998318E-12,2.639389E-20,2.760741E-21,6.690045E-16,2.084465E-9,1.337275E-20,1.121855E-16,4.48973E-21,7.053294E-22,1.874408E-11,4.704709E-15,1.533254E-21,7.236273E-21,7.365638E-10,8.256428E-10,3.048291E-21,0.004081009,3.70556E-12,7.27819E-31,9.869117E-23,1.914739E-14,1.226889E-15,7.620054E-20,2.734171E-15,0.01103334,0.006639945,0.02678576,1.980775E-20,9.434425,1.149734E-4,535064.1,535064.1
1.68238E-6,15.69995,-3939371.0,999.9991,999.9991,0.001805082,1.0,0.9514596,2.577053E-9,2.809077E-8,3.261333E-9,6.136116E-8,7.644579E-8,3.393492E-14,4.937601E-10,1.562891E-8,5.803885E-8,4.218945E-8,1.801367E-14,5.60986E-13,1.287741E-10,2.43997E-16,1.656696E-18,1.156988E-16,2.542542E-8,3.483827E-11,4.212633E-8,1.073389E-9,5.837997E-20,5.57101E-11,1.436485E-17,5.917926E-19,1.517677E-13,1.538899E-8,5.565959E-18,3.531813E-14,2.232989E-18,1.516736E-19,9.84236E-10,6.113036E-13,3.317452E-19,1.572292E-18,5.032139E-9,7.594518E-9,6.395611E-19,0.004081007,1.012766E-10,1.482977E-26,2.797983E-20,9.871709E-13,7.859256E-14,1.091938E-17,7.291698E-14,0.01103333,0.006639933,0.02678568,1.311892E-17,9.434423,1.149735E-4,535063.9,535063.9
7.58934E-6,15.69991,-4989655.0,999.9952,999.9952,0.001805082,1.0,0.9514581,8.086776E-8,1.70278E-7,8.064514E-8,2.993966E-7,6.329114E-7,1.972057E-12,4.924956E-9,2.777663E-8,3.857304E-7,2.050731E-7,3.86969E-13,1.293837E-11,9.957533E-10,6.957587E-14,4.955544E-16,6.947418E-14,1.537884E-7,7.303535E-10,2.040478E-7,2.62781E-8,9.637546E-17,1.180671E-9,5.635486E-15,7.912907E-17,7.055871E-12,1.00701E-7,8.430872E-16,5.081071E-12,3.980186E-16,2.065742E-17,2.436426E-8,6.283395E-11,4.927646E-17,2.162005E-16,2.609258E-8,7.906738E-8,8.131238E-17,0.004080998,2.166925E-9,1.348399E-22,3.586823E-18,2.445338E-11,2.51821E-12,1.096976E-15,8.661286E-13,0.01103324,0.006639856,0.02678523,2.421209E-15,9.434408,1.149737E-4,535063.1,535063.1
5.808171E-5,15.69951,-9848575.0,999.9369,999.9369,0.001805082,1.0,0.9514262,4.06705E-6,8.891375E-7,3.640138E-6,1.456167E-6,1.45089E-5,3.083477E-10,1.150844E-7,7.507897E-8,8.252064E-6,2.057724E-6,3.122722E-11,1.375492E-9,3.821373E-8,3.004428E-11,2.240962E-12,1.450438E-10,2.787094E-6,5.654361E-8,2.138195E-6,1.289113E-6,6.749309E-13,5.291858E-8,1.201423E-11,1.133005E-13,7.917535E-10,2.16187E-6,7.105689E-13,2.392724E-9,3.132572E-13,2.9611E-14,1.141317E-6,4.673995E-8,5.085571E-13,3.394782E-13,3.102859E-7,2.683417E-6,1.065613E-13,0.004080717,9.510375E-8,3.159331E-17,5.742466E-15,1.204949E-9,1.812035E-10,1.42997E-12,3.168106E-10,0.01103085,0.006637939,0.02677632,2.336744E-12,9.434097,1.149766E-4,535045.5,535045.5
1.836815E-4,15.69838,-1.212578E7,999.7281,999.7281,0.001805082,1.0,0.9512938,2.306645E-5,1.266952E-6,2.023054E-5,2.03676E-6,7.498821E-5,4.670293E-9,6.468685E-7,1.026234E-7,4.28458E-5,4.916934E-6,3.578846E-10,1.598615E-8,2.792259E-7,3.436442E-10,2.189868E-10,4.456709E-9,1.409207E-5,6.745085E-7,7.140318E-6,8.304956E-6,3.117047E-11,3.020667E-7,5.019016E-10,5.501362E-12,6.459757E-9,1.164182E-5,2.015975E-11,4.490492E-8,8.638949E-12,1.646911E-12,6.565436E-6,1.190554E-6,1.100762E-10,2.032209E-11,1.316054E-6,1.48961E-5,6.273897E-12,0.004079519,4.983628E-7,2.552437E-14,7.364737E-13,9.274441E-9,3.04297E-9,1.177713E-10,9.064818E-9,0.01102036,0.006629562,0.02673951,6.53139E-11,9.43281,1.14985E-4,534972.5,534972.5
1.887636E-4,15.69833,-1.216953E7,999.719,999.719,0.001805082,1.0,0.9512879,2.392402E-5,1.273149E-6,2.097449E-5,2.045874E-6,7.77155E-5,4.960472E-9,6.714655E-7,1.031219E-7,4.44149E-5,4.965537E-6,3.774304E-10,1.679225E-8,2.908849E-7,3.609375E-10,2.424728E-10,4.787656E-9,1.460649E-5,7.132095E-7,7.308964E-6,8.652434E-6,3.381332E-11,3.134648E-7,5.447341E-10,5.96559E-12,6.739628E-9,1.207958E-5,2.167799E-11,4.774695E-8,9.284934E-12,1.797622E-12,6.813822E-6,1.264191E-6,1.225475E-10,2.222608E-11,1.359975E-6,1.545287E-5,6.868067E-12,0.004079467,5.152325E-7,2.94865E-14,8.190958E-13,9.731318E-9,3.264353E-9,1.29765E-10,9.723776E-9,0.01101988,0.006629184,0.02673786,7.00773E-11,9.432752,1.149853E-4,534969.2,534969.2
1.892399E-4,15.69832,-1.216964E7,999.7182,999.7182,0.001805082,1.0,0.9512873,2.400459E-5,1.27372E-6,2.104437E-5,2.046716E-6,7.797178E-5,4.98809E-9,6.737785E-7,1.031685E-7,4.456237E-5,4.96993E-6,3.792839E-10,1.68683E-8,2.919823E-7,3.625733E-10,2.447606E-10,4.81934E-9,1.465484E-5,7.16885E-7,7.324619E-6,8.685192E-6,3.40678E-11,3.145362E-7,5.488605E-10,6.010205E-12,6.765988E-9,1.212074E-5,2.182357E-11,4.801738E-8,9.346853E-12,1.812176E-12,6.837171E-6,1.271158E-6,1.237614E-10,2.241017E-11,1.364099E-6,1.550521E-5,6.925558E-12,0.004079462,5.168115E-7,2.98809E-14,8.271592E-13,9.774638E-9,3.285574E-9,1.309292E-10,9.7868E-9,0.01101984,0.006629148,0.0267377,7.053301E-11,9.432747,1.149853E-4,534968.9,534968.9
1.897687E-4,15.69832,-1.217341E7,999.7173,999.7173,0.001805082,1.0,0.9512867,2.40941E-5,1.274347E-6,2.1122E-5,2.047638E-6,7.825645E-5,5.018844E-9,6.763481E-7,1.032163E-7,4.472617E-5,4.974774E-6,3.813464E-10,1.695285E-8,2.932018E-7,3.643927E-10,2.473193E-10,4.854659E-9,1.470855E-5,7.209715E-7,7.341968E-6,8.721601E-6,3.435178E-11,3.157265E-7,5.534659E-10,6.059977E-12,6.795283E-9,1.216646E-5,2.198589E-11,4.831851E-8,9.415894E-12,1.828428E-12,6.863107E-6,1.278908E-6,1.251189E-10,2.261576E-11,1.368679E-6,1.556334E-5,6.989776E-12,0.004079457,5.185645E-7,3.032382E-14,8.361805E-13,9.822844E-9,3.309235E-9,1.322305E-10,9.857044E-9,0.01101979,0.006629109,0.02673753,7.104094E-11,9.432741,1.149854E-4,534968.5,534968.5
1.950774E-4,15.69827,-1.221533E7,999.7078,999.7078,0.001805082,1.0,0.9512805,2.499507E-5,1.280605E-6,2.190323E-5,2.056838E-6,8.112249E-5,5.332485E-9,7.022352E-7,1.03724E-7,4.637556E-5,5.021662E-6,4.023039E-10,1.780725E-8,3.054998E-7,3.828344E-10,2.740508E-10,5.217066E-9,1.524947E-5,7.625822E-7,7.514448E-6,9.089389E-6,3.728304E-11,3.277151E-7,6.010299E-10,6.572645E-12,7.090906E-9,1.262707E-5,2.365426E-11,5.138878E-8,1.012523E-11,1.996672E-12,7.124344E-6,1.357445E-6,1.392844E-10,2.474672E-11,1.414754E-6,1.61488E-5,7.655943E-12,0.004079402,5.361441E-7,3.50566E-14,9.306148E-13,1.031267E-8,3.552324E-9,1.457747E-10,1.057707E-8,0.01101929,0.006628711,0.0267358,7.624902E-11,9.43268,1.149857E-4,534965.1,534965.1
1.970156E-4,15.69825,-1.223161E7,999.7043,999.7043,0.001805082,1.0,0.9512782,2.532509E-5,1.282847E-6,2.218932E-5,2.060131E-6,8.21725E-5,5.449213E-9,7.11727E-7,1.039042E-7,4.697992E-5,5.038009E-6,4.100696E-10,1.81217E-8,3.100148E-7,3.896476E-10,2.842945E-10,5.352951E-9,1.544771E-5,7.780445E-7,7.576644E-6,9.224675E-6,3.839007E-11,3.321093E-7,6.190049E-10,6.765754E-12,7.199523E-9,1.279593E-5,2.42811E-11,5.253111E-8,1.039163E-11,2.060437E-12,7.22009E-6,1.386442E-6,1.447039E-10,2.555553E-11,1.431616E-6,1.636335E-5,7.909042E-12,0.004079382,5.425527E-7,3.691968E-14,9.66887E-13,1.049418E-8,3.643603E-9,1.509414E-10,1.08467E-8,0.0110191,0.006628565,0.02673517,7.820003E-11,9.432658,1.149859E-4,534963.9,534963.9
1.974529E-4,15.69825,-1.223402E7,999.7035,999.7035,0.001805082,1.0,0.9512777,2.539963E-5,1.283349E-6,2.225393E-5,2.060869E-6,8.240964E-5,5.475711E-9,7.138713E-7,1.039444E-7,4.711643E-5,5.041641E-6,4.1183E-10,1.819282E-8,3.110352E-7,3.911906E-10,2.866422E-10,5.383874E-9,1.549249E-5,7.815502E-7,7.590618E-6,9.25527E-6,3.864258E-11,3.331019E-7,6.231058E-10,6.809762E-12,7.224078E-9,1.283407E-5,2.442384E-11,5.279041E-8,1.045229E-11,2.074998E-12,7.241717E-6,1.393008E-6,1.459452E-10,2.574031E-11,1.435424E-6,1.641181E-5,7.966885E-12,0.004079378,5.439977E-7,3.73504E-14,9.752061E-13,1.053533E-8,3.664384E-9,1.521237E-10,1.090803E-8,0.01101906,0.006628532,0.02673502,7.864387E-11,9.432653,1.149859E-4,534963.6,534963.6
1.9861E-4,15.69824,-1.224267E7,999.7014,999.7014,0.001805082,1.0,0.9512763,2.5597E-5,1.284672E-6,2.2425E-5,2.062811E-6,8.303762E-5,5.546122E-9,7.195509E-7,1.040508E-7,4.74779E-5,5.051157E-6,4.165033E-10,1.838134E-8,3.137387E-7,3.952843E-10,2.929204E-10,5.466173E-9,1.561107E-5,7.908508E-7,7.627494E-6,9.33636E-6,3.93157E-11,3.357307E-7,6.340391E-10,6.927005E-12,7.289142E-9,1.29351E-5,2.480393E-11,5.347935E-8,1.061378E-11,2.113844E-12,7.298996E-6,1.410421E-6,1.492632E-10,2.623342E-11,1.445504E-6,1.654016E-5,8.121276E-12,0.004079366,5.478202E-7,3.850905E-14,9.974642E-13,1.064457E-8,3.71971E-9,1.552824E-10,1.107123E-8,0.01101895,0.006628445,0.02673464,7.982489E-11,9.43264,1.14986E-4,534962.8,534962.8
2.172528E-4,15.69807,-1.238248E7,999.6678,999.6678,0.001805082,1.0,0.9512542,2.880385E-5,1.305136E-6,2.520264E-5,2.092822E-6,9.32451E-5,6.737811E-9,8.120745E-7,1.056995E-7,5.33556E-5,5.187066E-6,4.947604E-10,2.147819E-8,3.579246E-7,4.633389E-10,4.078712E-10,6.887333E-9,1.754016E-5,9.472151E-7,8.201585E-6,1.066836E-5,5.116551E-11,3.785158E-7,8.268124E-10,8.974402E-12,8.354729E-9,1.457992E-5,3.140684E-11,6.512964E-8,1.341576E-11,2.8038E-12,8.231082E-6,1.69839E-6,2.095746E-10,3.502518E-11,1.608925E-6,1.862812E-5,1.088148E-11,0.004079175,6.091121E-7,6.131977E-14,1.407482E-12,1.247518E-8,4.678123E-9,2.123627E-10,1.387937E-8,0.01101718,0.006627028,0.02672848,1.001666E-10,9.432425,1.149872E-4,534950.6,534950.6
2.256706E-4,15.69799,-1.24434E7,999.6525,999.6525,0.001805082,1.0,0.9512442,3.026777E-5,1.313864E-6,2.646949E-5,2.105601E-6,9.790695E-5,7.310522E-9,8.544545E-7,1.064002E-7,5.604104E-5,5.239083E-6,5.319032E-10,2.291001E-8,3.7825E-7,4.953579E-10,4.688343E-10,7.588173E-9,1.842212E-5,1.021706E-6,8.448693E-6,1.128494E-5,5.71522E-11,3.980888E-7,9.243724E-10,9.997412E-12,8.846161E-9,1.533259E-5,3.468957E-11,7.072191E-8,1.480644E-11,3.156039E-12,8.657375E-6,1.832443E-6,2.411872E-10,3.953444E-11,1.683311E-6,1.958274E-5,1.230201E-11,0.004079088,6.365848E-7,7.450342E-14,1.626502E-12,1.334522E-8,5.152261E-9,2.42128E-10,1.525784E-8,0.01101636,0.006626381,0.02672567,1.101633E-10,9.432326,1.149878E-4,534945.1,534945.1
2.278574E-4,15.69797,-1.245877E7,999.6485,999.6485,0.001805082,1.0,0.9512415,3.064964E-5,1.316083E-6,2.679983E-5,2.108849E-6,9.91232E-5,7.462781E-9,8.655236E-7,1.065779E-7,5.674174E-5,5.251774E-6,5.417359E-10,2.328509E-8,3.835671E-7,5.038079E-10,4.856609E-10,7.776349E-9,1.86523E-5,1.041445E-6,8.511675E-6,1.144661E-5,5.877441E-11,4.031985E-7,9.508231E-10,1.027336E-11,8.974844E-9,1.552909E-5,3.55739E-11,7.220788E-8,1.518082E-11,3.251843E-12,8.768649E-6,1.867627E-6,2.498645E-10,4.076298E-11,1.702694E-6,1.983189E-5,1.268954E-11,0.004079066,6.43699E-7,7.826167E-14,1.687114E-12,1.357569E-8,5.279673E-9,2.502883E-10,1.562729E-8,0.01101615,0.006626212,0.02672493,1.128437E-10,9.432301,1.149879E-4,534943.6,534943.6
2.374767E-4,15.69788,-1.252612E7,999.6309,999.6309,0.001805082,1.0,0.9512299,3.233682E-5,1.32565E-6,2.825886E-5,2.122844E-6,1.044979E-4,8.149284E-9,9.144982E-7,1.073435E-7,5.983857E-5,5.304006E-6,5.858822E-10,2.49494E-8,4.071329E-7,5.416224E-10,5.647153E-10,8.634079E-9,1.966987E-5,1.130091E-6,8.782921E-6,1.216489E-5,6.6243E-11,4.257939E-7,1.072666E-9,1.153728E-11,9.545765E-9,1.639805E-5,3.961997E-11,7.890381E-8,1.689233E-11,3.694643E-12,9.260651E-6,2.02399E-6,2.903524E-10,4.645176E-11,1.788232E-6,2.093338E-5,1.448652E-11,0.004078967,6.74878E-7,9.655657E-14,1.972701E-12,1.461118E-8,5.860778E-9,2.883335E-10,1.730788E-8,0.01101522,0.006625465,0.02672169,1.25042E-10,9.432187,1.149886E-4,534937.2,534937.2
2.445697E-4,15.69782,-1.257498E7,999.6179,999.6179,0.001805082,1.0,0.9512213,3.358852E-5,1.332489E-6,2.934075E-5,2.132846E-6,1.084861E-4,8.672832E-9,9.509016E-7,1.078923E-7,6.213692E-5,5.339098E-6,6.193696E-10,2.619089E-8,4.246911E-7,5.701822E-10,6.284952E-10,9.298122E-9,2.042533E-5,1.197329E-6,8.976945E-6,1.270182E-5,7.21046E-11,4.425766E-7,1.168355E-9,1.252202E-11,9.971743E-9,1.704345E-5,4.276921E-11,8.400572E-8,1.822295E-11,4.043959E-12,9.626014E-6,2.140821E-6,3.226837E-10,5.095055E-11,1.851587E-6,2.175121E-5,1.591034E-11,0.004078894,6.977421E-7,1.120337E-13,2.20399E-12,1.539746E-8,6.31085E-9,3.186996E-10,1.860528E-8,0.01101452,0.006624911,0.02671929,1.344645E-10,9.432103,1.14989E-4,534932.4,534932.4
3.44601E-4,15.69689,-1.315279E7,999.4292,999.4292,0.001805082,1.0,0.9510959,5.183649E-5,1.412573E-6,4.506853E-5,2.249285E-6,1.666756E-4,1.750739E-8,1.487357E-6,1.142097E-7,9.568797E-5,5.654367E-6,1.176397E-9,4.468483E-8,6.868017E-7,1.034241E-9,2.138162E-9,2.156053E-8,3.14743E-5,2.294477E-6,1.12318E-5,2.084301E-5,1.893955E-10,6.887085E-7,3.084692E-9,3.13176E-11,1.637838E-8,2.64984E-5,1.032092E-10,1.693355E-7,4.353462E-11,1.121113E-11,1.49765E-5,3.873766E-6,1.021399E-9,1.444263E-10,2.766629E-6,3.371858E-5,4.581585E-11,0.004077865,1.006615E-6,5.979083E-13,7.793634E-12,2.850794E-8,1.452138E-8,9.842943E-10,4.211426E-8,0.01100437,0.006616822,0.02668426,3.057287E-10,9.430879,1.149958E-4,534862.9,534862.9
3.647103E-4,15.69671,-1.324257E7,999.3903,999.3903,0.001805082,1.0,0.9510699,5.56193E-5,1.425272E-6,4.832003E-5,2.267583E-6,1.787423E-4,1.95873E-8,1.599701E-6,1.151967E-7,1.026475E-4,5.695698E-6,1.307915E-9,4.857707E-8,7.423336E-7,1.141425E-9,2.60869E-9,2.4687E-8,3.377012E-5,2.544068E-6,1.158973E-5,2.258885E-5,2.213702E-10,7.399933E-7,3.606268E-9,3.624483E-11,1.774458E-8,2.846523E-5,1.192317E-10,1.891646E-7,5.018108E-11,1.319795E-11,1.608938E-5,4.233295E-6,1.220372E-9,1.70551E-10,2.954604E-6,3.620638E-5,5.423951E-11,0.00407766,1.065214E-6,7.810798E-13,9.55904E-12,3.159006E-8,1.656478E-8,1.177945E-9,4.799937E-8,0.01100226,0.006615144,0.02667701,3.487023E-10,9.430625,1.149972E-4,534848.5,534848.5
3.658381E-4,15.6967,-1.324812E7,999.3881,999.3881,0.001805082,1.0,0.9510684,5.58324E-5,1.42595E-6,4.850313E-5,2.268558E-6,1.794221E-4,1.970676E-8,1.60604E-6,1.152503E-7,1.030396E-4,5.697897E-6,1.315489E-9,4.879677E-8,7.454721E-7,1.147574E-9,2.637013E-9,2.48689E-8,3.389949E-5,2.55832E-6,1.160897E-5,2.268768E-5,2.232512E-10,7.428845E-7,3.636935E-9,3.653293E-11,1.782187E-8,2.857608E-5,1.201709E-10,1.903E-7,5.056991E-11,1.331511E-11,1.61521E-5,4.25352E-6,1.232137E-9,1.720932E-10,2.965179E-6,3.634657E-5,5.473734E-11,0.004077649,1.068463E-6,7.924624E-13,9.665508E-12,3.17672E-8,1.668296E-8,1.189449E-9,4.834063E-8,0.01100214,0.00661505,0.0266766,3.51195E-10,9.43061,1.149973E-4,534847.7,534847.7
3.661855E-4,15.69669,-1.324946E7,999.3874,999.3874,0.001805082,1.0,0.951068,5.589807E-5,1.426158E-6,4.855955E-5,2.268857E-6,1.796316E-4,1.974362E-8,1.607993E-6,1.15266E-7,1.031604E-4,5.698572E-6,1.317826E-9,4.886448E-8,7.464394E-7,1.149471E-9,2.64578E-9,2.492508E-8,3.393936E-5,2.562716E-6,1.161489E-5,2.271814E-5,2.238326E-10,7.437754E-7,3.646412E-9,3.662194E-11,1.784569E-8,2.861023E-5,1.204611E-10,1.906502E-7,5.069004E-11,1.335132E-11,1.617143E-5,4.259752E-6,1.235774E-9,1.725699E-10,2.968437E-6,3.638977E-5,5.489125E-11,0.004077645,1.069463E-6,7.959936E-13,9.698468E-12,3.182186E-8,1.671944E-8,1.193007E-9,4.8446E-8,0.0110021,0.00661502,0.02667648,3.519647E-10,9.430606,1.149973E-4,534847.5,534847.5
3.697638E-4,15.69666,-1.326452E7,999.3805,999.3805,0.001805082,1.0,0.9510633,5.657502E-5,1.428291E-6,4.914111E-5,2.271927E-6,1.81791E-4,2.012505E-8,1.628137E-6,1.154344E-7,1.044059E-4,5.70546E-6,1.342031E-9,4.956277E-8,7.564177E-7,1.169099E-9,2.737386E-9,2.550794E-8,3.435034E-5,2.608108E-6,1.167526E-5,2.303247E-5,2.298781E-10,7.529614E-7,3.744958E-9,3.754639E-11,1.809147E-8,2.896239E-5,1.234766E-10,1.942723E-7,5.193787E-11,1.372811E-11,1.637068E-5,4.323973E-6,1.273634E-9,1.775308E-10,3.002016E-6,3.683516E-5,5.64932E-11,0.004077609,1.079737E-6,8.331307E-13,1.004298E-11,3.238763E-8,1.709745E-8,1.230076E-9,4.953849E-8,0.01100173,0.00661472,0.02667518,3.599457E-10,9.430561,1.149975E-4,534844.9,534844.9
5.738516E-4,15.69473,-1.376493E7,998.9749,998.9749,0.001805082,1.0,0.9507905,9.637857E-5,1.506115E-6,8.321989E-5,2.381166E-6,3.086824E-4,4.627993E-8,2.826545E-6,1.214122E-7,1.776187E-4,5.990656E-6,3.083958E-9,9.133716E-8,1.356367E-6,2.524619E-9,1.230714E-8,6.99211E-8,5.854737E-5,5.521893E-6,1.399628E-5,4.213098E-5,7.390232E-10,1.29561E-6,1.198225E-8,1.122132E-10,3.296391E-8,4.971776E-5,3.727212E-10,4.32258E-7,1.527659E-10,4.601854E-11,2.810386E-5,8.028983E-6,4.541462E-9,6.04817E-10,4.955233E-6,6.305868E-5,1.955825E-10,0.004075586,1.594282E-6,5.95441E-12,4.637067E-11,7.156393E-8,4.374764E-8,4.575081E-9,1.300449E-7,0.01097954,0.006597063,0.02659908,9.497068E-10,9.427892,1.150117E-4,534693.6,534693.6
0.001,15.69072,-1.366717E7,998.1144,998.1144,0.001805082,1.0,0.9502065,1.819669E-4,1.525571E-6,1.560238E-4,2.397665E-6,5.805971E-4,1.223857E-7,5.450418E-6,1.226857E-7,3.347621E-4,6.328267E-6,9.030602E-9,1.861376E-7,2.675968E-6,6.677915E-9,7.328755E-8,2.20349E-7,1.105114E-4,1.251991E-5,1.531189E-5,8.489886E-5,2.874879E-9,2.46817E-6,4.598323E-8,4.20724E-10,6.590076E-8,9.441869E-5,1.435965E-9,1.018393E-6,5.55202E-10,1.853098E-10,5.321652E-5,1.55888E-5,1.829738E-8,2.43977E-9,9.077493E-6,1.192681E-4,7.963234E-10,0.004071758,2.248231E-6,5.371484E-11,2.735553E-10,1.843489E-7,1.15666E-7,1.912126E-8,3.809685E-7,0.01093192,0.006559222,0.02643646,2.796983E-9,9.42218,1.150411E-4,534369.6,534369.6
0.001895337,15.68273,-1.264674E7,996.3874,996.3874,0.001805082,1.0,0.9490269,3.561952E-4,1.452595E-6,3.031499E-4,2.269302E-6,0.001129301,3.464539E-7,1.085366E-5,1.164928E-7,6.532064E-4,6.75314E-6,3.05442E-8,4.022113E-7,5.314132E-6,1.978622E-8,4.625781E-7,6.583461E-7,2.151771E-4,2.736844E-5,1.514012E-5,1.726501E-4,1.148273E-8,4.850287E-6,1.826822E-7,1.808073E-9,1.315233E-7,1.850226E-4,6.13973E-9,2.24963E-6,2.162615E-9,7.764954E-10,1.032587E-4,2.970555E-5,7.265129E-8,1.007387E-8,1.731493E-5,2.31893E-4,3.268976E-9,0.004064912,2.628778E-6,4.326164E-10,1.618028E-9,4.670947E-7,2.747193E-7,6.721722E-8,1.032961E-6,0.01083577,0.006482961,0.02610915,7.624137E-9,9.41067,1.150997E-4,533716.8,533716.8
0.001994767,15.68188,-1.253482E7,996.204,996.204,0.001805082,1.0,0.9489013,3.748526E-4,1.443903E-6,3.188366E-4,2.254475E-6,0.001187661,3.756141E-7,1.143517E-5,1.157602E-7,6.87182E-4,6.789998E-6,3.35904E-8,4.272342E-7,5.590293E-6,2.153912E-8,5.302155E-7,7.103903E-7,2.262796E-4,2.896773E-5,1.50913E-5,1.82003E-4,1.27275E-8,5.104545E-6,2.026192E-7,2.026647E-9,1.383556E-7,1.946774E-4,6.858461E-9,2.380079E-6,2.397331E-9,8.653361E-10,1.085233E-4,3.112879E-5,8.043661E-8,1.12088E-8,1.81873E-5,2.437946E-4,3.632781E-9,0.004064214,2.635766E-6,5.008182E-10,1.842107E-9,4.989034E-7,2.919183E-7,7.298968E-8,1.106562E-6,0.01082554,0.00647486,0.02607439,8.170856E-9,9.409447,1.151059E-4,533647.5,533647.5
0.002,15.68183,-1.252905E7,996.1944,996.1944,0.001805082,1.0,0.9488947,3.758306E-4,1.443447E-6,3.196586E-4,2.253692E-6,0.001190718,3.771697E-7,1.146567E-5,1.157197E-7,6.889624E-4,6.791892E-6,3.375402E-8,4.285561E-7,5.604736E-6,2.163283E-8,5.339122E-7,7.131318E-7,2.268611E-4,2.905161E-5,1.508871E-5,1.824929E-4,1.279441E-8,5.117869E-6,2.036925E-7,2.038513E-9,1.387127E-7,1.951833E-4,6.89731E-9,2.386907E-6,2.409969E-9,8.701342E-10,1.087988E-4,3.120296E-5,8.085479E-8,1.127003E-8,1.823299E-5,2.444177E-4,3.652384E-9,0.004064178,2.63604E-6,5.045496E-10,1.854301E-9,5.005738E-7,2.928202E-7,7.32935E-8,1.110427E-6,0.010825,0.006474436,0.02607257,8.199568E-9,9.409383,1.151063E-4,533643.8,533643.8
