Time_Soln#21 (sec),Volume_Soln#21 (cm3),Volumetric_heat_production_rate_Soln#21 (erg/cm3-sec),Surface_temperature_Soln#21 (K),Temperature_Soln#21 (K),Mass_Soln#21 (g),Pressure_Soln#21 (atm),Mole_fraction_H2_Soln#21 (),Mole_fraction_H_Soln#21 (),Mole_fraction_CH4_Soln#21 (),Mole_fraction_CH3_Soln#21 (),Mole_fraction_C2H6_Soln#21 (),Mole_fraction_C2H5_Soln#21 (),Mole_fraction_C2H4_Soln#21 (),Mole_fraction_C2H3_Soln#21 (),Mole_fraction_C2H2_Soln#21 (),Mole_fraction_C3H8_Soln#21 (),Mole_fraction_IC3H7_Soln#21 (),Mole_fraction_NC3H7_Soln#21 (),Mole_fraction_C3H6_Soln#21 (),Mole_fraction_C3H5-A_Soln#21 (),Mole_fraction_C3H5-T_Soln#21 (),Mole_fraction_C3H4-P_Soln#21 (),Mole_fraction_C3H4-A_Soln#21 (),Mole_fraction_C3H3_Soln#21 (),Mole_fraction_NC4H10_Soln#21 (),Mole_fraction_PC4H9_Soln#21 (),Mole_fraction_IC4H10_Soln#21 (),Mole_fraction_C4H8-1_Soln#21 (),Mole_fraction_C4H8-2_Soln#21 (),Mole_fraction_C4H71-3_Soln#21 (),Mole_fraction_C4H6_Soln#21 (),Mole_fraction_C4H5_Soln#21 (),Mole_fraction_C4H4_Soln#21 (),Mole_fraction_C4H2_Soln#21 (),Mole_fraction_C6H6_Soln#21 (),Mole_fraction_FULVENE_Soln#21 (),Mole_fraction_C5H6_Soln#21 (),Mole_fraction_C5H5_Soln#21 (),Mole_fraction_C10H8_Soln#21 (),Mole_fraction_NC5H12_Soln#21 (),Mole_fraction_NC5H11_Soln#21 (),Mole_fraction_NC5H10_Soln#21 (),Mole_fraction_LC5H8_Soln#21 (),Mole_fraction_NC6H12_Soln#21 (),Mole_fraction_NC7H15_Soln#21 (),Mole_fraction_NC7H14_Soln#21 (),Mole_fraction_C7H8_Soln#21 (),Mole_fraction_C7H7_Soln#21 (),Mole_fraction_C6H5C2H_Soln#21 (),Mole_fraction_C6H5C2H3_Soln#21 (),Mole_fraction_C12H8_Soln#21 (),Mole_fraction_NC10H21_Soln#21 (),Mole_fraction_NC12H25_Soln#21 (),Mole_fraction_NC12H26_Soln#21 (),Mole_fraction_NC16H34_Soln#21 (),Mole_fraction_NC10H20_Soln#21 (),Molecular_weight_Soln#21 (g/mole),Mass_density_Soln#21 (g/cm3),Unburned_hydrocarbons_Soln#21 (ppm),Volatile_organic_compounds_Soln#21 (ppm)
1.435232E-5,16.26691,-5.526876E9,1690.89,1690.89,9.025412E-4,1.0,0.7733492,3.12714E-4,0.06305234,0.001111783,0.003030272,1.668509E-5,0.1040525,1.186992E-4,0.02952158,1.039114E-4,5.812941E-7,2.88384E-7,0.008731306,3.195199E-4,4.834497E-6,0.002545435,0.001763271,0.001131116,5.112153E-7,8.520474E-10,5.973468E-8,6.048006E-5,1.46172E-5,2.289765E-6,0.002899364,3.299266E-5,0.002638348,3.633807E-4,0.001497497,1.162373E-4,4.800493E-4,7.941371E-5,5.559036E-5,4.224162E-10,1.587614E-12,3.652508E-7,1.202092E-5,2.161965E-9,3.387827E-16,4.227442E-12,0.001950483,3.186653E-4,2.284738E-5,4.527455E-5,1.36693E-6,4.932531E-46,-1.562468E-54,-7.001482E-55,-8.440479E-66,7.947281E-41,7.698309,5.548325E-5,436602.0,436602.0
1.453275E-5,16.26659,-5.472097E9,1690.62,1690.62,9.025412E-4,1.0,0.7732659,3.105707E-4,0.06317396,0.001100544,0.00300226,1.649314E-5,0.1040643,1.175284E-4,0.02963038,1.00615E-4,5.662687E-7,2.799099E-7,0.008639537,3.155257E-4,4.752358E-6,0.002550773,0.001761536,0.001127799,4.797202E-7,8.20384E-10,5.741072E-8,5.931179E-5,1.435574E-5,2.262309E-6,0.002877644,3.250131E-5,0.002637066,3.664618E-4,0.00150672,1.167128E-4,4.795907E-4,7.944724E-5,5.645215E-5,4.062718E-10,1.547108E-12,3.578611E-7,1.162606E-5,2.081664E-9,3.236569E-16,4.036118E-12,0.001946582,3.172931E-4,2.313732E-5,4.551208E-5,1.391913E-6,1.955867E-46,-1.579079E-54,-6.833265E-55,-4.821068E-66,3.16828E-41,7.697232,5.548435E-5,436541.0,436541.0
1.454362E-5,16.26657,-5.468789E9,1690.604,1690.604,9.025412E-4,1.0,0.7732609,3.104429E-4,0.06318122,0.001099875,0.003000587,1.648173E-5,0.1040649,1.174588E-4,0.0296369,1.004205E-4,5.653824E-7,2.794109E-7,0.00863406,3.152878E-4,4.747481E-6,0.002551089,0.00176143,0.001127599,4.778953E-7,8.192712E-10,5.727508E-8,5.924261E-5,1.434025E-5,2.260679E-6,0.00287635,3.247218E-5,0.002636987,3.666466E-4,0.001507273,1.16741E-4,4.79563E-4,7.944916E-5,5.650397E-5,4.053235E-10,1.544717E-12,3.574235E-7,1.160288E-5,2.076956E-9,3.228741E-16,4.024737E-12,0.001946348,3.172111E-4,2.315476E-5,4.55263E-5,1.393421E-6,1.850207E-46,-1.580056E-54,-6.823303E-55,-4.661624E-66,2.998088E-41,7.697168,5.548442E-5,436537.3,436537.3
1.465424E-5,16.26637,-5.435843E9,1690.44,1690.44,9.025412E-4,1.0,0.7732107,3.091516E-4,0.06325476,0.001093125,0.00298364,1.636663E-5,0.1040715,1.167555E-4,0.02970305,9.846442E-5,5.564779E-7,2.744039E-7,0.008578619,3.128822E-4,4.698269E-6,0.002554265,0.001760338,0.001125557,4.597625E-7,8.129715E-10,5.592112E-8,5.854576E-5,1.418422E-5,2.244229E-6,0.002863278,3.217843E-5,0.002636171,3.685232E-4,0.00151289,1.170262E-4,4.792803E-4,7.946812E-5,5.703095E-5,3.959042E-10,1.520685E-12,3.530161E-7,1.137067E-5,2.029814E-9,3.156931E-16,3.916005E-12,0.001943976,3.163792E-4,2.333217E-5,4.567045E-5,1.4088E-6,1.052117E-46,-1.589926E-54,-6.722959E-55,-3.311848E-66,1.710421E-41,7.696516,5.54851E-5,436500.3,436500.3
1.468489E-5,16.26631,-5.426906E9,1690.394,1690.394,9.025412E-4,1.0,0.7731969,3.087966E-4,0.06327501,0.001091272,0.002978973,1.633506E-5,0.1040732,1.165625E-4,0.02972131,9.79304E-5,5.540482E-7,2.730395E-7,0.008563361,3.12221E-4,4.684775E-6,0.002555134,0.001760032,0.001124991,4.548786E-7,8.021831E-10,5.555444E-8,5.83551E-5,1.414155E-5,2.239718E-6,0.002859686,3.209796E-5,0.002635941,3.690416E-4,0.001514441,1.171045E-4,4.792018E-4,7.947317E-5,5.717676E-5,3.93352E-10,1.514124E-12,3.518101E-7,1.130753E-5,2.017005E-9,3.125605E-16,3.886899E-12,0.001943321,3.161499E-4,2.338128E-5,4.57102E-5,1.413068E-6,8.997738E-47,-1.592616E-54,-6.695499E-55,-3.012783E-66,1.464071E-41,7.696336,5.54853E-5,436490.1,436490.1
1.46885E-5,16.26631,-5.425729E9,1690.389,1690.389,9.025412E-4,1.0,0.7731953,3.087549E-4,0.06327739,0.001091054,0.002978424,1.633135E-5,0.1040734,1.165398E-4,0.02972345,9.786773E-5,5.537631E-7,2.728794E-7,0.008561566,3.121433E-4,4.68319E-6,0.002555236,0.001759996,0.001124924,4.543073E-7,8.014354E-10,5.551149E-8,5.83327E-5,1.413653E-5,2.239188E-6,0.002859264,3.208851E-5,0.002635914,3.691026E-4,0.001514624,1.171137E-4,4.791926E-4,7.947376E-5,5.719393E-5,3.930529E-10,1.513354E-12,3.516685E-7,1.130012E-5,2.015504E-9,3.122639E-16,3.883489E-12,0.001943244,3.16123E-4,2.338706E-5,4.571488E-5,1.413571E-6,8.833603E-47,-1.592933E-54,-6.692275E-55,-2.979406E-66,1.437516E-41,7.696315,5.548532E-5,436488.9,436488.9
1.470963E-5,16.26627,-5.419498E9,1690.358,1690.358,9.025412E-4,1.0,0.7731858,3.085109E-4,0.06329131,0.001089781,0.002975214,1.630967E-5,0.1040746,1.164072E-4,0.02973602,9.750183E-5,5.520986E-7,2.719453E-7,0.008551076,3.11689E-4,4.673927E-6,0.002555831,0.001759784,0.001124533,4.5098E-7,7.962255E-10,5.526109E-8,5.82019E-5,1.410723E-5,2.236092E-6,0.002856797,3.203329E-5,0.002635754,3.694596E-4,0.001515692,1.171674E-4,4.791384E-4,7.947719E-5,5.729441E-5,3.913036E-10,1.508858E-12,3.508413E-7,1.125693E-5,2.006744E-9,3.104039E-16,3.863264E-12,0.001942793,3.159652E-4,2.34209E-5,4.574223E-5,1.416516E-6,7.933892E-47,-1.59478E-54,-6.67344E-55,-2.791678E-66,1.291901E-41,7.696191,5.548545E-5,436481.9,436481.9
1.623575E-5,16.26336,-5.009577E9,1688.194,1688.194,9.025412E-4,1.0,0.7725502,2.922515E-4,0.06423355,0.001006179,0.002757589,1.489645E-5,0.1041194,1.076958E-4,0.03060871,7.48447E-5,4.493284E-7,2.150657E-7,0.007844495,2.815019E-4,4.072959E-6,0.002592844,0.001742871,0.001096023,2.708497E-7,6.257112E-10,4.085597E-8,4.987238E-5,1.223793E-5,2.035028E-6,0.002693383,2.848196E-5,0.002622489,3.944458E-4,0.001590372,1.206453E-4,4.751549E-4,7.963181E-5,6.44478E-5,2.895045E-10,1.229541E-12,2.982358E-7,8.681067E-6,1.48824E-9,2.213453E-16,2.762164E-12,0.001911467,3.051658E-4,2.584147E-5,4.762486E-5,1.633214E-6,-2.748623E-48,-1.71605E-54,-5.476953E-55,-2.115879E-68,-9.212088E-44,7.687712,5.549536E-5,436001.0,436001.0
1.761106E-5,16.26059,-4.696551E9,1686.378,1686.378,9.025412E-4,1.0,0.7720515,2.79538E-4,0.0649888,9.425612E-4,0.002582884,1.38369E-5,0.1041028,1.010643E-4,0.03134217,5.956031E-5,3.798341E-7,1.77656E-7,0.007284052,2.581124E-4,3.627081E-6,0.002617361,0.001725443,0.001070285,1.776044E-7,5.417541E-10,3.224338E-8,4.388153E-5,1.088785E-5,1.885304E-6,0.002567506,2.588282E-5,0.002608205,4.157238E-4,0.001653821,1.231666E-4,4.714931E-4,7.964388E-5,7.070382E-5,2.277905E-10,1.037955E-12,2.605818E-7,7.050831E-6,1.164716E-9,1.713824E-16,2.17145E-12,0.001885107,2.963327E-4,2.798322E-5,4.918071E-5,1.834886E-6,-9.16685E-46,-1.788167E-54,-4.625812E-55,-1.933257E-68,-2.097985E-43,7.680752,5.550481E-5,435606.3,435606.3
1.761617E-5,16.26058,-4.69549E9,1686.372,1686.372,9.025412E-4,1.0,0.7720498,2.794937E-4,0.06499146,9.423424E-4,0.002582269,1.383328E-5,0.1041027,1.010415E-4,0.03134481,5.951084E-5,3.796081E-7,1.775359E-7,0.007282091,2.580314E-4,3.625567E-6,0.002617439,0.001725375,0.00107019,1.773388E-7,5.387576E-10,3.221679E-8,4.386145E-5,1.088332E-5,1.884794E-6,0.002567071,2.587404E-5,0.002608148,4.158007E-4,0.00165405,1.23175E-4,4.714794E-4,7.964374E-5,7.072669E-5,2.276047E-10,1.037327E-12,2.60456E-7,7.045688E-6,1.163703E-9,1.709295E-16,2.170085E-12,0.001885012,2.963014E-4,2.79911E-5,4.918626E-5,1.835645E-6,-3.087341E-47,-1.788444E-54,-4.622982E-55,-1.904801E-68,-2.103669E-43,7.680727,5.550485E-5,435604.9,435604.9
1.767056E-5,16.26047,-4.684012E9,1686.302,1686.302,9.025412E-4,1.0,0.7720313,2.790231E-4,0.06501971,9.400182E-4,0.002575735,1.379486E-5,0.1041011,1.007991E-4,0.03137289,5.89868E-5,3.772126E-7,1.762646E-7,0.007261249,2.571707E-4,3.609494E-6,0.002618257,0.001724652,0.001069178,1.745397E-7,5.276632E-10,3.193553E-8,4.364836E-5,1.083519E-5,1.879381E-6,0.002562451,2.578084E-5,0.002607548,4.166198E-4,0.00165649,1.232639E-4,4.713339E-4,7.964221E-5,7.097015E-5,2.255909E-10,1.03067E-12,2.591211E-7,6.991261E-6,1.152982E-9,1.683672E-16,2.152229E-12,0.001884003,2.959678E-4,2.807504E-5,4.924532E-5,1.843739E-6,-1.126969E-47,-1.791378E-54,-4.592957E-55,-1.627419E-68,-2.090101E-43,7.680464,5.550523E-5,435590.0,435590.0
1.782424E-5,16.26015,-4.652033E9,1686.107,1686.107,9.025412E-4,1.0,0.7719797,2.777053E-4,0.06509892,9.335219E-4,0.002557415,1.368757E-5,0.1040962,1.001218E-4,0.03145185,5.753495E-5,3.705693E-7,1.727459E-7,0.007202862,2.547631E-4,3.564654E-6,0.002620511,0.001722598,0.001066322,1.669178E-7,5.18411E-10,3.116076E-8,4.305491E-5,1.07011E-5,1.864274E-6,0.00254953,2.552099E-5,0.002605839,4.189252E-4,0.001663355,1.235109E-4,4.709228E-4,7.963716E-5,7.165637E-5,2.20034E-10,1.012191E-12,2.554052E-7,6.840951E-6,1.123405E-9,1.637535E-16,2.102729E-12,0.001881164,2.950314E-4,2.83119E-5,4.941123E-5,1.866654E-6,-3.827648E-47,-1.799531E-54,-4.50945E-55,-1.042456E-68,-2.062174E-43,7.679724,5.550632E-5,435548.0,435548.0
1.783145E-5,16.26014,-4.650536E9,1686.098,1686.098,9.025412E-4,1.0,0.7719773,2.776439E-4,0.06510261,9.332198E-4,0.002556561,1.368259E-5,0.104096,1.000903E-4,0.03145554,5.746791E-5,3.702623E-7,1.725835E-7,0.007200142,2.546511E-4,3.562572E-6,0.002620615,0.001722501,0.001066188,1.665706E-7,5.180601E-10,3.112514E-8,4.30274E-5,1.069488E-5,1.863573E-6,0.002548929,2.550893E-5,0.002605759,4.19033E-4,0.001663676,1.235223E-4,4.709035E-4,7.96369E-5,7.168849E-5,2.197761E-10,1.011336E-12,2.552329E-7,6.834027E-6,1.122044E-9,1.635441E-16,2.100292E-12,0.001881031,2.949877E-4,2.832299E-5,4.941898E-5,1.86773E-6,-9.381474E-48,-1.799908E-54,-4.505582E-55,-1.020948E-68,-2.060747E-43,7.67969,5.550637E-5,435546.0,435546.0
1.82111E-5,16.25935,-4.573738E9,1685.621,1685.621,9.025412E-4,1.0,0.7718527,2.744644E-4,0.06529438,9.176208E-4,0.002512225,1.342567E-5,0.1040818,9.846383E-5,0.03164832,5.406312E-5,3.546371E-7,1.643496E-7,0.007059123,2.488572E-4,3.455447E-6,0.002625821,0.001717352,0.001059157,1.494908E-7,4.998161E-10,2.933413E-8,4.161572E-5,1.037559E-5,1.827434E-6,0.002517862,2.488907E-5,0.002601459,4.246719E-4,0.001680459,1.241059E-4,4.698872E-4,7.961986E-5,7.337289E-5,2.068425E-10,9.677439E-13,2.464059E-7,6.484318E-6,1.053423E-9,1.532348E-16,1.981559E-12,0.0018741,2.92713E-4,2.89061E-5,4.982276E-5,1.924637E-6,-1.026703E-47,-1.819503E-54,-4.307661E-55,-3.420095E-69,-1.971009E-43,7.677891,5.550906E-5,435444.0,435444.0
1.839078E-5,16.25897,-4.538432E9,1685.398,1685.398,9.025412E-4,1.0,0.7717952,2.72995E-4,0.0653833,9.104467E-4,0.002491673,1.330785E-5,0.104074,9.771572E-5,0.03173847,5.253501E-5,3.476009E-7,1.606614E-7,0.006993891,2.46187E-4,3.406435E-6,0.002628114,0.001714881,0.001055842,1.421757E-7,4.94228E-10,2.854143E-8,4.097269E-5,1.023002E-5,1.810877E-6,0.002503555,2.460589E-5,0.002599389,4.273138E-4,0.001688319,1.243697E-4,4.694061E-4,7.960969E-5,7.416481E-5,2.011387E-10,9.480554E-13,2.423907E-7,6.328563E-6,1.022951E-9,1.489699E-16,1.931173E-12,0.001870858,2.916547E-4,2.91811E-5,5.0011E-5,1.951711E-6,-1.055106E-46,-1.828256E-54,-4.217852E-55,-2.042966E-69,-1.959045E-43,7.677053,5.551034E-5,435396.5,435396.5
1.840115E-5,16.25895,-4.536393E9,1685.385,1685.385,9.025412E-4,1.0,0.7717919,2.729109E-4,0.0653884,9.100365E-4,0.002490495,1.330111E-5,0.1040735,9.767294E-5,0.03174365,5.244836E-5,3.472014E-7,1.604523E-7,0.006990154,2.460342E-4,3.403638E-6,0.002628243,0.001714738,0.001055651,1.417673E-7,4.915372E-10,2.849668E-8,4.093604E-5,1.022173E-5,1.809931E-6,0.002502737,2.458973E-5,0.002599269,4.274658E-4,0.001688771,1.243846E-4,4.693784E-4,7.960906E-5,7.421042E-5,2.008172E-10,9.469364E-13,2.42162E-7,6.319753E-6,1.02123E-9,1.484733E-16,1.928372E-12,0.001870672,2.915939E-4,2.919696E-5,5.002181E-5,1.953277E-6,-9.379091E-48,-1.828757E-54,-4.212741E-55,-1.983196E-69,-1.958657E-43,7.677005,5.551042E-5,435393.8,435393.8
1.840482E-5,16.25894,-4.535693E9,1685.381,1685.381,9.025412E-4,1.0,0.7717907,2.728811E-4,0.0653902,9.098914E-4,0.002490078,1.329873E-5,0.1040734,9.765781E-5,0.03174548,5.241773E-5,3.470602E-7,1.603785E-7,0.006988832,2.459802E-4,3.402649E-6,0.002628289,0.001714687,0.001055583,1.416232E-7,4.906306E-10,2.848087E-8,4.092308E-5,1.021879E-5,1.809597E-6,0.002502447,2.458402E-5,0.002599227,4.275196E-4,0.001688931,1.243899E-4,4.693685E-4,7.960884E-5,7.422656E-5,2.007031E-10,9.465409E-13,2.420812E-7,6.31664E-6,1.020621E-9,1.48299E-16,1.927346E-12,0.001870606,2.915725E-4,2.920257E-5,5.002563E-5,1.953831E-6,-8.591679E-48,-1.828933E-54,-4.210934E-55,-1.962468E-69,-1.957828E-43,7.676988,5.551044E-5,435392.8,435392.8
1.841405E-5,16.25892,-4.533894E9,1685.37,1685.37,9.025412E-4,1.0,0.7717878,2.728063E-4,0.06539474,9.095269E-4,0.002489031,1.329275E-5,0.104073,9.76198E-5,0.03175009,5.234082E-5,3.467056E-7,1.60193E-7,0.00698551,2.458444E-4,3.400163E-6,0.002628404,0.001714559,0.001055413,1.412616E-7,4.889705E-10,2.844118E-8,4.089053E-5,1.021142E-5,1.808757E-6,0.00250172,2.456967E-5,0.00259912,4.276548E-4,0.001689333,1.244032E-4,4.693438E-4,7.960828E-5,7.426714E-5,2.004158E-10,9.455474E-13,2.41878E-7,6.308823E-6,1.019094E-9,1.47939E-16,1.924716E-12,0.00187044,2.915184E-4,2.921668E-5,5.003525E-5,1.955225E-6,-8.426843E-48,-1.829374E-54,-4.206394E-55,-1.911354E-69,-1.955719E-43,7.676945,5.551051E-5,435390.4,435390.4
1.844676E-5,16.25886,-4.527546E9,1685.329,1685.329,9.025412E-4,1.0,0.7717774,2.725417E-4,0.06541077,9.082378E-4,0.002485325,1.32716E-5,0.1040715,9.748536E-5,0.03176642,5.206933E-5,3.454534E-7,1.595382E-7,0.006973759,2.453642E-4,3.391378E-6,0.002628807,0.001714107,0.001054811,1.399894E-7,4.904656E-10,2.83012E-8,4.077548E-5,1.018536E-5,1.805787E-6,0.002499148,2.451894E-5,0.00259874,4.281335E-4,0.001690757,1.244502E-4,4.692562E-4,7.960626E-5,7.441087E-5,1.994047E-10,9.420388E-13,2.411602E-7,6.281243E-6,1.013706E-9,1.474497E-16,1.915592E-12,0.001869853,2.913273E-4,2.926667E-5,5.006928E-5,1.960166E-6,-8.397861E-48,-1.830934E-54,-4.190357E-55,-1.740645E-69,-1.948263E-43,7.676794,5.551074E-5,435381.8,435381.8
1.847064E-5,16.25881,-4.522946E9,1685.3,1685.3,9.025412E-4,1.0,0.7717699,2.72349E-4,0.06542246,9.072996E-4,0.002482626,1.325622E-5,0.1040704,9.738752E-5,0.03177832,5.187224E-5,3.44544E-7,1.59063E-7,0.006965201,2.450146E-4,3.384987E-6,0.0026291,0.001713776,0.001054371,1.390702E-7,4.866916E-10,2.81997E-8,4.069185E-5,1.016644E-5,1.803626E-6,0.002497276,2.448204E-5,0.002598463,4.284826E-4,0.001691795,1.244843E-4,4.691923E-4,7.960476E-5,7.45157E-5,1.986747E-10,9.394899E-13,2.406383E-7,6.261234E-6,1.009798E-9,1.465748E-16,1.909202E-12,0.001869425,2.91188E-4,2.930313E-5,5.009408E-5,1.963774E-6,-8.368352E-48,-1.832067E-54,-4.178701E-55,-1.625786E-69,-1.942841E-43,7.676683,5.551091E-5,435375.5,435375.5
1.84932E-5,16.25876,-4.518572E9,1685.272,1685.272,9.025412E-4,1.0,0.7717628,2.721673E-4,0.06543347,9.064152E-4,0.00248008,1.324172E-5,0.1040693,9.729529E-5,0.03178955,5.168683E-5,3.436883E-7,1.586159E-7,0.006957131,2.44685E-4,3.378966E-6,0.002629374,0.001713463,0.001053956,1.382087E-7,4.864031E-10,2.810433E-8,4.061306E-5,1.014858E-5,1.80159E-6,0.00249551,2.444728E-5,0.0025982,4.288122E-4,0.001692775,1.245165E-4,4.691319E-4,7.960332E-5,7.46147E-5,1.979854E-10,9.370907E-13,2.401468E-7,6.242423E-6,1.006125E-9,1.461055E-16,1.902966E-12,0.001869022,2.910565E-4,2.933758E-5,5.011749E-5,1.967185E-6,-8.341319E-48,-1.833135E-54,-4.167726E-55,-1.524381E-69,-1.937739E-43,7.676579,5.551107E-5,435369.6,435369.6
1.86261E-5,16.25848,-4.493146E9,1685.109,1685.109,9.025412E-4,1.0,0.7717211,2.711037E-4,0.06549803,9.012449E-4,0.002465165,1.315702E-5,0.1040629,9.67561E-5,0.03185551,5.061024E-5,3.387141E-7,1.560212E-7,0.00690988,2.427572E-4,3.343816E-6,0.002630958,0.001711614,0.001051514,1.332694E-7,4.812613E-10,2.755242E-8,4.015365E-5,1.004449E-5,1.7897E-6,0.002485188,2.424443E-5,0.002596646,4.307484E-4,0.001698533,1.247032E-4,4.68776E-4,7.959443E-5,7.519685E-5,1.9403E-10,9.231339E-13,2.372822E-7,6.1334E-6,9.848558E-10,1.430191E-16,1.869319E-12,0.00186665,2.902858E-4,2.954034E-5,5.025481E-5,1.987307E-6,-8.189948E-48,-1.839366E-54,-4.103805E-55,-1.043558E-69,-1.908021E-43,7.675968,5.551203E-5,435335.0,435335.0
1.863181E-5,16.25847,-4.492181E9,1685.102,1685.102,9.025412E-4,1.0,0.7717194,2.710582E-4,0.06550079,9.010243E-4,0.002464528,1.315341E-5,0.1040626,9.673309E-5,0.03185834,5.056457E-5,3.385029E-7,1.559112E-7,0.006907861,2.426749E-4,3.342318E-6,0.002631025,0.001711535,0.001051409,1.330622E-7,4.799777E-10,2.752908E-8,4.01341E-5,1.004006E-5,1.789193E-6,0.002484748,2.423578E-5,0.002596579,4.308314E-4,0.00169878,1.247112E-4,4.687607E-4,7.959404E-5,7.522183E-5,1.938611E-10,9.225408E-13,2.371603E-7,6.128783E-6,9.839558E-10,1.427688E-16,1.867786E-12,0.001866548,2.902528E-4,2.954905E-5,5.026069E-5,1.988173E-6,-8.183404E-48,-1.83963E-54,-4.101086E-55,-1.026708E-69,-1.906757E-43,7.675942,5.551207E-5,435333.5,435333.5
1.863543E-5,16.25846,-4.491355E9,1685.098,1685.098,9.025412E-4,1.0,0.7717182,2.710294E-4,0.06550254,9.008845E-4,0.002464124,1.315112E-5,0.1040624,9.671852E-5,0.03186013,5.053566E-5,3.383691E-7,1.558415E-7,0.006906582,2.426227E-4,3.341369E-6,0.002631067,0.001711484,0.001051343,1.329312E-7,4.7987E-10,2.751431E-8,4.012171E-5,1.003725E-5,1.788872E-6,0.002484468,2.423031E-5,0.002596537,4.30884E-4,0.001698936,1.247162E-4,4.68751E-4,7.959379E-5,7.523765E-5,1.937541E-10,9.221654E-13,2.370831E-7,6.12586E-6,9.833861E-10,1.426887E-16,1.866804E-12,0.001866484,2.902319E-4,2.955456E-5,5.026442E-5,1.988721E-6,-8.179327E-48,-1.839797E-54,-4.099364E-55,-1.016174E-69,-1.905956E-43,7.675926,5.55121E-5,435332.6,435332.6
1.864876E-5,16.25843,-4.488835E9,1685.081,1685.081,9.025412E-4,1.0,0.7717141,2.709235E-4,0.06550898,9.003702E-4,0.002462637,1.31427E-5,0.1040618,9.666488E-5,0.03186672,5.042934E-5,3.378773E-7,1.555854E-7,0.006901874,2.424309E-4,3.337878E-6,0.002631223,0.001711298,0.001051098,1.324498E-7,4.778511E-10,2.746E-8,4.007614E-5,1.002693E-5,1.78769E-6,0.002483441,2.421017E-5,0.00259638,4.310777E-4,0.001699512,1.247347E-4,4.687153E-4,7.959285E-5,7.529592E-5,1.933599E-10,9.207841E-13,2.367991E-7,6.115114E-6,9.812916E-10,1.422247E-16,1.863155E-12,0.001866246,2.90155E-4,2.957488E-5,5.027813E-5,1.990742E-6,-8.164345E-48,-1.840413E-54,-4.093031E-55,-9.783047E-70,-1.903012E-43,7.675865,5.551219E-5,435329.1,435329.1
1.866006E-5,16.25841,-4.486694E9,1685.067,1685.067,9.025412E-4,1.0,0.7717106,2.708337E-4,0.06551443,8.999347E-4,0.002461377,1.313557E-5,0.1040612,9.661946E-5,0.03187231,5.03394E-5,3.374612E-7,1.553687E-7,0.006897887,2.422684E-4,3.334923E-6,0.002631354,0.00171114,0.001050891,1.320434E-7,4.775254E-10,2.741408E-8,4.003757E-5,1.001819E-5,1.78669E-6,0.002482571,2.419312E-5,0.002596247,4.312417E-4,0.001699999,1.247503E-4,4.686851E-4,7.959206E-5,7.534531E-5,1.930255E-10,9.196155E-13,2.365587E-7,6.106027E-6,9.795206E-10,1.419633E-16,1.859995E-12,0.001866046,2.900898E-4,2.95921E-5,5.028975E-5,1.992456E-6,-8.151672E-48,-1.840933E-54,-4.087671E-55,-9.47312E-70,-1.90052E-43,7.675813,5.551227E-5,435326.2,435326.2
1.867096E-5,16.25838,-4.484605E9,1685.054,1685.054,9.025412E-4,1.0,0.7717072,2.707473E-4,0.06551968,8.995154E-4,0.002460164,1.31287E-5,0.1040607,9.657572E-5,0.03187769,5.025289E-5,3.370609E-7,1.551603E-7,0.006894047,2.421119E-4,3.332077E-6,0.00263148,0.001710988,0.001050691,1.316532E-7,4.774646E-10,2.736994E-8,4.000044E-5,1.000977E-5,1.785727E-6,0.002481734,2.417671E-5,0.002596119,4.313999E-4,0.00170047,1.247653E-4,4.686559E-4,7.959129E-5,7.53929E-5,1.927047E-10,9.18491E-13,2.363273E-7,6.097288E-6,9.778178E-10,1.41763E-16,1.857002E-12,0.001865852,2.90027E-4,2.96087E-5,5.030094E-5,1.994109E-6,-8.139476E-48,-1.841435E-54,-4.082513E-55,-9.184017E-70,-1.898122E-43,7.675763,5.551235E-5,435323.4,435323.4
1.907829E-5,16.25752,-4.409028E9,1684.561,1684.561,9.025412E-4,1.0,0.7715831,2.675706E-4,0.06571315,8.841549E-4,0.002415492,1.287783E-5,0.1040387,9.497368E-5,0.03207723,4.714138E-5,3.226186E-7,1.476708E-7,0.00675284,2.363732E-4,3.228267E-6,0.002635932,0.001705247,0.001043246,1.180769E-7,4.663994E-10,2.579551E-8,3.864961E-5,9.703283E-6,1.750547E-6,0.002451029,2.357838E-5,0.00259128,4.372685E-4,0.001717911,1.253077E-4,4.675656E-4,7.955928E-5,7.716347E-5,1.813614E-10,8.778335E-13,2.279188E-7,5.784407E-6,9.169909E-10,1.333543E-16,1.75768E-12,0.001858676,2.877085E-4,3.022767E-5,5.07149E-5,2.056129E-6,-7.704294E-48,-1.85982E-54,-3.895459E-55,-2.898552E-70,-1.811158E-43,7.673923,5.551529E-5,435219.0,435219.0
