Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mole_fraction_H2_PFRC2 (),Mole_fraction_H_PFRC2 (),Mole_fraction_CH4_PFRC2 (),Mole_fraction_CH3_PFRC2 (),Mole_fraction_C2H4_PFRC2 (),Mole_fraction_C2H2_PFRC2 (),Mole_fraction_C3H4-P_PFRC2 (),Mole_fraction_C3H4-A_PFRC2 (),Mole_fraction_C3H3_PFRC2 (),Mole_fraction_C4H4_PFRC2 (),Mole_fraction_C4H2_PFRC2 (),Mole_fraction_C6H6_PFRC2 (),Mole_fraction_C10H8_PFRC2 (),Mole_fraction_C7H8_PFRC2 (),Mole_fraction_C7H7_PFRC2 (),Mole_fraction_BENZYNE_PFRC2 (),Mole_fraction_STILB_PFRC2 (),Mole_fraction_C7H6_PFRC2 (),Mole_fraction_C6H5C2H_PFRC2 (),Mole_fraction_C6H5C2H3_PFRC2 (),Mole_fraction_C6H5C2H5_PFRC2 (),Mole_fraction_INDENYL_PFRC2 (),Mole_fraction_C12H8_PFRC2 (),Mole_fraction_BIPHENYL_PFRC2 (),Mole_fraction_C14H10_PFRC2 (),Mole_fraction_C16H10_PFRC2 (),Mole_fraction_C18H10_PFRC2 (),Mole_fraction_BIN1B_PFRC2 (),Mole_fraction_BIN1A_PFRC2 (),Mole_fraction_NC10H19_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
2.24019,0.001899647,6.283185,3.141593,6.283185,1177.169,0.2720914,-1.964921E8,1628.54,2.338323E8,1628.54,1.000001,0.8555151,6.656001E-5,0.03673903,6.078423E-5,0.006999806,0.03717304,2.994355E-4,1.263345E-4,5.590553E-5,5.674108E-4,0.001290808,0.0448304,0.004284657,2.385498E-4,2.263854E-5,5.578113E-6,1.086414E-6,4.909658E-6,0.002270965,6.503581E-5,1.026062E-7,3.793566E-4,6.03195E-4,9.33947E-4,0.00169735,4.104106E-4,2.354628E-4,0.003549594,0.001037886,-1.238442E-5,9.832003,7.35743E-5,619066.9,619092.1
2.24021,0.001899663,6.283185,3.141593,6.283185,1177.168,0.2720914,-1.073974E7,1628.539,2.338323E8,1628.539,1.000001,0.8555153,6.654312E-5,0.03673909,6.075687E-5,0.006999744,0.03717308,2.994357E-4,1.263357E-4,5.590535E-5,5.674106E-4,0.001290804,0.04483035,0.004284653,2.385485E-4,2.263833E-5,5.578047E-6,1.086392E-6,4.909622E-6,0.002270958,6.503528E-5,1.026076E-7,3.79354E-4,6.031955E-4,9.339448E-4,0.001697347,4.104097E-4,2.35522E-4,0.003549606,0.00103789,-1.238466E-5,9.832004,7.357432E-5,619066.7,619091.9
2.240395,0.001899821,6.283185,3.141593,6.283185,1177.168,0.2720914,-6.196885E7,1628.535,2.338316E8,1628.535,1.000001,0.855514,6.657638E-5,0.03673958,6.074529E-5,0.007000196,0.0371733,2.994357E-4,1.263473E-4,5.590374E-5,5.674052E-4,0.00129076,0.04482971,0.004284598,2.385354E-4,2.263638E-5,5.577412E-6,1.086184E-6,4.909264E-6,0.002270887,6.503E-5,1.02618E-7,3.793281E-4,6.031972E-4,9.339206E-4,0.001697307,4.104001E-4,2.356159E-4,0.00354971,0.001037925,-1.238689E-5,9.831981,7.357432E-5,619071.1,619098.7
2.240409,0.001899833,6.283185,3.141593,6.283185,1177.168,0.2720914,1.90592E7,1628.535,2.338316E8,1628.535,1.000001,0.8555144,6.653212E-5,0.03673963,6.070943E-5,0.007000093,0.03717334,2.994359E-4,1.263483E-4,5.590359E-5,5.674053E-4,0.001290758,0.04482968,0.004284596,2.385346E-4,2.26362E-5,5.577367E-6,1.086169E-6,4.909239E-6,0.002270883,6.502963E-5,1.026187E-7,3.793261E-4,6.031977E-4,9.339193E-4,0.001697304,4.103996E-4,2.357333E-4,0.00354972,0.001037928,-1.238707E-5,9.831984,7.357435E-5,619070.7,619098.1
2.240471,0.001899885,6.283185,3.141593,6.283185,1177.168,0.2720914,-3.44267E8,1628.534,2.338314E8,1628.534,1.000001,0.8555138,6.652334E-5,0.03673979,6.066629E-5,0.007000178,0.03717341,2.99436E-4,1.263527E-4,5.5903E-5,5.674034E-4,0.001290743,0.04482947,0.004284578,2.385302E-4,2.263548E-5,5.577169E-6,1.086099E-6,4.909121E-6,0.002270859,6.50279E-5,1.026206E-7,3.793169E-4,6.031983E-4,9.339112E-4,0.001697291,4.103964E-4,2.357588E-4,0.003549753,0.00103794,-1.238781E-5,9.831975,7.357434E-5,619071.6,619099.8
2.240485,0.001899897,6.283185,3.141593,6.283185,1177.168,0.2720914,-1.340329E8,1628.533,2.338313E8,1628.533,1.000001,0.8555139,6.649898E-5,0.03673983,6.068115E-5,0.007000245,0.03717343,2.994361E-4,1.263537E-4,5.590284E-5,5.674034E-4,0.00129074,0.04482943,0.004284575,2.385293E-4,2.263529E-5,5.577127E-6,1.086084E-6,4.909096E-6,0.002270855,6.502754E-5,1.026211E-7,3.793148E-4,6.031986E-4,9.339097E-4,0.001697289,4.103958E-4,2.358546E-4,0.00354976,0.001037943,-1.238798E-5,9.831975,7.357437E-5,619072.4,619100.8
2.240513,0.001899921,6.283185,3.141593,6.283185,1177.167,0.2720914,-3.120308E7,1628.533,2.338311E8,1628.533,1.000001,0.8555139,6.64784E-5,0.03673992,6.069582E-5,0.007000216,0.03717348,2.994363E-4,1.263558E-4,5.590252E-5,5.67403E-4,0.001290734,0.04482935,0.004284569,2.385275E-4,2.263493E-5,5.577039E-6,1.086053E-6,4.909044E-6,0.002270845,6.502678E-5,1.026223E-7,3.793105E-4,6.031991E-4,9.339064E-4,0.001697283,4.103946E-4,2.359661E-4,0.003549776,0.001037948,-1.238832E-5,9.831974,7.357439E-5,619072.5,619101.0
2.24054,0.001899944,6.283185,3.141593,6.283185,1177.167,0.2720914,-1.287238E8,1628.532,2.33831E8,1628.532,1.000001,0.8555137,6.648853E-5,0.03673999,6.071789E-5,0.007000254,0.03717351,2.994365E-4,1.263579E-4,5.590224E-5,5.674022E-4,0.001290727,0.04482926,0.004284561,2.385256E-4,2.26346E-5,5.57695E-6,1.086023E-6,4.908993E-6,0.002270834,6.502602E-5,1.026237E-7,3.793064E-4,6.031994E-4,9.339029E-4,0.001697278,4.103932E-4,2.359944E-4,0.003549789,0.001037953,-1.238865E-5,9.83197,7.357439E-5,619073.0,619101.8
2.240574,0.001899973,6.283185,3.141593,6.283185,1177.167,0.2720914,-4.9517E7,1628.531,2.338309E8,1628.531,1.000001,0.8555138,6.650263E-5,0.03674009,6.073931E-5,0.007000178,0.03717356,2.994367E-4,1.263605E-4,5.590191E-5,5.674014E-4,0.00129072,0.04482916,0.004284553,2.385233E-4,2.26342E-5,5.57684E-6,1.085985E-6,4.908931E-6,0.002270822,6.502509E-5,1.026256E-7,3.793013E-4,6.032E-4,9.338989E-4,0.001697271,4.103916E-4,2.360261E-4,0.003549807,0.00103796,-1.238905E-5,9.831969,7.357442E-5,619073.0,619101.7
2.240695,0.001900075,6.283185,3.141593,6.283185,1177.166,0.2720914,-1.655542E8,1628.528,2.338303E8,1628.528,1.000001,0.8555133,6.656247E-5,0.03674042,6.082855E-5,0.00700017,0.03717373,2.994373E-4,1.263703E-4,5.590086E-5,5.673982E-4,0.001290692,0.04482876,0.00428452,2.385149E-4,2.263283E-5,5.576425E-6,1.08585E-6,4.908701E-6,0.002270777,6.50217E-5,1.026336E-7,3.792826E-4,6.032015E-4,9.338836E-4,0.001697246,4.103856E-4,2.361156E-4,0.003549869,0.001037983,-1.23905E-5,9.831958,7.357449E-5,619074.4,619103.8
2.240702,0.001900081,6.283185,3.141593,6.283185,1177.166,0.2720914,-2.53293E7,1628.528,2.338303E8,1628.528,1.000001,0.8555133,6.656239E-5,0.03674045,6.083715E-5,0.007000151,0.03717374,2.994374E-4,1.26371E-4,5.59008E-5,5.673981E-4,0.001290691,0.04482874,0.004284518,2.385144E-4,2.263274E-5,5.5764E-6,1.085842E-6,4.908687E-6,0.002270775,6.50215E-5,1.026342E-7,3.792815E-4,6.032016E-4,9.338828E-4,0.001697245,4.103852E-4,2.361379E-4,0.003549873,0.001037984,-1.239059E-5,9.831959,7.35745E-5,619074.4,619103.7
2.241016,0.001900348,6.283185,3.141593,6.283185,1177.163,0.2720914,-2.40869E7,1628.521,2.338291E8,1628.521,1.000001,0.8555128,6.677707E-5,0.03674136,6.09749E-5,0.006999715,0.03717421,2.994383E-4,1.263997E-4,5.589945E-5,5.673901E-4,0.001290619,0.04482774,0.004284428,2.384925E-4,2.26298E-5,5.575234E-6,1.085491E-6,4.908054E-6,0.002270658,6.501261E-5,1.026615E-7,3.792315E-4,6.032053E-4,9.33843E-4,0.001697178,4.103693E-4,2.360682E-4,0.003550047,0.001038045,-1.239437E-5,9.831939,7.357465E-5,619074.7,619104.7
2.241249,0.001900546,6.283185,3.141593,6.283185,1177.163,0.2720914,-7.449827E7,1628.517,2.338284E8,1628.517,1.000001,0.8555121,6.685229E-5,0.036742,6.091658E-5,0.006999665,0.03717452,2.994378E-4,1.264233E-4,5.589945E-5,5.673842E-4,0.001290566,0.04482697,0.004284356,2.384759E-4,2.262799E-5,5.574376E-6,1.08523E-6,4.907556E-6,0.00227057,6.500603E-5,1.0268E-7,3.791927E-4,6.032075E-4,9.338131E-4,0.001697126,4.10357E-4,2.359525E-4,0.003550189,0.00103809,-1.239715E-5,9.831921,7.357469E-5,619076.3,619107.8
2.241281,0.001900573,6.283185,3.141593,6.283185,1177.162,0.2720914,-2.3948E7,1628.517,2.338283E8,1628.517,1.000001,0.8555122,6.683622E-5,0.0367421,6.090234E-5,0.006999559,0.03717458,2.994378E-4,1.264268E-4,5.589946E-5,5.673837E-4,0.001290559,0.04482688,0.004284347,2.384737E-4,2.262772E-5,5.574269E-6,1.085194E-6,4.907488E-6,0.002270559,6.500515E-5,1.026814E-7,3.791873E-4,6.03208E-4,9.338093E-4,0.001697119,4.103554E-4,2.359797E-4,0.003550211,0.001038097,-1.239754E-5,9.831921,7.357472E-5,619076.1,619107.5
2.241328,0.001900614,6.283185,3.141593,6.283185,1177.162,0.2720914,-9.727771E7,1628.515,2.33828E8,1628.515,1.000001,0.8555117,6.681356E-5,0.03674221,6.093357E-5,0.00699981,0.03717462,2.994376E-4,1.264319E-4,5.58994E-5,5.673826E-4,0.001290548,0.04482671,0.004284332,2.384702E-4,2.262727E-5,5.574106E-6,1.085141E-6,4.907384E-6,0.00227054,6.50038E-5,1.02684E-7,3.791787E-4,6.032083E-4,9.338029E-4,0.001697108,4.103528E-4,2.360811E-4,0.00355024,0.001038106,-1.23981E-5,9.831913,7.357472E-5,619078.3,619110.8
2.241338,0.001900622,6.283185,3.141593,6.283185,1177.162,0.2720914,-9.320432E7,1628.515,2.33828E8,1628.515,1.000001,0.8555117,6.679462E-5,0.03674223,6.094445E-5,0.006999844,0.03717463,2.994376E-4,1.26433E-4,5.589936E-5,5.673825E-4,0.001290546,0.04482667,0.004284329,2.384695E-4,2.262717E-5,5.574074E-6,1.08513E-6,4.907364E-6,0.002270537,6.500355E-5,1.026846E-7,3.79177E-4,6.032084E-4,9.338018E-4,0.001697106,4.103523E-4,2.361567E-4,0.003550245,0.001038108,-1.239821E-5,9.831911,7.357472E-5,619078.5,619111.1
2.241391,0.001900667,6.283185,3.141593,6.283185,1177.162,0.2720914,-3.618879E7,1628.514,2.338278E8,1628.514,1.000001,0.8555116,6.681378E-5,0.03674239,6.097861E-5,0.006999761,0.03717471,2.994376E-4,1.26439E-4,5.589931E-5,5.673814E-4,0.001290533,0.04482651,0.004284314,2.384658E-4,2.262669E-5,5.57389E-6,1.085071E-6,4.907252E-6,0.002270517,6.500209E-5,1.026888E-7,3.791677E-4,6.032091E-4,9.337952E-4,0.001697095,4.103496E-4,2.361973E-4,0.003550278,0.001038118,-1.239885E-5,9.831908,7.357475E-5,619078.5,619111.2
2.241525,0.001900781,6.283185,3.141593,6.283185,1177.163,0.2720914,-1.105036E9,1628.511,2.338272E8,1628.511,1.000001,0.8555097,6.690753E-5,0.0367427,6.107884E-5,0.007000316,0.03717483,2.994371E-4,1.264542E-4,5.589931E-5,5.673772E-4,0.0012905,0.044826,0.004284266,2.384558E-4,2.262557E-5,5.573393E-6,1.084919E-6,4.906954E-6,0.002270463,6.499823E-5,1.027008E-7,3.791431E-4,6.032094E-4,9.337765E-4,0.001697063,4.103419E-4,2.361804E-4,0.003550354,0.001038142,-1.240041E-5,9.83188,7.357469E-5,619082.8,619117.7
2.24153,0.001900785,6.283185,3.141593,6.283185,1177.161,0.2720914,1.819368E7,1628.51,2.338271E8,1628.51,1.000001,0.8555103,6.689651E-5,0.03674274,6.107764E-5,0.007000231,0.03717486,2.994373E-4,1.264549E-4,5.589934E-5,5.673776E-4,0.0012905,0.04482601,0.004284268,2.384556E-4,2.262552E-5,5.573376E-6,1.084914E-6,4.906945E-6,0.002270463,6.499812E-5,1.027014E-7,3.791423E-4,6.032099E-4,9.337765E-4,0.001697063,4.10342E-4,2.362203E-4,0.00355036,0.001038144,-1.240049E-5,9.831887,7.357476E-5,619082.6,619117.3
2.241542,0.001900795,6.283185,3.141593,6.283185,1177.161,0.2720914,-9287892.0,1628.51,2.338271E8,1628.51,1.000001,0.8555106,6.683804E-5,0.03674279,6.107196E-5,0.007000138,0.03717489,2.994374E-4,1.264564E-4,5.58993E-5,5.673781E-4,0.001290498,0.04482599,0.004284267,2.384549E-4,2.262537E-5,5.573335E-6,1.084901E-6,4.906922E-6,0.00227046,6.499784E-5,1.027026E-7,3.791401E-4,6.032104E-4,9.337756E-4,0.001697062,4.103416E-4,2.364117E-4,0.003550368,0.001038147,-1.240063E-5,9.83189,7.357479E-5,619082.3,619116.8
2.241595,0.00190084,6.283185,3.141593,6.283185,1177.16,0.2720914,-2.796857E7,1628.509,2.338269E8,1628.509,1.000001,0.8555106,6.683586E-5,0.03674294,6.108354E-5,0.007000093,0.03717497,2.994376E-4,1.264628E-4,5.589927E-5,5.673771E-4,0.001290486,0.04482583,0.004284252,2.384513E-4,2.262489E-5,5.573142E-6,1.084843E-6,4.90681E-6,0.002270441,6.49964E-5,1.027075E-7,3.791302E-4,6.03211E-4,9.337692E-4,0.001697051,4.10339E-4,2.365125E-4,0.003550398,0.001038157,-1.240125E-5,9.831886,7.357482E-5,619082.5,619117.3
2.241605,0.001900849,6.283185,3.141593,6.283185,1177.161,0.2720914,-9.888397E7,1628.508,2.338269E8,1628.508,1.000001,0.8555104,6.684322E-5,0.03674297,6.108635E-5,0.007000134,0.03717498,2.994376E-4,1.26464E-4,5.589927E-5,5.673768E-4,0.001290483,0.04482579,0.004284249,2.384505E-4,2.26248E-5,5.573102E-6,1.084831E-6,4.906786E-6,0.002270436,6.49961E-5,1.027085E-7,3.791282E-4,6.032111E-4,9.337677E-4,0.001697048,4.103384E-4,2.365087E-4,0.003550404,0.001038159,-1.240138E-5,9.831884,7.357482E-5,619082.8,619117.8
2.241636,0.001900875,6.283185,3.141593,6.283185,1177.16,0.2720914,-1.960307E7,1628.508,2.338267E8,1628.508,1.000001,0.8555105,6.685499E-5,0.03674306,6.110189E-5,0.007000045,0.03717502,2.994377E-4,1.264678E-4,5.589929E-5,5.673762E-4,0.001290477,0.0448257,0.00428424,2.384484E-4,2.262454E-5,5.57299E-6,1.084797E-6,4.906721E-6,0.002270426,6.499527E-5,1.027114E-7,3.791225E-4,6.032115E-4,9.33764E-4,0.001697042,4.103369E-4,2.365309E-4,0.003550422,0.001038165,-1.240174E-5,9.831883,7.357484E-5,619082.7,619117.6
2.241689,0.00190092,6.283185,3.141593,6.283185,1177.16,0.2720914,3.581753E7,1628.506,2.338265E8,1628.506,1.000001,0.8555102,6.689123E-5,0.03674321,6.114011E-5,0.007000055,0.0371751,2.994378E-4,1.264744E-4,5.589937E-5,5.67375E-4,0.001290464,0.04482553,0.004284224,2.384446E-4,2.26241E-5,5.572786E-6,1.084738E-6,4.906605E-6,0.002270405,6.499378E-5,1.027168E-7,3.791124E-4,6.032121E-4,9.337572E-4,0.00169703,4.103341E-4,2.365336E-4,0.003550452,0.001038175,-1.240236E-5,9.831878,7.357487E-5,619083.3,619118.5
2.241697,0.001900926,6.283185,3.141593,6.283185,1177.16,0.2720914,-5760280.0,1628.506,2.338265E8,1628.506,1.000001,0.8555102,6.689439E-5,0.03674323,6.114351E-5,0.007000057,0.03717511,2.994378E-4,1.264754E-4,5.589938E-5,5.673748E-4,0.001290463,0.0448255,0.004284222,2.38444E-4,2.262404E-5,5.572757E-6,1.084729E-6,4.906588E-6,0.002270403,6.499356E-5,1.027176E-7,3.791109E-4,6.032121E-4,9.337562E-4,0.001697028,4.103337E-4,2.365384E-4,0.003550456,0.001038177,-1.240245E-5,9.831878,7.357487E-5,619083.3,619118.6
2.242693,0.001901773,6.283185,3.141593,6.283185,1177.152,0.2720914,-5348345.0,1628.488,2.338232E8,1628.488,1.000001,0.8555095,6.759133E-5,0.03674611,6.163238E-5,0.006997814,0.03717647,2.994303E-4,1.266138E-4,5.591142E-5,5.673557E-4,0.001290235,0.04482231,0.004283896,2.38371E-4,2.262056E-5,5.568703E-6,1.083612E-6,4.90413E-6,0.002270031,6.496548E-5,1.028446E-7,3.789171E-4,6.032211E-4,9.336291E-4,0.0016968,4.102799E-4,2.357119E-4,0.003551206,0.001038379,-1.241425E-5,9.831828,7.357533E-5,619079.9,619115.1
2.243883,0.001902784,6.283185,3.141593,6.283185,1177.147,0.2720914,-2.12802E8,1628.467,2.338196E8,1628.467,1.000001,0.8555075,6.808669E-5,0.03674941,6.220865E-5,0.006996443,0.03717776,2.994028E-4,1.267911E-4,5.59454E-5,5.673426E-4,0.001289957,0.04481836,0.004283457,2.382793E-4,2.262479E-5,5.563546E-6,1.082274E-6,4.900623E-6,0.002269583,6.493173E-5,1.03056E-7,3.786761E-4,6.032287E-4,9.334747E-4,0.001696511,4.102125E-4,2.35408E-4,0.003552451,0.001038632,-1.242817E-5,9.831748,7.357565E-5,619084.7,619123.1
2.243961,0.00190285,6.283185,3.141593,6.283185,1177.146,0.2720914,-3182966.0,1628.464,2.33819E8,1628.464,1.000001,0.8555069,6.801491E-5,0.03674964,6.242597E-5,0.00699686,0.03717783,2.994016E-4,1.26803E-4,5.594747E-5,5.673432E-4,0.001289938,0.04481809,0.00428343,2.382735E-4,2.262491E-5,5.563168E-6,1.082187E-6,4.900388E-6,0.002269554,6.492961E-5,1.030766E-7,3.786582E-4,6.032293E-4,9.334649E-4,0.001696493,4.102083E-4,2.360895E-4,0.003552522,0.001038647,-1.242908E-5,9.831736,7.357573E-5,619088.3,619127.9
2.244052,0.001902928,6.283185,3.141593,6.283185,1177.145,0.2720914,-3.411439E7,1628.462,2.338186E8,1628.462,1.000001,0.8555066,6.812158E-5,0.03674993,6.248672E-5,0.006996827,0.03717793,2.994003E-4,1.26817E-4,5.595039E-5,5.673423E-4,0.001289916,0.04481778,0.004283397,2.382666E-4,2.262539E-5,5.562691E-6,1.082084E-6,4.900108E-6,0.00226952,6.492702E-5,1.031019E-7,3.786375E-4,6.0323E-4,9.33453E-4,0.001696471,4.102032E-4,2.361126E-4,0.003552603,0.001038666,-1.243013E-5,9.831729,7.357576E-5,619088.7,619128.6
2.244268,0.001903111,6.283185,3.141593,6.283185,1177.145,0.2720914,-6.992994E7,1628.458,2.338179E8,1628.458,1.000001,0.8555055,6.81808E-5,0.03675057,6.245589E-5,0.006997223,0.03717816,2.993961E-4,1.268502E-4,5.595786E-5,5.673405E-4,0.001289864,0.04481703,0.004283313,2.382499E-4,2.262663E-5,5.561556E-6,1.081841E-6,4.89943E-6,0.002269437,6.492085E-5,1.03156E-7,3.785868E-4,6.03231E-4,9.334242E-4,0.001696418,4.101908E-4,2.362211E-4,0.003552795,0.00103871,-1.243257E-5,9.831705,7.357576E-5,619092.8,619135.1
2.244339,0.001903171,6.283185,3.141593,6.283185,1177.145,0.2720914,-3.23492E7,1628.456,2.338177E8,1628.456,1.000001,0.8555054,6.818928E-5,0.0367508,6.250504E-5,0.006997099,0.03717825,2.993951E-4,1.268615E-4,5.596028E-5,5.673403E-4,0.001289847,0.04481681,0.004283288,2.382446E-4,2.262697E-5,5.561198E-6,1.081761E-6,4.89921E-6,0.002269411,6.49189E-5,1.031727E-7,3.785696E-4,6.032317E-4,9.334152E-4,0.001696401,4.101869E-4,2.363243E-4,0.003552856,0.001038725,-1.243339E-5,9.831701,7.35758E-5,619092.8,619135.1
2.244367,0.001903195,6.283185,3.141593,6.283185,1177.144,0.2720914,-2.192852E8,1628.455,2.338174E8,1628.455,1.000001,0.8555053,6.819212E-5,0.03675088,6.25663E-5,0.006997055,0.03717828,2.993946E-4,1.26866E-4,5.596122E-5,5.673403E-4,0.001289841,0.04481671,0.004283277,2.382424E-4,2.26271E-5,5.561054E-6,1.081729E-6,4.899123E-6,0.0022694,6.491811E-5,1.031797E-7,3.785627E-4,6.032319E-4,9.334116E-4,0.001696394,4.101854E-4,2.3641E-4,0.00355288,0.001038731,-1.24337E-5,9.831698,7.357584E-5,619093.9,619136.2
2.244376,0.001903203,6.283185,3.141593,6.283185,1177.144,0.2720914,-7.506037E7,1628.455,2.338174E8,1628.455,1.000001,0.8555054,6.818718E-5,0.03675092,6.260022E-5,0.006997028,0.0371783,2.993946E-4,1.268675E-4,5.596151E-5,5.673405E-4,0.001289839,0.04481669,0.004283275,2.382418E-4,2.262713E-5,5.561007E-6,1.081719E-6,4.899095E-6,0.002269397,6.491787E-5,1.031822E-7,3.785606E-4,6.032321E-4,9.334106E-4,0.001696393,4.101849E-4,2.364755E-4,0.003552888,0.001038733,-1.243381E-5,9.831699,7.357586E-5,619093.7,619135.9
2.244431,0.001903249,6.283185,3.141593,6.283185,1177.143,0.2720914,-4.044875E7,1628.453,2.338171E8,1628.453,1.000001,0.8555052,6.825684E-5,0.03675109,6.272225E-5,0.006996994,0.03717836,2.993938E-4,1.268761E-4,5.596343E-5,5.673402E-4,0.001289826,0.0448165,0.004283254,2.382376E-4,2.262745E-5,5.560708E-6,1.081658E-6,4.898923E-6,0.002269377,6.491632E-5,1.031982E-7,3.785473E-4,6.032324E-4,9.334034E-4,0.001696379,4.101819E-4,2.36528E-4,0.003552933,0.001038744,-1.243443E-5,9.831693,7.35759E-5,619093.9,619136.1
2.244449,0.001903265,6.283185,3.141593,6.283185,1177.143,0.2720914,-9.799997E7,1628.452,2.33817E8,1628.452,1.000001,0.855505,6.827944E-5,0.03675114,6.274392E-5,0.006997069,0.03717837,2.993934E-4,1.26879E-4,5.596408E-5,5.673399E-4,0.001289821,0.04481644,0.004283247,2.382362E-4,2.262757E-5,5.560605E-6,1.081637E-6,4.898865E-6,0.00226937,6.491579E-5,1.032037E-7,3.785429E-4,6.032325E-4,9.334009E-4,0.001696375,4.101808E-4,2.365324E-4,0.003552947,0.001038747,-1.243463E-5,9.83169,7.357589E-5,619094.2,619136.8
2.244483,0.001903294,6.283185,3.141593,6.283185,1177.143,0.2720914,-5.270076E7,1628.451,2.338168E8,1628.451,1.000001,0.8555049,6.830429E-5,0.03675126,6.277996E-5,0.006996995,0.03717842,2.99393E-4,1.268845E-4,5.596535E-5,5.673399E-4,0.001289813,0.04481632,0.004283234,2.382336E-4,2.262779E-5,5.560412E-6,1.081599E-6,4.898756E-6,0.002269357,6.491482E-5,1.032141E-7,3.785345E-4,6.032327E-4,9.333965E-4,0.001696366,4.101789E-4,2.365801E-4,0.003552976,0.001038754,-1.243502E-5,9.831688,7.357593E-5,619094.5,619137.0
2.244528,0.001903332,6.283185,3.141593,6.283185,1177.142,0.2720914,-4.030818E7,1628.45,2.338166E8,1628.45,1.000001,0.8555047,6.834342E-5,0.0367514,6.286633E-5,0.006996999,0.03717847,2.993923E-4,1.268917E-4,5.596702E-5,5.673398E-4,0.001289802,0.04481617,0.004283217,2.382302E-4,2.26281E-5,5.560151E-6,1.081548E-6,4.898611E-6,0.00226934,6.491353E-5,1.032283E-7,3.785234E-4,6.03233E-4,9.333906E-4,0.001696355,4.101763E-4,2.366638E-4,0.003553012,0.001038763,-1.243552E-5,9.831684,7.357596E-5,619095.0,619137.5
2.244601,0.001903394,6.283185,3.141593,6.283185,1177.142,0.2720914,-2.230705E8,1628.447,2.33816E8,1628.447,1.000001,0.8555036,6.831973E-5,0.03675161,6.298209E-5,0.006997675,0.03717852,2.993909E-4,1.269035E-4,5.596966E-5,5.673397E-4,0.001289783,0.04481587,0.004283185,2.382244E-4,2.262851E-5,5.559706E-6,1.081464E-6,4.898366E-6,0.00226931,6.491137E-5,1.032524E-7,3.785042E-4,6.032328E-4,9.333801E-4,0.001696335,4.101717E-4,2.370616E-4,0.003553065,0.001038777,-1.243634E-5,9.831666,7.357596E-5,619099.5,619144.1
2.244645,0.001903431,6.283185,3.141593,6.283185,1177.142,0.2720914,-2.373461E7,1628.446,2.338158E8,1628.446,1.000001,0.8555036,6.834318E-5,0.03675176,6.300128E-5,0.006997623,0.03717858,2.993905E-4,1.269106E-4,5.597127E-5,5.673397E-4,0.001289773,0.04481573,0.004283169,2.382213E-4,2.262881E-5,5.559447E-6,1.081416E-6,4.898229E-6,0.002269294,6.491019E-5,1.032669E-7,3.784931E-4,6.032332E-4,9.333747E-4,0.001696325,4.101694E-4,2.371555E-4,0.003553096,0.001038786,-1.243683E-5,9.831664,7.3576E-5,619099.6,619144.2
2.244849,0.001903605,6.283185,3.141593,6.283185,1177.142,0.2720914,-5.606935E8,1628.438,2.338145E8,1628.438,1.000001,0.8555001,6.841106E-5,0.03675234,6.316446E-5,0.006999216,0.03717872,2.99387E-4,1.269442E-4,5.597916E-5,5.673378E-4,0.00128972,0.0448149,0.004283076,2.38205E-4,2.263022E-5,5.558184E-6,1.081182E-6,4.897541E-6,0.00226921,6.490419E-5,1.033326E-7,3.784372E-4,6.032324E-4,9.333449E-4,0.001696269,4.101564E-4,2.375736E-4,0.003553227,0.001038823,-1.243909E-5,9.831613,7.357595E-5,619111.3,619161.0
2.244856,0.00190361,6.283185,3.141593,6.283185,1177.141,0.2720914,-8.48735E7,1628.438,2.338144E8,1628.438,1.000001,0.8555006,6.834119E-5,0.03675239,6.317826E-5,0.006999181,0.03717875,2.993872E-4,1.269454E-4,5.597936E-5,5.673387E-4,0.001289719,0.0448149,0.004283077,2.382047E-4,2.263019E-5,5.558145E-6,1.081175E-6,4.897521E-6,0.002269209,6.490405E-5,1.033351E-7,3.784353E-4,6.032329E-4,9.333448E-4,0.001696269,4.101564E-4,2.378237E-4,0.003553233,0.001038825,-1.243918E-5,9.831618,7.357601E-5,619111.3,619160.9
2.244866,0.001903619,6.283185,3.141593,6.283185,1177.141,0.2720914,-1.304634E8,1628.438,2.338144E8,1628.438,1.000001,0.8555008,6.826577E-5,0.03675244,6.319204E-5,0.006999155,0.03717878,2.993873E-4,1.269472E-4,5.597963E-5,5.673395E-4,0.001289717,0.04481488,0.004283075,2.382041E-4,2.263017E-5,5.558085E-6,1.081164E-6,4.897491E-6,0.002269206,6.490381E-5,1.033387E-7,3.784323E-4,6.032333E-4,9.33344E-4,0.001696267,4.10156E-4,2.381101E-4,0.003553239,0.001038827,-1.243929E-5,9.831619,7.357604E-5,619111.2,619160.7
