Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mole_fraction_H2_PFRC2 (),Mole_fraction_H_PFRC2 (),Mole_fraction_H2O_PFRC2 (),Mole_fraction_CO_PFRC2 (),Mole_fraction_CH4_PFRC2 (),Mole_fraction_CH3_PFRC2 (),Mole_fraction_CH2O_PFRC2 (),Mole_fraction_C2H4_PFRC2 (),Mole_fraction_C2H2_PFRC2 (),Mole_fraction_C3H4-P_PFRC2 (),Mole_fraction_C4H4_PFRC2 (),Mole_fraction_C4H2_PFRC2 (),Mole_fraction_C6H6_PFRC2 (),Mole_fraction_C10H8_PFRC2 (),Mole_fraction_C7H8_PFRC2 (),Mole_fraction_C7H7_PFRC2 (),Mole_fraction_STILB_PFRC2 (),Mole_fraction_C7H6_PFRC2 (),Mole_fraction_C6H5C2H_PFRC2 (),Mole_fraction_C6H5C2H3_PFRC2 (),Mole_fraction_C6H5C2H5_PFRC2 (),Mole_fraction_INDENE_PFRC2 (),Mole_fraction_INDENYL_PFRC2 (),Mole_fraction_C12H8_PFRC2 (),Mole_fraction_BIPHENYL_PFRC2 (),Mole_fraction_C14H10_PFRC2 (),Mole_fraction_C16H10_PFRC2 (),Mole_fraction_C18H10_PFRC2 (),Mole_fraction_BIN1B_PFRC2 (),Mole_fraction_BIN1A_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
14.6,0.003505734,3.141593,0.7853982,3.141593,4015.433,0.1974164,7072458.0,1475.374,1.034371E8,1475.374,1.000078,0.8951409,1.533982E-5,1.1816E-4,1.355139E-4,0.02444269,9.33046E-6,1.310948E-5,0.01114506,0.01792363,9.040078E-5,4.576404E-4,5.416914E-4,0.04074483,0.002525061,0.001105853,3.000547E-5,4.351676E-6,6.59909E-6,0.001528522,8.862228E-5,2.722183E-7,1.910008E-4,1.30739E-4,1.711521E-4,5.272661E-4,0.00108709,1.988796E-4,7.822392E-5,8.776678E-4,5.105905E-4,7.577873,6.259807E-5,438177.3,438193.7
14.8,0.003555569,3.141593,0.7853982,3.141593,4011.131,0.1974164,8404720.0,1473.784,1.032972E8,1473.784,1.000079,0.89512,1.55426E-5,1.191459E-4,1.374675E-4,0.02447589,9.508523E-6,1.303152E-5,0.01112253,0.0179438,8.977734E-5,4.593797E-4,5.383594E-4,0.04075895,0.00252618,0.001090482,2.949463E-5,4.234546E-6,6.439266E-6,0.001515056,8.797648E-5,2.734506E-7,1.925982E-4,1.294235E-4,1.717712E-4,5.275432E-4,0.001084831,1.98022E-4,7.915238E-5,8.820057E-4,5.120628E-4,7.577818,6.266521E-5,438173.4,438189.6
15.0,0.003605456,3.141593,0.7853982,3.141593,4006.865,0.1974164,1.11258E7,1472.204,1.031581E8,1472.204,1.00008,0.8950931,1.622693E-5,1.23128E-4,1.416033E-4,0.02451204,1.001851E-5,1.578757E-5,0.01110044,0.01796203,8.902132E-5,4.612738E-4,5.349611E-4,0.04077297,0.002526655,0.00107474,2.929668E-5,4.118602E-6,6.266288E-6,0.001501555,8.734117E-5,2.80626E-7,1.948902E-4,1.274814E-4,1.723988E-4,5.277892E-4,0.001082375,1.971509E-4,7.839057E-5,8.87868E-4,5.136544E-4,7.577743,6.273192E-5,438171.2,438190.3
15.2,0.003655397,3.141593,0.7853982,3.141593,4002.661,0.1974164,1.562554E7,1470.64,1.030204E8,1470.64,1.000081,0.8950569,1.753704E-5,1.318856E-4,1.492037E-4,0.02455366,1.095344E-5,2.289545E-5,0.01107833,0.01797779,8.805779E-5,4.634546E-4,5.314077E-4,0.0407872,0.002526188,0.00105806,2.94884E-5,4.000464E-6,6.070759E-6,0.00148765,8.669868E-5,2.970047E-7,1.982298E-4,1.246331E-4,1.730632E-4,5.280065E-4,0.001079572,1.962419E-4,7.492583E-5,8.963786E-4,5.154774E-4,7.577635,6.279781E-5,438171.8,438198.1
15.4,0.00370539,3.141593,0.7853982,3.141593,3998.543,0.1974164,2.164725E7,1469.1,1.028849E8,1469.1,1.000082,0.8950085,1.943245E-5,1.46904E-4,1.612692E-4,0.0246031,1.227116E-5,3.543547E-5,0.01105576,0.01799072,8.684606E-5,4.660561E-4,5.27605E-4,0.04080208,0.00252451,0.001039995,3.001236E-5,3.876914E-6,5.847831E-6,0.001472989,8.603371E-5,3.250747E-7,2.027874E-4,1.207819E-4,1.737986E-4,5.281959E-4,0.00107626,1.952762E-4,6.808814E-5,9.084632E-4,5.176337E-4,7.577489,6.286248E-5,438176.1,438216.6
15.6,0.003755433,3.141593,0.7853982,3.141593,3994.514,0.1974164,2.758355E7,1467.588,1.027519E8,1467.588,1.000083,0.8949487,2.146478E-5,1.679571E-4,1.774418E-4,0.02466089,1.363969E-5,5.271964E-5,0.01103261,0.01800118,8.544339E-5,4.691376E-4,5.235031E-4,0.04081818,0.002521598,0.001020548,3.059576E-5,3.746686E-6,5.604755E-6,0.001457441,8.534348E-5,3.634076E-7,2.082408E-4,1.162828E-4,1.746317E-4,5.283563E-4,0.001072352,1.942558E-4,5.841429E-5,9.239864E-4,5.201371E-4,7.57732,6.292589E-5,438184.3,438252.8
15.8,0.003805527,3.141593,0.7853982,3.141593,3990.529,0.1974164,2.971651E7,1466.1,1.026209E8,1466.1,1.000084,0.8948873,2.240554E-5,1.903844E-4,1.938225E-4,0.02472296,1.418937E-5,7.03503E-5,0.01100949,0.01801063,8.408052E-5,4.725541E-4,5.191878E-4,0.04083589,0.002518089,0.001000685,3.070239E-5,3.613384E-6,5.368534E-6,0.001441397,8.465317E-5,4.010108E-7,2.134703E-4,1.121844E-4,1.755504E-4,5.284901E-4,0.001068023,1.932194E-4,4.839597E-5,9.40839E-4,5.228208E-4,7.577188,6.298874E-5,438195.7,438293.4
16.0,0.003855671,3.141593,0.7853982,3.141593,3986.467,0.1974164,2.146118E7,1464.619,1.024906E8,1464.619,1.000085,0.8948541,1.951666E-5,2.003986E-4,1.989542E-4,0.02477644,1.203552E-5,7.767114E-5,0.0109885,0.01802128,8.327115E-5,4.757516E-4,5.150435E-4,0.04085473,0.002516002,9.833015E-4,2.933634E-5,3.490145E-6,5.196291E-6,0.001426265,8.403909E-5,4.088323E-7,2.161305E-4,1.105604E-4,1.764463E-4,5.286168E-4,0.001064068,1.922699E-4,4.255816E-5,9.545478E-4,5.25258E-4,7.577239,6.305292E-5,438207.4,438319.3
16.11725,0.003885092,3.141593,0.7853982,3.141593,3983.97,0.1974164,5358738.0,1463.747,1.024138E8,1463.747,1.000086,0.8948726,1.38035E-5,1.89169E-4,1.873848E-4,0.02479304,8.001423E-6,6.905887E-5,0.01097895,0.01802927,8.347454E-5,4.77016E-4,5.130576E-4,0.04086539,0.00251721,9.770247E-4,2.68737E-5,3.434219E-6,5.170929E-6,0.001419166,8.377767E-5,3.779559E-7,2.145497E-4,1.124515E-4,1.768608E-4,5.287087E-4,0.001062689,1.918585E-4,4.419706E-5,9.580142E-4,5.262392E-4,7.577468,6.309244E-5,438213.2,438313.7
16.11929,0.003885604,3.141593,0.7853982,3.141593,3983.925,0.1974164,7228558.0,1463.731,1.024124E8,1463.731,1.000086,0.8948727,1.3792E-5,1.889817E-4,1.871584E-4,0.02479315,8.024354E-6,6.899387E-5,0.0109788,0.01802942,8.348542E-5,4.770293E-4,5.130281E-4,0.04086553,0.002517254,9.769607E-4,2.681186E-5,3.433423E-6,5.171304E-6,0.001419062,8.377387E-5,3.770758E-7,2.144868E-4,1.125159E-4,1.768665E-4,5.287099E-4,0.001062674,1.918529E-4,4.422312E-5,9.580223E-4,5.262507E-4,7.57747,6.309315E-5,438212.8,438313.1
16.12398,0.003886782,3.141593,0.7853982,3.141593,3983.822,0.1974164,1.879475E7,1463.693,1.024091E8,1463.693,1.000086,0.8948727,1.384728E-5,1.886455E-4,1.867986E-4,0.02479347,8.168E-6,6.886067E-5,0.01097846,0.01802975,8.350974E-5,4.770596E-4,5.1296E-4,0.04086581,0.002517343,9.76805E-4,2.667697E-5,3.431575E-6,5.172056E-6,0.001418822,8.376432E-5,3.751129E-7,2.143454E-4,1.126606E-4,1.76879E-4,5.287117E-4,0.001062633,1.918392E-4,4.425456E-5,9.580467E-4,5.26277E-4,7.577471,6.309477E-5,438212.3,438312.3
16.12428,0.003886856,3.141593,0.7853982,3.141593,3983.816,0.1974164,6550037.0,1463.691,1.024089E8,1463.691,1.000086,0.8948727,1.384009E-5,1.886163E-4,1.8677E-4,0.02479349,8.170958E-6,6.884812E-5,0.01097845,0.01802978,8.351125E-5,4.770615E-4,5.129557E-4,0.04086583,0.002517349,9.767951E-4,2.666876E-5,3.43146E-6,5.172101E-6,0.001418807,8.376376E-5,3.749926E-7,2.143367E-4,1.126695E-4,1.768798E-4,5.287119E-4,0.001062631,1.918383E-4,4.425918E-5,9.580484E-4,5.262787E-4,7.577472,6.309487E-5,438212.3,438312.3
16.18102,0.003901101,3.141593,0.7853982,3.141593,3982.574,0.1974164,6476112.0,1463.244,1.023696E8,1463.244,1.000086,0.8948759,1.365992E-5,1.837131E-4,1.817891E-4,0.02479795,8.075503E-6,6.592477E-5,0.01097431,0.01803397,8.373924E-5,4.774343E-4,5.12137E-4,0.04086959,0.002518243,9.745425E-4,2.545986E-5,3.40933E-6,5.176507E-6,0.001415911,8.365271E-5,3.530598E-7,2.127997E-4,1.142422E-4,1.770169E-4,5.287376E-4,0.001062081,1.916551E-4,4.505752E-5,9.585113E-4,5.26601E-4,7.57752,6.311455E-5,438210.9,438306.4
16.2,0.003905867,3.141593,0.7853982,3.141593,3982.158,0.1974164,7042352.0,1463.092,1.023562E8,1463.092,1.000086,0.8948748,1.400003E-5,1.82899E-4,1.808644E-4,0.02479957,8.389452E-6,6.557665E-5,0.01097291,0.01803532,8.379037E-5,4.775563E-4,5.118623E-4,0.0408707,0.002518469,9.736584E-4,2.519451E-5,3.401924E-6,5.176117E-6,0.001414936,8.361428E-5,3.465435E-7,2.123586E-4,1.146928E-4,1.770585E-4,5.28743E-4,0.001061872,1.915884E-4,4.512461E-5,9.587157E-4,5.26709E-4,7.57752,6.312113E-5,438210.2,438305.0
16.20197,0.003906362,3.141593,0.7853982,3.141593,3982.116,0.1974164,8414311.0,1463.076,1.023548E8,1463.076,1.000086,0.8948745,1.405441E-5,1.828614E-4,1.808227E-4,0.02479976,8.444493E-6,6.557351E-5,0.01097276,0.01803546,8.379417E-5,4.775694E-4,5.118334E-4,0.04087081,0.002518487,9.735575E-4,2.517429E-5,3.401141E-6,5.175934E-6,0.001414833,8.361008E-5,3.459286E-7,2.123188E-4,1.147339E-4,1.770627E-4,5.287433E-4,0.001061847,1.915811E-4,4.511882E-5,9.587435E-4,5.267207E-4,7.577519,6.312181E-5,438210.1,438304.9
16.21346,0.003909249,3.141593,0.7853982,3.141593,3981.865,0.1974164,7244353.0,1462.986,1.023469E8,1462.986,1.000086,0.8948749,1.397784E-5,1.821136E-4,1.800866E-4,0.02480087,8.318433E-6,6.500967E-5,0.01097192,0.01803629,8.381405E-5,4.776497E-4,5.116653E-4,0.04087158,0.002518607,9.729665E-4,2.506169E-5,3.396602E-6,5.174768E-6,0.001414235,8.358739E-5,3.423724E-7,2.120932E-4,1.14967E-4,1.770881E-4,5.287479E-4,0.001061716,1.915393E-4,4.526036E-5,9.589069E-4,5.267899E-4,7.577528,6.312578E-5,438209.9,438303.7
16.27112,0.003923732,3.141593,0.7853982,3.141593,3980.607,0.1974164,6254645.0,1462.531,1.023068E8,1462.531,1.000087,0.8948769,1.352267E-5,1.785837E-4,1.766329E-4,0.02480584,8.053941E-6,6.220281E-5,0.0109678,0.01804043,8.390185E-5,4.780331E-4,5.108365E-4,0.04087535,0.002519294,9.70066E-4,2.451537E-5,3.374407E-6,5.168822E-6,0.001411311,8.3477E-5,3.253705E-7,2.109937E-4,1.160913E-4,1.772154E-4,5.287703E-4,0.001061111,1.913408E-4,4.602771E-5,9.595824E-4,5.271231E-4,7.577565,6.314573E-5,438208.3,438297.9
16.27184,0.00392391,3.141593,0.7853982,3.141593,3980.592,0.1974164,1.038584E7,1462.526,1.023063E8,1462.526,1.000087,0.8948769,1.350348E-5,1.785538E-4,1.766137E-4,0.0248059,8.076143E-6,6.217464E-5,0.01096777,0.01804048,8.390278E-5,4.780376E-4,5.108264E-4,0.04087539,0.002519302,9.700301E-4,2.450935E-5,3.374137E-6,5.168736E-6,0.001411275,8.347559E-5,3.251764E-7,2.109809E-4,1.161043E-4,1.772169E-4,5.287704E-4,0.001061104,1.913383E-4,4.603408E-5,9.595901E-4,5.271271E-4,7.577565,6.314598E-5,438208.5,438297.9
16.27234,0.003924037,3.141593,0.7853982,3.141593,3980.581,0.1974164,6026749.0,1462.521,1.02306E8,1462.521,1.000087,0.8948769,1.35079E-5,1.785356E-4,1.765975E-4,0.02480595,8.08831E-6,6.215764E-5,0.01096775,0.01804052,8.390347E-5,4.780408E-4,5.108192E-4,0.04087542,0.002519308,9.700047E-4,2.450504E-5,3.373946E-6,5.168676E-6,0.00141125,8.347463E-5,3.2504E-7,2.109718E-4,1.161135E-4,1.772179E-4,5.287706E-4,0.001061098,1.913366E-4,4.603757E-5,9.595956E-4,5.2713E-4,7.577565,6.314615E-5,438208.5,438297.9
16.28173,0.003926396,3.141593,0.7853982,3.141593,3980.376,0.1974164,6627860.0,1462.447,1.022994E8,1462.447,1.000087,0.8948765,1.360663E-5,1.781973E-4,1.762602E-4,0.02480681,8.127823E-6,6.188958E-5,0.01096707,0.01804117,8.391385E-5,4.781009E-4,5.106849E-4,0.04087598,0.002519407,9.695217E-4,2.443351E-5,3.370368E-6,5.16737E-6,0.001410777,8.345623E-5,3.225588E-7,2.108105E-4,1.162776E-4,1.772377E-4,5.28773E-4,0.001060995,1.91304E-4,4.610571E-5,9.597049E-4,5.271833E-4,7.577566,6.31494E-5,438208.1,438297.0
16.38884,0.003953312,3.141593,0.7853982,3.141593,3978.05,0.1974164,7053450.0,1461.599,1.022248E8,1461.599,1.000087,0.8948743,1.352344E-5,1.747955E-4,1.730991E-4,0.02481724,8.087703E-6,5.819672E-5,0.01095949,0.01804844,8.391388E-5,4.788258E-4,5.091409E-4,0.04088261,0.002520355,9.636289E-4,2.397555E-5,3.329476E-6,5.142E-6,0.001405361,8.324978E-5,3.003624E-7,2.095267E-4,1.176014E-4,1.774658E-4,5.288015E-4,0.001059807,1.909279E-4,4.704822E-5,9.612141E-4,5.278138E-4,7.577596,6.318633E-5,438204.8,438287.8
16.4,0.003956119,3.141593,0.7853982,3.141593,3977.808,0.1974164,6758571.0,1461.511,1.022171E8,1461.511,1.000087,0.8948746,1.338225E-5,1.743117E-4,1.726849E-4,0.02481828,7.993687E-6,5.764363E-5,0.01095875,0.01804919,8.391326E-5,4.788995E-4,5.089827E-4,0.04088333,0.002520468,9.630426E-4,2.391562E-5,3.325341E-6,5.139293E-6,0.001404812,8.322934E-5,2.983507E-7,2.094076E-4,1.177228E-4,1.774898E-4,5.28805E-4,0.001059693,1.908911E-4,4.721179E-5,9.613473E-4,5.278774E-4,7.577603,6.319017E-5,438204.6,438286.8
16.43696,0.003965412,3.141593,0.7853982,3.141593,3977.005,0.1974164,5561371.0,1461.219,1.021913E8,1461.219,1.000087,0.8948744,1.326532E-5,1.730557E-4,1.716118E-4,0.02482154,7.975686E-6,5.616886E-5,0.01095622,0.01805166,8.391693E-5,4.791318E-4,5.084649E-4,0.04088556,0.002520847,9.611647E-4,2.36882E-5,3.311887E-6,5.130873E-6,0.001403021,8.316165E-5,2.917884E-7,2.089995E-4,1.18133E-4,1.77567E-4,5.288139E-4,0.001059323,1.907711E-4,4.765908E-5,9.617268E-4,5.280807E-4,7.577616,6.320293E-5,438203.3,438283.2
16.43766,0.003965589,3.141593,0.7853982,3.141593,3976.989,0.1974164,6205350.0,1461.213,1.021909E8,1461.213,1.000087,0.8948744,1.326277E-5,1.730273E-4,1.716009E-4,0.02482161,7.975904E-6,5.613707E-5,0.01095617,0.01805171,8.391685E-5,4.791363E-4,5.08455E-4,0.0408856,0.002520853,9.61128E-4,2.368477E-5,3.311631E-6,5.130693E-6,0.001402987,8.31603E-5,2.916758E-7,2.089927E-4,1.181398E-4,1.775684E-4,5.28814E-4,0.001059316,1.907688E-4,4.766954E-5,9.61735E-4,5.280846E-4,7.577616,6.320318E-5,438203.3,438283.1
16.43845,0.003965786,3.141593,0.7853982,3.141593,3976.972,0.1974164,8030599.0,1461.207,1.021903E8,1461.207,1.000087,0.8948743,1.327923E-5,1.730276E-4,1.715924E-4,0.02482169,7.98083E-6,5.614948E-5,0.01095612,0.01805176,8.391674E-5,4.791411E-4,5.084439E-4,0.04088564,0.00252086,9.610871E-4,2.368101E-5,3.311345E-6,5.130491E-6,0.001402949,8.315883E-5,2.915508E-7,2.089851E-4,1.181474E-4,1.775699E-4,5.288141E-4,0.001059307,1.907661E-4,4.767056E-5,9.617437E-4,5.280889E-4,7.577615,6.320345E-5,438203.2,438283.1
16.43909,0.003965948,3.141593,0.7853982,3.141593,3976.958,0.1974164,5547512.0,1461.202,1.021898E8,1461.202,1.000087,0.8948742,1.329434E-5,1.730289E-4,1.715962E-4,0.02482175,7.995467E-6,5.612165E-5,0.01095607,0.0180518,8.391661E-5,4.791451E-4,5.084349E-4,0.04088568,0.002520865,9.610531E-4,2.367809E-5,3.311108E-6,5.13032E-6,0.001402917,8.315757E-5,2.91449E-7,2.089791E-4,1.181535E-4,1.775712E-4,5.288142E-4,0.0010593,1.907639E-4,4.767111E-5,9.617512E-4,5.280925E-4,7.577615,6.320367E-5,438203.2,438283.0
16.43979,0.003966124,3.141593,0.7853982,3.141593,3976.943,0.1974164,6358524.0,1461.196,1.021894E8,1461.196,1.000087,0.8948742,1.329257E-5,1.730082E-4,1.715864E-4,0.02482182,7.998141E-6,5.610607E-5,0.01095603,0.01805185,8.391647E-5,4.791496E-4,5.08425E-4,0.04088572,0.00252087,9.610163E-4,2.367491E-5,3.310852E-6,5.130135E-6,0.001402883,8.315625E-5,2.913389E-7,2.089726E-4,1.181601E-4,1.775726E-4,5.288143E-4,0.001059292,1.907615E-4,4.767906E-5,9.617595E-4,5.280964E-4,7.577615,6.320391E-5,438203.2,438282.9
16.44073,0.00396636,3.141593,0.7853982,3.141593,3976.923,0.1974164,6211414.0,1461.189,1.021887E8,1461.189,1.000087,0.8948741,1.330762E-5,1.72999E-4,1.715776E-4,0.02482191,8.004393E-6,5.608432E-5,0.01095596,0.01805191,8.391624E-5,4.791555E-4,5.084118E-4,0.04088577,0.002520878,9.609668E-4,2.367078E-5,3.310509E-6,5.129884E-6,0.001402837,8.315447E-5,2.911926E-7,2.089639E-4,1.181688E-4,1.775745E-4,5.288144E-4,0.001059282,1.907583E-4,4.768351E-5,9.617706E-4,5.281016E-4,7.577615,6.320424E-5,438203.2,438282.9
16.55318,0.003994644,3.141593,0.7853982,3.141593,3974.49,0.1974164,7742148.0,1460.298,1.021103E8,1460.298,1.000088,0.8948683,1.356625E-5,1.715497E-4,1.70669E-4,0.02483342,8.20794E-6,5.309021E-5,0.01094834,0.01805907,8.380994E-5,4.799052E-4,5.06812E-4,0.04089239,0.002521607,9.547683E-4,2.340782E-5,3.269261E-6,5.091732E-6,0.001397315,8.294468E-5,2.779486E-7,2.083747E-4,1.187797E-4,1.778028E-4,5.288304E-4,0.001058039,1.903736E-4,4.849932E-5,9.633519E-4,5.287492E-4,7.577625,6.324292E-5,438199.9,438274.6
16.6,0.004006425,3.141593,0.7853982,3.141593,3973.483,0.1974164,7644552.0,1459.93,1.020779E8,1459.93,1.000088,0.8948663,1.341023E-5,1.710144E-4,1.704376E-4,0.02483848,8.097935E-6,5.174349E-5,0.01094529,0.01806194,8.374872E-5,4.802262E-4,5.061453E-4,0.0408952,0.002521871,9.521891E-4,2.330982E-5,3.25227E-6,5.073629E-6,0.001395031,8.285922E-5,2.741735E-7,2.082779E-4,1.188871E-4,1.778995E-4,5.288363E-4,0.001057528,1.902164E-4,4.887906E-5,9.640596E-4,5.290232E-4,7.577634,6.325895E-5,438198.9,438271.5
16.67874,0.004026246,3.141593,0.7853982,3.141593,3971.784,0.1974164,4502121.0,1459.311,1.020234E8,1459.311,1.000089,0.8948646,1.292995E-5,1.694489E-4,1.695351E-4,0.02484641,7.80239E-6,4.8943E-5,0.01094023,0.01806675,8.36705E-5,4.807439E-4,5.050443E-4,0.04089991,0.002522385,9.481156E-4,2.299728E-5,3.224607E-6,5.04536E-6,0.001391298,8.272073E-5,2.67908E-7,2.080688E-4,1.191003E-4,1.780593E-4,5.288458E-4,0.001056719,1.899642E-4,4.976847E-5,9.650498E-4,5.294641E-4,7.577659,6.328601E-5,438197.2,438265.4
16.67971,0.00402649,3.141593,0.7853982,3.141593,3971.763,0.1974164,1.108008E7,1459.303,1.020228E8,1459.303,1.000089,0.8948646,1.288823E-5,1.694249E-4,1.695225E-4,0.02484651,7.822967E-6,4.890485E-5,0.01094023,0.01806681,8.366992E-5,4.8075E-4,5.050309E-4,0.04089997,0.002522392,9.480679E-4,2.299222E-5,3.224277E-6,5.045039E-6,0.001391253,8.271915E-5,2.678328E-7,2.080653E-4,1.191037E-4,1.780612E-4,5.288459E-4,0.001056709,1.899612E-4,4.978125E-5,9.650601E-4,5.294693E-4,7.577659,6.328634E-5,438197.6,438265.7
16.68105,0.004026827,3.141593,0.7853982,3.141593,3971.734,0.1974164,6750591.0,1459.293,1.020218E8,1459.293,1.000089,0.8948645,1.291327E-5,1.693996E-4,1.695085E-4,0.02484665,7.813641E-6,4.886141E-5,0.01094017,0.01806689,8.366911E-5,4.807584E-4,5.050125E-4,0.04090004,0.002522402,9.48002E-4,2.298528E-5,3.223818E-6,5.044594E-6,0.001391191,8.271685E-5,2.67729E-7,2.080605E-4,1.191083E-4,1.780639E-4,5.28846E-4,0.001056696,1.899571E-4,4.97962E-5,9.650744E-4,5.294765E-4,7.57766,6.32868E-5,438197.5,438265.5
16.78061,0.004051901,3.141593,0.7853982,3.141593,3969.583,0.1974164,6098692.0,1458.508,1.019528E8,1458.508,1.000089,0.8948613,1.273031E-5,1.676274E-4,1.68652E-4,0.02485624,7.678858E-6,4.565141E-5,0.01093389,0.01807289,8.358769E-5,4.81376E-4,5.036493E-4,0.04090573,0.002523023,9.430811E-4,2.254638E-5,3.190195E-6,5.010303E-6,0.001386619,8.254704E-5,2.603243E-7,2.077867E-4,1.193648E-4,1.782544E-4,5.288514E-4,0.001055697,1.896461E-4,5.091591E-5,9.661096E-4,5.300041E-4,7.577683,6.33211E-5,438194.5,438257.4
16.8,0.004056786,3.141593,0.7853982,3.141593,3969.164,0.1974164,6275088.0,1458.354,1.019392E8,1458.354,1.000089,0.8948602,1.279588E-5,1.674586E-4,1.686496E-4,0.02485815,7.737524E-6,4.518542E-5,0.01093269,0.01807403,8.356713E-5,4.814961E-4,5.033842E-4,0.0409068,0.002523119,9.421082E-4,2.248424E-5,3.183713E-6,5.003135E-6,0.001385734,8.251399E-5,2.591482E-7,2.077617E-4,1.193859E-4,1.782904E-4,5.288511E-4,0.001055497,1.895849E-4,5.108447E-5,9.66318E-4,5.301062E-4,7.577684,6.332778E-5,438194.0,438256.1
16.94219,0.004092623,3.141593,0.7853982,3.141593,3966.127,0.1974164,1.236638E7,1457.226,1.018399E8,1457.226,1.00009,0.8948379,1.510264E-5,1.720793E-4,1.738708E-4,0.02487645,9.439485E-6,4.640777E-5,0.01092352,0.01808137,8.317132E-5,4.825422E-4,5.013312E-4,0.04091443,0.002522899,9.336668E-4,2.289673E-5,3.133377E-6,4.924815E-6,0.001378837,8.225293E-5,2.607163E-7,2.088432E-4,1.183559E-4,1.78563E-4,5.28825E-4,0.001053716,1.890834E-4,5.045324E-5,9.692412E-4,5.309768E-4,7.577614,6.337628E-5,438190.5,438253.7
16.94292,0.004092808,3.141593,0.7853982,3.141593,3966.111,0.1974164,1.306429E7,1457.22,1.018395E8,1457.22,1.00009,0.8948379,1.507271E-5,1.720624E-4,1.738759E-4,0.02487657,9.403893E-6,4.636717E-5,0.01092347,0.01808141,8.316785E-5,4.825492E-4,5.0132E-4,0.04091449,0.002522894,9.336161E-4,2.290293E-5,3.1331E-6,4.924257E-6,0.001378799,8.225159E-5,2.607882E-7,2.088566E-4,1.183433E-4,1.785646E-4,5.28825E-4,0.001053705,1.890806E-4,5.046489E-5,9.692657E-4,5.309823E-4,7.577615,6.337652E-5,438190.5,438253.7
16.94355,0.004092967,3.141593,0.7853982,3.141593,3966.098,0.1974164,1.126006E7,1457.216,1.018391E8,1457.216,1.00009,0.894838,1.504212E-5,1.72041E-4,1.738715E-4,0.02487668,9.366516E-6,4.630394E-5,0.01092343,0.01808144,8.316488E-5,4.825553E-4,5.013103E-4,0.04091454,0.00252289,9.335728E-4,2.290808E-5,3.132862E-6,4.923781E-6,0.001378767,8.225047E-5,2.608485E-7,2.088681E-4,1.183327E-4,1.785661E-4,5.288251E-4,0.001053697,1.890783E-4,5.047725E-5,9.692865E-4,5.309871E-4,7.577616,6.337673E-5,438190.5,438253.6
16.94409,0.004093102,3.141593,0.7853982,3.141593,3966.087,0.1974164,1.325812E7,1457.212,1.018387E8,1457.212,1.00009,0.8948381,1.500496E-5,1.720077E-4,1.738562E-4,0.02487677,9.324899E-6,4.627032E-5,0.0109234,0.01808147,8.316239E-5,4.825606E-4,5.013021E-4,0.04091458,0.002522887,9.335361E-4,2.291222E-5,3.13266E-6,4.923379E-6,0.001378739,8.224957E-5,2.60898E-7,2.088777E-4,1.183238E-4,1.785673E-4,5.288252E-4,0.001053689,1.890763E-4,5.049301E-5,9.693039E-4,5.309911E-4,7.577617,6.337692E-5,438190.5,438253.6
16.94487,0.004093301,3.141593,0.7853982,3.141593,3966.07,0.1974164,1.289604E7,1457.206,1.018382E8,1457.206,1.00009,0.8948381,1.497486E-5,1.719983E-4,1.738496E-4,0.0248769,9.283914E-6,4.623501E-5,0.01092335,0.0180815,8.315877E-5,4.82568E-4,5.012901E-4,0.04091464,0.002522883,9.334827E-4,2.291807E-5,3.132364E-6,4.922795E-6,0.001378699,8.224822E-5,2.60968E-7,2.088915E-4,1.18311E-4,1.785691E-4,5.288252E-4,0.001053679,1.890734E-4,5.050228E-5,9.69329E-4,5.309969E-4,7.577618,6.337718E-5,438190.6,438253.6
16.94543,0.00409344,3.141593,0.7853982,3.141593,3966.059,0.1974164,1.246945E7,1457.202,1.018378E8,1457.202,1.00009,0.8948381,1.49547E-5,1.719936E-4,1.73849E-4,0.02487699,9.261062E-6,4.620784E-5,0.01092332,0.01808153,8.315625E-5,4.825732E-4,5.012816E-4,0.04091468,0.002522881,9.334455E-4,2.292201E-5,3.132157E-6,4.92239E-6,0.001378671,8.224727E-5,2.610156E-7,2.08901E-4,1.183021E-4,1.785703E-4,5.288253E-4,0.001053672,1.890714E-4,5.050809E-5,9.693463E-4,5.31001E-4,7.577618,6.337737E-5,438190.6,438253.5
