Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mass_fraction_H2_PFRC2 (),Mass_fraction_CO_PFRC2 (),Mass_fraction_CH4_PFRC2 (),Mass_fraction_CH3_PFRC2 (),Mass_fraction_C2H6_PFRC2 (),Mass_fraction_C2H4_PFRC2 (),Mass_fraction_C2H2_PFRC2 (),Mass_fraction_RALD3_PFRC2 (),Mass_fraction_C2H3CHO_PFRC2 (),Mass_fraction_C4H6_PFRC2 (),Mass_fraction_C4H4_PFRC2 (),Mass_fraction_C4H2_PFRC2 (),Mass_fraction_C6H6_PFRC2 (),Mass_fraction_C10H8_PFRC2 (),Mass_fraction_C4H8O_PFRC2 (),Mass_fraction_C7H8_PFRC2 (),Mass_fraction_C7H7_PFRC2 (),Mass_fraction_STILB_PFRC2 (),Mass_fraction_C6H5C2H_PFRC2 (),Mass_fraction_C6H5C2H3_PFRC2 (),Mass_fraction_C6H5C2H5_PFRC2 (),Mass_fraction_INDENE_PFRC2 (),Mass_fraction_BIPHENYL_PFRC2 (),Mass_fraction_FLUORENE_PFRC2 (),Mass_fraction_C14H10_PFRC2 (),Mass_fraction_C16H10_PFRC2 (),Mass_fraction_C6H5C2H4C6H5_PFRC2 (),Mass_fraction_C18H10_PFRC2 (),Mass_fraction_BIN1B_PFRC2 (),Mass_fraction_BIN1A_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
0.8915225,8.965587E-4,6.283185,3.141593,6.283185,992.672,0.2770664,-4.421816E7,1434.921,1.997541E8,1434.921,0.999992,0.1685867,4.721156E-5,0.03035484,1.638753E-5,3.503159E-4,0.04313815,0.01023865,-4.020588E-6,-1.171698E-6,7.064642E-4,2.279193E-4,1.680821E-4,0.2048107,0.001534363,-5.062197E-4,0.2791194,0.004799439,0.006457585,0.04129577,0.1931333,2.924606E-4,3.767941E-4,0.001488602,3.75044E-4,0.005349665,0.00232755,1.69715E-4,1.148749E-4,1.666659E-4,0.002643467,10.46111,8.884402E-5,659621.6,659709.2
0.891545,8.965813E-4,6.283185,3.141593,6.283185,992.6718,0.2770664,-2.352218E7,1434.921,1.997541E8,1434.921,0.999992,0.1685867,4.721852E-5,0.03035502,1.63793E-5,3.503164E-4,0.04313867,0.01023876,-4.020631E-6,-1.171655E-6,7.064715E-4,2.279239E-4,1.680863E-4,0.2048127,0.001534413,-5.07211E-4,0.2791185,0.004799296,0.006457588,0.04129604,0.1931312,2.924562E-4,3.768021E-4,0.001488634,3.750495E-4,0.005349746,0.002327589,1.697138E-4,1.14906E-4,1.666691E-4,0.002643529,10.46111,8.884403E-5,659621.8,659709.7
0.8922236,8.97265E-4,6.283185,3.141593,6.283185,992.6673,0.2770664,-2.126821E7,1434.909,1.99752E8,1434.909,0.999992,0.1685856,4.744306E-5,0.03036029,1.619759E-5,3.503209E-4,0.04315006,0.01024223,-4.021991E-6,-1.169839E-6,7.066783E-4,2.2806E-4,1.68214E-4,0.2048745,0.001535901,-5.131934E-4,0.2790913,0.004796645,0.006457678,0.0413044,0.1930609,2.923192E-4,3.770481E-4,0.001489593,3.752203E-4,0.005352195,0.002328765,1.696589E-4,1.150318E-4,1.667656E-4,0.002645402,10.46107,8.884444E-5,659621.1,659710.7
0.8924623,8.975054E-4,6.283185,3.141593,6.283185,992.6654,0.2770664,-6.000349E7,1434.903,1.99751E8,1434.903,0.999992,0.1685853,4.752307E-5,0.03036214,1.629837E-5,3.503236E-4,0.04315535,0.01024346,-4.02247E-6,-1.169414E-6,7.067584E-4,2.281095E-4,1.68259E-4,0.2048966,0.001536426,-5.229304E-4,0.2790819,0.004795695,0.006457744,0.04130736,0.1930365,2.922708E-4,3.771367E-4,0.001489939,3.752804E-4,0.005353063,0.00232918,1.696375E-4,1.155079E-4,1.667996E-4,0.002646061,10.46105,8.884461E-5,659624.2,659715.4
0.8926181,8.976623E-4,6.283185,3.141593,6.283185,992.6638,0.2770664,-6.850309E7,1434.898,1.997501E8,1434.898,0.999992,0.1685851,4.757566E-5,0.03036337,1.632143E-5,3.503314E-4,0.04315923,0.01024425,-4.022772E-6,-1.169265E-6,7.068151E-4,2.281423E-4,1.682884E-4,0.2049109,0.00153677,-5.325405E-4,0.2790763,0.004794689,0.006457795,0.04130922,0.1930215,2.922404E-4,3.771942E-4,0.001490163,3.753188E-4,0.005353632,0.002329453,1.696262E-4,1.160769E-4,1.6682E-4,0.002646491,10.46103,8.884475E-5,659627.5,659720.2
0.8927092,8.977542E-4,6.283185,3.141593,6.283185,992.663,0.2770664,-1.351059E8,1434.896,1.997496E8,1434.896,0.999992,0.168585,4.760737E-5,0.0303641,1.636277E-5,3.503372E-4,0.04316162,0.0102447,-4.022947E-6,-1.169154E-6,7.068478E-4,2.281613E-4,1.683055E-4,0.2049191,0.001536971,-5.382904E-4,0.2790731,0.00479405,0.006457818,0.04131029,0.1930128,2.922228E-4,3.772275E-4,0.001490293,3.753412E-4,0.005353965,0.002329613,1.696199E-4,1.163772E-4,1.668312E-4,0.002646742,10.46102,8.884483E-5,659629.4,659723.2
0.8927476,8.977928E-4,6.283185,3.141593,6.283185,992.6625,0.2770664,-3.632044E7,1434.895,1.997495E8,1434.895,0.999992,0.1685849,4.762106E-5,0.0303644,1.635391E-5,3.503395E-4,0.04316219,0.0102449,-4.023021E-6,-1.169078E-6,7.068613E-4,2.281692E-4,1.683127E-4,0.2049226,0.001537056,-5.387916E-4,0.2790717,0.004793793,0.006457826,0.04131074,0.1930092,2.922154E-4,3.772413E-4,0.001490348,3.753507E-4,0.005354104,0.00232968,1.696171E-4,1.164522E-4,1.668358E-4,0.002646848,10.46102,8.884487E-5,659629.3,659723.1
0.8952469,9.003106E-4,6.283185,3.141593,6.283185,992.6463,0.2770664,-4.741493E7,1434.853,1.997421E8,1434.853,0.999992,0.168581,4.85487E-5,0.03038379,1.674287E-5,3.503921E-4,0.04320346,0.01025803,-4.02812E-6,-1.161264E-6,7.07728E-4,2.286801E-4,1.687837E-4,0.2051577,0.001542555,-5.499941E-4,0.2789629,0.004790161,0.006458281,0.04134255,0.1927448,2.917459E-4,3.78173E-4,0.001494003,3.75989E-4,0.005363173,0.002333968,1.693239E-4,1.163008E-4,1.671684E-4,0.002653747,10.46088,8.884632E-5,659622.4,659720.1
0.8958949,9.009634E-4,6.283185,3.141593,6.283185,992.6419,0.2770664,-5.103946E8,1434.838,1.997394E8,1434.838,0.999992,0.1685801,4.878603E-5,0.030389,1.689922E-5,3.504212E-4,0.04321823,0.01026143,-4.029409E-6,-1.159792E-6,7.079742E-4,2.288168E-4,1.689057E-4,0.2052186,0.00154399,-5.751171E-4,0.2789359,0.004788431,0.006458438,0.04135067,0.1926786,2.91639E-4,3.784178E-4,0.001494956,3.761524E-4,0.005365548,0.00233509,1.692592E-4,1.174157E-4,1.672549E-4,0.002655539,10.46082,8.884671E-5,659630.4,659732.8
0.8959139,9.009826E-4,6.283185,3.141593,6.283185,992.641,0.2770664,-1.065619E8,1434.837,1.997393E8,1434.837,0.999992,0.16858,4.879284E-5,0.03038916,1.689673E-5,3.504232E-4,0.04321832,0.01026152,-4.029445E-6,-1.159809E-6,7.079824E-4,2.288211E-4,1.689093E-4,0.2052204,0.001544033,-5.764322E-4,0.2789353,0.004788291,0.006458448,0.04135089,0.1926769,2.916361E-4,3.784252E-4,0.001494985,3.761571E-4,0.005365619,0.002335123,1.692578E-4,1.175639E-4,1.672572E-4,0.002655592,10.46082,8.884679E-5,659630.1,659732.3
0.8960156,9.01085E-4,6.283185,3.141593,6.283185,992.64,0.2770664,-7.32622E7,1434.834,1.997387E8,1434.834,0.999992,0.1685799,4.883088E-5,0.03039001,1.68436E-5,3.504311E-4,0.04322109,0.01026204,-4.029638E-6,-1.159703E-6,7.080252E-4,2.288431E-4,1.689284E-4,0.2052298,0.001544259,-5.837748E-4,0.2789317,0.004787599,0.00645849,0.04135208,0.1926674,2.916203E-4,3.784632E-4,0.001495133,3.76182E-4,0.005365995,0.002335302,1.692508E-4,1.180064E-4,1.672688E-4,0.002655873,10.46081,8.884688E-5,659632.8,659736.2
0.8960987,9.011688E-4,6.283185,3.141593,6.283185,992.6392,0.2770664,-6.631201E7,1434.831,1.997383E8,1434.831,0.999992,0.1685798,4.886319E-5,0.0303907,1.685389E-5,3.504368E-4,0.04322314,0.01026246,-4.029797E-6,-1.15954E-6,7.080584E-4,2.288605E-4,1.689439E-4,0.2052373,0.001544443,-5.884561E-4,0.2789286,0.004787067,0.006458509,0.04135306,0.1926596,2.916071E-4,3.784937E-4,0.001495253,3.762024E-4,0.0053663,0.002335448,1.692449E-4,1.182339E-4,1.672777E-4,0.002656102,10.4608,8.884696E-5,659634.3,659738.5
0.8967301,9.018049E-4,6.283185,3.141593,6.283185,992.6348,0.2770664,-6110852.0,1434.821,1.997364E8,1434.821,0.999992,0.1685788,4.912647E-5,0.03039576,1.671247E-5,3.504555E-4,0.043233,0.01026573,-4.031063E-6,-1.157283E-6,7.082783E-4,2.289886E-4,1.690625E-4,0.2052957,0.001545832,-5.886309E-4,0.2789018,0.004785337,0.006458585,0.04136094,0.1925933,2.915009E-4,3.787265E-4,0.00149616,3.763621E-4,0.005368584,0.002336534,1.691785E-4,1.181654E-4,1.673445E-4,0.002657845,10.46077,8.884734E-5,659631.0,659736.0
0.9081422,9.13302E-4,6.283185,3.141593,6.283185,992.5706,0.2770664,-9958125.0,1434.652,1.997067E8,1434.652,0.999992,0.1685604,5.312249E-5,0.03048638,1.676819E-5,3.506586E-4,0.04341667,0.0103269,-4.054079E-6,-1.11995E-6,7.127071E-4,2.313802E-4,1.712102E-4,0.2063884,0.001571379,-5.919983E-4,0.2783796,0.004793112,0.006460839,0.04150844,0.1913789,2.89761E-4,3.830861E-4,0.001513286,3.792999E-4,0.005410678,0.002356264,1.685374E-4,1.148143E-4,1.696058E-4,0.002689762,10.46022,8.88531E-5,659583.2,659695.7
0.9133709,9.185699E-4,6.283185,3.141593,6.283185,992.5379,0.2770664,-6995899.0,1434.571,1.996925E8,1434.571,0.999992,0.1685522,5.456202E-5,0.03052789,1.66214E-5,3.507879E-4,0.04349948,0.01035452,-4.064021E-6,-1.106898E-6,7.146233E-4,2.324727E-4,1.721911E-4,0.2068805,0.001583194,-5.92859E-4,0.2781503,0.004793173,0.006461797,0.04157452,0.1908323,2.889914E-4,3.850726E-4,0.001521058,3.806362E-4,0.005430024,0.002365409,1.68609E-4,1.147407E-4,1.711371E-4,0.002704571,10.45997,8.885602E-5,659567.2,659680.1
0.9318763,9.372155E-4,6.283185,3.141593,6.283185,992.4197,0.2770664,-1.173019E7,1434.287,1.996425E8,1434.287,0.999992,0.1685235,5.886531E-5,0.03067013,1.616348E-5,3.510933E-4,0.04378572,0.01045044,-4.097963E-6,-1.06933E-6,7.208653E-4,2.363054E-4,1.75648E-4,0.2085854,0.001625061,-5.974423E-4,0.2773775,0.004774627,0.00646484,0.04180166,0.1889398,2.859925E-4,3.920019E-4,0.001548184,3.853321E-4,0.005498086,0.002397607,1.687439E-4,1.166576E-4,1.777548E-4,0.00275723,10.45915,8.88666E-5,659516.2,659628.8
0.9778686,9.835663E-4,6.283185,3.141593,6.283185,992.1132,0.2770664,-9099163.0,1433.579,1.995179E8,1433.579,0.9999921,0.1684544,6.784524E-5,0.03101197,1.577933E-5,3.519152E-4,0.04446756,0.01068224,-4.175475E-6,-9.9525E-7,7.340054E-4,2.457353E-4,1.841391E-4,0.2126897,0.001729041,-5.953532E-4,0.2755378,0.004702297,0.006470252,0.04233681,0.1843995,2.786806E-4,4.090909E-4,0.001614733,3.968978E-4,0.00566436,0.002475198,1.662858E-4,1.25751E-4,1.927938E-4,0.002885517,10.45721,8.889406E-5,659396.3,659501.6
1.0,0.001005875,6.283185,3.141593,6.283185,991.9636,0.2770664,-8928132.0,1433.239,1.99458E8,1433.239,0.9999921,0.168422,7.167503E-5,0.03117281,1.562649E-5,3.523807E-4,0.04478515,0.01079126,-4.211121E-6,-9.630373E-7,7.394779E-4,2.502448E-4,1.881738E-4,0.2146156,0.001779303,-5.960133E-4,0.2746688,0.004667322,0.006471828,0.04258233,0.1822794,2.754183E-4,4.173181E-4,0.001646568,4.024263E-4,0.005743346,0.002511564,1.647806E-4,1.306561E-4,1.993434E-4,0.002946309,10.45631,8.890747E-5,659341.3,659443.4
1.091447,0.001098092,6.283185,3.141593,6.283185,991.3451,0.2770664,-7144058.0,1431.856,1.992146E8,1431.856,0.9999921,0.1682929,8.558216E-5,0.03181932,1.521681E-5,3.548266E-4,0.04603387,0.0112268,-4.338014E-6,-8.438942E-7,7.585472E-4,2.687249E-4,2.04482E-4,0.2222903,0.00198961,-5.978849E-4,0.2711417,0.00453749,0.006471883,0.04352495,0.1738985,2.637597E-4,4.514673E-4,0.001777418,4.250315E-4,0.0060646,0.002656577,1.592375E-4,1.506171E-4,2.271936E-4,0.003194699,10.45273,8.896294E-5,659121.7,659213.2
1.101243,0.001107974,6.283185,3.141593,6.283185,991.2784,0.2770664,-1.242582E7,1431.707,1.991884E8,1431.707,0.9999921,0.1682796,8.695214E-5,0.03188715,1.530748E-5,3.551504E-4,0.04616353,0.01127209,-4.349848E-6,-8.322412E-7,7.603454E-4,2.706909E-4,2.061943E-4,0.2230869,0.002012384,-6.069311E-4,0.2707708,0.004523642,0.006471335,0.04361943,0.1730356,2.62656E-4,4.551367E-4,0.001791369,4.27428E-4,0.006098565,0.002671646,1.586835E-4,1.533928E-4,2.302583E-4,0.003221061,10.45235,8.896893E-5,659102.3,659194.4
1.101339,0.001108071,6.283185,3.141593,6.283185,991.2779,0.2770664,-1.004841E8,1431.706,1.991882E8,1431.706,0.9999921,0.1682795,8.696625E-5,0.03188782,1.522736E-5,3.551523E-4,0.04616521,0.01127253,-4.349938E-6,-8.321677E-7,7.603626E-4,2.707101E-4,2.06211E-4,0.2230947,0.002012607,-6.094388E-4,0.2707673,0.004523443,0.006471328,0.04362035,0.1730272,2.626454E-4,4.551726E-4,0.001791504,4.274512E-4,0.006098896,0.002671794,1.586783E-4,1.534841E-4,2.302857E-4,0.003221317,10.45235,8.896897E-5,659102.8,659195.4
1.101421,0.001108154,6.283185,3.141593,6.283185,991.277,0.2770664,-1.270335E7,1431.704,1.991879E8,1431.704,0.9999921,0.1682794,8.697828E-5,0.03188839,1.520778E-5,3.551543E-4,0.04616619,0.01127291,-4.350015E-6,-8.321348E-7,7.603785E-4,2.707268E-4,2.062253E-4,0.2231013,0.002012799,-6.098488E-4,0.2707644,0.004523204,0.006471329,0.04362112,0.1730202,2.626362E-4,4.552032E-4,0.001791621,4.27471E-4,0.006099181,0.00267192,1.586743E-4,1.536339E-4,2.303085E-4,0.003221536,10.45234,8.896904E-5,659102.5,659195.1
1.11173,0.001118553,6.283185,3.141593,6.283185,991.207,0.2770664,-7938597.0,1431.549,1.991606E8,1431.549,0.9999921,0.1682653,8.854528E-5,0.0319598,1.527657E-5,3.55513E-4,0.04630061,0.01132037,-4.359821E-6,-8.207462E-7,7.622791E-4,2.727931E-4,2.080194E-4,0.2239361,0.002036808,-6.133859E-4,0.2703724,0.004509927,0.006470618,0.04371946,0.1721163,2.615322E-4,4.590733E-4,0.001806312,4.299895E-4,0.006134816,0.002687661,1.580566E-4,1.558951E-4,2.332807E-4,0.003249124,10.45195,8.897533E-5,659079.1,659171.6
1.121117,0.001128024,6.283185,3.141593,6.283185,991.1422,0.2770664,-9299932.0,1431.403,1.991349E8,1431.403,0.9999921,0.1682527,9.005409E-5,0.03202477,1.52813E-5,3.55862E-4,0.04642606,0.01136325,-4.368391E-6,-8.10701E-7,7.640156E-4,2.746732E-4,2.096463E-4,0.2246905,0.002058729,-6.424513E-4,0.2700198,0.004495014,0.006469893,0.04380759,0.171302,2.605498E-4,4.625922E-4,0.001819657,4.322734E-4,0.0061672,0.002701939,1.575399E-4,1.597034E-4,2.358902E-4,0.003274185,10.45157,8.898115E-5,659067.5,659164.3
1.121871,0.001128785,6.283185,3.141593,6.283185,991.1355,0.2770664,-3.661441E7,1431.386,1.991319E8,1431.386,0.9999921,0.1682518,9.019188E-5,0.03203012,1.553314E-5,3.559144E-4,0.04643894,0.01136665,-4.369063E-6,-8.104039E-7,7.641675E-4,2.748266E-4,2.097765E-4,0.2247505,0.002060494,-6.62385E-4,0.2699931,0.004492666,0.00646987,0.04381448,0.1712388,2.604795E-4,4.628758E-4,0.001820727,4.324541E-4,0.006169803,0.002703089,1.574987E-4,1.614716E-4,2.360723E-4,0.003276189,10.45151,8.898175E-5,659074.5,659174.1
1.121899,0.001128813,6.283185,3.141593,6.283185,991.1352,0.2770664,-3.522148E7,1431.385,1.991318E8,1431.385,0.9999921,0.1682518,9.019717E-5,0.03203033,1.552621E-5,3.55917E-4,0.04643929,0.01136677,-4.369087E-6,-8.104266E-7,7.641735E-4,2.748324E-4,2.097814E-4,0.2247527,0.00206056,-6.626825E-4,0.2699922,0.004492503,0.006469869,0.04381474,0.1712365,2.60477E-4,4.628864E-4,0.001820767,4.324607E-4,0.006169901,0.002703133,1.574975E-4,1.616244E-4,2.360784E-4,0.003276264,10.45151,8.898178E-5,659074.5,659174.0
1.127398,0.001134361,6.283185,3.141593,6.283185,991.0993,0.2770664,-4984106.0,1431.305,1.991176E8,1431.305,0.9999922,0.1682443,9.133408E-5,0.03206865,1.538748E-5,3.561248E-4,0.04651,0.01139195,-4.374074E-6,-8.023835E-7,7.652577E-4,2.759324E-4,2.10731E-4,0.2251959,0.002073405,-6.622589E-4,0.2697799,0.0044866,0.006469349,0.04386631,0.1707567,2.59955E-4,4.6496E-4,0.001828625,4.338012E-4,0.006188798,0.002711407,1.570977E-4,1.617884E-4,2.373562E-4,0.003290889,10.4513,8.8985E-5,659058.3,659158.8
1.2,0.001207633,6.283185,3.141593,6.283185,990.6143,0.2770664,-5407293.0,1430.245,1.989311E8,1430.245,0.9999922,0.1681483,1.020985E-4,0.03256248,1.496093E-5,3.589679E-4,0.04741101,0.01171645,-4.087143E-6,-9.7014E-7,7.780427E-4,2.904072E-4,2.230754E-4,0.2308909,0.002244922,-6.569552E-4,0.2670669,0.004402083,0.006460344,0.04451156,0.1646436,2.530096E-4,4.922584E-4,0.001931789,4.513315E-4,0.006437106,0.002819037,1.538662E-4,1.759606E-4,2.617141E-4,0.003484819,10.44868,8.902857E-5,658891.5,658984.8
1.261445,0.001269674,6.283185,3.141593,6.283185,990.1977,0.2770664,-4288978.0,1429.355,1.987745E8,1429.355,0.9999922,0.1680704,1.094344E-4,0.03296763,1.472301E-5,3.616764E-4,0.04813084,0.01198039,-3.76435E-6,-1.149495E-6,7.868566E-4,3.025019E-4,2.332284E-4,0.2355082,0.002391291,-6.58083E-4,0.2648423,0.004325354,0.006448964,0.04500969,0.1597339,2.473794E-4,5.152952E-4,0.002018181,4.6594E-4,0.006643215,0.002906256,1.507297E-4,1.911719E-4,2.814167E-4,0.00364583,10.44657,8.906602E-5,658762.3,658849.3
1.4,0.001409667,6.283185,3.141593,6.283185,989.2601,0.2770664,-2443867.0,1427.397,1.984298E8,1427.397,0.9999923,0.1679042,1.224541E-4,0.03384653,1.429555E-5,3.686299E-4,0.04962702,0.0125446,-3.774226E-6,-1.003618E-6,8.027684E-4,3.293145E-4,2.551487E-4,0.2453459,0.002725486,-6.481071E-4,0.2599879,0.004164568,0.006412545,0.04599547,0.1494184,2.358327E-4,5.670918E-4,0.002210637,4.981502E-4,0.00709652,0.00309148,1.4432E-4,2.25086E-4,3.289576E-4,0.004001892,10.44214,8.915044E-5,658485.0,658559.2
1.6,0.001611976,6.283185,3.141593,6.283185,987.905,0.2770664,-205895.9,1424.663,1.979486E8,1424.663,0.9999924,0.1676847,1.349239E-4,0.03504208,1.375622E-5,3.804529E-4,0.05151787,0.0132908,-3.823216E-6,-7.882672E-7,8.193715E-4,3.668914E-4,2.84446E-4,0.2582932,0.003214866,-6.344544E-4,0.2533529,0.003952262,0.00633875,0.0471272,0.1361644,2.21368E-4,6.410341E-4,0.002482237,5.427949E-4,0.007723889,0.003332929,1.360037E-4,2.76234E-4,4.013712E-4,0.004497186,10.43644,8.927273E-5,658125.1,658186.1
1.8,0.001814564,6.283185,3.141593,6.283185,986.5468,0.2770664,1581066.0,1422.018,1.974832E8,1422.018,0.9999925,0.167486,1.426115E-4,0.03616168,1.32678E-5,3.937655E-4,0.05314028,0.01396647,-3.913628E-6,-5.772034E-7,8.310058E-4,4.031601E-4,3.110814E-4,0.2699596,0.003707856,-6.216014E-4,0.2471204,0.003758052,0.006246486,0.04797601,0.1245566,2.08698E-4,7.134514E-4,0.002745838,5.85225E-4,0.008320634,0.003546898,1.284989E-4,3.291614E-4,4.775543E-4,0.004970054,10.43141,8.939563E-5,657806.4,657858.2
2.0,0.002017432,6.283185,3.141593,6.283185,985.1838,0.2770664,3008004.0,1419.447,1.970306E8,1419.447,0.9999927,0.1673052,1.472679E-4,0.03721367,1.281709E-5,4.080641E-4,0.05453788,0.01458074,-4.044656E-6,-3.755247E-7,8.389888E-4,4.381664E-4,3.352056E-4,0.2805233,0.004200252,-6.094741E-4,0.2412542,0.003579179,0.006141279,0.04859569,0.1143403,1.974204E-4,7.84003E-4,0.003000959,6.254555E-4,0.008887884,0.003736567,1.216768E-4,3.831504E-4,5.568392E-4,0.005420552,10.42695,8.95193E-5,657522.8,657568.1
2.2,0.002220581,6.283185,3.141593,6.283185,983.8146,0.2770664,4146207.0,1416.935,1.965884E8,1416.935,0.9999928,0.1671399,1.499772E-4,0.03820479,1.23962E-5,4.229891E-4,0.05574609,0.01514116,-4.211632E-6,-1.865826E-7,8.44212E-4,4.719622E-4,3.569828E-4,0.2901307,0.00468872,-5.980095E-4,0.2357233,0.003413598,0.006027332,0.04902937,0.1053078,1.872965E-4,8.524903E-4,0.00324734,6.635311E-4,0.009426737,0.003904813,1.154461E-4,4.376371E-4,6.38592E-4,0.005849089,10.42298,8.964389E-5,657269.5,657309.9
2.4,0.002424013,6.283185,3.141593,6.283185,982.438,0.2770664,5053961.0,1414.471,1.961547E8,1414.471,0.9999929,0.1669882,1.513922E-4,0.03914053,1.200007E-5,4.382922E-4,0.05679356,0.01565398,-4.404537E-6,-1.465595E-8,8.473317E-4,5.046007E-4,3.765825E-4,0.2989022,0.005170686,-5.871543E-4,0.2305007,0.003259699,0.005907788,0.04931137,0.09729028,1.781645E-4,9.188099E-4,0.003484896,6.995177E-4,0.009938286,0.004054184,1.097345E-4,4.92059E-4,7.223472E-4,0.006256373,10.41943,8.97695E-5,657042.5,657079.2
2.6,0.002627732,6.283185,3.141593,6.283185,981.0532,0.2770664,5772434.0,1412.045,1.957278E8,1412.045,0.999993,0.1668484,1.519371E-4,0.04002561,1.162487E-5,4.537982E-4,0.05770407,0.0161245,-4.609119E-6,1.345761E-7,8.488667E-4,5.361348E-4,3.941716E-4,0.3069388,0.005644147,-5.768618E-4,0.2255625,0.00311617,0.005785059,0.0494697,0.09014718,1.698955E-4,9.829164E-4,0.003713656,7.33494E-4,0.01042363,0.004186936,1.044833E-4,5.460358E-4,8.076207E-4,0.006643224,10.41624,8.989621E-5,656838.3,656872.4
2.8,0.002831739,6.283185,3.141593,6.283185,979.6596,0.2770664,6335943.0,1409.652,1.953066E8,1409.652,0.9999931,0.1667192,1.518838E-4,0.04086406,1.126782E-5,4.693872E-4,0.05849729,0.01655721,-4.805797E-6,2.530059E-7,8.492263E-4,5.666154E-4,4.099106E-4,0.3143256,0.006107584,-5.670912E-4,0.2208878,0.002981911,0.005660968,0.04952711,0.08376175,1.623832E-4,0.001044807,0.00393373,7.655471E-4,0.01088388,0.004305044,9.964232E-5,5.992646E-4,8.939664E-4,0.007010538,10.41338,9.00241E-5,656654.2,656686.2
3.0,0.003036038,6.283185,3.141593,6.283185,978.2568,0.2770664,6773031.0,1407.284,1.948899E8,1407.284,0.9999933,0.1665993,1.514116E-4,0.04165938,1.092666E-5,4.849784E-4,0.05918964,0.01695595,-4.968256E-6,3.29111E-7,8.48733E-4,5.96091E-4,4.239513E-4,0.3211348,0.006559866,-5.578063E-4,0.2164579,0.002855998,0.0055369,0.0495022,0.078036,1.55539E-4,0.001104506,0.004145281,7.957683E-4,0.01132012,0.004410234,9.516883E-5,6.514883E-4,9.81018E-4,0.007359257,10.4108,9.015319E-5,656487.9,656518.2
3.2,0.003240631,6.283185,3.141593,6.283185,976.8445,0.2770664,7105810.0,1404.938,1.944768E8,1404.938,0.9999934,0.1664879,1.506415E-4,0.0424147,1.059964E-5,5.00518E-4,0.059795,0.01732405,-5.063259E-6,3.48062E-7,8.476411E-4,6.246073E-4,4.364356E-4,0.3274284,0.00700016,-5.489748E-4,0.212256,0.002737639,0.005413908,0.04941038,0.07288683,1.492872E-4,0.001162061,0.004348513,8.242508E-4,0.01173344,0.004504016,9.102575E-5,7.02511E-4,0.001068435,0.007690322,10.40846,9.028353E-5,656337.2,656366.2
3.4,0.00344552,6.283185,3.141593,6.283185,975.4226,0.2770664,7350545.0,1402.608,1.940668E8,1402.608,0.9999935,0.166384,1.496536E-4,0.04313277,1.02853E-5,5.159725E-4,0.0603251,0.01766439,-5.050603E-6,2.919248E-7,8.461492E-4,6.522071E-4,4.474955E-4,0.3332598,0.007427884,-5.405675E-4,0.2082668,0.002626152,0.005292787,0.04926438,0.06824359,1.435627E-4,0.001217528,0.004543648,8.510874E-4,0.01212491,0.004587709,8.718096E-5,7.521853E-4,0.001155917,0.008004658,10.40635,9.041513E-5,656200.5,656228.3
3.6,0.00365071,6.283185,3.141593,6.283185,973.9913,0.2770664,7522032.0,1400.292,1.936591E8,1400.292,0.9999936,0.1662869,1.484998E-4,0.04381607,9.982489E-6,5.313229E-4,0.06078991,0.01797949,-4.883274E-6,1.399362E-7,8.44411E-4,6.789301E-4,4.572528E-4,0.3386751,0.00784266,-5.325584E-4,0.2044767,0.002520945,0.005174124,0.04907474,0.06404595,1.383098E-4,0.001270976,0.004730928,8.763696E-4,0.01249557,0.004662466,8.36063E-5,8.003997E-4,0.001243197,0.008303162,10.40443,9.054801E-5,656076.3,656103.1
3.8,0.003856203,6.283185,3.141593,6.283185,972.5504,0.2770664,7637328.0,1397.986,1.932534E8,1397.986,0.9999938,0.1661959,1.472125E-4,0.04446681,9.690238E-6,5.465603E-4,0.06119792,0.01827154,-4.511245E-6,-1.287574E-7,8.425452E-4,7.048133E-4,4.658199E-4,0.3437146,0.008244269,-5.249236E-4,0.2008731,0.0024215,0.005058349,0.04885023,0.06024216,1.334799E-4,0.001322476,0.0049106,9.001865E-4,0.01284643,0.004729293,8.027708E-5,8.47078E-4,0.001330037,0.008586696,10.40269,9.068216E-5,655963.2,655989.2
4.0,0.004062001,6.283185,3.141593,6.283185,971.1003,0.2770664,7712253.0,1395.69,1.928491E8,1395.69,0.9999939,0.1661104,1.458116E-4,0.04508703,9.407778E-6,5.616829E-4,0.06155649,0.01854253,-3.884853E-6,-5.332678E-7,8.406437E-4,7.298912E-4,4.733002E-4,0.3484137,0.008632618,-5.176411E-4,0.1974446,0.002327361,0.004945774,0.04859825,0.05678721,1.290308E-4,0.001372105,0.005082916,9.226244E-4,0.01317848,0.004789079,7.717144E-5,8.92157E-4,0.001416236,0.008856086,10.40111,9.081757E-5,655860.1,655885.5
