Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mass_fraction_H2_PFRC2 (),Mass_fraction_H_PFRC2 (),Mass_fraction_H2O_PFRC2 (),Mass_fraction_CO_PFRC2 (),Mass_fraction_CH4_PFRC2 (),Mass_fraction_CH3_PFRC2 (),Mass_fraction_CH2O_PFRC2 (),Mass_fraction_C2H4_PFRC2 (),Mass_fraction_C2H2_PFRC2 (),Mass_fraction_C3H4-P_PFRC2 (),Mass_fraction_C4H4_PFRC2 (),Mass_fraction_C4H2_PFRC2 (),Mass_fraction_C6H6_PFRC2 (),Mass_fraction_C10H8_PFRC2 (),Mass_fraction_C7H8_PFRC2 (),Mass_fraction_C7H7_PFRC2 (),Mass_fraction_STILB_PFRC2 (),Mass_fraction_C7H6_PFRC2 (),Mass_fraction_C6H5C2H_PFRC2 (),Mass_fraction_C6H5C2H3_PFRC2 (),Mass_fraction_C6H5C2H5_PFRC2 (),Mass_fraction_INDENE_PFRC2 (),Mass_fraction_INDENYL_PFRC2 (),Mass_fraction_C12H8_PFRC2 (),Mass_fraction_BIPHENYL_PFRC2 (),Mass_fraction_C14H10_PFRC2 (),Mass_fraction_C16H10_PFRC2 (),Mass_fraction_C18H10_PFRC2 (),Mass_fraction_BIN1B_PFRC2 (),Mass_fraction_BIN1A_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
6.150266,0.001446882,3.141593,0.7853982,3.141593,4191.447,0.1974164,9757247.0,1542.742,1.093657E8,1542.742,1.000034,0.2381736,3.815281E-6,-2.497086E-6,1.795844E-5,0.04514055,3.400532E-5,1.198278E-6,0.05093174,0.05266923,7.716553E-4,0.002203689,0.00490259,0.4034894,0.03459971,0.0362507,0.001588984,6.822393E-4,3.259253E-4,0.04175095,0.004660927,9.761797E-6,0.001767389,0.002067146,0.00207932,0.008881215,0.02581633,0.007388651,0.00480359,0.01258582,0.01275151,7.591469,5.996935E-5,438930.6,438932.8
6.150317,0.001446894,3.141593,0.7853982,3.141593,4191.446,0.1974164,1899331.0,1542.742,1.093656E8,1542.742,1.000034,0.2381736,3.815295E-6,-2.508068E-6,1.795929E-5,0.04514063,3.400433E-5,1.220481E-6,0.05093168,0.05266935,7.716523E-4,0.002203698,0.004902582,0.4034897,0.03459985,0.03625038,0.001588965,6.82229E-4,3.259217E-4,0.04175068,0.004660835,9.761718E-6,0.001767398,0.00206715,0.002079335,0.008881244,0.02581637,0.00738863,0.004803681,0.01258592,0.01275156,7.591469,5.996936E-5,438930.7,438932.9
6.151238,0.001447114,3.141593,0.7853982,3.141593,4191.428,0.1974164,7662520.0,1542.734,1.09365E8,1542.734,1.000034,0.2381736,3.816768E-6,-2.563331E-6,1.797548E-5,0.04514203,3.397345E-5,1.26706E-6,0.05092984,0.05267151,7.715975E-4,0.002203862,0.004902434,0.4034941,0.03460233,0.03624471,0.001588619,6.820428E-4,3.258563E-4,0.04174581,0.004659182,9.760249E-6,0.001767562,0.002067221,0.002079596,0.008881766,0.02581713,0.007388247,0.004804175,0.01258769,0.01275234,7.591465,5.996963E-5,438930.6,438932.8
6.151956,0.001447285,3.141593,0.7853982,3.141593,4191.414,0.1974164,-5.291248E7,1542.728,1.093644E8,1542.728,1.000034,0.2381736,3.814727E-6,-2.72047E-6,1.798873E-5,0.04514312,3.393883E-5,1.622963E-6,0.05092896,0.0526732,7.715546E-4,0.002203989,0.004902319,0.4034976,0.03460427,0.0362403,0.001588349,6.818979E-4,3.258053E-4,0.04174202,0.004657895,9.759056E-6,0.00176769,0.002067274,0.0020798,0.008882173,0.02581771,0.007387949,0.00480547,0.01258907,0.01275295,7.59146,5.996982E-5,438931.4,438934.2
6.151989,0.001447293,3.141593,0.7853982,3.141593,4191.413,0.1974164,-373766.6,1542.728,1.093644E8,1542.728,1.000034,0.2381736,3.814131E-6,-2.754858E-6,1.798937E-5,0.04514317,3.393578E-5,1.609019E-6,0.05092886,0.05267328,7.715526E-4,0.002203995,0.004902314,0.4034978,0.03460436,0.03624009,0.001588336,6.818911E-4,3.258029E-4,0.04174185,0.004657835,9.758999E-6,0.001767696,0.002067276,0.002079809,0.008882192,0.02581774,0.007387935,0.004805746,0.01258913,0.01275298,7.59146,5.996984E-5,438931.4,438934.1
6.152022,0.001447301,3.141593,0.7853982,3.141593,4191.412,0.1974164,1146386.0,1542.727,1.093644E8,1542.727,1.000034,0.2381736,3.813676E-6,-2.7819E-6,1.799001E-5,0.04514322,3.393285E-5,1.623489E-6,0.05092882,0.05267335,7.715507E-4,0.002204001,0.004902309,0.4034979,0.03460445,0.03623989,0.001588323,6.818845E-4,3.258006E-4,0.04174168,0.004657777,9.758943E-6,0.001767701,0.002067279,0.002079819,0.008882211,0.02581777,0.007387921,0.004805963,0.01258919,0.012753,7.59146,5.996985E-5,438931.4,438934.1
6.15224,0.001447353,3.141593,0.7853982,3.141593,4191.408,0.1974164,-4771104.0,1542.725,1.093642E8,1542.725,1.000034,0.2381736,3.813202E-6,-2.827974E-6,1.799471E-5,0.04514355,3.391929E-5,1.651811E-6,0.0509284,0.05267386,7.715379E-4,0.00220404,0.004902274,0.403499,0.03460504,0.03623855,0.001588239,6.818407E-4,3.257852E-4,0.04174053,0.004657388,9.758565E-6,0.00176774,0.002067295,0.002079881,0.008882334,0.02581795,0.007387831,0.004806342,0.0125896,0.01275319,7.591459,5.996991E-5,438931.4,438934.2
6.152447,0.001447402,3.141593,0.7853982,3.141593,4191.404,0.1974164,-1198994.0,1542.724,1.093641E8,1542.724,1.000034,0.2381736,3.812137E-6,-2.918409E-6,1.799937E-5,0.04514386,3.391977E-5,1.745998E-6,0.05092815,0.05267435,7.715257E-4,0.002204077,0.004902241,0.4035,0.0346056,0.03623728,0.001588158,6.817988E-4,3.257706E-4,0.04173944,0.004657017,9.758204E-6,0.001767776,0.00206731,0.002079939,0.008882452,0.02581812,0.007387746,0.004807073,0.01258998,0.01275336,7.591457,5.996997E-5,438931.7,438934.6
6.152595,0.001447437,3.141593,0.7853982,3.141593,4191.401,0.1974164,-6416891.0,1542.722,1.093639E8,1542.722,1.000034,0.2381736,3.811206E-6,-2.995855E-6,1.800284E-5,0.04514408,3.391861E-5,1.808812E-6,0.05092795,0.0526747,7.71517E-4,0.002204103,0.004902217,0.4035008,0.034606,0.03623637,0.0015881,6.81769E-4,3.257601E-4,0.04173866,0.004656752,9.757945E-6,0.001767802,0.00206732,0.002079982,0.008882536,0.02581824,0.007387685,0.004807698,0.01259026,0.01275349,7.591456,5.997001E-5,438931.8,438934.8
6.152639,0.001447448,3.141593,0.7853982,3.141593,4191.4,0.1974164,-6.603509E7,1542.722,1.093639E8,1542.722,1.000034,0.2381736,3.811304E-6,-3.000419E-6,1.800396E-5,0.04514415,3.391948E-5,1.898543E-6,0.05092802,0.0526748,7.715144E-4,0.002204111,0.00490221,0.403501,0.03460612,0.0362361,0.001588083,6.8176E-4,3.25757E-4,0.04173842,0.004656673,9.757868E-6,0.001767809,0.002067323,0.002079994,0.008882562,0.02581828,0.007387666,0.004807736,0.01259034,0.01275353,7.591455,5.997002E-5,438932.1,438935.2
6.152653,0.001447451,3.141593,0.7853982,3.141593,4191.4,0.1974164,-1465635.0,1542.722,1.093639E8,1542.722,1.000034,0.2381736,3.811259E-6,-3.006028E-6,1.80043E-5,0.04514417,3.391995E-5,1.897002E-6,0.05092799,0.05267484,7.715136E-4,0.002204114,0.004902208,0.4035011,0.03460616,0.03623602,0.001588077,6.817573E-4,3.257561E-4,0.04173835,0.004656649,9.757845E-6,0.001767812,0.002067324,0.002079998,0.008882569,0.02581829,0.007387661,0.004807781,0.01259037,0.01275354,7.591455,5.997003E-5,438932.1,438935.2
6.152694,0.001447461,3.141593,0.7853982,3.141593,4191.399,0.1974164,2354102.0,1542.721,1.093639E8,1542.721,1.000034,0.2381736,3.810537E-6,-3.054599E-6,1.800525E-5,0.04514423,3.392038E-5,1.883315E-6,0.05092788,0.05267493,7.715112E-4,0.002204121,0.004902201,0.4035013,0.03460627,0.03623577,0.001588061,6.817491E-4,3.257532E-4,0.04173814,0.004656576,9.757774E-6,0.001767819,0.002067327,0.00208001,0.008882593,0.02581832,0.007387644,0.00480817,0.01259044,0.01275357,7.591455,5.997004E-5,438932.1,438935.1
6.152794,0.001447485,3.141593,0.7853982,3.141593,4191.397,0.1974164,7975391.0,1542.721,1.093638E8,1542.721,1.000034,0.2381736,3.810009E-6,-3.106495E-6,1.800777E-5,0.04514439,3.391934E-5,1.910487E-6,0.05092772,0.05267517,7.715054E-4,0.002204139,0.004902185,0.4035018,0.03460654,0.03623515,0.001588021,6.817289E-4,3.257461E-4,0.04173761,0.004656397,9.7576E-6,0.001767836,0.002067334,0.002080038,0.00888265,0.02581841,0.007387603,0.004808589,0.01259062,0.01275366,7.591455,5.997007E-5,438932.1,438935.2
6.157457,0.001448598,3.141593,0.7853982,3.141593,4191.302,0.1974164,7270199.0,1542.682,1.093604E8,1542.682,1.000034,0.2381736,3.817984E-6,-2.987885E-6,1.813675E-5,0.04515136,3.38809E-5,1.945237E-6,0.05091794,0.05268613,7.712273E-4,0.002204963,0.004901438,0.4035244,0.03461909,0.03620647,0.001586255,6.807879E-4,3.254154E-4,0.041713,0.004648052,9.749218E-6,0.001768661,0.002067656,0.002081361,0.008885287,0.02582221,0.007385663,0.004807865,0.01259935,0.0127576,7.591435,5.997142E-5,438931.0,438934.1
6.168128,0.001451144,3.141593,0.7853982,3.141593,4191.086,0.1974164,8549185.0,1542.593,1.093526E8,1542.593,1.000034,0.2381737,3.824738E-6,-2.701893E-6,1.840296E-5,0.04516724,3.39288E-5,1.986729E-6,0.05089559,0.05271112,7.705748E-4,0.002206855,0.004899718,0.4035762,0.03464768,0.03614063,0.001582465,6.786363E-4,3.246501E-4,0.04165665,0.004629002,9.73071E-6,0.001770628,0.002068368,0.002084387,0.008891324,0.02583082,0.007381201,0.004806361,0.01262091,0.01276675,7.59139,5.997451E-5,438928.5,438931.7
6.177981,0.001453495,3.141593,0.7853982,3.141593,4190.889,0.1974164,1.228139E7,1542.512,1.093454E8,1542.512,1.000034,0.2381737,3.823554E-6,-2.726742E-6,1.862895E-5,0.04518189,3.392723E-5,2.356216E-6,0.05087557,0.05273405,7.699673E-4,0.002208606,0.004898124,0.403624,0.03467401,0.03607985,0.001579088,6.766546E-4,3.239406E-4,0.04160468,0.004611501,9.714463E-6,0.001772483,0.002069019,0.002087181,0.008896895,0.02583874,0.007377078,0.004807522,0.01264221,0.0127753,7.591347,5.997733E-5,438927.3,438931.0
6.179708,0.001453907,3.141593,0.7853982,3.141593,4190.855,0.1974164,7604663.0,1542.498,1.093442E8,1542.498,1.000034,0.2381738,3.81757E-6,-3.023099E-6,1.867425E-5,0.04518446,3.38869E-5,2.846278E-6,0.05087281,0.05273807,7.698618E-4,0.002208914,0.004897845,0.4036323,0.03467863,0.03606923,0.001578486,6.763084E-4,3.238167E-4,0.0415956,0.004608448,9.711608E-6,0.001772807,0.002069127,0.002087671,0.008897872,0.02584013,0.007376359,0.004810054,0.01264594,0.0127768,7.591337,5.997782E-5,438928.2,438932.6
6.180202,0.001454024,3.141593,0.7853982,3.141593,4190.845,0.1974164,8291647.0,1542.494,1.093438E8,1542.494,1.000034,0.2381738,3.817665E-6,-3.045693E-6,1.868986E-5,0.0451852,3.3888E-5,2.844872E-6,0.05087176,0.05273922,7.69832E-4,0.002209001,0.004897765,0.4036347,0.03467996,0.0360662,0.001578307,6.762094E-4,3.237815E-4,0.041593,0.004607576,9.71075E-6,0.001772897,0.002069158,0.002087811,0.008898151,0.02584053,0.007376153,0.004810278,0.01264698,0.01277722,7.591335,5.997796E-5,438928.1,438932.4
6.186804,0.0014556,3.141593,0.7853982,3.141593,4190.713,0.1974164,9214698.0,1542.439,1.09339E8,1542.439,1.000034,0.2381738,3.823295E-6,-2.759154E-6,1.890137E-5,0.04519499,3.391884E-5,2.888496E-6,0.05085795,0.05275453,7.694302E-4,0.002210171,0.004896695,0.4036666,0.03469756,0.03602562,0.001575995,6.748869E-4,3.233086E-4,0.04155827,0.004595925,9.699587E-6,0.001774127,0.00206956,0.002089681,0.008901871,0.02584581,0.007373398,0.004808648,0.01266131,0.01278295,7.591308,5.997985E-5,438926.5,438930.9
6.2,0.001458749,3.141593,0.7853982,3.141593,4190.451,0.1974164,1.060673E7,1542.332,1.093296E8,1542.332,1.000035,0.2381739,3.82651E-6,-2.188206E-6,1.927401E-5,0.04521454,3.394207E-5,2.894997E-6,0.05083027,0.05278499,7.686165E-4,0.002212515,0.004894547,0.40373,0.0347326,0.03594444,0.001571597,6.722483E-4,3.223573E-4,0.04148887,0.004572733,9.678684E-6,0.001776655,0.002070371,0.002093416,0.0089093,0.02585628,0.007367874,0.004805726,0.01269175,0.01279454,7.591253,5.998361E-5,438923.3,438927.7
6.205774,0.001460127,3.141593,0.7853982,3.141593,4190.336,0.1974164,9900486.0,1542.285,1.093254E8,1542.285,1.000035,0.2381739,3.826131E-6,-2.058142E-6,1.941828E-5,0.04522309,3.396527E-5,2.903624E-6,0.05081824,0.05279825,7.682601E-4,0.002213542,0.004893604,0.4037576,0.0347479,0.03590898,0.001569707,6.71097E-4,3.219411E-4,0.04145856,0.004562637,9.669823E-6,0.001777771,0.002070738,0.00209505,0.008912546,0.02586084,0.007365459,0.004805496,0.01270558,0.01279965,7.59123,5.998525E-5,438922.1,438926.5
6.207012,0.001460422,3.141593,0.7853982,3.141593,4190.311,0.1974164,4999558.0,1542.274,1.093245E8,1542.274,1.000035,0.2381739,3.826008E-6,-2.145975E-6,1.944757E-5,0.04522493,3.401375E-5,2.894856E-6,0.05081571,0.05280109,7.68184E-4,0.002213763,0.004893402,0.4037635,0.03475117,0.03590138,0.001569302,6.708504E-4,3.218518E-4,0.04145206,0.004560476,9.668031E-6,0.001778011,0.002070818,0.0020954,0.008913242,0.02586182,0.007364941,0.00480637,0.01270855,0.01280074,7.591224,5.998561E-5,438922.0,438926.4
6.207119,0.001460448,3.141593,0.7853982,3.141593,4190.309,0.1974164,-2563262.0,1542.274,1.093245E8,1542.274,1.000035,0.2381739,3.826055E-6,-2.160416E-6,1.945006E-5,0.04522509,3.4021E-5,2.914103E-6,0.05081553,0.05280134,7.681774E-4,0.002213782,0.004893384,0.403764,0.03475146,0.03590073,0.001569267,6.708291E-4,3.218441E-4,0.0414515,0.004560289,9.667884E-6,0.001778032,0.002070825,0.00209543,0.008913302,0.0258619,0.007364897,0.004806499,0.0127088,0.01280084,7.591223,5.998564E-5,438922.0,438926.4
6.207998,0.001460657,3.141593,0.7853982,3.141593,4190.291,0.1974164,9502207.0,1542.266,1.093238E8,1542.266,1.000035,0.2381739,3.826599E-6,-2.166885E-6,1.94709E-5,0.0452264,3.401368E-5,2.927874E-6,0.05081374,0.05280336,7.681235E-4,0.002213938,0.004893241,0.4037682,0.03475378,0.03589533,0.001568981,6.70654E-4,3.217807E-4,0.04144689,0.004558756,9.666679E-6,0.001778203,0.002070881,0.002095679,0.008913796,0.02586259,0.007364529,0.00480667,0.01271089,0.01280161,7.59122,5.998589E-5,438921.9,438926.3
6.210707,0.001461304,3.141593,0.7853982,3.141593,4190.238,0.1974164,6464397.0,1542.244,1.093219E8,1542.244,1.000035,0.2381739,3.822605E-6,-2.386257E-6,1.953683E-5,0.04523044,3.400553E-5,3.165021E-6,0.05080855,0.05280958,7.679574E-4,0.002214421,0.004892798,0.4037812,0.03476095,0.03587873,0.001568094,6.701151E-4,3.215857E-4,0.04143269,0.004554037,9.662815E-6,0.001778728,0.002071053,0.002096445,0.008915318,0.02586473,0.007363398,0.004808784,0.01271731,0.012804,7.591207,5.998666E-5,438922.1,438926.8
6.210888,0.001461347,3.141593,0.7853982,3.141593,4190.234,0.1974164,1438083.0,1542.242,1.093217E8,1542.242,1.000035,0.2381739,3.822593E-6,-2.423489E-6,1.954161E-5,0.04523072,3.401602E-5,3.237844E-6,0.05080832,0.05281,7.679464E-4,0.002214453,0.004892768,0.4037821,0.03476143,0.03587762,0.001568032,6.70079E-4,3.215726E-4,0.04143173,0.004553721,9.662565E-6,0.001778763,0.002071064,0.002096497,0.00891542,0.02586488,0.007363322,0.004809104,0.01271773,0.01280416,7.591206,5.998671E-5,438922.3,438927.1
6.211065,0.001461389,3.141593,0.7853982,3.141593,4190.23,0.1974164,8487397.0,1542.241,1.093216E8,1542.241,1.000035,0.2381739,3.822356E-6,-2.467877E-6,1.954631E-5,0.04523098,3.401948E-5,3.224519E-6,0.05080794,0.0528104,7.679357E-4,0.002214485,0.004892739,0.4037829,0.0347619,0.03587654,0.001567973,6.70044E-4,3.2156E-4,0.04143081,0.004553415,9.662325E-6,0.001778797,0.002071075,0.002096547,0.008915519,0.02586502,0.007363249,0.00480948,0.01271813,0.01280432,7.591205,5.998676E-5,438922.2,438927.0
6.211473,0.001461487,3.141593,0.7853982,3.141593,4190.222,0.1974164,6650493.0,1542.237,1.093213E8,1542.237,1.000035,0.2381739,3.822749E-6,-2.529038E-6,1.95574E-5,0.0452316,3.404564E-5,3.22985E-6,0.05080714,0.05281134,7.679111E-4,0.002214557,0.004892673,0.4037849,0.03476298,0.03587404,0.001567835,6.699629E-4,3.215308E-4,0.04142868,0.004552706,9.66178E-6,0.001778875,0.002071101,0.002096662,0.008915748,0.02586534,0.007363079,0.004810017,0.01271907,0.01280467,7.591203,5.998688E-5,438922.3,438927.1
6.213645,0.001462005,3.141593,0.7853982,3.141593,4190.179,0.1974164,9712441.0,1542.22,1.093197E8,1542.22,1.000035,0.238174,3.824968E-6,-2.514901E-6,1.961781E-5,0.04523486,3.401664E-5,3.265943E-6,0.05080271,0.05281634,7.677791E-4,0.002214943,0.004892317,0.4037952,0.03476872,0.03586074,0.001567118,6.695311E-4,3.213746E-4,0.04141729,0.004548927,9.658896E-6,0.001779294,0.002071234,0.002097276,0.008916966,0.02586705,0.007362172,0.004810163,0.01272405,0.01280657,7.591194,5.99875E-5,438921.9,438926.7
6.219589,0.001463424,3.141593,0.7853982,3.141593,4190.061,0.1974164,-2174608.0,1542.171,1.093154E8,1542.171,1.000035,0.238174,3.821489E-6,-2.662167E-6,1.978654E-5,0.04524372,3.395599E-5,3.672649E-6,0.05079107,0.05283,7.674176E-4,0.002216,0.004891344,0.4038237,0.03478443,0.03582438,0.001565151,6.683513E-4,3.209477E-4,0.04138617,0.004538615,9.650445E-6,0.001780443,0.002071597,0.002098957,0.008920298,0.02587172,0.007359692,0.004812053,0.01273771,0.01281177,7.591167,5.998919E-5,438921.8,438927.1
6.219777,0.001463469,3.141593,0.7853982,3.141593,4190.058,0.1974164,-4.375354E7,1542.169,1.093153E8,1542.169,1.000035,0.238174,3.819557E-6,-2.771612E-6,1.979234E-5,0.045244,3.395792E-5,3.852943E-6,0.05079101,0.05283043,7.674064E-4,0.002216034,0.004891314,0.4038246,0.03478493,0.03582324,0.001565086,6.683142E-4,3.209343E-4,0.04138519,0.004538291,9.650164E-6,0.001780479,0.002071608,0.00209901,0.008920404,0.02587187,0.007359614,0.004812948,0.01273813,0.01281194,7.591165,5.998923E-5,438922.3,438927.9
6.219809,0.001463476,3.141593,0.7853982,3.141593,4190.057,0.1974164,1632732.0,1542.169,1.093153E8,1542.169,1.000035,0.238174,3.819057E-6,-2.799776E-6,1.979335E-5,0.04524405,3.395691E-5,3.842833E-6,0.05079093,0.0528305,7.674044E-4,0.00221604,0.004891308,0.4038247,0.03478501,0.03582305,0.001565075,6.683079E-4,3.20932E-4,0.04138502,0.004538236,9.650117E-6,0.001780486,0.00207161,0.002099019,0.008920422,0.02587189,0.007359601,0.004813176,0.0127382,0.01281196,7.591165,5.998925E-5,438922.2,438927.8
6.219979,0.001463517,3.141593,0.7853982,3.141593,4190.054,0.1974164,1796064.0,1542.168,1.093151E8,1542.168,1.000035,0.238174,3.817795E-6,-2.874972E-6,1.979892E-5,0.04524431,3.394896E-5,3.89209E-6,0.05079066,0.05283089,7.673943E-4,0.00221607,0.004891281,0.4038255,0.03478546,0.03582201,0.001565015,6.682743E-4,3.2092E-4,0.04138414,0.004537943,9.649862E-6,0.001780518,0.002071619,0.002099067,0.008920518,0.02587203,0.007359531,0.004813795,0.01273858,0.01281211,7.591165,5.998929E-5,438922.3,438928.0
6.220042,0.001463532,3.141593,0.7853982,3.141593,4190.052,0.1974164,9618399.0,1542.167,1.093151E8,1542.167,1.000035,0.238174,3.817427E-6,-2.895644E-6,1.980104E-5,0.0452444,3.394472E-5,3.892391E-6,0.05079052,0.05283104,7.673906E-4,0.002216081,0.00489127,0.4038258,0.03478563,0.03582163,0.001564993,6.682619E-4,3.209155E-4,0.04138381,0.004537835,9.649766E-6,0.00178053,0.002071623,0.002099085,0.008920553,0.02587208,0.007359505,0.004813966,0.01273872,0.01281217,7.591164,5.998931E-5,438922.3,438928.0
6.220439,0.001463627,3.141593,0.7853982,3.141593,4190.044,0.1974164,1.044433E7,1542.164,1.093148E8,1542.164,1.000035,0.238174,3.817345E-6,-2.920823E-6,1.981498E-5,0.04524499,3.394178E-5,3.910212E-6,0.05078972,0.05283195,7.67367E-4,0.002216152,0.004891206,0.4038278,0.03478669,0.03581921,0.001564854,6.681832E-4,3.208872E-4,0.04138173,0.004537148,9.649158E-6,0.001780604,0.002071646,0.002099197,0.008920776,0.02587239,0.00735934,0.00481421,0.0127396,0.01281251,7.591163,5.998943E-5,438922.3,438928.0
6.221052,0.001463773,3.141593,0.7853982,3.141593,4190.032,0.1974164,5765645.0,1542.159,1.093144E8,1542.159,1.000035,0.238174,3.817495E-6,-2.96974E-6,1.983692E-5,0.04524591,3.395822E-5,3.929778E-6,0.0507885,0.05283336,7.673306E-4,0.002216261,0.004891105,0.4038307,0.03478831,0.03581548,0.00156464,6.680619E-4,3.208437E-4,0.04137853,0.004536089,9.648233E-6,0.001780719,0.002071682,0.002099371,0.008921119,0.02587288,0.007359086,0.004814665,0.01274096,0.01281304,7.59116,5.998961E-5,438922.3,438928.0
6.221222,0.001463814,3.141593,0.7853982,3.141593,4190.028,0.1974164,-6870238.0,1542.157,1.093142E8,1542.157,1.000035,0.238174,3.817424E-6,-3.012166E-6,1.984299E-5,0.04524616,3.39776E-5,4.004998E-6,0.05078831,0.05283375,7.673205E-4,0.002216291,0.004891078,0.4038315,0.03478876,0.03581444,0.00156458,6.680282E-4,3.208316E-4,0.04137765,0.004535796,9.647985E-6,0.001780751,0.002071692,0.002099419,0.008921214,0.02587301,0.007359015,0.004815021,0.01274133,0.01281319,7.591158,5.998965E-5,438922.5,438928.3
6.221261,0.001463823,3.141593,0.7853982,3.141593,4190.028,0.1974164,1.211438E7,1542.157,1.093142E8,1542.157,1.000035,0.238174,3.817249E-6,-3.027371E-6,1.984439E-5,0.04524622,3.397741E-5,4.004953E-6,0.05078823,0.05283384,7.673182E-4,0.002216298,0.004891071,0.4038317,0.03478886,0.03581421,0.001564566,6.680205E-4,3.208288E-4,0.04137744,0.004535728,9.647929E-6,0.001780759,0.002071694,0.00209943,0.008921236,0.02587305,0.007358999,0.004815146,0.01274142,0.01281322,7.591158,5.998967E-5,438922.5,438928.3
6.221576,0.001463898,3.141593,0.7853982,3.141593,4190.021,0.1974164,2.067934E7,1542.154,1.09314E8,1542.154,1.000035,0.238174,3.816628E-6,-3.098903E-6,1.985594E-5,0.04524669,3.397423E-5,4.080029E-6,0.05078772,0.05283457,7.672996E-4,0.002216354,0.00489102,0.4038332,0.0347897,0.03581229,0.001564455,6.679582E-4,3.208064E-4,0.0413758,0.004535184,9.647474E-6,0.001780818,0.002071712,0.002099519,0.008921413,0.0258733,0.007358869,0.004815749,0.01274211,0.0128135,7.591157,5.998975E-5,438922.7,438928.6
6.221653,0.001463916,3.141593,0.7853982,3.141593,4190.02,0.1974164,1.037953E7,1542.154,1.093139E8,1542.154,1.000035,0.238174,3.816419E-6,-3.117388E-6,1.985882E-5,0.04524681,3.397168E-5,4.093582E-6,0.05078758,0.05283474,7.67295E-4,0.002216368,0.004891007,0.4038336,0.0347899,0.03581182,0.001564428,6.67943E-4,3.20801E-4,0.0413754,0.004535051,9.647362E-6,0.001780832,0.002071717,0.002099541,0.008921456,0.02587336,0.007358837,0.004815904,0.01274227,0.01281356,7.591156,5.998978E-5,438922.7,438928.6
6.224071,0.001464493,3.141593,0.7853982,3.141593,4189.971,0.1974164,7605757.0,1542.134,1.093121E8,1542.134,1.000035,0.238174,3.817882E-6,-3.171463E-6,1.995281E-5,0.04525042,3.396208E-5,4.220966E-6,0.0507828,0.05284031,7.671518E-4,0.002216796,0.004890612,0.4038451,0.03479629,0.03579711,0.001563583,6.674648E-4,3.206291E-4,0.04136277,0.004530878,9.643803E-6,0.001781287,0.002071853,0.002100224,0.008922807,0.02587526,0.007357833,0.004816572,0.01274754,0.01281565,7.591145,5.999047E-5,438922.5,438928.6
6.232997,0.001466624,3.141593,0.7853982,3.141593,4189.793,0.1974164,1.002679E7,1542.06,1.093057E8,1542.06,1.000035,0.2381741,3.821728E-6,-2.968989E-6,2.031319E-5,0.0452637,3.395619E-5,4.412863E-6,0.05076456,0.05286081,7.666191E-4,0.002218379,0.004889149,0.4038876,0.0348198,0.03574276,0.001560541,6.657012E-4,3.199924E-4,0.04131618,0.004515509,9.630605E-6,0.001782987,0.002072336,0.002102743,0.00892779,0.02588221,0.007354117,0.004815875,0.01276726,0.01282338,7.591107,5.999302E-5,438920.9,438927.3
6.369113,0.001499122,3.141593,0.7853982,3.141593,4187.106,0.1974164,1.082463E7,1540.965,1.092093E8,1540.965,1.000035,0.2381752,3.764693E-6,-5.894854E-7,2.351968E-5,0.04546045,3.336412E-5,3.838217E-6,0.05048311,0.05316559,7.58862E-4,0.002242226,0.004866688,0.4045154,0.0351723,0.03493387,0.001513655,6.395309E-4,3.10627E-4,0.04061787,0.004291316,9.381523E-6,0.001807547,0.002083089,0.002140803,0.009002237,0.02598476,0.007298178,0.004816857,0.01309927,0.01294243,7.590578,6.003153E-5,438890.0,438895.1
6.4,0.001506499,3.141593,0.7853982,3.141593,4186.49,0.1974164,1.05879E7,1540.715,1.091873E8,1540.715,1.000036,0.2381754,3.753314E-6,-5.403236E-7,2.398726E-5,0.04550386,3.325711E-5,3.687673E-6,0.05042008,0.05323346,7.571815E-4,0.002247537,0.004861574,0.4046532,0.03525047,0.03475566,0.00150283,6.337884E-4,3.085941E-4,0.04046284,0.004243105,9.3171E-6,0.001812718,0.002085917,0.00214931,0.009018688,0.02600693,0.007285652,0.004820356,0.01317184,0.01296879,7.590462,6.004035E-5,438883.3,438888.1
6.458593,0.001520497,3.141593,0.7853982,3.141593,4185.319,0.1974164,1.029468E7,1540.24,1.091455E8,1540.24,1.000036,0.238176,3.734079E-6,-5.81238E-7,2.474502E-5,0.04558526,3.308225E-5,3.413E-6,0.05030134,0.05336098,7.539982E-4,0.002257528,0.004851839,0.4049104,0.03539677,0.03442182,0.001482758,6.230763E-4,3.047915E-4,0.04017184,0.004154106,9.19722E-6,0.001822468,0.002091195,0.00216532,0.009049492,0.0260478,0.007262,0.004827496,0.01330758,0.01301822,7.590243,6.005716E-5,438870.8,438875.2
