Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mass_fraction_H2_PFRC2 (),Mass_fraction_H_PFRC2 (),Mass_fraction_CH4_PFRC2 (),Mass_fraction_CH3_PFRC2 (),Mass_fraction_C2H6_PFRC2 (),Mass_fraction_C2H4_PFRC2 (),Mass_fraction_C2H2_PFRC2 (),Mass_fraction_C3H4-P_PFRC2 (),Mass_fraction_C4H6_PFRC2 (),Mass_fraction_C4H4_PFRC2 (),Mass_fraction_C4H2_PFRC2 (),Mass_fraction_C6H6_PFRC2 (),Mass_fraction_C10H8_PFRC2 (),Mass_fraction_C7H8_PFRC2 (),Mass_fraction_C7H7_PFRC2 (),Mass_fraction_STILB_PFRC2 (),Mass_fraction_C7H6_PFRC2 (),Mass_fraction_C6H5C2H_PFRC2 (),Mass_fraction_C6H5C2H3_PFRC2 (),Mass_fraction_C6H5C2H5_PFRC2 (),Mass_fraction_C6H5CHCH3_PFRC2 (),Mass_fraction_INDENE_PFRC2 (),Mass_fraction_INDENYL_PFRC2 (),Mass_fraction_C12H8_PFRC2 (),Mass_fraction_BIPHENYL_PFRC2 (),Mass_fraction_C14H10_PFRC2 (),Mass_fraction_C16H10_PFRC2 (),Mass_fraction_C18H10_PFRC2 (),Mass_fraction_BIN1B_PFRC2 (),Mass_fraction_BIN1A_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
4.73901,0.001168501,3.141593,0.7853982,3.141593,4014.327,0.2471664,-1.152848E7,1461.372,1.022048E8,1461.372,1.000023,0.1889704,1.144617E-6,0.02817621,1.496088E-5,3.142285E-4,0.06462117,0.02113263,3.657008E-4,8.620925E-4,6.240849E-4,7.322159E-4,0.3067599,0.007201093,0.1538292,0.003391072,0.005228064,5.82351E-4,0.06612067,0.1201463,1.314278E-4,3.897663E-5,7.368538E-4,4.290501E-4,1.643012E-4,0.003616993,0.01057723,0.006006749,9.183824E-4,9.505709E-4,0.005459651,9.400602,7.839472E-5,578740.0,578744.8
4.739851,0.00116871,3.141593,0.7853982,3.141593,4014.312,0.2471664,-6632449.0,1461.365,1.022042E8,1461.365,1.000023,0.1889701,1.146003E-6,0.02817753,1.495664E-5,3.142588E-4,0.0646235,0.02113398,3.657188E-4,8.621052E-4,6.241661E-4,7.322811E-4,0.3067763,0.00720249,0.1538223,0.003390633,0.005227873,5.823131E-4,0.06612118,0.1201272,1.314141E-4,3.890188E-5,7.369724E-4,4.291037E-4,1.643429E-4,0.003617471,0.01057847,0.006007142,9.189336E-4,9.507908E-4,0.005460389,9.400595,7.839501E-5,578739.6,578744.4
4.741644,0.001169157,3.141593,0.7853982,3.141593,4014.281,0.2471664,-2.676746E7,1461.351,1.02203E8,1461.351,1.000023,0.1889697,1.145919E-6,0.02818035,1.493261E-5,3.143226E-4,0.0646288,0.02113686,3.657568E-4,8.621296E-4,6.243391E-4,7.324201E-4,0.3068111,0.007205463,0.1538077,0.00338975,0.005227465,5.822315E-4,0.06612228,0.1200863,1.313849E-4,3.891164E-5,7.372259E-4,4.29217E-4,1.644319E-4,0.003618488,0.01058111,0.006007979,9.198809E-4,9.51252E-4,0.00546196,9.400576,7.839561E-5,578739.4,578744.5
4.741673,0.001169164,3.141593,0.7853982,3.141593,4014.281,0.2471664,-4214706.0,1461.351,1.02203E8,1461.351,1.000023,0.1889696,1.145996E-6,0.02818039,1.493121E-5,3.143235E-4,0.06462889,0.0211369,3.657574E-4,8.6213E-4,6.243419E-4,7.324223E-4,0.3068117,0.007205511,0.1538075,0.003389736,0.005227458,5.822302E-4,0.0661223,0.1200856,1.313845E-4,3.891093E-5,7.3723E-4,4.292188E-4,1.644333E-4,0.003618505,0.01058116,0.006007993,9.19886E-4,9.512593E-4,0.005461985,9.400576,7.839562E-5,578739.4,578744.6
4.741992,0.001169244,3.141593,0.7853982,3.141593,4014.275,0.2471664,-5158640.0,1461.349,1.022028E8,1461.349,1.000023,0.1889696,1.145429E-6,0.02818089,1.491838E-5,3.14334E-4,0.06462974,0.02113741,3.657641E-4,8.621347E-4,6.243727E-4,7.324471E-4,0.3068179,0.007206041,0.1538049,0.003389573,0.005227386,5.822158E-4,0.06612249,0.1200784,1.313792E-4,3.889782E-5,7.372751E-4,4.292388E-4,1.644492E-4,0.003618686,0.01058163,0.006008142,9.201032E-4,9.513396E-4,0.005462264,9.400574,7.839573E-5,578739.2,578744.4
4.746112,0.00117027,3.141593,0.7853982,3.141593,4014.203,0.2471664,-2.102131E7,1461.317,1.022E8,1461.317,1.000023,0.1889684,1.146897E-6,0.02818732,1.495345E-5,3.144758E-4,0.06464107,0.02114403,3.658503E-4,8.621927E-4,6.247697E-4,7.327661E-4,0.3068979,0.007212867,0.1537712,0.003387613,0.005226444,5.820272E-4,0.066125,0.1199843,1.313106E-4,3.894121E-5,7.378579E-4,4.29495E-4,1.646534E-4,0.003621024,0.01058768,0.006010058,9.215802E-4,9.523688E-4,0.005465864,9.400536,7.839713E-5,578737.4,578742.7
4.746263,0.001170308,3.141593,0.7853982,3.141593,4014.2,0.2471664,-3.4093E7,1461.315,1.021998E8,1461.315,1.000023,0.1889684,1.145891E-6,0.02818756,1.498861E-5,3.144822E-4,0.06464157,0.02114427,3.658535E-4,8.621951E-4,6.247845E-4,7.327778E-4,0.3069009,0.007213118,0.1537699,0.003387533,0.005226411,5.820203E-4,0.06612509,0.1199809,1.313082E-4,3.893015E-5,7.378795E-4,4.295043E-4,1.64661E-4,0.00362111,0.01058791,0.006010129,9.218626E-4,9.524056E-4,0.005465996,9.400534,7.839719E-5,578737.4,578742.7
4.746404,0.001170343,3.141593,0.7853982,3.141593,4014.198,0.2471664,-1.305846E7,1461.314,1.021997E8,1461.314,1.000023,0.1889684,1.146E-6,0.02818778,1.500013E-5,3.144881E-4,0.06464202,0.0211445,3.658565E-4,8.621973E-4,6.247981E-4,7.327887E-4,0.3069036,0.007213352,0.1537688,0.003387462,0.005226379,5.820139E-4,0.06612518,0.1199777,1.31306E-4,3.892097E-5,7.378995E-4,4.29513E-4,1.646679E-4,0.00362119,0.01058811,0.006010195,9.21999E-4,9.524396E-4,0.005466119,9.400533,7.839724E-5,578737.4,578742.8
4.746575,0.001170385,3.141593,0.7853982,3.141593,4014.195,0.2471664,-7401402.0,1461.313,1.021996E8,1461.313,1.000023,0.1889683,1.14617E-6,0.02818805,1.49974E-5,3.144952E-4,0.06464254,0.02114477,3.658601E-4,8.621998E-4,6.248146E-4,7.328019E-4,0.3069069,0.007213635,0.1537674,0.003387377,0.00522634,5.820061E-4,0.06612528,0.1199738,1.313033E-4,3.89119E-5,7.379236E-4,4.295236E-4,1.646764E-4,0.003621287,0.01058837,0.006010274,9.221281E-4,9.524804E-4,0.005466268,9.400531,7.839729E-5,578737.4,578742.7
4.748879,0.001170959,3.141593,0.7853982,3.141593,4014.155,0.2471664,-5997496.0,1461.295,1.02198E8,1461.295,1.000023,0.1889677,1.147506E-6,0.02819167,1.497367E-5,3.145788E-4,0.06464915,0.02114848,3.659084E-4,8.622328E-4,6.250368E-4,7.329801E-4,0.3069517,0.007217451,0.1537485,0.003386294,0.005225813,5.819002E-4,0.06612667,0.1199213,1.312664E-4,3.892431E-5,7.382504E-4,4.296655E-4,1.647907E-4,0.003622595,0.01059175,0.006011344,9.231413E-4,9.530239E-4,0.005468273,9.400509,7.839807E-5,578736.7,578742.4
4.748963,0.001170981,3.141593,0.7853982,3.141593,4014.154,0.2471664,-3974201.0,1461.294,1.02198E8,1461.294,1.000023,0.1889677,1.147173E-6,0.02819181,1.497253E-5,3.145819E-4,0.0646494,0.02114861,3.659102E-4,8.622341E-4,6.25045E-4,7.329867E-4,0.3069533,0.007217592,0.1537478,0.003386253,0.005225794,5.818964E-4,0.06612672,0.1199194,1.312651E-4,3.892245E-5,7.382624E-4,4.296707E-4,1.647949E-4,0.003622643,0.01059187,0.006011384,9.232202E-4,9.530436E-4,0.005468346,9.400508,7.83981E-5,578736.7,578742.4
4.756271,0.001172801,3.141593,0.7853982,3.141593,4014.028,0.2471664,-4105676.0,1461.239,1.021931E8,1461.239,1.000023,0.1889657,1.150946E-6,0.02820323,1.494208E-5,3.148367E-4,0.06466934,0.02116037,3.6606E-4,8.623438E-4,6.257496E-4,7.335509E-4,0.3070955,0.007229687,0.1536875,0.003383165,0.005224117,5.815555E-4,0.06613112,0.1197525,1.311472E-4,3.89979E-5,7.39303E-4,4.301158E-4,1.651573E-4,0.003626798,0.0106026,0.006014759,9.247645E-4,9.547792E-4,0.005474705,9.400443,7.840055E-5,578732.6,578738.3
4.785413,0.001180061,3.141593,0.7853982,3.141593,4013.53,0.2471664,-5413958.0,1461.017,1.021736E8,1461.017,1.000023,0.1889577,1.146606E-6,0.02824859,1.493091E-5,3.158532E-4,0.06474882,0.02120711,3.666468E-4,8.627979E-4,6.285625E-4,7.357883E-4,0.3076608,0.007277913,0.1534468,0.003371675,0.005217421,5.801866E-4,0.06614817,0.1190901,1.306796E-4,3.873833E-5,7.43462E-4,4.318985E-4,1.666048E-4,0.003643364,0.01064532,0.006028132,9.31242E-4,9.624648E-4,0.005500174,9.400183,7.841028E-5,578717.2,578723.3
4.8,0.001183696,3.141593,0.7853982,3.141593,4013.281,0.2471664,-4274800.0,1460.906,1.021638E8,1460.906,1.000023,0.1889537,1.147049E-6,0.02827125,1.49109E-5,3.163636E-4,0.06478824,0.02123037,3.669386E-4,8.63021E-4,6.299677E-4,7.369009E-4,0.3079422,0.007302033,0.1533268,0.003365897,0.005214057,5.795028E-4,0.0661564,0.1187606,1.304479E-4,3.868758E-5,7.455401E-4,4.327917E-4,1.6733E-4,0.003651632,0.01066665,0.00603478,9.344834E-4,9.664761E-4,0.005512925,9.400054,7.841515E-5,578709.4,578715.7
4.807973,0.001185683,3.141593,0.7853982,3.141593,4013.145,0.2471664,-5028145.0,1460.846,1.021585E8,1460.846,1.000023,0.1889516,1.144201E-6,0.0282836,1.485372E-5,3.166381E-4,0.06481009,0.02124305,3.670977E-4,8.631451E-4,6.307353E-4,7.37507E-4,0.3080955,0.007315213,0.1532615,0.003362659,0.005212219,5.791306E-4,0.0661608,0.1185813,1.303203E-4,3.855978E-5,7.466736E-4,4.332789E-4,1.677266E-4,0.003656144,0.0106783,0.006038402,9.366375E-4,9.687054E-4,0.005519892,9.399982,7.84178E-5,578705.9,578712.7
4.808264,0.001185755,3.141593,0.7853982,3.141593,4013.141,0.2471664,-1.032944E7,1460.844,1.021583E8,1460.844,1.000023,0.1889515,1.143063E-6,0.02828405,1.484845E-5,3.166481E-4,0.06481102,0.02124351,3.671035E-4,8.631497E-4,6.307633E-4,7.37529E-4,0.3081011,0.007315694,0.1532591,0.003362532,0.005212152,5.791171E-4,0.06616096,0.1185747,1.303156E-4,3.855439E-5,7.467148E-4,4.332965E-4,1.677411E-4,0.003656309,0.01067872,0.006038534,9.368347E-4,9.68786E-4,0.005520146,9.399978,7.841789E-5,578706.1,578713.0
4.808328,0.001185771,3.141593,0.7853982,3.141593,4013.139,0.2471664,-4480801.0,1460.843,1.021583E8,1460.843,1.000023,0.1889515,1.142449E-6,0.02828415,1.484736E-5,3.166503E-4,0.0648112,0.02124362,3.671048E-4,8.631508E-4,6.307696E-4,7.375339E-4,0.3081023,0.0073158,0.1532586,0.003362501,0.005212137,5.791141E-4,0.066161,0.1185733,1.303146E-4,3.855009E-5,7.46724E-4,4.333004E-4,1.677443E-4,0.003656345,0.01067881,0.006038563,9.369259E-4,9.688036E-4,0.005520202,9.399978,7.841791E-5,578706.0,578713.0
4.810772,0.00118638,3.141593,0.7853982,3.141593,4013.098,0.2471664,-3560609.0,1460.824,1.021566E8,1460.824,1.000023,0.1889508,1.143117E-6,0.02828793,1.483029E-5,3.167347E-4,0.06481789,0.02124749,3.671542E-4,8.631893E-4,6.310045E-4,7.377194E-4,0.3081492,0.00731984,0.1532387,0.003361406,0.005211574,5.790015E-4,0.06616233,0.1185186,1.30275E-4,3.849812E-5,7.470694E-4,4.334485E-4,1.678659E-4,0.003657724,0.01068238,0.006039674,9.377543E-4,9.694665E-4,0.005522331,9.399956,7.841873E-5,578705.0,578712.1
4.815095,0.001187458,3.141593,0.7853982,3.141593,4013.023,0.2471664,-4413834.0,1460.791,1.021537E8,1460.791,1.000023,0.1889497,1.143913E-6,0.02829461,1.490438E-5,3.168881E-4,0.06482954,0.02125434,3.672407E-4,8.632563E-4,6.314199E-4,7.380472E-4,0.308232,0.007326982,0.1532034,0.003359554,0.005210576,5.788009E-4,0.06616468,0.1184216,1.302056E-4,3.850308E-5,7.47682E-4,4.337089E-4,1.680809E-4,0.003660165,0.01068869,0.006041633,9.391036E-4,9.706394E-4,0.005526096,9.399917,7.842019E-5,578702.9,578710.1
4.816965,0.001187923,3.141593,0.7853982,3.141593,4012.989,0.2471664,-1.034076E7,1460.776,1.021524E8,1460.776,1.000023,0.1889492,1.143599E-6,0.02829753,1.498042E-5,3.16959E-4,0.06483465,0.02125731,3.672784E-4,8.632851E-4,6.315999E-4,7.381888E-4,0.3082678,0.007330071,0.1531881,0.003358755,0.005210144,5.787139E-4,0.06616569,0.1183797,1.301769E-4,3.849551E-5,7.479478E-4,4.338214E-4,1.681739E-4,0.003661222,0.01069141,0.00604248,9.40131E-4,9.711328E-4,0.005527721,9.399899,7.842084E-5,578702.2,578709.4
4.817785,0.001188128,3.141593,0.7853982,3.141593,4012.975,0.2471664,-8255928.0,1460.77,1.021518E8,1460.77,1.000023,0.1889489,1.143493E-6,0.02829882,1.498516E-5,3.169906E-4,0.06483697,0.0212586,3.67295E-4,8.632975E-4,6.316788E-4,7.382508E-4,0.3082836,0.007331425,0.1531814,0.003358408,0.005209954,5.786756E-4,0.06616614,0.1183614,1.301647E-4,3.849594E-5,7.480645E-4,4.338707E-4,1.682147E-4,0.003661685,0.01069261,0.006042851,9.405868E-4,9.713437E-4,0.005528432,9.399891,7.842112E-5,578702.0,578709.3
4.818572,0.001188324,3.141593,0.7853982,3.141593,4012.962,0.2471664,-3.140813E7,1460.763,1.021513E8,1460.763,1.000023,0.1889487,1.139128E-6,0.02830006,1.498893E-5,3.1702E-4,0.06484002,0.02125985,3.673109E-4,8.6331E-4,6.317549E-4,7.383104E-4,0.3082986,0.007332725,0.153175,0.003358055,0.005209774,5.786391E-4,0.06616657,0.1183438,1.30153E-4,3.84753E-5,7.481766E-4,4.339172E-4,1.682538E-4,0.003662129,0.01069375,0.006043207,9.415062E-4,9.715422E-4,0.005529113,9.399879,7.842137E-5,578703.5,578711.5
4.818623,0.001188337,3.141593,0.7853982,3.141593,4012.961,0.2471664,-5681040.0,1460.763,1.021512E8,1460.763,1.000023,0.1889487,1.136273E-6,0.02830014,1.498734E-5,3.17022E-4,0.06484016,0.02125993,3.67312E-4,8.633111E-4,6.317602E-4,7.383143E-4,0.3082996,0.007332811,0.1531746,0.00335802,0.005209763,5.786368E-4,0.0661666,0.1183427,1.301523E-4,3.846322E-5,7.481841E-4,4.3392E-4,1.682564E-4,0.003662159,0.01069383,0.006043231,9.418667E-4,9.715545E-4,0.005529158,9.399879,7.84214E-5,578703.5,578711.5
4.818658,0.001188345,3.141593,0.7853982,3.141593,4012.96,0.2471664,-1.362206E7,1460.763,1.021512E8,1460.763,1.000023,0.1889487,1.134531E-6,0.02830019,1.498581E-5,3.170233E-4,0.06484024,0.02125999,3.673128E-4,8.633119E-4,6.317637E-4,7.383169E-4,0.3083003,0.007332869,0.1531744,0.003357996,0.005209756,5.786352E-4,0.06616662,0.1183419,1.301518E-4,3.84521E-5,7.481891E-4,4.339219E-4,1.682581E-4,0.003662179,0.01069388,0.006043247,9.421001E-4,9.715626E-4,0.005529187,9.399879,7.842141E-5,578703.4,578711.5
4.818841,0.001188391,3.141593,0.7853982,3.141593,4012.957,0.2471664,-9399438.0,1460.761,1.021511E8,1460.761,1.000023,0.1889487,1.132505E-6,0.02830049,1.497597E-5,3.170302E-4,0.06484074,0.02126028,3.673168E-4,8.63316E-4,6.317817E-4,7.383308E-4,0.3083038,0.007333174,0.1531729,0.003357879,0.005209717,5.786272E-4,0.06616671,0.1183379,1.30149E-4,3.838222E-5,7.48215E-4,4.339327E-4,1.682673E-4,0.003662283,0.01069415,0.006043332,9.426299E-4,9.716044E-4,0.005529345,9.399877,7.842148E-5,578703.3,578711.4
4.823115,0.001189456,3.141593,0.7853982,3.141593,4012.883,0.2471664,-1.049034E7,1460.728,1.021482E8,1460.728,1.000023,0.1889475,1.139933E-6,0.02830717,1.492579E-5,3.171805E-4,0.06485253,0.02126703,3.674045E-4,8.633845E-4,6.321913E-4,7.386539E-4,0.3083853,0.007340228,0.1531383,0.003355832,0.005208728,5.784314E-4,0.06616899,0.1182426,1.300832E-4,3.837206E-5,7.488172E-4,4.341838E-4,1.684797E-4,0.003664687,0.01070038,0.006045266,9.442705E-4,9.725707E-4,0.005533021,9.399837,7.842292E-5,578701.8,578710.3
4.824931,0.001189909,3.141593,0.7853982,3.141593,4012.853,0.2471664,-7.321934E7,1460.714,1.021469E8,1460.714,1.000023,0.188947,1.140234E-6,0.02831,1.487831E-5,3.172432E-4,0.06485797,0.0212699,3.674415E-4,8.634149E-4,6.323656E-4,7.387912E-4,0.30842,0.007343226,0.1531236,0.003354976,0.005208309,5.783478E-4,0.06616995,0.1182021,1.300549E-4,3.836578E-5,7.490735E-4,4.342884E-4,1.6857E-4,0.00366571,0.01070302,0.006046086,9.450479E-4,9.72966E-4,0.005534579,9.399818,7.842351E-5,578702.0,578711.0
4.824986,0.001189922,3.141593,0.7853982,3.141593,4012.852,0.2471664,-1.105852E8,1460.714,1.021469E8,1460.714,1.000023,0.188947,1.13972E-6,0.02831008,1.487298E-5,3.17245E-4,0.06485821,0.02126999,3.674426E-4,8.634158E-4,6.323709E-4,7.387953E-4,0.3084211,0.007343317,0.1531231,0.003354949,0.005208296,5.783453E-4,0.06616998,0.1182008,1.30054E-4,3.836423E-5,7.490813E-4,4.342915E-4,1.685727E-4,0.003665741,0.0107031,0.006046111,9.451211E-4,9.729778E-4,0.005534626,9.399817,7.842352E-5,578702.1,578711.3
4.825032,0.001189934,3.141593,0.7853982,3.141593,4012.851,0.2471664,-5695082.0,1460.713,1.021469E8,1460.713,1.000023,0.188947,1.138744E-6,0.02831015,1.486922E-5,3.172466E-4,0.06485828,0.02127006,3.674436E-4,8.634167E-4,6.323753E-4,7.387988E-4,0.3084219,0.007343392,0.1531228,0.003354923,0.005208286,5.783432E-4,0.06617001,0.1181998,1.300533E-4,3.836154E-5,7.490878E-4,4.34294E-4,1.68575E-4,0.003665767,0.01070317,0.006046132,9.452438E-4,9.729876E-4,0.005534665,9.399817,7.842355E-5,578702.0,578711.1
4.825517,0.001190055,3.141593,0.7853982,3.141593,4012.842,0.2471664,-5078783.0,1460.71,1.021465E8,1460.71,1.000023,0.1889469,1.13785E-6,0.02831091,1.484911E-5,3.172625E-4,0.06485954,0.02127083,3.674536E-4,8.634259E-4,6.32422E-4,7.388354E-4,0.3084312,0.007344194,0.1531189,0.003354667,0.005208176,5.783213E-4,0.06617027,0.1181891,1.300456E-4,3.830819E-5,7.49156E-4,4.343217E-4,1.685991E-4,0.00366604,0.01070387,0.006046352,9.456705E-4,9.73089E-4,0.005535081,9.399813,7.842372E-5,578701.7,578710.8
4.827803,0.001190624,3.141593,0.7853982,3.141593,4012.803,0.2471664,-8601726.0,1460.692,1.02145E8,1460.692,1.000023,0.1889463,1.140567E-6,0.02831445,1.487378E-5,3.173414E-4,0.06486573,0.02127444,3.675E-4,8.63465E-4,6.32641E-4,7.39008E-4,0.3084748,0.007347965,0.1531003,0.003353584,0.005207646,5.782162E-4,0.06617147,0.1181381,1.30009E-4,3.834834E-5,7.494779E-4,4.344514E-4,1.687128E-4,0.003667325,0.0107072,0.006047382,9.463293E-4,9.735712E-4,0.005537037,9.399792,7.842449E-5,578700.7,578710.0
4.82809,0.001190696,3.141593,0.7853982,3.141593,4012.798,0.2471664,-2.808536E7,1460.689,1.021448E8,1460.689,1.000023,0.1889462,1.137804E-6,0.02831489,1.488251E-5,3.173519E-4,0.06486681,0.02127489,3.675059E-4,8.634702E-4,6.326688E-4,7.390297E-4,0.3084803,0.00734844,0.153098,0.003353439,0.00520758,5.78203E-4,0.06617163,0.1181317,1.300045E-4,3.834233E-5,7.495187E-4,4.344673E-4,1.687271E-4,0.003667488,0.01070761,0.006047513,9.46788E-4,9.736312E-4,0.005537283,9.399788,7.842459E-5,578701.2,578710.7
4.828223,0.001190729,3.141593,0.7853982,3.141593,4012.795,0.2471664,-9437249.0,1460.688,1.021447E8,1460.688,1.000023,0.1889462,1.13667E-6,0.0283151,1.488605E-5,3.173568E-4,0.06486715,0.0212751,3.675087E-4,8.634729E-4,6.326817E-4,7.390398E-4,0.3084828,0.00734866,0.153097,0.003353365,0.005207551,5.78197E-4,0.0661717,0.1181288,1.300024E-4,3.832403E-5,7.495375E-4,4.344747E-4,1.687337E-4,0.003667563,0.01070781,0.006047573,9.470416E-4,9.736579E-4,0.005537397,9.399787,7.842464E-5,578701.1,578710.6
4.852534,0.001196788,3.141593,0.7853982,3.141593,4012.381,0.2471664,-2880119.0,1460.505,1.021285E8,1460.505,1.000023,0.1889396,1.145851E-6,0.02835276,1.490656E-5,3.182091E-4,0.06493172,0.02131359,3.679844E-4,8.639213E-4,6.350173E-4,7.408665E-4,0.3089477,0.007388736,0.1528969,0.003344249,0.005201893,5.770429E-4,0.06618432,0.1175858,1.2963E-4,3.842715E-5,7.530034E-4,4.358407E-4,1.699438E-4,0.003681293,0.0107431,0.006058426,9.500591E-4,9.794752E-4,0.005558326,9.399573,7.843273E-5,578687.3,578697.3
4.901749,0.001209055,3.141593,0.7853982,3.141593,4011.545,0.2471664,-3559073.0,1460.134,1.020959E8,1460.134,1.000024,0.1889264,1.137324E-6,0.02842867,1.489354E-5,3.199386E-4,0.06506142,0.02139072,3.689365E-4,8.647934E-4,6.397402E-4,7.445236E-4,0.3098804,0.00746987,0.1524943,0.003326354,0.005190398,5.74712E-4,0.06620823,0.1164985,1.288863E-4,3.794925E-5,7.600092E-4,4.3873E-4,1.724007E-4,0.00370899,0.0108144,0.006080196,9.594618E-4,9.946162E-4,0.00560126,9.399144,7.844907E-5,578661.8,578672.5
4.902816,0.001209321,3.141593,0.7853982,3.141593,4011.527,0.2471664,-2.318166E7,1460.125,1.020951E8,1460.125,1.000024,0.1889262,1.133179E-6,0.02843033,1.491354E-5,3.19978E-4,0.06506465,0.02139238,3.689576E-4,8.648122E-4,6.39843E-4,7.446024E-4,0.3099004,0.007471631,0.1524857,0.003325893,0.005190151,5.746624E-4,0.06620872,0.1164752,1.288708E-4,3.788971E-5,7.601606E-4,4.387931E-4,1.724541E-4,0.003709589,0.01081594,0.006080668,9.60545E-4,9.949404E-4,0.005602188,9.399132,7.844944E-5,578662.4,578673.5
4.902881,0.001209337,3.141593,0.7853982,3.141593,4011.525,0.2471664,-1.291237E7,1460.125,1.020951E8,1460.125,1.000024,0.1889262,1.132074E-6,0.02843043,1.492546E-5,3.199806E-4,0.06506483,0.02139248,3.689589E-4,8.648135E-4,6.398493E-4,7.446072E-4,0.3099016,0.007471737,0.1524852,0.003325859,0.005190137,5.746595E-4,0.06620876,0.1164738,1.288699E-4,3.788021E-5,7.601698E-4,4.387968E-4,1.724573E-4,0.003709625,0.01081604,0.006080696,9.60748E-4,9.949593E-4,0.005602243,9.399132,7.844946E-5,578662.3,578673.4
4.902993,0.001209365,3.141593,0.7853982,3.141593,4011.523,0.2471664,-1.55047E7,1460.124,1.02095E8,1460.124,1.000024,0.1889261,1.131318E-6,0.02843061,1.49358E-5,3.199852E-4,0.06506518,0.02139265,3.689612E-4,8.648157E-4,6.398602E-4,7.446154E-4,0.3099038,0.007471923,0.1524843,0.0033258,0.005190111,5.746544E-4,0.06620881,0.1164714,1.288683E-4,3.786037E-5,7.601857E-4,4.388034E-4,1.724629E-4,0.003709688,0.0108162,0.006080746,9.609826E-4,9.949916E-4,0.005602341,9.39913,7.84495E-5,578662.3,578673.4
4.903551,0.001209504,3.141593,0.7853982,3.141593,4011.514,0.2471664,-2.748919E7,1460.119,1.020946E8,1460.119,1.000024,0.188926,1.131357E-6,0.02843149,1.494194E-5,3.200076E-4,0.06506696,0.02139351,3.689727E-4,8.648261E-4,6.399138E-4,7.446565E-4,0.3099142,0.007472843,0.1524799,0.003325518,0.005189983,5.746291E-4,0.06620906,0.1164593,1.288604E-4,3.778778E-5,7.60264E-4,4.388364E-4,1.724908E-4,0.00371,0.01081701,0.006080993,9.616379E-4,9.951486E-4,0.005602822,9.399123,7.844969E-5,578662.7,578674.1
4.903778,0.001209561,3.141593,0.7853982,3.141593,4011.51,0.2471664,-6.513201E7,1460.117,1.020944E8,1460.117,1.000024,0.1889259,1.129809E-6,0.02843184,1.4943E-5,3.200165E-4,0.06506796,0.02139387,3.689774E-4,8.648303E-4,6.399358E-4,7.446733E-4,0.3099185,0.007473219,0.1524781,0.003325395,0.005189931,5.746188E-4,0.06620917,0.1164544,1.288572E-4,3.776372E-5,7.602961E-4,4.388496E-4,1.725022E-4,0.003710127,0.01081734,0.006081094,9.620621E-4,9.952111E-4,0.005603019,9.399119,7.844976E-5,578663.3,578675.1
4.90384,0.001209576,3.141593,0.7853982,3.141593,4011.509,0.2471664,-2.637303E7,1460.117,1.020944E8,1460.117,1.000024,0.1889259,1.128595E-6,0.02843194,1.494356E-5,3.200189E-4,0.0650681,0.02139396,3.689787E-4,8.648315E-4,6.399418E-4,7.446779E-4,0.3099196,0.007473321,0.1524776,0.003325359,0.005189917,5.74616E-4,0.0662092,0.1164531,1.288563E-4,3.77557E-5,7.603048E-4,4.388531E-4,1.725053E-4,0.003710162,0.01081743,0.006081122,9.622676E-4,9.952276E-4,0.005603071,9.399119,7.844979E-5,578663.3,578675.0
4.903911,0.001209594,3.141593,0.7853982,3.141593,4011.507,0.2471664,-1.223957E7,1460.116,1.020943E8,1460.116,1.000024,0.1889259,1.127041E-6,0.02843205,1.494226E-5,3.200217E-4,0.06506828,0.02139407,3.689802E-4,8.648329E-4,6.399488E-4,7.446831E-4,0.309921,0.007473438,0.1524771,0.003325315,0.005189901,5.746129E-4,0.06620923,0.1164516,1.288553E-4,3.774234E-5,7.603148E-4,4.388571E-4,1.725088E-4,0.003710202,0.01081753,0.006081154,9.625328E-4,9.952465E-4,0.005603133,9.399119,7.844982E-5,578663.2,578674.9
4.905077,0.001209884,3.141593,0.7853982,3.141593,4011.487,0.2471664,-1.216353E7,1460.107,1.020935E8,1460.107,1.000024,0.1889256,1.130839E-6,0.02843388,1.491511E-5,3.200648E-4,0.06507148,0.02139587,3.690042E-4,8.648531E-4,6.400601E-4,7.447691E-4,0.3099427,0.007475361,0.1524678,0.003324707,0.005189628,5.745603E-4,0.06620976,0.1164263,1.288385E-4,3.769076E-5,7.604776E-4,4.389257E-4,1.725671E-4,0.003710851,0.01081922,0.00608167,9.632309E-4,9.955498E-4,0.005604135,9.399108,7.845021E-5,578663.0,578674.8
