Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mass_fraction_H2_PFRC2 (),Mass_fraction_H_PFRC2 (),Mass_fraction_CH4_PFRC2 (),Mass_fraction_CH3_PFRC2 (),Mass_fraction_C2H4_PFRC2 (),Mass_fraction_C2H2_PFRC2 (),Mass_fraction_C3H4-P_PFRC2 (),Mass_fraction_C3H4-A_PFRC2 (),Mass_fraction_C3H3_PFRC2 (),Mass_fraction_C4H4_PFRC2 (),Mass_fraction_C4H2_PFRC2 (),Mass_fraction_C6H6_PFRC2 (),Mass_fraction_C6H5_PFRC2 (),Mass_fraction_C10H8_PFRC2 (),Mass_fraction_C7H8_PFRC2 (),Mass_fraction_C7H7_PFRC2 (),Mass_fraction_BENZYNE_PFRC2 (),Mass_fraction_C7H6_PFRC2 (),Mass_fraction_C6H5C2H_PFRC2 (),Mass_fraction_C6H4C2H_PFRC2 (),Mass_fraction_C6H5C2H3_PFRC2 (),Mass_fraction_C6H5C2H5_PFRC2 (),Mass_fraction_INDENE_PFRC2 (),Mass_fraction_INDENYL_PFRC2 (),Mass_fraction_C12H8_PFRC2 (),Mass_fraction_BIPHENYL_PFRC2 (),Mass_fraction_C14H10_PFRC2 (),Mass_fraction_C16H10_PFRC2 (),Mass_fraction_BIN1B_PFRC2 (),Mass_fraction_BIN1A_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
1.29952,2.862053E-4,3.141593,0.7853982,3.141593,4506.663,0.1476364,-1.001235E8,1692.435,1.225392E8,1692.435,1.000025,0.3214088,1.740949E-5,0.04350507,1.065361E-4,0.03822708,0.08053445,0.00235218,0.001053228,6.31309E-4,0.001827818,0.01338841,0.329731,1.774814E-4,0.02633876,0.01229713,0.001399989,3.636811E-4,3.522136E-4,0.06374995,0.001357518,0.006526372,3.417131E-6,7.350743E-4,0.002428038,0.002008571,0.005098678,0.01731381,0.007777351,0.007906701,0.004209375,5.79252,4.171079E-5,298632.5,298636.4
1.313004,2.891974E-4,3.141593,0.7853982,3.141593,4506.216,0.1476364,-9.640927E7,1692.193,1.225179E8,1692.193,1.000025,0.3214094,1.73802E-5,0.04357809,1.063177E-4,0.03809744,0.08085505,0.002342543,0.001048797,6.273703E-4,0.001830355,0.01335429,0.3298288,1.770514E-4,0.0265332,0.01209914,0.001375943,3.578279E-4,3.464184E-4,0.06338481,0.001346188,0.006357066,3.346512E-6,7.383138E-4,0.002438703,0.00202779,0.005121142,0.01739398,0.007764253,0.008038475,0.004234118,5.792266,4.171493E-5,298619.4,298622.8
1.317049,2.900951E-4,3.141593,0.7853982,3.141593,4506.083,0.1476364,-1.007801E8,1692.121,1.225115E8,1692.121,1.000025,0.3214096,1.73644E-5,0.04359983,1.062052E-4,0.03805907,0.0809506,0.002339666,0.001047435,6.262012E-4,0.001831121,0.01334401,0.3298572,1.768604E-4,0.02659124,0.01204056,0.001368831,3.560986E-4,3.44705E-4,0.06327574,0.001342798,0.006307302,3.325627E-6,7.392803E-4,0.002441885,0.002033548,0.005127823,0.01741781,0.007760253,0.008078256,0.004241516,5.79219,4.171616E-5,298616.0,298619.6
1.317242,2.90138E-4,3.141593,0.7853982,3.141593,4506.076,0.1476364,-1.026033E8,1692.117,1.225112E8,1692.117,1.000025,0.3214096,1.736E-5,0.04360086,1.062338E-4,0.03805729,0.08095516,0.002339529,0.00104737,6.261451E-4,0.001831159,0.01334352,0.3298585,1.768396E-4,0.02659402,0.01203777,0.00136849,3.560164E-4,3.446235E-4,0.06327053,0.001342633,0.006304936,3.32463E-6,7.393262E-4,0.002442037,0.002033823,0.005128143,0.01741895,0.007760062,0.008080152,0.004241869,5.792186,4.171623E-5,298616.0,298619.6
1.317479,2.901906E-4,3.141593,0.7853982,3.141593,4506.067,0.1476364,-1.078929E8,1692.113,1.225108E8,1692.113,1.000025,0.3214096,1.735845E-5,0.04360214,1.062789E-4,0.03805512,0.08096075,0.002339362,0.001047291,6.260762E-4,0.001831204,0.01334291,0.3298602,1.768126E-4,0.02659742,0.01203435,0.001368074,3.559155E-4,3.445236E-4,0.06326416,0.00134243,0.006302038,3.323419E-6,7.393822E-4,0.002442223,0.002034161,0.005128533,0.01742034,0.007759827,0.008082469,0.004242301,5.792182,4.171631E-5,298616.0,298619.6
1.317501,2.901954E-4,3.141593,0.7853982,3.141593,4506.067,0.1476364,-1.104176E8,1692.112,1.225108E8,1692.112,1.000025,0.3214097,1.735811E-5,0.04360226,1.062846E-4,0.03805491,0.08096126,0.002339346,0.001047283,6.260698E-4,0.001831208,0.01334286,0.3298603,1.7681E-4,0.02659773,0.01203403,0.001368035,3.559062E-4,3.445144E-4,0.06326357,0.001342411,0.00630177,3.323307E-6,7.393873E-4,0.00244224,0.002034192,0.00512857,0.01742047,0.007759805,0.008082683,0.004242341,5.792181,4.171631E-5,298616.0,298619.6
1.31756,2.902085E-4,3.141593,0.7853982,3.141593,4506.065,0.1476364,-1.076074E8,1692.111,1.225107E8,1692.111,1.000025,0.3214097,1.735755E-5,0.04360258,1.062936E-4,0.03805444,0.08096265,0.002339305,0.001047264,6.260527E-4,0.001831219,0.01334271,0.3298608,1.768036E-4,0.02659858,0.01203318,0.001367932,3.558812E-4,3.444897E-4,0.06326199,0.001342361,0.006301051,3.323009E-6,7.394012E-4,0.002442286,0.002034276,0.005128667,0.01742082,0.007759747,0.008083257,0.004242448,5.79218,4.171633E-5,298616.0,298619.7
1.317781,2.902575E-4,3.141593,0.7853982,3.141593,4506.057,0.1476364,-1.001349E8,1692.107,1.225103E8,1692.107,1.000025,0.3214097,1.735699E-5,0.04360377,1.062928E-4,0.03805239,0.08096786,0.002339149,0.001047189,6.259884E-4,0.001831261,0.01334215,0.3298623,1.767846E-4,0.02660174,0.01203,0.001367544,3.557871E-4,3.443967E-4,0.06325604,0.001342173,0.006298352,3.321889E-6,7.394532E-4,0.002442459,0.00203459,0.005129031,0.01742212,0.007759528,0.008085409,0.00424285,5.792176,4.17164E-5,298615.8,298619.5
1.318053,2.90318E-4,3.141593,0.7853982,3.141593,4506.048,0.1476364,-1.108571E8,1692.102,1.225099E8,1692.102,1.000025,0.3214097,1.735602E-5,0.04360524,1.063213E-4,0.03804989,0.08097428,0.002338957,0.001047098,6.259091E-4,0.001831313,0.01334146,0.3298642,1.767659E-4,0.02660565,0.01202607,0.001367065,3.55671E-4,3.44282E-4,0.06324871,0.001341941,0.006295023,3.320509E-6,7.395174E-4,0.002442673,0.002034978,0.00512948,0.01742372,0.007759258,0.008088063,0.004243347,5.79217,4.171649E-5,298615.7,298619.5
1.318406,2.903964E-4,3.141593,0.7853982,3.141593,4506.036,0.1476364,-1.002354E8,1692.095,1.225093E8,1692.095,1.000025,0.3214097,1.735471E-5,0.04360715,1.063233E-4,0.03804662,0.08098261,0.002338708,0.00104698,6.258064E-4,0.001831381,0.01334056,0.3298667,1.767462E-4,0.02661071,0.01202099,0.001366445,3.555206E-4,3.441334E-4,0.0632392,0.00134164,0.006290712,3.318726E-6,7.396006E-4,0.00244295,0.002035481,0.005130061,0.0174258,0.007758908,0.008091494,0.00424399,5.792163,4.17166E-5,298615.5,298619.3
1.318607,2.90441E-4,3.141593,0.7853982,3.141593,4506.029,0.1476364,-9.970043E7,1692.092,1.22509E8,1692.092,1.000025,0.3214097,1.735377E-5,0.04360824,1.063351E-4,0.03804489,0.08098734,0.002338567,0.001046913,6.257479E-4,0.001831419,0.01334005,0.329868,1.767359E-4,0.02661359,0.01201809,0.001366092,3.55435E-4,3.440489E-4,0.0632338,0.001341469,0.00628826,3.317713E-6,7.396479E-4,0.002443107,0.002035767,0.005130392,0.01742698,0.007758709,0.008093444,0.004244355,5.792159,4.171666E-5,298615.6,298619.4
1.318796,2.904828E-4,3.141593,0.7853982,3.141593,4506.023,0.1476364,-1.037575E8,1692.088,1.225087E8,1692.088,1.000025,0.3214097,1.735179E-5,0.04360926,1.063348E-4,0.03804341,0.08099178,0.002338435,0.00104685,6.256931E-4,0.001831455,0.01333957,0.3298694,1.767227E-4,0.02661629,0.01201538,0.001365762,3.553548E-4,3.439697E-4,0.06322873,0.001341307,0.006285963,3.316766E-6,7.396922E-4,0.002443255,0.002036035,0.005130702,0.01742808,0.007758522,0.008095269,0.004244698,5.792155,4.171672E-5,298615.8,298619.8
1.318848,2.904944E-4,3.141593,0.7853982,3.141593,4506.021,0.1476364,-9.264318E7,1692.087,1.225086E8,1692.087,1.000025,0.3214097,1.735036E-5,0.04360955,1.063314E-4,0.03804297,0.08099302,0.002338398,0.001046832,6.256777E-4,0.001831465,0.01333943,0.3298697,1.767171E-4,0.02661704,0.01201463,0.001365669,3.553325E-4,3.439477E-4,0.06322732,0.001341262,0.006285324,3.316502E-6,7.397045E-4,0.002443296,0.002036109,0.005130789,0.01742839,0.00775847,0.008095775,0.004244793,5.792154,4.171673E-5,298615.9,298619.9
1.319225,2.90578E-4,3.141593,0.7853982,3.141593,4506.009,0.1476364,-9.769662E7,1692.08,1.22508E8,1692.08,1.000025,0.3214098,1.734926E-5,0.04361159,1.063137E-4,0.03803937,0.08100189,0.002338134,0.001046707,6.255679E-4,0.001831537,0.01333847,0.3298723,1.766865E-4,0.02662244,0.01200921,0.001365008,3.551723E-4,3.437896E-4,0.06321719,0.00134094,0.006280736,3.314605E-6,7.397925E-4,0.00244359,0.002036645,0.005131409,0.0174306,0.007758096,0.008099408,0.004245477,5.792147,4.171685E-5,298615.5,298619.5
1.348843,2.971517E-4,3.141593,0.7853982,3.141593,4505.039,0.1476364,-9.056207E7,1691.559,1.224621E8,1691.559,1.000026,0.3214113,1.72543E-5,0.04376784,1.054553E-4,0.03775651,0.08169195,0.002317395,0.001036843,6.17142E-4,0.001837193,0.0132626,0.3300651,1.754244E-4,0.02704244,0.0115928,0.001314397,3.429366E-4,3.316423E-4,0.06242625,0.001316261,0.005932166,3.165777E-6,7.467133E-4,0.002466486,0.002078641,0.005179388,0.01760131,0.007727709,0.008390559,0.004299054,5.791606,4.172583E-5,298587.0,298590.4
1.36253,3.001901E-4,3.141593,0.7853982,3.141593,4504.595,0.1476364,-8.913012E7,1691.321,1.224411E8,1691.321,1.000026,0.321412,1.720404E-5,0.0438383,1.051391E-4,0.03762675,0.08200556,0.002308018,0.001032257,6.13259E-4,0.001839819,0.01322729,0.3301465,1.747793E-4,0.027234,0.01140691,0.001291722,3.375227E-4,3.262453E-4,0.06206506,0.001304788,0.005779194,3.098891E-6,7.497648E-4,0.002476948,0.002097959,0.005201059,0.01767828,0.007713152,0.008526029,0.004323548,5.791362,4.172994E-5,298574.4,298577.6
1.37783,3.035867E-4,3.141593,0.7853982,3.141593,4504.099,0.1476364,-8.795925E7,1691.056,1.224178E8,1691.056,1.000026,0.321413,1.714886E-5,0.04391595,1.047971E-4,0.03748232,0.08235244,0.002297639,0.001027162,6.089601E-4,0.001842763,0.01318766,0.3302319,1.740732E-4,0.02744615,0.01120372,0.001266973,3.316191E-4,3.203546E-4,0.06166439,0.001292096,0.005613863,3.026363E-6,7.531245E-4,0.002488501,0.002119478,0.005224921,0.01776289,0.007696485,0.008677255,0.004350694,5.791093,4.173453E-5,298560.5,298563.6
1.380794,3.042449E-4,3.141593,0.7853982,3.141593,4504.002,0.1476364,-1.396479E8,1691.003,1.224132E8,1691.003,1.000026,0.3214132,1.712606E-5,0.04393093,1.049029E-4,0.0374561,0.08241921,0.002295649,0.001026187,6.081282E-4,0.001843338,0.01317996,0.3302479,1.738698E-4,0.02748704,0.01116491,0.001262237,3.304925E-4,3.192311E-4,0.06158717,0.001289624,0.005582507,3.012656E-6,7.537655E-4,0.002490717,0.002123639,0.005229504,0.01777913,0.007693217,0.008706337,0.004355917,5.791037,4.173543E-5,298560.2,298564.0
1.38104,3.042994E-4,3.141593,0.7853982,3.141593,4503.994,0.1476364,-1.068629E8,1690.999,1.224128E8,1690.999,1.000026,0.3214133,1.711449E-5,0.04393219,1.048815E-4,0.03745466,0.08242474,0.002295487,0.001026108,6.080579E-4,0.001843387,0.01317933,0.3302493,1.738073E-4,0.02749044,0.0111617,0.001261841,3.303993E-4,3.191386E-4,0.06158079,0.001289409,0.005579922,3.011547E-6,7.538174E-4,0.002490899,0.002123985,0.005229884,0.01778048,0.007692948,0.008708698,0.004356347,5.791031,4.173551E-5,298561.0,298565.3
1.381153,3.043245E-4,3.141593,0.7853982,3.141593,4503.991,0.1476364,-9.38084E7,1690.997,1.224126E8,1690.997,1.000026,0.3214133,1.711317E-5,0.04393277,1.048704E-4,0.0374536,0.08242728,0.002295412,0.001026072,6.080255E-4,0.001843409,0.01317903,0.3302499,1.737783E-4,0.027492,0.01116023,0.001261659,3.303566E-4,3.190962E-4,0.06157786,0.001289311,0.005578734,3.011036E-6,7.538408E-4,0.002490982,0.002124143,0.005230058,0.0177811,0.007692824,0.008709776,0.004356545,5.791029,4.173554E-5,298560.9,298565.2
1.381627,3.044298E-4,3.141593,0.7853982,3.141593,4503.974,0.1476364,-1.039367E8,1690.988,1.224119E8,1690.988,1.000026,0.3214133,1.711499E-5,0.04393519,1.048986E-4,0.03744924,0.08243795,0.0022951,0.001025921,6.078899E-4,0.0018435,0.01317781,0.3302525,1.73716E-4,0.02749854,0.01115405,0.001260899,3.30177E-4,3.189179E-4,0.06156553,0.001288906,0.005573748,3.008889E-6,7.539392E-4,0.002491333,0.002124809,0.005230789,0.0177837,0.007692303,0.008714296,0.004357373,5.791021,4.173569E-5,298560.7,298565.0
1.381695,3.04445E-4,3.141593,0.7853982,3.141593,4503.972,0.1476364,-1.03063E8,1690.987,1.224118E8,1690.987,1.000026,0.3214133,1.711475E-5,0.04393554,1.049073E-4,0.03744863,0.08243949,0.002295055,0.001025899,6.078704E-4,0.001843514,0.01317763,0.3302529,1.737109E-4,0.02749948,0.01115316,0.001260789,3.30151E-4,3.188922E-4,0.06156375,0.001288848,0.005573028,3.008582E-6,7.539535E-4,0.002491384,0.002124905,0.005230895,0.01778407,0.007692227,0.008714948,0.004357493,5.791019,4.173571E-5,298560.7,298565.0
1.381851,3.044795E-4,3.141593,0.7853982,3.141593,4503.967,0.1476364,-9.851791E7,1690.984,1.224115E8,1690.984,1.000026,0.3214133,1.711492E-5,0.04393634,1.049227E-4,0.03744725,0.08244298,0.002294953,0.00102585,6.07826E-4,0.001843544,0.01317722,0.3302537,1.737025E-4,0.02750162,0.01115114,0.00126054,3.300921E-4,3.188338E-4,0.06155972,0.001288715,0.005571396,3.007885E-6,7.539859E-4,0.002491499,0.002125123,0.005231134,0.01778492,0.007692056,0.008716426,0.004357764,5.791017,4.173576E-5,298560.7,298565.0
1.381892,3.044887E-4,3.141593,0.7853982,3.141593,4503.965,0.1476364,-9.651091E7,1690.983,1.224114E8,1690.983,1.000026,0.3214133,1.71149E-5,0.04393655,1.049274E-4,0.0374469,0.08244392,0.002294925,0.001025837,6.078142E-4,0.001843552,0.01317712,0.3302539,1.737004E-4,0.0275022,0.0111506,0.001260473,3.300763E-4,3.188181E-4,0.06155863,0.001288679,0.005570959,3.007699E-6,7.539946E-4,0.00249153,0.002125182,0.005231198,0.01778515,0.007692011,0.008716821,0.004357837,5.791016,4.173578E-5,298560.7,298565.0
1.383521,3.048503E-4,3.141593,0.7853982,3.141593,4503.912,0.1476364,-9.170366E7,1690.955,1.224089E8,1690.955,1.000026,0.3214134,1.712382E-5,0.04394487,1.048866E-4,0.03743162,0.08248053,0.002293846,0.001025329,6.073554E-4,0.001843865,0.01317289,0.3302624,1.737389E-4,0.0275246,0.0111294,0.00125788,3.294581E-4,3.182053E-4,0.06151629,0.001287322,0.005553877,3.0004E-6,7.543405E-4,0.002492727,0.002127465,0.005233702,0.01779402,0.007690205,0.008732328,0.00436068,5.790987,4.173627E-5,298559.1,298563.4
1.4,3.085094E-4,3.141593,0.7853982,3.141593,4503.377,0.1476364,-8.574256E7,1690.67,1.223839E8,1690.67,1.000026,0.3214144,1.710969E-5,0.04402756,1.046162E-4,0.03727677,0.08284909,0.002282737,0.001020259,6.0293E-4,0.001847075,0.01312987,0.3303462,1.734539E-4,0.02774965,0.01091734,0.001232304,3.232589E-4,3.120437E-4,0.06108908,0.001274335,0.005384246,2.927599E-6,7.580553E-4,0.002504636,0.002150507,0.005258855,0.01788272,0.00767154,0.008892751,0.004389465,5.7907,4.174123E-5,298543.9,298547.7
1.407938,3.10272E-4,3.141593,0.7853982,3.141593,4503.121,0.1476364,-8.546826E7,1690.535,1.22372E8,1690.535,1.000026,0.3214149,1.708354E-5,0.04406689,1.044722E-4,0.0372026,0.08302507,0.002277406,0.001017735,6.008401E-4,0.001848633,0.01310907,0.3303845,1.731137E-4,0.02785727,0.01081703,0.001220244,3.203319E-4,3.0913E-4,0.06088455,0.001268161,0.00530476,2.893221E-6,7.598501E-4,0.002510329,0.002161582,0.005270832,0.01792488,0.007662396,0.008971081,0.00440329,5.790564,4.17436E-5,298537.0,298540.6
1.409393,3.105951E-4,3.141593,0.7853982,3.141593,4503.075,0.1476364,-9.415179E7,1690.51,1.223698E8,1690.51,1.000026,0.321415,1.707634E-5,0.04407406,1.044104E-4,0.0371892,0.08305722,0.002276434,0.00101727,6.00457E-4,0.001848919,0.01310525,0.3303914,1.730399E-4,0.02787694,0.01079878,0.001218046,3.198005E-4,3.086005E-4,0.06084716,0.001267025,0.005290349,2.886939E-6,7.601755E-4,0.002511371,0.002163611,0.005273016,0.01793257,0.007660712,0.008985439,0.004405817,5.790539,4.174403E-5,298535.9,298539.7
1.409466,3.106114E-4,3.141593,0.7853982,3.141593,4503.073,0.1476364,-1.020722E8,1690.509,1.223697E8,1690.509,1.000026,0.321415,1.70755E-5,0.04407442,1.044107E-4,0.03718864,0.08305884,0.002276385,0.001017246,6.004376E-4,0.001848934,0.01310506,0.3303917,1.730345E-4,0.02787793,0.01079786,0.001217935,3.197738E-4,3.085739E-4,0.06084528,0.001266967,0.005289625,2.886623E-6,7.601918E-4,0.002511423,0.002163713,0.005273126,0.01793296,0.007660628,0.00898616,0.004405944,5.790537,4.174405E-5,298536.0,298539.8
1.409544,3.106287E-4,3.141593,0.7853982,3.141593,4503.07,0.1476364,-1.210755E8,1690.508,1.223696E8,1690.508,1.000026,0.321415,1.707379E-5,0.04407481,1.044103E-4,0.0371881,0.08306056,0.002276333,0.001017222,6.00417E-4,0.001848949,0.01310486,0.3303921,1.730269E-4,0.02787898,0.01079689,0.001217817,3.197454E-4,3.085456E-4,0.06084328,0.001266905,0.005288854,2.886287E-6,7.602092E-4,0.002511479,0.002163821,0.005273243,0.01793337,0.007660537,0.008986929,0.00440608,5.790536,4.174407E-5,298536.2,298540.1
1.409627,3.106471E-4,3.141593,0.7853982,3.141593,4503.068,0.1476364,-1.132558E8,1690.506,1.223694E8,1690.506,1.000026,0.3214151,1.707168E-5,0.04407522,1.04412E-4,0.03718741,0.08306239,0.002276278,0.001017195,6.00395E-4,0.001848966,0.01310464,0.3303925,1.730162E-4,0.0278801,0.01079585,0.001217691,3.197153E-4,3.085156E-4,0.06084115,0.001266839,0.005288036,2.885931E-6,7.602276E-4,0.002511538,0.002163937,0.005273368,0.01793381,0.007660442,0.008987743,0.004406223,5.790534,4.17441E-5,298536.2,298540.2
1.409652,3.106528E-4,3.141593,0.7853982,3.141593,4503.067,0.1476364,-1.024959E8,1690.506,1.223694E8,1690.506,1.000026,0.3214151,1.707133E-5,0.04407534,1.044115E-4,0.03718722,0.08306295,0.002276261,0.001017187,6.003882E-4,0.001848971,0.01310457,0.3303926,1.73013E-4,0.02788045,0.01079553,0.001217652,3.197059E-4,3.085062E-4,0.06084049,0.001266818,0.005287783,2.88582E-6,7.602333E-4,0.002511556,0.002163973,0.005273406,0.01793394,0.007660412,0.008987995,0.004406268,5.790534,4.17441E-5,298536.3,298540.3
1.409676,3.10658E-4,3.141593,0.7853982,3.141593,4503.066,0.1476364,-1.025976E8,1690.505,1.223694E8,1690.505,1.000026,0.3214151,1.707088E-5,0.04407546,1.044107E-4,0.03718706,0.08306347,0.002276246,0.00101718,6.00382E-4,0.001848975,0.01310451,0.3303928,1.730099E-4,0.02788077,0.01079524,0.001217617,3.196974E-4,3.084978E-4,0.06083989,0.001266799,0.005287552,2.885719E-6,7.602384E-4,0.002511573,0.002164005,0.005273442,0.01793407,0.007660385,0.008988225,0.004406308,5.790533,4.174411E-5,298536.3,298540.3
1.40975,3.106744E-4,3.141593,0.7853982,3.141593,4503.064,0.1476364,-1.098846E8,1690.504,1.223693E8,1690.504,1.000026,0.3214151,1.706922E-5,0.04407582,1.044089E-4,0.03718641,0.0830651,0.002276197,0.001017156,6.003624E-4,0.00184899,0.01310432,0.3303931,1.729991E-4,0.02788177,0.01079431,0.001217505,3.196705E-4,3.08471E-4,0.060838,0.00126674,0.005286823,2.885402E-6,7.602547E-4,0.002511625,0.002164108,0.005273552,0.01793446,0.0076603,0.008988949,0.004406436,5.790532,4.174413E-5,298536.3,298540.3
1.409766,3.106781E-4,3.141593,0.7853982,3.141593,4503.063,0.1476364,-8.955891E7,1690.504,1.223692E8,1690.504,1.000026,0.3214151,1.706904E-5,0.0440759,1.04408E-4,0.03718627,0.08306546,0.002276186,0.001017151,6.00358E-4,0.001848993,0.01310427,0.3303932,1.729969E-4,0.02788199,0.01079411,0.00121748,3.196645E-4,3.08465E-4,0.06083758,0.001266727,0.00528666,2.885331E-6,7.602584E-4,0.002511637,0.002164131,0.005273577,0.01793454,0.007660281,0.008989111,0.004406465,5.790532,4.174414E-5,298536.3,298540.4
1.41017,3.107679E-4,3.141593,0.7853982,3.141593,4503.05,0.1476364,-8.675126E7,1690.497,1.223686E8,1690.497,1.000026,0.3214151,1.706699E-5,0.0440779,1.04398E-4,0.03718259,0.08307439,0.002275918,0.001017023,6.002505E-4,0.001849073,0.01310321,0.3303951,1.729513E-4,0.02788746,0.01078905,0.001216868,3.195175E-4,3.083185E-4,0.0608272,0.001266406,0.005282669,2.88359E-6,7.603471E-4,0.002511926,0.002164695,0.005274184,0.01793668,0.007659814,0.008993072,0.004407166,5.790525,4.174426E-5,298536.1,298540.2
1.410475,3.108356E-4,3.141593,0.7853982,3.141593,4503.04,0.1476364,-1.151054E8,1690.491,1.223681E8,1690.491,1.000026,0.3214151,1.706478E-5,0.04407941,1.044376E-4,0.03717985,0.08308112,0.002275716,0.001016926,6.001694E-4,0.001849133,0.01310241,0.3303966,1.729244E-4,0.02789158,0.01078524,0.001216406,3.194065E-4,3.08208E-4,0.06081937,0.001266163,0.005279661,2.882279E-6,7.604141E-4,0.002512143,0.00216512,0.005274641,0.01793829,0.007659461,0.008996058,0.004407694,5.790519,4.174435E-5,298536.0,298540.1
1.410497,3.108403E-4,3.141593,0.7853982,3.141593,4503.039,0.1476364,-9.283481E7,1690.491,1.223681E8,1690.491,1.000026,0.3214151,1.706458E-5,0.04407952,1.044402E-4,0.03717964,0.08308159,0.002275702,0.001016919,6.001636E-4,0.001849137,0.01310236,0.3303967,1.729224E-4,0.02789187,0.01078497,0.001216373,3.193988E-4,3.082003E-4,0.06081882,0.001266146,0.00527945,2.882188E-6,7.604187E-4,0.002512159,0.00216515,0.005274673,0.01793841,0.007659437,0.008996267,0.004407731,5.790519,4.174436E-5,298536.0,298540.1
1.410525,3.108466E-4,3.141593,0.7853982,3.141593,4503.038,0.1476364,-8.902619E7,1690.49,1.223681E8,1690.49,1.000026,0.3214151,1.706433E-5,0.04407966,1.044421E-4,0.0371794,0.08308222,0.002275683,0.00101691,6.001561E-4,0.001849143,0.01310228,0.3303968,1.729198E-4,0.02789226,0.01078461,0.00121633,3.193884E-4,3.0819E-4,0.0608181,0.001266123,0.00527917,2.882067E-6,7.60425E-4,0.002512179,0.00216519,0.005274716,0.01793856,0.007659404,0.008996544,0.00440778,5.790518,4.174437E-5,298536.0,298540.1
1.41117,3.109898E-4,3.141593,0.7853982,3.141593,4503.017,0.1476364,-1.012063E8,1690.479,1.223671E8,1690.479,1.000026,0.3214152,1.706361E-5,0.04408285,1.04474E-4,0.03717344,0.08309643,0.002275257,0.001016707,5.999847E-4,0.00184927,0.01310059,0.3303998,1.728858E-4,0.02790097,0.01077656,0.001215356,3.191539E-4,3.079569E-4,0.06080157,0.001265611,0.005272822,2.879327E-6,7.605661E-4,0.002512638,0.002166088,0.005275681,0.01794196,0.007658658,0.009002831,0.004408895,5.790507,4.174457E-5,298535.6,298539.7
1.411263,3.110105E-4,3.141593,0.7853982,3.141593,4503.014,0.1476364,-1.933786E8,1690.477,1.223669E8,1690.477,1.000026,0.3214152,1.70629E-5,0.04408332,1.044975E-4,0.03717276,0.08309849,0.002275196,0.001016678,5.999599E-4,0.001849288,0.01310035,0.3304002,1.728804E-4,0.02790223,0.0107754,0.001215215,3.191199E-4,3.079231E-4,0.06079918,0.001265536,0.005271904,2.878934E-6,7.605866E-4,0.002512705,0.002166218,0.005275821,0.01794245,0.00765855,0.009003739,0.004409056,5.790505,4.174459E-5,298535.7,298539.9
