Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mole_fraction_H2_PFRC2 (),Mole_fraction_CO_PFRC2 (),Mole_fraction_CH4_PFRC2 (),Mole_fraction_CH3_PFRC2 (),Mole_fraction_C2H6_PFRC2 (),Mole_fraction_C2H4_PFRC2 (),Mole_fraction_C2H2_PFRC2 (),Mole_fraction_RALD3_PFRC2 (),Mole_fraction_C2H3CHO_PFRC2 (),Mole_fraction_C4H6_PFRC2 (),Mole_fraction_C4H4_PFRC2 (),Mole_fraction_C4H2_PFRC2 (),Mole_fraction_C6H6_PFRC2 (),Mole_fraction_C10H8_PFRC2 (),Mole_fraction_C4H8O_PFRC2 (),Mole_fraction_C7H8_PFRC2 (),Mole_fraction_C7H7_PFRC2 (),Mole_fraction_STILB_PFRC2 (),Mole_fraction_C6H5C2H_PFRC2 (),Mole_fraction_C6H5C2H3_PFRC2 (),Mole_fraction_C6H5C2H5_PFRC2 (),Mole_fraction_INDENE_PFRC2 (),Mole_fraction_BIPHENYL_PFRC2 (),Mole_fraction_FLUORENE_PFRC2 (),Mole_fraction_C14H10_PFRC2 (),Mole_fraction_C16H10_PFRC2 (),Mole_fraction_C6H5C2H4C6H5_PFRC2 (),Mole_fraction_C18H10_PFRC2 (),Mole_fraction_BIN1B_PFRC2 (),Mole_fraction_BIN1A_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
0.5859696,5.890754E-4,6.283185,3.141593,6.283185,994.7553,0.2770664,-1.350281E8,1440.035,2.006542E8,1440.035,0.9999918,0.8788617,6.634849E-6,0.01820991,1.227847E-5,1.238657E-4,0.01404224,0.003411957,-6.967182E-7,-3.30084E-7,1.174683E-4,3.307691E-5,2.248084E-5,0.02324552,7.351301E-5,-3.296374E-5,0.03321789,6.235383E-4,3.666161E-4,0.00375332,0.02304098,5.493306E-5,2.41102E-5,7.107995E-5,1.860023E-5,2.460285E-4,9.05682E-5,1.149678E-5,2.508631E-6,3.821061E-6,7.271038E-5,10.47641,8.865795E-5,660471.1,660515.1
0.5859824,5.890883E-4,6.283185,3.141593,6.283185,994.7548,0.2770664,-6.555749E7,1440.035,2.006541E8,1440.035,0.9999918,0.8788618,6.635328E-6,0.01820999,1.228153E-5,1.238657E-4,0.01404228,0.00341199,-6.967183E-7,-3.30084E-7,1.174695E-4,3.307749E-5,2.248141E-5,0.02324572,7.351507E-5,-3.301908E-5,0.03321785,6.235237E-4,3.66617E-4,0.003753343,0.02304083,5.492981E-5,2.411061E-5,7.108122E-5,1.860045E-5,2.460316E-4,9.056962E-5,1.149669E-5,2.510399E-6,3.821171E-6,7.271191E-5,10.47641,8.8658E-5,660470.8,660514.7
0.5876679,5.907826E-4,6.283185,3.141593,6.283185,994.743,0.2770664,-1.704546E7,1440.004,2.006488E8,1440.004,0.9999918,0.8788366,6.719656E-6,0.01821952,1.230755E-5,1.238382E-4,0.01405512,0.003416242,-6.967076E-7,-3.291284E-7,1.176014E-4,3.314824E-5,2.255429E-5,0.02327134,7.378148E-5,-3.3012E-5,0.03320943,6.226415E-4,3.666939E-4,0.003756512,0.02301796,5.450258E-5,2.416178E-5,7.124474E-5,1.862873E-5,2.464245E-4,9.074966E-5,1.147846E-5,2.522596E-6,3.8355E-6,7.29088E-5,10.47632,8.865905E-5,660464.2,660508.5
0.6,6.031805E-4,6.283185,3.141593,6.283185,994.6633,0.2770664,-1.640465E7,1439.795,2.00612E8,1439.795,0.9999918,0.878653,7.260923E-6,0.01828972,1.235158E-5,1.236346E-4,0.01414981,0.003447709,-6.966275E-7,-3.2219E-7,1.185926E-4,3.367195E-5,2.308737E-5,0.02346073,7.574414E-5,-3.29639E-5,0.03314505,6.187483E-4,3.672686E-4,0.003779903,0.02284996,5.16016E-5,2.454315E-5,7.246224E-5,1.883696E-5,2.49309E-4,9.20603E-5,1.134795E-5,2.587211E-6,3.947554E-6,7.435291E-5,10.47563,8.866615E-5,660419.1,660464.3
0.6705061,6.740816E-4,6.283185,3.141593,6.283185,994.1895,0.2770664,-1.695612E7,1438.593,2.004004E8,1438.593,0.9999919,0.8776496,9.65885E-6,0.0186764,1.189049E-5,1.226863E-4,0.01466661,0.003621298,-6.962239E-7,-2.879937E-7,1.237164E-4,3.664039E-5,2.610033E-5,0.02450148,8.717958E-5,-3.557138E-5,0.03278304,5.981651E-4,3.700616E-4,0.003905407,0.02193148,4.025669E-5,2.674798E-5,7.938102E-5,2.001442E-5,2.655175E-4,9.937075E-5,1.080369E-5,3.106206E-6,4.641838E-6,8.257879E-5,10.47187,8.870841E-5,660190.1,660235.6
0.6809174,6.845541E-4,6.283185,3.141593,6.283185,994.1143,0.2770664,-4.41904E7,1438.403,2.003669E8,1438.403,0.9999919,0.8775029,1.006513E-5,0.01873229,1.228999E-5,1.226033E-4,0.01474213,0.003646049,-6.964833E-7,-2.834176E-7,1.244356E-4,3.707554E-5,2.653969E-5,0.02464967,8.889566E-5,-4.234662E-5,0.03273024,5.948563E-4,3.704088E-4,0.003922804,0.02180132,3.913585E-5,2.707735E-5,8.039804E-5,2.018623E-5,2.678688E-4,1.004217E-4,1.073194E-5,3.25453E-6,4.738225E-6,8.378181E-5,10.47128,8.871512E-5,660173.1,660226.6
0.681276,6.849149E-4,6.283185,3.141593,6.283185,994.1119,0.2770664,-2.73943E7,1438.396,2.003657E8,1438.396,0.9999919,0.8774976,1.00586E-5,0.01873429,1.222945E-5,1.226057E-4,0.01474498,0.0036469,-6.965243E-7,-2.83261E-7,1.24461E-4,3.709058E-5,2.655478E-5,0.02465476,8.895486E-5,-4.303509E-5,0.03272839,5.947484E-4,3.704202E-4,0.003923397,0.02179685,3.910038E-5,2.708884E-5,8.043315E-5,2.019212E-5,2.679495E-4,1.004576E-4,1.072926E-5,3.26189E-6,4.741271E-6,8.382312E-5,10.47125,8.871533E-5,660173.4,660227.9
0.6813909,6.850304E-4,6.283185,3.141593,6.283185,994.1111,0.2770664,-6.613579E7,1438.393,2.003651E8,1438.393,0.9999919,0.8774954,1.006079E-5,0.01873493,1.222286E-5,1.226056E-4,0.01474633,0.003647167,-6.965371E-7,-2.832426E-7,1.244695E-4,3.709552E-5,2.655959E-5,0.02465637,8.897382E-5,-4.433019E-5,0.03272782,5.946872E-4,3.704245E-4,0.003923582,0.02179544,3.908901E-5,2.709255E-5,8.04444E-5,2.019397E-5,2.679753E-4,1.004692E-4,1.072847E-5,3.27422E-6,4.742232E-6,8.383628E-5,10.47124,8.871541E-5,660176.5,660232.4
0.6817325,6.853741E-4,6.283185,3.141593,6.283185,994.1082,0.2770664,-2.233005E7,1438.386,2.003639E8,1438.386,0.9999919,0.8774906,1.007839E-5,0.01873683,1.214165E-5,1.226039E-4,0.01474876,0.003647967,-6.96577E-7,-2.830923E-7,1.244942E-4,3.71098E-5,2.657394E-5,0.02466116,8.903018E-5,-4.459366E-5,0.03272615,5.945212E-4,3.704354E-4,0.003924135,0.0217913,3.905504E-5,2.710334E-5,8.04775E-5,2.019954E-5,2.680522E-4,1.005036E-4,1.072616E-5,3.283488E-6,4.745027E-6,8.387561E-5,10.47122,8.871566E-5,660176.0,660232.2
0.6840959,6.877515E-4,6.283185,3.141593,6.283185,994.0928,0.2770664,-1.355584E7,1438.346,2.003569E8,1438.346,0.9999919,0.8774576,1.023E-5,0.01874969,1.199466E-5,1.225835E-4,0.01476545,0.003653603,-6.96857E-7,-2.818417E-7,1.24664E-4,3.720859E-5,2.66735E-5,0.02469493,8.942081E-5,-4.490892E-5,0.03271378,5.939986E-4,3.705115E-4,0.003928096,0.02176153,3.882046E-5,2.717884E-5,8.071008E-5,2.023869E-5,2.685847E-4,1.007402E-4,1.070748E-5,3.293215E-6,4.76461E-6,8.414804E-5,10.47109,8.871704E-5,660167.9,660225.1
0.7610076,7.651403E-4,6.283185,3.141593,6.283185,993.5742,0.2770664,-1.38044E7,1437.073,2.001328E8,1437.073,0.9999919,0.8764395,1.329911E-5,0.01915045,1.146911E-5,1.220196E-4,0.01528157,0.003831859,-7.049775E-7,-2.501112E-7,1.296937E-4,4.041695E-5,2.987529E-5,0.0257578,1.023956E-4,-4.445508E-5,0.03232415,5.776291E-4,3.726432E-4,0.004049915,0.0208346,3.322531E-5,2.965086E-5,8.825605E-5,2.150204E-5,2.857683E-4,1.083174E-4,1.032303E-5,3.836046E-6,5.572924E-6,9.304081E-5,10.46728,8.876335E-5,659925.4,659979.9
0.8,8.043901E-4,6.283185,3.141593,6.283185,993.3062,0.2770664,-1.278582E7,1436.434,2.000205E8,1436.434,0.999992,0.8759484,1.439815E-5,0.01934633,1.133157E-5,1.218618E-4,0.0155282,0.00391852,-7.076375E-7,-2.420707E-7,1.318942E-4,4.202891E-5,3.146849E-5,0.02627261,1.091099E-4,-4.423941E-5,0.03213191,5.695678E-4,3.73459E-4,0.004106885,0.02038914,3.146164E-5,3.091889E-5,9.206266E-5,2.21353E-5,2.943115E-4,1.12022E-4,1.014132E-5,4.168424E-6,5.995829E-6,9.7505E-5,10.46546,8.878729E-5,659811.5,659863.9
0.8473224,8.520393E-4,6.283185,3.141593,6.283185,992.9807,0.2770664,-1.210886E7,1435.669,1.998858E8,1435.669,0.999992,0.8753711,1.565977E-5,0.01957876,1.114321E-5,1.217755E-4,0.01581583,0.004020777,-7.197411E-7,-2.319938E-7,1.343462E-4,4.39745E-5,3.337398E-5,0.02687883,1.173851E-4,-4.435853E-5,0.03190195,5.604724E-4,3.742382E-4,0.004172226,0.01986778,2.988778E-5,3.247087E-5,9.667504E-5,2.2898E-5,3.045522E-4,1.164054E-4,9.943114E-6,4.587634E-6,6.520825E-6,1.028903E-4,10.46331,8.88164E-5,659678.2,659728.5
0.8748813,8.797957E-4,6.283185,3.141593,6.283185,992.7904,0.2770664,-1.108103E7,1435.227,1.998079E8,1435.227,0.999992,0.8750433,1.640948E-5,0.01971187,1.112167E-5,1.217896E-4,0.01597807,0.004078945,-7.306809E-7,-2.238612E-7,1.356887E-4,4.510253E-5,3.44693E-5,0.02722313,1.222663E-4,-4.505713E-5,0.03176963,5.554442E-4,3.74594E-4,0.004208483,0.01957322,2.917115E-5,3.338059E-5,9.935795E-5,2.333917E-5,3.104562E-4,1.189037E-4,9.836271E-6,4.849872E-6,6.832087E-6,1.060105E-4,10.46209,8.883342E-5,659604.0,659653.5
0.8774466,8.823795E-4,6.283185,3.141593,6.283185,992.7726,0.2770664,-3.949713E7,1435.183,1.998001E8,1435.183,0.999992,0.8750117,1.642329E-5,0.01972426,1.104746E-5,1.217926E-4,0.01599406,0.004084277,-7.315292E-7,-2.233679E-7,1.358124E-4,4.520743E-5,3.457061E-5,0.02725467,1.227227E-4,-4.792834E-5,0.03175756,5.547929E-4,3.746245E-4,0.004211759,0.01954636,2.91111E-5,3.346524E-5,9.960656E-5,2.337991E-5,3.11003E-4,1.191344E-4,9.82691E-6,4.911412E-6,6.859558E-6,1.062993E-4,10.46196,8.883501E-5,659604.4,659657.7
0.8777015,8.826364E-4,6.283185,3.141593,6.283185,992.7702,0.2770664,-6.894951E7,1435.175,1.997988E8,1435.175,0.999992,0.8750076,1.641589E-5,0.01972548,1.110707E-5,1.217934E-4,0.01599658,0.004084787,-7.316231E-7,-2.234053E-7,1.35826E-4,4.521815E-5,3.458062E-5,0.0272577,1.227681E-4,-5.060392E-5,0.03175649,5.546046E-4,3.746288E-4,0.004212062,0.01954385,2.910504E-5,3.34736E-5,9.96309E-5,2.33838E-5,3.110572E-4,1.191575E-4,9.826273E-6,4.956474E-6,6.862026E-6,1.063278E-4,10.46193,8.883523E-5,659611.2,659667.4
0.8778054,8.82741E-4,6.283185,3.141593,6.283185,992.7692,0.2770664,-3.986564E7,1435.173,1.997984E8,1435.173,0.999992,0.8750063,1.64123E-5,0.019726,1.105579E-5,1.217944E-4,0.01599722,0.004084992,-7.316618E-7,-2.233928E-7,1.358317E-4,4.522234E-5,3.458468E-5,0.02725891,1.227865E-4,-5.076259E-5,0.03175608,5.545108E-4,3.746302E-4,0.004212181,0.01954288,2.910259E-5,3.347685E-5,9.964058E-5,2.33854E-5,3.110793E-4,1.191669E-4,9.826112E-6,4.963476E-6,6.862962E-6,1.063394E-4,10.46192,8.883532E-5,659611.3,659667.7
0.8785406,8.834815E-4,6.283185,3.141593,6.283185,992.7624,0.2770664,-8.19454E7,1435.155,1.997952E8,1435.155,0.999992,0.8749961,1.644509E-5,0.01972953,1.107121E-5,1.217967E-4,0.01600274,0.004086453,-7.319402E-7,-2.233238E-7,1.358664E-4,4.525209E-5,3.461355E-5,0.02726757,1.229166E-4,-5.439962E-5,0.03175297,5.539765E-4,3.746377E-4,0.004213064,0.01953546,2.908453E-5,3.350039E-5,9.970927E-5,2.339673E-5,3.11234E-4,1.192333E-4,9.823692E-6,5.030729E-6,6.869355E-6,1.064214E-4,10.46186,8.883593E-5,659619.2,659679.5
0.8786063,8.835477E-4,6.283185,3.141593,6.283185,992.7625,0.2770664,-1.53108E8,1435.152,1.997947E8,1435.152,0.999992,0.8749937,1.644937E-5,0.01972982,1.111276E-5,1.217985E-4,0.01600395,0.004086573,-7.31963E-7,-2.233186E-7,1.358697E-4,4.525466E-5,3.461606E-5,0.02726828,1.229281E-4,-5.609623E-5,0.03175266,5.539075E-4,3.746378E-4,0.004213132,0.01953481,2.908293E-5,3.350239E-5,9.971517E-5,2.339769E-5,3.112474E-4,1.19239E-4,9.823509E-6,5.038136E-6,6.869855E-6,1.064286E-4,10.46184,8.883592E-5,659624.3,659686.8
0.8786123,8.835537E-4,6.283185,3.141593,6.283185,992.7622,0.2770664,-1.4787E8,1435.151,1.997946E8,1435.151,0.999992,0.8749938,1.644968E-5,0.01972985,1.111689E-5,1.217987E-4,0.01600399,0.004086586,-7.319651E-7,-2.233254E-7,1.3587E-4,4.525494E-5,3.46163E-5,0.02726836,1.229291E-4,-5.623697E-5,0.03175265,5.538983E-4,3.746379E-4,0.004213139,0.01953475,2.90828E-5,3.350261E-5,9.971576E-5,2.339778E-5,3.112487E-4,1.192396E-4,9.823498E-6,5.041934E-6,6.869901E-6,1.064293E-4,10.46184,8.883595E-5,659624.5,659686.9
0.8786476,8.835893E-4,6.283185,3.141593,6.283185,992.7613,0.2770664,-1.304791E8,1435.15,1.997944E8,1435.15,0.999992,0.8749938,1.645165E-5,0.01973004,1.111198E-5,1.218001E-4,0.01600424,0.004086654,-7.319773E-7,-2.233575E-7,1.358722E-4,4.525656E-5,3.461769E-5,0.02726877,1.229355E-4,-5.649069E-5,0.03175255,5.538406E-4,3.74639E-4,0.00421318,0.01953445,2.9082E-5,3.350381E-5,9.971912E-5,2.339829E-5,3.112564E-4,1.19243E-4,9.823455E-6,5.061002E-6,6.870164E-6,1.064332E-4,10.46184,8.883602E-5,659624.8,659687.4
0.878713,8.836552E-4,6.283185,3.141593,6.283185,992.7605,0.2770664,-7.865529E7,1435.148,1.997941E8,1435.148,0.999992,0.8749928,1.645612E-5,0.01973036,1.107189E-5,1.218019E-4,0.01600479,0.004086778,-7.320002E-7,-2.233667E-7,1.35876E-4,4.525924E-5,3.462024E-5,0.02726951,1.229471E-4,-5.697823E-5,0.03175233,5.537497E-4,3.746404E-4,0.004213249,0.01953388,2.908047E-5,3.350584E-5,9.972511E-5,2.339926E-5,3.112702E-4,1.19249E-4,9.823359E-6,5.074741E-6,6.870629E-6,1.064405E-4,10.46183,8.88361E-5,659625.9,659689.1
0.8788078,8.837507E-4,6.283185,3.141593,6.283185,992.7596,0.2770664,-2.961802E7,1435.146,1.997937E8,1435.146,0.999992,0.8749916,1.646345E-5,0.01973083,1.100331E-5,1.218032E-4,0.01600533,0.00408696,-7.320349E-7,-2.233445E-7,1.358807E-4,4.526295E-5,3.462394E-5,0.02727059,1.229638E-4,-5.708246E-5,0.03175197,5.536458E-4,3.746407E-4,0.004213356,0.01953299,2.907817E-5,3.350872E-5,9.973365E-5,2.340069E-5,3.112901E-4,1.192576E-4,9.823111E-6,5.079537E-6,6.871288E-6,1.06451E-4,10.46183,8.883618E-5,659625.7,659689.0
0.8797409,8.846906E-4,6.283185,3.141593,6.283185,992.7519,0.2770664,-3.072095E7,1435.128,1.997906E8,1435.128,0.999992,0.87498,1.654278E-5,0.01973532,1.107069E-5,1.218098E-4,0.01601083,0.004088826,-7.323939E-7,-2.230373E-7,1.359217E-4,4.529953E-5,3.466064E-5,0.02728168,1.23128E-4,-5.78008E-5,0.03174781,5.530974E-4,3.746463E-4,0.004214509,0.01952316,2.905529E-5,3.353845E-5,9.982053E-5,2.341532E-5,3.114843E-4,1.193408E-4,9.817682E-6,5.094058E-6,6.877806E-6,1.06555E-4,10.46178,8.883687E-5,659624.4,659688.9
0.8798802,8.848309E-4,6.283185,3.141593,6.283185,992.7512,0.2770664,-1.445469E8,1435.125,1.997901E8,1435.125,0.999992,0.8749777,1.655455E-5,0.01973598,1.108496E-5,1.218105E-4,0.0160121,0.004089106,-7.324472E-7,-2.23011E-7,1.359286E-4,4.530514E-5,3.46661E-5,0.02728335,1.231525E-4,-5.885718E-5,0.03174716,5.530248E-4,3.746477E-4,0.00421468,0.0195217,2.9052E-5,3.3543E-5,9.98338E-5,2.341748E-5,3.115133E-4,1.193532E-4,9.816727E-6,5.105474E-6,6.87876E-6,1.065704E-4,10.46176,8.883693E-5,659626.9,659692.7
0.8799912,8.849427E-4,6.283185,3.141593,6.283185,992.7501,0.2770664,-3.065857E7,1435.123,1.997897E8,1435.123,0.999992,0.8749765,1.656422E-5,0.01973652,1.10385E-5,1.218108E-4,0.01601276,0.00408933,-7.324896E-7,-2.229877E-7,1.359347E-4,4.530964E-5,3.467047E-5,0.02728469,1.231721E-4,-5.903341E-5,0.03174668,5.529546E-4,3.746495E-4,0.004214816,0.01952059,2.904938E-5,3.354659E-5,9.984443E-5,2.341922E-5,3.115367E-4,1.193631E-4,9.816029E-6,5.113753E-6,6.8795E-6,1.065828E-4,10.46176,8.883703E-5,659626.8,659692.8
0.8804787,8.854338E-4,6.283185,3.141593,6.283185,992.7463,0.2770664,-1.196481E8,1435.111,1.997876E8,1435.111,0.999992,0.8749693,1.660856E-5,0.01973885,1.108998E-5,1.218129E-4,0.01601662,0.00409031,-7.326747E-7,-2.228927E-7,1.35961E-4,4.53294E-5,3.46896E-5,0.02729054,1.232581E-4,-6.164339E-5,0.03174449,5.526556E-4,3.746552E-4,0.004215409,0.01951559,2.903781E-5,3.35624E-5,9.989084E-5,2.342679E-5,3.116388E-4,1.194065E-4,9.812735E-6,5.156128E-6,6.882636E-6,1.066368E-4,10.46172,8.883737E-5,659632.4,659701.7
0.8805204,8.854758E-4,6.283185,3.141593,6.283185,992.7457,0.2770664,-3.014694E7,1435.111,1.997875E8,1435.111,0.999992,0.874969,1.66126E-5,0.01973906,1.107137E-5,1.218134E-4,0.01601682,0.004090395,-7.326905E-7,-2.228829E-7,1.359634E-4,4.53311E-5,3.469124E-5,0.02729104,1.232655E-4,-6.169992E-5,0.03174432,5.526226E-4,3.746558E-4,0.00421546,0.01951519,2.903684E-5,3.356373E-5,9.98948E-5,2.342744E-5,3.116476E-4,1.194102E-4,9.812485E-6,5.159237E-6,6.882883E-6,1.066415E-4,10.46172,8.883742E-5,659632.1,659701.4
0.885292,8.902824E-4,6.283185,3.141593,6.283185,992.7154,0.2770664,-1.113038E7,1435.036,1.997743E8,1435.036,0.999992,0.8749107,1.707552E-5,0.01976226,1.143524E-5,1.21827E-4,0.01604477,0.004100443,-7.34581E-7,-2.208377E-7,1.362425E-4,4.552613E-5,3.48793E-5,0.02735077,1.241123E-4,-6.192622E-5,0.03172021,5.520106E-4,3.74705E-4,0.004221661,0.019464,2.893437E-5,3.372281E-5,1.003647E-4,2.350391E-5,3.126578E-4,1.198306E-4,9.77269E-6,5.132048E-6,6.915779E-6,1.071743E-4,10.46149,8.884014E-5,659612.9,659685.7
0.8890625,8.940806E-4,6.283185,3.141593,6.283185,992.6915,0.2770664,-4.35112E7,1434.975,1.997636E8,1434.975,0.999992,0.8748639,1.740319E-5,0.01978091,1.150222E-5,1.218422E-4,0.01606771,0.004108421,-7.360486E-7,-2.193254E-7,1.364736E-4,4.56824E-5,3.502769E-5,0.02739814,1.247873E-4,-6.389553E-5,0.03170096,5.517993E-4,3.747461E-4,0.004226559,0.01942372,2.886129E-5,3.384994E-5,1.007396E-4,2.356432E-5,3.134627E-4,1.201649E-4,9.750511E-6,5.144368E-6,6.946866E-6,1.075981E-4,10.4613,8.884227E-5,659604.0,659680.7
0.8891983,8.942174E-4,6.283185,3.141593,6.283185,992.6907,0.2770664,-4.499558E7,1434.972,1.997631E8,1434.972,0.999992,0.8748618,1.741443E-5,0.01978159,1.150618E-5,1.218441E-4,0.0160689,0.004108703,-7.360989E-7,-2.192985E-7,1.364822E-4,4.568812E-5,3.5033E-5,0.02739982,1.248117E-4,-6.475557E-5,0.03170029,5.517636E-4,3.74748E-4,0.004226728,0.01942231,2.885882E-5,3.385453E-5,1.00753E-4,2.356645E-5,3.134916E-4,1.20177E-4,9.749923E-6,5.156959E-6,6.948011E-6,1.076134E-4,10.46128,8.884234E-5,659606.0,659683.8
0.8893655,8.943857E-4,6.283185,3.141593,6.283185,992.6892,0.2770664,-2.011594E7,1434.969,1.997625E8,1434.969,0.999992,0.8748599,1.742889E-5,0.01978244,1.148407E-5,1.218453E-4,0.01606984,0.004109051,-7.361616E-7,-2.192428E-7,1.364928E-4,4.569506E-5,3.503957E-5,0.02740189,1.248417E-4,-6.484171E-5,0.03169948,5.51721E-4,3.7475E-4,0.00422694,0.01942059,2.885573E-5,3.386012E-5,1.007695E-4,2.35691E-5,3.135274E-4,1.20192E-4,9.749232E-6,5.162794E-6,6.9494E-6,1.076322E-4,10.46128,8.884248E-5,659605.5,659683.2
0.8899578,8.949825E-4,6.283185,3.141593,6.283185,992.6838,0.2770664,-2.490954E7,1434.956,1.997603E8,1434.956,0.999992,0.8748524,1.748057E-5,0.01978544,1.171759E-5,1.218563E-4,0.01607352,0.004110285,-7.363839E-7,-2.190477E-7,1.365284E-4,4.571959E-5,3.506281E-5,0.02740922,1.249479E-4,-6.544224E-5,0.03169656,5.516013E-4,3.747558E-4,0.004227691,0.01941434,2.884515E-5,3.388004E-5,1.008277E-4,2.357848E-5,3.136536E-4,1.202448E-4,9.746619E-6,5.184472E-6,6.954259E-6,1.076988E-4,10.46124,8.884297E-5,659605.6,659683.7
0.89012,8.951458E-4,6.283185,3.141593,6.283185,992.6838,0.2770664,-3.671216E8,1434.953,1.997598E8,1434.953,0.999992,0.8748493,1.749468E-5,0.01978625,1.167462E-5,1.2186E-4,0.01607497,0.004110617,-7.364438E-7,-2.18986E-7,1.365378E-4,4.572619E-5,3.506912E-5,0.02741119,1.249768E-4,-6.609365E-5,0.03169572,5.515723E-4,3.747568E-4,0.004227892,0.0194126,2.884243E-5,3.388545E-5,1.008435E-4,2.358102E-5,3.136877E-4,1.202591E-4,9.745886E-6,5.186858E-6,6.955544E-6,1.07717E-4,10.46122,8.884297E-5,659607.6,659687.2
0.8901408,8.951668E-4,6.283185,3.141593,6.283185,992.6832,0.2770664,-1.422584E8,1434.953,1.997597E8,1434.953,0.999992,0.8748494,1.749649E-5,0.01978637,1.165551E-5,1.218603E-4,0.01607508,0.004110662,-7.364519E-7,-2.189829E-7,1.365391E-4,4.572709E-5,3.506996E-5,0.02741146,1.249806E-4,-6.640264E-5,0.03169563,5.515673E-4,3.747571E-4,0.00422792,0.01941239,2.884209E-5,3.388618E-5,1.008456E-4,2.358136E-5,3.136922E-4,1.20261E-4,9.745795E-6,5.189347E-6,6.955713E-6,1.077193E-4,10.46123,8.884302E-5,659607.7,659687.2
0.8902252,8.952518E-4,6.283185,3.141593,6.283185,992.6824,0.2770664,-2.660103E7,1434.952,1.997595E8,1434.952,0.999992,0.8748486,1.75039E-5,0.0197868,1.158032E-5,1.218605E-4,0.01607559,0.004110838,-7.364832E-7,-2.189647E-7,1.365444E-4,4.573065E-5,3.507328E-5,0.02741251,1.249958E-4,-6.658538E-5,0.03169524,5.515395E-4,3.747586E-4,0.004228027,0.01941152,2.884063E-5,3.388905E-5,1.00854E-4,2.358269E-5,3.137103E-4,1.202686E-4,9.745461E-6,5.197132E-6,6.956379E-6,1.077289E-4,10.46122,8.884309E-5,659607.6,659687.3
0.890547,8.95576E-4,6.283185,3.141593,6.283185,992.68,0.2770664,-3.939799E7,1434.944,1.997582E8,1434.944,0.999992,0.8748438,1.753333E-5,0.01978843,1.158101E-5,1.218622E-4,0.01607812,0.0041115,-7.366015E-7,-2.18869E-7,1.365641E-4,4.574396E-5,3.508587E-5,0.02741644,1.250534E-4,-6.823292E-5,0.03169367,5.514368E-4,3.747617E-4,0.004228428,0.01940817,2.883486E-5,3.389979E-5,1.008854E-4,2.358773E-5,3.137786E-4,1.202973E-4,9.744161E-6,5.216284E-6,6.958857E-6,1.077649E-4,10.46119,8.88433E-5,659611.0,659692.5
0.8905649,8.955941E-4,6.283185,3.141593,6.283185,992.6797,0.2770664,-4.071475E7,1434.944,1.997581E8,1434.944,0.999992,0.8748437,1.753489E-5,0.01978852,1.157616E-5,1.218625E-4,0.01607823,0.004111537,-7.366079E-7,-2.188738E-7,1.365653E-4,4.574476E-5,3.508658E-5,0.02741666,1.250567E-4,-6.832005E-5,0.0316936,5.514246E-4,3.747622E-4,0.00422845,0.019408,2.883455E-5,3.390042E-5,1.008872E-4,2.358801E-5,3.137825E-4,1.202989E-4,9.744104E-6,5.221945E-6,6.958992E-6,1.07767E-4,10.46119,8.884333E-5,659611.1,659692.7
0.8906056,8.95635E-4,6.283185,3.141593,6.283185,992.6794,0.2770664,-3.475734E7,1434.943,1.99758E8,1434.943,0.999992,0.8748432,1.753862E-5,0.01978873,1.155177E-5,1.21863E-4,0.01607852,0.004111619,-7.366225E-7,-2.188704E-7,1.36568E-4,4.574649E-5,3.508817E-5,0.02741716,1.25064E-4,-6.843945E-5,0.03169342,5.513999E-4,3.747631E-4,0.004228499,0.0194076,2.883384E-5,3.390178E-5,1.008912E-4,2.358864E-5,3.137912E-4,1.203026E-4,9.743981E-6,5.228419E-6,6.959291E-6,1.077715E-4,10.46119,8.884336E-5,659611.3,659693.1
0.8911438,8.961771E-4,6.283185,3.141593,6.283185,992.675,0.2770664,-6.836446E7,1434.932,1.99756E8,1434.932,0.999992,0.8748359,1.759233E-5,0.01979144,1.156667E-5,1.218678E-4,0.01608217,0.004112721,-7.368194E-7,-2.186787E-7,1.366005E-4,4.576853E-5,3.510923E-5,0.02742371,1.251603E-4,-6.984462E-5,0.03169085,5.511971E-4,3.747677E-4,0.004229166,0.01940201,2.882394E-5,3.391958E-5,1.009433E-4,2.359708E-5,3.139052E-4,1.203506E-4,9.741828E-6,5.251427E-6,6.963169E-6,1.078319E-4,10.46115,8.884375E-5,659613.4,659696.9
