Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mass_fraction_H2_PFRC2 (),Mass_fraction_H_PFRC2 (),Mass_fraction_CH4_PFRC2 (),Mass_fraction_CH3_PFRC2 (),Mass_fraction_C2H4_PFRC2 (),Mass_fraction_C2H2_PFRC2 (),Mass_fraction_C3H4-P_PFRC2 (),Mass_fraction_C3H4-A_PFRC2 (),Mass_fraction_C3H3_PFRC2 (),Mass_fraction_C4H4_PFRC2 (),Mass_fraction_C4H2_PFRC2 (),Mass_fraction_C6H6_PFRC2 (),Mass_fraction_C10H8_PFRC2 (),Mass_fraction_C7H8_PFRC2 (),Mass_fraction_C7H7_PFRC2 (),Mass_fraction_BENZYNE_PFRC2 (),Mass_fraction_STILB_PFRC2 (),Mass_fraction_C7H6_PFRC2 (),Mass_fraction_C6H5C2H_PFRC2 (),Mass_fraction_C6H5C2H3_PFRC2 (),Mass_fraction_C6H5C2H5_PFRC2 (),Mass_fraction_INDENYL_PFRC2 (),Mass_fraction_C12H8_PFRC2 (),Mass_fraction_BIPHENYL_PFRC2 (),Mass_fraction_C14H10_PFRC2 (),Mass_fraction_C16H10_PFRC2 (),Mass_fraction_C18H10_PFRC2 (),Mass_fraction_BIN1B_PFRC2 (),Mass_fraction_BIN1A_PFRC2 (),Mass_fraction_NC10H19_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
0.06359884,5.37684E-5,6.283185,3.141593,6.283185,1180.589,0.2720914,-1.635068E9,1687.315,2.441772E8,1687.315,1.000001,0.1732257,1.25469E-5,0.0288728,1.768623E-4,0.04767983,0.02629597,0.001452974,6.904619E-4,7.81474E-4,0.001340283,0.006125319,0.2527903,0.005849324,0.1236779,0.01506089,0.002116003,0.004876715,0.002805478,0.08725842,0.1918203,1.075745E-4,6.01106E-4,2.934644E-4,0.002665132,0.007625723,0.005260538,3.896792E-4,2.934235E-4,0.00212289,-1.302421E-14,10.15734,7.336116E-5,639224.5,639250.4
0.06363845,5.380194E-5,6.283185,3.141593,6.283185,1180.587,0.2720914,-1.619966E9,1687.3,2.441747E8,1687.3,1.000001,0.1732252,1.254359E-5,0.02887735,1.769031E-4,0.04768891,0.02630492,0.001453542,6.907194E-4,7.814433E-4,0.001340595,0.006128022,0.2528475,0.005853726,0.1236522,0.01505617,0.002115288,0.004876889,0.002804965,0.08727049,0.1917412,1.075365E-4,6.015729E-4,2.93734E-4,0.002666636,0.007629779,0.005263499,3.907849E-4,2.937689E-4,0.002124344,-1.3322E-14,10.15727,7.336131E-5,639222.3,639249.0
0.06370938,5.386203E-5,6.283185,3.141593,6.283185,1180.582,0.2720914,-1.627971E9,1687.276,2.441703E8,1687.276,1.000001,0.1732244,1.254468E-5,0.0288855,1.767021E-4,0.0477038,0.02632095,0.001454557,6.911807E-4,7.813881E-4,0.001341151,0.006132858,0.2529497,0.005861607,0.1236061,0.01504775,0.002114009,0.004877199,0.002804046,0.08729207,0.1915995,1.074682E-4,6.024093E-4,2.942169E-4,0.002669329,0.00763704,0.005268797,3.919803E-4,2.943855E-4,0.002126947,-1.385625E-14,10.15716,7.336158E-5,639215.5,639242.4
0.06380979,5.394708E-5,6.283185,3.141593,6.283185,1180.575,0.2720914,-1.689779E9,1687.238,2.441637E8,1687.238,1.000001,0.1732232,1.254309E-5,0.02889702,1.76838E-4,0.04772468,0.02634363,0.001455992,6.918351E-4,7.813102E-4,0.001341938,0.006139695,0.2530944,0.005872764,0.1235409,0.01503583,0.002112197,0.004877633,0.002802741,0.08732257,0.1913992,1.073719E-4,6.035928E-4,2.949007E-4,0.002673143,0.007647317,0.005276292,3.942445E-4,2.952558E-4,0.002130631,-1.460986E-14,10.157,7.336204E-5,639207.1,639233.8
0.06396049,5.407472E-5,6.283185,3.141593,6.283185,1180.565,0.2720914,-1.656459E9,1687.184,2.441541E8,1687.184,1.000001,0.1732214,1.254092E-5,0.02891434,1.768785E-4,0.04775696,0.02637765,0.001458139,6.928193E-4,7.811928E-4,0.001343118,0.006149938,0.2533113,0.005889507,0.1234431,0.01501803,0.002109461,0.004878278,0.002800777,0.08736818,0.1910991,1.072298E-4,6.053683E-4,2.959274E-4,0.002678868,0.007662732,0.005287526,3.976928E-4,2.965479E-4,0.002136154,-1.573501E-14,10.15676,7.336265E-5,639194.3,639221.7
0.06400937,5.411613E-5,6.283185,3.141593,6.283185,1180.561,0.2720914,-1.888665E9,1687.164,2.441506E8,1687.164,1.000001,0.1732208,1.253347E-5,0.02891996,1.770705E-4,0.04776797,0.02638868,0.001458834,6.931394E-4,7.811548E-4,0.001343502,0.006153257,0.2533815,0.00589494,0.1234115,0.01501224,0.00210857,0.004878485,0.002800138,0.08738296,0.1910019,1.071841E-4,6.059436E-4,2.962606E-4,0.002680726,0.007667732,0.005291169,3.993574E-4,2.969638E-4,0.002137944,-1.609767E-14,10.15667,7.336291E-5,639193.3,639221.2
0.06401584,5.412161E-5,6.283185,3.141593,6.283185,1180.56,0.2720914,-1.77532E9,1687.161,2.441501E8,1687.161,1.000001,0.1732208,1.252834E-5,0.02892071,1.771241E-4,0.04776935,0.02639014,0.001458926,6.931819E-4,7.811497E-4,0.001343554,0.006153697,0.2533909,0.00589566,0.1234073,0.01501146,0.002108452,0.004878513,0.002800054,0.08738492,0.190989,1.071782E-4,6.060196E-4,2.963048E-4,0.002680973,0.007668396,0.005291652,3.998678E-4,2.970183E-4,0.002138181,-1.614547E-14,10.15666,7.336295E-5,639192.6,639220.5
0.0641417,5.422823E-5,6.283185,3.141593,6.283185,1180.552,0.2720914,-1.718449E9,1687.115,2.44142E8,1687.115,1.000001,0.1732193,1.253531E-5,0.02893523,1.772689E-4,0.04779597,0.0264185,0.001460716,6.940081E-4,7.810491E-4,0.001344537,0.006162228,0.2535715,0.005909644,0.1233259,0.01499663,0.002106142,0.004879042,0.002798414,0.08742277,0.1907392,1.070636E-4,6.07502E-4,2.97163E-4,0.002685754,0.007681265,0.005301021,4.032279E-4,2.980612E-4,0.002142785,-1.707435E-14,10.15646,7.336349E-5,639180.8,639208.7
0.06420032,5.427787E-5,6.283185,3.141593,6.283185,1180.548,0.2720914,-1.696291E9,1687.093,2.441382E8,1687.093,1.000001,0.1732186,1.253345E-5,0.02894198,1.772641E-4,0.04780878,0.0264317,0.001461547,6.943932E-4,7.810028E-4,0.001344994,0.006166195,0.2536556,0.005916154,0.123288,0.01498975,0.002105061,0.004879285,0.002797644,0.08744039,0.1906229,1.070106E-4,6.081919E-4,2.975627E-4,0.00268798,0.007687254,0.005305379,4.046922E-4,2.985442E-4,0.002144927,-1.750529E-14,10.15636,7.336373E-5,639176.9,639205.3
0.06420765,5.428409E-5,6.283185,3.141593,6.283185,1180.547,0.2720914,-1.72195E9,1687.091,2.441377E8,1687.091,1.000001,0.1732185,1.253281E-5,0.02894283,1.772686E-4,0.04781046,0.02643336,0.001461651,6.944414E-4,7.809969E-4,0.001345051,0.006166692,0.2536661,0.005916969,0.1232832,0.01498889,0.002104925,0.004879315,0.002797548,0.08744259,0.1906083,1.07004E-4,6.082782E-4,2.976128E-4,0.002688259,0.007688004,0.005305924,4.049103E-4,2.986044E-4,0.002145196,-1.755913E-14,10.15635,7.336375E-5,639176.3,639204.9
0.06424037,5.431181E-5,6.283185,3.141593,6.283185,1180.545,0.2720914,-1.568702E9,1687.078,2.441355E8,1687.078,1.000001,0.1732181,1.253177E-5,0.0289466,1.77278E-4,0.04781718,0.02644072,0.001462114,6.946566E-4,7.809709E-4,0.001345306,0.006168905,0.253713,0.005920604,0.1232621,0.01498506,0.002104321,0.00487945,0.002797119,0.08745241,0.1905435,1.069746E-4,6.086633E-4,2.97836E-4,0.002689502,0.007691347,0.005308356,4.057697E-4,2.98872E-4,0.002146391,-1.779904E-14,10.1563,7.336391E-5,639174.1,639202.5
0.06425751,5.432632E-5,6.283185,3.141593,6.283185,1180.544,0.2720914,-1.75514E9,1687.072,2.441344E8,1687.072,1.000001,0.1732179,1.252957E-5,0.02894858,1.773473E-4,0.04782098,0.02644458,0.001462357,6.947695E-4,7.809573E-4,0.00134544,0.006170064,0.2537375,0.005922508,0.123251,0.01498305,0.002104005,0.004879521,0.002796894,0.08745755,0.1905095,1.069593E-4,6.088649E-4,2.979529E-4,0.002690153,0.007693099,0.00530963,4.064009E-4,2.990115E-4,0.002147017,-1.792444E-14,10.15627,7.336399E-5,639172.5,639201.1
0.06431774,5.437734E-5,6.283185,3.141593,6.283185,1180.54,0.2720914,-2.191074E9,1687.049,2.441304E8,1687.049,1.000001,0.1732172,1.252607E-5,0.02895554,1.774653E-4,0.04783434,0.02645814,0.001463209,6.951665E-4,7.809091E-4,0.00134591,0.006174134,0.2538238,0.005929199,0.1232121,0.01497598,0.002102889,0.004879769,0.002796104,0.08747559,0.1903903,1.069058E-4,6.095735E-4,2.983639E-4,0.002692441,0.007699253,0.005314105,4.083633E-4,2.994979E-4,0.002149216,-1.836465E-14,10.15616,7.336422E-5,639168.6,639197.8
0.06432422,5.438283E-5,6.283185,3.141593,6.283185,1180.539,0.2720914,-1.622907E9,1687.047,2.4413E8,1687.047,1.000001,0.1732172,1.252628E-5,0.02895629,1.774656E-4,0.0478356,0.0264596,0.001463301,6.952093E-4,7.809039E-4,0.001345961,0.006174572,0.253833,0.00592992,0.1232079,0.01497522,0.002102769,0.004879795,0.002796019,0.08747753,0.1903775,1.069001E-4,6.096498E-4,2.984082E-4,0.002692688,0.007699916,0.005314587,4.085321E-4,2.995499E-4,0.002149453,-1.841199E-14,10.15616,7.336428E-5,639167.9,639196.9
0.06440061,5.444753E-5,6.283185,3.141593,6.283185,1180.534,0.2720914,-1.634546E9,1687.019,2.441251E8,1687.019,1.000001,0.1732163,1.252408E-5,0.02896511,1.774109E-4,0.0478519,0.02647678,0.001464381,6.957134E-4,7.808425E-4,0.001346555,0.006179729,0.2539423,0.005938403,0.1231586,0.0149663,0.002101351,0.004880106,0.002795015,0.08750036,0.1902263,1.068325E-4,6.105482E-4,2.989295E-4,0.002695589,0.007707717,0.005320256,4.105553E-4,3.0016E-4,0.002152241,-1.896851E-14,10.15603,7.33646E-5,639161.9,639191.3
0.06444037,5.448122E-5,6.283185,3.141593,6.283185,1180.531,0.2720914,-1.615053E9,1687.004,2.441226E8,1687.004,1.000001,0.1732158,1.252553E-5,0.0289697,1.774084E-4,0.04786046,0.02648573,0.001464942,6.959761E-4,7.808105E-4,0.001346863,0.006182411,0.2539992,0.00594282,0.1231329,0.01496166,0.002100613,0.004880267,0.002794492,0.08751223,0.1901477,1.067975E-4,6.11016E-4,2.992009E-4,0.002697099,0.007711777,0.005323206,4.114912E-4,3.004752E-4,0.002153691,-1.925741E-14,10.15597,7.336475E-5,639158.5,639188.2
0.06477714,5.476649E-5,6.283185,3.141593,6.283185,1180.511,0.2720914,-1.589984E9,1686.887,2.441019E8,1686.887,1.000001,0.1732117,1.254609E-5,0.02900837,1.770214E-4,0.04792995,0.02656148,0.001469661,6.982028E-4,7.805471E-4,0.001349456,0.006205057,0.2544797,0.005980202,0.122915,0.01492294,0.002094356,0.004881595,0.002790012,0.08761241,0.1894821,1.064993E-4,6.149771E-4,3.015005E-4,0.002709891,0.007746125,0.005348122,4.158869E-4,3.031691E-4,0.002165972,-2.169232E-14,10.15544,7.336603E-5,639127.1,639157.0
0.06483408,5.481472E-5,6.283185,3.141593,6.283185,1180.506,0.2720914,-1.630739E9,1686.866,2.440982E8,1686.866,1.000001,0.173211,1.253884E-5,0.0290149,1.770926E-4,0.04794163,0.02657428,0.001470455,6.985801E-4,7.805033E-4,0.001349895,0.006208877,0.2545608,0.005986525,0.1228782,0.01491642,0.002093297,0.004881817,0.00278925,0.08762929,0.1893699,1.064491E-4,6.156464E-4,3.018897E-4,0.002712057,0.007751932,0.005352329,4.172981E-4,3.036278E-4,0.002168048,-2.209908E-14,10.15535,7.33663E-5,639122.4,639152.2
0.06513729,5.507157E-5,6.283185,3.141593,6.283185,1180.489,0.2720914,-1.661902E9,1686.76,2.440796E8,1686.76,1.000001,0.1732074,1.252987E-5,0.02904962,1.768642E-4,0.04800598,0.02664238,0.001474666,7.005905E-4,7.802695E-4,0.001352221,0.00622916,0.2549922,0.006020189,0.1226826,0.01488193,0.002087655,0.004882972,0.002785182,0.08771871,0.1887735,1.061839E-4,6.192116E-4,3.039637E-4,0.002723591,0.007782844,0.005374689,4.225887E-4,3.060682E-4,0.002179097,-2.425261E-14,10.15486,7.336737E-5,639098.3,639130.2
0.06516928,5.509867E-5,6.283185,3.141593,6.283185,1180.487,0.2720914,-1.529883E9,1686.749,2.440777E8,1686.749,1.000001,0.1732071,1.252628E-5,0.02905327,1.766589E-4,0.04801232,0.02664956,0.001475109,7.00803E-4,7.802446E-4,0.001352465,0.006231295,0.2550376,0.006023742,0.122662,0.01487829,0.002087063,0.004883092,0.002784753,0.0877281,0.1887107,1.061557E-4,6.195875E-4,3.041827E-4,0.002724808,0.007786105,0.005377045,4.230373E-4,3.063251E-4,0.002180262,-2.447765E-14,10.15481,7.336749E-5,639094.7,639126.6
0.06771198,5.725274E-5,6.283185,3.141593,6.283185,1180.349,0.2720914,-1.481188E9,1685.911,2.439301E8,1685.911,1.000001,0.1731772,1.242446E-5,0.02933788,1.737458E-4,0.04851433,0.02721511,0.001509355,7.173762E-4,7.782753E-4,0.001371491,0.006397976,0.2585897,0.006306112,0.1210399,0.014598,0.002041438,0.004891217,0.002750346,0.08845016,0.1838064,1.038772E-4,6.495545E-4,3.216913E-4,0.002821408,0.008044554,0.005562263,4.468202E-4,3.29584E-4,0.002273023,-4.145458E-14,10.15095,7.337605E-5,638850.5,638882.1
0.06972919,5.896181E-5,6.283185,3.141593,6.283185,1180.245,0.2720914,-1.567651E9,1685.264,2.438162E8,1685.264,1.000001,0.1731546,1.228814E-5,0.02955819,1.71812E-4,0.0488979,0.02765506,0.001535432,7.296663E-4,7.765461E-4,0.001386106,0.006526139,0.2613166,0.006530031,0.1197839,0.01438276,0.002007121,0.00489575,0.002723306,0.08898723,0.18005,1.02085E-4,6.734549E-4,3.35723E-4,0.002897587,0.008248381,0.005706566,4.739925E-4,3.508349E-4,0.002346597,-5.350598E-14,10.14795,7.338256E-5,638670.6,638703.6
0.06983316,5.90499E-5,6.283185,3.141593,6.283185,1180.239,0.2720914,-1.585263E9,1685.229,2.438101E8,1685.229,1.000001,0.1731536,1.225834E-5,0.02956946,1.717543E-4,0.04891866,0.02767747,0.00153676,7.302824E-4,7.76447E-4,0.001386856,0.006532654,0.261455,0.006541578,0.1197204,0.01437154,0.002005418,0.004895946,0.002721944,0.089014,0.1798604,1.019926E-4,6.746851E-4,3.3645E-4,0.002901501,0.00825887,0.005713952,4.780042E-4,3.519366E-4,0.002350377,-5.410425E-14,10.14779,7.338291E-5,638664.6,638699.1
0.07015552,5.932304E-5,6.283185,3.141593,6.283185,1180.222,0.2720914,-1.442264E9,1685.127,2.437921E8,1685.127,1.000001,0.17315,1.227E-5,0.02960422,1.714164E-4,0.04897762,0.02774687,0.001540851,7.321848E-4,7.761386E-4,0.001389148,0.006552777,0.2618816,0.006577335,0.1195229,0.01433716,0.002000142,0.004896497,0.002717701,0.08909646,0.1792731,1.017066E-4,6.785023E-4,3.387043E-4,0.002913596,0.008291309,0.005736772,4.820769E-4,3.553321E-4,0.002362083,-5.597884E-14,10.14732,7.338398E-5,638634.7,638669.0
0.08187289,6.925347E-5,6.283185,3.141593,6.283185,1179.688,0.2720914,-1.215199E9,1681.736,2.431953E8,1681.736,1.000001,0.1730343,1.175494E-5,0.03079453,1.620519E-4,0.05089223,0.03015762,0.001672664,7.907665E-4,7.6327E-4,0.001465725,0.00722828,0.2762164,0.007870966,0.1127241,0.01320381,0.001826086,0.004892517,0.002564847,0.0916346,0.1596386,9.205922E-5,8.176553E-4,4.223775E-4,0.003346986,0.009448454,0.006523372,6.467149E-4,5.044654E-4,0.002783197,-1.203784E-13,10.13149,7.341719E-5,637637.6,637663.8
0.09323598,7.888754E-5,6.283185,3.141593,6.283185,1179.264,0.2720914,-1.055389E9,1678.889,2.426942E8,1678.889,1.000001,0.1729421,1.134278E-5,0.03183579,1.550972E-4,0.05237687,0.03230528,0.001773165,8.333021E-4,7.480459E-4,0.00152957,0.0077918,0.2881925,0.009109982,0.1067807,0.0122605,0.001684382,0.004852595,0.002423992,0.09336657,0.1433918,8.407893E-5,9.512488E-4,5.06286E-4,0.003753732,0.01052917,0.00720949,8.356823E-4,6.736784E-4,0.003178695,-1.556636E-12,10.11798,7.34436E-5,636789.5,636809.8
0.09415477,7.966667E-5,6.283185,3.141593,6.283185,1179.232,0.2720914,-1.280601E9,1678.672,2.426559E8,1678.672,1.000001,0.1729354,1.130557E-5,0.03191608,1.548714E-4,0.05248563,0.0324718,0.001780274,8.36293E-4,7.467553E-4,0.00153437,0.00783391,0.2890904,0.009209384,0.1063246,0.01218982,0.001673765,0.004848148,0.002412957,0.09348055,0.1421802,8.349263E-5,9.619297E-4,5.131744E-4,0.003786058,0.01061481,0.007261855,8.556171E-4,6.880331E-4,0.003210057,-4.568928E-12,10.11693,7.344556E-5,636730.3,636751.7
0.09419433,7.970021E-5,6.283185,3.141593,6.283185,1179.232,0.2720914,-1.483211E9,1678.661,2.426541E8,1678.661,1.000001,0.1729352,1.128592E-5,0.03191955,1.548739E-4,0.05249222,0.03247893,0.00178058,8.36422E-4,7.466982E-4,0.00153458,0.007835714,0.2891289,0.009213669,0.1063052,0.01218672,0.001673309,0.004847956,0.002412487,0.09348539,0.1421286,8.346801E-5,9.62387E-4,5.134717E-4,0.003787451,0.0106185,0.007264106,8.590349E-4,6.886334E-4,0.003211402,-4.725605E-12,10.11688,7.344559E-5,636731.6,636754.8
0.09420393,7.970836E-5,6.283185,3.141593,6.283185,1179.231,0.2720914,-1.339307E9,1678.659,2.426536E8,1678.659,1.000001,0.1729351,1.127992E-5,0.0319204,1.54876E-4,0.05249328,0.03248067,0.001780655,8.364535E-4,7.466842E-4,0.001534632,0.007836152,0.2891383,0.00921471,0.1063005,0.01218596,0.001673199,0.004847909,0.002412373,0.09348657,0.1421161,8.346204E-5,9.624979E-4,5.135439E-4,0.003787789,0.0106194,0.007264653,8.600614E-4,6.887773E-4,0.003211729,-4.767325E-12,10.11687,7.344565E-5,636730.9,636754.1
0.09421334,7.971634E-5,6.283185,3.141593,6.283185,1179.23,0.2720914,-1.10432E9,1678.656,2.426532E8,1678.656,1.000001,0.1729351,1.127451E-5,0.03192122,1.548697E-4,0.05249431,0.03248236,0.001780728,8.364844E-4,7.466704E-4,0.001534682,0.007836582,0.2891474,0.00921573,0.1062959,0.01218522,0.001673092,0.004847864,0.002412262,0.09348772,0.1421038,8.345619E-5,9.626065E-4,5.136147E-4,0.00378812,0.01062027,0.007265189,8.610325E-4,6.889171E-4,0.003212048,-4.808129E-12,10.11686,7.344568E-5,636730.1,636753.2
0.09441885,7.989062E-5,6.283185,3.141593,6.283185,1179.223,0.2720914,-1.083858E9,1678.607,2.426446E8,1678.607,1.000001,0.1729336,1.128357E-5,0.0319392,1.547524E-4,0.05251802,0.03251939,0.001782314,8.371558E-4,7.463707E-4,0.00153575,0.00784593,0.2893466,0.009237954,0.1061947,0.01216925,0.001670737,0.004846847,0.00240983,0.0935126,0.1418356,8.332811E-5,9.649861E-4,5.151582E-4,0.003795326,0.0106394,0.007276845,8.663166E-4,6.919345E-4,0.003219018,-5.698693E-12,10.11663,7.344616E-5,636716.4,636739.5
0.09478909,8.020458E-5,6.283185,3.141593,6.283185,1179.21,0.2720914,-1.036457E9,1678.521,2.426294E8,1678.521,1.000001,0.1729309,1.129088E-5,0.03197144,1.54541E-4,0.05256027,0.03258605,0.001785133,8.383628E-4,7.458424E-4,0.00153766,0.007862697,0.2897038,0.009277938,0.1060123,0.0121409,0.001666479,0.004844983,0.002405414,0.09355701,0.1413533,8.309825E-5,9.692658E-4,5.179389E-4,0.003808298,0.01067377,0.007297754,8.722736E-4,6.973953E-4,0.003231563,-7.294244E-12,10.11622,7.344694E-5,636690.3,636713.3
0.1071212,9.066417E-5,6.283185,3.141593,6.283185,1178.856,0.2720914,-8.823802E8,1675.885,2.421655E8,1675.885,1.000001,0.1728502,1.093354E-5,0.03299215,1.481118E-4,0.05380872,0.03472232,0.00186681,8.730376E-4,7.284591E-4,0.001597181,0.00837957,0.3008005,0.01059848,0.100223,0.01127056,0.001535912,0.004769951,0.002262973,0.09474137,0.1264623,7.585288E-5,0.001110137,6.118772E-4,0.004233665,0.01179607,0.007954249,0.001079286,9.087701E-4,0.003644116,-6.08614E-11,10.10337,7.346903E-5,635879.8,635898.2
0.1242495,1.051962E-4,6.283185,3.141593,6.283185,1178.481,0.2720914,-7.112107E8,1672.762,2.416157E8,1672.762,1.000001,0.1727615,1.051211E-5,0.03426997,1.412819E-4,0.05511479,0.03744004,0.001948411,9.059739E-4,7.042591E-4,0.001668911,0.008981214,0.3139061,0.01239181,0.09301952,0.01023695,0.001384318,0.004633458,0.002083323,0.09558954,0.1090724,6.727559E-5,0.001298381,7.459967E-4,0.004800038,0.01327995,0.00874683,0.001395914,0.001250582,0.004193313,-1.7368E-8,10.08774,7.34924E-5,634899.6,634913.2
0.1243294,1.05264E-4,6.283185,3.141593,6.283185,1178.479,0.2720914,-7.748805E8,1672.748,2.416133E8,1672.748,1.000001,0.1727611,1.051253E-5,0.03427563,1.412962E-4,0.05512058,0.03745213,0.001948722,9.060991E-4,7.041468E-4,0.001669222,0.008983749,0.3139619,0.01240007,0.09298793,0.01023251,0.001383672,0.004632755,0.002082533,0.09559171,0.1089988,6.723972E-5,0.001299238,7.46632E-4,0.004802618,0.01328669,0.008750235,0.001397887,0.001252284,0.004195812,-3.693139E-8,10.08767,7.349249E-5,634896.2,634910.2
0.1246027,1.054959E-4,6.283185,3.141593,6.283185,1178.474,0.2720914,-8.564269E8,1672.7,2.416048E8,1672.7,1.000001,0.1727599,1.050201E-5,0.03429499,1.413261E-4,0.05514029,0.03749338,0.001949782,9.065299E-4,7.037627E-4,0.001670288,0.008992392,0.3141523,0.01242829,0.09288016,0.01021729,0.001381463,0.004630352,0.002079839,0.09559904,0.1087482,6.711803E-5,0.001302153,7.488032E-4,0.004811431,0.01330968,0.008761851,0.001408426,0.001257994,0.00420433,-1.046424E-7,10.08743,7.349281E-5,634886.0,634901.7
0.1246364,1.055245E-4,6.283185,3.141593,6.283185,1178.474,0.2720914,-1.094694E9,1672.693,2.416037E8,1672.693,1.000001,0.1727598,1.049441E-5,0.03429738,1.413315E-4,0.05514402,0.03749847,0.001949913,9.065837E-4,7.037149E-4,0.001670421,0.008993457,0.3141757,0.01243178,0.09286691,0.0102154,0.001381191,0.004630055,0.002079507,0.09559995,0.1087174,6.710314E-5,0.001302511,7.490712E-4,0.004812518,0.01331252,0.008763285,0.001410965,0.001258684,0.004205378,-1.129863E-7,10.08739,7.349282E-5,634887.6,634904.7
0.1246454,1.055321E-4,6.283185,3.141593,6.283185,1178.473,0.2720914,-7.689599E8,1672.691,2.416034E8,1672.691,1.000001,0.1727598,1.04879E-5,0.03429802,1.413321E-4,0.05514457,0.03749983,0.001949949,9.065983E-4,7.037019E-4,0.001670458,0.008993742,0.314182,0.01243271,0.0928634,0.01021488,0.001381118,0.004629977,0.002079419,0.0956002,0.1087092,6.709918E-5,0.001302606,7.491428E-4,0.00481281,0.01331328,0.008763669,0.001412537,0.001258866,0.004205658,-1.152068E-7,10.08738,7.349285E-5,634887.1,634904.2
0.1247452,1.056168E-4,6.283185,3.141593,6.283185,1178.471,0.2720914,-8.309332E8,1672.673,2.416002E8,1672.673,1.000001,0.1727593,1.048459E-5,0.03430511,1.413508E-4,0.05515136,0.03751486,0.00195034,9.067595E-4,7.035584E-4,0.001670849,0.008996891,0.3142514,0.01244302,0.09282423,0.01020924,0.001380316,0.0046291,0.002078445,0.09560282,0.1086181,6.705524E-5,0.001303666,7.499362E-4,0.004816025,0.01332168,0.008767908,0.001417722,0.001260847,0.004208752,-1.398255E-7,10.08729,7.3493E-5,634883.0,634900.3
0.1247807,1.05647E-4,6.283185,3.141593,6.283185,1178.472,0.2720914,-1.172915E9,1672.667,2.415991E8,1672.667,1.000001,0.1727592,1.048387E-5,0.03430764,1.413788E-4,0.05515556,0.03752021,0.001950479,9.068171E-4,7.035073E-4,0.001670987,0.008998012,0.3142761,0.01244669,0.09281027,0.01020724,0.001380029,0.004628787,0.002078097,0.09560374,0.1085856,6.703971E-5,0.001304043,7.502189E-4,0.004817169,0.01332467,0.008769416,0.001419529,0.001261545,0.004209853,-1.485697E-7,10.08725,7.349294E-5,634884.6,634903.7
0.1247893,1.056542E-4,6.283185,3.141593,6.283185,1178.471,0.2720914,-7.54185E8,1672.666,2.415988E8,1672.666,1.000001,0.1727592,1.048174E-5,0.03430825,1.41331E-4,0.0551561,0.0375215,0.001950513,9.06831E-4,7.03495E-4,0.001671021,0.008998282,0.314282,0.01244757,0.09280692,0.01020675,0.00137996,0.004628712,0.002078014,0.09560397,0.1085778,6.703596E-5,0.001304133,7.502869E-4,0.004817445,0.01332539,0.00876978,0.001420091,0.001261712,0.004210118,-1.50673E-7,10.08725,7.349298E-5,634884.2,634903.3
0.1248031,1.05666E-4,6.283185,3.141593,6.283185,1178.472,0.2720914,-9.061028E8,1672.663,2.415984E8,1672.663,1.000001,0.1727591,1.047686E-5,0.03430923,1.412691E-4,0.05515769,0.03752358,0.001950567,9.068537E-4,7.03475E-4,0.001671076,0.008998718,0.3142916,0.012449,0.0928015,0.01020596,0.001379848,0.00462859,0.002077879,0.09560434,0.1085652,6.702988E-5,0.001304279,7.503969E-4,0.00481789,0.01332655,0.008770367,0.001421313,0.001261982,0.004210546,-1.540675E-7,10.08723,7.349297E-5,634884.8,634904.6
0.124815,1.056761E-4,6.283185,3.141593,6.283185,1178.471,0.2720914,-8.018791E8,1672.661,2.41598E8,1672.661,1.000001,0.1727591,1.047079E-5,0.03431008,1.412263E-4,0.0551585,0.03752537,0.001950614,9.068733E-4,7.034576E-4,0.001671124,0.008999094,0.3142999,0.01245023,0.09279685,0.01020527,0.001379753,0.004628486,0.002077763,0.09560466,0.1085544,6.702463E-5,0.001304404,7.504917E-4,0.004818274,0.01332755,0.008770874,0.001422769,0.001262212,0.004210914,-1.569845E-7,10.08722,7.3493E-5,634884.3,634904.2
0.124937,1.057796E-4,6.283185,3.141593,6.283185,1178.468,0.2720914,-7.540773E8,1672.64,2.415943E8,1672.64,1.000001,0.1727585,1.047279E-5,0.03431873,1.411237E-4,0.05516601,0.03754373,0.001951094,9.070748E-4,7.032803E-4,0.001671598,0.009002937,0.3143844,0.01246283,0.09274902,0.01019833,0.001378782,0.004627412,0.002076578,0.09560779,0.1084433,6.697025E-5,0.001305694,7.51462E-4,0.004822197,0.01333781,0.008776047,0.001426855,0.00126454,0.004214683,-1.868731E-7,10.08712,7.349318E-5,634877.4,634897.2
