Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mole_fraction_H2_PFRC2 (),Mole_fraction_H_PFRC2 (),Mole_fraction_CH4_PFRC2 (),Mole_fraction_CH3_PFRC2 (),Mole_fraction_C2H6_PFRC2 (),Mole_fraction_C2H4_PFRC2 (),Mole_fraction_C2H2_PFRC2 (),Mole_fraction_C3H4-P_PFRC2 (),Mole_fraction_C4H6_PFRC2 (),Mole_fraction_C4H4_PFRC2 (),Mole_fraction_C4H2_PFRC2 (),Mole_fraction_C6H6_PFRC2 (),Mole_fraction_C10H8_PFRC2 (),Mole_fraction_C7H8_PFRC2 (),Mole_fraction_C7H7_PFRC2 (),Mole_fraction_STILB_PFRC2 (),Mole_fraction_C7H6_PFRC2 (),Mole_fraction_C6H5C2H_PFRC2 (),Mole_fraction_C6H5C2H3_PFRC2 (),Mole_fraction_C6H5C2H5_PFRC2 (),Mole_fraction_C6H5CHCH3_PFRC2 (),Mole_fraction_INDENE_PFRC2 (),Mole_fraction_INDENYL_PFRC2 (),Mole_fraction_C12H8_PFRC2 (),Mole_fraction_BIPHENYL_PFRC2 (),Mole_fraction_C14H10_PFRC2 (),Mole_fraction_C16H10_PFRC2 (),Mole_fraction_C18H10_PFRC2 (),Mole_fraction_BIN1B_PFRC2 (),Mole_fraction_BIN1A_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
4.642442,0.00114445,3.141593,0.7853982,3.141593,4015.98,0.2471664,-4925728.0,1462.109,1.022697E8,1462.109,1.000022,0.8814015,1.084223E-5,0.01642286,9.426819E-6,9.719341E-5,0.02156512,0.007573427,8.533734E-5,1.495907E-4,1.109752E-4,1.360847E-4,0.03669044,5.164115E-4,0.01577764,3.539587E-4,2.738251E-4,6.121832E-5,0.006080347,0.01104773,1.178069E-5,3.566725E-6,5.851768E-5,3.451927E-5,9.85342E-6,2.171317E-4,5.5037E-4,2.770831E-4,3.712537E-5,3.46469E-5,1.97078E-4,9.401477,7.836245E-5,578791.6,578795.7
4.735234,0.00116756,3.141593,0.7853982,3.141593,4014.392,0.2471664,-4481003.0,1461.401,1.022074E8,1461.401,1.000023,0.8812028,1.073782E-5,0.01650679,9.334865E-6,9.819316E-5,0.02165009,0.007627362,8.578697E-5,1.498124E-4,1.125913E-4,1.374445E-4,0.03690787,5.276836E-4,0.01569737,3.499723E-4,2.727031E-4,6.076066E-5,0.006085499,0.01085195,1.164265E-5,3.495995E-6,5.95868E-5,3.500531E-5,1.013666E-5,2.203558E-4,5.575784E-4,2.791023E-4,3.805387E-5,3.566043E-5,2.000889E-4,9.40064,7.839345E-5,578740.4,578744.6
4.738942,0.001168484,3.141593,0.7853982,3.141593,4014.328,0.2471664,-3.371543E7,1461.372,1.022049E8,1461.372,1.000023,0.8811946,1.069078E-5,0.01651012,9.353324E-6,9.823419E-5,0.02165368,0.007629487,8.580472E-5,1.49821E-4,1.126557E-4,1.374979E-4,0.03691642,5.281327E-4,0.0156942,3.497986E-4,2.72658E-4,6.074259E-5,0.006085685,0.01084426,1.163722E-5,3.484964E-6,5.962925E-5,3.502453E-5,1.014799E-5,2.204836E-4,5.578645E-4,2.791817E-4,3.814373E-5,3.569985E-5,2.002081E-4,9.400602,7.839469E-5,578740.1,578744.9
4.73901,0.001168501,3.141593,0.7853982,3.141593,4014.327,0.2471664,-1.152848E7,1461.372,1.022048E8,1461.372,1.000023,0.8811945,1.067501E-5,0.01651018,9.354223E-6,9.823496E-5,0.02165374,0.007629526,8.580507E-5,1.498212E-4,1.126569E-4,1.374989E-4,0.03691658,5.28141E-4,0.01569414,3.497945E-4,2.726573E-4,6.074227E-5,0.006085689,0.01084412,1.163712E-5,3.48422E-6,5.963003E-5,3.502487E-5,1.014819E-5,2.20486E-4,5.578698E-4,2.791832E-4,3.815331E-5,3.570053E-5,2.002103E-4,9.400602,7.839472E-5,578740.0,578744.8
4.739851,0.00116871,3.141593,0.7853982,3.141593,4014.312,0.2471664,-6632449.0,1461.365,1.022042E8,1461.365,1.000023,0.8811927,1.068792E-5,0.01651094,9.351561E-6,9.824435E-5,0.0216545,0.007630007,8.580922E-5,1.498232E-4,1.126715E-4,1.375111E-4,0.03691852,5.28243E-4,0.01569343,3.497489E-4,2.726471E-4,6.073827E-5,0.006085731,0.01084239,1.16359E-5,3.477535E-6,5.963958E-5,3.502922E-5,1.015076E-5,2.205149E-4,5.579348E-4,2.792012E-4,3.817618E-5,3.570876E-5,2.002372E-4,9.400595,7.839501E-5,578739.6,578744.4
4.741644,0.001169157,3.141593,0.7853982,3.141593,4014.281,0.2471664,-2.676746E7,1461.351,1.02203E8,1461.351,1.000023,0.8811888,1.068712E-5,0.01651256,9.336519E-6,9.826411E-5,0.02165624,0.007631031,8.581795E-5,1.498272E-4,1.127025E-4,1.375369E-4,0.03692264,5.284601E-4,0.01569191,3.496573E-4,2.726253E-4,6.072964E-5,0.00608582,0.01083868,1.16333E-5,3.4784E-6,5.965998E-5,3.50384E-5,1.015624E-5,2.205765E-4,5.580729E-4,2.792396E-4,3.821547E-5,3.572601E-5,2.002944E-4,9.400576,7.839561E-5,578739.4,578744.5
4.741673,0.001169164,3.141593,0.7853982,3.141593,4014.281,0.2471664,-4214706.0,1461.351,1.02203E8,1461.351,1.000023,0.8811887,1.068784E-5,0.01651259,9.335642E-6,9.82644E-5,0.02165627,0.007631048,8.581809E-5,1.498272E-4,1.12703E-4,1.375373E-4,0.0369227,5.284636E-4,0.01569189,3.496558E-4,2.726249E-4,6.07295E-5,0.006085822,0.01083862,1.163325E-5,3.478337E-6,5.966031E-5,3.503855E-5,1.015633E-5,2.205775E-4,5.580752E-4,2.792402E-4,3.821567E-5,3.572629E-5,2.002953E-4,9.400576,7.839562E-5,578739.4,578744.6
4.741992,0.001169244,3.141593,0.7853982,3.141593,4014.275,0.2471664,-5158640.0,1461.349,1.022028E8,1461.349,1.000023,0.8811881,1.068255E-5,0.01651288,9.327618E-6,9.826766E-5,0.02165655,0.007631231,8.581966E-5,1.49828E-4,1.127085E-4,1.375419E-4,0.03692344,5.285023E-4,0.01569162,3.496388E-4,2.726211E-4,6.072798E-5,0.006085838,0.01083796,1.163278E-5,3.477164E-6,5.966394E-5,3.504017E-5,1.01573E-5,2.205885E-4,5.580998E-4,2.792471E-4,3.822469E-5,3.572929E-5,2.003055E-4,9.400574,7.839573E-5,578739.2,578744.4
4.746112,0.00117027,3.141593,0.7853982,3.141593,4014.203,0.2471664,-2.102131E7,1461.317,1.022E8,1461.317,1.000023,0.8811793,1.06962E-5,0.01651658,9.349513E-6,9.831159E-5,0.02166026,0.007633589,8.583952E-5,1.498375E-4,1.127797E-4,1.376013E-4,0.03693292,5.290008E-4,0.01568812,3.494352E-4,2.725709E-4,6.070807E-5,0.006086044,0.01082943,1.162666E-5,3.481029E-6,5.971087E-5,3.506094E-5,1.016988E-5,2.207301E-4,5.58417E-4,2.79335E-4,3.82859E-5,3.57678E-5,2.004367E-4,9.400536,7.839713E-5,578737.4,578742.7
4.746263,0.001170308,3.141593,0.7853982,3.141593,4014.2,0.2471664,-3.4093E7,1461.315,1.021998E8,1461.315,1.000023,0.8811789,1.068682E-5,0.01651671,9.371489E-6,9.831355E-5,0.02166042,0.007633675,8.584025E-5,1.498379E-4,1.127824E-4,1.376034E-4,0.03693327,5.290191E-4,0.01568799,3.49427E-4,2.725691E-4,6.070734E-5,0.006086052,0.01082912,1.162645E-5,3.480039E-6,5.97126E-5,3.50617E-5,1.017034E-5,2.207353E-4,5.584287E-4,2.793382E-4,3.829762E-5,3.576918E-5,2.004415E-4,9.400534,7.839719E-5,578737.4,578742.7
4.746404,0.001170343,3.141593,0.7853982,3.141593,4014.198,0.2471664,-1.305846E7,1461.314,1.021997E8,1461.314,1.000023,0.8811786,1.068783E-5,0.01651684,9.378691E-6,9.831541E-5,0.02166057,0.007633756,8.584094E-5,1.498382E-4,1.127848E-4,1.376055E-4,0.03693359,5.290362E-4,0.01568787,3.494196E-4,2.725674E-4,6.070666E-5,0.006086058,0.01082883,1.162625E-5,3.479219E-6,5.971421E-5,3.50624E-5,1.017077E-5,2.207402E-4,5.584395E-4,2.793413E-4,3.830328E-5,3.577045E-5,2.00446E-4,9.400533,7.839724E-5,578737.4,578742.8
4.746575,0.001170385,3.141593,0.7853982,3.141593,4014.195,0.2471664,-7401402.0,1461.313,1.021996E8,1461.313,1.000023,0.8811782,1.068942E-5,0.01651699,9.376986E-6,9.831758E-5,0.02166074,0.007633853,8.584178E-5,1.498387E-4,1.127878E-4,1.376079E-4,0.03693399,5.290568E-4,0.01568772,3.494108E-4,2.725653E-4,6.070584E-5,0.006086067,0.01082847,1.162601E-5,3.478407E-6,5.971615E-5,3.506326E-5,1.017129E-5,2.207461E-4,5.584527E-4,2.793449E-4,3.830864E-5,3.577197E-5,2.004514E-4,9.400531,7.839729E-5,578737.4,578742.7
4.748879,0.001170959,3.141593,0.7853982,3.141593,4014.155,0.2471664,-5997496.0,1461.295,1.02198E8,1461.295,1.000023,0.8811732,1.070185E-5,0.01651908,9.362126E-6,9.83435E-5,0.0216629,0.007635171,8.58529E-5,1.49844E-4,1.128276E-4,1.376411E-4,0.03693929,5.293355E-4,0.01568576,3.492982E-4,2.725372E-4,6.069465E-5,0.006086181,0.01082371,1.162272E-5,3.479508E-6,5.974245E-5,3.507477E-5,1.017832E-5,2.208253E-4,5.586299E-4,2.79394E-4,3.835064E-5,3.57923E-5,2.005244E-4,9.400509,7.839807E-5,578736.7,578742.4
4.748963,0.001170981,3.141593,0.7853982,3.141593,4014.154,0.2471664,-3974201.0,1461.294,1.02198E8,1461.294,1.000023,0.881173,1.069874E-5,0.01651915,9.36141E-6,9.834445E-5,0.02166298,0.00763522,8.585331E-5,1.498443E-4,1.128291E-4,1.376423E-4,0.03693948,5.293457E-4,0.01568569,3.49294E-4,2.725361E-4,6.069424E-5,0.006086185,0.01082353,1.16226E-5,3.479341E-6,5.974342E-5,3.507518E-5,1.017858E-5,2.208282E-4,5.586364E-4,2.793958E-4,3.835391E-5,3.579304E-5,2.005271E-4,9.400508,7.83981E-5,578736.7,578742.4
4.756271,0.001172801,3.141593,0.7853982,3.141593,4014.028,0.2471664,-4105676.0,1461.239,1.021931E8,1461.239,1.000023,0.8811576,1.073385E-5,0.01652573,9.34231E-6,9.842343E-5,0.02166951,0.007639412,8.588788E-5,1.498623E-4,1.129555E-4,1.377473E-4,0.03695633,5.302291E-4,0.01567943,3.48973E-4,2.724468E-4,6.065827E-5,0.006086547,0.01080839,1.161208E-5,3.486062E-6,5.982722E-5,3.511127E-5,1.02009E-5,2.210799E-4,5.591981E-4,2.795507E-4,3.84178E-5,3.585797E-5,2.007589E-4,9.400443,7.840055E-5,578732.6,578738.3
4.785413,0.001180061,3.141593,0.7853982,3.141593,4013.53,0.2471664,-5413958.0,1461.017,1.021736E8,1461.017,1.000023,0.8810961,1.069308E-5,0.01655185,9.335066E-6,9.873846E-5,0.02169555,0.007656075,8.602319E-5,1.499371E-4,1.134601E-4,1.381636E-4,0.03702334,5.337513E-4,0.01565444,3.477782E-4,2.720901E-4,6.051381E-5,0.006087948,0.01074831,1.157035E-5,3.462763E-6,6.016212E-5,3.525583E-5,1.029002E-5,2.220836E-4,5.614358E-4,2.801645E-4,3.868583E-5,3.614561E-5,2.016873E-4,9.400183,7.841028E-5,578717.2,578723.3
4.8,0.001183696,3.141593,0.7853982,3.141593,4013.281,0.2471664,-4274800.0,1460.906,1.021638E8,1460.906,1.000023,0.8810655,1.069706E-5,0.01656491,9.32243E-6,9.889667E-5,0.02170846,0.007664368,8.609046E-5,1.499738E-4,1.137122E-4,1.383706E-4,0.03705669,5.355129E-4,0.01564198,3.471774E-4,2.719109E-4,6.044166E-5,0.006088622,0.01071843,1.154968E-5,3.458179E-6,6.032945E-5,3.532825E-5,1.033467E-5,2.225845E-4,5.625529E-4,2.804696E-4,3.881995E-5,3.629576E-5,2.021521E-4,9.400054,7.841515E-5,578709.4,578715.7
4.807973,0.001185683,3.141593,0.7853982,3.141593,4013.145,0.2471664,-5028145.0,1460.846,1.021585E8,1460.846,1.000023,0.8810487,1.067042E-5,0.01657201,9.286609E-6,9.898174E-5,0.02171561,0.007668886,8.612712E-5,1.499942E-4,1.138499E-4,1.384834E-4,0.03707486,5.364754E-4,0.01563519,3.468408E-4,2.71813E-4,6.040238E-5,0.006088981,0.01070216,1.15383E-5,3.446729E-6,6.042071E-5,3.536776E-5,1.035908E-5,2.228578E-4,5.631629E-4,2.806358E-4,3.890914E-5,3.63792E-5,2.02406E-4,9.399982,7.84178E-5,578705.9,578712.7
4.808264,0.001185755,3.141593,0.7853982,3.141593,4013.141,0.2471664,-1.032944E7,1460.844,1.021583E8,1460.844,1.000023,0.881048,1.065981E-5,0.01657227,9.283307E-6,9.898482E-5,0.02171591,0.00766905,8.612846E-5,1.499949E-4,1.138549E-4,1.384875E-4,0.03707552,5.365104E-4,0.01563494,3.468275E-4,2.718094E-4,6.040095E-5,0.006088993,0.01070157,1.153788E-5,3.446246E-6,6.042403E-5,3.536918E-5,1.035997E-5,2.228678E-4,5.631851E-4,2.806419E-4,3.891732E-5,3.638222E-5,2.024152E-4,9.399978,7.841789E-5,578706.1,578713.0
4.808328,0.001185771,3.141593,0.7853982,3.141593,4013.139,0.2471664,-4480801.0,1460.843,1.021583E8,1460.843,1.000023,0.8810479,1.065408E-5,0.01657233,9.282624E-6,9.898551E-5,0.02171597,0.007669087,8.612876E-5,1.499951E-4,1.13856E-4,1.384884E-4,0.03707566,5.365182E-4,0.01563489,3.468244E-4,2.718086E-4,6.040064E-5,0.006088996,0.01070144,1.153779E-5,3.445861E-6,6.042476E-5,3.536949E-5,1.036017E-5,2.2287E-4,5.6319E-4,2.806432E-4,3.89211E-5,3.638288E-5,2.024173E-4,9.399978,7.841791E-5,578706.0,578713.0
4.810772,0.00118638,3.141593,0.7853982,3.141593,4013.098,0.2471664,-3560609.0,1460.824,1.021566E8,1460.824,1.000023,0.8810427,1.066029E-5,0.0165745,9.271935E-6,9.901165E-5,0.02171816,0.007670467,8.614013E-5,1.500015E-4,1.138981E-4,1.385229E-4,0.03708121,5.368132E-4,0.01563282,3.467106E-4,2.717786E-4,6.038875E-5,0.006089105,0.01069647,1.153426E-5,3.441208E-6,6.045257E-5,3.538149E-5,1.036765E-5,2.229536E-4,5.633769E-4,2.806942E-4,3.895542E-5,3.640769E-5,2.024949E-4,9.399956,7.841873E-5,578705.0,578712.1
4.815095,0.001187458,3.141593,0.7853982,3.141593,4013.023,0.2471664,-4413834.0,1460.791,1.021537E8,1460.791,1.000023,0.8810337,1.066767E-5,0.01657835,9.318214E-6,9.905918E-5,0.02172198,0.007672909,8.616009E-5,1.500125E-4,1.139726E-4,1.385838E-4,0.03709103,5.373347E-4,0.01562916,3.465182E-4,2.717254E-4,6.036757E-5,0.006089295,0.01068768,1.152806E-5,3.441637E-6,6.050189E-5,3.540261E-5,1.038089E-5,2.231014E-4,5.63707E-4,2.80784E-4,3.901131E-5,3.645158E-5,2.026321E-4,9.399917,7.842019E-5,578702.9,578710.1
4.816965,0.001187923,3.141593,0.7853982,3.141593,4012.989,0.2471664,-1.034076E7,1460.776,1.021524E8,1460.776,1.000023,0.8810297,1.066472E-5,0.01658003,9.365736E-6,9.908118E-5,0.02172365,0.007673964,8.616876E-5,1.500172E-4,1.140049E-4,1.386102E-4,0.03709527,5.375603E-4,0.01562757,3.464351E-4,2.717024E-4,6.035839E-5,0.006089377,0.01068388,1.15255E-5,3.440954E-6,6.052329E-5,3.541172E-5,1.038662E-5,2.231654E-4,5.638497E-4,2.808229E-4,3.905392E-5,3.647004E-5,2.026913E-4,9.399899,7.842084E-5,578702.2,578709.4
4.817785,0.001188128,3.141593,0.7853982,3.141593,4012.975,0.2471664,-8255928.0,1460.77,1.021518E8,1460.77,1.000023,0.8810279,1.066372E-5,0.01658077,9.368692E-6,9.909096E-5,0.02172441,0.007674427,8.617258E-5,1.500192E-4,1.140191E-4,1.386217E-4,0.03709713,5.376592E-4,0.01562688,3.46399E-4,2.716922E-4,6.035434E-5,0.006089413,0.01068221,1.152441E-5,3.440989E-6,6.053268E-5,3.541572E-5,1.038913E-5,2.231934E-4,5.639123E-4,2.808399E-4,3.907282E-5,3.647793E-5,2.027172E-4,9.399891,7.842112E-5,578702.0,578709.3
4.818572,0.001188324,3.141593,0.7853982,3.141593,4012.962,0.2471664,-3.140813E7,1460.763,1.021513E8,1460.763,1.000023,0.8810258,1.0623E-5,0.01658148,9.371038E-6,9.910003E-5,0.0217254,0.007674867,8.617621E-5,1.500212E-4,1.140327E-4,1.386327E-4,0.03709889,5.377538E-4,0.0156262,3.463621E-4,2.716825E-4,6.035045E-5,0.006089444,0.01068061,1.152336E-5,3.43914E-6,6.054167E-5,3.541947E-5,1.039153E-5,2.232202E-4,5.63972E-4,2.808561E-4,3.911096E-5,3.648534E-5,2.027419E-4,9.399879,7.842137E-5,578703.5,578711.5
4.818623,0.001188337,3.141593,0.7853982,3.141593,4012.961,0.2471664,-5681040.0,1460.763,1.021512E8,1460.763,1.000023,0.8810258,1.059638E-5,0.01658152,9.370042E-6,9.910065E-5,0.02172545,0.007674896,8.617647E-5,1.500214E-4,1.140336E-4,1.386334E-4,0.03709901,5.377601E-4,0.01562616,3.463585E-4,2.716819E-4,6.035021E-5,0.006089447,0.01068051,1.152329E-5,3.43806E-6,6.054228E-5,3.54197E-5,1.039169E-5,2.23222E-4,5.63976E-4,2.808572E-4,3.912594E-5,3.64858E-5,2.027435E-4,9.399879,7.84214E-5,578703.5,578711.5
4.818658,0.001188345,3.141593,0.7853982,3.141593,4012.96,0.2471664,-1.362206E7,1460.763,1.021512E8,1460.763,1.000023,0.8810258,1.058013E-5,0.01658156,9.369088E-6,9.910106E-5,0.02172548,0.007674916,8.617664E-5,1.500215E-4,1.140342E-4,1.386339E-4,0.03709909,5.377643E-4,0.01562614,3.46356E-4,2.716816E-4,6.035005E-5,0.006089449,0.01068044,1.152325E-5,3.437066E-6,6.054268E-5,3.541985E-5,1.039179E-5,2.232232E-4,5.639787E-4,2.808579E-4,3.913563E-5,3.648611E-5,2.027446E-4,9.399879,7.842141E-5,578703.4,578711.5
4.818841,0.001188391,3.141593,0.7853982,3.141593,4012.957,0.2471664,-9399438.0,1460.761,1.021511E8,1460.761,1.000023,0.8810254,1.056124E-5,0.01658172,9.362937E-6,9.910319E-5,0.02172564,0.007675019,8.617756E-5,1.500222E-4,1.140375E-4,1.386365E-4,0.03709951,5.377866E-4,0.01562599,3.463439E-4,2.716795E-4,6.03492E-5,0.006089457,0.01068008,1.152301E-5,3.430819E-6,6.054477E-5,3.542073E-5,1.039236E-5,2.232295E-4,5.639928E-4,2.808618E-4,3.915764E-5,3.648767E-5,2.027504E-4,9.399877,7.842148E-5,578703.3,578711.4
4.823115,0.001189456,3.141593,0.7853982,3.141593,4012.883,0.2471664,-1.049034E7,1460.728,1.021482E8,1460.728,1.000023,0.8810163,1.063046E-5,0.01658557,9.331522E-6,9.914975E-5,0.0217295,0.007677424,8.619778E-5,1.500335E-4,1.141109E-4,1.386966E-4,0.03710917,5.383016E-4,0.01562239,3.461313E-4,2.716268E-4,6.032853E-5,0.00608964,0.01067143,1.151713E-5,3.429896E-6,6.059324E-5,3.544107E-5,1.040543E-5,2.233751E-4,5.643187E-4,2.809505E-4,3.922562E-5,3.65238E-5,2.028843E-4,9.399837,7.842292E-5,578701.8,578710.3
4.824931,0.001189909,3.141593,0.7853982,3.141593,4012.853,0.2471664,-7.321934E7,1460.714,1.021469E8,1460.714,1.000023,0.8810122,1.063325E-5,0.01658719,9.301819E-6,9.916915E-5,0.02173127,0.007678445,8.620629E-5,1.500384E-4,1.141421E-4,1.387221E-4,0.03711326,5.385204E-4,0.01562085,3.460423E-4,2.716043E-4,6.031969E-5,0.006089717,0.01066775,1.15146E-5,3.429328E-6,6.061386E-5,3.544954E-5,1.041099E-5,2.23437E-4,5.644569E-4,2.809881E-4,3.925783E-5,3.653857E-5,2.02941E-4,9.399818,7.842351E-5,578702.0,578711.0
4.824986,0.001189922,3.141593,0.7853982,3.141593,4012.852,0.2471664,-1.105852E8,1460.714,1.021469E8,1460.714,1.000023,0.881012,1.062845E-5,0.01658724,9.298484E-6,9.916972E-5,0.02173135,0.007678475,8.620654E-5,1.500386E-4,1.141431E-4,1.387228E-4,0.03711338,5.385269E-4,0.01562081,3.460394E-4,2.716036E-4,6.031942E-5,0.006089719,0.01066764,1.151452E-5,3.429189E-6,6.061448E-5,3.544979E-5,1.041116E-5,2.234389E-4,5.64461E-4,2.809892E-4,3.926087E-5,3.653901E-5,2.029427E-4,9.399817,7.842352E-5,578702.1,578711.3
4.825032,0.001189934,3.141593,0.7853982,3.141593,4012.851,0.2471664,-5695082.0,1460.713,1.021469E8,1460.713,1.000023,0.881012,1.061935E-5,0.01658728,9.296134E-6,9.91702E-5,0.02173138,0.007678502,8.620677E-5,1.500388E-4,1.141439E-4,1.387235E-4,0.03711349,5.385325E-4,0.01562077,3.460369E-4,2.716031E-4,6.03192E-5,0.006089722,0.01066755,1.151446E-5,3.428949E-6,6.061501E-5,3.545E-5,1.04113E-5,2.234405E-4,5.644646E-4,2.809902E-4,3.926597E-5,3.653938E-5,2.029442E-4,9.399817,7.842355E-5,578702.0,578711.1
4.825517,0.001190055,3.141593,0.7853982,3.141593,4012.842,0.2471664,-5078783.0,1460.71,1.021465E8,1460.71,1.000023,0.8810111,1.061101E-5,0.01658772,9.283556E-6,9.917513E-5,0.02173179,0.007678775,8.620908E-5,1.500403E-4,1.141523E-4,1.387303E-4,0.03711459,5.385911E-4,0.01562037,3.460103E-4,2.715973E-4,6.031689E-5,0.006089743,0.01066658,1.151377E-5,3.424179E-6,6.06205E-5,3.545223E-5,1.041278E-5,2.23457E-4,5.645017E-4,2.810003E-4,3.928368E-5,3.654317E-5,2.029593E-4,9.399813,7.842372E-5,578701.7,578710.8
4.827803,0.001190624,3.141593,0.7853982,3.141593,4012.803,0.2471664,-8601726.0,1460.692,1.02145E8,1460.692,1.000023,0.8810062,1.063632E-5,0.01658975,9.29896E-6,9.919959E-5,0.02173382,0.007680062,8.621978E-5,1.500467E-4,1.141915E-4,1.387624E-4,0.03711975,5.388664E-4,0.01561844,3.458978E-4,2.71569E-4,6.03058E-5,0.00608984,0.01066195,1.15105E-5,3.42776E-6,6.064642E-5,3.546275E-5,1.041978E-5,2.235349E-4,5.646757E-4,2.810475E-4,3.931096E-5,3.65612E-5,2.030306E-4,9.399792,7.842449E-5,578700.7,578710.0
4.82809,0.001190696,3.141593,0.7853982,3.141593,4012.798,0.2471664,-2.808536E7,1460.689,1.021448E8,1460.689,1.000023,0.8810055,1.061055E-5,0.01659001,9.304416E-6,9.920281E-5,0.02173417,0.007680223,8.622112E-5,1.500476E-4,1.141965E-4,1.387664E-4,0.0371204,5.38901E-4,0.0156182,3.458827E-4,2.715655E-4,6.030439E-5,0.006089852,0.01066137,1.15101E-5,3.427221E-6,6.064969E-5,3.546403E-5,1.042066E-5,2.235447E-4,5.646975E-4,2.810535E-4,3.932999E-5,3.656344E-5,2.030395E-4,9.399788,7.842459E-5,578701.2,578710.7
4.828223,0.001190729,3.141593,0.7853982,3.141593,4012.795,0.2471664,-9437249.0,1460.688,1.021447E8,1460.688,1.000023,0.8810053,1.059998E-5,0.01659013,9.306628E-6,9.920435E-5,0.02173428,0.007680298,8.622176E-5,1.50048E-4,1.141988E-4,1.387683E-4,0.0371207,5.389171E-4,0.01561809,3.45875E-4,2.715639E-4,6.030376E-5,0.006089857,0.0106611,1.150991E-5,3.425585E-6,6.06512E-5,3.546463E-5,1.042106E-5,2.235492E-4,5.647077E-4,2.810562E-4,3.934052E-5,3.656444E-5,2.030437E-4,9.399787,7.842464E-5,578701.1,578710.6
4.852534,0.001196788,3.141593,0.7853982,3.141593,4012.381,0.2471664,-2880119.0,1460.505,1.021285E8,1460.505,1.000023,0.8809545,1.068535E-5,0.01661182,9.319239E-6,9.946849E-5,0.02175542,0.007694017,8.633141E-5,1.501225E-4,1.146178E-4,1.391081E-4,0.03717579,5.418438E-4,0.01559732,3.449269E-4,2.712627E-4,6.018202E-5,0.00609088,0.01061186,1.147669E-5,3.434724E-6,6.093027E-5,3.557532E-5,1.049556E-5,2.24381E-4,5.665562E-4,2.815542E-4,3.946498E-5,3.678206E-5,2.038064E-4,9.399573,7.843273E-5,578687.3,578697.3
4.901749,0.001209055,3.141593,0.7853982,3.141593,4011.545,0.2471664,-3559073.0,1460.134,1.020959E8,1460.134,1.000024,0.880853,1.060535E-5,0.01665553,9.310673E-6,1.000046E-4,0.02179788,0.007721506,8.655081E-5,1.502672E-4,1.15465E-4,1.397884E-4,0.03728632,5.477686E-4,0.01555554,3.430656E-4,2.706509E-4,5.993619E-5,0.006092802,0.01051325,1.141032E-5,3.391853E-6,6.149434E-5,3.580952E-5,1.064681E-5,2.260589E-4,5.7029E-4,2.82553E-4,3.985374E-5,3.734894E-5,2.053713E-4,9.399144,7.844907E-5,578661.8,578672.5
4.902816,0.001209321,3.141593,0.7853982,3.141593,4011.527,0.2471664,-2.318166E7,1460.125,1.020951E8,1460.125,1.000024,0.8808506,1.056668E-5,0.01665648,9.323162E-6,1.000167E-4,0.02179894,0.007722095,8.655567E-5,1.502703E-4,1.154834E-4,1.39803E-4,0.03728868,5.47897E-4,0.01555465,3.430176E-4,2.706377E-4,5.993094E-5,0.00609284,0.01051113,1.140893E-5,3.386528E-6,6.150652E-5,3.581462E-5,1.06501E-5,2.260951E-4,5.703707E-4,2.825746E-4,3.989868E-5,3.736107E-5,2.054051E-4,9.399132,7.844944E-5,578662.4,578673.5
4.902881,0.001209337,3.141593,0.7853982,3.141593,4011.525,0.2471664,-1.291237E7,1460.125,1.020951E8,1460.125,1.000024,0.8808505,1.055638E-5,0.01665654,9.330613E-6,1.000176E-4,0.02179899,0.007722131,8.655597E-5,1.502705E-4,1.154845E-4,1.398039E-4,0.03728883,5.479048E-4,0.01555459,3.43014E-4,2.706369E-4,5.993063E-5,0.006092843,0.01051101,1.140885E-5,3.385678E-6,6.150726E-5,3.581493E-5,1.06503E-5,2.260973E-4,5.703756E-4,2.825759E-4,3.990711E-5,3.736177E-5,2.054071E-4,9.399132,7.844946E-5,578662.3,578673.4
4.902993,0.001209365,3.141593,0.7853982,3.141593,4011.523,0.2471664,-1.55047E7,1460.124,1.02095E8,1460.124,1.000024,0.8808503,1.054933E-5,0.01665664,9.337076E-6,1.00019E-4,0.02179911,0.007722193,8.65565E-5,1.502709E-4,1.154865E-4,1.398055E-4,0.03728908,5.479183E-4,0.0155545,3.430079E-4,2.706356E-4,5.993009E-5,0.006092847,0.01051079,1.140871E-5,3.383904E-6,6.150853E-5,3.581546E-5,1.065064E-5,2.261011E-4,5.703841E-4,2.825782E-4,3.991685E-5,3.736298E-5,2.054107E-4,9.39913,7.84495E-5,578662.3,578673.4
