Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mole_fraction_H2_PFRC2 (),Mole_fraction_H_PFRC2 (),Mole_fraction_CH4_PFRC2 (),Mole_fraction_CH3_PFRC2 (),Mole_fraction_C2H4_PFRC2 (),Mole_fraction_C2H2_PFRC2 (),Mole_fraction_C3H4-P_PFRC2 (),Mole_fraction_C3H4-A_PFRC2 (),Mole_fraction_C3H3_PFRC2 (),Mole_fraction_C4H4_PFRC2 (),Mole_fraction_C4H2_PFRC2 (),Mole_fraction_C6H6_PFRC2 (),Mole_fraction_C6H5_PFRC2 (),Mole_fraction_C10H8_PFRC2 (),Mole_fraction_C7H8_PFRC2 (),Mole_fraction_C7H7_PFRC2 (),Mole_fraction_BENZYNE_PFRC2 (),Mole_fraction_C7H6_PFRC2 (),Mole_fraction_C6H5C2H_PFRC2 (),Mole_fraction_C6H4C2H_PFRC2 (),Mole_fraction_C6H5C2H3_PFRC2 (),Mole_fraction_C6H5C2H5_PFRC2 (),Mole_fraction_INDENE_PFRC2 (),Mole_fraction_INDENYL_PFRC2 (),Mole_fraction_C12H8_PFRC2 (),Mole_fraction_BIPHENYL_PFRC2 (),Mole_fraction_C14H10_PFRC2 (),Mole_fraction_C16H10_PFRC2 (),Mole_fraction_BIN1B_PFRC2 (),Mole_fraction_BIN1A_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
0.6359171,1.393572E-4,3.141593,0.7853982,3.141593,4533.513,0.1476364,-3.390153E8,1708.223,1.239286E8,1708.223,1.00002,0.9269304,1.239E-4,0.01379501,5.190572E-5,0.009203363,0.0132023,4.13742E-4,1.896939E-4,1.407892E-4,1.925209E-4,0.001646983,0.02322122,1.732431E-5,6.583516E-4,0.001948814,2.463272E-4,7.248652E-5,5.9024E-5,0.004762125,1.245875E-4,0.001637206,6.710663E-7,2.619109E-5,8.001783E-5,3.810775E-5,1.311499E-4,3.697618E-4,2.097602E-4,4.677376E-5,6.036942E-5,5.811958,4.146376E-5,299599.6,299602.4
0.6359859,1.393724E-4,3.141593,0.7853982,3.141593,4533.509,0.1476364,-3.270667E8,1708.22,1.239284E8,1708.22,1.00002,0.9269297,1.238887E-4,0.01379532,5.190238E-5,0.00920328,0.01320297,4.137366E-4,1.896906E-4,1.407815E-4,1.925219E-4,0.001646997,0.02322153,1.732326E-5,6.584178E-4,0.001948594,2.462954E-4,7.247758E-5,5.901699E-5,0.00476201,1.245809E-4,0.001636904,6.709564E-7,2.619268E-5,8.002456E-5,3.811196E-5,1.311588E-4,3.697905E-4,2.097677E-4,4.678484E-5,6.037409E-5,5.811955,4.146379E-5,299599.6,299602.4
0.6360209,1.393801E-4,3.141593,0.7853982,3.141593,4533.507,0.1476364,-3.390151E8,1708.219,1.239283E8,1708.219,1.00002,0.9269294,1.238821E-4,0.01379547,5.190069E-5,0.009203237,0.01320331,4.137338E-4,1.896889E-4,1.407776E-4,1.925224E-4,0.001647003,0.02322169,1.732268E-5,6.584514E-4,0.001948483,2.462793E-4,7.247305E-5,5.901344E-5,0.004761951,1.245774E-4,0.001636752,6.709007E-7,2.619349E-5,8.002797E-5,3.81141E-5,1.311634E-4,3.69805E-4,2.097715E-4,4.679046E-5,6.037645E-5,5.811953,4.146381E-5,299599.6,299602.4
0.6362976,1.394411E-4,3.141593,0.7853982,3.141593,4533.492,0.1476364,-3.282121E8,1708.21,1.239274E8,1708.21,1.00002,0.9269269,1.238551E-4,0.01379671,5.189068E-5,0.009202821,0.01320603,4.137119E-4,1.896757E-4,1.407468E-4,1.925265E-4,0.001647057,0.02322294,1.731815E-5,6.587175E-4,0.001947598,2.461518E-4,7.243717E-5,5.898529E-5,0.004761488,1.245506E-4,0.001635542,6.704589E-7,2.619986E-5,8.005504E-5,3.813105E-5,1.311992E-4,3.699202E-4,2.098015E-4,4.683497E-5,6.03952E-5,5.81194,4.146395E-5,299598.9,299601.7
0.6370924,1.396165E-4,3.141593,0.7853982,3.141593,4533.448,0.1476364,-3.269094E8,1708.182,1.23925E8,1708.182,1.00002,0.9269196,1.237973E-4,0.01380025,5.190523E-5,0.009201668,0.01321381,4.136489E-4,1.896377E-4,1.406585E-4,1.925383E-4,0.001647209,0.02322653,1.730766E-5,6.594816E-4,0.001945061,2.457861E-4,7.233417E-5,5.890451E-5,0.004760154,1.244736E-4,0.001632074,6.691955E-7,2.621817E-5,8.01327E-5,3.817973E-5,1.313021E-4,3.702507E-4,2.098876E-4,4.696274E-5,6.044901E-5,5.811903,4.146435E-5,299597.3,299600.2
0.6371538,1.3963E-4,3.141593,0.7853982,3.141593,4533.444,0.1476364,-3.416902E8,1708.18,1.239248E8,1708.18,1.00002,0.926919,1.237922E-4,0.01380052,5.190427E-5,0.009201587,0.01321441,4.13644E-4,1.896347E-4,1.406517E-4,1.925392E-4,0.00164722,0.02322681,1.730685E-5,6.595405E-4,0.001944865,2.457579E-4,7.232621E-5,5.889828E-5,0.004760051,1.244677E-4,0.001631807,6.690986E-7,2.621958E-5,8.013869E-5,3.818349E-5,1.3131E-4,3.702762E-4,2.098942E-4,4.697258E-5,6.045316E-5,5.8119,4.146439E-5,299597.2,299600.1
0.6371975,1.396396E-4,3.141593,0.7853982,3.141593,4533.442,0.1476364,-3.253033E8,1708.178,1.239247E8,1708.178,1.00002,0.9269186,1.23789E-4,0.01380071,5.190345E-5,0.009201539,0.01321484,4.136405E-4,1.896326E-4,1.406468E-4,1.925398E-4,0.001647229,0.02322701,1.730628E-5,6.595825E-4,0.001944726,2.457378E-4,7.232055E-5,5.889384E-5,0.004759978,1.244634E-4,0.001631616,6.690296E-7,2.622058E-5,8.014295E-5,3.818616E-5,1.313157E-4,3.702944E-4,2.098989E-4,4.697959E-5,6.045611E-5,5.811898,4.146441E-5,299597.2,299600.1
0.6378829,1.397908E-4,3.141593,0.7853982,3.141593,4533.404,0.1476364,-3.301333E8,1708.155,1.239226E8,1708.155,1.00002,0.9269124,1.237541E-4,0.01380377,5.188617E-5,0.009200525,0.01322155,4.135861E-4,1.896E-4,1.405707E-4,1.925499E-4,0.001647359,0.0232301,1.729865E-5,6.602411E-4,0.001942542,2.454233E-4,7.223181E-5,5.882434E-5,0.004758827,1.243971E-4,0.001628634,6.679486E-7,2.623634E-5,8.020983E-5,3.822813E-5,1.314043E-4,3.705791E-4,2.099729E-4,4.708943E-5,6.050245E-5,5.811865,4.146475E-5,299595.6,299598.5
0.6381592,1.398518E-4,3.141593,0.7853982,3.141593,4533.388,0.1476364,-3.331812E8,1708.145,1.239217E8,1708.145,1.00002,0.9269099,1.237295E-4,0.013805,5.190493E-5,0.009200118,0.01322425,4.135641E-4,1.895869E-4,1.4054E-4,1.92554E-4,0.001647411,0.02323134,1.729548E-5,6.605065E-4,0.001941662,2.452966E-4,7.219606E-5,5.879635E-5,0.004758363,1.243703E-4,0.001627434,6.67515E-7,2.624269E-5,8.023676E-5,3.824505E-5,1.3144E-4,3.706939E-4,2.100026E-4,4.713366E-5,6.052111E-5,5.811852,4.14649E-5,299595.1,299598.0
0.6475611,1.419258E-4,3.141593,0.7853982,3.141593,4532.881,0.1476364,-3.182422E8,1707.826,1.238937E8,1707.826,1.00002,0.9268255,1.232142E-4,0.01384646,5.15728E-5,0.009185834,0.01331568,4.127886E-4,1.89135E-4,1.395117E-4,1.926902E-4,0.001649088,0.02327297,1.720731E-5,6.69511E-4,0.00191205,2.410561E-4,7.099361E-5,5.785291E-5,0.004742486,1.234786E-4,0.001587217,6.52922E-7,2.645858E-5,8.114614E-5,3.881996E-5,1.32648E-4,3.745739E-4,2.109926E-4,4.865282E-5,6.115346E-5,5.811418,4.146954E-5,299572.7,299575.3
0.6542465,1.434007E-4,3.141593,0.7853982,3.141593,4532.525,0.1476364,-3.239993E8,1707.603,1.23874E8,1707.603,1.00002,0.9267666,1.227621E-4,0.01387549,5.135561E-5,0.009175528,0.01338006,4.122175E-4,1.888041E-4,1.387903E-4,1.92786E-4,0.001650176,0.0233018,1.713434E-5,6.75888E-4,0.00189137,2.381045E-4,7.015685E-5,5.719468E-5,0.004731112,1.228497E-4,0.001559359,6.42773E-7,2.661032E-5,8.178529E-5,3.92282E-5,1.334987E-4,3.773082E-4,2.116727E-4,4.97485E-5,6.15999E-5,5.811113,4.147279E-5,299557.5,299560.2
0.6546805,1.434965E-4,3.141593,0.7853982,3.141593,4532.503,0.1476364,-3.126603E8,1707.588,1.238727E8,1707.588,1.00002,0.9267627,1.227009E-4,0.01387736,5.133062E-5,0.009174938,0.01338422,4.121802E-4,1.887825E-4,1.387435E-4,1.927923E-4,0.001650243,0.02330365,1.712749E-5,6.763014E-4,0.001890039,2.379141E-4,7.010314E-5,5.715236E-5,0.004730372,1.228085E-4,0.001557572,6.421188E-7,2.662008E-5,8.182654E-5,3.925469E-5,1.335537E-4,3.77485E-4,2.117162E-4,4.981988E-5,6.162878E-5,5.811093,4.1473E-5,299557.1,299560.1
0.6548303,1.435295E-4,3.141593,0.7853982,3.141593,4532.495,0.1476364,-3.179742E8,1707.583,1.238723E8,1707.583,1.00002,0.9267614,1.226806E-4,0.01387801,5.132946E-5,0.009174714,0.01338566,4.121674E-4,1.887751E-4,1.387274E-4,1.927944E-4,0.001650266,0.02330429,1.712465E-5,6.76444E-4,0.00188958,2.378484E-4,7.008464E-5,5.713779E-5,0.004730116,1.227942E-4,0.001556956,6.418933E-7,2.662344E-5,8.184076E-5,3.926383E-5,1.335727E-4,3.77546E-4,2.117312E-4,4.984447E-5,6.163873E-5,5.811086,4.147307E-5,299556.8,299559.8
0.6550069,1.435685E-4,3.141593,0.7853982,3.141593,4532.485,0.1476364,-3.190932E8,1707.577,1.238718E8,1707.577,1.00002,0.9267599,1.226646E-4,0.01387877,5.133326E-5,0.009174438,0.01338735,4.121523E-4,1.887664E-4,1.387083E-4,1.92797E-4,0.001650294,0.02330504,1.71215E-5,6.766122E-4,0.001889039,2.377709E-4,7.006282E-5,5.71206E-5,0.004729815,1.227773E-4,0.00155623,6.416277E-7,2.66274E-5,8.185754E-5,3.927462E-5,1.335951E-4,3.77618E-4,2.117489E-4,4.987345E-5,6.165047E-5,5.811078,4.147316E-5,299556.4,299559.4
0.6556063,1.437007E-4,3.141593,0.7853982,3.141593,4532.453,0.1476364,-3.314855E8,1707.557,1.2387E8,1707.557,1.00002,0.9267546,1.226297E-4,0.01388136,5.133861E-5,0.009173536,0.01339309,4.121009E-4,1.887367E-4,1.386436E-4,1.928056E-4,0.001650386,0.02330759,1.711358E-5,6.771828E-4,0.001887205,2.375084E-4,6.99888E-5,5.706233E-5,0.004728792,1.227204E-4,0.001553769,6.407299E-7,2.664081E-5,8.191445E-5,3.93112E-5,1.336709E-4,3.77862E-4,2.118088E-4,4.997172E-5,6.169029E-5,5.811051,4.147346E-5,299555.3,299558.3
0.6556403,1.437082E-4,3.141593,0.7853982,3.141593,4532.451,0.1476364,-3.150856E8,1707.556,1.238699E8,1707.556,1.00002,0.9267543,1.226263E-4,0.0138815,5.133826E-5,0.009173485,0.01339341,4.12098E-4,1.887351E-4,1.3864E-4,1.928061E-4,0.001650392,0.02330773,1.711315E-5,6.772152E-4,0.001887101,2.374935E-4,6.99846E-5,5.705903E-5,0.004728734,1.227171E-4,0.00155363,6.406792E-7,2.664157E-5,8.191767E-5,3.931327E-5,1.336752E-4,3.778758E-4,2.118122E-4,4.997729E-5,6.169255E-5,5.811049,4.147348E-5,299555.2,299558.3
0.660011,1.446726E-4,3.141593,0.7853982,3.141593,4532.219,0.1476364,-3.095968E8,1707.411,1.238571E8,1707.411,1.00002,0.9267164,1.224256E-4,0.01390028,5.120851E-5,0.009166575,0.01343514,4.11717E-4,1.885191E-4,1.381725E-4,1.92868E-4,0.001651043,0.02332612,1.707633E-5,6.813686E-4,0.0018738,2.355971E-4,6.94476E-5,5.663625E-5,0.004721254,1.223074E-4,0.001535839,6.34203E-7,2.673943E-5,8.233073E-5,3.957981E-5,1.342264E-4,3.796485E-4,2.122433E-4,5.069701E-5,6.198221E-5,5.810853,4.147559E-5,299545.0,299548.0
0.6869612,1.506199E-4,3.141593,0.7853982,3.141593,4530.827,0.1476364,-2.902883E8,1706.542,1.237807E8,1706.542,1.000021,0.9264912,1.207914E-4,0.01401296,5.04079E-5,0.009122456,0.01368775,4.092312E-4,1.871085E-4,1.353665E-4,1.932445E-4,0.001654303,0.02343401,1.680707E-5,7.067736E-4,0.001794527,2.243746E-4,6.626412E-5,5.412023E-5,0.004674593,1.198246E-4,0.001431414,5.960371E-7,2.733057E-5,8.48227E-5,4.121886E-5,1.37564E-4,3.903883E-4,2.147258E-4,5.525796E-5,6.374488E-5,5.809679,4.148834E-5,299484.4,299486.8
0.6884984,1.509591E-4,3.141593,0.7853982,3.141593,4530.748,0.1476364,-2.931823E8,1706.493,1.237764E8,1706.493,1.000021,0.9264787,1.206931E-4,0.01401923,5.038019E-5,0.009119885,0.01370191,4.090841E-4,1.870248E-4,1.352093E-4,1.932657E-4,0.001654451,0.02343988,1.679091E-5,7.082119E-4,0.001790148,2.237566E-4,6.608937E-5,5.398163E-5,0.004671907,1.196837E-4,0.001425727,5.939468E-7,2.736343E-5,8.496204E-5,4.131212E-5,1.377511E-4,3.90991E-4,2.148586E-4,5.552206E-5,6.384405E-5,5.809613,4.148906E-5,299481.2,299483.6
0.6886787,1.509989E-4,3.141593,0.7853982,3.141593,4530.739,0.1476364,-3.159945E8,1706.487,1.237758E8,1706.487,1.000021,0.9264772,1.206738E-4,0.01401996,5.038319E-5,0.009119614,0.01370357,4.090668E-4,1.87015E-4,1.351908E-4,1.932682E-4,0.001654468,0.02344056,1.678872E-5,7.083806E-4,0.001789635,2.236842E-4,6.60689E-5,5.39654E-5,0.004671591,1.196671E-4,0.001425061,5.937029E-7,2.736727E-5,8.497836E-5,4.132306E-5,1.37773E-4,3.910616E-4,2.148741E-4,5.555301E-5,6.385567E-5,5.809605,4.148915E-5,299481.0,299483.5
0.6887015,1.51004E-4,3.141593,0.7853982,3.141593,4530.738,0.1476364,-3.018203E8,1706.487,1.237758E8,1706.487,1.000021,0.926477,1.206721E-4,0.01402006,5.038234E-5,0.009119585,0.01370378,4.090646E-4,1.870138E-4,1.351885E-4,1.932685E-4,0.00165447,0.02344065,1.678844E-5,7.08402E-4,0.00178957,2.23675E-4,6.60663E-5,5.396334E-5,0.004671551,1.19665E-4,0.001424977,5.936721E-7,2.736776E-5,8.498043E-5,4.132444E-5,1.377758E-4,3.910705E-4,2.148761E-4,5.555693E-5,6.385714E-5,5.809604,4.148916E-5,299481.1,299483.5
0.6887217,1.510084E-4,3.141593,0.7853982,3.141593,4530.737,0.1476364,-3.061896E8,1706.486,1.237757E8,1706.486,1.000021,0.9264769,1.206701E-4,0.01402014,5.038147E-5,0.009119562,0.01370396,4.090627E-4,1.870127E-4,1.351864E-4,1.932688E-4,0.001654472,0.02344072,1.678819E-5,7.084208E-4,0.001789512,2.236669E-4,6.606401E-5,5.396153E-5,0.004671516,1.196631E-4,0.001424902,5.936448E-7,2.736819E-5,8.498225E-5,4.132567E-5,1.377782E-4,3.910784E-4,2.148778E-4,5.556039E-5,6.385844E-5,5.809603,4.148916E-5,299481.1,299483.6
0.6893439,1.511458E-4,3.141593,0.7853982,3.141593,4530.705,0.1476364,-2.893872E8,1706.466,1.23774E8,1706.466,1.000021,0.9264719,1.206304E-4,0.01402268,5.036058E-5,0.009118507,0.01370969,4.090032E-4,1.869789E-4,1.351228E-4,1.932774E-4,0.001654531,0.02344309,1.678092E-5,7.090027E-4,0.001787745,2.234174E-4,6.59935E-5,5.390564E-5,0.004670428,1.19606E-4,0.001422611,5.928042E-7,2.738144E-5,8.503854E-5,4.136341E-5,1.378538E-4,3.913221E-4,2.149313E-4,5.566706E-5,6.389851E-5,5.809577,4.148946E-5,299479.7,299482.1
0.7102293,1.55756E-4,3.141593,0.7853982,3.141593,4529.661,0.1476364,-2.750811E8,1705.819,1.23717E8,1705.819,1.000021,0.9263074,1.194521E-4,0.01410619,4.976837E-5,0.009082514,0.01389943,4.069434E-4,1.85826E-4,1.330253E-4,1.935626E-4,0.001656135,0.02351972,1.658556E-5,7.284184E-4,0.001729786,2.152726E-4,6.368976E-5,5.207403E-5,0.00463369,1.177177E-4,0.001348225,5.653997E-7,2.781989E-5,8.689831E-5,4.262774E-5,1.403591E-4,3.993964E-4,2.166365E-4,5.93013E-5,6.523087E-5,5.808711,4.149902E-5,299434.8,299436.9
0.7196061,1.578262E-4,3.141593,0.7853982,3.141593,4529.2,0.1476364,-2.801239E8,1705.534,1.23692E8,1705.534,1.000021,0.9262359,1.189292E-4,0.01414276,4.953402E-5,0.009066013,0.01398313,4.059884E-4,1.852956E-4,1.321034E-4,1.936896E-4,0.001656636,0.02355246,1.649918E-5,7.37065E-4,0.001704605,2.117496E-4,6.269402E-5,5.128002E-5,0.004617076,1.168801E-4,0.001316382,5.53635E-7,2.801208E-5,8.771518E-5,4.319386E-5,1.414636E-4,4.029588E-4,2.173489E-4,6.096054E-5,6.582089E-5,5.808332,4.150325E-5,299415.6,299417.7
0.7199614,1.579047E-4,3.141593,0.7853982,3.141593,4529.182,0.1476364,-2.982148E8,1705.523,1.23691E8,1705.523,1.000021,0.9262331,1.188731E-4,0.01414413,4.953968E-5,0.009065465,0.01398628,4.05952E-4,1.852755E-4,1.320686E-4,1.936945E-4,0.001656652,0.02355368,1.649404E-5,7.373919E-4,0.00170366,2.116173E-4,6.265671E-5,5.125027E-5,0.004616445,1.168481E-4,0.001315194,5.531972E-7,2.801931E-5,8.774589E-5,4.321529E-5,1.415053E-4,4.030931E-4,2.173753E-4,6.10235E-5,6.584313E-5,5.808317,4.150341E-5,299415.5,299417.8
0.7199996,1.579131E-4,3.141593,0.7853982,3.141593,4529.18,0.1476364,-2.733103E8,1705.522,1.236909E8,1705.522,1.000021,0.9262329,1.188677E-4,0.01414428,4.954042E-5,0.009065398,0.01398662,4.059481E-4,1.852733E-4,1.320648E-4,1.93695E-4,0.001656654,0.02355381,1.649339E-5,7.37427E-4,0.001703559,2.116031E-4,6.26527E-5,5.124708E-5,0.004616377,1.168446E-4,0.001315066,5.531503E-7,2.802008E-5,8.774918E-5,4.32176E-5,1.415097E-4,4.031075E-4,2.173781E-4,6.103025E-5,6.584552E-5,5.808315,4.150343E-5,299415.4,299417.7
0.7207476,1.580783E-4,3.141593,0.7853982,3.141593,4529.143,0.1476364,-2.71109E8,1705.499,1.236889E8,1705.499,1.000021,0.9262272,1.188309E-4,0.01414718,4.951869E-5,0.0090641,0.01399325,4.058716E-4,1.852312E-4,1.319916E-4,1.937052E-4,0.001656688,0.02355638,1.648442E-5,7.381149E-4,0.001701574,2.113254E-4,6.257429E-5,5.118459E-5,0.004615049,1.167776E-4,0.00131257,5.522322E-7,2.803523E-5,8.781378E-5,4.326272E-5,1.415973E-4,4.0339E-4,2.174335E-4,6.116232E-5,6.589229E-5,5.808285,4.150376E-5,299414.0,299416.4
0.7212733,1.581943E-4,3.141593,0.7853982,3.141593,4529.118,0.1476364,-2.712017E8,1705.483,1.236875E8,1705.483,1.000021,0.9262231,1.187916E-4,0.01414921,4.950206E-5,0.009063264,0.01399791,4.058177E-4,1.852016E-4,1.319402E-4,1.937123E-4,0.001656711,0.02355818,1.647943E-5,7.38598E-4,0.001700181,2.111304E-4,6.251927E-5,5.114072E-5,0.004614115,1.167306E-4,0.001310819,5.515871E-7,2.804587E-5,8.78591E-5,4.329442E-5,1.416587E-4,4.035883E-4,2.174722E-4,6.125512E-5,6.592512E-5,5.808263,4.1504E-5,299413.6,299416.2
0.7213698,1.582156E-4,3.141593,0.7853982,3.141593,4529.113,0.1476364,-2.716281E8,1705.48,1.236872E8,1705.48,1.000021,0.9262224,1.187679E-4,0.01414959,4.950241E-5,0.0090631,0.01399876,4.058079E-4,1.851961E-4,1.319307E-4,1.937137E-4,0.001656716,0.02355851,1.647776E-5,7.386868E-4,0.001699926,2.110945E-4,6.250917E-5,5.113268E-5,0.004613943,1.167217E-4,0.001310497,5.514687E-7,2.804782E-5,8.786742E-5,4.330025E-5,1.4167E-4,4.036247E-4,2.174794E-4,6.127213E-5,6.593115E-5,5.808259,4.150404E-5,299413.4,299416.1
0.7214449,1.582322E-4,3.141593,0.7853982,3.141593,4529.109,0.1476364,-2.773812E8,1705.478,1.23687E8,1705.478,1.000021,0.9262218,1.187584E-4,0.01414988,4.950514E-5,0.009062971,0.01399943,4.058002E-4,1.85192E-4,1.319233E-4,1.937147E-4,0.001656719,0.02355876,1.647647E-5,7.387558E-4,0.001699727,2.110666E-4,6.250133E-5,5.112643E-5,0.00461381,1.167149E-4,0.001310248,5.513768E-7,2.804934E-5,8.787388E-5,4.330477E-5,1.416788E-4,4.036531E-4,2.174849E-4,6.128534E-5,6.593584E-5,5.808256,4.150408E-5,299413.3,299416.0
0.7214912,1.582424E-4,3.141593,0.7853982,3.141593,4529.107,0.1476364,-2.750623E8,1705.476,1.236869E8,1705.476,1.000021,0.9262214,1.187539E-4,0.01415006,4.950608E-5,0.009062894,0.01399984,4.057955E-4,1.851894E-4,1.319188E-4,1.937153E-4,0.001656721,0.02355892,1.64757E-5,7.387984E-4,0.001699605,2.110494E-4,6.249649E-5,5.112257E-5,0.004613728,1.167107E-4,0.001310094,5.513202E-7,2.805027E-5,8.787787E-5,4.330757E-5,1.416842E-4,4.036705E-4,2.174883E-4,6.129348E-5,6.593873E-5,5.808254,4.15041E-5,299413.3,299415.9
0.7219538,1.583446E-4,3.141593,0.7853982,3.141593,4529.084,0.1476364,-2.651087E8,1705.462,1.236856E8,1705.462,1.000021,0.9262179,1.187255E-4,0.01415185,4.950739E-5,0.009062111,0.01400393,4.057484E-4,1.851636E-4,1.318734E-4,1.937216E-4,0.001656741,0.0235605,1.646946E-5,7.392235E-4,0.001698381,2.108778E-4,6.244818E-5,5.108408E-5,0.004612906,1.16669E-4,0.001308557,5.507553E-7,2.805959E-5,8.791769E-5,4.333547E-5,1.417382E-4,4.03845E-4,2.175224E-4,6.137473E-5,6.596758E-5,5.808235,4.150431E-5,299412.6,299415.3
0.7221568,1.583894E-4,3.141593,0.7853982,3.141593,4529.074,0.1476364,-2.73737E8,1705.456,1.236851E8,1705.456,1.000021,0.9262163,1.187144E-4,0.01415264,4.951124E-5,0.009061783,0.01400573,4.057277E-4,1.851523E-4,1.318535E-4,1.937244E-4,0.00165675,0.02356119,1.646708E-5,7.394101E-4,0.001697845,2.108026E-4,6.242697E-5,5.106721E-5,0.004612545,1.166507E-4,0.001307883,5.505085E-7,2.806367E-5,8.793515E-5,4.334771E-5,1.417619E-4,4.039215E-4,2.175373E-4,6.141031E-5,6.598023E-5,5.808227,4.15044E-5,299412.4,299415.2
0.7227961,1.585306E-4,3.141593,0.7853982,3.141593,4529.042,0.1476364,-2.729675E8,1705.436,1.236834E8,1705.436,1.000021,0.9262115,1.186912E-4,0.01415512,4.949861E-5,0.009060675,0.01401138,4.056624E-4,1.851169E-4,1.317909E-4,1.937331E-4,0.001656777,0.02356337,1.646138E-5,7.399973E-4,0.001696156,2.10566E-4,6.236025E-5,5.101409E-5,0.004611409,1.165933E-4,0.001305764,5.497319E-7,2.807654E-5,8.79901E-5,4.338626E-5,1.418365E-4,4.041623E-4,2.175841E-4,6.152229E-5,6.602006E-5,5.808201,4.150469E-5,299411.3,299414.1
0.7314014,1.604307E-4,3.141593,0.7853982,3.141593,4528.624,0.1476364,-2.628248E8,1705.179,1.236607E8,1705.179,1.000021,0.9261473,1.183882E-4,0.01418814,4.928416E-5,0.009045205,0.01408718,4.047634E-4,1.846434E-4,1.309645E-4,1.938493E-4,0.00165708,0.02359223,1.640653E-5,7.478768E-4,0.001673633,2.074323E-4,6.14695E-5,5.030409E-5,0.004596079,1.158406E-4,0.001277621,5.394099E-7,2.825087E-5,8.872342E-5,4.390451E-5,1.428357E-4,4.073841E-4,2.181989E-4,6.304639E-5,6.655452E-5,5.80786,4.150852E-5,299393.5,299396.1
0.8,1.755838E-4,3.141593,0.7853982,3.141593,4525.447,0.1476364,-2.262184E8,1703.238,1.234899E8,1703.238,1.000022,0.925677,1.149264E-4,0.01443553,4.762963E-5,0.008916035,0.01466616,3.971919E-4,1.805803E-4,1.247375E-4,1.947811E-4,0.001656042,0.02379602,1.583639E-5,8.094073E-4,0.001507848,1.846092E-4,5.500014E-5,4.510605E-5,0.004472628,1.100283E-4,0.001077772,4.649593E-7,2.95641E-5,9.426971E-5,4.80103E-5,1.504538E-4,4.319697E-4,2.222273E-4,7.583489E-5,7.068611E-5,5.80532,4.153766E-5,299261.1,299262.8
0.9356746,2.055835E-4,3.141593,0.7853982,3.141593,4519.73,0.1476364,-1.745007E8,1699.833,1.231902E8,1699.833,1.000023,0.9249137,1.09484E-4,0.01485754,4.512231E-5,0.008641582,0.01569626,3.810943E-4,1.722644E-4,1.14079E-4,1.967294E-4,0.00164005,0.02408844,1.493243E-5,9.242964E-4,0.001239745,1.486508E-4,4.479059E-5,3.679915E-5,0.00422772,9.962002E-5,7.831272E-4,3.531793E-7,3.183806E-5,1.037615E-4,5.598751E-5,1.638682E-4,4.752152E-4,2.264115E-4,1.030186E-4,7.819823E-5,5.801033,4.15902E-5,299037.5,299038.5
0.9361038,2.056785E-4,3.141593,0.7853982,3.141593,4519.713,0.1476364,-1.960017E8,1699.822,1.231893E8,1699.822,1.000023,0.9249115,1.094574E-4,0.01485876,4.513427E-5,0.008640726,0.0156993,3.810425E-4,1.722382E-4,1.140485E-4,1.96736E-4,0.001639977,0.02408918,1.492934E-5,9.246457E-4,0.001239002,1.485528E-4,4.476265E-5,3.677628E-5,0.004226952,9.958919E-5,7.823617E-4,3.528865E-7,3.184472E-5,1.037887E-4,5.601244E-5,1.639075E-4,4.753415E-4,2.264182E-4,1.031076E-4,7.822074E-5,5.801021,4.159036E-5,299037.2,299038.2
0.9363504,2.057331E-4,3.141593,0.7853982,3.141593,4519.703,0.1476364,-1.804692E8,1699.817,1.231888E8,1699.817,1.000023,0.9249103,1.094423E-4,0.01485946,4.513333E-5,0.008640236,0.01570105,3.810128E-4,1.722232E-4,1.140309E-4,1.967398E-4,0.001639935,0.0240896,1.492726E-5,9.248464E-4,0.001238575,1.484965E-4,4.47466E-5,3.676316E-5,0.004226511,9.957144E-5,7.819223E-4,3.527189E-7,3.184854E-5,1.038043E-4,5.602677E-5,1.6393E-4,4.754141E-4,2.26422E-4,1.031587E-4,7.823366E-5,5.801013,4.159045E-5,299037.0,299038.1
0.9365749,2.057827E-4,3.141593,0.7853982,3.141593,4519.694,0.1476364,-1.980519E8,1699.811,1.231883E8,1699.811,1.000023,0.9249091,1.094267E-4,0.0148601,4.51473E-5,0.0086398,0.01570264,3.809858E-4,1.722096E-4,1.140149E-4,1.967432E-4,0.001639896,0.02408998,1.492509E-5,9.25029E-4,0.001238187,1.484452E-4,4.4732E-5,3.675122E-5,0.00422611,9.95552E-5,7.815228E-4,3.52567E-7,3.185201E-5,1.038185E-4,5.603981E-5,1.639506E-4,4.754801E-4,2.264255E-4,1.032051E-4,7.824542E-5,5.801007,4.159054E-5,299036.9,299038.0
