Time_Soln#20 (sec),Volume_Soln#20 (cm3),Volumetric_heat_production_rate_Soln#20 (erg/cm3-sec),Surface_temperature_Soln#20 (K),Temperature_Soln#20 (K),Mass_Soln#20 (g),Pressure_Soln#20 (atm),Mole_fraction_H2_Soln#20 (),Mole_fraction_H_Soln#20 (),Mole_fraction_CH4_Soln#20 (),Mole_fraction_CH3_Soln#20 (),Mole_fraction_C2H4_Soln#20 (),Mole_fraction_C2H2_Soln#20 (),Mole_fraction_C3H4-P_Soln#20 (),Mole_fraction_C3H3_Soln#20 (),Mole_fraction_C4H2_Soln#20 (),Mole_fraction_C6H6_Soln#20 (),Mole_fraction_C10H8_Soln#20 (),Mole_fraction_C7H8_Soln#20 (),Mole_fraction_C7H7_Soln#20 (),Mole_fraction_BENZYNE_Soln#20 (),Mole_fraction_C6H5C2H_Soln#20 (),Mole_fraction_C6H5C2H3_Soln#20 (),Mole_fraction_C6H5C2H5_Soln#20 (),Mole_fraction_C14H10_Soln#20 (),Mole_fraction_BIN1B_Soln#20 (),Mole_fraction_BIN1A_Soln#20 (),Molecular_weight_Soln#20 (g/mole),Mass_density_Soln#20 (g/cm3),Unburned_hydrocarbons_Soln#20 (ppm),Volatile_organic_compounds_Soln#20 (ppm)
5.8028E-4,15.28894,2238869.0,1745.44,1745.44,0.001040801,1.0,0.8316917,1.642221E-4,0.04683644,1.926181E-4,0.004943144,0.06216343,7.401317E-4,2.669806E-4,0.002967623,0.03115601,0.00472758,1.7304E-4,3.632045E-5,1.631341E-5,0.003319145,3.792983E-5,9.056083E-8,0.001677177,0.003757835,6.069837E-4,9.750192,6.807539E-5,614609.4,614610.9
5.807267E-4,15.28907,2337693.0,1745.44,1745.44,0.001040801,1.0,0.8316937,1.642247E-4,0.0468402,1.926327E-4,0.004939908,0.06217005,7.400721E-4,2.66938E-4,0.002966808,0.03114686,0.004727286,1.729936E-4,3.631097E-5,1.630848E-5,0.003317895,3.789202E-5,9.053547E-8,0.001677059,0.003760685,6.072688E-4,9.750109,6.807481E-5,614604.2,614605.7
5.8112E-4,15.28919,2406299.0,1745.44,1745.44,0.001040801,1.0,0.8316956,1.642225E-4,0.04684351,1.926383E-4,0.004937063,0.06217588,7.400197E-4,2.669007E-4,0.002966092,0.0311388,0.004727027,1.729528E-4,3.630265E-5,1.630415E-5,0.003316796,3.78588E-5,9.05133E-8,0.001676954,0.003763193,6.075198E-4,9.750037,6.807429E-5,614599.6,614601.0
5.817168E-4,15.28937,2459068.0,1745.441,1745.441,0.001040801,1.0,0.8316983,1.642241E-4,0.04684853,1.926579E-4,0.004932752,0.06218471,7.399403E-4,2.668442E-4,0.002965007,0.03112657,0.004726633,1.72891E-4,3.629007E-5,1.629758E-5,0.003315131,3.780849E-5,9.047982E-8,0.001676796,0.003766997,6.079004E-4,9.749927,6.807351E-5,614592.6,614594.0
5.818642E-4,15.28941,2411085.0,1745.441,1745.441,0.001040801,1.0,0.831699,1.642249E-4,0.04684977,1.926633E-4,0.004931688,0.06218688,7.399206E-4,2.668303E-4,0.002964739,0.03112355,0.004726535,1.728757E-4,3.628697E-5,1.629596E-5,0.00331472,3.779608E-5,9.047161E-8,0.001676757,0.003767937,6.079944E-4,9.749899,6.807331E-5,614590.9,614592.3
5.824245E-4,15.28958,2428793.0,1745.441,1745.441,0.001040801,1.0,0.8317016,1.642322E-4,0.04685448,1.926913E-4,0.004927651,0.06219515,7.39846E-4,2.667778E-4,0.002963724,0.03111208,0.004726162,1.728177E-4,3.627527E-5,1.628979E-5,0.00331316,3.7749E-5,9.044102E-8,0.001676607,0.003771508,6.083515E-4,9.749796,6.807258E-5,614584.3,614585.7
5.827828E-4,15.28968,2508888.0,1745.441,1745.441,0.001040801,1.0,0.8317032,1.642364E-4,0.04685749,1.927067E-4,0.004925071,0.06220042,7.397982E-4,2.667444E-4,0.002963075,0.03110474,0.004725922,1.727807E-4,3.626787E-5,1.628584E-5,0.003312164,3.771894E-5,9.04221E-8,0.001676511,0.003773793,6.085799E-4,9.74973,6.807211E-5,614580.1,614581.5
5.827979E-4,15.28969,2547851.0,1745.441,1745.441,0.001040801,1.0,0.8317033,1.642367E-4,0.04685761,1.927075E-4,0.004924963,0.06220065,7.397962E-4,2.66743E-4,0.002963048,0.03110443,0.004725912,1.727791E-4,3.626756E-5,1.628567E-5,0.003312122,3.771768E-5,9.042132E-8,0.001676507,0.003773889,6.085895E-4,9.749727,6.807209E-5,614579.9,614581.3
5.831524E-4,15.28979,2706230.0,1745.442,1745.442,0.001040801,1.0,0.8317049,1.642401E-4,0.04686059,1.927214E-4,0.004922415,0.06220586,7.397488E-4,2.667102E-4,0.002962407,0.03109718,0.004725674,1.727425E-4,3.626028E-5,1.628176E-5,0.003311137,3.768799E-5,9.040294E-8,0.001676412,0.00377615,6.088154E-4,9.749662,6.807162E-5,614575.8,614577.1
5.832778E-4,15.28983,2671301.0,1745.442,1745.442,0.001040801,1.0,0.8317055,1.642413E-4,0.04686165,1.927263E-4,0.004921514,0.06220771,7.39732E-4,2.666987E-4,0.002962181,0.03109461,0.00472559,1.727296E-4,3.625772E-5,1.628038E-5,0.003310789,3.76775E-5,9.039648E-8,0.001676379,0.00377695,6.088953E-4,9.749638,6.807146E-5,614574.3,614575.6
5.838226E-4,15.28999,2791542.0,1745.442,1745.442,0.001040801,1.0,0.831708,1.642457E-4,0.04686622,1.927469E-4,0.004917605,0.06221571,7.396591E-4,2.666486E-4,0.002961198,0.03108347,0.004725223,1.726734E-4,3.624661E-5,1.627438E-5,0.003309279,3.763199E-5,9.036867E-8,0.001676232,0.003780423,6.092422E-4,9.749538,6.807074E-5,614568.0,614569.3
5.839418E-4,15.29002,2778368.0,1745.442,1745.442,0.001040801,1.0,0.8317086,1.642469E-4,0.04686722,1.927517E-4,0.004916751,0.06221745,7.396432E-4,2.666377E-4,0.002960984,0.03108103,0.004725142,1.726611E-4,3.624419E-5,1.627307E-5,0.003308949,3.762205E-5,9.036262E-8,0.0016762,0.003781183,6.093181E-4,9.749516,6.807058E-5,614566.6,614567.9
5.851411E-4,15.29038,3031914.0,1745.443,1745.443,0.001040801,1.0,0.8317141,1.642661E-4,0.04687729,1.928129E-4,0.004908172,0.062235,7.394822E-4,2.66529E-4,0.00295883,0.03105651,0.004724327,1.725378E-4,3.62201E-5,1.625987E-5,0.003305634,3.752229E-5,9.030378E-8,0.001675875,0.003788831,6.100812E-4,9.749295,6.806901E-5,614552.6,614553.8
5.852234E-4,15.2904,3084660.0,1745.443,1745.443,0.001040801,1.0,0.8317144,1.642672E-4,0.04687798,1.928166E-4,0.004907584,0.06223621,7.394711E-4,2.665216E-4,0.002958682,0.03105483,0.004724271,1.725294E-4,3.621846E-5,1.625897E-5,0.003305406,3.751546E-5,9.02999E-8,0.001675853,0.003789356,6.101336E-4,9.74928,6.80689E-5,614551.6,614552.8
5.864505E-4,15.29076,3321871.0,1745.444,1745.444,0.001040801,1.0,0.8317201,1.642805E-4,0.04688828,1.928662E-4,0.004898842,0.06225409,7.393056E-4,2.664124E-4,0.002956489,0.03102977,0.004723429,1.724037E-4,3.619426E-5,1.62455E-5,0.003302028,3.741395E-5,9.024258E-8,0.001675518,0.003797183,6.109138E-4,9.749055,6.806728E-5,614537.3,614538.5
5.867092E-4,15.29084,3372019.0,1745.445,1745.445,0.001040801,1.0,0.8317213,1.642834E-4,0.04689045,1.928772E-4,0.004897003,0.06225786,7.392707E-4,2.663896E-4,0.002956028,0.03102449,0.00472325,1.723773E-4,3.618919E-5,1.624267E-5,0.003301317,3.739262E-5,9.02306E-8,0.001675447,0.003798832,6.110782E-4,9.749007,6.806694E-5,614534.3,614535.5
5.908716E-4,15.29207,4344315.0,1745.449,1745.449,0.001040801,1.0,0.8317406,1.64343E-4,0.04692533,1.930706E-4,0.004867622,0.06231796,7.387072E-4,2.660308E-4,0.00294867,0.03093966,0.004720329,1.719554E-4,3.61092E-5,1.619742E-5,0.00328996,3.705256E-5,9.004733E-8,0.001674294,0.003825379,6.137192E-4,9.748245,6.806146E-5,614486.1,614487.1
6.0E-4,15.29479,6590660.0,1745.462,1745.462,0.001040801,1.0,0.8317831,1.644807E-4,0.04700154,1.934969E-4,0.004804509,0.06244701,7.374681E-4,2.652865E-4,0.00293293,0.03075451,0.004713628,1.710534E-4,3.594126E-5,1.610057E-5,0.003265549,3.632706E-5,8.967709E-8,0.001671679,0.003883606,6.194848E-4,9.746588,6.804937E-5,614381.4,614382.0
6.460798E-4,15.30871,1.663679E7,1745.605,1745.605,0.001040801,1.0,0.8320048,1.651555E-4,0.04737936,1.955879E-4,0.00451197,0.06304603,7.315967E-4,2.619104E-4,0.002861067,0.02983801,0.004674487,1.668957E-4,3.516632E-5,1.565077E-5,0.003151626,3.304144E-5,8.794882E-8,0.001656862,0.004176959,6.480316E-4,9.738524,6.79875E-5,613872.6,613872.7
7.0E-4,15.32534,2.598761E7,1745.911,1745.911,0.001040801,1.0,0.8322748,1.659782E-4,0.04780678,1.980426E-4,0.004218664,0.06365276,7.25676E-4,2.585288E-4,0.002790532,0.02880218,0.004619513,1.625278E-4,3.435219E-5,1.518042E-5,0.003034231,2.984418E-5,8.609179E-8,0.001636582,0.004517685,6.802545E-4,9.72966,6.791373E-5,613313.6,613313.6
7.7119E-4,15.34766,3.57267E7,1746.491,1746.491,0.001040801,1.0,0.8326393,1.672173E-4,0.04834858,2.014146E-4,0.003898582,0.06433317,7.19078E-4,2.548376E-4,0.002714363,0.02749032,0.004535617,1.571204E-4,3.335848E-5,1.462051E-5,0.002898096,2.641746E-5,8.379859E-8,0.001605875,0.004962131,7.208882E-4,9.718739,6.781496E-5,612625.5,612626.3
7.849156E-4,15.35201,3.774828E7,1746.621,1746.621,0.001040801,1.0,0.8327094,1.675356E-4,0.04845015,2.021551E-4,0.003844703,0.06445167,7.178825E-4,2.542357E-4,0.002701417,0.02724411,0.004518206,1.561073E-4,3.317945E-5,1.451887E-5,0.002873739,2.584045E-5,8.340964E-8,0.001599498,0.005047069,7.284792E-4,9.716709,6.779576E-5,612498.7,612501.0
7.852312E-4,15.35211,3.775195E7,1746.624,1746.624,0.001040801,1.0,0.8327111,1.675239E-4,0.04845249,2.02164E-4,0.003843486,0.06445436,7.178557E-4,2.542219E-4,0.002701125,0.02723848,0.004517802,1.560842E-4,3.317534E-5,1.451656E-5,0.002873186,2.582747E-5,8.340068E-8,0.00159935,0.005049019,7.286528E-4,9.716663,6.779531E-5,612495.8,612498.1
7.861462E-4,15.3524,3.761868E7,1746.633,1746.633,0.001040801,1.0,0.8327158,1.675205E-4,0.04845926,2.021902E-4,0.003839961,0.06446213,7.177799E-4,2.541806E-4,0.00270028,0.02722215,0.004516633,1.560173E-4,3.31631E-5,1.450985E-5,0.002871582,2.578991E-5,8.337264E-8,0.001598922,0.005054673,7.291561E-4,9.71653,6.779403E-5,612487.5,612489.6
7.862063E-4,15.35242,3.765457E7,1746.634,1746.634,0.001040801,1.0,0.8327161,1.675206E-4,0.0484597,2.021918E-4,0.00383973,0.06446264,7.17775E-4,2.541778E-4,0.002700225,0.02722108,0.004516556,1.560129E-4,3.316229E-5,1.450941E-5,0.002871477,2.578745E-5,8.337073E-8,0.001598894,0.005055045,7.291892E-4,9.716521,6.779394E-5,612486.9,612489.1
7.873304E-4,15.35277,3.758552E7,1746.645,1746.645,0.001040801,1.0,0.8327219,1.67516E-4,0.04846801,2.022081E-4,0.003835415,0.06447217,7.17684E-4,2.541256E-4,0.002699191,0.02720104,0.00451512,1.559308E-4,3.314679E-5,1.450123E-5,0.002869511,2.574147E-5,8.333236E-8,0.001598367,0.005061989,7.298069E-4,9.716357,6.779237E-5,612476.7,612478.7
7.87359E-4,15.35278,3.75711E7,1746.645,1746.645,0.001040801,1.0,0.8327221,1.675158E-4,0.04846822,2.022086E-4,0.003835305,0.06447241,7.176818E-4,2.541243E-4,0.002699165,0.02720053,0.004515083,1.559288E-4,3.314639E-5,1.450102E-5,0.002869461,2.57403E-5,8.333132E-8,0.001598353,0.005062165,7.298226E-4,9.716353,6.779233E-5,612476.4,612478.4
7.877985E-4,15.35292,3.752856E7,1746.649,1746.649,0.001040801,1.0,0.8327243,1.67517E-4,0.04847147,2.022213E-4,0.003833622,0.06447613,7.176468E-4,2.541034E-4,0.002698762,0.02719269,0.004514521,1.558967E-4,3.31402E-5,1.449783E-5,0.002868693,2.572237E-5,8.331514E-8,0.001598147,0.005064879,7.30064E-4,9.716289,6.779171E-5,612472.4,612474.4
7.910357E-4,15.35395,3.755892E7,1746.681,1746.681,0.001040801,1.0,0.8327409,1.675452E-4,0.04849531,2.023348E-4,0.003821288,0.06450339,7.173935E-4,2.53948E-4,0.002695807,0.02713507,0.004510373,1.556598E-4,3.309425E-5,1.447435E-5,0.002863051,2.5591E-5,8.319304E-8,0.001596625,0.005084855,7.318389E-4,9.715818,6.778718E-5,612442.8,612444.6
8.0E-4,15.35679,3.821054E7,1746.771,1746.771,0.001040801,1.0,0.8327869,1.676797E-4,0.04856104,2.027267E-4,0.003787733,0.06457786,7.167034E-4,2.535275E-4,0.002687763,0.02697612,0.004498794,1.550003E-4,3.29695E-5,1.440903E-5,0.002847561,2.523368E-5,8.287616E-8,0.001592373,0.005140098,7.367307E-4,9.714521,6.777465E-5,612361.4,612362.6
8.607011E-4,15.376,4.309625E7,1747.425,1747.425,0.001040801,1.0,0.8330965,1.687747E-4,0.04899668,2.055994E-4,0.003582255,0.06504715,7.122459E-4,2.510353E-4,0.002637912,0.02592303,0.004417214,1.505422E-4,3.215711E-5,1.398047E-5,0.002747441,2.304003E-5,8.093242E-8,0.001562311,0.005511042,7.689847E-4,9.706017,6.768997E-5,611826.1,611826.2
9.0E-4,15.38841,4.537669E7,1747.886,1747.886,0.001040801,1.0,0.8332941,1.695141E-4,0.04927033,2.074787E-4,0.003467442,0.0653236,7.095978E-4,2.495952E-4,0.002609208,0.02526197,0.004361924,1.476809E-4,3.163895E-5,1.371485E-5,0.002686339,2.18032E-5,7.968632E-8,0.001541809,0.005748145,7.890701E-4,9.700741,6.763536E-5,611493.6,611493.6
9.062819E-4,15.39039,4.575485E7,1747.961,1747.961,0.001040801,1.0,0.8333253,1.696473E-4,0.04931347,2.078E-4,0.003450278,0.0653661,7.091891E-4,2.493751E-4,0.002604836,0.02515775,0.004352931,1.47225E-4,3.155666E-5,1.367305E-5,0.002676799,2.161716E-5,7.9489E-8,0.001538465,0.005785816,7.922234E-4,9.699912,6.762665E-5,611441.3,611441.4
9.065216E-4,15.39047,4.580597E7,1747.964,1747.964,0.001040801,1.0,0.8333265,1.696516E-4,0.04931511,2.078101E-4,0.003449629,0.06536771,7.091734E-4,2.493669E-4,0.002604671,0.02515378,0.004352587,1.472076E-4,3.155357E-5,1.367145E-5,0.002676436,2.161012E-5,7.948188E-8,0.001538337,0.005787254,7.923434E-4,9.699881,6.762632E-5,611439.3,611439.4
9.068297E-4,15.39057,4.581489E7,1747.968,1747.968,0.001040801,1.0,0.833328,1.696588E-4,0.04931723,2.078267E-4,0.003448796,0.06536978,7.091532E-4,2.493564E-4,0.002604458,0.02514868,0.004352145,1.471853E-4,3.15496E-5,1.36694E-5,0.00267597,2.160108E-5,7.94727E-8,0.001538172,0.005789101,7.924977E-4,9.69984,6.76259E-5,611436.8,611436.9
9.081606E-4,15.39099,4.58631E7,1747.984,1747.984,0.001040801,1.0,0.8333347,1.69676E-4,0.04932635,2.07877E-4,0.003445206,0.06537873,7.090664E-4,2.493109E-4,0.00260354,0.02512666,0.004350234,1.470888E-4,3.153232E-5,1.366058E-5,0.002673958,2.15621E-5,7.943186E-8,0.001537461,0.005797075,7.931635E-4,9.699666,6.762405E-5,611425.8,611425.8
9.081968E-4,15.391,4.583601E7,1747.985,1747.985,0.001040801,1.0,0.8333348,1.696765E-4,0.0493266,2.078784E-4,0.003445108,0.06537897,7.09064E-4,2.493096E-4,0.002603515,0.02512606,0.004350182,1.470862E-4,3.153184E-5,1.366034E-5,0.002673903,2.156105E-5,7.94307E-8,0.001537442,0.005797292,7.931816E-4,9.699661,6.7624E-5,611425.5,611425.5
9.08686E-4,15.39115,4.585534E7,1747.99,1747.99,0.001040801,1.0,0.8333373,1.696839E-4,0.04932995,2.078999E-4,0.003443792,0.06538225,7.090324E-4,2.492927E-4,0.002603178,0.02511797,0.004349479,1.470508E-4,3.152542E-5,1.365711E-5,0.002673164,2.154676E-5,7.941506E-8,0.00153718,0.00580022,7.934262E-4,9.699597,6.762333E-5,611421.4,611421.5
9.090069E-4,15.39125,4.585344E7,1747.994,1747.994,0.001040801,1.0,0.8333389,1.696893E-4,0.04933214,2.079146E-4,0.003442929,0.0653844,7.090117E-4,2.492815E-4,0.002602957,0.02511267,0.004349018,1.470275E-4,3.152119E-5,1.365499E-5,0.002672679,2.153739E-5,7.940474E-8,0.001537009,0.005802141,7.935865E-4,9.699555,6.762288E-5,611418.8,611418.8
9.091037E-4,15.39128,4.584641E7,1747.996,1747.996,0.001040801,1.0,0.8333394,1.69691E-4,0.04933281,2.079191E-4,0.00344267,0.06538505,7.090055E-4,2.492781E-4,0.00260289,0.02511107,0.004348879,1.470205E-4,3.151992E-5,1.365435E-5,0.002672533,2.153457E-5,7.940162E-8,0.001536957,0.00580272,7.936349E-4,9.699542,6.762275E-5,611418.0,611418.0
9.151275E-4,15.39318,4.615686E7,1748.069,1748.069,0.001040801,1.0,0.8333692,1.698106E-4,0.04937396,2.082142E-4,0.003426634,0.06542523,7.086187E-4,2.490701E-4,0.002598773,0.02501168,0.004340203,1.465843E-4,3.144094E-5,1.361458E-5,0.002663464,2.136028E-5,7.92106E-8,0.001533726,0.005838753,7.966372E-4,9.698753,6.761441E-5,611368.2,611368.3
9.234429E-4,15.3958,4.650413E7,1748.171,1748.171,0.001040801,1.0,0.8334103,1.699661E-4,0.04943053,2.086064E-4,0.003404954,0.06548006,7.080888E-4,2.487872E-4,0.002593167,0.02487507,0.004328168,1.459828E-4,3.133229E-5,1.355994E-5,0.00265103,2.112406E-5,7.894866E-8,0.001529241,0.0058884,8.007583E-4,9.697669,6.760292E-5,611300.0,611300.0
9.234642E-4,15.3958,4.65083E7,1748.171,1748.171,0.001040801,1.0,0.8334104,1.699664E-4,0.04943067,2.086073E-4,0.003404899,0.0654802,7.080875E-4,2.487865E-4,0.002593153,0.02487472,0.004328138,1.459813E-4,3.133201E-5,1.35598E-5,0.002650998,2.112347E-5,7.894797E-8,0.00152923,0.005888527,8.007688E-4,9.697667,6.760289E-5,611299.8,611299.9
9.247279E-4,15.3962,4.652547E7,1748.187,1748.187,0.001040801,1.0,0.8334167,1.699883E-4,0.04943924,2.086649E-4,0.003401651,0.06548848,7.080082E-4,2.487432E-4,0.002592309,0.02485403,0.004326304,1.4589E-4,3.131534E-5,1.355154E-5,0.002649117,2.108801E-5,7.890683E-8,0.001528546,0.005896058,8.013926E-4,9.697503,6.760115E-5,611289.4,611289.5
9.253882E-4,15.39641,4.654165E7,1748.195,1748.195,0.001040801,1.0,0.8334199,1.700036E-4,0.04944372,2.087011E-4,0.003399957,0.06549279,7.079668E-4,2.487206E-4,0.002591869,0.02484322,0.004325345,1.458422E-4,3.130665E-5,1.354722E-5,0.002648134,2.106953E-5,7.888548E-8,0.001528188,0.005899993,8.017183E-4,9.697417,6.760023E-5,611284.0,611284.1
9.263981E-4,15.39673,4.661361E7,1748.207,1748.207,0.001040801,1.0,0.8334249,1.700207E-4,0.04945056,2.08745E-4,0.003397374,0.06549939,7.079035E-4,2.486863E-4,0.002591196,0.02482669,0.004323878,1.457692E-4,3.129339E-5,1.354061E-5,0.002646633,2.104133E-5,7.885311E-8,0.001527641,0.00590601,8.022161E-4,9.697286,6.759884E-5,611275.8,611275.8
9.268401E-4,15.39687,4.66106E7,1748.213,1748.213,0.001040801,1.0,0.8334271,1.70029E-4,0.04945355,2.087663E-4,0.003396246,0.06550227,7.078759E-4,2.486712E-4,0.002590903,0.02481946,0.004323235,1.457373E-4,3.128757E-5,1.353772E-5,0.002645977,2.102901E-5,7.883882E-8,0.001527402,0.005908642,8.024338E-4,9.697229,6.759823E-5,611272.2,611272.2
9.277618E-4,15.39715,4.660692E7,1748.224,1748.224,0.001040801,1.0,0.8334316,1.700462E-4,0.04945979,2.088101E-4,0.003393898,0.06550827,7.078183E-4,2.486398E-4,0.002590291,0.0248044,0.004321895,1.456707E-4,3.127544E-5,1.35317E-5,0.002644609,2.100336E-5,7.880906E-8,0.001526902,0.005914131,8.028877E-4,9.697109,6.759696E-5,611264.7,611264.7
9.278835E-4,15.39719,4.664108E7,1748.225,1748.225,0.001040801,1.0,0.8334322,1.700488E-4,0.04946061,2.088165E-4,0.003393589,0.06550907,7.078107E-4,2.486357E-4,0.00259021,0.02480241,0.004321718,1.456619E-4,3.127385E-5,1.35309E-5,0.002644428,2.099998E-5,7.880515E-8,0.001526835,0.005914855,8.029476E-4,9.697094,6.759679E-5,611263.7,611263.7
9.282675E-4,15.39731,4.66705E7,1748.23,1748.23,0.001040801,1.0,0.8334341,1.700553E-4,0.04946321,2.088332E-4,0.003392613,0.06551157,7.077868E-4,2.486226E-4,0.002589956,0.02479613,0.004321159,1.456341E-4,3.12688E-5,1.352839E-5,0.002643858,2.098931E-5,7.879282E-8,0.001526627,0.005917142,8.031365E-4,9.697044,6.759626E-5,611260.5,611260.6
9.285165E-4,15.39739,4.666838E7,1748.233,1748.233,0.001040801,1.0,0.8334353,1.700598E-4,0.0494649,2.088447E-4,0.00339198,0.06551319,7.077713E-4,2.486141E-4,0.002589791,0.02479206,0.004320797,1.456161E-4,3.126552E-5,1.352677E-5,0.002643489,2.09824E-5,7.878478E-8,0.001526492,0.005918624,8.03259E-4,9.697012,6.759592E-5,611258.5,611258.6
9.285808E-4,15.39741,4.666886E7,1748.234,1748.234,0.001040801,1.0,0.8334356,1.70061E-4,0.04946533,2.088477E-4,0.003391817,0.0655136,7.077672E-4,2.48612E-4,0.002589748,0.02479101,0.004320704,1.456115E-4,3.126468E-5,1.352635E-5,0.002643394,2.098062E-5,7.878271E-8,0.001526457,0.005919007,8.032907E-4,9.697003,6.759583E-5,611258.0,611258.0
9.397257E-4,15.40091,4.706709E7,1748.372,1748.372,0.001040801,1.0,0.8334903,1.702746E-4,0.04954045,2.093806E-4,0.003363982,0.06558548,7.070771E-4,2.482375E-4,0.002582443,0.02460957,0.00430443,1.448064E-4,3.111858E-5,1.345372E-5,0.002626949,2.06758E-5,7.842683E-8,0.00152038,0.005985241,8.08748E-4,9.695567,6.758047E-5,611167.4,611167.5
0.001,15.41971,4.86861E7,1749.138,1749.138,0.001040801,1.0,0.8337801,1.714496E-4,0.04993811,2.122665E-4,0.00322794,0.06595567,7.034863E-4,2.463213E-4,0.002545256,0.02364907,0.004214692,1.404759E-4,3.033365E-5,1.306872E-5,0.002540567,1.916451E-5,7.651829E-8,0.001486732,0.00633969,8.374214E-4,9.687989,6.749808E-5,610689.7,610689.7
0.0011,15.45028,4.968479E7,1750.443,1750.443,0.001040801,1.0,0.8342356,1.734554E-4,0.05056652,2.170573E-4,0.003047664,0.06651651,6.979057E-4,2.434001E-4,0.002490043,0.02213002,0.004060787,1.334044E-4,2.904535E-5,1.245335E-5,0.00240504,1.707762E-5,7.338314E-8,0.001428586,0.006912989,8.819289E-4,9.676034,6.736453E-5,609936.3,609936.6
0.001177759,15.47339,5.04888E7,1751.457,1751.457,0.001040801,1.0,0.834565,1.751529E-4,0.05102918,2.209055E-4,0.002938315,0.0669203,6.936419E-4,2.412938E-4,0.002450747,0.02100974,0.003937963,1.280571E-4,2.806915E-5,1.199158E-5,0.002305007,1.57321E-5,7.105415E-8,0.001381947,0.007345815,9.139923E-4,9.667178,6.726393E-5,609378.9,609380.5
0.001177903,15.47343,5.066254E7,1751.458,1751.458,0.001040801,1.0,0.8345656,1.751475E-4,0.05103003,2.208985E-4,0.002938133,0.06692104,6.936339E-4,2.412899E-4,0.002450676,0.0210077,0.003937732,1.280474E-4,2.806734E-5,1.199074E-5,0.002304824,1.572978E-5,7.104985E-8,0.00138186,0.007346612,9.140501E-4,9.667162,6.726375E-5,609377.9,609379.5
0.001178015,15.47346,5.068257E7,1751.46,1751.46,0.001040801,1.0,0.8345662,1.751397E-4,0.05103068,2.20887E-4,0.002937992,0.06692161,6.936279E-4,2.412869E-4,0.002450622,0.02100613,0.003937555,1.280398E-4,2.806593E-5,1.19901E-5,0.002304684,1.572799E-5,7.104632E-8,0.001381792,0.007347227,9.140947E-4,9.66715,6.726361E-5,609377.2,609378.7
0.001178332,15.47355,5.048318E7,1751.464,1751.464,0.001040801,1.0,0.8345676,1.751251E-4,0.05103252,2.208701E-4,0.002937593,0.06692322,6.93611E-4,2.41278E-4,0.002450467,0.02100168,0.003937052,1.280184E-4,2.806183E-5,1.198828E-5,0.002304285,1.572291E-5,7.103544E-8,0.001381601,0.007348964,9.142211E-4,9.667116,6.726321E-5,609375.0,609376.5
0.001178342,15.47356,5.045522E7,1751.464,1751.464,0.001040801,1.0,0.8345676,1.751245E-4,0.05103258,2.208693E-4,0.002937581,0.06692327,6.936105E-4,2.412777E-4,0.002450462,0.02100154,0.003937036,1.280177E-4,2.80617E-5,1.198823E-5,0.002304272,1.572275E-5,7.103508E-8,0.001381595,0.007349019,9.142251E-4,9.667115,6.726319E-5,609374.9,609376.4
0.001179091,15.47377,5.003605E7,1751.474,1751.474,0.001040801,1.0,0.8345709,1.750948E-4,0.05103692,2.208424E-4,0.002936639,0.06692708,6.935725E-4,2.412549E-4,0.002450095,0.02099101,0.00393585,1.279673E-4,2.805157E-5,1.198399E-5,0.002303331,1.571078E-5,7.100576E-8,0.001381144,0.007353113,9.145232E-4,9.667034,6.726224E-5,609369.7,609371.1
0.001180572,15.47421,4.955029E7,1751.494,1751.494,0.001040801,1.0,0.8345772,1.750719E-4,0.05104548,2.208423E-4,0.002934783,0.06693462,6.935023E-4,2.412054E-4,0.002449372,0.02097022,0.003933507,1.278673E-4,2.80306E-5,1.197564E-5,0.002301469,1.568718E-5,7.094088E-8,0.001380252,0.007361186,9.151116E-4,9.666871,6.726037E-5,609359.4,609360.6
0.00118078,15.47427,4.957513E7,1751.497,1751.497,0.001040801,1.0,0.8345781,1.75068E-4,0.05104668,2.2084E-4,0.002934522,0.06693568,6.934927E-4,2.411982E-4,0.002449271,0.02096729,0.003933177,1.278532E-4,2.802762E-5,1.197446E-5,0.002301207,1.568387E-5,7.093157E-8,0.001380126,0.007362322,9.151944E-4,9.666848,6.72601E-5,609357.9,609359.2
0.001181615,15.47451,4.921025E7,1751.508,1751.508,0.001040801,1.0,0.8345816,1.750578E-4,0.05105149,2.208423E-4,0.00293348,0.06693993,6.934551E-4,2.411686E-4,0.002448864,0.02095558,0.003931858,1.277967E-4,2.801553E-5,1.196974E-5,0.002300158,1.567061E-5,7.08932E-8,0.001379624,0.007366866,9.155256E-4,9.666757,6.725904E-5,609352.1,609353.3
0.001181829,15.47457,4.925205E7,1751.51,1751.51,0.001040801,1.0,0.8345825,1.750555E-4,0.05105272,2.208432E-4,0.002933213,0.06694102,6.934456E-4,2.41161E-4,0.002448759,0.02095258,0.003931519,1.277822E-4,2.801242E-5,1.196852E-5,0.002299889,1.56672E-5,7.088338E-8,0.001379495,0.007368032,9.156106E-4,9.666733,6.725877E-5,609350.6,609351.7
0.0011819,15.47459,4.922713E7,1751.511,1751.511,0.001040801,1.0,0.8345828,1.750552E-4,0.05105313,2.208441E-4,0.002933125,0.06694138,6.934425E-4,2.411584E-4,0.002448725,0.02095159,0.003931408,1.277774E-4,2.801139E-5,1.196812E-5,0.0022998,1.566609E-5,7.088014E-8,0.001379453,0.007368416,9.156385E-4,9.666725,6.725868E-5,609350.1,609351.2
