Time_Soln#19 (sec),Volume_Soln#19 (cm3),Volumetric_heat_production_rate_Soln#19 (erg/cm3-sec),Surface_temperature_Soln#19 (K),Temperature_Soln#19 (K),Mass_Soln#19 (g),Pressure_Soln#19 (atm),Mole_fraction_H2_Soln#19 (),Mole_fraction_H_Soln#19 (),Mole_fraction_CH4_Soln#19 (),Mole_fraction_CH3_Soln#19 (),Mole_fraction_C2H4_Soln#19 (),Mole_fraction_C2H2_Soln#19 (),Mole_fraction_C3H4-P_Soln#19 (),Mole_fraction_C4H2_Soln#19 (),Mole_fraction_C6H6_Soln#19 (),Mole_fraction_C10H8_Soln#19 (),Mole_fraction_C7H8_Soln#19 (),Mole_fraction_C7H7_Soln#19 (),Mole_fraction_BENZYNE_Soln#19 (),Mole_fraction_C6H5C2H_Soln#19 (),Mole_fraction_C6H5C2H3_Soln#19 (),Mole_fraction_C6H5C2H5_Soln#19 (),Mole_fraction_C12H8_Soln#19 (),Mole_fraction_BIPHENYL_Soln#19 (),Mole_fraction_C14H10_Soln#19 (),Mole_fraction_BIN1B_Soln#19 (),Molecular_weight_Soln#19 (g/mole),Mass_density_Soln#19 (g/cm3),Unburned_hydrocarbons_Soln#19 (ppm),Volatile_organic_compounds_Soln#19 (ppm)
9.1E-4,15.46706,3.207513E7,1726.441,1726.441,0.00106819,1.0,0.83631,1.436349E-4,0.04823742,1.719593E-4,0.004211776,0.057105,6.407718E-4,0.002374538,0.03171006,0.004526082,1.814358E-4,3.389134E-5,1.327142E-5,0.002835738,3.164884E-5,9.534679E-8,8.604635E-4,6.41264E-4,0.001642329,0.004614943,9.783868,6.906225E-5,616730.9,616730.9
9.2E-4,15.46968,3.285784E7,1726.525,1726.525,0.00106819,1.0,0.8363565,1.437582E-4,0.04830082,1.723011E-4,0.004173663,0.05717118,6.403307E-4,0.002367348,0.03156148,0.004517472,1.807909E-4,3.379219E-5,1.322367E-5,0.002823151,3.122511E-5,9.507074E-8,8.601532E-4,6.361504E-4,0.001638591,0.004664201,9.782694,6.90506E-5,616656.9,616656.9
9.3E-4,15.47229,3.360899E7,1726.612,1726.612,0.00106819,1.0,0.836403,1.438828E-4,0.04836396,1.72644E-4,0.00413646,0.05723602,6.399011E-4,0.00236035,0.03141355,0.004508745,1.801522E-4,3.369419E-5,1.317656E-5,0.002810743,3.081185E-5,9.479757E-8,8.597818E-4,6.310606E-4,0.001634816,0.004713382,9.78153,6.903893E-5,616583.5,616583.6
9.4E-4,15.47491,3.432906E7,1726.7,1726.7,0.00106819,1.0,0.8364495,1.440085E-4,0.04842684,1.72988E-4,0.004100144,0.05729957,6.394826E-4,0.002353537,0.03126627,0.004499903,1.795193E-4,3.359722E-5,1.313004E-5,0.002798505,3.040871E-5,9.452699E-8,8.593514E-4,6.259953E-4,0.001631007,0.004762485,9.780376,6.902725E-5,616510.8,616510.8
9.5E-4,15.47753,3.501848E7,1726.79,1726.79,0.00106819,1.0,0.8364958,1.441354E-4,0.04848946,1.733331E-4,0.004064692,0.05736188,6.390745E-4,0.002346899,0.03111963,0.004490953,1.788915E-4,3.350119E-5,1.308409E-5,0.002786427,3.001535E-5,9.425872E-8,8.588639E-4,6.209552E-4,0.001627163,0.004811509,9.779231,6.901557E-5,616438.6,616438.6
9.6E-4,15.48015,3.56777E7,1726.882,1726.882,0.00106819,1.0,0.8365421,1.442633E-4,0.04855183,1.73679E-4,0.004030082,0.057423,6.386766E-4,0.002340432,0.03097363,0.004481898,1.782682E-4,3.3406E-5,1.303866E-5,0.002774503,2.963144E-5,9.399251E-8,8.583213E-4,6.159412E-4,0.001623286,0.004860453,9.778095,6.900389E-5,616367.0,616367.0
9.7E-4,15.48277,3.630713E7,1726.975,1726.975,0.00106819,1.0,0.8365882,1.443922E-4,0.04861395,1.740259E-4,0.003996293,0.05748297,6.382883E-4,0.002334126,0.03082827,0.004472742,1.77649E-4,3.331157E-5,1.299374E-5,0.002762725,2.925668E-5,9.372815E-8,8.577253E-4,6.109537E-4,0.001619376,0.004909316,9.776968,6.89922E-5,616296.0,616296.0
9.8E-4,15.4854,3.690894E7,1727.071,1727.071,0.00106819,1.0,0.8366343,1.445223E-4,0.04867581,1.743739E-4,0.003963311,0.05754183,6.379094E-4,0.002327979,0.03068353,0.004463488,1.770335E-4,3.321784E-5,1.294929E-5,0.002751087,2.889085E-5,9.346554E-8,8.570771E-4,6.059937E-4,0.001615435,0.004958097,9.77585,6.89805E-5,616225.5,616225.5
9.9E-4,15.48802,3.748723E7,1727.167,1727.167,0.00106819,1.0,0.8366802,1.446539E-4,0.04873743,1.747234E-4,0.003931101,0.05759963,6.375389E-4,0.002321979,0.03053941,0.004454141,1.764213E-4,3.312476E-5,1.290529E-5,0.002739579,2.85335E-5,9.320483E-8,8.563796E-4,6.010611E-4,0.001611464,0.005006796,9.77474,6.896881E-5,616155.5,616155.5
0.001,15.49065,3.803909E7,1727.265,1727.265,0.00106819,1.0,0.8367259,1.447864E-4,0.04879881,1.750737E-4,0.003899649,0.05765642,6.371767E-4,0.002316123,0.0303959,0.004444703,1.758121E-4,3.303226E-5,1.28617E-5,0.002728197,2.818443E-5,9.294565E-8,8.556338E-4,5.961567E-4,0.001607462,0.005055412,9.773638,6.895711E-5,616086.1,616086.1
