Time_Soln#9 (sec),Volume_Soln#9 (cm3),Volumetric_heat_production_rate_Soln#9 (erg/cm3-sec),Surface_temperature_Soln#9 (K),Temperature_Soln#9 (K),Mass_Soln#9 (g),Pressure_Soln#9 (atm),Mole_fraction_H2_Soln#9 (),Mole_fraction_CH4_Soln#9 (),Mole_fraction_C2H6_Soln#9 (),Mole_fraction_C2H4_Soln#9 (),Mole_fraction_C2H2_Soln#9 (),Mole_fraction_C4H6_Soln#9 (),Mole_fraction_C4H4_Soln#9 (),Mole_fraction_C6H6_Soln#9 (),Mole_fraction_C10H8_Soln#9 (),Mole_fraction_C7H8_Soln#9 (),Mole_fraction_C7H7_Soln#9 (),Mole_fraction_STILB_Soln#9 (),Mole_fraction_C6H5C2H_Soln#9 (),Mole_fraction_C6H5C2H3_Soln#9 (),Mole_fraction_C6H5C2H5_Soln#9 (),Mole_fraction_INDENE_Soln#9 (),Mole_fraction_BIPHENYL_Soln#9 (),Mole_fraction_C14H10_Soln#9 (),Mole_fraction_C16H10_Soln#9 (),Mole_fraction_BIN1A_Soln#9 (),Molecular_weight_Soln#9 (g/mole),Mass_density_Soln#9 (g/cm3),Unburned_hydrocarbons_Soln#9 (ppm),Volatile_organic_compounds_Soln#9 (ppm)
0.0,15.7,-2.4144E9,1400.0,1400.0,0.001449687,1.0,0.9128527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02851745,0.0,0.0,0.0,0.0421063,0.01652353,0.0,0.0,0.0,0.0,0.0,10.60769,9.233675E-5,668660.8,668660.8
3.565226E-8,15.69986,-2.404306E9,1399.983,1399.983,0.001449687,1.0,0.9128501,2.907252E-8,5.69884E-12,2.325361E-9,5.895501E-9,7.308159E-13,4.611586E-13,7.982986E-9,1.844074E-18,0.02851728,2.900436E-6,5.481298E-12,2.564066E-10,0.04210644,0.01652035,3.799209E-18,2.52166E-17,9.751807E-12,2.658111E-13,1.128459E-13,10.60765,9.23376E-5,668658.7,668658.7
5.208093E-7,15.69794,-2.251624E9,1399.754,1399.754,0.001449687,1.0,0.9128114,5.662971E-6,1.511156E-8,9.500242E-7,1.739676E-7,2.630708E-10,1.054186E-10,1.207378E-6,2.299024E-14,0.02851414,4.281864E-5,9.764022E-9,2.503428E-7,0.04210487,0.01647677,2.045463E-13,1.885692E-12,4.392027E-9,2.375571E-10,1.005151E-10,10.60721,9.234885E-5,668630.8,668630.8
2.103359E-6,15.69243,-1.995141E9,1399.079,1399.079,0.001449687,1.0,0.9126523,7.115261E-5,5.747223E-7,2.552271E-5,3.618256E-6,6.703783E-9,2.103377E-9,3.434988E-5,1.570658E-11,0.0284874,1.824398E-4,4.099879E-7,6.356015E-6,0.04205867,0.01632694,6.606986E-11,7.772313E-10,1.297442E-7,6.059121E-9,2.533748E-9,10.60582,9.238131E-5,668543.3,668543.3
8.618592E-6,15.67876,-1.188817E9,1396.962,1396.962,0.001449687,1.0,0.9117062,5.722403E-4,8.672373E-6,3.976663E-4,6.365092E-5,2.442275E-7,4.114051E-8,5.461764E-4,4.523771E-9,0.02828569,7.471304E-4,7.247647E-6,9.246723E-5,0.04163224,0.01563581,9.677114E-9,7.377977E-8,2.232503E-6,9.828509E-8,4.002708E-8,10.59901,9.246182E-5,668113.8,668113.8
2.439539E-5,15.67381,-3.405803E8,1394.871,1394.871,0.001449687,1.0,0.9095136,0.001796375,2.903864E-5,0.001371682,2.282315E-4,2.128928E-6,2.611359E-7,0.001903431,6.46322E-8,0.02833156,0.001356378,2.90434E-5,3.153018E-4,0.04067762,0.0141206,1.363417E-7,5.917675E-7,9.470404E-6,5.474773E-7,2.277498E-7,10.58649,9.249105E-5,667324.6,667324.6
5.628274E-5,15.6866,-4.388075E7,1393.932,1393.932,0.001449687,1.0,0.9059045,0.003866766,5.841205E-5,0.002897186,4.923459E-4,8.538155E-6,9.235699E-7,0.004077492,4.026679E-7,0.02917988,0.001573159,8.07474E-5,6.678977E-4,0.03913119,0.01167517,7.284112E-7,2.357273E-6,2.463381E-5,2.414388E-6,1.063468E-6,10.57074,9.241565E-5,666331.6,666331.6
5.843929E-5,15.6877,-3.722202E7,1393.914,1393.914,0.001449687,1.0,0.9056838,0.003993328,6.004856E-5,0.002988603,5.084695E-4,9.049691E-6,9.749131E-7,0.0042097,4.367233E-7,0.02924356,0.001574766,8.441113E-5,6.891794E-4,0.03903571,0.01152985,7.804154E-7,2.502555E-6,2.564794E-5,2.579567E-6,1.140411E-6,10.56986,9.240915E-5,666276.2,666276.2
5.990255E-5,15.68845,-3.306858E7,1393.904,1393.904,0.001449687,1.0,0.9055355,0.004078377,6.113877E-5,0.003049968,5.193131E-4,9.400867E-6,1.010137E-6,0.004298571,4.606528E-7,0.02928674,0.001575453,8.689496E-5,7.034747E-4,0.03897142,0.01143247,8.164007E-7,2.602677E-6,2.633445E-5,2.693964E-6,1.193949E-6,10.56927,9.240471E-5,666239.2,666239.2
6.007434E-5,15.68854,-3.267455E7,1393.903,1393.903,0.001449687,1.0,0.9055181,0.004088318,6.12657E-5,0.003057138,5.205811E-4,9.442303E-6,1.014292E-6,0.004308961,4.635057E-7,0.02929181,0.001575513,8.718638E-5,7.051453E-4,0.0389639,0.0114211,8.206615E-7,2.614511E-6,2.641496E-5,2.707514E-6,1.200303E-6,10.5692,9.240419E-5,666234.9,666234.9
6.010152E-5,15.68856,-3.259728E7,1393.903,1393.903,0.001449687,1.0,0.9055154,0.004089891,6.128577E-5,0.003058272,5.207816E-4,9.448865E-6,1.01495E-6,0.004310604,4.63958E-7,0.02929261,0.001575522,8.723249E-5,7.054096E-4,0.03896271,0.0114193,8.213365E-7,2.616385E-6,2.64277E-5,2.709661E-6,1.20131E-6,10.56919,9.24041E-5,666234.2,666234.2
6.011882E-5,15.68856,-3.248713E7,1393.902,1393.902,0.001449687,1.0,0.9055136,0.004090891,6.129853E-5,0.003058994,5.209092E-4,9.45304E-6,1.015369E-6,0.00431165,4.642459E-7,0.02929312,0.001575528,8.726183E-5,7.055777E-4,0.03896195,0.01141816,8.21766E-7,2.617578E-6,2.64358E-5,2.711027E-6,1.201951E-6,10.56918,9.240405E-5,666233.8,666233.8
6.102853E-5,15.68904,-3.002375E7,1393.897,1393.897,0.001449687,1.0,0.9054221,0.004143372,6.196676E-5,0.00309683,5.27605E-4,9.673263E-6,1.037451E-6,0.004366506,4.79521E-7,0.02931994,0.001575775,8.880428E-5,7.143964E-4,0.03892223,0.0113582,8.444675E-7,2.680552E-6,2.686181E-5,2.783241E-6,1.23587E-6,10.56882,9.240128E-5,666211.1,666211.1
6.115654E-5,15.6891,-2.976662E7,1393.896,1393.896,0.001449687,1.0,0.9054092,0.004150737,6.206031E-5,0.003102138,5.285449E-4,9.704346E-6,1.040568E-6,0.004374205,4.816908E-7,0.02932371,0.001575801,8.902121E-5,7.156339E-4,0.03891665,0.01134979,8.476785E-7,2.689451E-6,2.692171E-5,2.793457E-6,1.240675E-6,10.56877,9.240089E-5,666207.9,666207.9
6.11754E-5,15.68911,-2.971133E7,1393.896,1393.896,0.001449687,1.0,0.9054074,0.004151822,6.207408E-5,0.00310292,5.286833E-4,9.708929E-6,1.041027E-6,0.004375339,4.820109E-7,0.02932427,0.001575805,8.905318E-5,7.158162E-4,0.03891583,0.01134855,8.481521E-7,2.690763E-6,2.693054E-5,2.794964E-6,1.241384E-6,10.56877,9.240083E-5,666207.4,666207.4
6.120113E-5,15.68912,-2.960626E7,1393.896,1393.896,0.001449687,1.0,0.9054048,0.004153302,6.209287E-5,0.003103987,5.288722E-4,9.715181E-6,1.041654E-6,0.004376886,4.824479E-7,0.02932503,0.00157581,8.909678E-5,7.160648E-4,0.0389147,0.01134686,8.487982E-7,2.692553E-6,2.694258E-5,2.79702E-6,1.242351E-6,10.56876,9.240075E-5,666206.8,666206.8
6.159136E-5,15.68933,-2.857499E7,1393.893,1393.893,0.001449687,1.0,0.9053657,0.004175717,6.237718E-5,0.00312014,5.317331E-4,9.810104E-6,1.051171E-6,0.00440032,4.890991E-7,0.02933652,0.001575873,8.975787E-5,7.198308E-4,0.03889772,0.01132129,8.586165E-7,2.719744E-6,2.712511E-5,2.828263E-6,1.257056E-6,10.5686,9.239956E-5,666197.1,666197.1
6.161588E-5,15.68934,-2.850016E7,1393.893,1393.893,0.001449687,1.0,0.9053632,0.004177124,6.239501E-5,0.003121154,5.319127E-4,9.816076E-6,1.05177E-6,0.004401791,4.895187E-7,0.02933724,0.001575877,8.97994E-5,7.200672E-4,0.03889665,0.01131968,8.592347E-7,2.721455E-6,2.713658E-5,2.830231E-6,1.257983E-6,10.56859,9.239949E-5,666196.5,666196.5
6.189976E-5,15.68949,-2.784514E7,1393.892,1393.892,0.001449687,1.0,0.9053348,0.004193399,6.260109E-5,0.003132881,5.339905E-4,9.885275E-6,1.058707E-6,0.004418808,4.943891E-7,0.0293456,0.00157591,9.028013E-5,7.228015E-4,0.03888432,0.01130112,8.664028E-7,2.741293E-6,2.72693E-5,2.853044E-6,1.268731E-6,10.56848,9.239862E-5,666189.5,666189.5
6.200749E-5,15.68954,-2.759763E7,1393.891,1393.891,0.001449687,1.0,0.905324,0.004199569,6.267915E-5,0.003137326,5.347783E-4,9.911566E-6,1.061343E-6,0.00442526,4.962439E-7,0.02934877,0.00157592,9.046253E-5,7.238381E-4,0.03887964,0.01129408,8.691284E-7,2.748833E-6,2.731966E-5,2.86172E-6,1.27282E-6,10.56844,9.239829E-5,666186.8,666186.8
6.20289E-5,15.68955,-2.775871E7,1393.891,1393.891,0.001449687,1.0,0.9053219,0.004200795,6.269465E-5,0.00313821,5.349348E-4,9.916793E-6,1.061867E-6,0.004426541,4.96613E-7,0.0293494,0.001575922,9.049877E-5,7.240441E-4,0.03887871,0.01129269,8.696704E-7,2.750332E-6,2.732966E-5,2.863445E-6,1.273633E-6,10.56843,9.239823E-5,666186.3,666186.3
6.205614E-5,15.68957,-2.749389E7,1393.891,1393.891,0.001449687,1.0,0.9053192,0.004202355,6.271437E-5,0.003139333,5.351338E-4,9.923443E-6,1.062534E-6,0.004428172,4.970827E-7,0.02935021,0.001575924,9.054488E-5,7.24306E-4,0.03887753,0.01129091,8.703601E-7,2.75224E-6,2.734239E-5,2.86564E-6,1.274668E-6,10.56842,9.239814E-5,666185.6,666185.6
6.213614E-5,15.68961,-2.725691E7,1393.89,1393.89,0.001449687,1.0,0.9053112,0.004206933,6.277225E-5,0.003142632,5.357185E-4,9.942984E-6,1.064493E-6,0.004432959,4.984637E-7,0.02935256,0.00157593,9.068031E-5,7.250752E-4,0.03887406,0.01128569,8.72387E-7,2.757846E-6,2.737978E-5,2.872092E-6,1.27771E-6,10.56839,9.23979E-5,666183.6,666183.6
6.217631E-5,15.68963,-2.71084E7,1393.89,1393.89,0.001449687,1.0,0.9053072,0.004209232,6.28013E-5,0.003144287,5.360119E-4,9.952798E-6,1.065477E-6,0.004435363,4.991579E-7,0.02935374,0.001575933,9.07483E-5,7.254613E-4,0.03887231,0.01128307,8.734053E-7,2.760662E-6,2.739855E-5,2.875334E-6,1.279239E-6,10.56837,9.239778E-5,666182.6,666182.7
7.398452E-5,15.6958,-3539301.0,1393.855,1393.855,0.001449687,1.0,0.9041624,0.004864517,7.086041E-5,0.003615119,6.199787E-4,1.292532E-5,1.363994E-6,0.005121889,7.248719E-7,0.02969731,0.001569506,1.105144E-4,8.35499E-4,0.0383719,0.01054271,1.188965E-6,3.624577E-6,3.286783E-5,3.882022E-6,1.761362E-6,10.56396,9.236148E-5,665904.4,665904.4
1.0E-4,15.70918,2.378512E7,1393.919,1393.919,0.001449687,1.0,0.9018575,0.006179091,8.572583E-5,0.004555308,7.908454E-4,1.990441E-5,2.078394E-6,0.006511642,1.371587E-6,0.03040721,0.00152538,1.514019E-4,0.001056604,0.03734309,0.009097443,1.977248E-6,5.737408E-6,4.453731E-5,6.407523E-6,3.029883E-6,10.55544,9.228278E-5,665367.5,665367.5
2.0E-4,15.7522,4.32786E7,1394.708,1394.708,0.001449687,1.0,0.8950957,0.009982358,1.194162E-4,0.007298177,0.001317595,4.729791E-5,5.268862E-6,0.01072504,5.520782E-6,0.0323812,0.001275937,2.649757E-4,0.001711153,0.03409085,0.005245853,5.569859E-6,1.515726E-5,8.413248E-5,1.791666E-5,9.694988E-6,10.53257,9.203077E-5,663926.1,663926.1
3.0E-4,15.78228,3.573695E7,1395.529,1395.529,0.001449687,1.0,0.8905667,0.01244545,1.342705E-4,0.009169703,0.001706341,7.070256E-5,8.68511E-6,0.01375534,1.152605E-5,0.03343194,0.001049492,3.276123E-4,0.002163333,0.03163065,0.003071822,9.222428E-6,2.478256E-5,1.162107E-4,2.953357E-5,1.770025E-5,10.51869,9.185537E-5,663050.7,663050.7
4.0E-4,15.80313,2.513449E7,1396.152,1396.152,0.001449687,1.0,0.8873986,0.01408988,1.413919E-4,0.01052842,0.002007211,8.913556E-5,1.198381E-5,0.01604615,1.850298E-5,0.03393166,8.679688E-4,3.626395E-4,0.002491845,0.02970965,0.001818688,1.250379E-5,3.367809E-5,1.42389E-4,3.995427E-5,2.589519E-5,10.5095,9.173419E-5,662471.7,662471.7
4.732676E-4,15.81428,1.808028E7,1396.476,1396.476,0.001449687,1.0,0.8856426,0.01495882,1.443353E-4,0.01131117,0.002189061,9.996894E-5,1.424962E-5,0.01740402,2.389341E-5,0.03408416,7.618571E-4,3.784959E-4,0.00268014,0.02854947,0.001247219,1.462054E-5,3.962318E-5,1.586783E-4,4.671105E-5,3.170706E-5,10.50452,9.16695E-5,662157.8,662157.9
5.0E-4,15.81768,1.577845E7,1396.568,1396.568,0.001449687,1.0,0.8850895,0.01522462,1.451325E-4,0.01156338,0.002249154,1.034549E-4,1.504153E-5,0.01784784,2.588629E-5,0.0341087,7.282828E-4,3.829323E-4,0.002740541,0.02816727,0.001088552,1.533516E-5,4.16767E-5,1.641264E-4,4.900276E-5,3.376577E-5,10.50296,9.164977E-5,662059.3,662059.3
5.074533E-4,15.81858,1.515738E7,1396.592,1396.592,0.001449687,1.0,0.8849424,0.0152946,1.453348E-4,0.01163096,0.002265388,1.043869E-4,1.525905E-5,0.01796731,2.644333E-5,0.03411311,7.193826E-4,3.840661E-4,0.002756698,0.02806417,0.001048206,1.552924E-5,4.223883E-5,1.656033E-4,4.962618E-5,3.43334E-5,10.50254,9.164459E-5,662033.1,662033.1
5.075417E-4,15.81859,1.511907E7,1396.592,1396.592,0.001449687,1.0,0.8849407,0.01529542,1.453371E-4,0.01163176,0.002265579,1.043979E-4,1.526162E-5,0.01796871,2.644994E-5,0.03411315,7.192783E-4,3.840793E-4,0.002756887,0.02806295,0.001047737,1.553153E-5,4.224547E-5,1.656208E-4,4.963353E-5,3.434011E-5,10.50254,9.164453E-5,662032.8,662032.8
5.079876E-4,15.81864,1.510435E7,1396.594,1396.594,0.001449687,1.0,0.884932,0.01529955,1.45349E-4,0.01163576,0.002266543,1.044531E-4,1.527458E-5,0.0179758,2.648328E-5,0.03411339,7.187522E-4,3.841458E-4,0.002757845,0.02805683,0.001045375,1.554307E-5,4.227895E-5,1.657085E-4,4.967061E-5,3.437398E-5,10.50251,9.164423E-5,662031.3,662031.3
5.087033E-4,15.81872,1.498439E7,1396.596,1396.596,0.001449687,1.0,0.884918,0.01530617,1.453679E-4,0.01164219,0.002268089,1.045416E-4,1.529539E-5,0.01798717,2.65368E-5,0.03411375,7.179091E-4,3.842522E-4,0.002759379,0.02804702,0.001041595,1.556157E-5,4.233267E-5,1.658493E-4,4.973008E-5,3.442832E-5,10.50248,9.164374E-5,662028.8,662028.8
5.087311E-4,15.81873,1.503561E7,1396.596,1396.596,0.001449687,1.0,0.8849175,0.01530643,1.453687E-4,0.01164244,0.002268149,1.04545E-4,1.529619E-5,0.01798761,2.653888E-5,0.03411376,7.178764E-4,3.842563E-4,0.002759439,0.02804664,0.001041448,1.556229E-5,4.233476E-5,1.658548E-4,4.973239E-5,3.443043E-5,10.50247,9.164372E-5,662028.7,662028.7
5.090412E-4,15.81876,1.501568E7,1396.597,1396.597,0.001449687,1.0,0.8849115,0.01530929,1.453769E-4,0.01164522,0.002268819,1.045833E-4,1.53052E-5,0.01799253,2.656207E-5,0.03411392,7.175116E-4,3.843023E-4,0.002760103,0.02804239,0.001039815,1.55703E-5,4.235802E-5,1.659157E-4,4.975814E-5,3.445397E-5,10.50246,9.164351E-5,662027.6,662027.6
5.090709E-4,15.81877,1.502217E7,1396.597,1396.597,0.001449687,1.0,0.8849109,0.01530956,1.453777E-4,0.01164548,0.002268883,1.04587E-4,1.530606E-5,0.017993,2.656429E-5,0.03411393,7.174767E-4,3.843067E-4,0.002760166,0.02804198,0.001039659,1.557107E-5,4.236024E-5,1.659215E-4,4.97606E-5,3.445622E-5,10.50246,9.164349E-5,662027.5,662027.5
5.09462E-4,15.81881,1.499785E7,1396.598,1396.598,0.001449687,1.0,0.8849033,0.01531317,1.45388E-4,0.01164898,0.002269726,1.046352E-4,1.531742E-5,0.01799919,2.659353E-5,0.03411412,7.170173E-4,3.843645E-4,0.002761003,0.02803663,0.001037604,1.558117E-5,4.238956E-5,1.659983E-4,4.979305E-5,3.448589E-5,10.50243,9.164322E-5,662026.2,662026.2
5.120897E-4,15.81912,1.475403E7,1396.606,1396.606,0.001449687,1.0,0.8848524,0.01533728,1.454567E-4,0.01167243,0.002275377,1.049583E-4,1.539363E-5,0.01804072,2.679008E-5,0.03411535,7.139445E-4,3.847504E-4,0.002766605,0.02800076,0.001023905,1.564886E-5,4.258627E-5,1.665132E-4,5.001064E-5,3.468508E-5,10.50229,9.164144E-5,662017.1,662017.1
5.121918E-4,15.81913,1.476259E7,1396.607,1396.607,0.001449687,1.0,0.8848504,0.01533821,1.454593E-4,0.01167334,0.002275596,1.049708E-4,1.539659E-5,0.01804233,2.679771E-5,0.03411539,7.138255E-4,3.847653E-4,0.002766822,0.02799937,0.001023376,1.565148E-5,4.25939E-5,1.665331E-4,5.001908E-5,3.469281E-5,10.50228,9.164137E-5,662016.8,662016.8
5.131256E-4,15.81924,1.468681E7,1396.61,1396.61,0.001449687,1.0,0.8848324,0.01534673,1.454835E-4,0.01168164,0.002277598,1.050851E-4,1.542363E-5,0.01805703,2.686758E-5,0.0341158,7.127396E-4,3.849011E-4,0.002768804,0.02798667,0.001018556,1.567547E-5,4.266367E-5,1.667155E-4,5.00962E-5,3.476351E-5,10.50223,9.164074E-5,662013.6,662013.6
5.134335E-4,15.81928,1.425637E7,1396.61,1396.61,0.001449687,1.0,0.8848265,0.01534953,1.454915E-4,0.01168437,0.002278257,1.051227E-4,1.543254E-5,0.01806187,2.689061E-5,0.03411593,7.123822E-4,3.849458E-4,0.002769456,0.02798248,0.001016972,1.568337E-5,4.268665E-5,1.667756E-4,5.01216E-5,3.47868E-5,10.50222,9.164053E-5,662012.5,662012.5
