Time_Soln#8 (sec),Volume_Soln#8 (cm3),Volumetric_heat_production_rate_Soln#8 (erg/cm3-sec),Surface_temperature_Soln#8 (K),Temperature_Soln#8 (K),Mass_Soln#8 (g),Pressure_Soln#8 (atm),Mole_fraction_H2_Soln#8 (),Mole_fraction_CH4_Soln#8 (),Mole_fraction_C2H6_Soln#8 (),Mole_fraction_C2H4_Soln#8 (),Mole_fraction_C2H2_Soln#8 (),Mole_fraction_C4H6_Soln#8 (),Mole_fraction_C4H4_Soln#8 (),Mole_fraction_C6H6_Soln#8 (),Mole_fraction_C10H8_Soln#8 (),Mole_fraction_C7H8_Soln#8 (),Mole_fraction_C7H7_Soln#8 (),Mole_fraction_STILB_Soln#8 (),Mole_fraction_C6H5C2H_Soln#8 (),Mole_fraction_C6H5C2H3_Soln#8 (),Mole_fraction_C6H5C2H5_Soln#8 (),Mole_fraction_INDENE_Soln#8 (),Mole_fraction_BIPHENYL_Soln#8 (),Mole_fraction_C14H10_Soln#8 (),Mole_fraction_BIN1B_Soln#8 (),Mole_fraction_BIN1A_Soln#8 (),Molecular_weight_Soln#8 (g/mole),Mass_density_Soln#8 (g/cm3),Unburned_hydrocarbons_Soln#8 (ppm),Volatile_organic_compounds_Soln#8 (ppm)
0.077,16.41385,1215701.0,1378.896,1378.896,0.001503379,1.0,0.8319066,0.05840219,2.538236E-4,0.01693625,0.01385552,9.09954E-5,4.49436E-4,0.0689137,0.001880942,5.099392E-4,6.978469E-6,3.205883E-6,0.001009947,1.913233E-4,5.300605E-7,2.085811E-4,0.001362897,8.397454E-4,0.001170008,0.001187784,10.36353,9.15921E-5,653270.0,653270.0
0.078,16.41697,1239457.0,1379.149,1379.149,0.001503379,1.0,0.8318708,0.05856297,2.518502E-4,0.01683357,0.01388801,9.011886E-5,4.477572E-4,0.06887125,0.001872538,4.921591E-4,6.769165E-6,3.175936E-6,0.001010351,1.901403E-4,5.206273E-7,2.073091E-4,0.001362996,8.316657E-4,0.001190859,0.001197766,10.36346,9.15747E-5,653266.0,653266.1
0.079,16.42012,1262745.0,1379.407,1379.407,0.001503379,1.0,0.8318372,0.05872195,2.498755E-4,0.01673242,0.01391849,8.925069E-5,4.460351E-4,0.06882696,0.001864219,4.759575E-4,6.578173E-6,3.147468E-6,0.001010829,1.889699E-4,5.117749E-7,2.060492E-4,0.001362941,8.238998E-4,0.001211699,0.001207712,10.36341,9.155712E-5,653262.9,653263.0
0.08,16.42331,1285500.0,1379.67,1379.67,0.001503379,1.0,0.8318058,0.05887925,2.479E-4,0.01663272,0.01394701,8.839069E-5,4.442759E-4,0.06878096,0.001855997,4.612039E-4,6.404099E-6,3.120278E-6,0.001011358,1.878116E-4,5.034642E-7,2.048032E-4,0.001362744,8.164425E-4,0.001232526,0.001217622,10.36337,9.153935E-5,653260.7,653260.9
0.081,16.42653,1307657.0,1379.938,1379.938,0.001503379,1.0,0.8317765,0.05903499,2.459245E-4,0.01653441,0.01397365,8.753867E-5,4.424853E-4,0.06873334,0.001847886,4.477775E-4,6.245633E-6,3.094197E-6,0.001011919,1.866651E-4,4.956576E-7,2.035725E-4,0.001362416,8.092879E-4,0.00125334,0.001227497,10.36335,9.15214E-5,653259.5,653259.7
0.082,16.42978,1329166.0,1380.21,1380.21,0.001503379,1.0,0.8317491,0.05918925,2.439496E-4,0.01643744,0.01399846,8.669448E-5,4.406686E-4,0.06868422,0.001839895,4.355665E-4,6.101552E-6,3.069081E-6,0.001012495,1.855298E-4,4.883193E-7,2.023585E-4,0.001361968,8.024291E-4,0.00127414,0.001237339,10.36334,9.150327E-5,653259.0,653259.2
0.083,16.43307,1349951.0,1380.486,1380.486,0.001503379,1.0,0.8317235,0.05934213,2.419759E-4,0.01634175,0.01402153,8.585793E-5,4.388308E-4,0.06863368,0.001832033,4.244676E-4,5.970707E-6,3.044807E-6,0.00101307,1.844054E-4,4.81415E-7,2.011622E-4,0.001361408,7.958589E-4,0.001294923,0.001247148,10.36335,9.148497E-5,653259.3,653259.5
0.084,16.43639,1369965.0,1380.767,1380.767,0.001503379,1.0,0.8316997,0.05949373,2.400043E-4,0.01624727,0.0140429,8.502881E-5,4.369763E-4,0.06858182,0.001824308,4.143854E-4,5.85203E-6,3.021273E-6,0.001013632,1.832915E-4,4.74912E-7,1.999848E-4,0.001360747,7.895696E-4,0.001315691,0.001256926,10.36336,9.146649E-5,653260.4,653260.6
0.085,16.43974,1389156.0,1381.052,1381.052,0.001503379,1.0,0.8316776,0.05964411,2.380351E-4,0.01615394,0.01406264,8.42069E-5,4.351093E-4,0.06852872,0.001816726,4.052323E-4,5.744523E-6,2.998387E-6,0.001014168,1.821877E-4,4.687792E-7,1.988269E-4,0.001359992,7.83553E-4,0.001336442,0.001266674,10.36339,9.144784E-5,653262.2,653262.3
0.086,16.44312,1407508.0,1381.341,1381.341,0.001503379,1.0,0.8316571,0.05979336,2.360691E-4,0.01606173,0.01408082,8.339196E-5,4.332334E-4,0.06847445,0.001809292,3.969272E-4,5.64727E-6,2.976076E-6,0.00101467,1.810935E-4,4.629881E-7,1.976892E-4,0.001359151,7.778008E-4,0.001357176,0.001276393,10.36342,9.142904E-5,653264.6,653264.7
0.087,16.44653,1425014.0,1381.634,1381.634,0.001503379,1.0,0.8316381,0.05994155,2.341068E-4,0.01597056,0.01409749,8.25838E-5,4.313521E-4,0.06841908,0.00180201,3.89396E-4,5.559424E-6,2.954273E-6,0.001015128,1.800086E-4,4.575127E-7,1.965724E-4,0.001358231,7.723044E-4,0.001377892,0.001286084,10.36347,9.141009E-5,653267.6,653267.7
0.088,16.44997,1441678.0,1381.931,1381.931,0.001503379,1.0,0.8316206,0.06008874,2.321489E-4,0.01588038,0.01411271,8.178226E-5,4.294685E-4,0.06836269,0.001794882,3.825704E-4,5.480206E-6,2.932923E-6,0.001015535,1.789326E-4,4.523288E-7,1.954769E-4,0.001357238,7.670548E-4,0.001398591,0.001295749,10.36353,9.139099E-5,653271.3,653271.3
0.089,16.45343,1457527.0,1382.231,1382.231,0.001503379,1.0,0.8316044,0.06023498,2.30196E-4,0.01579115,0.01412654,8.098723E-5,4.275855E-4,0.06830534,0.001787911,3.763878E-4,5.408897E-6,2.911979E-6,0.001015887,1.77865E-4,4.474141E-7,1.94403E-4,0.001356179,7.620434E-4,0.001419273,0.001305389,10.3636,9.137175E-5,653275.4,653275.4
0.09,16.45692,1472642.0,1382.534,1382.534,0.001503379,1.0,0.8315896,0.06038035,2.28249E-4,0.01570282,0.01413903,8.019865E-5,4.257055E-4,0.06824708,0.001781097,3.707908E-4,5.344857E-6,2.891398E-6,0.001016177,1.768055E-4,4.427497E-7,1.933512E-4,0.001355059,7.572609E-4,0.001439938,0.001315004,10.36368,9.135238E-5,653280.1,653280.1
0.0909163,16.46014,1486023.0,1382.815,1382.815,0.001503379,1.0,0.8315772,0.06051281,2.264708E-4,0.01562263,0.01414934,7.948183E-5,4.239879E-4,0.06819295,0.001774991,3.661313E-4,5.292071E-6,2.872829E-6,0.001016387,1.758416E-4,4.386828E-7,1.924073E-4,0.001353984,7.53072E-4,0.00145886,0.001323795,10.36376,9.133452E-5,653284.8,653284.8
0.091,16.46044,1491964.0,1382.841,1382.841,0.001503379,1.0,0.8315761,0.06052488,2.263094E-4,0.01561534,0.01415023,7.941678E-5,4.238315E-4,0.06818797,0.001774438,3.657257E-4,5.288441E-6,2.871146E-6,0.001016403,1.757538E-4,4.383473E-7,1.923239E-4,0.001353884,7.526978E-4,0.001460588,0.001324597,10.36376,9.133288E-5,653285.2,653285.3
0.092,16.46398,1508841.0,1383.151,1383.151,0.001503379,1.0,0.8315638,0.06066865,2.243907E-4,0.01552876,0.0141602,7.86487E-5,4.219715E-4,0.06812799,0.001767916,3.611439E-4,5.238591E-6,2.851194E-6,0.001016564,1.74711E-4,4.343279E-7,1.91331E-4,0.001352655,7.483375E-4,0.001481233,0.001334173,10.36386,9.131321E-5,653290.9,653290.9
0.09237785,16.46533,1517902.0,1383.269,1383.269,0.001503379,1.0,0.8315593,0.06072278,2.23671E-4,0.01549628,0.01416367,7.836215E-5,4.21273E-4,0.06810512,0.001765488,3.595288E-4,5.221954E-6,2.843729E-6,0.001016608,1.743194E-4,4.328996E-7,1.909652E-4,0.001352178,7.467407E-4,0.001489033,0.001337788,10.36389,9.130573E-5,653293.2,653293.3
0.09292452,16.46729,1520557.0,1383.441,1383.441,0.001503379,1.0,0.8315532,0.06080093,2.226271E-4,0.01544949,0.01416841,7.794876E-5,4.20264E-4,0.06807183,0.001762023,3.573026E-4,5.196442E-6,2.832997E-6,0.001016652,1.737552E-4,4.306804E-7,1.904303E-4,0.001351476,7.444822E-4,0.001500313,0.001343011,10.36395,9.129489E-5,653296.7,653296.8
0.093,16.46756,1521594.0,1383.465,1383.465,0.001503379,1.0,0.8315524,0.0608117,2.224831E-4,0.01544305,0.01416903,7.789172E-5,4.201249E-4,0.06806722,0.001761548,3.570047E-4,5.193206E-6,2.831521E-6,0.001016657,1.736775E-4,4.30384E-7,1.903574E-4,0.001351378,7.441749E-4,0.00150187,0.001343732,10.36396,9.12934E-5,653297.2,653297.3
0.094,16.47115,1534952.0,1383.781,1383.781,0.001503379,1.0,0.8315421,0.06095405,2.205792E-4,0.01535812,0.01417675,7.713816E-5,4.18289E-4,0.06800572,0.00175534,3.532672E-4,5.153007E-6,2.812107E-6,0.001016678,1.726516E-4,4.265862E-7,1.894042E-4,0.001350058,7.402061E-4,0.001522495,0.001353272,10.36406,9.127347E-5,653303.9,653304.0
0.095,16.47477,1547685.0,1384.1,1384.1,0.001503379,1.0,0.8315329,0.06109575,2.18684E-4,0.01527394,0.01418341,7.638967E-5,4.16466E-4,0.06794352,0.001749281,3.49895E-4,5.117482E-6,2.792931E-6,0.001016627,1.716328E-4,4.229657E-7,1.884737E-4,0.001348697,7.364209E-4,0.001543109,0.001362796,10.36417,9.125343E-5,653311.1,653311.1
0.096,16.47841,1559789.0,1384.422,1384.422,0.001503379,1.0,0.8315246,0.06123684,2.167982E-4,0.01519046,0.01418904,7.56471E-5,4.146571E-4,0.06788065,0.001743369,3.468548E-4,5.086224E-6,2.773974E-6,0.001016504,1.706208E-4,4.194995E-7,1.875655E-4,0.001347299,7.328111E-4,0.001563715,0.001372304,10.36429,9.123327E-5,653318.6,653318.6
0.097,16.48207,1571258.0,1384.746,1384.746,0.001503379,1.0,0.8315173,0.06137735,2.149225E-4,0.01510766,0.01419369,7.491072E-5,4.128632E-4,0.06781716,0.001737603,3.441162E-4,5.05886E-6,2.75522E-6,0.001016309,1.696154E-4,4.161753E-7,1.866792E-4,0.001345866,7.293685E-4,0.001584313,0.001381798,10.36442,9.121302E-5,653326.5,653326.5
0.098,16.48574,1582095.0,1385.072,1385.072,0.001503379,1.0,0.8315108,0.06151731,2.130572E-4,0.0150255,0.0141974,7.418059E-5,4.110853E-4,0.06775306,0.001731979,3.416518E-4,5.035053E-6,2.736655E-6,0.001016041,1.686164E-4,4.129815E-7,1.858145E-4,0.001344401,7.260853E-4,0.001604906,0.001391279,10.36455,9.119267E-5,653334.7,653334.7
0.09846051,16.48745,1588605.0,1385.224,1385.224,0.001503379,1.0,0.8315081,0.06158159,2.122024E-4,0.01498788,0.0141988,7.384658E-5,4.102723E-4,0.06772335,0.001729436,3.406018E-4,5.025611E-6,2.728166E-6,0.001015894,1.681584E-4,4.11571E-7,1.854247E-4,0.001343717,7.246246E-4,0.001614387,0.001395642,10.36461,9.118326E-5,653338.6,653338.6
0.099,16.48944,1594246.0,1385.401,1385.401,0.001503379,1.0,0.8315052,0.06165676,2.112057E-4,0.01494397,0.01420021,7.34579E-5,4.093252E-4,0.06768839,0.00172649,3.394358E-4,5.015053E-6,2.718268E-6,0.001015703,1.676237E-4,4.099626E-7,1.849746E-4,0.001342907,7.229524E-4,0.001625495,0.00140075,10.36469,9.117221E-5,653343.2,653343.3
0.1,16.49316,1604415.0,1385.733,1385.733,0.001503379,1.0,0.8315003,0.06179571,2.093667E-4,0.01486305,0.01420218,7.274298E-5,4.075835E-4,0.06762315,0.001721136,3.374464E-4,4.997686E-6,2.700048E-6,0.001015295,1.666375E-4,4.07026E-7,1.841547E-4,0.001341384,7.199626E-4,0.001646083,0.001410211,10.36483,9.115166E-5,653352.1,653352.1
