Time_Soln#20 (sec),Volume_Soln#20 (cm3),Volumetric_heat_production_rate_Soln#20 (erg/cm3-sec),Surface_temperature_Soln#20 (K),Temperature_Soln#20 (K),Mass_Soln#20 (g),Pressure_Soln#20 (atm),Mole_fraction_H2_Soln#20 (),Mole_fraction_H_Soln#20 (),Mole_fraction_CO_Soln#20 (),Mole_fraction_CH4_Soln#20 (),Mole_fraction_CH3_Soln#20 (),Mole_fraction_C2H4_Soln#20 (),Mole_fraction_C2H2_Soln#20 (),Mole_fraction_C3H4-P_Soln#20 (),Mole_fraction_RALD3_Soln#20 (),Mole_fraction_C4H2_Soln#20 (),Mole_fraction_C6H6_Soln#20 (),Mole_fraction_C10H8_Soln#20 (),Mole_fraction_C7H8_Soln#20 (),Mole_fraction_C7H7_Soln#20 (),Mole_fraction_C6H5C2H_Soln#20 (),Mole_fraction_C6H5C2H3_Soln#20 (),Mole_fraction_C6H5C2H5_Soln#20 (),Mole_fraction_C14H10_Soln#20 (),Mole_fraction_BIN1B_Soln#20 (),Mole_fraction_BIN1A_Soln#20 (),Molecular_weight_Soln#20 (g/mole),Mass_density_Soln#20 (g/cm3),Unburned_hydrocarbons_Soln#20 (ppm),Volatile_organic_compounds_Soln#20 (ppm)
0.06337333,16.10049,997062.4,1731.272,1731.272,0.001040801,1.0,0.8783201,1.786683E-4,0.00249127,0.02502328,1.038987E-4,0.002452997,0.07207626,2.093978E-4,-0.002482973,0.001044066,1.516998E-4,2.603489E-5,1.071366E-6,2.251062E-7,1.64726E-5,9.227136E-8,3.512874E-10,7.46803E-6,0.01886467,0.001254318,9.183576,6.464404E-5,583850.7,583850.8
0.06337333,16.10049,1039261.0,1731.272,1731.272,0.001040801,1.0,0.8783201,1.786683E-4,0.00249127,0.02502328,1.038987E-4,0.002452997,0.07207626,2.093978E-4,-0.002482973,0.001044066,1.516998E-4,2.603489E-5,1.071366E-6,2.251062E-7,1.64726E-5,9.227135E-8,3.512874E-10,7.468029E-6,0.01886467,0.001254318,9.183576,6.464404E-5,583850.7,583850.8
0.06337336,16.10049,1058058.0,1731.272,1731.272,0.001040801,1.0,0.8783201,1.786682E-4,0.00249127,0.02502328,1.038987E-4,0.002452996,0.07207626,2.093978E-4,-0.002482972,0.001044066,1.516997E-4,2.603488E-5,1.071366E-6,2.251061E-7,1.64726E-5,9.227132E-8,3.512872E-10,7.468026E-6,0.01886467,0.001254318,9.183576,6.464404E-5,583850.7,583850.8
0.06337336,16.10049,1104846.0,1731.272,1731.272,0.001040801,1.0,0.8783201,1.786682E-4,0.00249127,0.02502328,1.038987E-4,0.002452996,0.07207626,2.093978E-4,-0.002482972,0.001044066,1.516997E-4,2.603487E-5,1.071366E-6,2.251061E-7,1.647259E-5,9.22713E-8,3.512872E-10,7.468025E-6,0.01886467,0.001254318,9.183576,6.464404E-5,583850.7,583850.8
0.06337356,16.10049,1136133.0,1731.272,1731.272,0.001040801,1.0,0.8783201,1.786687E-4,0.002491267,0.02502326,1.038986E-4,0.002452995,0.07207623,2.093976E-4,-0.002482969,0.001044065,1.516993E-4,2.60348E-5,1.071362E-6,2.251054E-7,1.647255E-5,9.227099E-8,3.512858E-10,7.467999E-6,0.01886467,0.001254318,9.183576,6.464404E-5,583850.7,583850.8
0.06337373,16.10049,853231.4,1731.272,1731.272,0.001040801,1.0,0.8783202,1.786689E-4,0.002491265,0.02502324,1.038984E-4,0.002452994,0.07207621,2.093974E-4,-0.002482966,0.001044064,1.516989E-4,2.603473E-5,1.071359E-6,2.251049E-7,1.647251E-5,9.227071E-8,3.512846E-10,7.467977E-6,0.01886467,0.001254318,9.183576,6.464404E-5,583850.7,583850.8
0.06337373,16.10049,1100847.0,1731.272,1731.272,0.001040801,1.0,0.8783202,1.786688E-4,0.002491265,0.02502323,1.038984E-4,0.002452994,0.07207621,2.093974E-4,-0.002482966,0.001044064,1.516989E-4,2.603472E-5,1.071359E-6,2.251048E-7,1.647251E-5,9.22707E-8,3.512845E-10,7.467976E-6,0.01886467,0.001254318,9.183576,6.464404E-5,583850.7,583850.8
0.06337392,16.10049,979901.1,1731.272,1731.272,0.001040801,1.0,0.8783202,1.78669E-4,0.002491262,0.02502321,1.038986E-4,0.002452993,0.07207619,2.093972E-4,-0.002482963,0.001044063,1.516985E-4,2.603465E-5,1.071356E-6,2.251042E-7,1.647246E-5,9.227039E-8,3.512831E-10,7.467951E-6,0.01886468,0.001254318,9.183576,6.464403E-5,583850.6,583850.8
0.06337398,16.10049,1075755.0,1731.272,1731.272,0.001040801,1.0,0.8783202,1.786688E-4,0.002491261,0.0250232,1.038986E-4,0.002452993,0.07207618,2.093971E-4,-0.002482962,0.001044063,1.516984E-4,2.603463E-5,1.071355E-6,2.25104E-7,1.647245E-5,9.22703E-8,3.512828E-10,7.467944E-6,0.01886468,0.001254318,9.183576,6.464403E-5,583850.7,583850.8
0.06337398,16.10049,1059423.0,1731.272,1731.272,0.001040801,1.0,0.8783202,1.786687E-4,0.002491261,0.0250232,1.038986E-4,0.002452993,0.07207618,2.093971E-4,-0.002482962,0.001044063,1.516984E-4,2.603462E-5,1.071355E-6,2.25104E-7,1.647245E-5,9.227029E-8,3.512827E-10,7.467943E-6,0.01886468,0.001254318,9.183576,6.464403E-5,583850.7,583850.8
0.0633741,16.10049,1027817.0,1731.272,1731.272,0.001040801,1.0,0.8783203,1.786688E-4,0.002491259,0.02502319,1.038987E-4,0.002452992,0.07207616,2.09397E-4,-0.00248296,0.001044063,1.516981E-4,2.603457E-5,1.071353E-6,2.251036E-7,1.647242E-5,9.227009E-8,3.512819E-10,7.467928E-6,0.01886468,0.001254318,9.183576,6.464403E-5,583850.6,583850.8
0.06337414,16.10049,1082647.0,1731.272,1731.272,0.001040801,1.0,0.8783203,1.786688E-4,0.002491259,0.02502319,1.038988E-4,0.002452992,0.07207616,2.09397E-4,-0.00248296,0.001044062,1.516981E-4,2.603456E-5,1.071352E-6,2.251035E-7,1.647241E-5,9.227004E-8,3.512817E-10,7.467924E-6,0.01886468,0.001254318,9.183576,6.464403E-5,583850.6,583850.8
0.06337474,16.1005,1125178.0,1731.272,1731.272,0.001040801,1.0,0.8783204,1.78671E-4,0.002491251,0.02502311,1.038988E-4,0.002452986,0.07207608,2.093963E-4,-0.002482951,0.00104406,1.516968E-4,2.603432E-5,1.071341E-6,2.251015E-7,1.647227E-5,9.226906E-8,3.512775E-10,7.467845E-6,0.01886469,0.001254318,9.183576,6.464402E-5,583850.6,583850.8
0.06337513,16.1005,982812.5,1731.272,1731.272,0.001040801,1.0,0.8783205,1.786714E-4,0.002491245,0.02502306,1.038992E-4,0.002452983,0.07207603,2.093959E-4,-0.002482944,0.001044058,1.51696E-4,2.603416E-5,1.071334E-6,2.251002E-7,1.647218E-5,9.22684E-8,3.512749E-10,7.467793E-6,0.0188647,0.001254318,9.183576,6.464402E-5,583850.6,583850.8
0.06337515,16.1005,996977.7,1731.272,1731.272,0.001040801,1.0,0.8783205,1.786714E-4,0.002491245,0.02502306,1.038992E-4,0.002452983,0.07207603,2.093959E-4,-0.002482944,0.001044058,1.516959E-4,2.603415E-5,1.071334E-6,2.251002E-7,1.647218E-5,9.226838E-8,3.512748E-10,7.467791E-6,0.0188647,0.001254318,9.183576,6.464402E-5,583850.6,583850.8
0.06337526,16.1005,1097872.0,1731.272,1731.272,0.001040801,1.0,0.8783205,1.786714E-4,0.002491243,0.02502305,1.038993E-4,0.002452983,0.07207601,2.093958E-4,-0.002482942,0.001044058,1.516957E-4,2.60341E-5,1.071332E-6,2.250998E-7,1.647215E-5,9.226819E-8,3.512741E-10,7.467776E-6,0.01886471,0.001254318,9.183576,6.464402E-5,583850.6,583850.8
0.06337533,16.1005,1112109.0,1731.272,1731.272,0.001040801,1.0,0.8783206,1.786715E-4,0.002491242,0.02502304,1.038994E-4,0.002452982,0.072076,2.093957E-4,-0.002482941,0.001044058,1.516955E-4,2.603408E-5,1.071331E-6,2.250996E-7,1.647213E-5,9.226808E-8,3.512737E-10,7.467766E-6,0.01886471,0.001254318,9.183576,6.464401E-5,583850.6,583850.8
0.06337535,16.1005,1039701.0,1731.272,1731.272,0.001040801,1.0,0.8783206,1.786714E-4,0.002491242,0.02502304,1.038994E-4,0.002452982,0.072076,2.093957E-4,-0.002482941,0.001044058,1.516955E-4,2.603407E-5,1.071331E-6,2.250996E-7,1.647213E-5,9.226806E-8,3.512736E-10,7.467765E-6,0.01886471,0.001254318,9.183576,6.464401E-5,583850.6,583850.8
0.06337544,16.1005,1021038.0,1731.272,1731.272,0.001040801,1.0,0.8783206,1.786714E-4,0.002491241,0.02502303,1.038995E-4,0.002452982,0.07207599,2.093956E-4,-0.00248294,0.001044057,1.516953E-4,2.603403E-5,1.071329E-6,2.250993E-7,1.647211E-5,9.22679E-8,3.51273E-10,7.467753E-6,0.01886471,0.001254318,9.183576,6.464401E-5,583850.6,583850.8
0.06337546,16.1005,910497.3,1731.272,1731.272,0.001040801,1.0,0.8783206,1.786714E-4,0.00249124,0.02502302,1.038995E-4,0.002452982,0.07207599,2.093956E-4,-0.002482939,0.001044057,1.516953E-4,2.603403E-5,1.071329E-6,2.250992E-7,1.64721E-5,9.226787E-8,3.512729E-10,7.46775E-6,0.01886471,0.001254318,9.183576,6.464401E-5,583850.6,583850.8
0.06337547,16.1005,1074129.0,1731.272,1731.272,0.001040801,1.0,0.8783206,1.786714E-4,0.00249124,0.02502302,1.038995E-4,0.002452982,0.07207598,2.093956E-4,-0.002482939,0.001044057,1.516953E-4,2.603402E-5,1.071328E-6,2.250992E-7,1.64721E-5,9.226786E-8,3.512728E-10,7.467749E-6,0.01886471,0.001254318,9.183576,6.464401E-5,583850.6,583850.8
0.06337563,16.1005,956360.9,1731.272,1731.272,0.001040801,1.0,0.8783206,1.786717E-4,0.002491238,0.025023,1.038997E-4,0.002452981,0.07207596,2.093954E-4,-0.002482937,0.001044056,1.516949E-4,2.603396E-5,1.071326E-6,2.250987E-7,1.647206E-5,9.22676E-8,3.512719E-10,7.467728E-6,0.01886471,0.001254318,9.183576,6.464401E-5,583850.6,583850.7
0.06337564,16.1005,1106283.0,1731.272,1731.272,0.001040801,1.0,0.8783206,1.786717E-4,0.002491238,0.025023,1.038997E-4,0.002452981,0.07207596,2.093954E-4,-0.002482936,0.001044056,1.516949E-4,2.603395E-5,1.071325E-6,2.250986E-7,1.647206E-5,9.226757E-8,3.512718E-10,7.467726E-6,0.01886471,0.001254318,9.183576,6.464401E-5,583850.6,583850.7
0.06337616,16.1005,1129659.0,1731.273,1731.273,0.001040801,1.0,0.8783208,1.786733E-4,0.002491231,0.02502294,1.038995E-4,0.002452976,0.07207589,2.093949E-4,-0.002482928,0.001044054,1.516938E-4,2.603374E-5,1.071316E-6,2.25097E-7,1.647194E-5,9.226672E-8,3.512686E-10,7.467657E-6,0.01886472,0.001254318,9.183576,6.4644E-5,583850.6,583850.7
0.06337685,16.1005,1048428.0,1731.273,1731.273,0.001040801,1.0,0.8783209,1.786748E-4,0.002491221,0.02502285,1.038997E-4,0.00245297,0.0720758,2.093941E-4,-0.002482917,0.001044051,1.516923E-4,2.603346E-5,1.071304E-6,2.250949E-7,1.647178E-5,9.226558E-8,3.512644E-10,7.467566E-6,0.01886474,0.001254318,9.183575,6.464399E-5,583850.5,583850.7
0.06337686,16.1005,1002851.0,1731.273,1731.273,0.001040801,1.0,0.8783209,1.786747E-4,0.002491221,0.02502285,1.038997E-4,0.00245297,0.0720758,2.093941E-4,-0.002482917,0.001044051,1.516923E-4,2.603345E-5,1.071304E-6,2.250948E-7,1.647177E-5,9.226557E-8,3.512643E-10,7.467565E-6,0.01886474,0.001254318,9.183575,6.464399E-5,583850.5,583850.7
0.06337687,16.1005,1116757.0,1731.273,1731.273,0.001040801,1.0,0.8783209,1.786747E-4,0.002491221,0.02502285,1.038997E-4,0.00245297,0.0720758,2.093941E-4,-0.002482917,0.001044051,1.516923E-4,2.603345E-5,1.071304E-6,2.250948E-7,1.647177E-5,9.226556E-8,3.512643E-10,7.467564E-6,0.01886474,0.001254318,9.183575,6.464399E-5,583850.5,583850.7
0.06338073,16.10052,1169690.0,1731.274,1731.274,0.001040801,1.0,0.8783219,1.786794E-4,0.002491165,0.02502238,1.038997E-4,0.002452932,0.0720753,2.093897E-4,-0.002482857,0.001044036,1.516841E-4,2.603188E-5,1.071235E-6,2.250832E-7,1.647087E-5,9.225921E-8,3.51241E-10,7.467056E-6,0.01886482,0.001254318,9.183575,6.464394E-5,583850.4,583850.5
0.06341794,16.10063,1018832.0,1731.285,1731.285,0.001040801,1.0,0.8783309,1.788757E-4,0.002490712,0.02501777,1.039929E-4,0.002452553,0.07207044,2.093304E-4,-0.002482275,0.001043884,1.516051E-4,2.601681E-5,1.070574E-6,2.250053E-7,1.646225E-5,9.219614E-8,3.51258E-10,7.462065E-6,0.01886556,0.001254317,9.183564,6.464347E-5,583848.6,583848.9
0.06345507,16.10072,1921837.0,1731.292,1731.292,0.001040801,1.0,0.8783395,1.794702E-4,0.002490593,0.02501295,1.043072E-4,0.002452192,0.07206543,2.092053E-4,-0.002481694,0.001043725,1.515263E-4,2.600076E-5,1.070195E-6,2.251977E-7,1.645575E-5,9.211443E-8,3.526785E-10,7.456041E-6,0.01886624,0.001254314,9.18355,6.464311E-5,583846.5,583847.0
0.06345591,16.10073,1912779.0,1731.292,1731.292,0.001040801,1.0,0.8783398,1.794447E-4,0.002490572,0.02501284,1.042941E-4,0.002452185,0.07206532,2.092053E-4,-0.00248168,0.001043722,1.515246E-4,2.600037E-5,1.070197E-6,2.251924E-7,1.645563E-5,9.211273E-8,3.526331E-10,7.455919E-6,0.01886626,0.001254314,9.18355,6.46431E-5,583846.4,583847.0
0.0634604,16.10075,1730736.0,1731.294,1731.294,0.001040801,1.0,0.8783411,1.793351E-4,0.002490496,0.02501225,1.042318E-4,0.002452145,0.07206473,2.092083E-4,-0.00248161,0.001043703,1.515156E-4,2.599837E-5,1.070204E-6,2.251589E-7,1.645495E-5,9.210423E-8,3.523826E-10,7.45527E-6,0.01886637,0.001254314,9.18355,6.464301E-5,583846.2,583846.7
0.06346075,16.10075,1661143.0,1731.295,1731.295,0.001040801,1.0,0.8783412,1.793277E-4,0.002490491,0.0250122,1.042274E-4,0.002452143,0.07206469,2.092086E-4,-0.002481605,0.001043701,1.515149E-4,2.599822E-5,1.070204E-6,2.251561E-7,1.64549E-5,9.210361E-8,3.523635E-10,7.45522E-6,0.01886638,0.001254314,9.18355,6.464301E-5,583846.2,583846.6
0.06346077,16.10075,1658995.0,1731.295,1731.295,0.001040801,1.0,0.8783412,1.793273E-4,0.002490491,0.0250122,1.042273E-4,0.002452143,0.07206469,2.092086E-4,-0.002481605,0.001043701,1.515149E-4,2.599821E-5,1.070204E-6,2.25156E-7,1.64549E-5,9.210358E-8,3.523627E-10,7.455218E-6,0.01886638,0.001254314,9.18355,6.464301E-5,583846.2,583846.6
0.06346139,16.10075,1724544.0,1731.295,1731.295,0.001040801,1.0,0.8783414,1.79315E-4,0.002490482,0.02501212,1.042198E-4,0.002452137,0.0720646,2.092093E-4,-0.002481595,0.001043699,1.515136E-4,2.599794E-5,1.070204E-6,2.25151E-7,1.64548E-5,9.210248E-8,3.523291E-10,7.45513E-6,0.01886639,0.001254314,9.18355,6.4643E-5,583846.2,583846.6
0.06347751,16.10082,1467035.0,1731.302,1731.302,0.001040801,1.0,0.8783459,1.79087E-4,0.002490284,0.0250101,1.040817E-4,0.002451987,0.0720625,2.092238E-4,-0.002481343,0.001043632,1.514812E-4,2.599118E-5,1.070119E-6,2.250294E-7,1.645183E-5,9.207692E-8,3.516339E-10,7.452899E-6,0.01886675,0.001254314,9.183549,6.464272E-5,583845.5,583845.7
0.06351164,16.10095,1269127.0,1731.315,1731.315,0.001040801,1.0,0.878355,1.788768E-4,0.002489793,0.02500589,1.039413E-4,0.002451656,0.07205806,2.09211E-4,-0.002480821,0.001043494,1.514113E-4,2.597767E-5,1.06958E-6,2.248223E-7,1.644426E-5,9.20289E-8,3.507849E-10,7.448464E-6,0.01886748,0.001254315,9.183544,6.464221E-5,583844.0,583844.1
0.06353216,16.10102,1214167.0,1731.322,1731.322,0.001040801,1.0,0.8783603,1.788304E-4,0.002489476,0.02500335,1.039033E-4,0.002451455,0.07205541,2.091882E-4,-0.002480516,0.001043411,1.513687E-4,2.596973E-5,1.069155E-6,2.247178E-7,1.643935E-5,9.199997E-8,3.504634E-10,7.445885E-6,0.01886791,0.001254315,9.18354,6.464192E-5,583843.1,583843.2
0.06353346,16.10102,1218043.0,1731.322,1731.322,0.001040801,1.0,0.8783606,1.788277E-4,0.002489455,0.02500319,1.03901E-4,0.002451442,0.07205525,2.091866E-4,-0.002480495,0.001043406,1.51366E-4,2.596922E-5,1.069127E-6,2.247115E-7,1.643904E-5,9.19981E-8,3.504457E-10,7.445723E-6,0.01886794,0.001254315,9.18354,6.46419E-5,583843.0,583843.1
0.06354469,16.10106,1193066.0,1731.326,1731.326,0.001040801,1.0,0.8783635,1.788114E-4,0.002489278,0.0250018,1.038855E-4,0.002451329,0.0720538,2.091727E-4,-0.00248032,0.001043361,1.513426E-4,2.59649E-5,1.068884E-6,2.246572E-7,1.643629E-5,9.198185E-8,3.50292E-10,7.444327E-6,0.01886817,0.001254315,9.183538,6.464175E-5,583842.5,583842.6
0.06354638,16.10107,1044340.0,1731.326,1731.326,0.001040801,1.0,0.8783639,1.788127E-4,0.002489254,0.02500159,1.038857E-4,0.002451312,0.07205358,2.091704E-4,-0.002480293,0.001043354,1.51339E-4,2.596424E-5,1.068846E-6,2.246496E-7,1.643588E-5,9.197936E-8,3.502737E-10,7.444116E-6,0.0188682,0.001254315,9.183537,6.464172E-5,583842.5,583842.6
0.06354643,16.10107,1048679.0,1731.326,1731.326,0.001040801,1.0,0.8783639,1.788122E-4,0.002489253,0.02500159,1.038856E-4,0.002451312,0.07205357,2.091704E-4,-0.002480293,0.001043354,1.513389E-4,2.596422E-5,1.068845E-6,2.246494E-7,1.643586E-5,9.197928E-8,3.502731E-10,7.444109E-6,0.0188682,0.001254315,9.183537,6.464172E-5,583842.5,583842.6
0.06354651,16.10107,1167179.0,1731.327,1731.327,0.001040801,1.0,0.8783639,1.788119E-4,0.002489251,0.02500158,1.038855E-4,0.002451311,0.07205356,2.091702E-4,-0.002480291,0.001043354,1.513388E-4,2.596419E-5,1.068843E-6,2.24649E-7,1.643584E-5,9.197916E-8,3.502723E-10,7.444099E-6,0.01886821,0.001254315,9.183537,6.464172E-5,583842.5,583842.6
0.06354881,16.10108,1204259.0,1731.327,1731.327,0.001040801,1.0,0.8783645,1.788072E-4,0.002489212,0.02500129,1.038805E-4,0.002451288,0.07205326,2.091672E-4,-0.002480255,0.001043345,1.51334E-4,2.596331E-5,1.068793E-6,2.246386E-7,1.643528E-5,9.197579E-8,3.502454E-10,7.443814E-6,0.01886825,0.001254315,9.183537,6.464169E-5,583842.4,583842.5
0.06357167,16.10115,1180812.0,1731.335,1731.335,0.001040801,1.0,0.8783704,1.787855E-4,0.002488844,0.02499847,1.038556E-4,0.002451055,0.07205031,2.091371E-4,-0.002479899,0.001043253,1.512861E-4,2.595452E-5,1.068289E-6,2.245336E-7,1.642962E-5,9.194157E-8,3.49969E-10,7.440991E-6,0.01886872,0.001254315,9.183533,6.464138E-5,583841.4,583841.5
0.06369881,16.10158,1152716.0,1731.376,1731.376,0.001040801,1.0,0.8784025,1.788538E-4,0.002486841,0.02498273,1.038258E-4,0.002449756,0.07203387,2.089576E-4,-0.002477926,0.001042745,1.510179E-4,2.590497E-5,1.065634E-6,2.240492E-7,1.639822E-5,9.17355E-8,3.489199E-10,7.425227E-6,0.01887132,0.001254315,9.183508,6.463968E-5,583835.8,583835.9
0.06377109,16.10181,1175730.0,1731.397,1731.397,0.001040801,1.0,0.8784204,1.790743E-4,0.002485859,0.02497375,1.039135E-4,0.002449039,0.07202448,2.088445E-4,-0.002476819,0.001042453,1.508656E-4,2.587579E-5,1.064359E-6,2.238784E-7,1.638141E-5,9.16098E-8,3.487873E-10,7.415833E-6,0.01887278,0.001254314,9.183491,6.463875E-5,583832.5,583832.8
0.0637711,16.10181,1176502.0,1731.397,1731.397,0.001040801,1.0,0.8784204,1.790743E-4,0.002485858,0.02497374,1.039135E-4,0.002449039,0.07202448,2.088445E-4,-0.002476819,0.001042453,1.508655E-4,2.587579E-5,1.064359E-6,2.238783E-7,1.638141E-5,9.160979E-8,3.487873E-10,7.415832E-6,0.01887278,0.001254314,9.183491,6.463875E-5,583832.5,583832.8
0.0637727,16.10182,1281748.0,1731.398,1731.398,0.001040801,1.0,0.8784208,1.790576E-4,0.002485821,0.02497354,1.039015E-4,0.002449023,0.07202427,2.08842E-4,-0.002476794,0.001042447,1.508622E-4,2.587512E-5,1.064335E-6,2.238747E-7,1.638105E-5,9.160694E-8,3.487803E-10,7.415621E-6,0.01887282,0.001254314,9.183491,6.463873E-5,583832.5,583832.7
0.06377352,16.10182,1327324.0,1731.398,1731.398,0.001040801,1.0,0.8784211,1.79046E-4,0.002485801,0.02497344,1.038943E-4,0.002449016,0.07202417,2.088409E-4,-0.002476782,0.001042444,1.508605E-4,2.587479E-5,1.064323E-6,2.238719E-7,1.638088E-5,9.160552E-8,3.487689E-10,7.415516E-6,0.01887283,0.001254314,9.183491,6.463872E-5,583832.4,583832.7
0.06377568,16.10183,1310039.0,1731.399,1731.399,0.001040801,1.0,0.8784217,1.790322E-4,0.002485762,0.02497317,1.038859E-4,0.002448995,0.07202389,2.088386E-4,-0.002476748,0.001042435,1.50856E-4,2.587392E-5,1.064292E-6,2.238632E-7,1.63804E-5,9.160181E-8,3.48732E-10,7.415238E-6,0.01887288,0.001254314,9.183491,6.463868E-5,583832.3,583832.5
0.06379945,16.10191,1211617.0,1731.407,1731.407,0.001040801,1.0,0.8784278,1.789594E-4,0.002485403,0.02497022,1.038322E-4,0.002448761,0.07202082,2.088178E-4,-0.002476379,0.001042339,1.508065E-4,2.586449E-5,1.063914E-6,2.237593E-7,1.637496E-5,9.156292E-8,3.483569E-10,7.412214E-6,0.01887337,0.001254315,9.183487,6.463835E-5,583831.3,583831.4
0.0638132,16.10196,1184508.0,1731.412,1731.412,0.001040801,1.0,0.8784313,1.789428E-4,0.002485193,0.02496853,1.038153E-4,0.002448626,0.07201904,2.08803E-4,-0.002476166,0.001042284,1.507777E-4,2.58591E-5,1.06367E-6,2.237031E-7,1.637172E-5,9.1541E-8,3.481923E-10,7.410485E-6,0.01887365,0.001254315,9.183484,6.463816E-5,583830.7,583830.8
0.06381369,16.10196,1112204.0,1731.412,1731.412,0.001040801,1.0,0.8784314,1.789421E-4,0.002485186,0.02496847,1.038148E-4,0.002448621,0.07201898,2.088025E-4,-0.002476158,0.001042282,1.507767E-4,2.585891E-5,1.063661E-6,2.237011E-7,1.63716E-5,9.154022E-8,3.481869E-10,7.410423E-6,0.01887366,0.001254315,9.183484,6.463815E-5,583830.7,583830.8
0.06381383,16.10196,1181981.0,1731.412,1731.412,0.001040801,1.0,0.8784315,1.78942E-4,0.002485184,0.02496845,1.038147E-4,0.00244862,0.07201896,2.088023E-4,-0.002476156,0.001042282,1.507764E-4,2.585885E-5,1.063658E-6,2.237006E-7,1.637157E-5,9.153999E-8,3.481854E-10,7.410405E-6,0.01887367,0.001254315,9.183484,6.463815E-5,583830.7,583830.8
0.06381577,16.10197,1153065.0,1731.413,1731.413,0.001040801,1.0,0.878432,1.789404E-4,0.002485154,0.02496821,1.038128E-4,0.002448602,0.07201871,2.088001E-4,-0.002476126,0.001042274,1.507724E-4,2.585809E-5,1.063623E-6,2.236929E-7,1.637111E-5,9.15369E-8,3.481642E-10,7.410162E-6,0.01887371,0.001254315,9.183484,6.463812E-5,583830.6,583830.7
0.0638159,16.10197,1007966.0,1731.413,1731.413,0.001040801,1.0,0.878432,1.789401E-4,0.002485152,0.0249682,1.038128E-4,0.002448601,0.07201869,2.088E-4,-0.002476124,0.001042273,1.507721E-4,2.585804E-5,1.06362E-6,2.236923E-7,1.637108E-5,9.15367E-8,3.481629E-10,7.410146E-6,0.01887371,0.001254315,9.183484,6.463812E-5,583830.6,583830.7
0.06381592,16.10197,1074999.0,1731.413,1731.413,0.001040801,1.0,0.878432,1.7894E-4,0.002485151,0.02496819,1.038129E-4,0.002448601,0.07201869,2.088E-4,-0.002476124,0.001042273,1.507721E-4,2.585803E-5,1.06362E-6,2.236923E-7,1.637107E-5,9.153667E-8,3.481627E-10,7.410144E-6,0.01887371,0.001254315,9.183484,6.463812E-5,583830.6,583830.7
0.06381594,16.10197,1131511.0,1731.413,1731.413,0.001040801,1.0,0.878432,1.789399E-4,0.002485151,0.02496819,1.038129E-4,0.002448601,0.07201869,2.087999E-4,-0.002476123,0.001042273,1.50772E-4,2.585803E-5,1.06362E-6,2.236922E-7,1.637107E-5,9.153664E-8,3.481625E-10,7.410141E-6,0.01887371,0.001254315,9.183484,6.463812E-5,583830.6,583830.7
0.0638171,16.10197,1166123.0,1731.413,1731.413,0.001040801,1.0,0.8784323,1.789396E-4,0.002485133,0.02496805,1.038116E-4,0.00244859,0.07201854,2.087986E-4,-0.002476105,0.001042269,1.507696E-4,2.585757E-5,1.063598E-6,2.236876E-7,1.637079E-5,9.153479E-8,3.481502E-10,7.409996E-6,0.01887373,0.001254315,9.183484,6.463811E-5,583830.6,583830.7
0.06382027,16.10198,1166823.0,1731.414,1731.414,0.001040801,1.0,0.8784331,1.789391E-4,0.002485085,0.02496766,1.038094E-4,0.002448559,0.07201813,2.08795E-4,-0.002476056,0.001042256,1.507629E-4,2.585633E-5,1.06354E-6,2.236753E-7,1.637004E-5,9.152976E-8,3.481177E-10,7.409598E-6,0.0188738,0.001254315,9.183483,6.463806E-5,583830.4,583830.5
0.06382051,16.10198,1161162.0,1731.414,1731.414,0.001040801,1.0,0.8784332,1.789388E-4,0.002485081,0.02496763,1.038093E-4,0.002448557,0.0720181,2.087947E-4,-0.002476052,0.001042255,1.507624E-4,2.585624E-5,1.063535E-6,2.236744E-7,1.636998E-5,9.152937E-8,3.481152E-10,7.409568E-6,0.0188738,0.001254315,9.183483,6.463806E-5,583830.4,583830.5
0.06382067,16.10198,756756.4,1731.414,1731.414,0.001040801,1.0,0.8784332,1.789385E-4,0.002485079,0.02496761,1.038092E-4,0.002448556,0.07201808,2.087945E-4,-0.00247605,0.001042254,1.507621E-4,2.585617E-5,1.063532E-6,2.236737E-7,1.636994E-5,9.152911E-8,3.481136E-10,7.409547E-6,0.01887381,0.001254315,9.183483,6.463806E-5,583830.4,583830.5
0.06382069,16.10198,1146284.0,1731.414,1731.414,0.001040801,1.0,0.8784332,1.789383E-4,0.002485078,0.02496761,1.038092E-4,0.002448557,0.07201807,2.087945E-4,-0.00247605,0.001042254,1.507621E-4,2.585616E-5,1.063532E-6,2.236737E-7,1.636994E-5,9.152909E-8,3.481135E-10,7.409545E-6,0.01887381,0.001254315,9.183483,6.463806E-5,583830.4,583830.5
0.06382088,16.10198,1067047.0,1731.414,1731.414,0.001040801,1.0,0.8784333,1.789379E-4,0.002485075,0.02496759,1.038091E-4,0.002448555,0.07201805,2.087943E-4,-0.002476046,0.001042253,1.507617E-4,2.585609E-5,1.063529E-6,2.236729E-7,1.636989E-5,9.152878E-8,3.481116E-10,7.409521E-6,0.01887381,0.001254315,9.183483,6.463806E-5,583830.4,583830.5
