Time_Soln#16 (sec),Volume_Soln#16 (cm3),Volumetric_heat_production_rate_Soln#16 (erg/cm3-sec),Surface_temperature_Soln#16 (K),Temperature_Soln#16 (K),Mass_Soln#16 (g),Pressure_Soln#16 (atm),Mole_fraction_H2_Soln#16 (),Mole_fraction_H_Soln#16 (),Mole_fraction_CH4_Soln#16 (),Mole_fraction_CH3_Soln#16 (),Mole_fraction_C2H4_Soln#16 (),Mole_fraction_C2H2_Soln#16 (),Mole_fraction_C3H4-P_Soln#16 (),Mole_fraction_C4H4_Soln#16 (),Mole_fraction_C4H2_Soln#16 (),Mole_fraction_C6H6_Soln#16 (),Mole_fraction_C10H8_Soln#16 (),Mole_fraction_C7H8_Soln#16 (),Mole_fraction_C7H7_Soln#16 (),Mole_fraction_C6H5C2H_Soln#16 (),Mole_fraction_C6H5C2H3_Soln#16 (),Mole_fraction_C6H5C2H5_Soln#16 (),Mole_fraction_BIPHENYL_Soln#16 (),Mole_fraction_C14H10_Soln#16 (),Mole_fraction_BIN1B_Soln#16 (),Mole_fraction_BIN1A_Soln#16 (),Molecular_weight_Soln#16 (g/mole),Mass_density_Soln#16 (g/cm3),Unburned_hydrocarbons_Soln#16 (ppm),Volatile_organic_compounds_Soln#16 (ppm)
1.336594E-5,15.63013,-2.127357E9,1711.525,1711.525,0.00115975,1.0,0.8831319,2.117078E-4,0.01782723,3.754493E-4,0.009000626,0.003903175,1.117494E-4,1.722464E-4,3.504744E-4,0.01791444,8.109693E-5,0.02675933,0.004898212,0.004401312,0.02804196,3.45681E-4,4.581389E-5,1.388538E-4,5.057275E-7,1.556542E-5,10.42084,7.419959E-5,656883.1,656883.1
1.354327E-5,15.63036,-2.156867E9,1711.433,1711.433,0.00115975,1.0,0.8829957,2.103197E-4,0.0178972,3.702628E-4,0.00905028,0.003936192,1.134293E-4,1.738714E-4,3.566579E-4,0.01803208,8.305679E-5,0.02673498,0.004863719,0.004426917,0.02793796,3.308843E-4,4.64132E-5,1.404319E-4,5.208326E-7,1.589444E-5,10.42013,7.419851E-5,656838.3,656838.4
1.36128E-5,15.63045,-2.168071E9,1711.397,1711.397,0.00115975,1.0,0.8829428,2.097866E-4,0.01792429,3.682813E-4,0.00906959,0.003949085,1.140882E-4,1.745037E-4,3.590871E-4,0.01807787,8.382837E-5,0.02672529,0.004850365,0.004436872,0.02789745,3.252752E-4,4.664783E-5,1.410492E-4,5.268194E-7,1.602379E-5,10.41985,7.419811E-5,656820.8,656820.9
1.361926E-5,15.63045,-2.169167E9,1711.394,1711.394,0.00115975,1.0,0.8829379,2.097373E-4,0.0179268,3.680986E-4,0.00907138,0.003950282,1.141494E-4,1.745624E-4,3.59313E-4,0.01808211,8.390017E-5,0.02672438,0.004849128,0.004437795,0.02789369,3.247592E-4,4.666963E-5,1.411066E-4,5.273777E-7,1.603583E-5,10.41983,7.419807E-5,656819.2,656819.3
1.373208E-5,15.63058,-2.187174E9,1711.334,1711.334,0.00115975,1.0,0.8828526,2.088862E-4,0.01797033,3.649489E-4,0.00910251,0.003971135,1.152189E-4,1.755821E-4,3.632607E-4,0.01815599,8.515619E-5,0.02670848,0.004827676,0.004453843,0.02782828,3.158989E-4,4.704992E-5,1.421065E-4,5.371762E-7,1.624616E-5,10.41938,7.419745E-5,656791.0,656791.0
1.385968E-5,15.63072,-2.206965E9,1711.266,1711.266,0.00115975,1.0,0.8827569,2.079426E-4,0.01801897,3.614746E-4,0.009137445,0.00399463,1.16429E-4,1.76727E-4,3.677338E-4,0.01823897,8.658227E-5,0.02669025,0.004803711,0.004471849,0.02775476,3.061995E-4,4.747946E-5,1.432351E-4,5.483744E-7,1.648466E-5,10.41888,7.419679E-5,656759.1,656759.2
1.387208E-5,15.63074,-2.209131E9,1711.26,1711.26,0.00115975,1.0,0.8827477,2.078519E-4,0.01802367,3.61142E-4,0.009140823,0.003996907,1.165465E-4,1.768377E-4,3.681687E-4,0.018247,8.672108E-5,0.02668847,0.0048014,0.00447359,0.02774764,3.052753E-4,4.752114E-5,1.433446E-4,5.494686E-7,1.650785E-5,10.41883,7.419673E-5,656756.0,656756.1
1.390689E-5,15.63077,-2.214196E9,1711.241,1711.241,0.00115975,1.0,0.8827218,2.075986E-4,0.01803681,3.602131E-4,0.009150294,0.004003297,1.168767E-4,1.771481E-4,3.693907E-4,0.01826951,8.711132E-5,0.02668345,0.004794927,0.00447847,0.02772768,3.026985E-4,4.76382E-5,1.43652E-4,5.525491E-7,1.657305E-5,10.41869,7.419656E-5,656747.4,656747.4
1.45541E-5,15.63133,-2.306098E9,1710.888,1710.888,0.00115975,1.0,0.8822509,2.031377E-4,0.0182735,3.440973E-4,0.009322675,0.004120857,1.230216E-4,1.828026E-4,3.922133E-4,0.01868028,9.444084E-5,0.02658682,0.004678735,0.004567248,0.0273628,2.589447E-4,4.98068E-5,1.493342E-4,6.114908E-7,1.779328E-5,10.41616,7.419389E-5,656588.1,656588.2
1.461924E-5,15.63138,-2.314758E9,1710.851,1710.851,0.00115975,1.0,0.8822047,2.02714E-4,0.01829654,3.425906E-4,0.009339645,0.004132562,1.236406E-4,1.833595E-4,3.945202E-4,0.01872082,9.518609E-5,0.02657677,0.004667473,0.004575982,0.02732672,2.549521E-4,5.002427E-5,1.499028E-4,6.175999E-7,1.791691E-5,10.41591,7.419368E-5,656572.3,656572.4
1.462898E-5,15.63139,-2.315857E9,1710.846,1710.846,0.00115975,1.0,0.8821978,2.02651E-4,0.01829997,3.42367E-4,0.009342177,0.00413431,1.237331E-4,1.834425E-4,3.948653E-4,0.01872687,9.529761E-5,0.02657526,0.004665795,0.004577284,0.02732133,2.543613E-4,5.005678E-5,1.499877E-4,6.18516E-7,1.793541E-5,10.41587,7.419365E-5,656569.9,656570.0
1.467931E-5,15.63142,-2.322345E9,1710.818,1710.818,0.00115975,1.0,0.8821622,2.023271E-4,0.01831767,3.412188E-4,0.009355236,0.004143337,1.242115E-4,1.838711E-4,3.966494E-4,0.01875809,9.587464E-5,0.02656745,0.004657155,0.004584004,0.02729354,2.513334E-4,5.022473E-5,1.504267E-4,6.23264E-7,1.803108E-5,10.41568,7.419349E-5,656557.7,656557.8
1.481198E-5,15.6315,-2.339289E9,1710.743,1710.743,0.00115975,1.0,0.8820689,2.014854E-4,0.01836394,3.382474E-4,0.009389469,0.004167065,1.254726E-4,1.849945E-4,4.01356E-4,0.01883997,9.739905E-5,0.02654672,0.004634598,0.004601616,0.0272206,2.43544E-4,5.066701E-5,1.515818E-4,6.358681E-7,1.82836E-5,10.41517,7.41931E-5,656525.6,656525.6
1.481921E-5,15.63151,-2.339986E9,1710.739,1710.739,0.00115975,1.0,0.8820638,2.0144E-4,0.01836645,3.380876E-4,0.009391329,0.004168356,1.255414E-4,1.850555E-4,4.016129E-4,0.01884442,9.748235E-5,0.02654558,0.004633377,0.004602572,0.02721664,2.431272E-4,5.069112E-5,1.516447E-4,6.365595E-7,1.829739E-5,10.41514,7.419308E-5,656523.8,656523.9
1.498508E-5,15.6316,-2.360157E9,1710.645,1710.645,0.00115975,1.0,0.8819483,2.004134E-4,0.0184235,3.344879E-4,0.009433733,0.004197889,1.271186E-4,1.864471E-4,4.07507E-4,0.01894595,9.939628E-5,0.02651933,0.004605639,0.00462438,0.02712612,2.337926E-4,5.124332E-5,1.530855E-4,6.525186E-7,1.861399E-5,10.41451,7.419264E-5,656483.9,656483.9
1.503121E-5,15.63162,-2.365549E9,1710.618,1710.618,0.00115975,1.0,0.8819164,2.001324E-4,0.01843923,3.335079E-4,0.009445453,0.004206078,1.275574E-4,1.868316E-4,4.091479E-4,0.01897404,9.993001E-5,0.02651197,0.004598011,0.004630406,0.02710107,2.312698E-4,5.139674E-5,1.534856E-4,6.569943E-7,1.870219E-5,10.41433,7.419253E-5,656472.8,656472.8
1.504199E-5,15.63163,-2.366863E9,1710.612,1710.612,0.00115975,1.0,0.8819089,2.000671E-4,0.01844289,3.332802E-4,0.009448187,0.004207989,1.276599E-4,1.869213E-4,4.095314E-4,0.01898059,1.000548E-4,0.02651024,0.004596234,0.004631811,0.02709523,2.306849E-4,5.143258E-5,1.53579E-4,6.580425E-7,1.872281E-5,10.41429,7.419251E-5,656470.2,656470.2
1.568842E-5,15.63186,-2.436894E9,1710.237,1710.237,0.00115975,1.0,0.8814713,1.9634E-4,0.01865673,3.204775E-4,0.009609086,0.00432161,1.338111E-4,1.921986E-4,4.325964E-4,0.01936713,1.076009E-4,0.02640447,0.004493303,0.004714465,0.02674993,1.985345E-4,5.357633E-5,1.591562E-4,7.225492E-7,1.996613E-5,10.41185,7.41914E-5,656316.4,656316.4
1.603294E-5,15.63192,-2.469703E9,1710.033,1710.033,0.00115975,1.0,0.8812447,1.944967E-4,0.01876624,3.142874E-4,0.009692494,0.004381367,1.370913E-4,1.949314E-4,4.449337E-4,0.01956821,1.116694E-4,0.02634631,0.004441269,0.004757254,0.02656995,1.835439E-4,5.471463E-5,1.621085E-4,7.582534E-7,2.063386E-5,10.41057,7.419111E-5,656235.4,656235.5
1.606226E-5,15.63192,-2.472826E9,1710.015,1710.015,0.00115975,1.0,0.8812256,1.943441E-4,0.01877542,3.137795E-4,0.009699518,0.004386427,1.373704E-4,1.951614E-4,4.459845E-4,0.01958517,1.12017E-4,0.0263413,0.00443693,0.004760856,0.02655476,1.823311E-4,5.481135E-5,1.623591E-4,7.613339E-7,2.069083E-5,10.41046,7.41911E-5,656228.6,656228.7
1.60643E-5,15.63192,-2.472501E9,1710.014,1710.014,0.00115975,1.0,0.8812243,1.943335E-4,0.01877606,3.137442E-4,0.009700008,0.00438678,1.373898E-4,1.951774E-4,4.460578E-4,0.01958635,1.120413E-4,0.02634095,0.004436628,0.004761107,0.0265537,1.822468E-4,5.481809E-5,1.623766E-4,7.61549E-7,2.06948E-5,10.41045,7.41911E-5,656228.1,656228.2
1.606797E-5,15.63192,-2.472862E9,1710.012,1710.012,0.00115975,1.0,0.8812219,1.943145E-4,0.01877721,3.136809E-4,0.009700885,0.004387412,1.374247E-4,1.952062E-4,4.461892E-4,0.01958846,1.120847E-4,0.02634033,0.004436086,0.004761557,0.02655181,1.82096E-4,5.483018E-5,1.624079E-4,7.619345E-7,2.070192E-5,10.41044,7.419109E-5,656227.3,656227.3
1.608416E-5,15.63193,-2.47429E9,1710.002,1710.002,0.00115975,1.0,0.8812114,1.942305E-4,0.01878227,3.134018E-4,0.00970476,0.004390205,1.375789E-4,1.95333E-4,4.467698E-4,0.01959782,1.122769E-4,0.02633756,0.004433696,0.004763543,0.02654343,1.81431E-4,5.488361E-5,1.625463E-4,7.6364E-7,2.073341E-5,10.41038,7.419109E-5,656223.5,656223.5
1.610773E-5,15.63193,-2.476531E9,1709.988,1709.988,0.00115975,1.0,0.8811961,1.941086E-4,0.01878962,3.129971E-4,0.009710395,0.004394269,1.378034E-4,1.955175E-4,4.476152E-4,0.01961143,1.125567E-4,0.02633353,0.004430224,0.004766432,0.02653124,1.804682E-4,5.496137E-5,1.627476E-4,7.661263E-7,2.077925E-5,10.41029,7.419108E-5,656218.0,656218.0
1.611533E-5,15.63193,-2.477073E9,1709.984,1709.984,0.00115975,1.0,0.8811911,1.940695E-4,0.01879199,3.128671E-4,0.009712209,0.004395578,1.378757E-4,1.955769E-4,4.478876E-4,0.01961581,1.126469E-4,0.02633223,0.004429107,0.004767362,0.02652731,1.801592E-4,5.498643E-5,1.628125E-4,7.669285E-7,2.079403E-5,10.41026,7.419107E-5,656216.2,656216.3
1.753503E-5,15.63175,-2.578601E9,1709.115,1709.115,0.00115975,1.0,0.8803041,1.874467E-4,0.01921264,2.915461E-4,0.01003898,0.004635997,1.513909E-4,2.062469E-4,4.989386E-4,0.02040878,1.297453E-4,0.02608087,0.004235385,0.00493451,0.02581534,1.320714E-4,5.964932E-5,1.748342E-4,9.247979E-7,2.358165E-5,10.4051,7.419194E-5,655890.6,655890.7
2.0E-5,15.63032,-2.660752E9,1707.549,1707.549,0.00115975,1.0,0.8788976,1.785236E-4,0.01986011,2.651688E-4,0.01055616,0.005035826,1.747551E-4,2.229683E-4,5.875916E-4,0.02168037,1.603867E-4,0.02561677,0.003959933,0.005197225,0.02466914,8.129171E-5,6.767957E-5,1.952922E-4,1.2371E-6,2.852528E-5,10.39651,7.419869E-5,655349.4,655349.4
2.62215E-5,15.62387,-2.566323E9,1703.582,1703.582,0.00115975,1.0,0.8758611,1.640843E-4,0.021211,2.29105E-4,0.01165385,0.00596873,2.319104E-4,2.575761E-4,8.04872E-4,0.0244578,2.411906E-4,0.02440025,0.003487992,0.00574439,0.02216269,3.438462E-5,8.781624E-5,2.452995E-4,2.248784E-6,4.138149E-5,10.37664,7.422934E-5,654096.9,654097.0
2.624051E-5,15.62385,-2.56571E9,1703.57,1703.57,0.00115975,1.0,0.8758527,1.640506E-4,0.02121471,2.290309E-4,0.01165685,0.005971442,2.320791E-4,2.576688E-4,8.055139E-4,0.02446554,2.414426E-4,0.02439656,0.003486872,0.005745857,0.02215572,3.432196E-5,8.787773E-5,2.454495E-4,2.25238E-6,4.142133E-5,10.37658,7.422944E-5,654093.3,654093.4
2.626476E-5,15.62382,-2.5649E9,1703.555,1703.555,0.00115975,1.0,0.8758419,1.640077E-4,0.02121944,2.289365E-4,0.01166066,0.005974899,2.322941E-4,2.577869E-4,8.063319E-4,0.0244754,2.417639E-4,0.02439186,0.003485446,0.005747727,0.02214684,3.424247E-5,8.795612E-5,2.456408E-4,2.256968E-6,4.147213E-5,10.37651,7.422958E-5,654088.7,654088.8
2.671146E-5,15.6233,-2.549569E9,1703.279,1703.279,0.00115975,1.0,0.8756453,1.6323E-4,0.02130598,2.272361E-4,0.01173036,0.006038381,2.362426E-4,2.599435E-4,8.213605E-4,0.024656,2.476905E-4,0.02430538,0.003459571,0.005781865,0.02198429,3.285212E-5,8.940065E-5,2.491608E-4,2.342426E-6,4.240885E-5,10.37518,7.423206E-5,654004.5,654004.6
2.672713E-5,15.62328,-2.5492E9,1703.27,1703.27,0.00115975,1.0,0.8756384,1.632032E-4,0.02130899,2.271778E-4,0.01173279,0.006040601,2.363806E-4,2.600185E-4,8.218861E-4,0.02466229,2.478986E-4,0.02430235,0.003458677,0.005783052,0.02197862,3.28058E-5,8.945133E-5,2.492842E-4,2.345455E-6,4.244173E-5,10.37513,7.423214E-5,654001.6,654001.7
2.674088E-5,15.62326,-2.548762E9,1703.261,1703.261,0.00115975,1.0,0.8756324,1.631796E-4,0.02131164,2.271267E-4,0.01173492,0.006042547,2.365017E-4,2.600843E-4,8.22347E-4,0.02466781,2.480812E-4,0.0242997,0.003457893,0.005784092,0.02197365,3.27653E-5,8.949578E-5,2.493923E-4,2.348114E-6,4.247058E-5,10.37509,7.423222E-5,653999.0,653999.1
2.674902E-5,15.62325,-2.54847E9,1703.256,1703.256,0.00115975,1.0,0.8756288,1.631656E-4,0.0213132,2.270965E-4,0.01173618,0.0060437,2.365734E-4,2.601232E-4,8.2262E-4,0.02467108,2.481893E-4,0.02429813,0.003457429,0.005784708,0.02197071,3.274137E-5,8.952211E-5,2.494564E-4,2.349689E-6,4.248766E-5,10.37506,7.423226E-5,653997.5,653997.5
2.676907E-5,15.62323,-2.547727E9,1703.244,1703.244,0.00115975,1.0,0.8756201,1.631313E-4,0.02131706,2.270221E-4,0.01173928,0.006046538,2.3675E-4,2.60219E-4,8.232922E-4,0.02467913,2.484556E-4,0.02429425,0.003456288,0.005786225,0.02196347,3.268263E-5,8.958695E-5,2.496142E-4,2.353572E-6,4.252974E-5,10.375,7.423238E-5,653993.7,653993.8
2.680623E-5,15.62319,-2.546589E9,1703.221,1703.221,0.00115975,1.0,0.8756038,1.63068E-4,0.0213242,2.268848E-4,0.01174502,0.006051796,2.37077E-4,2.603964E-4,8.245373E-4,0.02469403,2.489492E-4,0.02428708,0.003454178,0.005789031,0.02195006,3.257445E-5,8.970711E-5,2.499065E-4,2.360776E-6,4.260772E-5,10.37489,7.423258E-5,653986.7,653986.8
2.68427E-5,15.62314,-2.545139E9,1703.198,1703.198,0.00115975,1.0,0.8755879,1.630059E-4,0.0213312,2.267504E-4,0.01175065,0.006056955,2.373979E-4,2.605702E-4,8.257592E-4,0.02470865,2.494339E-4,0.02428003,0.003452111,0.005791783,0.02193691,3.246911E-5,8.982508E-5,2.501935E-4,2.36786E-6,4.268429E-5,10.37478,7.423279E-5,653979.9,653980.0
2.686555E-5,15.62312,-2.544296E9,1703.184,1703.184,0.00115975,1.0,0.8755779,1.629671E-4,0.02133558,2.266666E-4,0.01175417,0.006060185,2.375989E-4,2.606791E-4,8.265242E-4,0.0247178,2.497376E-4,0.02427562,0.003450818,0.005793505,0.02192868,3.240354E-5,8.989897E-5,2.503732E-4,2.372303E-6,4.273226E-5,10.37472,7.423291E-5,653975.6,653975.7
2.691881E-5,15.62306,-2.542387E9,1703.152,1703.152,0.00115975,1.0,0.8755547,1.628772E-4,0.02134578,2.264718E-4,0.01176237,0.006067708,2.380669E-4,2.609322E-4,8.283062E-4,0.0247391,2.504453E-4,0.02426535,0.003447814,0.005797511,0.02190951,3.22521E-5,9.007119E-5,2.507919E-4,2.382677E-6,4.284407E-5,10.37456,7.423321E-5,653965.7,653965.8
2.821971E-5,15.62153,-2.494119E9,1702.359,1702.359,0.00115975,1.0,0.8749979,1.607707E-4,0.02159064,2.22E-4,0.01195826,0.006249747,2.493868E-4,2.66965E-4,8.714396E-4,0.02525043,2.677793E-4,0.02401587,0.003377403,0.005892896,0.02144988,2.90455E-5,9.427852E-5,2.609861E-4,2.643684E-6,4.557998E-5,10.37075,7.424046E-5,653725.4,653725.5
2.835138E-5,15.62137,-2.489E9,1702.28,1702.28,0.00115975,1.0,0.8749426,1.605667E-4,0.02161497,2.215756E-4,0.01197763,0.006267989,2.505202E-4,2.675598E-4,8.75762E-4,0.02530124,2.695382E-4,0.02399079,0.003370576,0.005902291,0.02140425,2.876782E-5,9.470441E-5,2.620142E-4,2.670921E-6,4.585737E-5,10.37037,7.42412E-5,653701.4,653701.5
2.835524E-5,15.62137,-2.48892E9,1702.278,1702.278,0.00115975,1.0,0.874941,1.605608E-4,0.02161568,2.215633E-4,0.01197819,0.006268522,2.505533E-4,2.675771E-4,8.758883E-4,0.02530273,2.695897E-4,0.02399006,0.003370377,0.005902565,0.02140292,2.875981E-5,9.471688E-5,2.620443E-4,2.67172E-6,4.586549E-5,10.37035,7.424122E-5,653700.7,653700.8
2.889477E-5,15.62074,-2.467734E9,1701.955,1701.955,0.00115975,1.0,0.8747162,1.597428E-4,0.02171454,2.198746E-4,0.01205669,0.006342909,2.551714E-4,2.699841E-4,8.93511E-4,0.02550914,2.768045E-4,0.02388767,0.003342951,0.005940561,0.02121765,2.770103E-5,9.646208E-5,2.662496E-4,2.784957E-6,4.70029E-5,10.3688,7.424422E-5,653603.0,653603.1
3.0E-5,15.61945,-2.423372E9,1701.301,1701.301,0.00115975,1.0,0.8742648,1.581405E-4,0.0219132,2.166304E-4,0.01221341,0.006493622,2.645065E-4,2.747757E-4,9.291843E-4,0.02592359,2.916166E-4,0.0236798,0.003289186,0.006016078,0.02084609,2.585934E-5,1.000374E-4,2.748297E-4,3.024772E-6,4.933625E-5,10.36568,7.425034E-5,653405.8,653405.9
3.1281E-5,15.61798,-2.37063E9,1700.558,1700.558,0.00115975,1.0,0.8737563,1.563974E-4,0.02213732,2.131881E-4,0.01238845,0.006665565,2.75107E-4,2.801062E-4,9.697954E-4,0.02639035,3.088296E-4,0.02344222,0.00323052,0.006099842,0.0204284,2.416838E-5,1.041817E-4,2.847166E-4,3.316127E-6,5.20452E-5,10.36213,7.425735E-5,653182.3,653182.4
3.135454E-5,15.61789,-2.367584E9,1700.516,1700.516,0.00115975,1.0,0.8737275,1.563008E-4,0.02215,2.130002E-4,0.01239829,0.00667535,2.757082E-4,2.804053E-4,9.721026E-4,0.02641672,3.098189E-4,0.02342869,0.00322726,0.006104533,0.02040483,2.40831E-5,1.044196E-4,2.852823E-4,3.333291E-6,5.220083E-5,10.36193,7.425775E-5,653169.6,653169.7
3.137636E-5,15.61787,-2.366693E9,1700.504,1700.504,0.00115975,1.0,0.873719,1.562721E-4,0.02215376,2.129446E-4,0.01240121,0.006678251,2.758865E-4,2.804939E-4,9.727867E-4,0.02642454,3.101125E-4,0.02342468,0.003226294,0.006105922,0.02039784,2.405801E-5,1.044902E-4,2.854501E-4,3.338394E-6,5.224701E-5,10.36187,7.425787E-5,653165.9,653165.9
3.146363E-5,15.61777,-2.363123E9,1700.454,1700.454,0.00115975,1.0,0.873685,1.56157E-4,0.02216877,2.127217E-4,0.01241285,0.006689848,2.765987E-4,2.808477E-4,9.755205E-4,0.02645576,3.112868E-4,0.02340864,0.003222443,0.006111469,0.02036994,2.395871E-5,1.047726E-4,2.861212E-4,3.358845E-6,5.243173E-5,10.36163,7.425834E-5,653150.9,653150.9
3.571016E-5,15.61311,-2.18766E9,1698.117,1698.117,0.00115975,1.0,0.8721061,1.510941E-4,0.02286853,2.031962E-4,0.01294437,0.007239137,3.098602E-4,2.969121E-4,0.001104051,0.02790262,3.685371E-4,0.02265023,0.00305096,0.006361414,0.01908144,2.053295E-5,1.18506E-4,3.184348E-4,4.435674E-6,6.142776E-5,10.35048,7.428049E-5,652448.0,652448.1
3.575974E-5,15.61306,-2.185727E9,1698.091,1698.091,0.00115975,1.0,0.8720885,1.510392E-4,0.02287637,2.030966E-4,0.0129502,0.007245384,3.102321E-4,2.970873E-4,0.0011055,0.02791872,3.692059E-4,0.02264163,0.003049116,0.006364116,0.01906715,2.050466E-5,1.186662E-4,3.188082E-4,4.449201E-6,6.153279E-5,10.35036,7.428074E-5,652440.1,652440.2
3.617761E-5,15.61262,-2.169172E9,1697.871,1697.871,0.00115975,1.0,0.871941,1.505809E-4,0.02294219,2.022623E-4,0.01299896,0.007297896,3.133521E-4,2.98554E-4,0.001117664,0.02805378,3.74843E-4,0.02256937,0.003033695,0.006386699,0.01894738,2.027357E-5,1.200166E-4,3.219516E-4,4.564084E-6,6.241791E-5,10.3493,7.428282E-5,652373.8,652373.9
3.630745E-5,15.61249,-2.163948E9,1697.803,1697.803,0.00115975,1.0,0.8718954,1.504408E-4,0.02296254,2.020062E-4,0.01301399,0.007314161,3.143161E-4,2.99006E-4,0.001121427,0.0280955,3.765943E-4,0.02254701,0.003028947,0.006393649,0.0189104,2.020433E-5,1.204361E-4,3.229271E-4,4.600097E-6,6.26929E-5,10.34898,7.428346E-5,652353.3,652353.4
3.861429E-5,15.61015,-2.073749E9,1696.621,1696.621,0.00115975,1.0,0.8711049,1.480551E-4,0.0233165,1.977139E-4,0.01327206,0.007599087,3.310077E-4,3.067528E-4,0.001186935,0.02881799,4.076866E-4,0.0221563,0.002947791,0.006512009,0.01827136,1.914029E-5,1.278836E-4,3.401555E-4,5.265109E-6,6.757414E-5,10.34332,7.429456E-5,651996.6,651996.7
3.920003E-5,15.60958,-2.051136E9,1696.329,1696.329,0.00115975,1.0,0.87091,1.474841E-4,0.02340414,1.966968E-4,0.01333492,0.007670231,3.35113E-4,3.086368E-4,0.001203162,0.0289959,4.155706E-4,0.02205911,0.002928085,0.006540552,0.01811442,1.891136E-5,1.297725E-4,3.444988E-4,5.441674E-6,6.881178E-5,10.34192,7.429728E-5,651908.3,651908.4
4.0E-5,15.60881,-2.020949E9,1695.935,1695.935,0.00115975,1.0,0.8706474,1.467171E-4,0.02352252,1.953425E-4,0.01341918,0.007766667,3.406368E-4,3.111609E-4,0.001225073,0.02923555,4.263284E-4,0.02192763,0.002901685,0.006578635,0.01790326,1.861867E-5,1.323507E-4,3.504108E-4,5.687682E-6,7.050061E-5,10.34003,7.430094E-5,651789.0,651789.1
5.0E-5,15.60042,-1.689497E9,1691.464,1691.464,0.00115975,1.0,0.8676721,1.384397E-4,0.02488678,1.810911E-4,0.01433239,0.008906002,4.017604E-4,3.385136E-4,0.001475338,0.03193737,5.59285E-4,0.02039999,0.002612349,0.006975939,0.01554513,1.605674E-5,1.643614E-4,4.223638E-4,9.252527E-6,9.139598E-5,10.31832,7.434094E-5,650420.6,650420.7
6.0E-5,15.59395,-1.431416E9,1687.702,1687.702,0.00115975,1.0,0.8651642,1.319469E-4,0.02607713,1.702259E-4,0.01503611,0.009940368,4.497285E-4,3.598638E-4,0.001686783,0.03419303,6.881246E-4,0.01905894,0.002377439,0.007256793,0.01361149,1.432639E-5,1.957966E-4,4.907494E-4,1.373367E-5,1.117159E-4,10.29963,7.437174E-5,649242.7,649242.7
7.0E-5,15.58901,-1.227827E9,1684.493,1684.493,0.00115975,1.0,0.8630144,1.266783E-4,0.02713374,1.615367E-4,0.01558315,0.01088933,4.869664E-4,3.769929E-4,0.001866177,0.03610737,8.11972E-4,0.01786844,0.002180367,0.007452282,0.01199905,1.29353E-5,2.264985E-4,5.557074E-4,1.913685E-5,1.313186E-4,10.28331,7.439533E-5,648213.9,648213.9
8.0E-5,15.58526,-1.064063E9,1681.726,1681.726,0.00115975,1.0,0.8611476,1.223115E-4,0.02808334,1.544008E-4,0.01600954,0.01176709,5.156523E-4,3.910458E-4,0.002019141,0.03775273,9.306894E-4,0.01680108,0.00201182,0.007583493,0.0106368,1.176682E-5,2.563904E-4,6.174248E-4,2.546112E-5,1.501527E-4,10.26889,7.441321E-5,647304.6,647304.7
9.0E-5,15.58248,-9.3009E8,1679.317,1679.317,0.00115975,1.0,0.8595097,1.186333E-4,0.0289451,1.484271E-4,0.01634098,0.01258439,5.37563E-4,4.027987E-4,0.002150162,0.03918138,0.001044452,0.0158362,0.001865561,0.00766537,0.009473677,1.076549E-5,2.854418E-4,6.760973E-4,3.269944E-5,1.682147E-4,10.25601,7.442651E-5,646493.0,646493.0
1.0E-4,15.58048,-8.188882E8,1677.204,1677.204,0.00115975,1.0,0.85806,1.154942E-4,0.02973329,1.433501E-4,0.01659643,0.0133496,5.541093E-4,4.127978E-4,0.002262815,0.04043231,0.001153548,0.01495794,0.001737133,0.007708838,0.00847181,9.895977E-6,3.136479E-4,7.319126E-4,4.083949E-5,1.855258E-4,10.24442,7.443608E-5,645762.2,645762.3
1.1E-4,15.57912,-7.254765E8,1675.336,1675.336,0.00115975,1.0,0.8567678,1.127857E-4,0.03045885,1.389815E-4,0.01679015,0.01406934,5.663964E-4,4.214346E-4,0.002359951,0.04153522,0.001258293,0.01415388,0.001623252,0.007722038,0.007602524,9.133185E-6,3.410188E-4,7.850446E-4,4.986442E-5,2.0212E-4,10.23391,7.444257E-5,645099.5,645099.6
1.2E-4,15.57829,-6.462069E8,1673.677,1673.677,0.00115975,1.0,0.8556087,1.104267E-4,0.03113038,1.35183E-4,0.01693317,0.01474902,5.752945E-4,4.289989E-4,0.002443871,0.0425133,0.001358989,0.01341412,0.001521418,0.007711205,0.006843532,8.45829E-6,3.67572E-4,8.356518E-4,5.97538E-5,2.180367E-4,10.22431,7.444651E-5,644494.7,644494.8
1.3E-4,15.57792,-5.783412E8,1672.195,1672.195,0.00115975,1.0,0.8545635,1.083551E-4,0.03175477,1.318505E-4,0.01703418,0.01539308,5.81491E-4,4.357083E-4,0.002516453,0.04338504,0.001455911,0.01273058,0.001429696,0.007681185,0.006177216,7.856829E-6,3.933291E-4,8.838785E-4,7.048435E-5,2.333169E-4,10.2155,7.44483E-5,643939.6,643939.7
1.4E-4,15.57792,-5.197922E8,1670.866,1670.866,0.00115975,1.0,0.8536167,1.065228E-4,0.03233764,1.289041E-4,0.01710008,0.01600521,5.855283E-4,4.41728E-4,0.002579235,0.04416527,0.001549307,0.01209666,0.001346565,0.007635788,0.005589501,7.317507E-6,4.183135E-4,9.29856E-4,8.203045E-5,2.480012E-4,10.20738,7.444828E-5,643427.5,643427.6
