Time_Soln#15 (sec),Volume_Soln#15 (cm3),Volumetric_heat_production_rate_Soln#15 (erg/cm3-sec),Surface_temperature_Soln#15 (K),Temperature_Soln#15 (K),Mass_Soln#15 (g),Pressure_Soln#15 (atm),Mole_fraction_H2_Soln#15 (),Mole_fraction_H_Soln#15 (),Mole_fraction_CH4_Soln#15 (),Mole_fraction_CH3_Soln#15 (),Mole_fraction_C2H4_Soln#15 (),Mole_fraction_C2H2_Soln#15 (),Mole_fraction_C4H4_Soln#15 (),Mole_fraction_C4H2_Soln#15 (),Mole_fraction_C6H6_Soln#15 (),Mole_fraction_C10H8_Soln#15 (),Mole_fraction_C7H8_Soln#15 (),Mole_fraction_C7H7_Soln#15 (),Mole_fraction_C6H5C2H_Soln#15 (),Mole_fraction_C6H5C2H3_Soln#15 (),Mole_fraction_C6H5C2H5_Soln#15 (),Mole_fraction_BIPHENYL_Soln#15 (),Mole_fraction_C14H10_Soln#15 (),Mole_fraction_C16H10_Soln#15 (),Mole_fraction_BIN1B_Soln#15 (),Mole_fraction_BIN1A_Soln#15 (),Molecular_weight_Soln#15 (g/mole),Mass_density_Soln#15 (g/cm3),Unburned_hydrocarbons_Soln#15 (ppm),Volatile_organic_compounds_Soln#15 (ppm)
5.9E-4,15.72395,-3.606272E7,1628.466,1628.466,0.00119386,1.0,0.8452875,6.859998E-5,0.04037714,7.890293E-5,0.0154134,0.02278419,4.930517E-4,0.002205835,0.05280527,0.002984892,0.005034514,4.283988E-4,0.004763867,6.628512E-4,2.276122E-6,8.774064E-4,0.001629291,4.87538E-4,5.519241E-4,5.936029E-4,10.14585,7.592618E-5,639548.9,639549.0
6.0E-4,15.72559,-3.490198E7,1628.382,1628.382,0.00119386,1.0,0.8451869,6.851449E-5,0.04051495,7.876074E-5,0.01532001,0.02294575,4.950322E-4,0.002200441,0.05286446,0.003012277,0.004908594,4.175433E-4,0.004709219,6.339308E-4,2.213347E-6,8.858598E-4,0.00163769,4.867902E-4,5.672282E-4,5.993104E-4,10.14427,7.59183E-5,639449.1,639449.2
6.1E-4,15.7272,-3.38107E7,1628.299,1628.299,0.00119386,1.0,0.8450905,6.843134E-5,0.04064967,7.862348E-5,0.01522678,0.02310489,4.969656E-4,0.002194784,0.05291982,0.003039042,0.004786245,4.070082E-4,0.004655496,6.066852E-4,2.152771E-6,8.941368E-4,0.00164575,4.859958E-4,5.826008E-4,6.049461E-4,10.14271,7.59105E-5,639351.1,639351.2
6.2E-4,15.7288,-3.278465E7,1628.22,1628.22,0.00119386,1.0,0.8449979,6.835036E-5,0.0407814,7.84909E-5,0.01513377,0.02326166,4.988525E-4,0.002188879,0.0529715,0.003065197,0.004667355,3.967821E-4,0.0046027,5.810093E-4,2.094286E-6,9.022397E-4,0.001653481,4.851586E-4,5.980373E-4,6.105123E-4,10.14119,7.590278E-5,639254.9,639255.0
6.3E-4,15.73038,-3.181921E7,1628.142,1628.142,0.00119386,1.0,0.8449092,6.827142E-5,0.04091021,7.83628E-5,0.01504102,0.02341611,5.006936E-4,0.002182741,0.05301967,0.003090754,0.004551816,3.868546E-4,0.004550827,5.568045E-4,2.037798E-6,9.101708E-4,0.001660893,4.842823E-4,6.135332E-4,6.160108E-4,10.13969,7.589516E-5,639160.3,639160.4
6.4E-4,15.73194,-3.090995E7,1628.067,1628.067,0.00119386,1.0,0.8448241,6.819439E-5,0.04103621,7.823897E-5,0.01494855,0.02356829,5.024896E-4,0.002176385,0.05306447,0.003115724,0.004439524,3.772156E-4,0.004499876,5.339794E-4,1.983224E-6,9.179325E-4,0.001667994,4.833705E-4,6.290842E-4,6.214436E-4,10.13821,7.588762E-5,639067.3,639067.4
6.5E-4,15.73349,-3.005274E7,1627.994,1627.994,0.00119386,1.0,0.8447424,6.811916E-5,0.04115947,7.811922E-5,0.01485641,0.02371825,5.042409E-4,0.002169824,0.05310604,0.003140117,0.004330378,3.678555E-4,0.004449842,5.124481E-4,1.930483E-6,9.255269E-4,0.001674795,4.824263E-4,6.446861E-4,6.268126E-4,10.13676,7.588017E-5,638976.0,638976.0
6.6E-4,15.73502,-2.924375E7,1627.923,1627.923,0.00119386,1.0,0.8446641,6.804564E-5,0.04128006,7.800338E-5,0.01476464,0.02386603,5.059483E-4,0.002163072,0.05314452,0.003163943,0.004224281,3.58765E-4,0.00440072,4.921308E-4,1.879502E-6,9.329565E-4,0.001681304,4.814529E-4,6.603349E-4,6.321197E-4,10.13534,7.58728E-5,638886.1,638886.1
6.7E-4,15.73653,-2.847941E7,1627.854,1627.854,0.00119386,1.0,0.8445891,6.797374E-5,0.04139808,7.789128E-5,0.01467325,0.02401168,5.076124E-4,0.002156141,0.05318003,0.003187213,0.00412114,3.499353E-4,0.004352503,4.729525E-4,1.830208E-6,9.402234E-4,0.001687529,4.804531E-4,6.760267E-4,6.373665E-4,10.13393,7.586552E-5,638797.6,638797.7
6.8E-4,15.73802,-2.775641E7,1627.787,1627.787,0.00119386,1.0,0.8445171,6.790336E-5,0.04151358,7.778275E-5,0.01458228,0.02415524,5.092337E-4,0.002149043,0.0532127,0.003209938,0.004020865,3.413581E-4,0.004305186,4.548434E-4,1.782535E-6,9.473299E-4,0.001693479,4.794296E-4,6.917578E-4,6.425548E-4,10.13255,7.585832E-5,638710.6,638710.7
6.9E-4,15.7395,-2.707165E7,1627.721,1627.721,0.00119386,1.0,0.8444481,6.783442E-5,0.04162665,7.767765E-5,0.01449175,0.02429675,5.108129E-4,0.002141789,0.05324263,0.003232127,0.003923369,3.330251E-4,0.00425876,4.377379E-4,1.736418E-6,9.542782E-4,0.001699162,4.783851E-4,7.075247E-4,6.476861E-4,10.13119,7.585121E-5,638625.0,638625.0
7.0E-4,15.74096,-2.642229E7,1627.657,1627.657,0.00119386,1.0,0.844382,6.776685E-5,0.04173734,7.757583E-5,0.01440169,0.02443626,5.123506E-4,0.002134391,0.05326994,0.00325379,0.003828568,3.249285E-4,0.004213217,4.21575E-4,1.691795E-6,9.610706E-4,0.001704585,4.773218E-4,7.233239E-4,6.52762E-4,10.12986,7.584418E-5,638540.6,638540.7
7.1E-4,15.7424,-2.580567E7,1627.595,1627.595,0.00119386,1.0,0.8443186,6.770058E-5,0.04184574,7.747715E-5,0.01431211,0.02457379,5.138474E-4,0.002126858,0.05329474,0.003274938,0.003736381,3.17061E-4,0.004168548,4.062972E-4,1.64861E-6,9.677093E-4,0.001709757,4.76242E-4,7.391522E-4,6.577841E-4,10.12854,7.583723E-5,638457.6,638457.7
7.2E-4,15.74382,-2.52193E7,1627.534,1627.534,0.00119386,1.0,0.8442579,6.763554E-5,0.0419519,7.738149E-5,0.01422304,0.02470939,5.153039E-4,0.0021192,0.05331712,0.00329558,0.00364673,3.094151E-4,0.004124744,3.91851E-4,1.606805E-6,9.741965E-4,0.001714686,4.751478E-4,7.550064E-4,6.627538E-4,10.12724,7.583036E-5,638375.8,638375.9
7.3E-4,15.74523,-2.466087E7,1627.474,1627.474,0.00119386,1.0,0.8441997,6.757168E-5,0.04205588,7.728872E-5,0.01413449,0.02484309,5.167206E-4,0.002111428,0.05333718,0.003315726,0.00355954,3.01984E-4,0.004081795,3.781862E-4,1.566329E-6,9.805343E-4,0.001719378,4.740412E-4,7.708834E-4,6.676725E-4,10.12596,7.582357E-5,638295.2,638295.3
7.4E-4,15.74663,-2.412828E7,1627.416,1627.416,0.00119386,1.0,0.8441441,6.750893E-5,0.04215775,7.719872E-5,0.01404647,0.02497492,5.180981E-4,0.002103549,0.05335501,0.003335385,0.003474737,2.947611E-4,0.00403969,3.652559E-4,1.527131E-6,9.867251E-4,0.001723841,4.72924E-4,7.867804E-4,6.725415E-4,10.1247,7.581686E-5,638215.8,638215.9
7.5E-4,15.748,-2.361956E7,1627.358,1627.358,0.00119386,1.0,0.8440908,6.744725E-5,0.04225757,7.711139E-5,0.01395901,0.02510493,5.194371E-4,0.002095573,0.0533707,0.003354567,0.003392251,2.877399E-4,0.003998419,3.530159E-4,1.489162E-6,9.927709E-4,0.001728081,4.71798E-4,8.026946E-4,6.773622E-4,10.12346,7.581023E-5,638137.6,638137.6
7.6E-4,15.74937,-2.313291E7,1627.302,1627.302,0.00119386,1.0,0.8440398,6.738657E-5,0.04235539,7.702661E-5,0.0138721,0.02523313,5.207381E-4,0.002087508,0.05338433,0.003373281,0.003312013,2.809141E-4,0.00395797,3.414252E-4,1.452378E-6,9.986739E-4,0.001732107,4.706647E-4,8.186234E-4,6.821358E-4,10.12224,7.580367E-5,638060.4,638060.5
7.7E-4,15.75071,-2.266659E7,1627.247,1627.247,0.00119386,1.0,0.843991,6.732686E-5,0.04245127,7.694428E-5,0.01378578,0.02535957,5.220017E-4,0.002079361,0.05339598,0.003391537,0.003233959,2.742779E-4,0.003918333,3.304449E-4,1.416734E-6,0.001004436,0.001735923,4.695256E-4,8.34564E-4,6.868635E-4,10.12103,7.579719E-5,637984.4,637984.4
7.8E-4,15.75204,-2.221912E7,1627.194,1627.194,0.00119386,1.0,0.8439443,6.726807E-5,0.04254525,7.686432E-5,0.01370003,0.02548428,5.232285E-4,0.002071141,0.05340572,0.003409342,0.003158023,2.678254E-4,0.003879496,3.20039E-4,1.382187E-6,0.00101006,0.001739537,4.683822E-4,8.505142E-4,6.915466E-4,10.11984,7.579079E-5,637909.3,637909.4
7.9E-4,15.75336,-2.17891E7,1627.141,1627.141,0.00119386,1.0,0.8438997,6.721016E-5,0.0426374,7.678661E-5,0.01361488,0.02560727,5.244191E-4,0.002062855,0.05341363,0.003426707,0.003084144,2.61551E-4,0.003841446,3.101735E-4,1.348699E-6,0.001015548,0.001742955,4.672357E-4,8.664716E-4,6.961861E-4,10.11867,7.578445E-5,637835.4,637835.4
8.0E-4,15.75466,-2.137525E7,1627.089,1627.089,0.00119386,1.0,0.8438572,6.715307E-5,0.04272776,7.671107E-5,0.01353033,0.0257286,5.255739E-4,0.002054509,0.05341978,0.00344364,0.003012263,2.554495E-4,0.003804174,3.008165E-4,1.316231E-6,0.001020901,0.001746183,4.660874E-4,8.824337E-4,7.007831E-4,10.11751,7.577819E-5,637762.4,637762.4
8.1E-4,15.75595,-2.097635E7,1627.038,1627.038,0.00119386,1.0,0.8438165,6.709676E-5,0.04281638,7.663761E-5,0.01344639,0.02584827,5.266937E-4,0.002046109,0.05342424,0.00346015,0.002942321,2.495157E-4,0.003767665,2.919383E-4,1.284746E-6,0.001026121,0.001749227,4.649384E-4,8.983986E-4,7.053388E-4,10.11637,7.5772E-5,637690.3,637690.4
8.2E-4,15.75722,-2.05914E7,1626.989,1626.989,0.00119386,1.0,0.8437777,6.70412E-5,0.04290331,7.656613E-5,0.01336307,0.02596631,5.277789E-4,0.002037663,0.05342707,0.003476245,0.002874263,2.437444E-4,0.003731909,2.835107E-4,1.254209E-6,0.001031212,0.001752093,4.637898E-4,9.143638E-4,7.098541E-4,10.11524,7.576587E-5,637619.3,637619.3
8.3E-4,15.75848,-2.021952E7,1626.94,1626.94,0.00119386,1.0,0.8437407,6.698633E-5,0.04298859,7.649655E-5,0.01328036,0.02608277,5.288301E-4,0.002029176,0.05342832,0.003491933,0.002808035,2.38131E-4,0.003696892,2.755077E-4,1.224586E-6,0.001036175,0.001754786,4.626426E-4,9.303275E-4,7.143299E-4,10.11413,7.575982E-5,637549.1,637549.2
8.4E-4,15.75973,-1.985987E7,1626.892,1626.892,0.00119386,1.0,0.8437054,6.693212E-5,0.04307226,7.642876E-5,0.01319827,0.02619765,5.298479E-4,0.002020654,0.05342807,0.003507223,0.002743583,2.326707E-4,0.003662604,2.679044E-4,1.195846E-6,0.001041011,0.001757312,4.614976E-4,9.462876E-4,7.187674E-4,10.11303,7.575383E-5,637479.9,637479.9
8.5E-4,15.76096,-1.951173E7,1626.844,1626.844,0.00119386,1.0,0.8436718,6.68785E-5,0.04315438,7.636268E-5,0.01311681,0.02631099,5.308329E-4,0.002012102,0.05342635,0.003522124,0.002680858,2.27359E-4,0.003629031,2.606779E-4,1.167956E-6,0.001045723,0.001759677,4.603557E-4,9.62242E-4,7.231673E-4,10.11194,7.57479E-5,637411.5,637411.6
8.6E-4,15.76218,-1.917449E7,1626.798,1626.798,0.00119386,1.0,0.8436398,6.682544E-5,0.04323498,7.629822E-5,0.01303599,0.02642281,5.317855E-4,0.002003526,0.05342324,0.003536642,0.00261981,2.221915E-4,0.003596161,2.538064E-4,1.140887E-6,0.001050313,0.001761885,4.592176E-4,9.781888E-4,7.275306E-4,10.11087,7.574204E-5,637344.0,637344.1
8.7E-4,15.76339,-1.884772E7,1626.752,1626.752,0.00119386,1.0,0.8436094,6.677289E-5,0.04331409,7.623527E-5,0.01295579,0.02653313,5.327063E-4,0.00199493,0.05341878,0.003550786,0.002560391,2.17164E-4,0.003563983,2.472695E-4,1.114611E-6,0.001054783,0.001763941,4.580842E-4,9.94126E-4,7.318581E-4,10.10982,7.573624E-5,637277.3,637277.4
8.8E-4,15.76458,-1.852363E7,1626.707,1626.707,0.00119386,1.0,0.8435806,6.672149E-5,0.04339175,7.617481E-5,0.01287624,0.02664195,5.335955E-4,0.001986319,0.053413,0.003564559,0.002502579,2.122746E-4,0.003532493,2.410527E-4,1.089117E-6,0.001059133,0.001765849,4.569562E-4,0.001010053,7.361501E-4,10.10877,7.57305E-5,637211.5,637211.5
8.9E-4,15.76577,-1.820456E7,1626.663,1626.663,0.00119386,1.0,0.8435532,6.667081E-5,0.04346803,7.611605E-5,0.01279732,0.02674935,5.344545E-4,0.001977699,0.05340599,0.003577978,0.002446278,2.075152E-4,0.003501659,2.351279E-4,1.064357E-6,0.001063368,0.001767618,4.558339E-4,0.001025968,7.404087E-4,10.10774,7.572482E-5,637146.4,637146.5
9.0E-4,15.76694,-1.789153E7,1626.62,1626.62,0.00119386,1.0,0.8435272,6.662077E-5,0.04354295,7.60589E-5,0.01271902,0.02685532,5.352834E-4,0.001969072,0.05339777,0.003591046,0.002391472,2.028842E-4,0.00347148,2.294838E-4,1.040317E-6,0.00106749,0.001769249,4.54718E-4,0.001041872,7.446341E-4,10.10672,7.57192E-5,637082.1,637082.2
9.1E-4,15.7681,-1.758413E7,1626.578,1626.578,0.00119386,1.0,0.8435026,6.657135E-5,0.04361653,7.600331E-5,0.01264137,0.02695988,5.360828E-4,0.001960443,0.05338839,0.00360377,0.00233812,1.983778E-4,0.003441943,2.24105E-4,1.016972E-6,0.001071498,0.001770747,4.53609E-4,0.001057762,7.48827E-4,10.10571,7.571363E-5,637018.6,637018.7
9.2E-4,15.76924,-1.728185E7,1626.536,1626.536,0.00119386,1.0,0.8434793,6.652254E-5,0.04368883,7.594923E-5,0.01256435,0.02706306,5.368531E-4,0.001951816,0.05337789,0.003616156,0.002286179,1.939924E-4,0.003413036,2.18976E-4,9.942975E-7,0.001075396,0.001772117,4.525075E-4,0.001073638,7.529881E-4,10.10472,7.570812E-5,636955.9,636955.9
9.3E-4,15.77038,-1.698413E7,1626.495,1626.495,0.00119386,1.0,0.8434573,6.647432E-5,0.04375987,7.589663E-5,0.01248797,0.02716487,5.37595E-4,0.001943194,0.05336631,0.003628214,0.002235609,1.897244E-4,0.003384748,2.140827E-4,9.722711E-7,0.001079185,0.001773363,4.514137E-4,0.001089498,7.571184E-4,10.10373,7.570266E-5,636893.8,636893.9
9.4E-4,15.77151,-1.669049E7,1626.454,1626.454,0.00119386,1.0,0.8434366,6.642669E-5,0.04382968,7.584548E-5,0.01241221,0.02726534,5.383089E-4,0.001934582,0.05335369,0.003639949,0.002186373,1.855705E-4,0.003357066,2.094121E-4,9.508721E-7,0.001082868,0.001774489,4.503282E-4,0.001105342,7.612183E-4,10.10276,7.569725E-5,636832.5,636832.6
9.5E-4,15.77262,-1.640047E7,1626.415,1626.415,0.00119386,1.0,0.843417,6.637964E-5,0.0438983,7.579574E-5,0.01233709,0.02736448,5.389953E-4,0.001925982,0.05334007,0.003651368,0.002138433,1.815275E-4,0.003329979,2.049518E-4,9.300799E-7,0.001086445,0.001775499,4.492513E-4,0.001121167,7.652887E-4,10.1018,7.569189E-5,636771.9,636772.0
9.6E-4,15.77373,-1.611367E7,1626.376,1626.376,0.00119386,1.0,0.8433987,6.633316E-5,0.04396575,7.574739E-5,0.01226261,0.02746231,5.396549E-4,0.001917398,0.05332547,0.003662478,0.002091753,1.775923E-4,0.003303475,2.006902E-4,9.09875E-7,0.001089919,0.001776397,4.481832E-4,0.001136975,7.693301E-4,10.10085,7.568659E-5,636712.0,636712.1
9.7E-4,15.77483,-1.582967E7,1626.337,1626.337,0.00119386,1.0,0.8433815,6.628725E-5,0.04403208,7.57004E-5,0.01218874,0.02755886,5.40288E-4,0.001908832,0.05330995,0.003673285,0.002046298,1.737617E-4,0.003277543,1.966161E-4,8.902384E-7,0.001093291,0.001777187,4.471243E-4,0.001152763,7.733433E-4,10.09991,7.568133E-5,636652.8,636652.8
9.8E-4,15.77591,-1.554815E7,1626.3,1626.3,0.00119386,1.0,0.8433654,6.624191E-5,0.0440973,7.565474E-5,0.01211551,0.02765414,5.408952E-4,0.001900288,0.05329353,0.003683797,0.002002033,1.700327E-4,0.003252172,1.927194E-4,8.711519E-7,0.001096564,0.001777872,4.460748E-4,0.001168531,7.773289E-4,10.09898,7.567612E-5,636594.2,636594.2
9.9E-4,15.77699,-1.526877E7,1626.263,1626.263,0.00119386,1.0,0.8433504,6.619712E-5,0.04416144,7.561037E-5,0.0120429,0.02774817,5.414771E-4,0.001891769,0.05327624,0.003694019,0.001958926,1.664027E-4,0.003227349,1.889904E-4,8.525983E-7,0.001099738,0.001778457,4.450349E-4,0.001184278,7.812873E-4,10.09806,7.567095E-5,636536.2,636536.3
0.001,15.77806,-1.499125E7,1626.226,1626.226,0.00119386,1.0,0.8433364,6.615288E-5,0.04422454,7.556728E-5,0.01197091,0.02784097,5.42034E-4,0.001883276,0.05325811,0.003703958,0.001916945,1.628686E-4,0.003203065,1.8542E-4,8.345606E-7,0.001102816,0.001778943,4.440049E-4,0.001200003,7.852194E-4,10.09715,7.566583E-5,636478.9,636479.0
