Time_Soln#12 (sec),Volume_Soln#12 (cm3),Volumetric_heat_production_rate_Soln#12 (erg/cm3-sec),Surface_temperature_Soln#12 (K),Temperature_Soln#12 (K),Mass_Soln#12 (g),Pressure_Soln#12 (atm),Mole_fraction_H2_Soln#12 (),Mole_fraction_CO_Soln#12 (),Mole_fraction_CH4_Soln#12 (),Mole_fraction_CH3_Soln#12 (),Mole_fraction_C2H4_Soln#12 (),Mole_fraction_C2H2_Soln#12 (),Mole_fraction_RALD3_Soln#12 (),Mole_fraction_C4H4_Soln#12 (),Mole_fraction_C4H2_Soln#12 (),Mole_fraction_C6H6_Soln#12 (),Mole_fraction_C10H8_Soln#12 (),Mole_fraction_C7H8_Soln#12 (),Mole_fraction_C7H7_Soln#12 (),Mole_fraction_C6H5C2H_Soln#12 (),Mole_fraction_C6H5C2H3_Soln#12 (),Mole_fraction_C6H5C2H5_Soln#12 (),Mole_fraction_BIPHENYL_Soln#12 (),Mole_fraction_C14H10_Soln#12 (),Mole_fraction_BIN1B_Soln#12 (),Mole_fraction_BIN1A_Soln#12 (),Molecular_weight_Soln#12 (g/mole),Mass_density_Soln#12 (g/cm3),Unburned_hydrocarbons_Soln#12 (ppm),Volatile_organic_compounds_Soln#12 (ppm)
0.004393881,16.075,-816707.1,1529.341,1529.341,0.001309395,1.0,0.8433562,1.037559E-6,0.04750908,3.13392E-5,0.01336993,0.01971769,-8.895021E-7,4.922139E-4,6.979213E-4,0.06018229,0.003003051,0.002592636,1.086939E-4,0.001901127,1.685775E-4,1.074829E-6,0.001234972,0.001582489,0.001098764,0.001066918,10.22215,8.145537E-5,644359.7,644360.2
0.004456356,16.07671,-801893.0,1529.329,1529.329,0.001309395,1.0,0.8433231,1.05527E-6,0.04763773,3.138315E-5,0.01324955,0.01981551,-8.892499E-7,4.933589E-4,6.947267E-4,0.06019405,0.003010624,0.002503015,1.050153E-4,0.001880535,1.659401E-4,1.041431E-6,0.001240748,0.001578108,0.001119618,0.001074374,10.22098,8.144669E-5,644286.3,644286.6
0.004568008,16.0797,-732043.9,1529.31,1529.31,0.001309395,1.0,0.8432706,1.091985E-6,0.04785963,3.146579E-5,0.0130388,0.01998509,-8.888034E-7,4.951905E-4,6.889914E-4,0.06020819,0.003022841,0.002351459,9.879559E-5,0.001846282,1.615451E-4,9.850455E-7,0.001250416,0.00156997,0.001156784,0.001087528,10.21895,8.143152E-5,644158.0,644158.2
0.005,16.09069,-222916.0,1529.26,1529.26,0.001309395,1.0,0.843139,1.132341E-6,0.04863181,3.178543E-5,0.01227418,0.02058073,-8.871184E-7,4.999895E-4,6.668643E-4,0.06019062,0.003056298,0.001856949,7.847301E-5,0.001740381,1.474634E-4,7.997655E-7,0.001280592,0.001535843,0.001299416,0.00113658,10.21164,8.137589E-5,643697.2,643697.3
0.006,16.11451,1830253.0,1529.428,1529.428,0.001309395,1.0,0.8431601,1.114602E-6,0.05002519,3.252456E-5,0.01077873,0.02163469,-8.833019E-7,5.009579E-4,6.198397E-4,0.05983525,0.003075339,0.001123419,4.825825E-5,0.001606824,1.248452E-4,5.177916E-7,0.001315446,0.001452387,0.001622048,0.001241362,10.19766,8.125561E-5,642816.0,642816.1
0.007,16.13873,4205575.0,1530.113,1530.113,0.001309395,1.0,0.8434678,1.108042E-6,0.05107287,3.326253E-5,0.009593078,0.02232397,-8.800505E-7,4.93804E-4,5.822285E-4,0.05922232,0.003051166,7.384008E-4,3.238409E-5,0.001554382,1.089575E-4,3.630366E-7,0.001317883,0.001376368,0.001935262,0.00133764,10.18692,8.11337E-5,642139.3,642139.4
0.008,16.16466,6330022.0,1531.317,1531.317,0.001309395,1.0,0.8439336,1.107064E-6,0.05192855,3.402858E-5,0.008641358,0.02274324,-8.80599E-7,4.830742E-4,5.541833E-4,0.0584781,0.003009816,5.368088E-4,2.410012E-5,0.001532696,9.669999E-5,2.780007E-7,0.001302213,0.001313168,0.002241392,0.001428319,10.17858,8.100353E-5,641613.6,641613.7
0.008912325,16.18995,7885531.0,1532.799,1532.799,0.001309395,1.0,0.8444328,1.112538E-6,0.05261409,3.478509E-5,0.007928145,0.02295439,-8.876426E-7,4.721902E-4,5.355457E-4,0.05773886,0.002967003,4.379954E-4,2.00902E-5,0.001520385,8.763545E-5,2.341036E-7,0.001279514,0.001266183,0.002516361,0.001507702,10.17251,8.087698E-5,641231.0,641231.0
0.009,16.19246,8014760.0,1532.957,1532.957,0.001309395,1.0,0.8444831,1.113282E-6,0.05267676,3.486156E-5,0.007866062,0.02296788,-8.884887E-7,4.711283E-4,5.34047E-4,0.05766587,0.002962795,4.312154E-4,1.981896E-5,0.001519251,8.684882E-5,2.309913E-7,0.001277074,0.001262135,0.002542622,0.0015152,10.17199,8.086447E-5,641198.1,641198.1
0.01,16.22181,9251522.0,1534.932,1534.932,0.001309395,1.0,0.8450721,1.122412E-6,0.05336416,3.578589E-5,0.007224994,0.02305545,-8.985626E-7,4.590712E-4,5.199162E-4,0.05681698,0.002914475,3.757095E-4,1.765138E-5,0.00150513,7.873483E-5,2.046184E-7,0.001247285,0.001220739,0.002840648,0.001599447,10.16666,8.071815E-5,640862.3,640862.3
0.011,16.25228,1.009831E7,1537.145,1537.145,0.001309395,1.0,0.8456741,1.130092E-6,0.05401681,3.680765E-5,0.006687449,0.02304898,-9.068063E-7,4.473395E-4,5.101419E-4,0.05594675,0.0028661,3.462103E-4,1.660054E-5,0.00148757,7.19281E-5,1.894288E-7,0.001215384,0.001186295,0.003136686,0.00168182,10.16224,8.056685E-5,640583.4,640583.4
0.012,16.28342,1.062735E7,1539.517,1539.517,0.001309395,1.0,0.8462727,1.132413E-6,0.05464937,3.79203E-5,0.006231099,0.02298033,-9.093118E-7,4.36047E-4,5.034297E-4,0.05506249,0.002817729,3.301689E-4,1.614091E-5,0.00146639,6.613266E-5,1.803465E-7,0.001182623,0.001156549,0.003431529,0.001762796,10.15845,8.041275E-5,640344.8,640344.8
0.013,16.31488,1.09056E7,1541.984,1541.984,0.001309395,1.0,0.8468574,1.125341E-6,0.05527015,3.911119E-5,0.005839542,0.02287301,-9.019966E-7,4.251788E-4,4.988063E-4,0.05416765,0.002769111,3.210289E-4,1.599256E-5,0.001442321,6.113642E-5,1.746373E-7,0.001149581,0.001129801,0.003725616,0.00184265,10.15511,8.02577E-5,640134.1,640134.1
0.014,16.34634,1.098948E7,1544.494,1544.494,0.001309395,1.0,0.8474217,1.104788E-6,0.05588384,4.03658E-5,0.005500577,0.02274435,-8.808764E-7,4.146855E-4,4.955591E-4,0.05326392,0.002720032,3.15378E-4,1.600544E-5,0.001416295,5.678372E-5,1.708236E-7,0.001116497,0.001104845,0.004019112,0.001921512,10.15207,8.010324E-5,639942.4,639942.4
0.015,16.37755,1.092491E7,1547.01,1547.01,0.001309395,1.0,0.8479614,1.067487E-6,0.05649301,4.166996E-5,0.005205006,0.02260708,-8.427744E-7,4.045228E-4,4.931791E-4,0.05235219,0.002670418,3.114475E-4,1.60985E-5,0.001389163,5.295811E-5,1.680996E-7,0.001083457,0.001080876,0.004311973,0.001999414,10.14922,7.995056E-5,639762.9,639762.9
0.016,16.40833,1.07489E7,1549.501,1549.501,0.001309395,1.0,0.8484739,1.012055E-6,0.05709899,4.301077E-5,0.004945749,0.0224705,-7.866314E-7,3.946644E-4,4.913104E-4,0.0514331,0.002620341,3.083207E-4,1.622728E-5,0.001361607,4.95705E-5,1.660169E-7,0.001050483,0.001057383,0.004604009,0.002076315,10.14649,7.980059E-5,639590.8,639590.8
0.017,16.43853,1.049034E7,1551.945,1551.945,0.001309395,1.0,0.8489578,9.386317E-7,0.05770233,4.437716E-5,0.004717378,0.02234116,-7.126088E-7,3.851014E-4,4.897163E-4,0.05050725,0.002569976,3.055321E-4,1.636747E-5,0.001334126,4.65528E-5,1.643247E-7,0.001017585,0.001034077,0.004894943,0.002152137,10.14383,7.965399E-5,639422.6,639422.7
0.018,16.46804,1.017236E7,1554.325,1554.325,0.001309395,1.0,0.8494125,8.473585E-7,0.05830314,4.575961E-5,0.004515576,0.02222368,-6.2084E-7,3.758369E-4,4.882423E-4,0.04957534,0.002519568,3.028405E-4,1.650515E-5,0.001307069,4.385083E-5,1.62874E-7,9.847756E-4,0.001010814,0.005184453,0.002226775,10.14118,7.951128E-5,639255.8,639255.9
0.019,16.49677,9813722.0,1556.63,1556.63,0.001309395,1.0,0.849838,7.384663E-7,0.05890121,4.714996E-5,0.004336804,0.02212123,-5.115483E-7,3.668811E-4,4.867904E-4,0.04863818,0.002469391,3.001203E-4,1.663212E-5,0.001280667,4.142047E-5,1.615722E-7,9.520785E-4,9.875447E-4,0.005472194,0.002300115,10.13853,7.937278E-5,639088.6,639088.6
0.02,16.52468,9428941.0,1558.852,1558.852,0.001309395,1.0,0.8502348,6.122215E-7,0.05949617,4.854147E-5,0.004178202,0.02203579,-3.849933E-7,3.582464E-4,4.853059E-4,0.04769672,0.002419718,2.973115E-4,1.674372E-5,0.001255054,3.922608E-5,1.603614E-7,9.195317E-4,9.642839E-4,0.00575783,0.00237204,10.13586,7.923872E-5,638919.6,638919.7
0.021,16.55174,9029251.0,1560.986,1560.986,0.001309395,1.0,0.8506037,4.68963E-7,0.06008754,4.992855E-5,0.004037393,0.0219684,-2.415151E-7,3.499438E-4,4.837613E-4,0.04675202,0.002370795,2.943862E-4,1.683724E-5,0.001230293,3.723808E-5,1.592029E-7,8.871841E-4,9.410803E-4,0.006041044,0.002442443,10.13314,7.910919E-5,638748.2,638748.2
0.022,16.57792,8623427.0,1563.03,1563.03,0.001309395,1.0,0.8509457,3.092151E-7,0.06067478,5.130657E-5,0.003912356,0.02191952,-8.165163E-8,3.419809E-4,4.821453E-4,0.04580522,0.002322831,2.913328E-4,1.691112E-5,0.001206401,3.543138E-5,1.580692E-7,8.550927E-4,9.179979E-4,0.006321553,0.002511223,10.13038,7.898425E-5,638573.8,638573.8
0.02231162,16.5859,8497336.0,1563.648,1563.648,0.001309395,1.0,0.851047,2.562457E-7,0.06085684,5.173358E-5,0.003876335,0.02190806,-2.881421E-8,3.395694E-4,4.816266E-4,0.04550994,0.002308107,2.903546E-4,1.692999E-5,0.001199131,3.490198E-5,1.577177E-7,8.451544E-4,9.108403E-4,0.006408372,0.002532311,10.12951,7.894624E-5,638518.8,638518.8
0.02235409,16.58698,8483649.0,1563.731,1563.731,0.001309395,1.0,0.8510606,2.53091E-7,0.06088161,5.179326E-5,0.003871532,0.02190664,-3.324232E-8,3.392436E-4,4.815554E-4,0.0454697,0.002306108,2.902203E-4,1.693257E-5,0.001198147,3.483101E-5,1.576741E-7,8.438025E-4,9.098662E-4,0.00642018,0.002535172,10.12939,7.89411E-5,638511.3,638511.3
0.02290854,16.60096,8256133.0,1564.807,1564.807,0.001309395,1.0,0.8512342,2.682338E-7,0.06120422,5.254841E-5,0.003811026,0.02189113,-5.915945E-8,3.350452E-4,4.806132E-4,0.04494421,0.002280218,2.884468E-4,1.696072E-5,0.001185435,3.392953E-5,1.570483E-7,8.262097E-4,8.971861E-4,0.006573848,0.002572235,10.12783,7.887465E-5,638412.6,638412.6
0.023,16.60323,8218465.0,1564.981,1564.981,0.001309395,1.0,0.8512621,2.643997E-7,0.06125728,5.267222E-5,0.00380142,0.02188911,-5.083497E-8,3.343623E-4,4.804558E-4,0.04485754,0.002275984,2.881503E-4,1.696471E-5,0.001183363,3.37851E-5,1.569434E-7,8.233187E-4,8.951018E-4,0.006599103,0.002578296,10.12757,7.886383E-5,638396.2,638396.2
0.02320439,16.6083,8134460.0,1565.369,1565.369,0.001309395,1.0,0.8513237,2.363224E-7,0.0613757,5.29483E-5,0.003780316,0.02188513,-8.968679E-9,3.328459E-4,4.80102E-4,0.04466386,0.002266561,2.874835E-4,1.697293E-5,0.001178755,3.346646E-5,1.567077E-7,8.168698E-4,8.90452E-4,0.006655445,0.002591788,10.12698,7.883977E-5,638359.5,638359.5
0.02323876,16.60915,8120872.0,1565.434,1565.434,0.001309395,1.0,0.851334,2.291205E-7,0.0613956,5.299486E-5,0.003776816,0.02188453,-1.972366E-10,3.325923E-4,4.800422E-4,0.04463128,0.002264981,2.873707E-4,1.697426E-5,0.001177984,3.341343E-5,1.566688E-7,8.157867E-4,8.89671E-4,0.006664909,0.00259405,10.12689,7.883575E-5,638353.3,638353.3
0.0232422,16.60923,8120017.0,1565.44,1565.44,0.001309395,1.0,0.851335,2.28549E-7,0.06139759,5.299974E-5,0.003776467,0.02188448,-3.81024E-13,3.32567E-4,4.800362E-4,0.04462803,0.002264824,2.873594E-4,1.69744E-5,0.001177907,3.340814E-5,1.566649E-7,8.156786E-4,8.89593E-4,0.006665853,0.002594275,10.12688,7.883534E-5,638352.7,638352.7
0.02356841,16.61723,7992222.0,1566.05,1566.05,0.001309395,1.0,0.851431,2.098206E-7,0.06158605,5.344195E-5,0.003744004,0.0218799,-8.87613E-11,3.301822E-4,4.794642E-4,0.04431897,0.002249905,2.862831E-4,1.698592E-5,0.001170633,3.291315E-5,1.563002E-7,8.054247E-4,8.82197E-4,0.00675546,0.002615631,10.12594,7.879738E-5,638293.8,638293.8
0.024,16.62768,7820649.0,1566.841,1566.841,0.001309395,1.0,0.8515542,2.074832E-7,0.06183447,5.402205E-5,0.00370297,0.02187674,-1.377081E-10,3.27082E-4,4.786965E-4,0.04391027,0.00223038,2.848388E-4,1.699752E-5,0.001161138,3.227982E-5,1.558068E-7,7.919277E-4,8.724593E-4,0.006873472,0.002643588,10.1247,7.874788E-5,638215.3,638215.3
0.025,16.65128,7430730.0,1568.612,1568.612,0.001309395,1.0,0.8518234,2.070667E-7,0.06240576,5.535246E-5,0.003615706,0.02188176,-1.992836E-9,3.201351E-4,4.768719E-4,0.04296473,0.002186091,2.814052E-4,1.700964E-5,0.001139676,3.089967E-5,1.546462E-7,7.609839E-4,8.50126E-4,0.007144469,0.002707042,10.12177,7.86363E-5,638031.1,638031.1
0.026,16.67404,7053570.0,1570.295,1570.295,0.001309395,1.0,0.8520713,2.374395E-7,0.06297055,5.666236E-5,0.003538423,0.02190331,-3.942411E-8,3.135109E-4,4.749868E-4,0.04202224,0.002143149,2.778567E-4,1.700153E-5,0.001118915,2.963027E-5,1.534558E-7,7.305505E-4,8.281499E-4,0.007411933,0.002768612,10.1188,7.852894E-5,637843.7,637843.8
0.027,16.696,6690928.0,1571.893,1571.893,0.001309395,1.0,0.8522992,3.537883E-7,0.06352829,5.795002E-5,0.003470088,0.02194042,-1.682176E-7,3.071954E-4,4.730451E-4,0.04108411,0.002101554,2.74202E-4,1.697378E-5,0.001098795,2.845931E-5,1.522292E-7,7.006868E-4,8.065683E-4,0.007675725,0.002828267,10.11578,7.842566E-5,637653.5,637653.5
0.028,16.71718,6343907.0,1573.41,1573.41,0.001309395,1.0,0.8525086,6.123262E-7,0.06407841,5.9214E-5,0.003409769,0.02199208,-4.444285E-7,3.011721E-4,4.710499E-4,0.04015162,0.002061279,2.704501E-4,1.692708E-5,0.001079253,2.737589E-5,1.509615E-7,6.714478E-4,7.854101E-4,0.007935729,0.002885986,10.11271,7.832628E-5,637460.5,637460.6
0.029,16.73762,6013149.0,1574.849,1574.849,0.001309395,1.0,0.8527008,1.069145E-6,0.0646204,6.04531E-5,0.003356623,0.02205722,-9.240302E-7,2.954228E-4,4.690026E-4,0.03922601,0.002022277,2.666099E-4,1.686225E-5,0.00106023,2.637033E-5,1.496486E-7,6.428832E-4,7.646969E-4,0.008191846,0.002941759,10.1096,7.823064E-5,637265.3,637265.5
0.03,16.75734,5698868.0,1576.213,1576.213,0.001309395,1.0,0.8528773,1.780228E-6,0.06515374,6.166634E-5,0.003309893,0.02213477,-1.662912E-6,2.899287E-4,4.669037E-4,0.03830848,0.001984485,2.626905E-4,1.678015E-5,0.001041671,2.543406E-5,1.48288E-7,6.150372E-4,7.444435E-4,0.00844399,0.002995586,10.10645,7.813858E-5,637068.1,637068.3
0.031,16.77638,5400997.0,1577.506,1577.506,0.001309395,1.0,0.8530392,2.801443E-6,0.06567797,6.285293E-5,0.003268896,0.02222366,-2.716873E-6,2.846707E-4,4.64753E-4,0.03740015,0.001947831,2.587009E-4,1.66817E-5,0.001023525,2.455953E-5,1.468778E-7,5.879478E-4,7.246593E-4,0.008692086,0.003047473,10.10326,7.804991E-5,636869.2,636869.5
0.032,16.79476,5119215.0,1578.731,1578.731,0.001309395,1.0,0.8531879,4.188545E-6,0.06619264,6.401222E-5,0.003233021,0.02232284,-4.141611E-6,2.796296E-4,4.625495E-4,0.0365021,0.001912238,2.546499E-4,1.656787E-5,0.001005745,2.374011E-5,1.454173E-7,5.616465E-4,7.053495E-4,0.008936073,0.003097436,10.10004,7.796449E-5,636669.0,636669.4
0.033,16.81251,4853009.0,1579.892,1579.892,0.001309395,1.0,0.8533245,5.997177E-6,0.06669734,6.514371E-5,0.003201724,0.02243128,-5.992729E-6,2.74787E-4,4.602917E-4,0.0356153,0.001877623,2.505462E-4,1.643964E-5,9.882899E-4,2.297003E-5,1.439062E-7,5.361588E-4,6.865148E-4,0.009175897,0.003145498,10.09679,7.788214E-5,636467.8,636468.4
0.034,16.82968,4601750.0,1580.992,1580.992,0.001309395,1.0,0.8534501,8.282866E-6,0.06719169,6.624696E-5,0.003174512,0.02254802,-8.325721E-6,2.701257E-4,4.579785E-4,0.03474067,0.00184391,2.463985E-4,1.6298E-5,9.711253E-4,2.224412E-5,1.423453E-7,5.115044E-4,6.681545E-4,0.009411511,0.003191685,10.09352,7.780273E-5,636266.0,636266.7
0.035,16.84627,4364807.0,1582.034,1582.034,0.001309395,1.0,0.8535657,1.110103E-5,0.06767534,6.732163E-5,0.003150945,0.02267213,-1.119598E-5,2.656294E-4,4.556089E-4,0.03387903,0.00181102,2.422149E-4,1.614394E-5,9.542201E-4,2.155791E-5,1.407355E-7,4.876969E-4,6.502655E-4,0.009642876,0.00323603,10.09022,7.77261E-5,636063.9,636064.8
0.036,16.86232,4141433.0,1583.021,1583.021,0.001309395,1.0,0.8536724,1.450696E-5,0.06814798,6.836746E-5,0.003130631,0.02280272,-1.465878E-5,2.612833E-4,4.531819E-4,0.03303112,0.001778885,2.380036E-4,1.597843E-5,9.375487E-4,2.090748E-5,1.390786E-7,4.647448E-4,6.328433E-4,0.009869956,0.00327857,10.08691,7.765212E-5,635861.9,635862.9
0.037,16.87785,3930873.0,1583.956,1583.956,0.001309395,1.0,0.853771,1.855586E-5,0.06860931,6.938425E-5,0.003113219,0.02293898,-1.876931E-5,2.570739E-4,4.506975E-4,0.0321976,0.001747439,2.337723E-4,1.580242E-5,9.210901E-4,2.028939E-5,1.373766E-7,4.426514E-4,6.158826E-4,0.01009272,0.003319343,10.08358,7.758067E-5,635660.1,635661.3
0.038,16.89288,3732441.0,1584.842,1584.842,0.001309395,1.0,0.8538624,2.330277E-5,0.06905909,7.037185E-5,0.003098398,0.02308014,-2.358261E-5,2.52989E-4,4.481558E-4,0.03137905,0.001716622,2.295286E-4,1.561687E-5,9.048275E-4,1.970066E-5,1.35632E-7,4.214155E-4,5.993771E-4,0.01031116,0.003358393,10.08024,7.751162E-5,635458.9,635460.4
0.039,16.90744,3545339.0,1585.68,1585.68,0.001309395,1.0,0.8539473,2.880264E-5,0.06949711,7.133014E-5,0.003085892,0.02322548,-2.91536E-5,2.490179E-4,4.455577E-4,0.03057598,0.001686382,2.252796E-4,1.542268E-5,8.887476E-4,1.913869E-5,1.338475E-7,4.010316E-4,5.833199E-4,0.01052524,0.003395764,10.07689,7.744486E-5,635258.7,635260.4
0.04,16.92155,3368883.0,1586.475,1586.475,0.001309395,1.0,0.8540266,3.511023E-5,0.06992316,7.225907E-5,0.003075455,0.02337433,-3.553705E-5,2.451509E-4,4.429046E-4,0.0297888,0.001656674,2.210322E-4,1.522074E-5,8.728407E-4,1.860121E-5,1.320261E-7,3.814906E-4,5.677038E-4,0.01073497,0.003431505,10.07353,7.738029E-5,635059.5,635061.4
0.041,16.93523,3202435.0,1587.227,1587.227,0.001309395,1.0,0.8541008,4.228017E-5,0.0703371,7.315862E-5,0.003066869,0.0235261,-4.278755E-5,2.413796E-4,4.401982E-4,0.02901786,0.001627457,2.167931E-4,1.50119E-5,8.570998E-4,1.80862E-5,1.30171E-7,3.627803E-4,5.525212E-4,0.01094033,0.003465663,10.07016,7.73178E-5,634861.7,634863.9
0.042,16.94849,3045321.0,1587.938,1587.938,0.001309395,1.0,0.8541706,5.036685E-5,0.0707388,7.40288E-5,0.00305994,0.02368021,-5.095951E-5,2.376969E-4,4.37441E-4,0.02826345,0.001598699,2.125682E-4,1.479698E-5,8.415207E-4,1.759197E-5,1.282855E-7,3.448854E-4,5.377643E-4,0.01114132,0.003498288,10.06679,7.725729E-5,634665.5,634668.0
0.043,16.96136,2897035.0,1588.611,1588.611,0.001309395,1.0,0.8542366,5.942446E-5,0.07112815,7.486965E-5,0.003054498,0.02383617,-6.010709E-5,2.340965E-4,4.346359E-4,0.02752577,0.00157037,2.083635E-4,1.457676E-5,8.261012E-4,1.711698E-5,1.263731E-7,3.277883E-4,5.234251E-4,0.01133796,0.003529431,10.06342,7.719869E-5,634471.1,634473.8
0.044,16.97384,2756966.0,1589.248,1589.248,0.001309395,1.0,0.8542993,6.950693E-5,0.07150511,7.568124E-5,0.003050391,0.02399349,-7.02842E-5,2.305731E-4,4.31786E-4,0.02680499,0.001542449,2.041844E-4,1.4352E-5,8.108411E-4,1.665991E-5,1.244372E-7,3.114694E-4,5.094954E-4,0.01153026,0.003559141,10.06005,7.714191E-5,634278.6,634281.6
0.045,16.98596,2624580.0,1589.849,1589.849,0.001309395,1.0,0.8543591,8.066787E-5,0.07186962,7.646368E-5,0.003047485,0.02415176,-8.154441E-5,2.271221E-4,4.288951E-4,0.02610119,0.001514916,2.000361E-4,1.412339E-5,7.957416E-4,1.621963E-5,1.224814E-7,2.95907E-4,4.959668E-4,0.01171822,0.00358747,10.05667,7.708687E-5,634088.2,634091.6
0.046,16.99773,2499580.0,1590.417,1590.417,0.001309395,1.0,0.8544166,9.29605E-5,0.07222166,7.721716E-5,0.003045663,0.02431059,-9.394095E-5,2.237398E-4,4.259669E-4,0.02541443,0.001487757,1.959232E-4,1.389162E-5,7.808051E-4,1.579508E-5,1.205091E-7,2.81079E-4,4.828309E-4,0.01190189,0.003614469,10.0533,7.703349E-5,633900.2,633903.9
0.047,17.00917,2381390.0,1590.953,1590.953,0.001309395,1.0,0.8544721,1.064378E-4,0.07256125,7.794183E-5,0.003044818,0.02446965,-1.075267E-4,2.20423E-4,4.230057E-4,0.02474468,0.001460961,1.918501E-4,1.365732E-5,7.660349E-4,1.538535E-5,1.185239E-7,2.669616E-4,4.700792E-4,0.01208129,0.003640187,10.04993,7.69817E-5,633714.5,633718.6
0.048,17.02028,2269698.0,1591.459,1591.459,0.001309395,1.0,0.854526,1.211521E-4,0.07288842,7.863788E-5,0.003044859,0.02462861,-1.223541E-4,2.171692E-4,4.200158E-4,0.02409191,0.00143452,1.878209E-4,1.342109E-5,7.51435E-4,1.498965E-5,1.165291E-7,2.535302E-4,4.577031E-4,0.01225644,0.003664675,10.04656,7.693143E-5,633531.4,633535.8
0.049,17.03109,2164127.0,1591.935,1591.935,0.001309395,1.0,0.8545786,1.371558E-4,0.07320323,7.930557E-5,0.003045704,0.02478722,-1.384754E-4,2.139762E-4,4.170017E-4,0.02345601,0.00140843,1.838391E-4,1.318349E-5,7.370102E-4,1.460726E-5,1.145279E-7,2.407597E-4,4.456939E-4,0.0124274,0.003687981,10.04319,7.688263E-5,633350.9,633355.8
0.05,17.0416,2064285.0,1592.383,1592.383,0.001309395,1.0,0.8546303,1.545005E-4,0.07350575,7.99452E-5,0.003047281,0.02494522,-1.559422E-4,2.108424E-4,4.13968E-4,0.02283686,0.001382687,1.799082E-4,1.294505E-5,7.227654E-4,1.423754E-5,1.125238E-7,2.286249E-4,4.340429E-4,0.01259421,0.003710154,10.03982,7.683522E-5,633173.2,633178.4
0.051,17.05182,1970082.0,1592.804,1592.804,0.001309395,1.0,0.8546812,1.732377E-4,0.07379608,8.055707E-5,0.003049525,0.02510239,-1.748059E-4,2.077664E-4,4.109193E-4,0.02223429,0.001357291,1.760311E-4,1.270627E-5,7.087055E-4,1.387991E-5,1.105196E-7,2.171007E-4,4.227415E-4,0.01275691,0.003731241,10.03645,7.678914E-5,632998.3,633004.0
0.052,17.06177,1881047.0,1593.199,1593.199,0.001309395,1.0,0.8547317,1.934181E-4,0.07407433,8.114148E-5,0.003052381,0.02525856,-1.951173E-4,2.047473E-4,4.078601E-4,0.02164811,0.001332241,1.722104E-4,1.246758E-5,6.948356E-4,1.353385E-5,1.085184E-7,2.061614E-4,4.117807E-4,0.01291556,0.003751288,10.03308,7.674435E-5,632826.4,632832.5
0.053,17.07147,1796943.0,1593.569,1593.569,0.001309395,1.0,0.854782,2.150922E-4,0.07434063,8.169879E-5,0.003055798,0.02541354,-2.169268E-4,2.01784E-4,4.047952E-4,0.0210781,0.001307539,1.684487E-4,1.222944E-5,6.81161E-4,1.319887E-5,1.065231E-7,1.957819E-4,4.011519E-4,0.01307022,0.003770339,10.02972,7.670077E-5,632657.4,632664.0
0.054,17.08091,1717697.0,1593.915,1593.915,0.001309395,1.0,0.8548322,2.3831E-4,0.07459512,8.222943E-5,0.003059733,0.02556722,-2.402844E-4,1.988761E-4,4.017289E-4,0.02052401,0.001283186,1.647478E-4,1.199221E-5,6.67686E-4,1.287451E-5,1.045362E-7,1.859376E-4,3.908463E-4,0.01322094,0.003788438,10.02635,7.665837E-5,632491.5,632498.5
0.055,17.09011,1643118.0,1594.238,1594.238,0.001309395,1.0,0.8548826,2.631218E-4,0.07483798,8.273384E-5,0.003064147,0.02571945,-2.652402E-4,1.96023E-4,3.986657E-4,0.01998559,0.001259186,1.611096E-4,1.175627E-5,6.54415E-4,1.256037E-5,1.025602E-7,1.766046E-4,3.808553E-4,0.0133678,0.003805627,10.02298,7.661708E-5,632328.7,632336.2
0.056,17.09909,1572875.0,1594.539,1594.539,0.001309395,1.0,0.8549333,2.895775E-4,0.07506936,8.321244E-5,0.003069007,0.02587015,-2.918443E-4,1.932244E-4,3.9561E-4,0.01946255,0.001235542,1.575356E-4,1.152194E-5,6.413523E-4,1.225609E-5,1.005976E-7,1.677589E-4,3.711702E-4,0.01351085,0.003821946,10.01961,7.657685E-5,632169.0,632177.0
0.057,17.10785,1506840.0,1594.818,1594.818,0.001309395,1.0,0.8549844,3.177267E-4,0.07528945,8.366569E-5,0.00307428,0.02601923,-3.201463E-4,1.904799E-4,3.925657E-4,0.0189546,0.001212256,1.54027E-4,1.128953E-5,6.285019E-4,1.196132E-5,9.86507E-8,1.593773E-4,3.617824E-4,0.01365016,0.003837436,10.01623,7.653765E-5,632012.4,632021.0
0.058,17.1164,1444855.0,1595.077,1595.077,0.001309395,1.0,0.8550361,3.476194E-4,0.07549845,8.409414E-5,0.00307994,0.02616661,-3.50196E-4,1.877893E-4,3.895371E-4,0.01846144,0.001189331,1.505851E-4,1.105932E-5,6.158673E-4,1.167571E-5,9.672143E-8,1.514371E-4,3.526835E-4,0.01378581,0.003852133,10.01285,7.649941E-5,631859.1,631868.2
0.059,17.12476,1386711.0,1595.316,1595.316,0.001309395,1.0,0.8550884,3.79305E-4,0.07569654,8.449848E-5,0.003085963,0.02631225,-3.820427E-4,1.851524E-4,3.86528E-4,0.01798274,0.001166771,1.472104E-4,1.083157E-5,6.034517E-4,1.139895E-5,9.481166E-8,1.439168E-4,3.43865E-4,0.01391787,0.003866075,10.00947,7.646207E-5,631709.1,631718.7
