Time_Soln#10 (sec),Volume_Soln#10 (cm3),Volumetric_heat_production_rate_Soln#10 (erg/cm3-sec),Surface_temperature_Soln#10 (K),Temperature_Soln#10 (K),Mass_Soln#10 (g),Pressure_Soln#10 (atm),Mole_fraction_H2_Soln#10 (),Mole_fraction_CO_Soln#10 (),Mole_fraction_CH4_Soln#10 (),Mole_fraction_C2H4_Soln#10 (),Mole_fraction_C2H2_Soln#10 (),Mole_fraction_RALD3_Soln#10 (),Mole_fraction_C4H4_Soln#10 (),Mole_fraction_C6H6_Soln#10 (),Mole_fraction_C10H8_Soln#10 (),Mole_fraction_C7H8_Soln#10 (),Mole_fraction_C7H7_Soln#10 (),Mole_fraction_STILB_Soln#10 (),Mole_fraction_C6H5C2H_Soln#10 (),Mole_fraction_C6H5C2H3_Soln#10 (),Mole_fraction_C6H5C2H5_Soln#10 (),Mole_fraction_BIPHENYL_Soln#10 (),Mole_fraction_C14H10_Soln#10 (),Mole_fraction_C16H10_Soln#10 (),Mole_fraction_BIN1B_Soln#10 (),Mole_fraction_BIN1A_Soln#10 (),Molecular_weight_Soln#10 (g/mole),Mass_density_Soln#10 (g/cm3),Unburned_hydrocarbons_Soln#10 (ppm),Volatile_organic_compounds_Soln#10 (ppm)
0.0752877,16.89164,3758643.0,1504.43,1504.43,0.001399698,1.0,0.8456316,7.841248E-4,0.06895463,0.004749753,0.01627623,-7.830132E-4,2.836E-4,0.04919528,0.001705065,3.124224E-4,1.135806E-5,5.686943E-7,9.087474E-4,4.40063E-5,1.860419E-7,8.878087E-4,6.987224E-4,1.107465E-4,0.006179988,0.002914552,10.22945,8.286334E-5,646378.3,646385.4
0.07528942,16.89166,3746388.0,1504.431,1504.431,0.001399698,1.0,0.8456318,7.841193E-4,0.06895505,0.00474965,0.01627617,-7.830093E-4,2.835958E-4,0.04919474,0.001705044,3.124212E-4,1.135822E-5,5.686708E-7,9.087356E-4,4.400493E-5,1.860445E-7,8.877916E-4,6.987129E-4,1.107444E-4,0.006180137,0.002914599,10.22945,8.286325E-5,646378.3,646385.4
0.07529702,16.89173,3726811.0,1504.437,1504.437,0.001399698,1.0,0.8456326,7.840902E-4,0.06895691,0.004749191,0.01627591,-7.829918E-4,2.83577E-4,0.04919234,0.001704951,3.124163E-4,1.135846E-5,5.685666E-7,9.086832E-4,4.399886E-5,1.860473E-7,8.877157E-4,6.98671E-4,1.107354E-4,0.006180795,0.002914809,10.22945,8.286288E-5,646378.1,646385.1
0.07529711,16.89173,3728834.0,1504.438,1504.438,0.001399698,1.0,0.8456326,7.840899E-4,0.06895693,0.004749186,0.0162759,-7.829916E-4,2.835768E-4,0.04919231,0.00170495,3.124162E-4,1.135846E-5,5.685655E-7,9.086827E-4,4.399879E-5,1.860473E-7,8.877149E-4,6.986705E-4,1.107353E-4,0.006180803,0.002914811,10.22945,8.286288E-5,646378.1,646385.1
0.07530177,16.89178,3722415.0,1504.441,1504.441,0.001399698,1.0,0.8456331,7.840761E-4,0.06895807,0.004748905,0.01627574,-7.829809E-4,2.835653E-4,0.04919083,0.001704893,3.124134E-4,1.135839E-5,5.685016E-7,9.086505E-4,4.399507E-5,1.860434E-7,8.876683E-4,6.986448E-4,1.107298E-4,0.006181205,0.00291494,10.22945,8.286265E-5,646377.9,646385.0
0.07532694,16.89203,3707895.0,1504.462,1504.462,0.001399698,1.0,0.8456355,7.840077E-4,0.06896421,0.004747388,0.01627486,-7.829228E-4,2.835026E-4,0.04918286,0.001704587,3.123977E-4,1.135824E-5,5.681562E-7,9.084766E-4,4.397496E-5,1.860055E-7,8.874168E-4,6.985058E-4,1.106998E-4,0.00618338,0.002915634,10.22944,8.286144E-5,646377.3,646384.3
0.07538138,16.89256,3700116.0,1504.507,1504.507,0.001399698,1.0,0.8456408,7.838771E-4,0.06897747,0.004744111,0.01627295,-7.827972E-4,2.833666E-4,0.04916562,0.001703925,3.123616E-4,1.135976E-5,5.674099E-7,9.081E-4,4.39315E-5,1.859288E-7,8.86873E-4,6.982046E-4,1.106347E-4,0.006188082,0.002917134,10.22942,8.285881E-5,646375.8,646382.8
0.07558752,16.89459,3690425.0,1504.677,1504.677,0.001399698,1.0,0.8456608,7.834145E-4,0.06902768,0.00473176,0.0162658,-7.823217E-4,2.828526E-4,0.04910033,0.001701414,3.122207E-4,1.136885E-5,5.645954E-7,9.066767E-4,4.376756E-5,1.858043E-7,8.848139E-4,6.970638E-4,1.103887E-4,0.006205885,0.002922811,10.22935,8.284887E-5,646370.2,646377.2
0.07565008,16.8952,3696824.0,1504.728,1504.728,0.001399698,1.0,0.8456669,7.832741E-4,0.06904292,0.004728031,0.01626364,-7.821773E-4,2.82697E-4,0.04908051,0.001700652,3.121778E-4,1.137158E-5,5.637449E-7,9.062456E-4,4.371801E-5,1.857728E-7,8.84189E-4,6.967175E-4,1.103142E-4,0.006211286,0.002924532,10.22933,8.284586E-5,646368.6,646375.5
0.0756502,16.8952,3780858.0,1504.728,1504.728,0.001399698,1.0,0.8456669,7.832738E-4,0.06904295,0.004728024,0.01626363,-7.82177E-4,2.826967E-4,0.04908047,0.00170065,3.121777E-4,1.137158E-5,5.637432E-7,9.062448E-4,4.371791E-5,1.857728E-7,8.841878E-4,6.967168E-4,1.10314E-4,0.006211297,0.002924536,10.22933,8.284586E-5,646368.6,646375.5
0.07565107,16.89521,3701260.0,1504.729,1504.729,0.001399698,1.0,0.845667,7.832719E-4,0.06904316,0.004727972,0.0162636,-7.82175E-4,2.826945E-4,0.0490802,0.001700639,3.121771E-4,1.137161E-5,5.637314E-7,9.062388E-4,4.371723E-5,1.857723E-7,8.841791E-4,6.96712E-4,1.10313E-4,0.006211372,0.00292456,10.22933,8.284582E-5,646368.5,646375.5
0.07566142,16.89532,3686951.0,1504.738,1504.738,0.001399698,1.0,0.845668,7.832486E-4,0.06904568,0.004727355,0.01626325,-7.821511E-4,2.826688E-4,0.04907692,0.001700513,3.1217E-4,1.137202E-5,5.635909E-7,9.061675E-4,4.370904E-5,1.857655E-7,8.840757E-4,6.966547E-4,1.103007E-4,0.006212266,0.002924844,10.22932,8.284532E-5,646368.2,646375.2
0.07570535,16.89575,3684716.0,1504.774,1504.774,0.001399698,1.0,0.8456722,7.831496E-4,0.06905638,0.004724742,0.01626174,-7.820496E-4,2.825596E-4,0.049063,0.001699978,3.121397E-4,1.137404E-5,5.629948E-7,9.05865E-4,4.367431E-5,1.857437E-7,8.836369E-4,6.964115E-4,1.102483E-4,0.006216058,0.002926053,10.22931,8.284321E-5,646367.1,646374.0
0.076,16.89863,3671409.0,1505.015,1505.015,0.001399698,1.0,0.8457005,7.824785E-4,0.06912807,0.004707318,0.01625171,-7.813685E-4,2.818297E-4,0.04896961,0.001696391,3.119357E-4,1.138713E-5,5.590188E-7,9.038419E-4,4.344262E-5,1.856056E-7,8.806941E-4,6.94779E-4,1.098979E-4,0.006241491,0.002934151,10.2292,8.282906E-5,646359.1,646366.0
0.07608102,16.89942,3673323.0,1505.081,1505.081,0.001399698,1.0,0.8457082,7.822925E-4,0.06914778,0.00470256,0.01624898,-7.81181E-4,2.816297E-4,0.04894392,0.001695405,3.118793E-4,1.13907E-5,5.57932E-7,9.032871E-4,4.337928E-5,1.855672E-7,8.798848E-4,6.943298E-4,1.098017E-4,0.006248483,0.002936376,10.22917,8.282518E-5,646356.9,646363.8
0.07608277,16.89944,3673455.0,1505.083,1505.083,0.001399698,1.0,0.8457084,7.822885E-4,0.0691482,0.004702457,0.01624892,-7.811769E-4,2.816253E-4,0.04894336,0.001695384,3.118781E-4,1.139077E-5,5.579085E-7,9.032751E-4,4.337791E-5,1.855663E-7,8.798674E-4,6.943201E-4,1.097996E-4,0.006248634,0.002936424,10.22917,8.28251E-5,646356.8,646363.8
0.07612497,16.89985,3664915.0,1505.117,1505.117,0.001399698,1.0,0.8457124,7.821914E-4,0.06915846,0.004699985,0.0162475,-7.810791E-4,2.815212E-4,0.04892998,0.001694871,3.118486E-4,1.139257E-5,5.573436E-7,9.029864E-4,4.334499E-5,1.85544E-7,8.79446E-4,6.940862E-4,1.097496E-4,0.006252275,0.002937582,10.22916,8.282308E-5,646355.7,646362.6
0.07651837,16.90369,3647055.0,1505.438,1505.438,0.001399698,1.0,0.8457498,7.812842E-4,0.06925401,0.004677111,0.01623445,-7.801672E-4,2.805539E-4,0.04880518,0.001690093,3.115721E-4,1.140971E-5,5.521133E-7,9.003041E-4,4.304006E-5,1.853562E-7,8.755174E-4,6.919039E-4,1.092837E-4,0.006286208,0.002948367,10.22901,8.280429E-5,646344.9,646351.8
0.07655383,16.90403,3645418.0,1505.467,1505.467,0.001399698,1.0,0.8457531,7.812022E-4,0.06926262,0.004675065,0.01623329,-7.800846E-4,2.804671E-4,0.04879393,0.001689663,3.11547E-4,1.141124E-5,5.516451E-7,9.000632E-4,4.301276E-5,1.853398E-7,8.751634E-4,6.917071E-4,1.092418E-4,0.006289265,0.002949338,10.229,8.28026E-5,646343.9,646350.8
0.07679129,16.90634,3635136.0,1505.659,1505.659,0.001399698,1.0,0.8457754,7.806506E-4,0.06932022,0.004661427,0.01622556,-7.795214E-4,2.798865E-4,0.04871855,0.001686786,3.113781E-4,1.14215E-5,5.485229E-7,8.984526E-4,4.283064E-5,1.852292E-7,8.727925E-4,6.903888E-4,1.089616E-4,0.006309737,0.002955836,10.22892,8.279131E-5,646337.4,646344.3
0.07695689,16.90794,3649028.0,1505.793,1505.793,0.001399698,1.0,0.8457909,7.802663E-4,0.06936037,0.004651987,0.01622023,-7.791308E-4,2.794829E-4,0.04866596,0.001684781,3.112598E-4,1.142854E-5,5.463592E-7,8.97333E-4,4.270439E-5,1.851525E-7,8.711392E-4,6.894689E-4,1.087665E-4,0.006324011,0.002960362,10.22885,8.278345E-5,646332.8,646339.7
0.07695806,16.90795,3636554.0,1505.794,1505.794,0.001399698,1.0,0.845791,7.802634E-4,0.06936065,0.004651921,0.01622019,-7.791281E-4,2.794801E-4,0.04866558,0.001684767,3.11259E-4,1.142858E-5,5.46344E-7,8.973251E-4,4.27035E-5,1.851518E-7,8.711275E-4,6.894624E-4,1.087652E-4,0.006324112,0.002960394,10.22885,8.27834E-5,646332.8,646339.7
0.07697029,16.90807,3620007.0,1505.804,1505.804,0.001399698,1.0,0.8457921,7.802503E-4,0.06936361,0.004651225,0.0162198,-7.790996E-4,2.794503E-4,0.0486617,0.001684618,3.112501E-4,1.142922E-5,5.461846E-7,8.972424E-4,4.26942E-5,1.85147E-7,8.710054E-4,6.893943E-4,1.087508E-4,0.006325166,0.002960728,10.22885,8.278282E-5,646332.4,646339.3
0.07697048,16.90807,3629058.0,1505.804,1505.804,0.001399698,1.0,0.8457922,7.802503E-4,0.06936366,0.004651214,0.01621979,-7.790991E-4,2.794498E-4,0.04866163,0.001684616,3.112499E-4,1.142925E-5,5.46182E-7,8.972411E-4,4.269405E-5,1.851472E-7,8.710034E-4,6.893931E-4,1.087505E-4,0.006325183,0.002960733,10.22885,8.278281E-5,646332.4,646339.3
0.07697227,16.90809,3659258.0,1505.806,1505.806,0.001399698,1.0,0.8457923,7.802449E-4,0.06936409,0.004651113,0.01621973,-7.79095E-4,2.794455E-4,0.04866107,0.001684594,3.112485E-4,1.142949E-5,5.461588E-7,8.97229E-4,4.269269E-5,1.851495E-7,8.709856E-4,6.893831E-4,1.087484E-4,0.006325338,0.002960782,10.22885,8.278272E-5,646332.3,646339.3
0.07697253,16.90809,3694113.0,1505.806,1505.806,0.001399698,1.0,0.8457924,7.802442E-4,0.06936416,0.004651099,0.01621973,-7.790943E-4,2.794449E-4,0.04866098,0.001684591,3.112483E-4,1.142952E-5,5.461554E-7,8.972273E-4,4.269249E-5,1.851497E-7,8.70983E-4,6.893817E-4,1.087481E-4,0.006325361,0.002960789,10.22885,8.278271E-5,646332.3,646339.3
0.07697265,16.90809,3641119.0,1505.806,1505.806,0.001399698,1.0,0.8457924,7.802439E-4,0.06936419,0.004651092,0.01621972,-7.790941E-4,2.794446E-4,0.04866095,0.001684589,3.112482E-4,1.142953E-5,5.461538E-7,8.972265E-4,4.26924E-5,1.851499E-7,8.709817E-4,6.89381E-4,1.08748E-4,0.006325371,0.002960793,10.22885,8.278271E-5,646332.3,646339.3
0.07698233,16.90819,3632924.0,1505.814,1505.814,0.001399698,1.0,0.8457933,7.802152E-4,0.06936654,0.004650542,0.01621941,-7.790715E-4,2.794212E-4,0.04865787,0.001684472,3.112412E-4,1.14302E-5,5.460279E-7,8.971613E-4,4.268505E-5,1.851534E-7,8.708852E-4,6.893272E-4,1.087366E-4,0.006326207,0.002961057,10.22885,8.278225E-5,646332.1,646339.0
0.07698243,16.90819,3633172.0,1505.814,1505.814,0.001399698,1.0,0.8457933,7.802149E-4,0.06936656,0.004650536,0.01621941,-7.790713E-4,2.79421E-4,0.04865784,0.001684471,3.112411E-4,1.14302E-5,5.460265E-7,8.971605E-4,4.268497E-5,1.851533E-7,8.708841E-4,6.893266E-4,1.087365E-4,0.006326216,0.00296106,10.22885,8.278224E-5,646332.1,646339.0
0.07698839,16.90825,3629543.0,1505.819,1505.819,0.001399698,1.0,0.8457939,7.802024E-4,0.069368,0.004650198,0.01621922,-7.790574E-4,2.794065E-4,0.04865595,0.001684399,3.112369E-4,1.143042E-5,5.459491E-7,8.971204E-4,4.268045E-5,1.851519E-7,8.708247E-4,6.892936E-4,1.087295E-4,0.006326729,0.002961223,10.22884,8.278196E-5,646331.9,646338.8
0.077,16.90836,3632718.0,1505.828,1505.828,0.001399698,1.0,0.8457949,7.801815E-4,0.06937082,0.004649539,0.01621885,-7.790303E-4,2.793784E-4,0.04865226,0.001684258,3.112284E-4,1.143111E-5,5.457979E-7,8.97042E-4,4.267162E-5,1.851531E-7,8.707087E-4,6.892288E-4,1.087158E-4,0.006327731,0.00296154,10.22884,8.278141E-5,646331.6,646338.5
0.07702108,16.90856,3642850.0,1505.845,1505.845,0.001399698,1.0,0.8457969,7.801506E-4,0.06937593,0.004648343,0.01621816,-7.789811E-4,2.793276E-4,0.04864556,0.001684,3.112127E-4,1.143299E-5,5.455239E-7,8.969E-4,4.265561E-5,1.851727E-7,8.704981E-4,6.89111E-4,1.086909E-4,0.006329555,0.002962116,10.22883,8.278041E-5,646331.0,646338.0
0.07702124,16.90856,3647794.0,1505.845,1505.845,0.001399698,1.0,0.8457969,7.801502E-4,0.06937597,0.004648333,0.01621816,-7.789807E-4,2.793272E-4,0.0486455,0.001683998,3.112126E-4,1.143301E-5,5.455217E-7,8.968989E-4,4.265549E-5,1.851729E-7,8.704964E-4,6.891101E-4,1.086908E-4,0.006329569,0.002962121,10.22883,8.27804E-5,646331.0,646338.0
0.07703437,16.90869,3644430.0,1505.856,1505.856,0.001399698,1.0,0.8457981,7.801127E-4,0.06937916,0.00464759,0.01621774,-7.789501E-4,2.792957E-4,0.04864134,0.001683839,3.112032E-4,1.143373E-5,5.453514E-7,8.968106E-4,4.264555E-5,1.851814E-7,8.703654E-4,6.89037E-4,1.086754E-4,0.006330703,0.00296248,10.22883,8.277978E-5,646330.6,646337.6
0.07703491,16.9087,3640649.0,1505.856,1505.856,0.001399698,1.0,0.8457982,7.801117E-4,0.06937929,0.004647559,0.01621772,-7.789488E-4,2.792944E-4,0.04864116,0.001683832,3.112029E-4,1.143373E-5,5.453443E-7,8.968069E-4,4.264513E-5,1.851812E-7,8.703599E-4,6.89034E-4,1.086747E-4,0.006330751,0.002962495,10.22883,8.277975E-5,646330.6,646337.6
0.07705873,16.90893,3646976.0,1505.876,1505.876,0.001399698,1.0,0.8458003,7.800731E-4,0.06938507,0.004646209,0.01621695,-7.788932E-4,2.792371E-4,0.04863359,0.001683542,3.111858E-4,1.143519E-5,5.450351E-7,8.966466E-4,4.262707E-5,1.851915E-7,8.70122E-4,6.889009E-4,1.086467E-4,0.00633281,0.002963146,10.22882,8.277862E-5,646330.0,646336.9
0.07705886,16.90893,3654283.0,1505.876,1505.876,0.001399698,1.0,0.8458004,7.800728E-4,0.0693851,0.004646202,0.01621695,-7.788929E-4,2.792368E-4,0.04863355,0.00168354,3.111857E-4,1.14352E-5,5.450334E-7,8.966458E-4,4.262697E-5,1.851916E-7,8.701207E-4,6.889002E-4,1.086465E-4,0.006332822,0.002963149,10.22882,8.277862E-5,646329.9,646336.9
0.07705896,16.90893,3639307.0,1505.876,1505.876,0.001399698,1.0,0.8458004,7.800725E-4,0.06938512,0.004646196,0.01621695,-7.788927E-4,2.792366E-4,0.04863352,0.001683539,3.111856E-4,1.143521E-5,5.450321E-7,8.966451E-4,4.262689E-5,1.851917E-7,8.701197E-4,6.888997E-4,1.086464E-4,0.00633283,0.002963152,10.22882,8.277861E-5,646329.9,646336.9
0.07706274,16.90897,3646196.0,1505.879,1505.879,0.001399698,1.0,0.8458007,7.800586E-4,0.06938604,0.004645982,0.01621683,-7.788839E-4,2.792275E-4,0.04863231,0.001683493,3.11183E-4,1.143538E-5,5.449831E-7,8.966197E-4,4.262403E-5,1.851927E-7,8.700819E-4,6.888786E-4,1.08642E-4,0.006333157,0.002963255,10.22882,8.277843E-5,646329.8,646336.8
0.07706636,16.909,3639464.0,1505.882,1505.882,0.001399698,1.0,0.8458011,7.800458E-4,0.06938692,0.004645778,0.01621671,-7.788755E-4,2.792188E-4,0.04863117,0.001683449,3.111806E-4,1.143539E-5,5.449362E-7,8.965954E-4,4.26213E-5,1.851907E-7,8.700458E-4,6.888586E-4,1.086378E-4,0.006333469,0.002963354,10.22881,8.277826E-5,646329.8,646336.7
0.07706855,16.90902,3634468.0,1505.884,1505.884,0.001399698,1.0,0.8458013,7.800386E-4,0.06938745,0.004645653,0.01621664,-7.788703E-4,2.792135E-4,0.04863047,0.001683423,3.111791E-4,1.143537E-5,5.449077E-7,8.965806E-4,4.261963E-5,1.851887E-7,8.700239E-4,6.888464E-4,1.086352E-4,0.006333658,0.002963414,10.22881,8.277816E-5,646329.7,646336.7
0.07707149,16.90905,3629757.0,1505.886,1505.886,0.001399698,1.0,0.8458016,7.800322E-4,0.06938816,0.004645487,0.01621655,-7.788635E-4,2.792064E-4,0.04862954,0.001683387,3.111772E-4,1.143535E-5,5.448696E-7,8.965609E-4,4.261741E-5,1.851855E-7,8.699946E-4,6.888301E-4,1.086318E-4,0.006333911,0.002963494,10.22881,8.277802E-5,646329.6,646336.6
0.07707162,16.90905,3632188.0,1505.886,1505.886,0.001399698,1.0,0.8458016,7.80032E-4,0.06938819,0.00464548,0.01621654,-7.788632E-4,2.792061E-4,0.0486295,0.001683386,3.111771E-4,1.143535E-5,5.44868E-7,8.9656E-4,4.261731E-5,1.851854E-7,8.699933E-4,6.888294E-4,1.086316E-4,0.006333922,0.002963498,10.22881,8.277801E-5,646329.6,646336.6
0.07707346,16.90907,3634511.0,1505.888,1505.888,0.001399698,1.0,0.8458017,7.800275E-4,0.06938864,0.004645375,0.01621648,-7.788589E-4,2.792016E-4,0.04862891,0.001683363,3.111758E-4,1.143536E-5,5.44844E-7,8.965476E-4,4.261591E-5,1.851836E-7,8.699749E-4,6.888192E-4,1.086294E-4,0.006334081,0.002963548,10.22881,8.277792E-5,646329.6,646336.5
0.07712658,16.90958,3634765.0,1505.93,1505.93,0.001399698,1.0,0.8458067,7.799139E-4,0.06940151,0.004642372,0.01621479,-7.787349E-4,2.790735E-4,0.04861203,0.00168272,3.111384E-4,1.143749E-5,5.441554E-7,8.961902E-4,4.257571E-5,1.851514E-7,8.694444E-4,6.885232E-4,1.08567E-4,0.006338666,0.002964999,10.22879,8.277541E-5,646328.1,646335.1
0.07712675,16.90959,3630691.0,1505.931,1505.931,0.001399698,1.0,0.8458067,7.799136E-4,0.06940155,0.004642363,0.01621478,-7.787345E-4,2.79073E-4,0.04861197,0.001682718,3.111382E-4,1.14375E-5,5.441532E-7,8.96189E-4,4.257558E-5,1.851513E-7,8.694426E-4,6.885222E-4,1.085668E-4,0.006338681,0.002965004,10.22879,8.27754E-5,646328.1,646335.1
0.07712795,16.9096,3651622.0,1505.932,1505.932,0.001399698,1.0,0.8458068,7.799104E-4,0.06940185,0.004642295,0.01621474,-7.787317E-4,2.790702E-4,0.04861159,0.001682703,3.111374E-4,1.143756E-5,5.441376E-7,8.961809E-4,4.257467E-5,1.851512E-7,8.694306E-4,6.885155E-4,1.085654E-4,0.006338785,0.002965037,10.22879,8.277534E-5,646328.0,646335.0
0.07712973,16.90961,3647835.0,1505.933,1505.933,0.001399698,1.0,0.845807,7.799062E-4,0.06940228,0.004642195,0.01621469,-7.787275E-4,2.790659E-4,0.04861103,0.001682682,3.111361E-4,1.143764E-5,5.441146E-7,8.96169E-4,4.257333E-5,1.851506E-7,8.694129E-4,6.885056E-4,1.085633E-4,0.006338938,0.002965085,10.22879,8.277526E-5,646328.0,646335.0
0.07712987,16.90962,3884142.0,1505.933,1505.933,0.001399698,1.0,0.845807,7.799057E-4,0.06940231,0.004642187,0.01621468,-7.787272E-4,2.790655E-4,0.04861098,0.00168268,3.11136E-4,1.143765E-5,5.441128E-7,8.96168E-4,4.257322E-5,1.851505E-7,8.694115E-4,6.885048E-4,1.085632E-4,0.006338951,0.002965089,10.22879,8.277525E-5,646328.0,646335.0
0.07713001,16.90962,3641692.0,1505.933,1505.933,0.001399698,1.0,0.845807,7.799053E-4,0.06940234,0.00464218,0.01621468,-7.787269E-4,2.790652E-4,0.04861094,0.001682678,3.111359E-4,1.143765E-5,5.441111E-7,8.961671E-4,4.257312E-5,1.851505E-7,8.694102E-4,6.885041E-4,1.08563E-4,0.006338962,0.002965093,10.22879,8.277525E-5,646328.0,646335.0
0.0771386,16.9097,3639079.0,1505.94,1505.94,0.001399698,1.0,0.8458078,7.798809E-4,0.06940443,0.004641695,0.01621441,-7.787069E-4,2.790445E-4,0.04860821,0.001682574,3.1113E-4,1.143783E-5,5.439998E-7,8.961094E-4,4.256663E-5,1.851437E-7,8.693244E-4,6.884564E-4,1.085529E-4,0.006339703,0.002965327,10.22879,8.277484E-5,646327.8,646334.8
0.07714097,16.90972,3709032.0,1505.942,1505.942,0.001399698,1.0,0.845808,7.798746E-4,0.069405,0.004641562,0.01621433,-7.787013E-4,2.790387E-4,0.04860746,0.001682546,3.111284E-4,1.143785E-5,5.439691E-7,8.960935E-4,4.256484E-5,1.85141E-7,8.693007E-4,6.884432E-4,1.085502E-4,0.006339908,0.002965392,10.22879,8.277473E-5,646327.7,646334.7
0.07714111,16.90973,3636588.0,1505.942,1505.942,0.001399698,1.0,0.845808,7.798742E-4,0.06940504,0.004641554,0.01621433,-7.78701E-4,2.790384E-4,0.04860741,0.001682544,3.111283E-4,1.143785E-5,5.439673E-7,8.960925E-4,4.256474E-5,1.851409E-7,8.692993E-4,6.884425E-4,1.0855E-4,0.006339919,0.002965396,10.22879,8.277472E-5,646327.7,646334.7
0.0771412,16.90973,3644783.0,1505.942,1505.942,0.001399698,1.0,0.845808,7.79874E-4,0.06940506,0.004641549,0.01621432,-7.787008E-4,2.790382E-4,0.04860738,0.001682543,3.111282E-4,1.143785E-5,5.439662E-7,8.960919E-4,4.256467E-5,1.851408E-7,8.692985E-4,6.88442E-4,1.085499E-4,0.006339927,0.002965398,10.22879,8.277471E-5,646327.7,646334.7
0.07714131,16.90973,3648231.0,1505.942,1505.942,0.001399698,1.0,0.8458081,7.798736E-4,0.06940509,0.004641543,0.01621432,-7.787005E-4,2.790379E-4,0.04860735,0.001682542,3.111282E-4,1.143785E-5,5.439647E-7,8.960911E-4,4.256458E-5,1.851406E-7,8.692973E-4,6.884413E-4,1.085498E-4,0.006339937,0.002965402,10.22879,8.277471E-5,646327.7,646334.7
0.0771414,16.90973,3640591.0,1505.943,1505.943,0.001399698,1.0,0.8458081,7.798734E-4,0.06940511,0.004641538,0.01621432,-7.787003E-4,2.790377E-4,0.04860732,0.001682541,3.111281E-4,1.143785E-5,5.439635E-7,8.960906E-4,4.256452E-5,1.851405E-7,8.692964E-4,6.884408E-4,1.085497E-4,0.006339945,0.002965404,10.22879,8.277471E-5,646327.7,646334.7
0.07714634,16.90978,3632283.0,1505.947,1505.947,0.001399698,1.0,0.8458085,7.798598E-4,0.0694063,0.004641259,0.01621416,-7.786888E-4,2.790257E-4,0.04860575,0.001682481,3.111248E-4,1.143785E-5,5.438996E-7,8.960574E-4,4.256079E-5,1.851336E-7,8.692472E-4,6.884135E-4,1.085439E-4,0.00634037,0.002965539,10.22878,8.277447E-5,646327.5,646334.5
0.07715327,16.90984,3620363.0,1505.952,1505.952,0.001399698,1.0,0.8458092,7.798408E-4,0.06940798,0.004640867,0.01621394,-7.786726E-4,2.790089E-4,0.04860355,0.001682398,3.111201E-4,1.143785E-5,5.438098E-7,8.960107E-4,4.255555E-5,1.851223E-7,8.691779E-4,6.88375E-4,1.085357E-4,0.006340967,0.002965728,10.22878,8.277414E-5,646327.3,646334.3
0.07716147,16.90992,3615381.0,1505.959,1505.959,0.001399698,1.0,0.8458099,7.798329E-4,0.06940996,0.004640405,0.01621368,-7.786535E-4,2.78989E-4,0.04860094,0.001682299,3.111142E-4,1.143814E-5,5.437036E-7,8.959555E-4,4.254934E-5,1.851127E-7,8.69096E-4,6.883293E-4,1.085261E-4,0.006341674,0.002965952,10.22878,8.277375E-5,646327.1,646334.1
0.07716335,16.90994,3627455.0,1505.96,1505.96,0.001399698,1.0,0.8458101,7.798278E-4,0.06941042,0.004640298,0.01621362,-7.786491E-4,2.789844E-4,0.04860034,0.001682276,3.111128E-4,1.14383E-5,5.436793E-7,8.959428E-4,4.254792E-5,1.851125E-7,8.690772E-4,6.883187E-4,1.085239E-4,0.006341837,0.002966003,10.22878,8.277367E-5,646327.1,646334.1
0.0771644,16.90995,3626408.0,1505.961,1505.961,0.001399698,1.0,0.8458102,7.798258E-4,0.06941067,0.004640239,0.01621359,-7.786466E-4,2.789819E-4,0.04860001,0.001682263,3.11112E-4,1.143838E-5,5.436656E-7,8.959357E-4,4.254713E-5,1.851123E-7,8.690667E-4,6.883129E-4,1.085226E-4,0.006341928,0.002966032,10.22878,8.277362E-5,646327.0,646334.0
0.07716538,16.90996,3629384.0,1505.962,1505.962,0.001399698,1.0,0.8458103,7.79823E-4,0.06941091,0.004640184,0.01621355,-7.786443E-4,2.789796E-4,0.0485997,0.001682251,3.111113E-4,1.143846E-5,5.436531E-7,8.959292E-4,4.254639E-5,1.851121E-7,8.69057E-4,6.883074E-4,1.085215E-4,0.006342012,0.002966058,10.22878,8.277357E-5,646327.0,646334.0
0.07717227,16.91003,3624299.0,1505.967,1505.967,0.001399698,1.0,0.8458109,7.79801E-4,0.06941258,0.004639796,0.01621334,-7.786283E-4,2.789629E-4,0.04859751,0.001682168,3.111064E-4,1.143876E-5,5.435639E-7,8.958829E-4,4.254119E-5,1.851075E-7,8.689882E-4,6.882691E-4,1.085134E-4,0.006342606,0.002966247,10.22878,8.277324E-5,646326.8,646333.8
0.07717472,16.91005,3622256.0,1505.969,1505.969,0.001399698,1.0,0.8458112,7.79794E-4,0.06941317,0.004639658,0.01621326,-7.786225E-4,2.78957E-4,0.04859673,0.001682139,3.111047E-4,1.14388E-5,5.435322E-7,8.958664E-4,4.253934E-5,1.851046E-7,8.689638E-4,6.882556E-4,1.085105E-4,0.006342817,0.002966314,10.22877,8.277313E-5,646326.7,646333.7
0.07725968,16.91087,3611263.0,1506.038,1506.038,0.001399698,1.0,0.8458191,7.795885E-4,0.06943372,0.004634875,0.01621058,-7.784242E-4,2.787506E-4,0.04856974,0.001681116,3.110442E-4,1.144136E-5,5.42434E-7,8.952949E-4,4.247527E-5,1.850129E-7,8.681158E-4,6.877836E-4,1.084108E-4,0.00635013,0.002968631,10.22874,8.276911E-5,646324.4,646331.3
