Time_Soln#14 (sec),Volume_Soln#14 (cm3),Volumetric_heat_production_rate_Soln#14 (erg/cm3-sec),Surface_temperature_Soln#14 (K),Temperature_Soln#14 (K),Mass_Soln#14 (g),Pressure_Soln#14 (atm),Mole_fraction_H2_Soln#14 (),Mole_fraction_CH4_Soln#14 (),Mole_fraction_CH3_Soln#14 (),Mole_fraction_C2H4_Soln#14 (),Mole_fraction_C2H2_Soln#14 (),Mole_fraction_C3H4-P_Soln#14 (),Mole_fraction_C4H4_Soln#14 (),Mole_fraction_C4H2_Soln#14 (),Mole_fraction_C6H6_Soln#14 (),Mole_fraction_C10H8_Soln#14 (),Mole_fraction_C7H8_Soln#14 (),Mole_fraction_C7H7_Soln#14 (),Mole_fraction_C6H5C2H_Soln#14 (),Mole_fraction_C6H5C2H3_Soln#14 (),Mole_fraction_C6H5C2H5_Soln#14 (),Mole_fraction_BIPHENYL_Soln#14 (),Mole_fraction_C14H10_Soln#14 (),Mole_fraction_C16H10_Soln#14 (),Mole_fraction_BIN1B_Soln#14 (),Mole_fraction_BIN1A_Soln#14 (),Molecular_weight_Soln#14 (g/mole),Mass_density_Soln#14 (g/cm3),Unburned_hydrocarbons_Soln#14 (ppm),Volatile_organic_compounds_Soln#14 (ppm)
5.080317E-5,15.71545,-7.223414E8,1625.246,1625.246,0.001230037,1.0,0.8809069,0.01849308,1.031413E-4,0.01094995,0.004090524,1.000361E-4,1.147172E-4,2.529034E-4,0.02057351,1.035759E-4,0.02981097,0.002634617,0.004500515,0.02528732,6.80802E-5,5.770509E-5,2.034969E-4,7.839347E-5,1.708418E-6,4.090393E-5,10.43827,7.826933E-5,657981.8,657981.9
5.098997E-5,15.71544,-7.229026E8,1625.214,1625.214,0.001230037,1.0,0.8808716,0.0185076,1.029487E-4,0.01096543,0.0040993,1.004293E-4,1.149735E-4,2.541287E-4,0.02060825,1.041739E-4,0.0297984,0.00263076,0.004506912,0.02525532,6.717891E-5,5.79106E-5,2.040778E-4,7.871384E-5,1.721536E-6,4.110482E-5,10.43808,7.826935E-5,657969.4,657969.4
5.100237E-5,15.71544,-7.230148E8,1625.212,1625.212,0.001230037,1.0,0.8808692,0.01850857,1.02936E-4,0.01096646,0.004099882,1.004553E-4,1.149905E-4,2.5421E-4,0.02061056,1.042136E-4,0.02979756,0.002630506,0.004507336,0.0252532,6.711975E-5,5.792424E-5,2.041163E-4,7.873509E-5,1.722408E-6,4.111815E-5,10.43806,7.826935E-5,657968.6,657968.6
5.102484E-5,15.71544,-7.230757E8,1625.208,1625.208,0.001230037,1.0,0.880865,0.01851031,1.02913E-4,0.01096832,0.004100937,1.005026E-4,1.150213E-4,2.543574E-4,0.02061473,1.042856E-4,0.02979605,0.002630044,0.004508104,0.02524935,6.701273E-5,5.794896E-5,2.041862E-4,7.877362E-5,1.72399E-6,4.114232E-5,10.43804,7.826936E-5,657967.1,657967.1
5.264587E-5,15.71537,-7.270023E8,1624.936,1624.936,0.001230037,1.0,0.8805624,0.01863462,1.013532E-4,0.01110099,0.004176594,1.039076E-4,1.172192E-4,2.649898E-4,0.02091318,1.095084E-4,0.02968613,0.002598042,0.004562793,0.02497459,5.993876E-5,5.973507E-5,2.092144E-4,8.154839E-5,1.840058E-6,4.289016E-5,10.43634,7.826971E-5,657859.7,657859.8
5.298107E-5,15.71535,-7.276165E8,1624.879,1624.879,0.001230037,1.0,0.8805006,0.01865997,1.01053E-4,0.01112806,0.004192135,1.046101E-4,1.176682E-4,2.671878E-4,0.02097426,1.105954E-4,0.02966324,0.00259172,0.004573929,0.02491839,5.862267E-5,6.010502E-5,2.102517E-4,8.212105E-5,1.864537E-6,4.325255E-5,10.43599,7.826981E-5,657837.7,657837.7
5.324359E-5,15.71533,-7.279654E8,1624.835,1624.835,0.001230037,1.0,0.8804524,0.01867974,1.008231E-4,0.01114918,0.004204282,1.051598E-4,1.180186E-4,2.689089E-4,0.02102195,1.114484E-4,0.02964528,0.002586837,0.004582608,0.02487452,5.762546E-5,6.039491E-5,2.110635E-4,8.256926E-5,1.883828E-6,4.353659E-5,10.43571,7.826989E-5,657820.4,657820.5
5.448393E-5,15.71524,-7.292469E8,1624.626,1624.626,0.001230037,1.0,0.8802265,0.01877225,9.979206E-5,0.011248,0.004261392,1.077519E-4,1.196595E-4,2.77037E-4,0.02124552,1.154979E-4,0.02956004,0.002564521,0.004623149,0.02466895,5.32688E-5,6.176643E-5,2.148925E-4,8.468389E-5,1.976326E-6,4.488125E-5,10.43443,7.827034E-5,657739.4,657739.5
5.450834E-5,15.71524,-7.295096E8,1624.622,1624.622,0.001230037,1.0,0.8802221,0.01877406,9.977262E-5,0.01124992,0.004262512,1.078028E-4,1.196915E-4,2.771969E-4,0.02124989,1.155779E-4,0.02955836,0.002564094,0.004623939,0.02466494,5.318871E-5,6.179345E-5,2.149678E-4,8.472545E-5,1.978169E-6,4.490775E-5,10.4344,7.827035E-5,657737.8,657737.9
5.451829E-5,15.71524,-7.291987E8,1624.62,1624.62,0.001230037,1.0,0.8802203,0.01877479,9.976469E-5,0.01125071,0.004262968,1.078236E-4,1.197046E-4,2.772621E-4,0.02125167,1.156105E-4,0.02955767,0.002563919,0.004624261,0.0246633,5.315609E-5,6.180447E-5,2.149985E-4,8.47424E-5,1.978921E-6,4.491857E-5,10.43439,7.827036E-5,657737.2,657737.2
5.453283E-5,15.71524,-7.293127E8,1624.617,1624.617,0.001230037,1.0,0.8802177,0.01877587,9.975313E-5,0.01125186,0.004263635,1.078539E-4,1.197237E-4,2.773574E-4,0.02125428,1.156582E-4,0.02955667,0.002563665,0.004624731,0.0246609,5.310852E-5,6.182057E-5,2.150433E-4,8.476716E-5,1.98002E-6,4.493436E-5,10.43438,7.827036E-5,657736.3,657736.3
5.454638E-5,15.71524,-7.292567E8,1624.615,1624.615,0.001230037,1.0,0.8802152,0.01877687,9.974236E-5,0.01125293,0.004264256,1.078822E-4,1.197415E-4,2.774461E-4,0.0212567,1.157026E-4,0.02955573,0.002563429,0.004625169,0.02465867,5.306426E-5,6.183557E-5,2.150851E-4,8.479023E-5,1.981044E-6,4.494907E-5,10.43436,7.827037E-5,657735.4,657735.4
5.45664E-5,15.71524,-7.292947E8,1624.612,1624.612,0.001230037,1.0,0.8802116,0.01877835,9.972648E-5,0.01125451,0.004265173,1.079239E-4,1.197677E-4,2.775772E-4,0.02126029,1.157683E-4,0.02955435,0.00256308,0.004625817,0.02465538,5.2999E-5,6.185773E-5,2.151468E-4,8.482431E-5,1.982557E-6,4.497081E-5,10.43434,7.827038E-5,657734.1,657734.1
5.491651E-5,15.71521,-7.293376E8,1624.553,1624.553,0.001230037,1.0,0.8801486,0.01880416,9.945303E-5,0.01128208,0.0042812,1.086537E-4,1.202261E-4,2.798699E-4,0.02132282,1.169178E-4,0.02953018,0.002557025,0.004637103,0.02459792,5.188223E-5,6.224551E-5,2.162255E-4,8.542016E-5,2.009131E-6,4.535125E-5,10.43398,7.827052E-5,657711.3,657711.4
6.0E-5,15.71466,-7.241286E8,1623.695,1623.695,0.001230037,1.0,0.8792594,0.01916773,9.610617E-5,0.01166911,0.004510072,1.191523E-4,1.266863E-4,3.130397E-4,0.02220746,1.338768E-4,0.02917624,0.002478084,0.004794539,0.02378672,3.950594E-5,6.790553E-5,2.318112E-4,9.402674E-5,2.415311E-6,5.091103E-5,10.42884,7.827326E-5,657387.2,657387.2
7.0E-5,15.71325,-6.897358E8,1622.052,1622.052,0.001230037,1.0,0.8776342,0.01983499,9.172325E-5,0.012366,0.004941461,1.391185E-4,1.384827E-4,3.772084E-4,0.02383458,1.685696E-4,0.02847868,0.002357128,0.005072707,0.02230506,2.779277E-5,7.920957E-5,2.621508E-4,1.107079E-4,3.327486E-6,6.201841E-5,10.41922,7.828025E-5,656780.6,656780.6
8.0E-5,15.71186,-6.434304E8,1620.505,1620.505,0.001230037,1.0,0.8761412,0.02045704,8.877575E-5,0.0129905,0.005351346,1.579546E-4,1.493113E-4,4.393408E-4,0.02533514,2.047527E-4,0.02779749,0.002261416,0.005315324,0.02095319,2.312246E-5,9.072896E-5,2.921878E-4,1.270314E-4,4.391616E-6,7.329513E-5,10.41021,7.828721E-5,656212.6,656212.6
9.0E-5,15.71067,-5.96112E8,1619.068,1619.068,0.001230037,1.0,0.8747576,0.02104498,8.649283E-5,0.0135534,0.005742519,1.755314E-4,1.593575E-4,4.990698E-4,0.02672776,2.421408E-4,0.02714082,0.002179075,0.005527722,0.01971283,2.090889E-5,1.02432E-4,3.219673E-4,1.429479E-4,5.608969E-6,8.467896E-5,10.40176,7.829311E-5,655680.0,655680.0
1.0E-4,15.70976,-5.51543E8,1617.737,1617.737,0.001230037,1.0,0.8734684,0.0216046,8.457404E-5,0.01406257,0.006116986,1.918185E-4,1.687447E-4,5.562547E-4,0.02802566,2.804874E-4,0.02651017,0.002105003,0.005713884,0.01857028,1.959797E-5,1.142814E-4,3.51486E-4,1.584094E-4,6.980021E-6,9.611568E-5,10.39382,7.829768E-5,655179.5,655179.5
1.1E-4,15.7091,-5.107041E8,1616.506,1616.506,0.001230037,1.0,0.8722628,0.02213954,8.289181E-5,0.01452425,0.006476343,2.068411E-4,1.775636E-4,6.108737E-4,0.02923918,3.195824E-4,0.02590475,0.002036874,0.005877004,0.01751457,1.864493E-5,1.262424E-4,3.807252E-4,1.733779E-4,8.504802E-6,1.075601E-4,10.38634,7.830094E-5,654707.9,654707.9
1.2E-4,15.70869,-4.735883E8,1615.364,1615.364,0.001230037,1.0,0.8711321,0.02265241,8.138522E-5,0.01494361,0.00682192,2.206536E-4,1.858855E-4,6.629691E-4,0.03037685,3.592495E-4,0.02532303,0.001973506,0.006019742,0.01653653,1.785399E-5,1.382846E-4,4.096638E-4,1.878278E-4,1.01831E-5,1.189753E-4,10.37927,7.830299E-5,654262.7,654262.7
1.3E-4,15.7085,-4.398874E8,1614.305,1614.305,0.001230037,1.0,0.8700691,0.02314525,8.002028E-5,0.01532501,0.007154861,2.333242E-4,1.937685E-4,7.126172E-4,0.03144593,3.993421E-4,0.02476338,0.001914187,0.006144351,0.01562836,1.71512E-5,1.503823E-4,4.382822E-4,2.017442E-4,1.201459E-5,1.303321E-4,10.37259,7.830393E-5,653841.3,653841.4
1.4E-4,15.70851,-4.092378E8,1613.32,1613.32,0.001230037,1.0,0.8690674,0.02361978,7.8775E-5,0.01567221,0.007476165,2.44927E-4,2.012612E-4,7.599128E-4,0.03245266,4.397393E-4,0.02422426,0.001858426,0.006252771,0.01478332,1.650685E-5,1.625139E-4,4.665639E-4,2.151211E-4,1.399886E-5,1.416071E-4,10.36625,7.830387E-5,653441.8,653441.9
1.5E-4,15.7087,-3.812911E8,1612.402,1612.402,0.001230037,1.0,0.8681218,0.02407746,7.763326E-5,0.01598848,0.007786709,2.55537E-4,2.08405E-4,8.049591E-4,0.03340249,4.803414E-4,0.02370426,0.001805837,0.00634668,0.01399556,1.590687E-5,1.746615E-4,4.944955E-4,2.279593E-4,1.613547E-5,1.527822E-4,10.36023,7.830292E-5,653062.3,653062.3
1.6E-4,15.70906,-3.557451E8,1611.547,1611.547,0.001230037,1.0,0.8672274,0.02451955,7.65824E-5,0.01627669,0.008087272,2.652276E-4,2.152353E-4,8.478623E-4,0.03430023,5.210658E-4,0.02320211,0.001756107,0.006427544,0.01325993,1.534384E-5,1.868098E-4,5.22066E-4,2.402645E-4,1.842393E-5,1.638433E-4,10.3545,7.830116E-5,652701.2,652701.2
1.7E-4,15.70956,-3.32331E8,1610.748,1610.748,0.001230037,1.0,0.86638,0.02494718,7.561222E-5,0.01653932,0.008378548,2.740692E-4,2.217824E-4,8.887284E-4,0.03515007,5.618443E-4,0.02271665,0.001708968,0.006496646,0.01257193,1.48137E-5,1.989463E-4,5.49267E-4,2.520462E-4,2.086371E-5,1.747795E-4,10.34904,7.829867E-5,652356.9,652356.9
1.8E-4,15.71019,-3.108221E8,1610.001,1610.001,0.001230037,1.0,0.865576,0.02536132,7.471404E-5,0.01677859,0.008661158,2.821285E-4,2.280729E-4,9.276608E-4,0.03595579,6.0262E-4,0.02224686,0.00166419,0.006555117,0.01192753,1.431315E-5,2.110603E-4,5.760919E-4,2.633167E-4,2.345425E-5,1.855826E-4,10.34383,7.829553E-5,652028.3,652028.3
1.9E-4,15.71094,-2.910181E8,1609.302,1609.302,0.001230037,1.0,0.8648121,0.02576286,7.388042E-5,0.01699648,0.008935662,2.894678E-4,2.341298E-4,9.647588E-4,0.03672072,6.433449E-4,0.02179181,0.001621568,0.00660396,0.01132319,1.383934E-5,2.231427E-4,6.025355E-4,2.740897E-4,2.619495E-5,1.962466E-4,10.33884,7.829179E-5,651714.1,651714.1
1.993533E-4,15.71174,-2.739062E8,1608.688,1608.688,0.001230037,1.0,0.8641312,0.02612771,7.315361E-5,0.01718248,0.009185525,2.957322E-4,2.396016E-4,9.978819E-4,0.03740191,6.813546E-4,0.02137877,0.001583496,0.006641719,0.01079136,1.341844E-5,2.344082E-4,6.269207E-4,2.83729E-4,2.889375E-5,2.060913E-4,10.33437,7.828781E-5,651432.4,651432.4
1.995719E-4,15.71176,-2.736565E8,1608.674,1608.674,0.001230037,1.0,0.8641157,0.02613612,7.313734E-5,0.01718663,0.009191288,2.95872E-4,2.397273E-4,9.986384E-4,0.03741745,6.822417E-4,0.02136925,0.001582626,0.006642515,0.0107793,1.340885E-5,2.34671E-4,6.274866E-4,2.839493E-4,2.895838E-5,2.063198E-4,10.33427,7.828771E-5,651425.9,651425.9
1.996129E-4,15.71176,-2.73493E8,1608.672,1608.672,0.001230037,1.0,0.8641128,0.0261377,7.313444E-5,0.01718741,0.009192369,2.958982E-4,2.397509E-4,9.987803E-4,0.03742037,6.824082E-4,0.02136747,0.001582462,0.006642664,0.01077704,1.340705E-5,2.347204E-4,6.275927E-4,2.839907E-4,2.897052E-5,2.063627E-4,10.33425,7.828769E-5,651424.7,651424.7
2.0E-4,15.71179,-2.727464E8,1608.647,1608.647,0.001230037,1.0,0.8640853,0.02615257,7.310536E-5,0.01719473,0.009202563,2.961449E-4,2.399733E-4,0.001000117,0.03744784,6.839789E-4,0.02135064,0.001580924,0.006644063,0.01075573,1.33901E-5,2.351857E-4,6.285942E-4,2.843801E-4,2.908518E-5,2.067672E-4,10.33407,7.828752E-5,651413.3,651413.3
2.1E-4,15.71275,-2.558646E8,1608.033,1608.033,0.001230037,1.0,0.863393,0.02653114,7.238237E-5,0.01737487,0.009462299,3.02212E-4,2.456209E-4,0.001033822,0.03813974,7.244873E-4,0.02092264,0.001542106,0.006676197,0.01022239,1.296355E-5,2.471828E-4,6.542639E-4,2.942025E-4,3.212461E-5,2.171409E-4,10.3295,7.828275E-5,651125.0,651125.0
2.2E-4,15.7138,-2.402349E8,1607.456,1607.456,0.001230037,1.0,0.8627327,0.02689926,7.170755E-5,0.01753841,0.009715333,3.077228E-4,2.510895E-4,0.001065968,0.03879908,7.648416E-4,0.02050701,0.00150496,0.006701127,0.009720386,1.255784E-5,2.591284E-4,6.795457E-4,3.035761E-4,3.531154E-5,2.27367E-4,10.32511,7.827755E-5,650848.3,650848.3
2.228182E-4,15.7141,-2.360415E8,1607.3,1607.3,0.001230037,1.0,0.8625521,0.02700119,7.152528E-5,0.01758166,0.009785479,3.091812E-4,2.526001E-4,0.001074756,0.03897929,7.761827E-4,0.02039204,0.001494778,0.006706934,0.009584279,1.244708E-5,2.624849E-4,6.865999E-4,3.061385E-4,3.623628E-5,2.30222E-4,10.3239,7.827601E-5,650772.3,650772.3
2.241575E-4,15.71425,-2.341198E8,1607.227,1607.227,0.001230037,1.0,0.8624671,0.02704936,7.143964E-5,0.0176018,0.009818643,3.098604E-4,2.533135E-4,0.001078892,0.0390641,7.815675E-4,0.02033772,0.001489981,0.006709514,0.009520386,1.239496E-5,2.640785E-4,6.899417E-4,3.073443E-4,3.667982E-5,2.315747E-4,10.32333,7.827527E-5,650736.5,650736.5
2.242454E-4,15.71426,-2.340083E8,1607.222,1607.222,0.001230037,1.0,0.8624615,0.02705251,7.143421E-5,0.01760311,0.009820815,3.099047E-4,2.533602E-4,0.001079162,0.03906965,7.819208E-4,0.02033416,0.001489667,0.00670968,0.00951621,1.239155E-5,2.641831E-4,6.901608E-4,3.074232E-4,3.670902E-5,2.316633E-4,10.3233,7.827522E-5,650734.2,650734.2
2.242503E-4,15.71426,-2.339911E8,1607.222,1607.222,0.001230037,1.0,0.8624612,0.02705269,7.143389E-5,0.01760319,0.009820936,3.099071E-4,2.533629E-4,0.001079177,0.03906996,7.819405E-4,0.02033396,0.00148965,0.006709689,0.009515977,1.239136E-5,2.641889E-4,6.90173E-4,3.074276E-4,3.671065E-5,2.316683E-4,10.32329,7.827521E-5,650734.0,650734.1
2.251822E-4,15.71437,-2.325887E8,1607.172,1607.172,0.001230037,1.0,0.8624024,0.02708609,7.137505E-5,0.01761703,0.009843938,3.103739E-4,2.538574E-4,0.001082038,0.03912862,7.856848E-4,0.0202963,0.00148633,0.006711411,0.009471852,1.235532E-5,2.65297E-4,6.924935E-4,3.082616E-4,3.702094E-5,2.326077E-4,10.3229,7.827469E-5,650709.2,650709.3
2.3E-4,15.71492,-2.257293E8,1606.915,1606.915,0.001230037,1.0,0.8621023,0.02725747,7.107612E-5,0.01768655,0.009962014,3.127203E-4,2.563922E-4,0.00109663,0.03942789,8.050164E-4,0.02010317,0.00146937,0.006719454,0.009247557,1.217155E-5,2.710178E-4,7.044367E-4,3.12515E-4,3.864561E-5,2.374439E-4,10.32089,7.827195E-5,650582.5,650582.5
2.325518E-4,15.71522,-2.221966E8,1606.782,1606.782,0.001230037,1.0,0.861946,0.02734735,7.092143E-5,0.01772202,0.01002398,3.139183E-4,2.577203E-4,0.001104224,0.03958369,8.152366E-4,0.02000194,0.001460524,0.006723142,0.009131327,1.207592E-5,2.740421E-4,7.107256E-4,3.147282E-4,3.952004E-5,2.399913E-4,10.31984,7.827046E-5,650516.3,650516.3
2.390587E-4,15.716,-2.134958E8,1606.452,1606.452,0.001230037,1.0,0.8615554,0.02757384,7.053825E-5,0.01780841,0.01018028,3.168394E-4,2.610632E-4,0.001123186,0.03997282,8.412362E-4,0.01974704,0.001438379,0.006730839,0.00884267,1.183721E-5,2.817358E-4,7.266471E-4,3.202507E-4,4.179272E-5,2.464434E-4,10.31721,7.826655E-5,650350.4,650350.4
2.398241E-4,15.7161,-2.124986E8,1606.414,1606.414,0.001230037,1.0,0.8615102,0.02760023,7.049426E-5,0.0178182,0.0101985,3.171708E-4,2.614524E-4,0.001125378,0.04001784,8.442886E-4,0.01971735,0.001435812,0.006731588,0.008809425,1.180961E-5,2.826391E-4,7.285092E-4,3.208891E-4,4.206408E-5,2.471982E-4,10.3169,7.826609E-5,650331.2,650331.2
2.398421E-4,15.7161,-2.125244E8,1606.414,1606.414,0.001230037,1.0,0.8615092,0.02760085,7.049322E-5,0.01781843,0.01019893,3.171786E-4,2.614615E-4,0.00112543,0.0400189,8.443604E-4,0.01971665,0.001435751,0.006731605,0.008808644,1.180896E-5,2.826603E-4,7.285529E-4,3.20904E-4,4.207048E-5,2.472159E-4,10.31689,7.826608E-5,650330.7,650330.8
2.398588E-4,15.7161,-2.124715E8,1606.413,1606.413,0.001230037,1.0,0.8615082,0.02760143,7.049227E-5,0.01781864,0.01019933,3.171858E-4,2.6147E-4,0.001125477,0.04001987,8.444267E-4,0.01971601,0.001435696,0.006731621,0.008807923,1.180836E-5,2.8268E-4,7.285934E-4,3.209179E-4,4.207639E-5,2.472323E-4,10.31689,7.826606E-5,650330.3,650330.3
2.4E-4,15.71612,-2.122994E8,1606.406,1606.406,0.001230037,1.0,0.8614999,0.02760629,7.048423E-5,0.01782044,0.01020269,3.172466E-4,2.615417E-4,0.001125881,0.04002816,8.449897E-4,0.01971054,0.001435223,0.006731756,0.008801807,1.180328E-5,2.828466E-4,7.289367E-4,3.210354E-4,4.212655E-5,2.473715E-4,10.31683,7.826598E-5,650326.8,650326.8
2.402558E-4,15.71615,-2.120865E8,1606.393,1606.393,0.001230037,1.0,0.8614848,0.02761509,7.046976E-5,0.01782369,0.01020877,3.173566E-4,2.616715E-4,0.001126612,0.04004316,8.460094E-4,0.01970064,0.001434367,0.006731997,0.008790741,1.179408E-5,2.831483E-4,7.295583E-4,3.21248E-4,4.221749E-5,2.476235E-4,10.31673,7.826582E-5,650320.4,650320.4
2.402715E-4,15.71615,-2.119635E8,1606.392,1606.392,0.001230037,1.0,0.8614839,0.02761563,7.046886E-5,0.01782389,0.01020914,3.173633E-4,2.616795E-4,0.001126656,0.04004408,8.46072E-4,0.01970003,0.001434315,0.006732011,0.008790063,1.179352E-5,2.831668E-4,7.295964E-4,3.212611E-4,4.222307E-5,2.476389E-4,10.31672,7.826581E-5,650320.0,650320.0
2.406812E-4,15.7162,-2.114131E8,1606.372,1606.372,0.001230037,1.0,0.8614598,0.02762973,7.044553E-5,0.01782907,0.01021887,3.175389E-4,2.618872E-4,0.001127825,0.04006807,8.477051E-4,0.01968418,0.001432946,0.006732389,0.008772371,1.177881E-5,2.836501E-4,7.305916E-4,3.216011E-4,4.236894E-5,2.480424E-4,10.31656,7.826556E-5,650309.7,650309.7
2.407629E-4,15.71621,-2.113916E8,1606.368,1606.368,0.001230037,1.0,0.861455,0.02763253,7.044081E-5,0.01783011,0.01022081,3.175738E-4,2.619286E-4,0.001128057,0.04007285,8.480307E-4,0.01968102,0.001432673,0.006732463,0.008768849,1.177588E-5,2.837465E-4,7.307899E-4,3.216688E-4,4.239805E-5,2.481228E-4,10.31653,7.826551E-5,650307.7,650307.7
2.407875E-4,15.71622,-2.113808E8,1606.367,1606.367,0.001230037,1.0,0.8614535,0.02763338,7.043941E-5,0.01783041,0.0102214,3.175843E-4,2.61941E-4,0.001128127,0.04007428,8.481284E-4,0.01968008,0.001432592,0.006732486,0.008767792,1.1775E-5,2.837754E-4,7.308494E-4,3.216892E-4,4.240679E-5,2.48147E-4,10.31652,7.826549E-5,650307.1,650307.1
