Time_Soln#9 (sec),Volume_Soln#9 (cm3),Volumetric_heat_production_rate_Soln#9 (erg/cm3-sec),Surface_temperature_Soln#9 (K),Temperature_Soln#9 (K),Mass_Soln#9 (g),Pressure_Soln#9 (atm),Mole_fraction_H2_Soln#9 (),Mole_fraction_CH4_Soln#9 (),Mole_fraction_C2H6_Soln#9 (),Mole_fraction_C2H4_Soln#9 (),Mole_fraction_C2H2_Soln#9 (),Mole_fraction_C4H4_Soln#9 (),Mole_fraction_C6H6_Soln#9 (),Mole_fraction_C10H8_Soln#9 (),Mole_fraction_C7H8_Soln#9 (),Mole_fraction_C7H7_Soln#9 (),Mole_fraction_STILB_Soln#9 (),Mole_fraction_C6H5C2H_Soln#9 (),Mole_fraction_C6H5C2H3_Soln#9 (),Mole_fraction_C6H5C2H5_Soln#9 (),Mole_fraction_INDENE_Soln#9 (),Mole_fraction_BIPHENYL_Soln#9 (),Mole_fraction_C14H10_Soln#9 (),Mole_fraction_C16H10_Soln#9 (),Mole_fraction_BIN1B_Soln#9 (),Mole_fraction_BIN1A_Soln#9 (),Molecular_weight_Soln#9 (g/mole),Mass_density_Soln#9 (g/cm3),Unburned_hydrocarbons_Soln#9 (ppm),Volatile_organic_compounds_Soln#9 (ppm)
0.0614493,16.4693,2722852.0,1427.491,1427.491,0.001449687,1.0,0.8363711,0.06072945,1.059326E-4,0.01123509,0.01620627,4.049819E-4,0.06421782,0.001956908,3.338756E-4,6.800192E-6,2.006927E-6,0.001112501,1.251173E-4,2.871602E-7,1.826622E-4,0.00130954,8.079838E-4,1.424825E-4,0.002249048,0.001629643,10.31076,8.802359E-5,649957.8,649958.8
0.06144942,16.4693,2738495.0,1427.491,1427.491,0.001449687,1.0,0.8363711,0.06072947,1.059324E-4,0.01123507,0.01620627,4.049816E-4,0.06421781,0.001956907,3.338754E-4,6.800184E-6,2.006923E-6,0.0011125,1.251171E-4,2.871599E-7,1.826621E-4,0.001309539,8.079834E-4,1.424824E-4,0.002249053,0.001629645,10.31076,8.802358E-5,649957.8,649958.8
0.06144987,16.46931,2725929.0,1427.491,1427.491,0.001449687,1.0,0.8363712,0.06072955,1.059317E-4,0.01123502,0.01620626,4.049805E-4,0.06421774,0.001956904,3.338748E-4,6.800153E-6,2.006911E-6,0.001112499,1.251165E-4,2.871584E-7,1.826616E-4,0.001309537,8.079817E-4,1.42482E-4,0.002249073,0.001629652,10.31076,8.802356E-5,649957.8,649958.8
0.06144999,16.46931,2693709.0,1427.492,1427.492,0.001449687,1.0,0.8363712,0.06072958,1.059316E-4,0.01123501,0.01620626,4.049802E-4,0.06421773,0.001956903,3.338746E-4,6.800144E-6,2.006907E-6,0.001112499,1.251163E-4,2.87158E-7,1.826615E-4,0.001309537,8.079812E-4,1.424819E-4,0.002249078,0.001629654,10.31076,8.802356E-5,649957.8,649958.8
0.06145007,16.46931,2658661.0,1427.492,1427.492,0.001449687,1.0,0.8363712,0.06072959,1.059314E-4,0.011235,0.01620626,4.049799E-4,0.06421772,0.001956902,3.338745E-4,6.800137E-6,2.006905E-6,0.001112499,1.251162E-4,2.871577E-7,1.826614E-4,0.001309537,8.079809E-4,1.424818E-4,0.002249081,0.001629656,10.31076,8.802356E-5,649957.8,649958.8
0.06145009,16.46931,2737608.0,1427.492,1427.492,0.001449687,1.0,0.8363712,0.0607296,1.059314E-4,0.011235,0.01620626,4.049799E-4,0.06421771,0.001956902,3.338744E-4,6.800136E-6,2.006905E-6,0.001112499,1.251161E-4,2.871577E-7,1.826614E-4,0.001309537,8.079809E-4,1.424818E-4,0.002249082,0.001629656,10.31076,8.802356E-5,649957.8,649958.8
0.06145054,16.46931,2728859.0,1427.492,1427.492,0.001449687,1.0,0.8363712,0.06072968,1.059307E-4,0.01123494,0.01620625,4.049788E-4,0.06421765,0.001956899,3.338738E-4,6.800101E-6,2.006892E-6,0.001112497,1.251155E-4,2.871562E-7,1.826608E-4,0.001309535,8.079791E-4,1.424814E-4,0.002249101,0.001629664,10.31076,8.802354E-5,649957.8,649958.8
0.06145209,16.46932,2719314.0,1427.493,1427.493,0.001449687,1.0,0.8363713,0.06072998,1.059282E-4,0.01123476,0.01620622,4.049749E-4,0.06421744,0.001956887,3.338717E-4,6.799968E-6,2.006849E-6,0.001112493,1.251132E-4,2.871507E-7,1.826591E-4,0.001309528,8.079733E-4,1.424801E-4,0.002249167,0.00162969,10.31076,8.802349E-5,649957.8,649958.8
0.06145233,16.46932,2666748.0,1427.493,1427.493,0.001449687,1.0,0.8363713,0.06073003,1.059279E-4,0.01123473,0.01620622,4.049742E-4,0.06421741,0.001956885,3.338713E-4,6.799945E-6,2.006842E-6,0.001112493,1.251128E-4,2.871498E-7,1.826588E-4,0.001309527,8.079724E-4,1.424799E-4,0.002249177,0.001629694,10.31076,8.802348E-5,649957.8,649958.9
0.06145235,16.46932,2733498.0,1427.493,1427.493,0.001449687,1.0,0.8363713,0.06073003,1.059278E-4,0.01123473,0.01620622,4.049742E-4,0.0642174,0.001956885,3.338713E-4,6.799942E-6,2.006841E-6,0.001112492,1.251128E-4,2.871497E-7,1.826587E-4,0.001309527,8.079723E-4,1.424799E-4,0.002249178,0.001629695,10.31076,8.802348E-5,649957.8,649958.9
0.06145282,16.46932,2697050.0,1427.493,1427.493,0.001449687,1.0,0.8363713,0.06073012,1.059271E-4,0.01123467,0.01620621,4.04973E-4,0.06421734,0.001956881,3.338707E-4,6.799896E-6,2.006828E-6,0.001112491,1.251121E-4,2.871479E-7,1.826582E-4,0.001309525,8.079706E-4,1.424795E-4,0.002249198,0.001629703,10.31076,8.802346E-5,649957.8,649958.9
0.06145307,16.46933,2675381.0,1427.493,1427.493,0.001449687,1.0,0.8363713,0.06073017,1.059267E-4,0.01123465,0.01620621,4.049724E-4,0.0642173,0.001956879,3.338703E-4,6.79987E-6,2.006821E-6,0.00111249,1.251117E-4,2.87147E-7,1.826579E-4,0.001309524,8.079696E-4,1.424793E-4,0.002249209,0.001629707,10.31076,8.802345E-5,649957.8,649958.9
0.06145316,16.46933,2731484.0,1427.493,1427.493,0.001449687,1.0,0.8363713,0.06073019,1.059265E-4,0.01123464,0.0162062,4.049721E-4,0.06421729,0.001956878,3.338702E-4,6.79986E-6,2.006819E-6,0.00111249,1.251116E-4,2.871466E-7,1.826578E-4,0.001309524,8.079693E-4,1.424792E-4,0.002249213,0.001629709,10.31076,8.802345E-5,649957.8,649958.9
0.06145589,16.46935,2725160.0,1427.495,1427.495,0.001449687,1.0,0.8363715,0.06073071,1.059222E-4,0.01123431,0.01620616,4.049652E-4,0.06421692,0.001956857,3.338664E-4,6.799549E-6,2.006743E-6,0.001112483,1.251075E-4,2.871354E-7,1.826545E-4,0.001309513,8.07959E-4,1.424769E-4,0.002249328,0.001629755,10.31076,8.802335E-5,649957.8,649958.9
0.06145658,16.46935,2733030.0,1427.495,1427.495,0.001449687,1.0,0.8363715,0.06073084,1.059211E-4,0.01123423,0.01620614,4.049635E-4,0.06421682,0.001956852,3.338655E-4,6.799463E-6,2.006723E-6,0.001112481,1.251065E-4,2.871324E-7,1.826536E-4,0.00130951,8.079564E-4,1.424763E-4,0.002249358,0.001629767,10.31076,8.802333E-5,649957.8,649958.9
0.06145664,16.46935,2668722.0,1427.495,1427.495,0.001449687,1.0,0.8363715,0.06073085,1.05921E-4,0.01123423,0.01620614,4.049633E-4,0.06421682,0.001956852,3.338654E-4,6.799455E-6,2.006722E-6,0.001112481,1.251064E-4,2.871321E-7,1.826535E-4,0.00130951,8.079562E-4,1.424763E-4,0.00224936,0.001629768,10.31076,8.802332E-5,649957.8,649958.9
0.06145673,16.46935,2615578.0,1427.495,1427.495,0.001449687,1.0,0.8363715,0.06073087,1.059208E-4,0.01123422,0.01620614,4.049631E-4,0.0642168,0.001956851,3.338653E-4,6.799443E-6,2.006719E-6,0.00111248,1.251063E-4,2.871317E-7,1.826534E-4,0.00130951,8.079559E-4,1.424762E-4,0.002249364,0.001629769,10.31076,8.802332E-5,649957.8,649958.9
0.06145683,16.46935,2731894.0,1427.496,1427.496,0.001449687,1.0,0.8363715,0.06073089,1.059207E-4,0.0112342,0.01620614,4.049628E-4,0.06421679,0.00195685,3.338652E-4,6.79943E-6,2.006717E-6,0.00111248,1.251062E-4,2.871313E-7,1.826533E-4,0.001309509,8.079555E-4,1.424761E-4,0.002249368,0.001629771,10.31076,8.802332E-5,649957.8,649958.9
0.06147183,16.46945,2720408.0,1427.504,1427.504,0.001449687,1.0,0.8363724,0.06073376,1.058962E-4,0.01123243,0.01620588,4.049245E-4,0.06421473,0.001956736,3.338453E-4,6.797042E-6,2.006298E-6,0.001112439,1.250839E-4,2.870486E-7,1.826328E-4,0.001309448,8.078994E-4,1.424634E-4,0.002250002,0.001630026,10.31076,8.802278E-5,649957.8,649958.8
0.06147991,16.46951,2715377.0,1427.509,1427.509,0.001449687,1.0,0.8363728,0.0607353,1.058828E-4,0.01123148,0.01620574,4.049037E-4,0.06421363,0.001956674,3.338347E-4,6.795631E-6,2.006072E-6,0.001112417,1.250719E-4,2.869945E-7,1.826208E-4,0.001309416,8.078692E-4,1.424566E-4,0.002250343,0.001630164,10.31076,8.802249E-5,649957.8,649958.8
0.0614809,16.46951,2707929.0,1427.509,1427.509,0.001449687,1.0,0.8363729,0.06073548,1.058812E-4,0.01123136,0.01620572,4.049012E-4,0.06421349,0.001956667,3.338334E-4,6.795466E-6,2.006045E-6,0.001112414,1.250705E-4,2.869876E-7,1.826193E-4,0.001309412,8.078655E-4,1.424557E-4,0.002250385,0.00163018,10.31076,8.802246E-5,649957.8,649958.8
0.06149049,16.46958,2711219.0,1427.515,1427.515,0.001449687,1.0,0.8363734,0.06073731,1.058652E-4,0.01123023,0.01620555,4.048764E-4,0.06421217,0.001956594,3.338206E-4,6.794073E-6,2.005777E-6,0.001112388,1.250562E-4,2.869203E-7,1.82605E-4,0.001309373,8.078296E-4,1.424476E-4,0.002250791,0.001630343,10.31076,8.802212E-5,649957.8,649958.8
0.06158785,16.47022,2697119.0,1427.571,1427.571,0.001449687,1.0,0.8363786,0.06075583,1.057011E-4,0.01121876,0.01620385,4.046243E-4,0.06419881,0.001955855,3.336834E-4,6.788073E-6,2.003057E-6,0.001112117,1.249116E-4,2.862638E-7,1.824649E-4,0.001308978,8.074657E-4,1.423647E-4,0.002254905,0.001631997,10.31076,8.801866E-5,649957.6,649958.5
0.06161231,16.47039,2711383.0,1427.585,1427.585,0.001449687,1.0,0.8363799,0.06076048,1.056601E-4,0.01121588,0.01620341,4.04561E-4,0.06419544,0.001955668,3.336473E-4,6.788515E-6,2.002373E-6,0.001112048,1.248752E-4,2.861412E-7,1.824341E-4,0.001308878,8.073741E-4,1.423438E-4,0.002255944,0.001632413,10.31076,8.801779E-5,649957.6,649958.4
0.06161273,16.47039,2712896.0,1427.585,1427.585,0.001449687,1.0,0.8363799,0.06076056,1.056594E-4,0.01121583,0.01620341,4.045599E-4,0.06419538,0.001955665,3.336467E-4,6.788542E-6,2.002362E-6,0.001112047,1.248746E-4,2.861396E-7,1.824336E-4,0.001308876,8.073725E-4,1.423434E-4,0.002255962,0.00163242,10.31076,8.801778E-5,649957.6,649958.4
0.06162168,16.47045,2711149.0,1427.59,1427.59,0.001449687,1.0,0.8363804,0.06076227,1.056446E-4,0.01121477,0.01620325,4.045368E-4,0.06419415,0.001955596,3.336333E-4,6.788972E-6,2.002112E-6,0.001112022,1.248613E-4,2.861051E-7,1.824234E-4,0.00130884,8.073389E-4,1.423358E-4,0.002256343,0.001632572,10.31076,8.801746E-5,649957.5,649958.4
0.06162199,16.47045,2714206.0,1427.59,1427.59,0.001449687,1.0,0.8363804,0.06076232,1.05644E-4,0.01121474,0.01620324,4.04536E-4,0.06419411,0.001955593,3.336329E-4,6.78899E-6,2.002103E-6,0.001112021,1.248609E-4,2.861041E-7,1.824231E-4,0.001308839,8.073378E-4,1.423355E-4,0.002256356,0.001632578,10.31076,8.801745E-5,649957.5,649958.4
0.06166113,16.47071,2704661.0,1427.613,1427.613,0.001449687,1.0,0.8363825,0.06076978,1.05579E-4,0.01121013,0.01620254,4.044353E-4,0.06418873,0.001955294,3.335763E-4,6.789111E-6,2.001012E-6,0.001111912,1.248028E-4,2.859579E-7,1.823777E-4,0.00130868,8.071922E-4,1.423023E-4,0.002258016,0.001633243,10.31076,8.801605E-5,649957.5,649958.3
0.06166163,16.47071,2702056.0,1427.613,1427.613,0.001449687,1.0,0.8363826,0.06076988,1.055782E-4,0.01121007,0.01620254,4.044339E-4,0.06418866,0.00195529,3.335756E-4,6.789087E-6,2.000998E-6,0.00111191,1.248021E-4,2.859557E-7,1.823771E-4,0.001308678,8.071903E-4,1.423018E-4,0.002258038,0.001633252,10.31076,8.801604E-5,649957.5,649958.3
0.06167025,16.47077,2702170.0,1427.618,1427.618,0.001449687,1.0,0.836383,0.06077152,1.055637E-4,0.01120906,0.01620238,4.044116E-4,0.06418748,0.001955224,3.335636E-4,6.788692E-6,2.000758E-6,0.001111886,1.247893E-4,2.859178E-7,1.823664E-4,0.001308643,8.071584E-4,1.422945E-4,0.002258401,0.001633398,10.31076,8.801573E-5,649957.5,649958.3
0.06168047,16.47084,2705763.0,1427.624,1427.624,0.001449687,1.0,0.8363835,0.06077346,1.055466E-4,0.01120785,0.0162022,4.043852E-4,0.06418607,0.001955146,3.335492E-4,6.788432E-6,2.000473E-6,0.001111857,1.247741E-4,2.858749E-7,1.823539E-4,0.001308601,8.071204E-4,1.422858E-4,0.002258834,0.001633572,10.31076,8.801537E-5,649957.5,649958.2
0.06169192,16.47092,2706856.0,1427.631,1427.631,0.001449687,1.0,0.8363841,0.06077564,1.055275E-4,0.01120651,0.016202,4.043556E-4,0.0641845,0.001955058,3.335327E-4,6.788457E-6,2.000154E-6,0.001111825,1.247571E-4,2.85832E-7,1.823406E-4,0.001308554,8.070778E-4,1.422761E-4,0.00225932,0.001633766,10.31075,8.801496E-5,649957.4,649958.2
0.06169393,16.47093,2710556.0,1427.632,1427.632,0.001449687,1.0,0.8363843,0.06077602,1.055241E-4,0.01120627,0.01620196,4.043505E-4,0.06418422,0.001955043,3.335298E-4,6.788492E-6,2.000098E-6,0.00111182,1.247541E-4,2.858251E-7,1.823383E-4,0.001308546,8.070704E-4,1.422744E-4,0.002259405,0.0016338,10.31075,8.801489E-5,649957.4,649958.2
0.06170132,16.47098,2704624.0,1427.636,1427.636,0.001449687,1.0,0.8363847,0.06077743,1.055118E-4,0.0112054,0.01620183,4.043314E-4,0.06418321,0.001954987,3.335193E-4,6.788418E-6,1.999892E-6,0.001111799,1.247432E-4,2.857974E-7,1.823297E-4,0.001308516,8.070431E-4,1.422681E-4,0.002259718,0.001633926,10.31075,8.801462E-5,649957.4,649958.2
0.0617047,16.471,2702681.0,1427.638,1427.638,0.001449687,1.0,0.8363849,0.06077808,1.055061E-4,0.01120501,0.01620177,4.043227E-4,0.06418274,0.001954961,3.335146E-4,6.788303E-6,1.999798E-6,0.001111789,1.247382E-4,2.857837E-7,1.823256E-4,0.001308503,8.070306E-4,1.422653E-4,0.00225986,0.001633983,10.31075,8.80145E-5,649957.4,649958.2
0.06174215,16.47125,2700797.0,1427.66,1427.66,0.001449687,1.0,0.8363869,0.0607852,1.054432E-4,0.0112006,0.01620111,4.042257E-4,0.0641776,0.001954676,3.334622E-4,6.787262E-6,1.998755E-6,0.001111684,1.246827E-4,2.856299E-7,1.822801E-4,0.00130835,8.068923E-4,1.422335E-4,0.002261441,0.001634619,10.31075,8.801317E-5,649957.4,649958.1
0.062,16.47297,2706292.0,1427.808,1427.808,0.001449687,1.0,0.8364006,0.06083425,1.050125E-4,0.01117037,0.01619646,4.035597E-4,0.06414212,0.001952707,3.331051E-4,6.78627E-6,1.991591E-6,0.001110952,1.243013E-4,2.848059E-7,1.819899E-4,0.001307301,8.059474E-4,1.420156E-4,0.002272335,0.001638996,10.31075,8.8004E-5,649957.0,649957.5
0.06276461,16.4782,3194569.0,1428.258,1428.258,0.001449687,1.0,0.8364381,0.06098229,1.040065E-4,0.01108084,0.01618012,4.01752E-4,0.06403493,0.001946283,3.32091E-4,6.886013E-6,1.970589E-6,0.001108782,1.231749E-4,2.889242E-7,1.818371E-4,0.001304133,8.030476E-4,1.413703E-4,0.002306771,0.001652276,10.31072,8.797603E-5,649957.6,649961.4
0.06289666,16.47913,2801251.0,1428.34,1428.34,0.001449687,1.0,0.8364461,0.06100816,1.038688E-4,0.01106543,0.01617695,4.014688E-4,0.06401628,0.001945181,3.320066E-4,6.83876E-6,1.967024E-6,0.001108415,1.229836E-4,2.88217E-7,1.816907E-4,0.00130358,8.025406E-4,1.412615E-4,0.002312968,0.001654618,10.31073,8.797107E-5,649958.4,649962.4
0.0629038,16.47918,2780950.0,1428.344,1428.344,0.001449687,1.0,0.8364466,0.0610095,1.038565E-4,0.01106461,0.01617681,4.014505E-4,0.06401529,0.001945135,3.320056E-4,6.831882E-6,1.96683E-6,0.001108394,1.229733E-4,2.879713E-7,1.81662E-4,0.001303551,8.025161E-4,1.412557E-4,0.002313264,0.001654739,10.31073,8.797082E-5,649958.4,649962.4
0.0629106,16.47923,2765414.0,1428.348,1428.348,0.001449687,1.0,0.836447,0.06101077,1.038445E-4,0.01106383,0.01617668,4.014331E-4,0.06401436,0.001945091,3.320038E-4,6.82618E-6,1.966646E-6,0.001108374,1.229635E-4,2.877331E-7,1.816348E-4,0.001303523,8.024927E-4,1.412501E-4,0.002313547,0.001654854,10.31073,8.797058E-5,649958.4,649962.3
0.06291125,16.47923,2758803.0,1428.349,1428.349,0.001449687,1.0,0.8364471,0.06101089,1.038434E-4,0.01106375,0.01617667,4.014314E-4,0.06401427,0.001945087,3.320036E-4,6.825658E-6,1.966628E-6,0.001108372,1.229625E-4,2.877097E-7,1.816321E-4,0.00130352,8.024904E-4,1.412496E-4,0.002313574,0.001654865,10.31073,8.797055E-5,649958.4,649962.3
0.06291148,16.47923,2762112.0,1428.349,1428.349,0.001449687,1.0,0.8364471,0.06101093,1.03843E-4,0.01106372,0.01617666,4.014308E-4,0.06401423,0.001945086,3.320035E-4,6.825476E-6,1.966622E-6,0.001108371,1.229622E-4,2.877015E-7,1.816312E-4,0.001303519,8.024896E-4,1.412494E-4,0.002313584,0.001654869,10.31073,8.797055E-5,649958.4,649962.3
0.06291189,16.47923,2762335.0,1428.349,1428.349,0.001449687,1.0,0.8364471,0.06101101,1.038422E-4,0.01106368,0.01617666,4.014298E-4,0.06401418,0.001945083,3.320034E-4,6.82516E-6,1.966611E-6,0.00110837,1.229616E-4,2.876871E-7,1.816296E-4,0.001303517,8.024882E-4,1.412491E-4,0.002313601,0.001654876,10.31073,8.797053E-5,649958.4,649962.3
0.06291708,16.47927,2750782.0,1428.352,1428.352,0.001449687,1.0,0.8364474,0.06101197,1.03833E-4,0.01106308,0.01617656,4.014163E-4,0.06401346,0.00194505,3.320014E-4,6.821374E-6,1.966469E-6,0.001108355,1.229541E-4,2.875031E-7,1.816088E-4,0.001303496,8.024702E-4,1.412448E-4,0.002313817,0.001654964,10.31074,8.797035E-5,649958.4,649962.3
0.06292057,16.47929,2747727.0,1428.354,1428.354,0.001449687,1.0,0.8364477,0.06101262,1.038267E-4,0.01106268,0.01617649,4.014073E-4,0.06401298,0.001945027,3.319998E-4,6.819104E-6,1.966374E-6,0.001108344,1.22949E-4,2.873802E-7,1.81595E-4,0.001303482,8.02458E-4,1.412419E-4,0.002313963,0.001655023,10.31074,8.797022E-5,649958.4,649962.2
0.06292229,16.4793,2747417.0,1428.355,1428.355,0.001449687,1.0,0.8364478,0.06101294,1.038236E-4,0.01106248,0.01617645,4.014028E-4,0.06401274,0.001945016,3.319989E-4,6.818065E-6,1.966328E-6,0.001108339,1.229465E-4,2.873201E-7,1.815883E-4,0.001303475,8.02452E-4,1.412405E-4,0.002314035,0.001655052,10.31074,8.797016E-5,649958.4,649962.2
0.06292255,16.4793,2745365.0,1428.355,1428.355,0.001449687,1.0,0.8364478,0.06101299,1.038231E-4,0.01106245,0.01617645,4.014021E-4,0.06401271,0.001945014,3.319988E-4,6.817914E-6,1.966321E-6,0.001108338,1.229461E-4,2.873112E-7,1.815873E-4,0.001303474,8.024511E-4,1.412402E-4,0.002314046,0.001655057,10.31074,8.797015E-5,649958.4,649962.2
0.06293398,16.47938,2729590.0,1428.362,1428.362,0.001449687,1.0,0.8364485,0.06101512,1.038024E-4,0.01106113,0.01617623,4.013724E-4,0.06401113,0.001944941,3.319922E-4,6.811906E-6,1.96601E-6,0.001108304,1.229296E-4,2.869169E-7,1.815435E-4,0.001303427,8.024114E-4,1.412308E-4,0.002314523,0.001655251,10.31074,8.796975E-5,649958.3,649962.1
0.06293479,16.47939,2726793.0,1428.362,1428.362,0.001449687,1.0,0.8364486,0.06101527,1.038009E-4,0.01106104,0.01617621,4.013702E-4,0.06401102,0.001944935,3.319916E-4,6.811518E-6,1.965987E-6,0.001108302,1.229284E-4,2.868889E-7,1.815404E-4,0.001303423,8.024086E-4,1.412301E-4,0.002314557,0.001655264,10.31074,8.796972E-5,649958.3,649962.1
0.06294037,16.47942,2722078.0,1428.366,1428.366,0.001449687,1.0,0.8364489,0.06101631,1.037907E-4,0.0110604,0.01617611,4.013556E-4,0.06401025,0.0019449,3.319879E-4,6.809044E-6,1.965835E-6,0.001108285,1.229203E-4,2.867E-7,1.815194E-4,0.001303401,8.023892E-4,1.412254E-4,0.00231479,0.001655359,10.31074,8.796952E-5,649958.3,649962.1
0.063,16.47982,2699639.0,1428.4,1428.4,0.001449687,1.0,0.8364526,0.06102738,1.036792E-4,0.01105354,0.01617497,4.011981E-4,0.06400202,0.001944514,3.319355E-4,6.795302E-6,1.964209E-6,0.001108104,1.228337E-4,2.849559E-7,1.813218E-4,0.001303156,8.02183E-4,1.411757E-4,0.002317273,0.001656368,10.31074,8.796743E-5,649958.2,649961.5
0.06336296,16.48223,2720559.0,1428.609,1428.609,0.001449687,1.0,0.8364731,0.0610953,1.03012E-4,0.01101189,0.01616792,4.002407E-4,0.06395176,0.001942009,3.315437E-4,6.791793E-6,1.95433E-6,0.001106988,1.223065E-4,2.815516E-7,1.807193E-4,0.001301664,8.009498E-4,1.408753E-4,0.002332408,0.001662504,10.31074,8.795455E-5,649957.3,649959.0
0.064,16.4865,2770820.0,1428.98,1428.98,0.001449687,1.0,0.8365076,0.06121572,1.019453E-4,0.01093914,0.01615479,3.986099E-4,0.06386304,0.00193728,3.309054E-4,6.804534E-6,1.937152E-6,0.001104999,1.213869E-4,2.805982E-7,1.801108E-4,0.001299032,7.988182E-4,1.403546E-4,0.002359306,0.00167332,10.31074,8.793174E-5,649957.0,649957.9
0.06432961,16.48872,2737156.0,1429.173,1429.173,0.001449687,1.0,0.8365257,0.06127799,1.014137E-4,0.01090173,0.01614775,3.977767E-4,0.06381701,0.001934845,3.306164E-4,6.80042E-6,1.92834E-6,0.001103951,1.209146E-4,2.796006E-7,1.797561E-4,0.001297667,7.977397E-4,1.40088E-4,0.002373256,0.00167892,10.31075,8.791992E-5,649957.2,649957.8
0.06468591,16.49111,2747878.0,1429.381,1429.381,0.001449687,1.0,0.8365453,0.06134504,1.008327E-4,0.01086154,0.0161401,3.968715E-4,0.06376724,0.001932254,3.303134E-4,6.803109E-6,1.91886E-6,0.001102799,1.204065E-4,2.785566E-7,1.793725E-4,0.00129619,7.966017E-4,1.398017E-4,0.002388216,0.001684955,10.31075,8.790717E-5,649957.3,649957.6
0.06490304,16.49257,2740424.0,1429.508,1429.508,0.001449687,1.0,0.8365572,0.06138592,1.004855E-4,0.01083713,0.01613535,3.96324E-4,0.06373685,0.001930674,3.301394E-4,6.804174E-6,1.913111E-6,0.00110209,1.200982E-4,2.780471E-7,1.791505E-4,0.001295288,7.959173E-4,1.396283E-4,0.002397349,0.001688634,10.31076,8.789939E-5,649957.4,649957.7
0.06493043,16.49275,2746365.0,1429.524,1429.524,0.001449687,1.0,0.8365587,0.06139107,1.004419E-4,0.01083406,0.01613474,3.96255E-4,0.06373301,0.001930475,3.301177E-4,6.804575E-6,1.912388E-6,0.001102,1.200593E-4,2.779784E-7,1.791223E-4,0.001295174,7.958314E-4,1.396065E-4,0.002398502,0.001689098,10.31076,8.789841E-5,649957.5,649957.7
0.065,16.49322,2751371.0,1429.565,1429.565,0.001449687,1.0,0.8365625,0.06140416,1.003317E-4,0.01082626,0.0161332,3.960802E-4,0.06372327,0.001929969,3.300628E-4,6.805925E-6,1.910551E-6,0.001101772,1.199608E-4,2.778307E-7,1.790534E-4,0.001294885,7.956136E-4,1.395511E-4,0.002401431,0.001690278,10.31076,8.789592E-5,649957.5,649957.8
0.066,16.49996,2765400.0,1430.153,1430.153,0.001449687,1.0,0.8366178,0.06159206,9.878839E-5,0.01071496,0.01611032,3.935987E-4,0.06358273,0.00192275,3.293595E-4,6.818114E-6,1.884379E-6,0.00109843,1.185549E-4,2.757113E-7,1.780734E-4,0.001290713,7.925526E-4,1.387626E-4,0.002443654,0.00170724,10.31078,8.786E-5,649958.8,649958.9
0.06611346,16.50073,2766367.0,1430.219,1430.219,0.001449687,1.0,0.8366241,0.06161335,9.861659E-5,0.01070242,0.01610764,3.9332E-4,0.06356674,0.001921939,3.292883E-4,6.819589E-6,1.881436E-6,0.001098043,1.183966E-4,2.754693E-7,1.779635E-4,0.001290238,7.922134E-4,1.38674E-4,0.002448457,0.001709165,10.31079,8.785592E-5,649958.9,649959.1
0.06666116,16.50444,2777878.0,1430.543,1430.543,0.001449687,1.0,0.8366547,0.06171601,9.779863E-5,0.0106422,0.01609447,3.919852E-4,0.06348937,0.001918033,3.289663E-4,6.828318E-6,1.867305E-6,0.001096162,1.176359E-4,2.7439E-7,1.774469E-4,0.001287941,7.905951E-4,1.382486E-4,0.002471677,0.001718466,10.3108,8.783619E-5,649959.9,649960.1
0.067,16.50674,2781282.0,1430.744,1430.744,0.001449687,1.0,0.8366736,0.06177944,9.729771E-5,0.01060517,0.01608614,3.911652E-4,0.06344139,0.001915635,3.287853E-4,6.833548E-6,1.858624E-6,0.001094982,1.171682E-4,2.737002E-7,1.771281E-4,0.001286516,7.896114E-4,1.379873E-4,0.002486068,0.001724223,10.31081,8.782396E-5,649960.6,649960.7
0.068,16.51353,2788350.0,1431.338,1431.338,0.001449687,1.0,0.83673,0.06196633,9.5837E-5,0.01049677,0.01606079,3.887661E-4,0.06329931,0.001908631,3.283219E-4,6.850109E-6,1.833266E-6,0.001091434,1.15799E-4,2.716839E-7,1.762003E-4,0.001282295,7.867832E-4,1.372241E-4,0.00252863,0.001741224,10.31086,8.778785E-5,649962.8,649962.9
0.069,16.52033,2790996.0,1431.935,1431.935,0.001449687,1.0,0.836787,0.06215272,9.439816E-5,0.01038958,0.01603435,3.863916E-4,0.06315658,0.001901733,3.279509E-4,6.868137E-6,1.808275E-6,0.001087791,1.144448E-4,2.696975E-7,1.752889E-4,0.001278053,7.840607E-4,1.36472E-4,0.00257131,0.001758238,10.31091,8.775172E-5,649965.2,649965.3
0.06900227,16.52034,2791421.0,1431.936,1431.936,0.001449687,1.0,0.8367871,0.06215314,9.439493E-5,0.01038934,0.01603429,3.863862E-4,0.06315625,0.001901717,3.279501E-4,6.868196E-6,1.808219E-6,0.001087782,1.144418E-4,2.696931E-7,1.752869E-4,0.001278043,7.840547E-4,1.364703E-4,0.002571407,0.001758277,10.31091,8.775164E-5,649965.2,649965.3
